From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),SO2 (ug/m3),CO (mg/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),RF (mm)
2019-12-30 09:00:00,2019-12-30 10:00:00,35.55,64.65,2.88,6.11,8.99,10.68,0.18,,,,,960.0,0.0
2019-12-30 10:00:00,2019-12-30 11:00:00,44.22,64.08,2.88,6.18,9.07,9.88,0.22,,,,,960.0,0.0
2019-12-30 11:00:00,2019-12-30 12:00:00,50.97,63.65,2.71,6.15,8.86,9.2,0.21,,,,,960.0,0.0
2019-12-30 12:00:00,2019-12-30 13:00:00,56.57,65.86,2.66,6.18,8.84,10.94,0.24,,,,,960.0,0.0
2019-12-30 13:00:00,2019-12-30 14:00:00,62.36,75.82,2.88,6.19,9.07,10.92,0.21,,,,,960.0,0.0
2019-12-30 14:00:00,2019-12-30 15:00:00,67.45,82.43,2.99,6.05,9.04,9.57,0.18,,,,,960.0,0.0
2019-12-30 15:00:00,2019-12-30 16:00:00,74.89,85.61,3.07,5.94,9.01,9.66,0.15,,,,,960.0,0.0
2019-12-30 16:00:00,2019-12-30 17:00:00,71.66,83.72,3.12,5.93,9.04,9.01,0.31,,,,,960.0,0.0
2019-12-30 17:00:00,2019-12-30 18:00:00,72.87,85.11,3.33,6.06,9.39,8.25,0.39,,,,,960.0,0.0
2019-12-30 18:00:00,2019-12-30 19:00:00,86.51,105.28,3.46,5.94,9.4,9.7,0.29,,,,,960.0,0.0
2019-12-30 19:00:00,2019-12-30 20:00:00,102.73,138.74,3.3,5.85,9.15,10.76,0.23,,,,,960.0,0.0
2019-12-30 20:00:00,2019-12-30 21:00:00,122.65,175.24,3.04,5.94,8.98,10.79,0.25,,,,,960.0,0.0
2019-12-30 21:00:00,2019-12-30 22:00:00,148.71,217.21,3.23,6.33,9.55,10.83,0.25,,,,,960.0,0.0
2019-12-30 22:00:00,2019-12-30 23:00:00,178.41,294.7,3.13,6.16,9.29,10.03,0.89,,,,,960.0,0.0
2019-12-30 23:00:00,2019-12-31 00:00:00,159.48,294.56,3.05,5.95,9.0,9.95,1.12,,,,,960.0,0.0
2019-12-31 00:00:00,2019-12-31 01:00:00,101.6,212.52,3.0,6.03,9.04,11.24,0.23,,,,,960.0,0.0
2019-12-31 01:00:00,2019-12-31 02:00:00,99.25,172.96,2.91,5.91,8.82,11.13,0.21,,,,,960.0,0.0
2019-12-31 02:00:00,2019-12-31 03:00:00,94.26,164.94,2.9,6.02,8.92,9.26,0.21,,,,,960.0,0.0
2019-12-31 03:00:00,2019-12-31 04:00:00,86.08,154.86,2.97,6.17,9.13,8.04,0.22,,,,,960.0,0.0
2019-12-31 04:00:00,2019-12-31 05:00:00,75.75,137.88,2.72,6.1,8.82,10.46,0.27,,,,,960.0,0.0
2019-12-31 05:00:00,2019-12-31 06:00:00,71.53,117.57,2.79,6.05,8.85,11.72,0.27,,,,,960.0,0.0
2019-12-31 06:00:00,2019-12-31 07:00:00,78.09,114.21,2.23,6.11,6.81,9.01,0.25,,,,,,0.0
2019-12-31 07:00:00,2019-12-31 08:00:00,84.25,119.89,2.95,6.15,9.1,6.76,0.24,,,,,720.0,0.0
2019-12-31 08:00:00,2019-12-31 09:00:00,91.0,122.04,2.18,6.26,6.88,8.22,0.23,,,,,,0.0
2019-12-31 09:00:00,2019-12-31 10:00:00,100.97,125.2,2.04,5.96,6.51,8.88,0.11,,,,,720.0,0.0
2019-12-31 10:00:00,2019-12-31 11:00:00,109.61,133.03,3.08,5.81,8.9,9.03,0.18,,,,,720.0,0.0
2019-12-31 11:00:00,2019-12-31 12:00:00,108.06,129.97,2.9,6.46,9.36,8.45,0.2,,,,,720.0,0.0
2019-12-31 12:00:00,2019-12-31 13:00:00,111.55,124.98,2.85,6.29,9.13,11.94,0.2,,,,,720.0,0.0
2019-12-31 13:00:00,2019-12-31 14:00:00,121.85,130.44,2.92,6.05,8.97,12.04,0.16,,,,,960.0,0.0
2019-12-31 14:00:00,2019-12-31 15:00:00,129.07,145.97,2.91,6.07,8.98,11.92,0.19,,,,,960.0,0.0
2019-12-31 15:00:00,2019-12-31 16:00:00,131.92,167.08,3.08,6.06,9.14,11.3,0.14,,,,,960.0,0.0
2019-12-31 16:00:00,2019-12-31 17:00:00,135.72,191.14,3.14,6.05,9.19,11.43,0.19,,,,,960.0,0.0
2019-12-31 17:00:00,2019-12-31 18:00:00,128.75,197.06,3.22,5.96,9.18,11.3,,,,,,960.0,0.0
2019-12-31 18:00:00,2019-12-31 19:00:00,121.72,204.05,3.09,5.87,8.96,10.94,,,,,,960.0,0.0
2019-12-31 19:00:00,2019-12-31 20:00:00,155.06,290.26,2.9,6.07,8.97,10.73,,,,,,960.0,0.0
2019-12-31 20:00:00,2019-12-31 21:00:00,208.69,396.81,3.04,5.93,8.97,10.23,,,,,,960.0,0.0
2019-12-31 21:00:00,2019-12-31 22:00:00,217.35,390.68,2.89,6.29,9.15,9.41,,,,,,960.0,0.0
2019-12-31 22:00:00,2019-12-31 23:00:00,184.78,318.49,3.15,5.94,9.08,11.05,,,,,,720.0,0.0
2019-12-31 23:00:00,2020-01-01 00:00:00,165.44,287.05,3.01,5.93,8.94,11.45,,,,,,960.0,0.0
2020-01-01 00:00:00,2020-01-01 01:00:00,124.95,268.47,2.86,5.94,8.81,7.92,,,,,,960.0,0.0
2020-01-01 01:00:00,2020-01-01 02:00:00,125.37,249.51,2.87,5.88,8.75,5.86,,,,,,960.0,0.0
2020-01-01 02:00:00,2020-01-01 03:00:00,121.29,256.5,2.91,6.05,8.96,8.67,,,,,,960.0,0.0
2020-01-01 03:00:00,2020-01-01 04:00:00,113.15,236.02,2.98,6.14,9.13,9.49,,,,,,960.0,0.0
2020-01-01 04:00:00,2020-01-01 05:00:00,103.1,212.12,2.55,6.0,8.55,10.4,,,,,,960.0,0.0
2020-01-01 05:00:00,2020-01-01 06:00:00,103.14,222.43,2.61,6.15,8.76,9.71,,,,,,960.0,0.0
2020-01-01 06:00:00,2020-01-01 07:00:00,99.97,219.19,2.66,6.26,8.92,11.05,,,,,,960.0,0.0
2020-01-01 07:00:00,2020-01-01 08:00:00,96.92,205.56,2.02,6.22,6.68,11.02,,,,,,,0.0
2020-01-01 08:00:00,2020-01-01 09:00:00,101.73,206.21,2.64,6.31,8.97,10.81,,,,,,960.0,0.0
2020-01-01 09:00:00,2020-01-01 10:00:00,110.85,202.62,2.65,6.3,8.96,9.82,,,,,,960.0,0.0
2020-01-01 10:00:00,2020-01-01 11:00:00,115.47,187.74,2.61,6.32,8.93,9.44,,,,,,960.0,0.0
2020-01-01 11:00:00,2020-01-01 12:00:00,118.18,178.95,2.63,6.24,8.87,8.41,0.17,,,,,960.0,0.0
2020-01-01 12:00:00,2020-01-01 13:00:00,126.09,177.32,2.85,6.18,9.04,9.94,0.24,,,,,720.0,0.0
2020-01-01 13:00:00,2020-01-01 14:00:00,116.57,159.42,2.94,6.05,9.0,10.88,0.25,,,,,960.0,0.0
2020-01-01 14:00:00,2020-01-01 15:00:00,91.92,127.41,2.94,6.52,9.47,10.45,0.23,,,,,960.0,0.0
2020-01-01 15:00:00,2020-01-01 16:00:00,65.54,100.21,3.03,6.13,9.16,11.07,0.12,,,,,960.0,0.0
2020-01-01 16:00:00,2020-01-01 17:00:00,58.66,98.08,2.3,5.96,6.77,9.04,0.16,,,,,720.0,0.0
2020-01-01 17:00:00,2020-01-01 18:00:00,64.36,112.03,3.01,5.92,8.93,8.26,0.15,,,,,960.0,0.0
2020-01-01 18:00:00,2020-01-01 19:00:00,75.25,117.91,2.93,5.72,8.66,10.51,0.19,,,,,960.0,0.0
2020-01-01 19:00:00,2020-01-01 20:00:00,104.12,164.09,3.49,5.27,8.75,11.07,0.17,,,,,960.0,0.0
2020-01-01 20:00:00,2020-01-01 21:00:00,180.8,355.47,3.45,5.45,8.88,9.56,0.23,,,,,960.0,0.0
2020-01-01 21:00:00,2020-01-01 22:00:00,287.07,603.2,3.78,5.23,9.01,9.0,0.22,,,,,960.0,0.0
2020-01-01 22:00:00,2020-01-01 23:00:00,327.96,692.62,3.25,5.83,9.07,8.93,0.21,,,,,960.0,0.0
2020-01-01 23:00:00,2020-01-02 00:00:00,295.87,641.51,3.4,5.82,9.23,8.71,0.19,,,,,960.0,0.0
2020-01-02 00:00:00,2020-01-02 01:00:00,181.41,435.46,3.3,6.1,9.4,8.55,0.23,,,,,960.0,0.0
2020-01-02 01:00:00,2020-01-02 02:00:00,159.87,367.35,3.22,5.98,9.2,7.84,0.19,,,,,960.0,0.0
2020-01-02 02:00:00,2020-01-02 03:00:00,153.52,341.34,2.99,5.75,8.75,9.91,0.21,,,,,960.0,0.0
2020-01-02 03:00:00,2020-01-02 04:00:00,137.7,321.41,3.1,5.78,8.89,10.26,0.21,,,,,960.0,0.0
2020-01-02 04:00:00,2020-01-02 05:00:00,127.11,291.04,3.13,5.7,8.83,10.48,0.22,,,,,960.0,0.0
2020-01-02 05:00:00,2020-01-02 06:00:00,118.56,258.52,3.02,5.78,8.79,9.55,0.23,,,,,960.0,0.0
2020-01-02 06:00:00,2020-01-02 07:00:00,99.59,220.56,3.12,5.76,8.88,11.46,0.24,,,,,960.0,0.0
2020-01-02 07:00:00,2020-01-02 08:00:00,89.31,183.33,3.15,5.8,8.95,11.38,0.29,,,,,960.0,0.0
2020-01-02 08:00:00,2020-01-02 09:00:00,102.52,205.15,3.02,5.82,8.84,9.24,0.3,,,,,960.0,0.0
2020-01-02 09:00:00,2020-01-02 10:00:00,126.97,277.89,3.07,5.89,8.96,8.27,0.25,,,,,960.0,0.0
2020-01-02 10:00:00,2020-01-02 11:00:00,134.61,282.69,3.04,6.33,9.37,9.21,0.2,,,,,960.0,0.0
2020-01-02 11:00:00,2020-01-02 12:00:00,105.75,204.91,3.1,6.68,9.79,9.88,0.18,,,,,960.0,0.0
2020-01-02 12:00:00,2020-01-02 13:00:00,26.53,64.55,3.19,5.81,9.0,9.95,0.14,,,,,960.0,0.0
2020-01-02 13:00:00,2020-01-02 14:00:00,59.66,102.63,3.37,5.88,9.26,8.82,0.03,,,,,960.0,0.0
2020-01-02 14:00:00,2020-01-02 15:00:00,61.62,98.4,3.11,5.73,8.85,8.73,0.3,,,,,960.0,0.0
2020-01-02 15:00:00,2020-01-02 16:00:00,47.14,78.44,3.14,5.76,8.9,8.73,0.28,,,,,960.0,0.0
2020-01-02 16:00:00,2020-01-02 17:00:00,50.01,66.52,1.65,6.21,4.75,10.39,0.19,,,,,720.0,0.0
2020-01-02 17:00:00,2020-01-02 18:00:00,40.72,68.1,3.18,5.72,8.9,11.95,0.23,,,,,720.0,0.0
2020-01-02 18:00:00,2020-01-02 19:00:00,54.42,84.59,3.31,5.66,8.97,9.96,0.21,,,,,960.0,0.0
2020-01-02 19:00:00,2020-01-02 20:00:00,88.64,159.08,3.5,5.71,9.2,8.24,0.14,,,,,960.0,0.0
2020-01-02 20:00:00,2020-01-02 21:00:00,163.36,306.55,3.9,5.43,9.34,11.26,0.16,,,,,960.0,0.0
2020-01-02 21:00:00,2020-01-02 22:00:00,240.93,512.62,5.07,5.23,8.68,11.73,0.1,,,,,960.0,0.0
2020-01-02 22:00:00,2020-01-02 23:00:00,267.07,566.23,3.37,5.67,8.96,10.97,0.19,,,,,720.0,0.0
2020-01-02 23:00:00,2020-01-03 00:00:00,245.63,489.24,3.55,5.4,8.95,10.89,0.21,,,,,960.0,0.0
2020-01-03 00:00:00,2020-01-03 01:00:00,152.95,284.94,3.34,5.55,8.88,9.58,0.25,,,,,960.0,0.0
2020-01-03 01:00:00,2020-01-03 02:00:00,121.97,249.13,3.42,5.73,9.15,8.81,0.27,,,,,960.0,0.0
2020-01-03 02:00:00,2020-01-03 03:00:00,110.34,234.78,3.4,5.61,9.01,11.71,0.28,,,,,960.0,0.0
2020-01-03 03:00:00,2020-01-03 04:00:00,95.93,185.1,3.86,5.5,9.36,12.32,0.33,,,,,960.0,0.0
2020-01-03 04:00:00,2020-01-03 05:00:00,67.31,133.15,3.66,5.56,9.22,11.79,0.3,,,,,960.0,0.0
2020-01-03 05:00:00,2020-01-03 06:00:00,48.26,104.18,3.55,5.65,9.2,10.45,0.31,,,,,960.0,0.0
2020-01-03 06:00:00,2020-01-03 07:00:00,50.32,96.0,3.41,5.43,8.85,10.78,0.28,,,,,960.0,0.0
2020-01-03 07:00:00,2020-01-03 08:00:00,58.42,108.16,3.87,5.25,9.11,9.97,0.27,,,,,960.0,0.0
2020-01-03 08:00:00,2020-01-03 09:00:00,54.34,117.07,4.03,5.17,9.19,10.55,0.26,,,,,960.0,0.0
2020-01-03 09:00:00,2020-01-03 10:00:00,63.84,128.25,3.68,5.25,8.93,11.13,0.21,,,,,960.0,0.0
2020-01-03 10:00:00,2020-01-03 11:00:00,79.49,148.23,3.42,5.83,9.25,10.54,0.16,,,,,960.0,0.0
2020-01-03 11:00:00,2020-01-03 12:00:00,76.54,141.78,3.27,5.62,8.88,10.18,0.08,,,,,960.0,0.0
2020-01-03 12:00:00,2020-01-03 13:00:00,53.0,114.05,3.13,5.56,8.7,9.59,0.2,,,,,960.0,0.0
2020-01-03 13:00:00,2020-01-03 14:00:00,40.0,85.91,3.35,6.0,9.36,9.58,0.26,,,,,960.0,0.0
2020-01-03 14:00:00,2020-01-03 15:00:00,34.02,67.2,3.71,5.81,9.44,10.29,0.26,,,,,960.0,0.0
2020-01-03 15:00:00,2020-01-03 16:00:00,37.22,58.37,3.94,6.36,9.79,10.65,0.21,,,,,960.0,0.0
2020-01-03 16:00:00,2020-01-03 17:00:00,38.73,53.97,4.16,5.36,9.46,10.94,0.24,,,,,960.0,0.0
2020-01-03 17:00:00,2020-01-03 18:00:00,39.3,51.61,4.3,4.3,8.44,10.99,0.25,,,,,960.0,0.0
2020-01-03 18:00:00,2020-01-03 19:00:00,40.75,66.07,4.17,4.81,8.98,10.28,0.21,,,,,960.0,0.0
2020-01-03 19:00:00,2020-01-03 20:00:00,61.62,117.39,3.84,5.0,8.84,9.79,0.13,,,,,960.0,0.0
2020-01-03 20:00:00,2020-01-03 21:00:00,95.64,165.76,3.71,5.04,8.74,11.62,0.15,,,,,960.0,0.0
2020-01-03 21:00:00,2020-01-03 22:00:00,102.23,169.15,4.29,4.68,8.97,11.65,0.1,,,,,960.0,0.0
2020-01-03 22:00:00,2020-01-03 23:00:00,107.47,184.97,3.36,5.0,8.16,10.83,0.16,,,,,720.0,0.0
2020-01-03 23:00:00,2020-01-04 00:00:00,126.4,216.53,3.79,4.8,8.41,9.52,0.19,,,,,960.0,0.0
2020-01-04 00:00:00,2020-01-04 01:00:00,97.61,166.99,4.17,5.14,9.32,12.54,0.22,,,,,960.0,0.0
2020-01-04 01:00:00,2020-01-04 02:00:00,94.85,174.35,3.92,5.43,9.36,11.96,0.23,,,,,960.0,0.0
2020-01-04 02:00:00,2020-01-04 03:00:00,93.68,189.84,3.87,5.26,9.12,10.75,0.19,,,,,960.0,0.0
2020-01-04 03:00:00,2020-01-04 04:00:00,78.81,173.81,3.76,5.41,9.17,8.9,0.18,,,,,720.0,0.0
2020-01-04 04:00:00,2020-01-04 05:00:00,68.13,179.44,3.89,5.41,9.29,9.8,0.24,,,,,960.0,0.0
2020-01-04 05:00:00,2020-01-04 06:00:00,66.73,172.68,3.88,5.55,9.44,9.86,0.28,,,,,960.0,0.0
2020-01-04 06:00:00,2020-01-04 07:00:00,55.25,136.21,3.69,5.57,9.26,9.08,0.3,,,,,960.0,0.0
2020-01-04 07:00:00,2020-01-04 08:00:00,55.3,115.19,3.76,5.46,9.23,8.22,0.34,,,,,960.0,0.0
2020-01-04 08:00:00,2020-01-04 09:00:00,51.43,120.21,3.52,5.45,8.97,10.16,0.27,,,,,960.0,0.0
2020-01-04 09:00:00,2020-01-04 10:00:00,51.55,138.4,3.58,5.29,8.62,11.71,0.24,,,,,960.0,0.0
2020-01-04 10:00:00,2020-01-04 11:00:00,63.61,129.23,3.02,5.43,8.41,10.86,0.22,,,,,960.0,0.0
2020-01-04 11:00:00,2020-01-04 12:00:00,75.0,134.87,3.08,6.18,8.98,10.77,0.15,,,,,960.0,0.0
2020-01-04 12:00:00,2020-01-04 13:00:00,66.78,115.89,11.54,6.79,17.42,11.1,0.16,,,,,960.0,0.0
2020-01-04 13:00:00,2020-01-04 14:00:00,54.97,83.2,4.29,5.66,9.96,11.34,0.07,,,,,960.0,0.0
2020-01-04 14:00:00,2020-01-04 15:00:00,44.93,70.44,3.82,5.57,9.39,11.03,0.17,,,,,960.0,0.0
2020-01-04 15:00:00,2020-01-04 16:00:00,46.61,64.39,3.62,5.46,9.08,10.88,0.15,,,,,960.0,0.0
2020-01-04 16:00:00,2020-01-04 17:00:00,48.0,59.78,3.56,5.28,8.84,10.7,0.22,,,,,960.0,0.0
2020-01-04 17:00:00,2020-01-04 18:00:00,46.45,61.24,3.99,5.36,9.34,11.22,0.31,,,,,960.0,0.0
2020-01-04 18:00:00,2020-01-04 19:00:00,54.44,74.2,3.67,5.38,9.05,9.38,0.24,,,,,960.0,0.0
2020-01-04 19:00:00,2020-01-04 20:00:00,74.61,113.45,3.45,5.21,8.5,8.42,0.18,,,,,960.0,0.0
2020-01-04 20:00:00,2020-01-04 21:00:00,110.53,181.71,3.61,5.25,8.87,9.41,0.21,,,,,960.0,0.0
2020-01-04 21:00:00,2020-01-04 22:00:00,133.9,254.82,3.74,5.34,9.08,8.79,0.18,,,,,960.0,0.0
2020-01-04 22:00:00,2020-01-04 23:00:00,131.15,259.89,4.17,4.53,8.63,10.72,0.23,,,,,960.0,0.0
2020-01-04 23:00:00,2020-01-05 00:00:00,114.94,215.84,3.94,5.04,8.98,11.83,0.26,,,,,960.0,0.0
2020-01-05 00:00:00,2020-01-05 01:00:00,111.57,215.15,4.12,5.76,9.72,11.21,0.23,,,,,960.0,0.0
2020-01-05 01:00:00,2020-01-05 02:00:00,88.03,151.67,3.52,5.35,8.87,10.23,0.24,,,,,960.0,0.0
2020-01-05 02:00:00,2020-01-05 03:00:00,85.51,135.79,3.46,5.38,8.85,10.34,0.21,,,,,960.0,0.0
2020-01-05 03:00:00,2020-01-05 04:00:00,85.02,130.74,3.43,5.39,8.82,9.3,0.21,,,,,960.0,0.0
2020-01-05 04:00:00,2020-01-05 05:00:00,80.89,133.8,3.73,5.38,9.11,10.19,0.27,,,,,960.0,0.0
2020-01-05 05:00:00,2020-01-05 06:00:00,75.16,134.46,3.56,5.3,8.87,10.23,0.32,,,,,960.0,0.0
2020-01-05 06:00:00,2020-01-05 07:00:00,61.99,142.43,3.44,5.43,8.88,10.49,0.33,,,,,960.0,0.0
2020-01-05 07:00:00,2020-01-05 08:00:00,60.82,145.13,3.49,5.46,8.96,10.6,0.39,,,,,960.0,0.0
2020-01-05 08:00:00,2020-01-05 09:00:00,64.79,144.86,3.44,5.56,9.0,9.29,0.29,,,,,960.0,0.0
2020-01-05 09:00:00,2020-01-05 10:00:00,67.35,132.41,3.48,5.58,9.06,8.43,0.25,,,,,960.0,0.0
2020-01-05 10:00:00,2020-01-05 11:00:00,54.94,113.47,3.48,5.48,8.96,10.16,0.24,,,,,960.0,0.0
2020-01-05 11:00:00,2020-01-05 12:00:00,47.25,87.95,3.45,5.54,8.99,11.07,0.2,,,,,960.0,0.0
2020-01-05 12:00:00,2020-01-05 13:00:00,29.3,72.11,3.52,5.52,9.04,10.84,0.21,,,,,960.0,0.0
2020-01-05 13:00:00,2020-01-05 14:00:00,21.03,58.41,3.51,5.49,9.01,10.8,0.2,,,,,960.0,0.0
2020-01-05 14:00:00,2020-01-05 15:00:00,23.71,53.93,4.04,5.83,9.76,12.52,0.18,,,,,960.0,0.0
2020-01-05 15:00:00,2020-01-05 16:00:00,33.45,55.77,3.81,5.5,9.32,12.95,0.13,,,,,960.0,0.0
2020-01-05 16:00:00,2020-01-05 17:00:00,47.79,59.08,3.76,5.42,9.18,11.52,0.15,,,,,960.0,0.0
2020-01-05 17:00:00,2020-01-05 18:00:00,48.4,75.24,3.75,5.26,9.01,9.55,0.15,,,,,960.0,0.0
2020-01-05 18:00:00,2020-01-05 19:00:00,60.58,102.67,3.79,5.33,9.12,11.26,0.2,,,,,960.0,0.0
2020-01-05 19:00:00,2020-01-05 20:00:00,65.58,90.35,3.68,5.45,9.13,12.41,0.16,,,,,960.0,0.0
2020-01-05 20:00:00,2020-01-05 21:00:00,56.95,90.53,3.72,5.22,8.95,11.82,0.18,,,,,960.0,0.0
2020-01-05 21:00:00,2020-01-05 22:00:00,63.58,120.97,3.76,5.27,9.04,10.53,0.14,,,,,960.0,0.0
2020-01-05 22:00:00,2020-01-05 23:00:00,65.2,137.18,3.75,5.24,8.98,10.38,0.16,,,,,960.0,0.0
2020-01-05 23:00:00,2020-01-06 00:00:00,55.67,115.27,3.91,5.12,9.02,10.25,0.15,,,,,960.0,0.0
2020-01-06 00:00:00,2020-01-06 01:00:00,56.37,101.94,3.7,5.36,9.05,12.83,0.24,,,,,960.0,0.0
2020-01-06 01:00:00,2020-01-06 02:00:00,61.46,95.94,3.53,5.21,8.74,11.25,0.22,,,,,960.0,0.0
2020-01-06 02:00:00,2020-01-06 03:00:00,64.28,97.56,3.72,5.33,9.06,10.13,0.24,,,,,960.0,0.0
2020-01-06 03:00:00,2020-01-06 04:00:00,59.06,95.4,3.58,5.33,8.91,9.02,0.27,,,,,960.0,0.0
2020-01-06 04:00:00,2020-01-06 05:00:00,56.28,105.41,3.43,5.4,8.73,10.17,0.27,,,,,960.0,0.0
2020-01-06 05:00:00,2020-01-06 06:00:00,63.61,145.02,3.79,5.32,9.11,10.97,0.26,,,,,960.0,0.0
2020-01-06 06:00:00,2020-01-06 07:00:00,81.0,183.22,3.95,5.02,8.96,10.04,0.25,,,,,960.0,0.0
2020-01-06 07:00:00,2020-01-06 08:00:00,72.21,135.88,3.77,5.24,9.02,9.59,0.25,,,,,960.0,0.0
2020-01-06 08:00:00,2020-01-06 09:00:00,67.47,112.27,3.77,5.37,9.13,11.22,0.23,,,,,960.0,0.0
2020-01-06 09:00:00,2020-01-06 10:00:00,56.57,102.23,3.64,5.41,9.04,13.19,0.16,,,,,960.0,0.0
2020-01-06 10:00:00,2020-01-06 11:00:00,50.78,98.83,3.8,5.34,9.15,12.05,0.18,,,,,960.0,0.0
2020-01-06 11:00:00,2020-01-06 12:00:00,52.5,86.61,3.87,5.46,9.33,10.56,0.16,,,,,960.0,0.0
2020-01-06 12:00:00,2020-01-06 13:00:00,37.01,73.75,3.98,5.38,9.37,9.92,0.2,,,,,960.0,0.0
2020-01-06 13:00:00,2020-01-06 14:00:00,36.65,64.72,3.56,5.42,8.98,9.4,0.22,,,,,960.0,0.0
2020-01-06 14:00:00,2020-01-06 15:00:00,42.62,61.17,3.8,5.18,8.98,9.11,0.18,,,,,960.0,0.0
2020-01-06 15:00:00,2020-01-06 16:00:00,38.75,56.76,3.82,5.37,9.18,8.65,0.15,,,,,960.0,0.0
2020-01-06 16:00:00,2020-01-06 17:00:00,42.67,58.36,4.46,4.83,9.23,10.19,0.22,,,,,960.0,0.0
2020-01-06 17:00:00,2020-01-06 18:00:00,35.14,49.73,3.94,5.35,9.28,9.54,0.39,,,,,720.0,0.0
2020-01-06 18:00:00,2020-01-06 19:00:00,39.68,54.49,2.77,5.29,6.74,9.23,0.35,,,,,,0.0
2020-01-06 19:00:00,2020-01-06 20:00:00,42.3,60.84,3.5,5.33,8.83,8.92,0.27,,,,,960.0,0.0
2020-01-06 20:00:00,2020-01-06 21:00:00,35.09,57.95,3.68,5.38,9.06,11.32,0.26,,,,,960.0,0.0
2020-01-06 21:00:00,2020-01-06 22:00:00,41.68,85.45,4.06,5.24,9.3,12.48,0.25,,,,,960.0,0.0
2020-01-06 22:00:00,2020-01-06 23:00:00,42.83,116.31,4.09,5.06,8.96,10.89,0.23,,,,,960.0,0.0
2020-01-06 23:00:00,2020-01-07 00:00:00,35.82,89.15,3.76,5.25,9.01,9.32,0.23,,,,,960.0,0.0
2020-01-07 00:00:00,2020-01-07 01:00:00,37.85,83.31,3.86,5.79,9.64,10.75,0.24,,,,,960.0,0.0
2020-01-07 01:00:00,2020-01-07 02:00:00,42.77,75.03,2.77,5.66,7.01,7.81,0.26,,,,,720.0,0.0
2020-01-07 02:00:00,2020-01-07 03:00:00,39.68,76.67,1.58,5.54,4.36,8.81,0.26,,,,,960.0,0.0
2020-01-07 03:00:00,2020-01-07 04:00:00,31.51,58.85,3.42,4.96,8.28,8.69,0.24,,,,,960.0,0.0
2020-01-07 04:00:00,2020-01-07 05:00:00,32.11,45.8,3.53,5.75,9.28,10.43,0.29,,,,,960.0,0.0
2020-01-07 05:00:00,2020-01-07 06:00:00,28.36,53.63,3.73,5.56,9.28,10.81,0.3,,,,,960.0,0.0
2020-01-07 06:00:00,2020-01-07 07:00:00,27.93,75.78,3.76,5.89,9.57,9.58,0.25,,,,,720.0,0.0
2020-01-07 07:00:00,2020-01-07 08:00:00,36.53,86.64,3.61,6.61,10.22,8.55,0.23,,,,,960.0,0.0
2020-01-07 08:00:00,2020-01-07 09:00:00,40.2,89.83,2.84,5.57,7.01,11.92,0.17,,,,,960.0,0.0
2020-01-07 09:00:00,2020-01-07 10:00:00,30.88,72.88,3.95,4.96,8.7,16.19,,,,,,960.0,0.0
2020-01-07 10:00:00,2020-01-07 11:00:00,30.73,71.81,3.96,5.42,9.31,12.21,0.16,,,,,960.0,0.0
2020-01-07 11:00:00,2020-01-07 12:00:00,34.57,80.52,4.79,4.3,9.09,8.01,0.1,,,,,960.0,0.0
2020-01-07 12:00:00,2020-01-07 13:00:00,42.2,79.74,4.22,4.79,9.01,9.07,0.16,,,,,,0.0
2020-01-07 13:00:00,2020-01-07 14:00:00,43.7,88.79,4.19,4.79,8.98,10.77,0.19,,,,,960.0,0.0
2020-01-07 14:00:00,2020-01-07 15:00:00,37.66,66.66,4.24,4.77,9.01,11.61,0.32,,,,,960.0,0.0
2020-01-07 15:00:00,2020-01-07 16:00:00,34.26,50.3,3.85,5.37,9.23,11.34,0.37,,,,,960.0,0.0
2020-01-07 16:00:00,2020-01-07 17:00:00,31.87,48.04,4.13,4.85,8.97,9.44,0.35,,,,,960.0,0.0
2020-01-07 17:00:00,2020-01-07 18:00:00,26.47,42.89,4.38,4.7,9.07,7.6,0.5,,,,,960.0,0.0
2020-01-07 18:00:00,2020-01-07 19:00:00,32.19,45.44,4.41,5.17,9.58,9.45,0.32,,,,,960.0,0.0
2020-01-07 19:00:00,2020-01-07 20:00:00,30.71,52.31,4.37,5.06,9.43,9.6,0.22,,,,,960.0,0.0
2020-01-07 20:00:00,2020-01-07 21:00:00,36.82,76.1,4.54,4.63,9.18,10.03,0.22,,,,,960.0,0.0
2020-01-07 21:00:00,2020-01-07 22:00:00,44.71,95.26,4.5,4.43,8.93,10.14,0.2,,,,,960.0,0.0
2020-01-07 22:00:00,2020-01-07 23:00:00,47.02,102.72,4.49,4.55,9.04,11.21,0.2,,,,,960.0,0.0
2020-01-07 23:00:00,2020-01-08 00:00:00,46.31,115.97,4.43,4.93,9.36,11.21,0.17,,,,,960.0,0.0
2020-01-08 00:00:00,2020-01-08 01:00:00,51.04,107.28,3.95,5.06,9.01,12.26,0.24,,,,,960.0,0.0
2020-01-08 01:00:00,2020-01-08 02:00:00,40.08,88.71,4.32,4.87,9.19,11.66,0.22,,,,,960.0,0.0
2020-01-08 02:00:00,2020-01-08 03:00:00,30.37,71.5,4.29,4.93,9.23,11.96,0.2,,,,,960.0,0.0
2020-01-08 03:00:00,2020-01-08 04:00:00,30.9,61.5,4.38,4.95,9.32,11.25,0.17,,,,,960.0,0.0
