From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),Temp (),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),Xylene (ug/m3),RF (mm),AT (degree C)
2020-06-27 16:00:00,2020-06-27 17:00:00,27.25,269.0,0.62,4.8,3.05,56.78,1.88,,127.63,,,,,,,,,,,,,
2020-06-27 17:00:00,2020-06-27 18:00:00,22.5,266.0,0.55,4.9,3.05,49.57,2.58,,131.79,,,,,,,,,,,,,
2020-06-27 18:00:00,2020-06-27 19:00:00,24.67,237.0,0.57,6.65,4.03,46.97,5.72,,119.95,,,,,,,,,,,,,
2020-06-27 19:00:00,2020-06-27 20:00:00,26.75,235.0,0.6,9.65,5.62,44.3,5.33,,91.63,,,,,,,,,,,,,
2020-06-27 20:00:00,2020-06-27 21:00:00,29.25,263.0,0.57,11.18,6.38,37.8,6.22,,88.05,,,,,,,,,,,,,
2020-06-27 21:00:00,2020-06-27 22:00:00,31.75,255.0,0.5,11.7,6.65,33.45,6.6,,81.52,,,,,,,,,,,,,
2020-06-27 22:00:00,2020-06-27 23:00:00,41.33,255.0,0.7,20.67,11.58,31.85,14.27,,39.05,,,,,,,,,,,,,
2020-06-27 23:00:00,2020-06-28 00:00:00,50.5,296.0,1.52,28.43,16.35,29.95,17.33,,25.04,,,,,,,,,,,,,
2020-06-28 00:00:00,2020-06-28 01:00:00,54.0,305.0,2.38,30.3,18.05,28.42,20.9,,13.11,,,,,,,,,,,,,
2020-06-28 01:00:00,2020-06-28 02:00:00,62.75,326.0,2.25,30.77,18.2,27.52,28.9,,13.19,,,,,,,,,,,,,
2020-06-28 02:00:00,2020-06-28 03:00:00,74.33,400.0,3.32,36.62,22.18,26.9,26.65,,11.51,,,,,,,,,,,,,
2020-06-28 03:00:00,2020-06-28 04:00:00,82.0,414.0,5.83,43.03,27.65,25.67,28.92,,8.31,,,,,,,,,,,,,
2020-06-28 04:00:00,2020-06-28 05:00:00,79.75,395.0,6.73,40.9,27.23,24.58,24.5,,8.07,,,,,,,,,,,,,
2020-06-28 05:00:00,2020-06-28 06:00:00,67.0,346.0,11.1,45.6,33.3,24.27,26.25,,12.53,,,,,,,,,,,,,
2020-06-28 06:00:00,2020-06-28 07:00:00,76.0,406.0,11.6,39.88,30.6,25.55,22.92,,9.68,,,,,,,,,,,,,
2020-06-28 07:00:00,2020-06-28 08:00:00,77.0,331.0,20.2,50.0,45.7,34.3,,,16.38,,,,,,,,,,,,,
2020-06-28 08:00:00,2020-06-28 09:00:00,70.33,337.0,2.83,27.03,16.68,31.82,33.4,,80.3,,,,,,,,,,,,,
2020-06-28 09:00:00,2020-06-28 10:00:00,43.0,296.0,1.05,10.72,6.55,49.33,22.75,,73.98,,,,,,,,,,,,,
2020-06-28 10:00:00,2020-06-28 11:00:00,27.0,250.0,0.85,6.58,4.2,60.65,16.25,,82.34,,,,,,,,,,,,,
2020-06-28 11:00:00,2020-06-28 12:00:00,30.33,315.0,0.67,4.1,2.72,65.67,12.93,,84.69,,,,,,,,,,,,,
2020-06-28 12:00:00,2020-06-28 13:00:00,36.75,437.0,0.65,2.93,2.1,64.8,10.68,,89.19,,,,,,,,,,,,,
2020-06-28 13:00:00,2020-06-28 14:00:00,38.0,443.0,0.45,2.05,1.45,63.25,8.8,,102.72,,,,,,,,,,,,,
2020-06-28 14:00:00,2020-06-28 15:00:00,41.0,436.0,0.42,1.95,1.38,60.27,6.9,,112.15,,,,,,,,,,,,,
2020-06-28 15:00:00,2020-06-28 16:00:00,37.0,425.0,0.23,1.65,1.08,56.47,7.77,,123.94,,,,,,,,,,,,,
2020-06-28 16:00:00,2020-06-28 17:00:00,35.75,401.0,0.35,2.02,1.38,53.65,9.4,,136.96,,,,,,,,,,,,,
2020-06-28 17:00:00,2020-06-28 18:00:00,40.75,455.0,0.33,2.27,1.45,49.7,7.3,,136.33,,,,,,,,,,,,,
2020-06-28 18:00:00,2020-06-28 19:00:00,38.75,400.0,0.43,3.1,2.0,45.4,4.75,,133.05,,,,,,,,,,,,,
2020-06-28 19:00:00,2020-06-28 20:00:00,41.67,318.0,0.38,7.0,4.05,43.6,6.47,,117.25,,,,,,,,,,,,,
2020-06-28 20:00:00,2020-06-28 21:00:00,52.75,313.0,0.43,11.35,6.38,38.6,9.45,,83.23,,,,,,,,,,,,,
2020-06-28 21:00:00,2020-06-28 22:00:00,45.5,320.0,0.6,11.93,6.8,36.0,10.5,,64.09,,,,,,,,,,,,,
2020-06-28 22:00:00,2020-06-28 23:00:00,43.5,295.0,0.53,10.45,5.97,34.35,10.9,,59.41,,,,,,,,,,,,,
2020-06-28 23:00:00,2020-06-29 00:00:00,43.5,296.0,0.62,12.7,7.25,32.25,10.97,,42.26,,,,,,,,,,,,,
2020-06-29 00:00:00,2020-06-29 01:00:00,48.75,265.0,1.0,21.88,12.45,30.2,11.18,,23.94,,,,,,,,,,,,,
2020-06-29 01:00:00,2020-06-29 02:00:00,48.75,280.0,1.3,17.0,10.07,28.1,9.22,,27.68,,,,,,,,,,,,,
2020-06-29 02:00:00,2020-06-29 03:00:00,46.0,223.0,1.05,8.7,5.5,27.7,7.28,,30.06,,,,,,,,,,,,,
2020-06-29 03:00:00,2020-06-29 04:00:00,50.75,200.0,0.95,6.57,4.25,24.15,5.82,,47.29,,,,,,,,,,,,,
2020-06-29 04:00:00,2020-06-29 05:00:00,29.5,91.0,1.18,5.0,3.6,24.15,5.35,,51.64,,,,,,,,,,,,,
2020-06-29 05:00:00,2020-06-29 06:00:00,29.33,86.0,1.43,7.95,5.38,24.05,6.03,,38.36,,,,,,,,,,,,,
2020-06-29 06:00:00,2020-06-29 07:00:00,22.67,83.0,1.43,5.22,3.95,20.02,6.55,,41.12,,,,,,,,,,,,,
2020-06-29 07:00:00,2020-06-29 08:00:00,16.67,72.0,19.2,23.2,30.7,34.4,,,22.0,,,,,,,,,,,,,
2020-06-29 08:00:00,2020-06-29 09:00:00,18.5,62.0,4.38,11.83,9.85,36.92,7.15,,47.1,,,,,,,,,,,,,
2020-06-29 09:00:00,2020-06-29 10:00:00,20.75,57.0,4.78,9.78,9.08,54.15,7.6,,63.11,,,,,,,,,,,,,
2020-06-29 10:00:00,2020-06-29 11:00:00,23.5,68.0,4.9,9.4,8.97,52.05,6.92,,73.74,,,,,,,,,,,,,
2020-06-29 11:00:00,2020-06-29 12:00:00,23.5,85.0,4.95,10.98,9.85,50.17,6.38,,84.47,,,,,,,,,,,,,
2020-06-29 12:00:00,2020-06-29 13:00:00,19.0,84.0,5.02,11.43,10.2,57.8,7.53,,107.08,,,,,,,,,,,,,
2020-06-29 13:00:00,2020-06-29 14:00:00,15.25,75.0,4.72,10.57,9.43,65.5,7.42,,119.99,,,,,,,,,,,,,
2020-06-29 14:00:00,2020-06-29 15:00:00,23.0,79.0,4.5,10.5,9.2,61.65,7.53,,132.19,,,,,,,,,,,,,
2020-06-29 15:00:00,2020-06-29 16:00:00,24.75,89.0,4.38,11.25,9.52,64.67,8.35,,139.73,,,,,,,,,,,,,
2020-06-29 16:00:00,2020-06-29 17:00:00,23.0,112.0,4.42,10.53,9.2,59.4,5.48,,136.52,,,,,,,,,,,,,
2020-06-29 17:00:00,2020-06-29 18:00:00,19.0,89.0,3.77,10.95,8.9,56.85,3.73,,118.14,,,,,,,,,,,,,
2020-06-29 18:00:00,2020-06-29 19:00:00,17.25,173.0,2.95,13.85,9.77,45.55,3.75,,91.7,,,,,,,,,,,,,
2020-06-29 19:00:00,2020-06-29 20:00:00,18.5,86.0,2.2,13.8,9.1,44.05,7.4,,76.52,,,,,,,,,,,,,
2020-06-29 20:00:00,2020-06-29 21:00:00,20.5,96.0,1.6,15.57,9.6,40.85,9.68,,77.84,,,,,,,,,,,,,
2020-06-29 21:00:00,2020-06-29 22:00:00,23.25,111.0,1.75,14.35,9.08,34.02,9.9,,69.15,,,,,,,,,,,,,
2020-06-29 22:00:00,2020-06-29 23:00:00,27.75,86.0,2.17,9.88,7.0,33.22,7.47,,61.55,,,,,,,,,,,,,
2020-06-29 23:00:00,2020-06-30 00:00:00,28.25,68.0,3.7,8.88,7.75,32.12,6.37,,57.48,,,,,,,,,,,,,
2020-06-30 00:00:00,2020-06-30 01:00:00,23.25,63.0,4.42,10.02,8.95,31.1,5.5,,49.21,,,,,,,,,,,,,
2020-06-30 01:00:00,2020-06-30 02:00:00,23.25,59.0,5.25,10.95,10.12,29.92,5.83,,45.71,,,,,,,,,,,,,
2020-06-30 02:00:00,2020-06-30 03:00:00,19.25,51.0,5.47,10.15,9.85,25.68,6.22,,45.33,,,,,,,,,,,,,
2020-06-30 03:00:00,2020-06-30 04:00:00,12.0,39.0,5.4,9.5,9.42,23.32,5.4,,44.91,,,,,,,,,,,,,
2020-06-30 04:00:00,2020-06-30 05:00:00,7.5,28.0,5.25,8.65,8.88,21.65,5.28,,38.55,,,,,,,,,,,,,
2020-06-30 05:00:00,2020-06-30 06:00:00,7.25,30.0,4.5,8.28,8.05,20.7,4.75,,30.34,,,,,,,,,,,,,
2020-06-30 06:00:00,2020-06-30 07:00:00,11.25,33.0,4.17,7.45,7.35,20.4,4.12,,33.81,,,,,,,,,,,,,
2020-06-30 07:00:00,2020-06-30 08:00:00,12.0,35.0,20.8,22.5,31.4,31.2,,,23.89,,,,,,,,,,,,,
2020-06-30 08:00:00,2020-06-30 09:00:00,11.67,30.0,4.75,9.6,9.0,25.88,5.07,,,,,,,,,,,,,,,
2020-06-30 09:00:00,2020-06-30 10:00:00,12.0,39.0,4.62,10.3,9.25,27.55,5.45,,57.8,,,,,,,,,,,,,
2020-06-30 10:00:00,2020-06-30 11:00:00,13.25,46.0,4.5,8.5,8.2,37.45,6.47,,74.91,,,,,,,,,,,,,
2020-06-30 11:00:00,2020-06-30 12:00:00,10.0,68.0,4.6,8.4,8.2,51.75,6.73,,91.2,,,,,,,,,,,,,
2020-06-30 12:00:00,2020-06-30 13:00:00,9.5,90.0,3.7,6.35,6.38,57.85,7.7,,108.39,,,,,,,,,,,,,
2020-06-30 13:00:00,2020-06-30 14:00:00,15.5,72.0,3.25,6.6,6.15,57.45,6.35,,125.93,,,,,,,,,,,,,
2020-06-30 14:00:00,2020-06-30 15:00:00,21.75,90.0,2.85,6.12,5.6,54.88,4.42,,135.82,,,,,,,,,,,,,
2020-06-30 15:00:00,2020-06-30 16:00:00,26.5,99.0,2.27,5.35,4.75,54.83,4.12,,141.81,,,,,,,,,,,,,
2020-06-30 16:00:00,2020-06-30 17:00:00,25.75,112.0,1.85,6.3,4.88,55.1,4.15,,144.18,,,,,,,,,,,,,
2020-06-30 17:00:00,2020-06-30 18:00:00,25.5,117.0,1.18,5.6,3.95,48.4,3.8,,145.56,,,,,,,,,,,,,
2020-06-30 18:00:00,2020-06-30 19:00:00,28.67,103.0,0.9,5.67,3.75,43.8,4.37,,141.89,,,,,,,,,,,,,
2020-06-30 19:00:00,2020-06-30 20:00:00,32.5,127.0,0.75,10.62,6.25,39.5,5.12,,112.93,,,,,,,,,,,,,
2020-06-30 20:00:00,2020-06-30 21:00:00,34.0,146.0,0.53,10.53,6.05,35.1,8.3,,93.92,,,,,,,,,,,,,
2020-06-30 21:00:00,2020-06-30 22:00:00,32.0,127.0,0.6,7.62,4.53,31.65,6.92,,83.82,,,,,,,,,,,,,
2020-06-30 22:00:00,2020-06-30 23:00:00,35.0,124.0,0.53,6.78,4.0,29.27,6.07,,69.91,,,,,,,,,,,,,
2020-06-30 23:00:00,2020-07-01 00:00:00,41.0,113.0,0.57,5.93,3.63,26.53,6.6,,63.9,,,,,,,,,,,,,
2020-07-01 00:00:00,2020-07-01 01:00:00,23.5,89.0,0.98,5.95,3.92,25.2,7.03,,55.03,,,,,,,,,,,,,
2020-07-01 01:00:00,2020-07-01 02:00:00,20.25,68.0,1.63,8.08,5.65,26.9,8.47,,54.13,,,,,,,,,,,,,
2020-07-01 02:00:00,2020-07-01 03:00:00,26.33,68.0,2.27,8.93,6.6,26.18,8.6,,49.86,,,,,,,,,,,,,
2020-07-01 03:00:00,2020-07-01 04:00:00,29.25,66.0,2.58,8.03,6.33,23.4,8.5,,46.22,,,,,,,,,,,,,
2020-07-01 04:00:00,2020-07-01 05:00:00,26.0,62.0,2.33,7.47,5.88,21.6,8.2,,38.74,,,,,,,,,,,,,
2020-07-01 05:00:00,2020-07-01 06:00:00,30.25,63.0,2.2,7.42,5.75,21.62,7.95,,31.83,,,,,,,,,,,,,
2020-07-01 06:00:00,2020-07-01 07:00:00,27.0,72.0,2.27,8.62,6.42,22.05,7.25,,28.63,,,,,,,,,,,,,
2020-07-01 07:00:00,2020-07-01 08:00:00,34.33,70.0,17.8,22.8,29.3,33.7,,,23.48,,,,,,,,,,,,,
2020-07-01 08:00:00,2020-07-01 09:00:00,36.25,88.0,2.03,8.1,5.98,26.7,7.97,,,,,,,,,,,,,,,
2020-07-01 09:00:00,2020-07-01 10:00:00,23.0,63.0,2.02,9.28,6.58,29.17,7.12,,72.34,,,,,,,,,,,,,
2020-07-01 10:00:00,2020-07-01 11:00:00,27.0,77.0,1.67,8.75,6.03,38.5,9.25,,96.88,,,,,,,,,,,,,
2020-07-01 11:00:00,2020-07-01 12:00:00,32.0,81.0,1.83,7.55,5.5,67.9,13.67,,117.32,,,,,,,,,,,,,
2020-07-01 12:00:00,2020-07-01 13:00:00,34.75,79.0,1.33,5.12,3.8,85.97,11.47,,134.64,,,,,,,,,,,,,
2020-07-01 13:00:00,2020-07-01 14:00:00,25.5,89.0,1.18,6.4,4.4,81.43,8.28,,136.17,,,,,,,,,,,,,
2020-07-01 14:00:00,2020-07-01 15:00:00,27.0,86.0,1.18,4.7,3.47,76.43,7.22,,139.38,,,,,,,,,,,,,
2020-07-01 15:00:00,2020-07-01 16:00:00,28.0,91.0,0.9,4.47,3.1,83.05,2.97,,147.04,,,,,,,,,,,,,
2020-07-01 16:00:00,2020-07-01 17:00:00,27.75,86.0,1.1,4.4,3.17,64.52,3.73,,154.02,,,,,,,,,,,,,
2020-07-01 17:00:00,2020-07-01 18:00:00,24.5,84.0,1.52,4.6,3.7,50.5,3.62,,148.56,,,,,,,,,,,,,
2020-07-01 18:00:00,2020-07-01 19:00:00,19.5,77.0,1.82,5.6,4.47,42.65,3.15,,140.38,,,,,,,,,,,,,
2020-07-01 19:00:00,2020-07-01 20:00:00,25.5,83.0,1.8,6.53,4.92,36.53,2.72,,125.12,,,,,,,,,,,,,
2020-07-01 20:00:00,2020-07-01 21:00:00,21.0,92.0,1.23,7.1,4.78,30.57,4.9,,107.69,,,,,,,,,,,,,
2020-07-01 21:00:00,2020-07-01 22:00:00,,108.0,1.12,7.38,4.88,28.57,4.9,,86.21,,,,,,,,,,,,,
2020-07-01 22:00:00,2020-07-01 23:00:00,,97.0,1.02,17.2,9.97,25.33,3.73,,54.42,,,,,,,,,,,,,
2020-07-01 23:00:00,2020-07-02 00:00:00,,121.0,0.82,12.17,7.12,24.57,2.5,,59.47,,,,,,,,,,,,,
2020-07-02 00:00:00,2020-07-02 01:00:00,,101.0,0.67,12.53,7.18,23.25,2.23,,51.9,,,,,,,,,,,,,
2020-07-02 01:00:00,2020-07-02 02:00:00,,110.0,0.53,9.65,5.58,21.05,3.03,,52.48,,,,,,,,,,,,,
2020-07-02 02:00:00,2020-07-02 03:00:00,,107.0,0.5,8.8,5.07,20.5,3.53,,45.66,,,,,,,,,,,,,
2020-07-02 03:00:00,2020-07-02 04:00:00,,107.0,0.25,8.28,4.62,20.07,2.98,,44.01,,,,,,,,,,,,,
2020-07-02 04:00:00,2020-07-02 05:00:00,,106.0,0.35,7.1,4.05,19.23,2.68,,36.56,,,,,,,,,,,,,
2020-07-02 05:00:00,2020-07-02 06:00:00,,95.0,0.38,7.88,4.5,18.7,3.12,,28.78,,,,,,,,,,,,,
2020-07-02 06:00:00,2020-07-02 07:00:00,,103.0,0.62,2.83,1.98,15.6,1.35,,63.96,,,,,,,,,,,,,
2020-07-02 07:00:00,2020-07-02 08:00:00,,77.0,16.8,18.9,26.5,19.4,,,31.54,,,,,,,,,,,,,
2020-07-02 08:00:00,2020-07-02 09:00:00,,45.0,0.82,1.92,1.68,17.3,1.57,,26.46,,,,,,,,,,,,,
2020-07-02 09:00:00,2020-07-02 10:00:00,,41.0,0.7,1.83,1.52,16.92,2.08,,72.11,,,,,,,,,,,,,
2020-07-02 10:00:00,2020-07-02 11:00:00,,58.0,0.5,0.9,0.9,14.85,2.85,,84.21,,,,,,,,,,,,,
2020-07-02 11:00:00,2020-07-02 12:00:00,,45.0,0.53,0.9,0.9,15.9,2.92,,89.61,,,,,,,,,,,,,
2020-07-02 12:00:00,2020-07-02 13:00:00,,44.0,0.47,1.47,1.12,19.35,3.8,,105.61,,,,,,,,,,,,,
2020-07-02 13:00:00,2020-07-02 14:00:00,,69.0,0.45,1.58,1.18,34.17,4.78,,126.1,,,,,,,,,,,,,
2020-07-02 14:00:00,2020-07-02 15:00:00,,85.0,0.3,2.02,1.32,42.77,5.5,,151.44,,,,,,,,,,,,,
2020-07-02 15:00:00,2020-07-02 16:00:00,,116.0,0.43,1.82,1.32,48.12,8.65,,159.08,,,,,,,,,,,,,
2020-07-02 16:00:00,2020-07-02 17:00:00,,114.0,0.38,1.65,1.18,49.98,11.68,,161.01,,,,,,,,,,,,,
2020-07-02 17:00:00,2020-07-02 18:00:00,,122.0,0.35,1.75,1.23,51.48,3.95,,150.69,,,,,,,,,,,,,
2020-07-02 18:00:00,2020-07-02 19:00:00,,108.0,0.42,3.2,2.05,50.8,1.38,,117.82,,,,,,,,,,,,,
2020-07-02 19:00:00,2020-07-02 20:00:00,,108.0,0.43,4.17,2.58,49.75,0.1,,98.05,,,,,,,,,,,,,
2020-07-02 20:00:00,2020-07-02 21:00:00,,111.0,0.35,5.67,3.33,44.88,1.5,,88.28,,,,,,,,,,,,,
2020-07-02 21:00:00,2020-07-02 22:00:00,,111.0,0.47,9.03,5.18,38.08,7.37,,69.49,,,,,,,,,,,,,
2020-07-02 22:00:00,2020-07-02 23:00:00,,114.0,0.57,13.7,7.75,35.62,7.43,,57.24,,,,,,,,,,,,,
2020-07-02 23:00:00,2020-07-03 00:00:00,,129.0,0.33,12.65,7.0,33.8,7.07,,60.7,,,,,,,,,,,,,
2020-07-03 00:00:00,2020-07-03 01:00:00,,153.0,0.38,9.88,5.55,31.27,5.38,,61.09,,,,,,,,,,,,,
2020-07-03 01:00:00,2020-07-03 02:00:00,,139.0,0.47,9.75,5.53,28.53,4.2,,54.39,,,,,,,,,,,,,
2020-07-03 02:00:00,2020-07-03 03:00:00,,134.0,0.27,8.28,4.62,26.65,3.88,,42.34,,,,,,,,,,,,,
2020-07-03 03:00:00,2020-07-03 04:00:00,,121.0,0.35,6.4,3.67,24.55,3.58,,33.13,,,,,,,,,,,,,
2020-07-03 04:00:00,2020-07-03 05:00:00,,124.0,0.6,9.15,5.35,24.23,3.97,,27.55,,,,,,,,,,,,,
2020-07-03 05:00:00,2020-07-03 06:00:00,,129.0,0.55,8.5,4.97,23.08,3.52,,30.73,,,,,,,,,,,,,
2020-07-03 06:00:00,2020-07-03 07:00:00,,117.0,0.57,4.27,2.75,20.77,2.47,,44.99,,,,,,,,,,,,,
2020-07-03 07:00:00,2020-07-03 08:00:00,,103.0,17.5,19.7,27.4,28.8,,,31.43,,,,,,,,,,,,,
2020-07-03 08:00:00,2020-07-03 09:00:00,,75.0,1.9,3.92,3.62,23.27,3.8,,,,,,,,,,,,,,,
2020-07-03 09:00:00,2020-07-03 10:00:00,,89.0,1.95,4.03,3.7,21.95,4.65,,34.29,,,,,,,,,,,,,
2020-07-03 10:00:00,2020-07-03 11:00:00,,84.0,2.05,4.38,3.97,19.35,4.08,,52.43,,,,,,,,,,,,,
2020-07-03 11:00:00,2020-07-03 12:00:00,,88.0,1.95,4.9,4.2,21.52,6.03,,74.71,,,,,,,,,,,,,
2020-07-03 12:00:00,2020-07-03 13:00:00,,96.0,1.63,6.08,4.58,31.77,4.42,2.83,57.5,,,,,,,,,,,,,
2020-07-03 13:00:00,2020-07-03 14:00:00,,100.0,1.48,5.38,4.08,41.7,0.8,3.31,83.02,,,,,,,,,,,,,
2020-07-03 14:00:00,2020-07-03 15:00:00,,91.0,1.85,7.5,5.5,117.0,2.9,,68.97,1.4,5.1,,,30.9,61.0,1.15,291.5,,741.0,,,37.6
2020-07-03 15:00:00,2020-07-03 16:00:00,32.0,,1.62,5.45,4.2,89.05,4.67,,109.51,1.25,4.8,,,31.05,61.0,1.1,311.75,,741.0,,,36.9
2020-07-03 16:00:00,2020-07-03 17:00:00,29.0,90.0,1.8,5.35,4.25,104.6,4.3,,104.8,1.1,5.1,,,31.8,63.0,0.8,319.0,,741.0,,,36.0
2020-07-03 17:00:00,2020-07-03 18:00:00,26.0,90.0,2.2,9.3,6.75,120.1,5.03,,105.04,1.05,5.33,,,31.85,65.5,0.78,311.75,,741.0,,,35.73
2020-07-03 18:00:00,2020-07-03 19:00:00,26.0,,,14.2,10.2,236.1,,,,1.0,5.5,,,,,,,,,,,
2020-07-03 19:00:00,2020-07-03 20:00:00,34.75,77.0,3.25,12.4,9.25,130.73,5.53,,92.53,0.9,5.93,,,31.48,72.25,0.85,315.25,,741.0,,,33.83
2020-07-03 20:00:00,2020-07-03 21:00:00,28.0,,3.3,8.93,7.43,86.17,5.15,,90.25,0.9,6.2,,,30.03,73.67,0.83,311.33,,741.0,,,33.23
2020-07-03 21:00:00,2020-07-03 22:00:00,27.33,84.0,3.4,7.9,6.95,70.65,5.1,0.34,83.59,0.9,6.3,,,30.3,77.0,0.8,308.0,,741.0,,,32.55
2020-07-03 22:00:00,2020-07-03 23:00:00,26.0,,3.2,9.12,7.47,54.35,5.23,0.29,81.14,0.9,6.33,,,29.4,76.0,1.1,210.33,,741.0,,,32.5
2020-07-03 23:00:00,2020-07-04 00:00:00,26.0,,2.8,8.8,7.05,46.0,,,76.2,0.9,6.15,,,28.6,80.0,0.9,228.0,,741.0,,,31.9
2020-07-04 00:00:00,2020-07-04 01:00:00,31.0,64.0,2.8,7.87,6.47,39.93,6.1,0.55,57.13,0.9,6.0,,,28.0,82.67,1.1,273.67,,741.0,,,31.73
2020-07-04 01:00:00,2020-07-04 02:00:00,34.0,,3.2,7.9,6.85,38.75,5.9,,52.14,0.8,5.7,,,27.65,85.5,0.9,320.5,,741.0,,,31.2
2020-07-04 02:00:00,2020-07-04 03:00:00,40.0,70.5,3.6,7.6,7.0,34.5,7.4,0.52,42.72,0.8,5.65,,,27.2,88.0,1.05,313.5,,741.0,,,30.75
2020-07-04 03:00:00,2020-07-04 04:00:00,37.5,57.0,3.9,8.05,7.4,32.65,14.23,,40.78,0.8,5.57,,,26.87,88.67,0.93,316.0,,741.0,,,30.67
2020-07-04 04:00:00,2020-07-04 05:00:00,33.0,,3.57,6.87,6.57,30.5,12.37,,38.99,0.8,5.5,,,26.57,87.33,0.7,282.33,,741.0,,,31.0
2020-07-04 05:00:00,2020-07-04 06:00:00,23.0,48.5,2.35,6.1,5.15,26.75,15.05,,100.57,0.8,5.4,,,26.15,77.0,0.6,300.5,,741.0,,,29.55
2020-07-04 06:00:00,2020-07-04 07:00:00,14.0,,2.08,6.12,4.95,26.25,17.65,0.4,97.37,0.8,5.35,,,25.77,80.25,0.67,264.5,,741.0,,,29.48
2020-07-04 07:00:00,2020-07-04 08:00:00,14.0,,1.8,8.9,6.15,28.1,13.3,,82.5,0.8,5.25,,,25.75,83.0,0.65,275.5,,741.0,,,29.6
2020-07-04 08:00:00,2020-07-04 09:00:00,19.0,47.5,1.8,5.6,4.45,25.75,10.5,,110.4,0.8,5.25,,,25.6,70.5,0.8,299.0,,741.0,,,31.05
2020-07-04 09:00:00,2020-07-04 10:00:00,15.0,,1.77,4.93,4.07,28.5,8.23,0.4,121.75,0.8,5.2,,,25.77,64.0,0.8,308.0,,741.0,,,32.6
2020-07-04 10:00:00,2020-07-04 11:00:00,15.0,,2.75,10.7,7.95,31.1,8.9,,116.29,0.8,5.2,,,27.2,63.5,1.25,314.5,,741.0,,,33.2
2020-07-04 11:00:00,2020-07-04 12:00:00,6.0,45.0,3.47,6.93,6.5,41.73,10.6,0.41,113.29,0.8,5.13,,,28.23,68.67,1.2,302.67,,741.0,,,32.83
2020-07-04 12:00:00,2020-07-04 13:00:00,4.0,,2.25,5.0,4.57,45.6,11.6,,136.86,0.8,5.2,,,28.27,60.33,1.03,289.67,,741.0,,,34.4
2020-07-04 13:00:00,2020-07-04 14:00:00,,14.0,2.2,5.17,4.5,43.5,11.9,0.4,134.44,0.8,5.33,,,28.57,59.33,1.0,310.33,,741.0,,,34.8
2020-07-04 14:00:00,2020-07-04 15:00:00,2.0,14.0,2.33,6.67,5.43,50.6,11.37,0.42,133.52,0.8,5.67,,,30.47,60.0,0.97,287.67,,741.0,,,35.23
2020-07-04 15:00:00,2020-07-04 16:00:00,2.0,,2.4,6.17,5.23,53.37,12.2,0.46,139.57,0.8,6.13,,,31.4,58.67,1.1,267.0,,741.0,,,34.97
2020-07-04 16:00:00,2020-07-04 17:00:00,10.0,17.0,2.57,5.37,4.97,51.77,11.4,0.44,134.85,0.8,6.8,,,30.43,61.0,1.03,287.33,,741.0,,,34.9
2020-07-04 17:00:00,2020-07-04 18:00:00,12.25,,2.57,6.2,5.42,46.82,12.67,,139.52,0.8,7.03,,,30.07,65.0,1.0,301.33,,741.0,,,34.67
2020-07-04 18:00:00,2020-07-04 19:00:00,,,2.8,6.6,5.8,44.4,12.9,,133.73,0.8,7.2,,,29.7,69.0,1.0,320.0,,741.0,,,34.1
2020-07-04 19:00:00,2020-07-04 20:00:00,,,,,,,,,,,,,,,,,,,,,,
2020-07-04 20:00:00,2020-07-04 21:00:00,,,,,,,,,,,,,,,,,,,,,,
2020-07-04 21:00:00,2020-07-04 22:00:00,,,,,,,,,,,,,,,,,,,,,,
2020-07-04 22:00:00,2020-07-04 23:00:00,,,,,,,,,,,,,,,,,,,,,,
2020-07-04 23:00:00,2020-07-05 00:00:00,,,,,,,,,,,,,,,,,,,,,,
2020-07-05 00:00:00,2020-07-05 01:00:00,,,,,,,,,,,,,,,,,,,,,,
2020-07-05 01:00:00,2020-07-05 02:00:00,,,,,,,,,,,,,,,,,,,,,,
2020-07-05 02:00:00,2020-07-05 03:00:00,,,,,,,,,,,,,,,,,,,,,,
2020-07-05 03:00:00,2020-07-05 04:00:00,,,,,,,,,,,,,,,,,,,,,,
2020-07-05 04:00:00,2020-07-05 05:00:00,,,,,,,,,,,,,,,,,,,,,,
2020-07-05 05:00:00,2020-07-05 06:00:00,,,,,,,,,,,,,,,,,,,,,,
2020-07-05 06:00:00,2020-07-05 07:00:00,,,,,,,,,,,,,,,,,,,,,,
2020-07-05 07:00:00,2020-07-05 08:00:00,,,,,,,,,,,,,,,,,,,,,,
2020-07-05 08:00:00,2020-07-05 09:00:00,,,,,,,,,,,,,,,,,,,,,,
2020-07-05 09:00:00,2020-07-05 10:00:00,,,,,,,,,,,,,,,,,,,,,,
2020-07-05 10:00:00,2020-07-05 11:00:00,,,,,,,,,,,,,,,,,,,,,,
2020-07-05 11:00:00,2020-07-05 12:00:00,,,,,,,,,,,,,,,,,,,,,,
2020-07-05 12:00:00,2020-07-05 13:00:00,,,,,,,,,,,,,,,,,,,,,,
2020-07-05 13:00:00,2020-07-05 14:00:00,,,,,,,,,,,,,,,,,,,,,,
2020-07-05 14:00:00,2020-07-05 15:00:00,,,,,,,,,,,,,,,,,,,,,,
