From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),Xylene (ug/m3),AT (degree C),RF ()
2021-03-18 23:00:00,2021-03-19 00:00:00,146.95,336.22,128.17,43.91,114.26,11.61,6.52,1.47,12.83,9.06,7.56,0.1,1.16,64.71,0.09,248.45,10.62,747.87,0.29,23.16,0.0
2021-03-19 00:00:00,2021-03-19 01:00:00,136.65,257.88,119.1,42.05,106.02,11.61,5.66,1.19,13.3,8.31,7.55,0.1,1.17,64.55,0.08,244.38,10.7,747.68,0.29,22.81,0.0
2021-03-19 01:00:00,2021-03-19 02:00:00,143.93,340.26,114.03,30.94,96.15,11.61,5.47,1.24,12.72,7.64,8.02,3.02,1.16,67.3,0.09,178.48,10.59,747.33,0.28,22.18,0.0
2021-03-19 02:00:00,2021-03-19 03:00:00,125.48,273.46,109.12,27.59,90.46,11.61,4.45,1.14,12.63,7.16,8.25,0.1,1.16,67.57,0.1,266.02,10.73,747.02,0.26,21.88,0.0
2021-03-19 03:00:00,2021-03-19 04:00:00,101.29,207.69,92.43,27.79,77.19,11.61,3.75,0.94,13.93,6.79,8.07,0.1,1.15,64.34,0.21,273.62,10.93,746.95,0.26,21.81,0.0
2021-03-19 04:00:00,2021-03-19 05:00:00,99.67,186.11,71.41,27.48,60.15,11.61,4.3,0.91,14.16,6.33,7.74,0.1,1.15,63.48,0.1,175.41,10.86,747.23,0.25,21.68,0.0
2021-03-19 05:00:00,2021-03-19 06:00:00,96.41,217.97,58.77,26.7,49.61,11.61,4.66,0.89,16.54,5.79,7.25,0.1,1.15,61.62,0.26,247.19,12.47,747.61,0.23,21.71,0.0
2021-03-19 06:00:00,2021-03-19 07:00:00,94.31,225.44,53.94,26.19,45.48,11.61,5.09,1.34,15.03,5.39,6.93,0.1,1.14,59.72,0.42,304.21,50.79,748.04,0.23,22.19,0.0
2021-03-19 07:00:00,2021-03-19 08:00:00,109.87,274.9,50.95,26.6,43.3,11.61,5.03,1.13,20.74,5.46,6.88,0.1,1.14,53.07,0.73,297.86,106.34,748.84,0.22,24.41,0.0
2021-03-19 08:00:00,2021-03-19 09:00:00,131.86,302.67,43.48,27.09,37.55,11.61,4.86,1.14,24.25,5.5,6.75,0.1,1.14,45.61,0.93,308.17,268.96,749.23,0.22,27.62,0.0
2021-03-19 09:00:00,2021-03-19 10:00:00,165.87,274.79,39.62,36.19,39.22,11.61,5.24,1.17,29.49,5.65,6.69,1.27,1.14,38.62,1.3,318.71,386.25,749.19,0.23,29.96,0.0
2021-03-19 10:00:00,2021-03-19 11:00:00,194.6,243.53,,,0.0,11.61,5.52,1.46,28.39,6.11,8.77,2.01,1.15,34.62,1.36,319.84,429.79,748.9,0.24,31.32,0.0
2021-03-19 11:00:00,2021-03-19 12:00:00,176.66,222.82,,,0.0,11.61,5.4,1.4,28.59,5.86,10.12,7.28,1.15,32.96,1.49,314.54,332.57,748.41,0.25,31.65,0.0
2021-03-19 12:00:00,2021-03-19 13:00:00,179.16,218.47,,,0.0,11.61,3.97,0.74,27.98,5.11,9.41,3.56,1.14,30.23,1.73,321.56,305.15,747.57,0.24,31.83,0.0
2021-03-19 13:00:00,2021-03-19 14:00:00,193.36,239.7,,,0.0,11.61,3.46,0.73,30.65,4.58,9.06,0.66,1.14,28.62,1.26,318.12,305.34,746.68,0.23,32.29,0.0
2021-03-19 14:00:00,2021-03-19 15:00:00,172.68,227.14,2.0,3.0,1.36,11.61,3.54,0.76,31.97,4.63,8.88,1.55,1.15,28.04,1.21,318.66,329.57,748.49,0.23,32.7,0.0
2021-03-19 15:00:00,2021-03-19 16:00:00,164.01,216.55,2.0,3.0,5.43,11.61,3.85,0.77,31.34,5.7,10.25,6.65,1.15,27.22,1.15,320.45,214.79,754.79,0.25,32.86,0.0
2021-03-19 16:00:00,2021-03-19 17:00:00,160.83,227.33,2.0,3.0,5.43,11.61,4.05,1.08,22.76,5.36,9.19,10.08,1.16,31.48,0.59,307.86,83.11,754.84,0.27,31.97,0.0
2021-03-19 17:00:00,2021-03-19 18:00:00,173.58,259.6,2.0,3.0,5.43,11.61,4.11,1.5,14.74,5.44,10.32,8.77,1.16,39.45,0.15,270.1,20.0,755.03,0.27,29.79,0.0
2021-03-19 18:00:00,2021-03-19 19:00:00,174.54,281.5,2.0,3.0,5.43,11.61,3.95,1.86,13.4,6.75,9.35,4.6,1.15,48.32,0.21,284.65,10.48,755.52,0.25,27.94,0.0
2021-03-19 19:00:00,2021-03-19 20:00:00,164.37,298.63,2.0,3.0,5.43,11.61,4.3,1.81,12.46,7.74,8.97,5.81,1.15,51.5,0.17,290.5,10.49,755.83,0.26,27.01,0.0
2021-03-19 20:00:00,2021-03-19 21:00:00,161.31,311.59,2.0,3.0,5.43,11.61,4.88,1.38,13.83,8.08,8.74,9.03,1.15,56.67,0.08,176.62,10.66,756.09,0.26,25.7,0.0
2021-03-19 21:00:00,2021-03-19 22:00:00,148.12,325.01,2.0,3.0,5.43,11.61,5.05,1.67,13.64,7.84,8.2,9.04,1.15,59.23,0.27,118.75,10.55,756.21,0.26,25.11,0.0
2021-03-19 22:00:00,2021-03-19 23:00:00,127.92,284.21,2.0,3.0,5.43,11.61,5.06,1.07,16.66,7.77,7.8,8.62,1.15,59.07,0.18,163.34,10.82,756.17,0.26,24.92,0.0
2021-03-19 23:00:00,2021-03-20 00:00:00,110.87,236.46,2.0,3.0,5.43,11.61,4.77,1.14,13.24,7.38,7.51,10.7,1.15,61.31,0.14,312.95,10.86,755.94,0.25,24.38,0.0
2021-03-20 00:00:00,2021-03-20 01:00:00,109.9,235.8,2.0,3.0,5.43,11.61,4.69,0.95,13.5,6.84,7.64,7.31,1.15,61.6,0.19,292.91,10.78,755.73,0.24,24.07,0.0
2021-03-20 01:00:00,2021-03-20 02:00:00,101.87,231.46,2.0,3.0,5.43,11.61,4.94,0.85,15.98,6.32,7.9,8.65,1.15,57.52,0.36,310.26,10.59,755.25,0.24,24.34,0.0
2021-03-20 02:00:00,2021-03-20 03:00:00,96.24,224.08,2.0,3.0,5.43,11.61,4.92,0.74,18.76,5.96,7.88,8.69,1.15,57.52,0.32,310.64,10.7,754.87,0.25,24.04,0.0
2021-03-20 03:00:00,2021-03-20 04:00:00,91.22,200.89,2.0,3.0,5.43,11.61,4.98,0.68,19.46,5.29,7.76,7.75,1.15,60.38,0.42,319.24,10.9,754.75,0.25,23.45,0.0
2021-03-20 04:00:00,2021-03-20 05:00:00,83.21,185.33,2.0,3.0,5.43,11.61,3.71,0.79,13.35,4.75,7.72,6.72,1.15,66.54,0.28,192.85,11.05,755.2,0.24,22.41,0.0
2021-03-20 05:00:00,2021-03-20 06:00:00,74.98,194.38,2.0,3.0,5.43,11.61,3.75,0.88,14.71,4.41,7.59,5.67,1.14,67.64,0.4,251.98,12.56,755.67,0.23,22.22,0.0
2021-03-20 06:00:00,2021-03-20 07:00:00,67.1,196.16,2.0,3.0,5.43,11.61,3.51,1.0,14.33,4.38,7.57,5.06,1.14,65.15,0.3,246.81,38.59,755.78,0.23,23.02,0.0
2021-03-20 07:00:00,2021-03-20 08:00:00,73.43,214.76,2.0,3.0,5.43,11.61,3.85,1.35,15.04,4.64,7.66,4.76,1.14,63.78,0.56,311.83,64.73,756.5,0.22,23.77,0.0
2021-03-20 08:00:00,2021-03-20 09:00:00,91.87,251.9,2.0,3.0,5.43,11.61,4.81,1.74,14.2,5.38,8.02,4.86,1.14,63.48,0.51,286.83,75.12,757.06,0.22,24.51,0.0
2021-03-20 09:00:00,2021-03-20 10:00:00,107.2,281.6,2.0,3.0,5.43,11.61,4.91,1.66,16.77,10.41,8.54,5.36,1.14,59.31,0.6,281.8,151.57,757.31,0.23,25.92,0.0
2021-03-20 10:00:00,2021-03-20 11:00:00,120.06,275.65,2.0,3.0,5.43,11.61,4.37,1.06,19.58,9.36,8.81,5.74,1.14,46.91,1.99,326.2,377.57,757.08,0.21,28.17,0.0
2021-03-20 11:00:00,2021-03-20 12:00:00,152.8,248.19,2.0,3.0,5.43,11.61,4.45,0.98,25.6,8.21,11.97,6.36,1.13,38.61,1.71,325.44,456.33,756.15,0.22,30.32,0.0
2021-03-20 12:00:00,2021-03-20 13:00:00,187.57,224.57,2.0,3.0,5.43,11.61,4.12,1.09,27.11,7.39,14.35,7.12,1.14,34.48,1.33,318.03,452.07,755.09,0.22,31.99,0.0
2021-03-20 13:00:00,2021-03-20 14:00:00,189.31,220.41,2.0,3.0,5.43,11.61,3.85,0.8,28.02,6.55,13.11,7.62,1.14,33.08,1.64,320.64,461.46,754.16,0.22,32.41,0.0
2021-03-20 14:00:00,2021-03-20 15:00:00,158.54,203.49,2.0,3.0,5.43,11.61,4.5,0.73,29.37,5.85,14.46,8.05,1.14,31.93,1.52,319.47,397.58,753.59,0.24,32.73,0.0
2021-03-20 15:00:00,2021-03-20 16:00:00,132.56,194.4,2.0,3.0,5.43,11.61,4.45,0.89,33.21,5.19,13.44,8.04,1.14,32.03,1.25,316.54,235.05,753.28,0.26,32.68,0.0
2021-03-20 16:00:00,2021-03-20 17:00:00,123.54,180.84,2.0,3.0,5.43,11.61,4.2,0.97,24.47,4.84,11.52,7.6,1.14,31.92,0.82,305.71,89.81,753.25,0.26,31.92,0.0
2021-03-20 17:00:00,2021-03-20 18:00:00,130.85,183.9,2.0,3.0,5.43,11.61,4.04,1.28,16.46,4.85,10.27,7.46,1.14,39.92,0.13,269.7,22.62,753.33,0.26,29.99,0.0
2021-03-20 18:00:00,2021-03-20 19:00:00,128.28,202.85,2.0,3.0,5.43,11.61,4.24,1.79,14.25,5.28,9.51,7.75,1.15,46.21,0.08,271.38,10.52,753.76,0.26,28.18,0.0
2021-03-20 19:00:00,2021-03-20 20:00:00,136.26,215.25,2.0,3.0,5.43,11.61,4.2,1.69,13.55,6.47,9.16,8.23,1.15,48.46,0.04,318.62,10.48,754.24,0.26,27.21,0.0
2021-03-20 20:00:00,2021-03-20 21:00:00,130.55,218.54,2.0,3.0,5.43,11.61,4.66,1.72,13.92,7.33,8.7,8.8,1.15,49.83,0.06,242.36,10.65,754.75,0.26,26.46,0.0
2021-03-20 21:00:00,2021-03-20 22:00:00,132.12,233.44,2.0,3.0,5.43,11.61,5.33,2.1,12.51,7.79,8.48,9.22,1.15,53.31,0.09,214.55,10.57,755.05,0.27,25.72,0.0
2021-03-20 22:00:00,2021-03-20 23:00:00,147.32,256.9,2.0,3.0,5.43,11.61,5.44,1.35,13.92,8.43,8.37,9.46,1.16,54.15,0.17,312.5,10.52,754.95,0.27,25.38,0.0
2021-03-20 23:00:00,2021-03-21 00:00:00,137.73,247.78,2.0,3.0,5.43,11.61,5.36,1.26,16.04,8.26,9.41,9.31,1.16,56.3,0.29,298.0,10.55,754.88,0.28,25.06,0.0
2021-03-21 00:00:00,2021-03-21 01:00:00,128.04,226.75,2.0,3.0,5.43,11.61,4.86,1.18,15.45,7.43,9.21,8.8,1.16,61.3,0.3,302.55,10.69,754.75,0.28,23.98,0.0
2021-03-21 01:00:00,2021-03-21 02:00:00,125.02,233.86,2.0,3.0,5.43,11.61,4.51,1.24,13.92,6.74,9.05,7.94,1.16,65.73,0.21,287.94,10.72,754.43,0.28,23.02,0.0
2021-03-21 02:00:00,2021-03-21 03:00:00,104.81,229.44,2.0,3.0,5.43,11.61,4.55,1.08,14.41,6.25,8.88,6.92,1.15,66.34,0.19,270.55,10.64,754.3,0.27,22.54,0.0
2021-03-21 03:00:00,2021-03-21 04:00:00,91.14,205.07,2.0,3.0,5.43,11.61,4.42,0.97,14.61,5.81,8.37,5.72,1.15,67.36,0.3,295.66,10.76,754.21,0.26,22.15,0.0
2021-03-21 04:00:00,2021-03-21 05:00:00,80.65,185.62,2.0,3.0,5.43,11.61,3.5,1.09,12.8,5.4,7.92,4.99,1.14,69.34,0.35,297.88,10.69,754.57,0.25,21.6,0.0
2021-03-21 05:00:00,2021-03-21 06:00:00,75.87,197.29,2.0,3.0,5.43,11.61,3.26,1.19,12.66,5.17,7.57,4.41,1.14,70.55,0.23,304.26,13.13,755.0,0.23,21.19,0.0
2021-03-21 06:00:00,2021-03-21 07:00:00,72.7,203.37,2.0,3.0,5.43,11.61,3.41,1.42,12.97,5.13,7.35,4.12,1.14,69.38,0.51,291.35,47.43,755.82,0.23,21.31,0.0
2021-03-21 07:00:00,2021-03-21 08:00:00,84.58,213.42,2.0,3.0,5.43,11.61,3.38,1.42,14.77,5.37,7.32,4.12,1.14,61.84,0.43,292.63,92.79,756.62,0.22,23.1,0.0
2021-03-21 08:00:00,2021-03-21 09:00:00,91.9,217.21,2.0,3.0,5.43,11.61,3.25,1.4,18.86,5.77,7.38,4.33,1.14,53.08,0.97,316.27,261.88,757.15,0.22,25.87,0.0
2021-03-21 09:00:00,2021-03-21 10:00:00,103.98,243.06,2.0,3.0,5.43,11.61,3.42,1.26,26.73,6.11,7.64,4.71,1.14,43.09,0.91,326.25,404.05,757.32,0.21,29.12,0.0
2021-03-21 10:00:00,2021-03-21 11:00:00,136.93,225.48,2.0,3.0,5.43,11.61,3.45,0.94,32.75,6.11,7.5,5.06,1.14,32.87,0.53,306.1,500.44,757.17,0.22,32.28,0.0
2021-03-21 11:00:00,2021-03-21 12:00:00,160.52,189.3,2.0,3.0,5.43,11.61,3.61,0.76,32.43,5.76,7.67,5.5,1.14,25.43,1.39,317.27,452.64,756.56,0.22,33.2,0.0
2021-03-21 12:00:00,2021-03-21 13:00:00,158.08,177.04,2.0,3.0,5.43,11.61,4.08,0.6,29.49,5.03,7.8,5.69,1.14,21.02,1.71,315.75,433.77,755.81,0.23,33.89,0.0
2021-03-21 13:00:00,2021-03-21 14:00:00,163.59,184.58,2.0,3.0,5.43,11.61,3.67,0.6,31.19,4.22,7.59,5.66,1.14,22.08,1.74,315.18,310.31,755.15,0.23,33.41,0.0
2021-03-21 14:00:00,2021-03-21 15:00:00,137.28,179.96,2.0,3.0,5.43,11.61,3.68,0.72,31.99,3.62,7.18,5.48,1.14,21.97,1.52,314.37,290.8,754.78,0.24,33.19,0.0
2021-03-21 15:00:00,2021-03-21 16:00:00,120.95,164.7,2.0,3.0,5.43,11.61,3.6,0.8,34.3,3.4,6.79,5.46,1.14,24.02,1.15,311.77,187.51,754.52,0.24,32.71,0.0
2021-03-21 16:00:00,2021-03-21 17:00:00,119.15,159.06,2.0,3.0,5.43,11.61,4.31,0.95,28.9,3.4,6.55,5.59,1.14,27.46,0.72,300.04,101.87,754.47,0.25,32.05,0.0
2021-03-21 17:00:00,2021-03-21 18:00:00,117.01,166.69,2.0,3.0,5.43,11.61,4.07,1.27,21.97,3.51,6.46,5.77,1.14,36.16,0.17,270.69,26.17,754.74,0.25,30.09,0.0
2021-03-21 18:00:00,2021-03-21 19:00:00,117.69,177.01,2.0,3.0,5.43,11.61,4.0,1.5,15.59,3.93,6.43,6.14,1.15,40.94,0.09,246.39,10.31,755.21,0.25,27.97,0.0
2021-03-21 19:00:00,2021-03-21 20:00:00,119.06,193.89,2.0,3.0,5.43,11.61,4.1,1.88,14.42,4.62,6.28,6.62,1.15,43.45,0.07,292.54,10.3,755.92,0.25,26.88,0.0
2021-03-21 20:00:00,2021-03-21 21:00:00,123.22,214.79,2.0,3.0,5.43,11.61,3.98,2.02,12.88,5.63,6.15,7.16,1.15,47.24,0.07,127.35,10.27,756.43,0.25,25.75,0.0
2021-03-21 21:00:00,2021-03-21 22:00:00,115.51,238.18,2.0,3.0,5.43,11.61,4.3,2.02,12.85,6.72,7.01,7.6,1.15,49.51,0.07,177.28,10.25,756.67,0.25,25.27,0.0
2021-03-21 22:00:00,2021-03-21 23:00:00,112.29,232.52,2.0,3.0,5.43,11.61,4.33,1.8,12.68,7.04,7.18,7.82,1.15,53.01,0.19,306.67,10.32,756.72,0.26,24.52,0.0
2021-03-21 23:00:00,2021-03-22 00:00:00,115.64,228.2,2.0,3.0,5.43,11.61,4.24,1.47,12.72,7.06,7.21,7.69,1.15,55.64,0.19,282.74,10.44,756.73,0.25,23.86,0.0
2021-03-22 00:00:00,2021-03-22 01:00:00,98.58,238.42,2.0,3.0,5.43,11.61,4.54,1.16,12.61,6.7,7.17,7.16,1.15,58.53,0.1,309.99,10.46,756.5,0.25,23.12,0.0
2021-03-22 01:00:00,2021-03-22 02:00:00,99.53,246.3,2.0,3.0,5.43,11.61,4.78,1.05,12.41,6.62,7.08,6.45,1.15,64.49,0.05,206.58,10.45,756.22,0.24,21.91,0.0
2021-03-22 02:00:00,2021-03-22 03:00:00,92.73,242.84,2.0,3.0,5.43,11.61,4.79,1.01,12.41,6.22,6.98,5.68,1.15,67.41,0.09,197.25,10.4,756.05,0.24,21.37,0.0
2021-03-22 03:00:00,2021-03-22 04:00:00,84.83,223.92,2.0,3.0,5.43,11.61,4.69,1.0,12.39,5.83,7.01,5.13,1.15,69.38,0.09,191.62,10.49,756.08,0.23,20.98,0.0
2021-03-22 04:00:00,2021-03-22 05:00:00,73.31,211.73,2.0,3.0,5.43,11.61,4.54,1.25,12.49,5.51,7.19,4.76,1.15,71.54,0.1,156.5,10.44,756.45,0.23,20.55,0.0
2021-03-22 05:00:00,2021-03-22 06:00:00,65.67,222.74,2.0,3.0,5.43,11.61,4.79,1.24,12.47,5.4,7.28,4.36,1.15,70.32,0.13,171.37,13.05,757.22,0.22,20.72,0.0
2021-03-22 06:00:00,2021-03-22 07:00:00,43.79,238.46,2.0,3.0,5.43,11.61,4.76,1.46,13.14,5.53,7.5,4.29,1.15,65.19,0.18,161.32,41.67,757.99,0.23,21.73,0.0
2021-03-22 07:00:00,2021-03-22 08:00:00,,236.98,2.0,3.0,5.43,11.61,4.63,1.12,17.73,6.18,7.78,4.49,1.15,50.59,0.21,217.41,77.15,758.53,0.23,25.1,0.0
2021-03-22 08:00:00,2021-03-22 09:00:00,103.3,192.5,2.0,3.0,5.43,11.61,4.35,0.86,23.15,6.24,7.7,4.59,1.15,41.03,0.53,170.42,270.25,759.17,0.23,28.87,0.0
2021-03-22 09:00:00,2021-03-22 10:00:00,124.31,166.5,2.0,3.0,5.43,11.61,4.42,0.68,30.62,5.78,7.41,4.61,1.15,31.7,0.29,216.44,464.37,759.33,0.23,31.94,0.0
2021-03-22 10:00:00,2021-03-22 11:00:00,,,2.0,3.0,5.43,11.61,4.1,0.54,36.03,5.01,7.21,4.61,1.14,26.15,0.32,124.99,545.13,759.15,0.23,33.81,0.0
2021-03-22 11:00:00,2021-03-22 12:00:00,,92.53,2.0,3.0,4.07,11.61,4.13,0.41,35.36,3.19,5.21,3.42,0.85,24.28,0.73,200.23,510.95,758.67,0.17,34.67,0.0
2021-03-22 12:00:00,2021-03-22 13:00:00,,,2.0,3.0,1.81,11.61,4.18,0.65,31.72,3.56,6.62,4.18,1.13,20.45,1.15,319.99,464.45,757.67,0.21,35.19,0.0
2021-03-22 13:00:00,2021-03-22 14:00:00,128.4,134.32,,,0.0,,3.64,0.6,29.84,3.44,6.95,4.58,1.14,16.98,1.26,316.93,499.96,754.34,0.21,35.66,0.0
2021-03-22 14:00:00,2021-03-22 15:00:00,124.89,138.24,,,0.0,,3.61,0.55,30.16,3.19,6.86,4.91,1.14,14.55,1.36,317.51,429.53,752.38,0.22,35.65,0.0
2021-03-22 15:00:00,2021-03-22 16:00:00,118.34,130.97,,,0.0,,3.28,0.53,30.84,2.94,6.47,5.15,1.14,16.19,1.44,322.2,278.4,752.02,0.22,35.47,0.0
2021-03-22 16:00:00,2021-03-22 17:00:00,114.53,140.8,,,0.0,,3.16,0.87,21.38,2.84,6.17,5.39,1.14,19.12,0.52,308.45,98.34,751.75,0.23,34.6,0.0
2021-03-22 17:00:00,2021-03-22 18:00:00,113.39,210.66,,,0.0,,3.18,1.62,13.89,3.13,6.02,5.97,1.14,33.24,0.08,136.32,22.81,751.76,0.23,30.8,0.0
2021-03-22 18:00:00,2021-03-22 19:00:00,113.79,232.27,,,0.0,,3.93,3.11,12.92,3.99,6.17,7.13,1.15,38.34,0.07,153.06,10.35,752.23,0.24,28.58,0.0
2021-03-22 19:00:00,2021-03-22 20:00:00,119.98,289.18,,,0.0,,4.77,3.52,13.03,6.01,6.43,9.4,1.15,41.48,0.09,210.27,10.31,752.91,0.25,27.61,0.0
2021-03-22 20:00:00,2021-03-22 21:00:00,137.41,390.88,,,0.0,,5.12,3.21,14.3,8.07,6.63,12.26,1.17,45.22,0.08,193.68,10.41,753.44,0.27,26.73,0.0
2021-03-22 21:00:00,2021-03-22 22:00:00,156.33,665.03,,,0.0,,5.5,2.79,13.79,9.4,6.87,13.97,1.18,49.51,0.09,240.12,10.33,753.77,0.3,25.64,0.0
2021-03-22 22:00:00,2021-03-22 23:00:00,146.63,449.03,,,0.0,,5.65,2.44,13.65,10.14,7.05,15.79,1.19,52.41,0.1,168.31,10.35,753.79,0.33,24.44,0.0
2021-03-22 23:00:00,2021-03-23 00:00:00,131.74,385.09,,,0.0,,5.91,2.38,13.68,10.31,7.22,16.15,1.19,53.5,0.06,132.24,10.32,753.78,0.35,23.73,0.0
2021-03-23 00:00:00,2021-03-23 01:00:00,129.12,299.07,,,0.0,,5.71,1.73,12.77,9.89,7.2,15.56,1.2,56.33,0.09,179.05,10.4,753.54,0.36,23.02,0.0
2021-03-23 01:00:00,2021-03-23 02:00:00,138.6,388.49,,,0.0,,5.78,1.79,12.56,9.14,8.47,14.04,1.2,60.16,0.1,231.3,10.42,753.31,0.36,22.51,0.0
2021-03-23 02:00:00,2021-03-23 03:00:00,115.62,366.23,,,0.0,,5.56,1.42,12.6,8.64,8.7,12.38,1.2,58.98,0.16,247.0,10.41,753.18,0.36,22.21,0.0
2021-03-23 03:00:00,2021-03-23 04:00:00,95.84,237.07,,,0.0,,5.31,1.14,12.52,8.01,6.95,10.94,1.2,53.34,0.26,269.23,10.34,753.57,0.36,22.36,0.0
2021-03-23 04:00:00,2021-03-23 05:00:00,83.18,140.37,,,0.0,,4.91,1.04,12.39,7.24,7.21,9.45,1.19,54.47,0.13,190.74,10.52,753.81,0.34,21.77,0.0
2021-03-23 05:00:00,2021-03-23 06:00:00,103.98,168.44,,,0.0,,4.8,1.61,12.56,6.56,7.39,7.94,1.18,58.89,0.1,266.0,13.09,754.14,0.32,21.42,0.0
2021-03-23 06:00:00,2021-03-23 07:00:00,111.33,288.83,,,0.0,,4.71,1.89,12.85,6.81,6.89,7.29,1.17,56.93,0.12,141.96,45.12,754.79,0.3,22.59,0.0
2021-03-23 07:00:00,2021-03-23 08:00:00,130.3,325.83,,,0.0,,4.86,1.99,13.18,7.6,7.28,7.22,1.17,46.22,0.53,327.01,86.27,755.51,0.29,25.29,0.0
2021-03-23 08:00:00,2021-03-23 09:00:00,132.37,351.3,,,0.0,,4.5,1.65,17.7,7.9,7.52,7.46,1.17,40.01,1.15,320.27,255.56,756.23,0.29,28.14,0.0
2021-03-23 09:00:00,2021-03-23 10:00:00,154.75,366.25,,,0.0,,4.6,1.16,24.68,7.89,7.47,7.7,1.17,33.79,1.2,327.54,418.17,756.35,0.28,30.62,0.0
2021-03-23 10:00:00,2021-03-23 11:00:00,113.17,270.97,,,0.0,,5.85,0.87,36.01,7.5,7.49,8.06,1.17,28.89,1.01,328.47,503.01,755.83,0.28,32.4,0.0
2021-03-23 11:00:00,2021-03-23 12:00:00,65.3,213.4,1.63,2.45,4.41,9.45,8.13,0.75,45.52,8.05,10.23,8.34,1.16,26.02,0.58,312.88,475.36,755.21,0.27,34.27,0.0
2021-03-23 12:00:00,2021-03-23 13:00:00,106.97,207.77,1.23,1.86,3.33,7.16,7.8,0.75,41.3,9.5,11.87,8.49,1.17,24.59,0.53,316.4,407.09,754.32,0.28,34.87,0.0
2021-03-23 13:00:00,2021-03-23 14:00:00,107.53,260.12,3.65,4.38,6.84,18.57,8.77,0.75,49.15,8.34,11.6,8.54,1.18,23.32,0.58,301.67,440.94,753.43,0.3,35.4,0.0
2021-03-23 14:00:00,2021-03-23 15:00:00,87.53,238.77,3.65,4.38,6.84,18.57,8.26,0.74,42.2,8.0,10.35,8.09,1.18,21.1,0.83,305.4,377.69,752.58,0.29,35.56,0.0
2021-03-23 15:00:00,2021-03-23 16:00:00,86.76,210.91,3.65,4.38,6.84,18.57,8.84,0.71,39.58,5.19,8.72,8.04,1.17,25.17,0.35,279.12,138.66,752.2,0.28,34.57,0.0
2021-03-23 16:00:00,2021-03-23 17:00:00,95.86,201.29,3.65,4.38,6.84,18.57,10.13,1.32,26.05,3.92,7.55,7.23,1.15,28.45,0.43,290.61,67.84,752.18,0.27,33.44,0.0
2021-03-23 17:00:00,2021-03-23 18:00:00,105.94,284.97,3.65,4.38,6.84,18.57,11.49,1.59,16.01,4.74,8.34,7.63,1.16,34.33,0.18,296.16,19.05,752.37,0.26,31.68,0.0
2021-03-23 18:00:00,2021-03-23 19:00:00,108.06,316.94,3.65,4.38,6.84,18.57,11.97,2.35,13.59,5.87,8.34,8.9,1.16,36.63,0.2,301.18,10.62,752.61,0.27,30.37,0.0
2021-03-23 19:00:00,2021-03-23 20:00:00,121.87,340.11,3.65,4.38,6.84,18.57,10.93,2.37,13.4,7.21,8.39,11.21,1.16,39.35,0.12,251.81,10.65,753.07,0.28,29.27,0.0
2021-03-23 20:00:00,2021-03-23 21:00:00,127.7,341.14,3.65,4.38,6.84,18.57,9.25,1.85,13.95,7.56,8.21,12.14,1.17,42.36,0.17,301.53,10.78,753.47,0.28,28.44,0.0
2021-03-23 21:00:00,2021-03-23 22:00:00,131.29,372.28,3.65,4.38,6.84,18.57,8.75,1.38,15.79,7.56,7.86,12.08,1.16,42.45,0.14,312.18,10.85,753.72,0.28,28.25,0.0
2021-03-23 22:00:00,2021-03-23 23:00:00,110.23,336.85,3.65,4.38,6.84,18.57,7.78,1.21,13.35,6.99,7.44,11.49,1.16,48.93,0.05,135.19,11.1,753.57,0.28,26.97,0.0
2021-03-23 23:00:00,2021-03-24 00:00:00,102.59,308.27,3.65,4.38,6.84,18.57,7.2,1.0,14.32,6.33,7.15,10.67,1.16,49.7,0.09,296.69,11.02,753.55,0.27,26.81,0.0
2021-03-24 00:00:00,2021-03-24 01:00:00,99.34,272.08,3.65,4.38,6.84,18.57,6.77,0.81,20.32,5.72,7.18,9.75,1.16,49.28,0.4,315.0,10.93,753.5,0.26,26.48,0.0
2021-03-24 01:00:00,2021-03-24 02:00:00,96.31,227.98,3.65,4.38,6.84,18.57,6.89,0.79,16.61,5.12,7.74,8.53,1.15,51.65,0.27,316.34,10.97,753.08,0.24,25.83,0.0
2021-03-24 02:00:00,2021-03-24 03:00:00,82.34,206.07,3.65,4.38,6.84,18.57,6.7,0.8,20.2,4.63,7.55,7.48,1.15,51.52,0.41,316.56,11.01,752.92,0.23,25.75,0.0
2021-03-24 03:00:00,2021-03-24 04:00:00,74.57,200.48,3.65,4.38,6.84,18.57,6.4,0.83,16.7,4.37,7.4,6.56,1.15,57.27,0.21,251.79,11.23,752.99,0.23,25.07,0.0
2021-03-24 04:00:00,2021-03-24 05:00:00,65.98,208.04,3.65,4.38,6.84,18.57,7.4,0.95,16.06,4.17,7.37,5.84,1.15,60.67,0.31,298.19,10.68,753.36,0.22,24.31,0.0
2021-03-24 05:00:00,2021-03-24 06:00:00,71.58,240.09,3.65,4.38,6.84,18.57,7.66,1.18,15.28,4.24,7.62,5.45,1.15,60.5,0.54,312.49,13.65,753.72,0.22,24.08,0.0
