From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3)
2020-08-24 07:00:00,2020-08-24 08:00:00,6.18,,,5.15,,,2.91,0.34
2020-08-24 08:00:00,2020-08-24 09:00:00,6.69,,,5.52,,,3.02,0.32
2020-08-24 09:00:00,2020-08-24 10:00:00,7.02,,,6.5,,,3.05,0.33
2020-08-24 10:00:00,2020-08-24 11:00:00,13.57,,,8.02,,,3.06,0.29
2020-08-24 11:00:00,2020-08-24 12:00:00,14.51,,,8.73,,,3.81,0.35
2020-08-24 12:00:00,2020-08-24 13:00:00,10.5,,,9.13,,,3.04,0.69
2020-08-24 13:00:00,2020-08-24 14:00:00,15.48,,,9.0,,,3.01,0.33
2020-08-24 14:00:00,2020-08-24 15:00:00,14.64,,,8.84,,,3.24,0.32
2020-08-24 15:00:00,2020-08-24 16:00:00,16.57,,,11.34,,,3.49,0.29
2020-08-24 16:00:00,2020-08-24 17:00:00,14.71,,,11.31,,,2.66,0.19
2020-08-24 17:00:00,2020-08-24 18:00:00,14.54,,,11.01,,,2.51,0.27
2020-08-24 18:00:00,2020-08-24 19:00:00,13.45,,,10.41,,,2.57,0.77
2020-08-24 19:00:00,2020-08-24 20:00:00,20.67,,,9.93,,,2.28,0.89
2020-08-24 20:00:00,2020-08-24 21:00:00,18.47,,,9.84,,,2.74,0.93
2020-08-24 21:00:00,2020-08-24 22:00:00,21.27,,,8.81,,,2.89,0.61
2020-08-24 22:00:00,2020-08-24 23:00:00,19.6,,,7.84,,,2.95,0.74
2020-08-24 23:00:00,2020-08-25 00:00:00,16.46,,,7.49,,,2.85,0.53
2020-08-25 00:00:00,2020-08-25 01:00:00,14.29,,,6.87,,,2.85,0.58
2020-08-25 01:00:00,2020-08-25 02:00:00,10.67,,,5.86,,,2.75,0.38
2020-08-25 02:00:00,2020-08-25 03:00:00,7.3,,,5.94,,,2.79,0.24
2020-08-25 03:00:00,2020-08-25 04:00:00,8.48,,,6.42,,,2.85,0.2
2020-08-25 04:00:00,2020-08-25 05:00:00,5.09,,,5.89,,,3.0,0.3
2020-08-25 05:00:00,2020-08-25 06:00:00,4.73,,,5.96,,,3.06,0.32
2020-08-25 06:00:00,2020-08-25 07:00:00,5.88,,,6.21,,,2.94,0.24
2020-08-25 07:00:00,2020-08-25 08:00:00,11.66,,,6.13,,,2.97,0.42
2020-08-25 08:00:00,2020-08-25 09:00:00,11.88,,,6.38,,,2.99,0.27
2020-08-25 09:00:00,2020-08-25 10:00:00,8.67,,,6.69,,,2.87,0.17
2020-08-25 10:00:00,2020-08-25 11:00:00,5.35,,,9.26,,,2.62,0.14
2020-08-25 11:00:00,2020-08-25 12:00:00,6.07,,,9.94,,,2.36,0.4
2020-08-25 12:00:00,2020-08-25 13:00:00,9.36,,,12.85,,,2.95,0.44
2020-08-25 13:00:00,2020-08-25 14:00:00,8.99,,,11.78,,,2.92,0.29
2020-08-25 14:00:00,2020-08-25 15:00:00,14.27,,,10.98,,,3.24,0.2
2020-08-25 15:00:00,2020-08-25 16:00:00,16.75,,,12.45,,,3.23,0.37
2020-08-25 16:00:00,2020-08-25 17:00:00,19.17,,,11.07,,,3.54,0.34
2020-08-25 17:00:00,2020-08-25 18:00:00,15.2,,,9.09,,,3.38,0.4
2020-08-25 18:00:00,2020-08-25 19:00:00,15.78,,,9.18,,,3.4,0.45
2020-08-25 19:00:00,2020-08-25 20:00:00,13.63,,,9.13,,,3.62,0.24
2020-08-25 20:00:00,2020-08-25 21:00:00,20.89,,,9.8,,,3.1,0.22
2020-08-25 21:00:00,2020-08-25 22:00:00,19.92,,,9.51,,,3.18,0.64
2020-08-25 22:00:00,2020-08-25 23:00:00,23.19,,,9.42,,,3.21,0.53
2020-08-25 23:00:00,2020-08-26 00:00:00,23.98,,,9.11,,,3.24,0.65
2020-08-26 00:00:00,2020-08-26 01:00:00,22.6,,,9.29,,,3.31,0.72
2020-08-26 01:00:00,2020-08-26 02:00:00,18.88,,,8.57,,,3.33,0.45
2020-08-26 02:00:00,2020-08-26 03:00:00,16.03,,,7.94,,,3.28,0.35
2020-08-26 03:00:00,2020-08-26 04:00:00,11.11,,,7.65,,,3.42,0.29
2020-08-26 04:00:00,2020-08-26 05:00:00,8.66,,,7.1,,,2.89,0.25
2020-08-26 05:00:00,2020-08-26 06:00:00,13.57,,,6.71,,,2.96,0.17
2020-08-26 06:00:00,2020-08-26 07:00:00,13.73,,,6.48,,,2.87,0.37
2020-08-26 07:00:00,2020-08-26 08:00:00,8.1,,,5.96,,,3.06,0.2
2020-08-26 08:00:00,2020-08-26 09:00:00,6.22,,,5.91,,,2.92,0.17
2020-08-26 09:00:00,2020-08-26 10:00:00,8.11,,,6.12,,,2.71,0.53
2020-08-26 10:00:00,2020-08-26 11:00:00,13.94,,,6.87,,,2.69,0.22
2020-08-26 11:00:00,2020-08-26 12:00:00,15.61,,,7.63,,,2.29,0.56
2020-08-26 12:00:00,2020-08-26 13:00:00,9.83,,,8.45,,,3.42,0.39
2020-08-26 13:00:00,2020-08-26 14:00:00,11.7,,,8.66,,,2.81,0.39
2020-08-26 14:00:00,2020-08-26 15:00:00,10.29,,,7.59,,,3.02,0.42
2020-08-26 15:00:00,2020-08-26 16:00:00,9.44,,,7.06,,,3.13,0.21
2020-08-26 16:00:00,2020-08-26 17:00:00,9.53,,,8.68,,,3.51,0.12
2020-08-26 17:00:00,2020-08-26 18:00:00,9.02,,,11.45,,,2.59,0.96
2020-08-26 18:00:00,2020-08-26 19:00:00,11.96,,,10.77,,,2.19,1.13
2020-08-26 19:00:00,2020-08-26 20:00:00,15.83,,,9.48,,,2.43,1.13
2020-08-26 20:00:00,2020-08-26 21:00:00,15.21,,,8.55,,,2.73,0.99
2020-08-26 21:00:00,2020-08-26 22:00:00,12.19,,,8.31,,,2.81,0.54
2020-08-26 22:00:00,2020-08-26 23:00:00,15.3,,,7.82,,,2.71,0.59
2020-08-26 23:00:00,2020-08-27 00:00:00,23.63,,,8.63,,,2.67,0.49
2020-08-27 00:00:00,2020-08-27 01:00:00,11.85,,,8.96,,,2.73,0.58
2020-08-27 01:00:00,2020-08-27 02:00:00,9.75,,,8.39,,,2.64,0.3
2020-08-27 02:00:00,2020-08-27 03:00:00,10.17,,,7.84,,,2.64,0.32
2020-08-27 03:00:00,2020-08-27 04:00:00,6.69,,,8.4,,,2.69,0.12
2020-08-27 04:00:00,2020-08-27 05:00:00,7.21,,,7.78,,,2.81,0.27
2020-08-27 05:00:00,2020-08-27 06:00:00,7.76,,,7.55,,,2.97,0.38
2020-08-27 06:00:00,2020-08-27 07:00:00,8.38,,,7.75,,,2.86,0.35
2020-08-27 07:00:00,2020-08-27 08:00:00,7.05,,,7.51,,,3.8,0.11
2020-08-27 08:00:00,2020-08-27 09:00:00,,,,,,,,
2020-08-27 09:00:00,2020-08-27 10:00:00,,,,6.12,,,3.09,0.67
2020-08-27 10:00:00,2020-08-27 11:00:00,17.29,,,6.14,,,3.07,0.85
2020-08-27 11:00:00,2020-08-27 12:00:00,10.44,,,7.07,,,2.75,0.42
2020-08-27 12:00:00,2020-08-27 13:00:00,11.88,,,8.03,,,3.22,0.47
2020-08-27 13:00:00,2020-08-27 14:00:00,12.17,,,7.1,,,2.17,1.04
2020-08-27 14:00:00,2020-08-27 15:00:00,9.91,,,6.17,,,2.04,1.08
2020-08-27 15:00:00,2020-08-27 16:00:00,13.52,,,5.84,,,1.88,0.57
2020-08-27 16:00:00,2020-08-27 17:00:00,14.19,,,5.78,,,1.96,0.86
2020-08-27 17:00:00,2020-08-27 18:00:00,13.69,,,5.8,,,2.08,0.75
2020-08-27 18:00:00,2020-08-27 19:00:00,14.53,,,6.03,,,2.3,0.32
2020-08-27 19:00:00,2020-08-27 20:00:00,11.58,,,6.47,,,2.39,0.35
2020-08-27 20:00:00,2020-08-27 21:00:00,11.44,,,6.28,,,2.51,0.32
2020-08-27 21:00:00,2020-08-27 22:00:00,12.22,,,6.86,,,2.48,0.15
2020-08-27 22:00:00,2020-08-27 23:00:00,9.94,,,6.64,,,2.47,0.24
2020-08-27 23:00:00,2020-08-28 00:00:00,7.27,,,6.32,,,2.34,0.39
2020-08-28 00:00:00,2020-08-28 01:00:00,8.64,,,5.99,,,2.26,0.56
2020-08-28 01:00:00,2020-08-28 02:00:00,7.89,,,5.62,,,2.19,0.62
2020-08-28 02:00:00,2020-08-28 03:00:00,8.34,,,5.73,,,2.26,0.54
2020-08-28 03:00:00,2020-08-28 04:00:00,7.94,,,5.55,,,2.24,0.49
2020-08-28 04:00:00,2020-08-28 05:00:00,4.66,,,5.43,,,2.34,0.41
2020-08-28 05:00:00,2020-08-28 06:00:00,7.23,,,5.7,,,2.21,0.62
2020-08-28 06:00:00,2020-08-28 07:00:00,11.62,,,5.63,,,2.18,0.27
2020-08-28 07:00:00,2020-08-28 08:00:00,11.89,,,5.32,,,2.22,0.43
2020-08-28 08:00:00,2020-08-28 09:00:00,10.4,,,5.26,,,2.2,0.46
2020-08-28 09:00:00,2020-08-28 10:00:00,10.07,,,5.33,,,2.0,0.54
2020-08-28 10:00:00,2020-08-28 11:00:00,9.14,,,6.51,,,1.94,0.3
2020-08-28 11:00:00,2020-08-28 12:00:00,5.86,,,5.81,,,2.62,0.71
2020-08-28 12:00:00,2020-08-28 13:00:00,4.66,,,7.67,,,2.77,0.47
2020-08-28 13:00:00,2020-08-28 14:00:00,5.08,,,6.7,,,2.78,0.59
2020-08-28 14:00:00,2020-08-28 15:00:00,4.04,,,6.34,,,3.15,0.27
2020-08-28 15:00:00,2020-08-28 16:00:00,5.97,,,7.02,,,3.71,0.35
2020-08-28 16:00:00,2020-08-28 17:00:00,9.7,,,7.78,,,3.04,0.57
2020-08-28 17:00:00,2020-08-28 18:00:00,10.42,,,11.35,,,3.42,0.34
2020-08-28 18:00:00,2020-08-28 19:00:00,10.83,,,8.99,,,2.96,0.29
2020-08-28 19:00:00,2020-08-28 20:00:00,12.22,,,6.67,,,3.14,0.14
2020-08-28 20:00:00,2020-08-28 21:00:00,9.97,,,5.44,,,3.2,0.13
2020-08-28 21:00:00,2020-08-28 22:00:00,5.65,,,5.14,,,3.15,0.1
2020-08-28 22:00:00,2020-08-28 23:00:00,5.3,,,5.42,,,3.0,0.36
2020-08-28 23:00:00,2020-08-29 00:00:00,5.26,,,5.95,,,3.06,0.61
2020-08-29 00:00:00,2020-08-29 01:00:00,3.08,,,5.93,,,3.06,0.38
2020-08-29 01:00:00,2020-08-29 02:00:00,2.34,,,6.08,,,3.08,0.54
2020-08-29 02:00:00,2020-08-29 03:00:00,1.72,,,6.41,,,3.16,0.53
2020-08-29 03:00:00,2020-08-29 04:00:00,1.76,,,6.13,,,3.14,0.53
2020-08-29 04:00:00,2020-08-29 05:00:00,1.94,,,6.35,,,3.15,0.59
2020-08-29 05:00:00,2020-08-29 06:00:00,2.21,,,7.05,,,3.16,0.45
2020-08-29 06:00:00,2020-08-29 07:00:00,5.47,,,8.44,,,3.04,0.41
2020-08-29 07:00:00,2020-08-29 08:00:00,6.84,,,6.98,,,2.94,0.47
2020-08-29 08:00:00,2020-08-29 09:00:00,4.12,,,6.13,,,2.92,0.56
2020-08-29 09:00:00,2020-08-29 10:00:00,6.03,,,5.8,,,4.02,0.52
2020-08-29 10:00:00,2020-08-29 11:00:00,6.97,,,5.91,,,2.02,0.43
2020-08-29 11:00:00,2020-08-29 12:00:00,7.87,,,6.37,,,0.85,0.97
2020-08-29 12:00:00,2020-08-29 13:00:00,8.54,,,7.83,,,2.99,0.38
2020-08-29 13:00:00,2020-08-29 14:00:00,5.78,,,7.98,,,2.98,0.29
2020-08-29 14:00:00,2020-08-29 15:00:00,7.04,,,7.3,,,3.54,0.35
2020-08-29 15:00:00,2020-08-29 16:00:00,9.95,,,7.03,,,3.68,0.42
2020-08-29 16:00:00,2020-08-29 17:00:00,9.36,,,7.47,,,3.67,0.35
2020-08-29 17:00:00,2020-08-29 18:00:00,6.08,,,8.15,,,3.85,0.36
2020-08-29 18:00:00,2020-08-29 19:00:00,7.79,,,7.91,,,3.06,0.55
2020-08-29 19:00:00,2020-08-29 20:00:00,8.66,,,7.88,,,2.99,0.6
2020-08-29 20:00:00,2020-08-29 21:00:00,5.28,,,7.48,,,2.89,0.68
2020-08-29 21:00:00,2020-08-29 22:00:00,3.43,,,6.65,,,2.74,0.81
2020-08-29 22:00:00,2020-08-29 23:00:00,2.31,,,5.67,,,3.07,0.24
2020-08-29 23:00:00,2020-08-30 00:00:00,1.72,,,5.34,,,2.86,0.09
2020-08-30 00:00:00,2020-08-30 01:00:00,1.31,,,4.85,,,2.87,0.1
2020-08-30 01:00:00,2020-08-30 02:00:00,1.24,,,4.77,,,2.79,0.14
2020-08-30 02:00:00,2020-08-30 03:00:00,0.9,,,4.6,,,2.92,0.17
2020-08-30 03:00:00,2020-08-30 04:00:00,1.13,,,4.69,,,2.97,0.36
2020-08-30 04:00:00,2020-08-30 05:00:00,1.16,,,4.63,,,2.96,0.38
2020-08-30 05:00:00,2020-08-30 06:00:00,0.85,,,4.77,,,2.87,0.33
2020-08-30 06:00:00,2020-08-30 07:00:00,1.06,,,4.92,,,3.21,0.44
2020-08-30 07:00:00,2020-08-30 08:00:00,1.54,,,5.05,,,2.98,0.53
2020-08-30 08:00:00,2020-08-30 09:00:00,4.8,,,5.24,,,2.91,0.52
2020-08-30 09:00:00,2020-08-30 10:00:00,8.04,,,5.37,,,2.63,0.64
2020-08-30 10:00:00,2020-08-30 11:00:00,6.28,,,5.54,,,3.5,0.15
2020-08-30 11:00:00,2020-08-30 12:00:00,3.65,,,5.68,,,3.11,0.35
2020-08-30 12:00:00,2020-08-30 13:00:00,2.54,,,5.94,,,2.92,0.34
2020-08-30 13:00:00,2020-08-30 14:00:00,2.36,,,5.86,,,2.63,0.47
2020-08-30 14:00:00,2020-08-30 15:00:00,2.62,,,5.89,,,3.05,0.2
2020-08-30 15:00:00,2020-08-30 16:00:00,2.49,,,5.61,,,3.27,0.18
2020-08-30 16:00:00,2020-08-30 17:00:00,4.19,,,5.85,,,3.24,0.1
2020-08-30 17:00:00,2020-08-30 18:00:00,5.33,,,5.88,,,3.22,0.19
2020-08-30 18:00:00,2020-08-30 19:00:00,5.85,,,5.4,,,3.21,0.47
2020-08-30 19:00:00,2020-08-30 20:00:00,5.68,,,5.69,,,3.49,0.25
2020-08-30 20:00:00,2020-08-30 21:00:00,8.19,,,6.37,,,3.54,0.2
2020-08-30 21:00:00,2020-08-30 22:00:00,10.35,,,6.21,,,3.53,0.12
2020-08-30 22:00:00,2020-08-30 23:00:00,8.23,,,5.71,,,3.06,0.38
2020-08-30 23:00:00,2020-08-31 00:00:00,8.07,,,5.8,,,2.85,0.33
2020-08-31 00:00:00,2020-08-31 01:00:00,6.46,,,5.95,,,2.89,0.5
2020-08-31 01:00:00,2020-08-31 02:00:00,8.44,,,5.98,,,3.04,0.27
2020-08-31 02:00:00,2020-08-31 03:00:00,9.58,,,6.11,,,2.97,0.2
2020-08-31 03:00:00,2020-08-31 04:00:00,5.61,,,6.39,,,2.92,0.25
2020-08-31 04:00:00,2020-08-31 05:00:00,4.8,,,5.95,,,2.79,0.31
2020-08-31 05:00:00,2020-08-31 06:00:00,7.09,,,5.92,,,2.8,0.36
2020-08-31 06:00:00,2020-08-31 07:00:00,7.0,,,5.75,,,2.95,0.26
2020-08-31 07:00:00,2020-08-31 08:00:00,6.82,,,5.93,,,2.98,0.22
2020-08-31 08:00:00,2020-08-31 09:00:00,9.7,,,5.59,,,2.67,0.33
2020-08-31 09:00:00,2020-08-31 10:00:00,8.86,,,5.72,,,2.42,0.5
2020-08-31 10:00:00,2020-08-31 11:00:00,9.75,,,6.8,,,3.15,0.33
2020-08-31 11:00:00,2020-08-31 12:00:00,10.57,,,7.73,,,2.63,0.62
2020-08-31 12:00:00,2020-08-31 13:00:00,11.64,,,8.71,,,2.01,0.91
2020-08-31 13:00:00,2020-08-31 14:00:00,11.99,,,10.18,,,1.68,0.93
2020-08-31 14:00:00,2020-08-31 15:00:00,11.87,,,9.35,,,2.87,0.27
2020-08-31 15:00:00,2020-08-31 16:00:00,13.62,,,10.23,,,2.58,0.27
2020-08-31 16:00:00,2020-08-31 17:00:00,17.27,,,11.41,,,3.77,0.35
2020-08-31 17:00:00,2020-08-31 18:00:00,19.81,,,9.79,,,4.64,1.23
2020-08-31 18:00:00,2020-08-31 19:00:00,16.44,,,9.62,,,2.9,0.53
2020-08-31 19:00:00,2020-08-31 20:00:00,15.53,,,10.01,,,3.12,0.53
2020-08-31 20:00:00,2020-08-31 21:00:00,21.3,,,9.52,,,3.19,0.48
2020-08-31 21:00:00,2020-08-31 22:00:00,20.26,,,9.38,,,3.08,0.42
2020-08-31 22:00:00,2020-08-31 23:00:00,13.44,,,9.03,,,3.05,0.34
2020-08-31 23:00:00,2020-09-01 00:00:00,11.91,,,8.9,,,3.1,0.29
2020-09-01 00:00:00,2020-09-01 01:00:00,11.52,,,8.64,,,3.29,0.32
2020-09-01 01:00:00,2020-09-01 02:00:00,15.14,,,8.88,,,3.28,0.36
2020-09-01 02:00:00,2020-09-01 03:00:00,14.72,,,8.86,,,3.01,0.36
2020-09-01 03:00:00,2020-09-01 04:00:00,9.57,,,9.14,,,2.96,0.39
2020-09-01 04:00:00,2020-09-01 05:00:00,8.58,,,8.09,,,3.0,0.23
2020-09-01 05:00:00,2020-09-01 06:00:00,12.58,,,8.46,,,3.09,0.28
2020-09-01 06:00:00,2020-09-01 07:00:00,13.8,,,8.48,,,3.35,0.42
2020-09-01 07:00:00,2020-09-01 08:00:00,12.27,,,7.83,,,3.3,0.34
2020-09-01 08:00:00,2020-09-01 09:00:00,13.37,,,6.84,,,3.03,0.31
2020-09-01 09:00:00,2020-09-01 10:00:00,15.61,,,7.3,,,2.85,0.35
2020-09-01 10:00:00,2020-09-01 11:00:00,16.38,,,7.5,,,2.52,0.49
2020-09-01 11:00:00,2020-09-01 12:00:00,21.65,,,8.93,,,2.92,0.62
2020-09-01 12:00:00,2020-09-01 13:00:00,24.71,,,10.5,,,1.44,1.18
2020-09-01 13:00:00,2020-09-01 14:00:00,20.38,,,9.4,,,1.3,0.98
2020-09-01 14:00:00,2020-09-01 15:00:00,21.88,,,10.08,,,3.16,0.29
2020-09-01 15:00:00,2020-09-01 16:00:00,21.95,,,8.54,,,3.62,0.17
2020-09-01 16:00:00,2020-09-01 17:00:00,19.9,,,7.48,,,4.88,0.1
2020-09-01 17:00:00,2020-09-01 18:00:00,22.15,,,9.18,,,4.05,0.12
2020-09-01 18:00:00,2020-09-01 19:00:00,24.51,,,8.32,,,3.29,0.39
2020-09-01 19:00:00,2020-09-01 20:00:00,24.52,,,8.85,,,3.61,0.28
2020-09-01 20:00:00,2020-09-01 21:00:00,32.0,,,10.83,,,3.83,0.45
2020-09-01 21:00:00,2020-09-01 22:00:00,38.52,,,9.76,,,3.96,0.38
2020-09-01 22:00:00,2020-09-01 23:00:00,33.53,,,9.09,,,3.06,0.39
2020-09-01 23:00:00,2020-09-02 00:00:00,30.96,,,9.51,,,3.17,0.24
2020-09-02 00:00:00,2020-09-02 01:00:00,27.11,,,9.51,,,3.3,0.07
2020-09-02 01:00:00,2020-09-02 02:00:00,25.4,,,9.79,,,3.27,0.18
2020-09-02 02:00:00,2020-09-02 03:00:00,26.76,,,8.83,,,3.08,0.46
2020-09-02 03:00:00,2020-09-02 04:00:00,24.07,,,8.95,,,3.13,0.63
2020-09-02 04:00:00,2020-09-02 05:00:00,21.94,,,8.82,,,3.16,0.73
2020-09-02 05:00:00,2020-09-02 06:00:00,19.41,,,8.5,,,3.13,0.5
2020-09-02 06:00:00,2020-09-02 07:00:00,20.16,,,9.08,,,3.08,0.51
2020-09-02 07:00:00,2020-09-02 08:00:00,21.16,,,8.58,,,2.78,0.91
2020-09-02 08:00:00,2020-09-02 09:00:00,19.61,,,6.87,,,2.6,0.84
2020-09-02 09:00:00,2020-09-02 10:00:00,18.55,,,6.43,,,2.24,1.08
2020-09-02 10:00:00,2020-09-02 11:00:00,16.24,,,6.1,,,4.23,0.29
2020-09-02 11:00:00,2020-09-02 12:00:00,14.81,,,5.9,,,2.35,1.52
2020-09-02 12:00:00,2020-09-02 13:00:00,12.89,,,5.45,,,2.28,1.48
2020-09-02 13:00:00,2020-09-02 14:00:00,8.88,,,5.73,,,2.5,1.39
2020-09-02 14:00:00,2020-09-02 15:00:00,7.25,,,6.58,,,2.31,0.69
2020-09-02 15:00:00,2020-09-02 16:00:00,6.34,,,7.63,,,4.67,0.24
2020-09-02 16:00:00,2020-09-02 17:00:00,7.12,,,12.17,,,6.23,0.68
2020-09-02 17:00:00,2020-09-02 18:00:00,10.4,,,9.17,,,6.17,0.74
2020-09-02 18:00:00,2020-09-02 19:00:00,11.79,,,9.05,,,2.43,0.33
2020-09-02 19:00:00,2020-09-02 20:00:00,11.39,,,8.93,,,2.64,0.36
2020-09-02 20:00:00,2020-09-02 21:00:00,10.66,,,8.19,,,2.74,0.24
2020-09-02 21:00:00,2020-09-02 22:00:00,14.33,,,7.79,,,2.79,0.22
2020-09-02 22:00:00,2020-09-02 23:00:00,17.04,,,8.28,,,3.15,0.26
2020-09-02 23:00:00,2020-09-03 00:00:00,16.45,,,8.8,,,3.02,0.29
2020-09-03 00:00:00,2020-09-03 01:00:00,14.76,,,8.8,,,3.02,0.43
2020-09-03 01:00:00,2020-09-03 02:00:00,11.71,,,8.76,,,3.08,0.36
2020-09-03 02:00:00,2020-09-03 03:00:00,12.04,,,9.43,,,2.94,0.27
2020-09-03 03:00:00,2020-09-03 04:00:00,21.39,,,9.5,,,2.87,0.35
2020-09-03 04:00:00,2020-09-03 05:00:00,29.05,,,9.12,,,2.82,0.45
2020-09-03 05:00:00,2020-09-03 06:00:00,26.21,,,8.37,,,2.78,0.45
2020-09-03 06:00:00,2020-09-03 07:00:00,20.38,,,8.39,,,3.49,0.36
2020-09-03 07:00:00,2020-09-03 08:00:00,25.23,,,8.24,,,3.18,0.52
2020-09-03 08:00:00,2020-09-03 09:00:00,29.74,,,7.72,,,2.98,0.63
2020-09-03 09:00:00,2020-09-03 10:00:00,21.64,,,7.66,,,2.69,0.74
2020-09-03 10:00:00,2020-09-03 11:00:00,13.0,,,8.77,,,2.12,0.48
2020-09-03 11:00:00,2020-09-03 12:00:00,7.22,,,9.94,,,1.78,0.33
2020-09-03 12:00:00,2020-09-03 13:00:00,4.39,,,11.42,,,2.09,0.27
2020-09-03 13:00:00,2020-09-03 14:00:00,8.82,,,11.14,,,1.98,0.21
2020-09-03 14:00:00,2020-09-03 15:00:00,16.11,,,12.21,,,3.0,0.18
2020-09-03 15:00:00,2020-09-03 16:00:00,15.45,,,11.48,,,2.9,0.34
2020-09-03 16:00:00,2020-09-03 17:00:00,9.91,,,11.62,,,2.78,0.33
2020-09-03 17:00:00,2020-09-03 18:00:00,9.85,,,11.97,,,3.71,0.16
2020-09-03 18:00:00,2020-09-03 19:00:00,14.53,,,10.38,,,2.98,0.32
2020-09-03 19:00:00,2020-09-03 20:00:00,20.58,,,10.62,,,3.47,0.35
2020-09-03 20:00:00,2020-09-03 21:00:00,24.96,,,11.3,,,3.57,0.48
2020-09-03 21:00:00,2020-09-03 22:00:00,19.35,,,9.69,,,3.73,0.27
2020-09-03 22:00:00,2020-09-03 23:00:00,16.89,,,8.58,,,3.02,0.33
2020-09-03 23:00:00,2020-09-04 00:00:00,20.3,,,8.16,,,3.08,0.29
2020-09-04 00:00:00,2020-09-04 01:00:00,13.67,,,8.67,,,3.12,0.22
2020-09-04 01:00:00,2020-09-04 02:00:00,9.41,,,7.98,,,3.23,0.32
2020-09-04 02:00:00,2020-09-04 03:00:00,,,,7.53,,,3.23,0.66
2020-09-04 03:00:00,2020-09-04 04:00:00,,,,7.41,,,3.23,0.55
2020-09-04 04:00:00,2020-09-04 05:00:00,5.48,16.01,,7.26,,,3.37,0.34
2020-09-04 05:00:00,2020-09-04 06:00:00,5.48,16.01,,7.91,,,3.24,0.24
2020-09-04 06:00:00,2020-09-04 07:00:00,,,,7.23,,,2.97,0.21
2020-09-04 07:00:00,2020-09-04 08:00:00,,,,5.95,,,2.86,0.5
2020-09-04 08:00:00,2020-09-04 09:00:00,16.53,23.15,,6.53,,,2.46,0.69
2020-09-04 09:00:00,2020-09-04 10:00:00,15.06,20.93,,7.03,,,2.23,0.89
2020-09-04 10:00:00,2020-09-04 11:00:00,12.35,20.58,,8.47,,,2.03,1.12
2020-09-04 11:00:00,2020-09-04 12:00:00,8.56,29.02,,8.99,,,0.93,1.72
2020-09-04 12:00:00,2020-09-04 13:00:00,13.42,30.84,,9.33,,,0.66,1.93
2020-09-04 13:00:00,2020-09-04 14:00:00,15.71,26.61,,8.82,,,0.3,1.86
2020-09-04 14:00:00,2020-09-04 15:00:00,11.62,44.22,,9.05,,,3.49,0.19
2020-09-04 15:00:00,2020-09-04 16:00:00,10.84,52.06,,8.01,,,3.77,0.36
2020-09-04 16:00:00,2020-09-04 17:00:00,13.59,40.89,,10.58,,,3.74,0.54
2020-09-04 17:00:00,2020-09-04 18:00:00,17.94,29.71,,10.92,,,3.7,0.29
2020-09-04 18:00:00,2020-09-04 19:00:00,16.63,40.38,,12.56,,,3.91,0.45
2020-09-04 19:00:00,2020-09-04 20:00:00,21.14,56.56,,12.29,,,4.01,0.99
2020-09-04 20:00:00,2020-09-04 21:00:00,34.59,64.58,,12.7,,,3.83,1.37
2020-09-04 21:00:00,2020-09-04 22:00:00,36.92,81.26,,12.16,,,3.75,1.57
2020-09-04 22:00:00,2020-09-04 23:00:00,35.23,99.28,,11.89,,,2.94,0.77
2020-09-04 23:00:00,2020-09-05 00:00:00,38.34,107.4,,11.64,,,2.96,0.52
2020-09-05 00:00:00,2020-09-05 01:00:00,39.25,89.21,,10.54,,,3.08,0.42
2020-09-05 01:00:00,2020-09-05 02:00:00,35.21,80.7,,10.19,,,3.08,0.3
2020-09-05 02:00:00,2020-09-05 03:00:00,28.26,93.3,,10.26,,,2.85,0.48
2020-09-05 03:00:00,2020-09-05 04:00:00,30.94,95.17,,9.7,,,2.88,0.76
2020-09-05 04:00:00,2020-09-05 05:00:00,34.45,93.94,,9.83,,,2.83,0.6
2020-09-05 05:00:00,2020-09-05 06:00:00,39.86,97.7,,10.8,,,2.84,0.64
2020-09-05 06:00:00,2020-09-05 07:00:00,39.76,78.7,,10.25,,,3.33,0.33
2020-09-05 07:00:00,2020-09-05 08:00:00,53.1,85.69,,9.79,,,3.24,0.53
2020-09-05 08:00:00,2020-09-05 09:00:00,56.81,95.81,,8.89,,,2.97,0.73
2020-09-05 09:00:00,2020-09-05 10:00:00,33.93,77.44,,8.98,,,2.59,0.85
2020-09-05 10:00:00,2020-09-05 11:00:00,29.26,63.62,,10.31,,,3.97,0.36
2020-09-05 11:00:00,2020-09-05 12:00:00,26.27,59.47,,9.6,,,2.62,0.91
2020-09-05 12:00:00,2020-09-05 13:00:00,22.77,62.06,,11.55,,,1.18,1.52
2020-09-05 13:00:00,2020-09-05 14:00:00,28.4,66.68,,13.19,,,1.17,1.51
2020-09-05 14:00:00,2020-09-05 15:00:00,30.03,82.66,,12.97,,,2.75,0.23
2020-09-05 15:00:00,2020-09-05 16:00:00,21.67,85.31,,12.66,,,2.77,0.18
2020-09-05 16:00:00,2020-09-05 17:00:00,21.76,74.37,,11.47,,,2.95,0.19
2020-09-05 17:00:00,2020-09-05 18:00:00,26.36,56.45,,11.75,,,3.97,0.04
2020-09-05 18:00:00,2020-09-05 19:00:00,23.52,38.34,,10.98,,,1.57,0.45
