From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Temp (degree C),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),VWS (m/s),AT (degree C),RF (mm)
2020-01-18 02:00:00,2020-01-18 03:00:00,51.75,,13.78,25.8,24.92,21.88,,2.83,6.95,17.52,29.52,73.0,0.5,242.0,5.0,736.0,-0.2,13.95,0.0
2020-01-18 03:00:00,2020-01-18 04:00:00,47.25,,11.83,25.88,23.4,16.72,,3.02,5.93,15.18,29.52,73.0,0.47,233.0,5.0,736.0,-0.2,14.0,0.0
2020-01-18 04:00:00,2020-01-18 05:00:00,42.5,,3.38,19.48,13.12,15.93,,7.78,5.15,13.47,29.6,73.0,0.53,195.0,5.0,736.0,-0.2,14.05,0.0
2020-01-18 05:00:00,2020-01-18 06:00:00,34.25,,2.65,18.93,12.25,13.68,,10.72,4.28,11.95,29.55,73.0,0.5,226.5,5.0,736.0,-0.2,13.95,0.0
2020-01-18 06:00:00,2020-01-18 07:00:00,32.25,,2.4,19.3,12.23,14.05,,12.0,3.8,11.3,29.52,73.0,0.47,242.25,5.0,736.0,-0.2,13.88,0.0
2020-01-18 07:00:00,2020-01-18 08:00:00,33.5,,3.1,19.7,12.97,12.85,,12.32,3.5,10.18,29.55,73.0,0.47,224.25,5.0,736.0,-0.2,13.85,0.0
2020-01-18 08:00:00,2020-01-18 09:00:00,34.25,,6.85,30.77,21.9,13.45,,10.75,3.4,9.62,29.55,73.0,0.47,156.0,18.75,736.0,-0.2,13.97,0.0
2020-01-18 09:00:00,2020-01-18 10:00:00,32.0,,7.3,34.6,24.3,13.55,,8.65,3.3,10.05,29.45,73.0,0.65,171.5,37.5,736.0,-0.2,14.2,0.0
2020-01-18 10:00:00,2020-01-18 11:00:00,34.0,,5.45,32.85,21.9,15.7,,11.8,3.5,9.8,29.65,73.0,0.7,224.0,57.0,736.0,-0.2,14.5,0.0
2020-01-18 11:00:00,2020-01-18 12:00:00,46.0,,8.2,40.9,28.4,16.8,,8.6,3.5,9.2,29.7,73.0,0.5,238.0,33.0,736.0,-0.2,14.8,0.0
2020-01-18 12:00:00,2020-01-18 13:00:00,60.5,,6.9,34.3,23.85,16.7,,15.6,3.95,11.6,29.75,73.0,1.25,194.0,98.0,736.0,-0.2,14.9,0.0
2020-01-18 13:00:00,2020-01-18 14:00:00,63.0,,3.4,28.8,18.1,16.0,,18.95,4.1,11.4,29.8,72.5,0.95,199.0,67.5,736.0,-0.2,15.15,0.0
2020-01-18 14:00:00,2020-01-18 15:00:00,50.0,,5.8,30.2,20.8,15.4,,15.2,4.4,15.3,29.9,72.0,1.5,201.0,21.0,736.0,-0.2,15.0,0.0
2020-01-18 15:00:00,2020-01-18 16:00:00,49.5,,4.85,28.32,19.0,14.65,,16.1,4.75,17.6,29.8,72.0,0.98,212.25,10.75,736.0,-0.2,14.95,0.0
2020-01-18 16:00:00,2020-01-18 17:00:00,50.5,,12.1,41.9,32.15,14.78,,8.75,4.65,17.95,29.83,73.0,1.45,215.0,5.0,736.0,-0.2,14.82,0.0
2020-01-18 17:00:00,2020-01-18 18:00:00,58.25,,8.4,37.67,26.9,15.62,,9.57,4.57,16.75,29.88,73.0,0.8,187.25,5.0,736.0,-0.2,14.62,0.0
2020-01-18 18:00:00,2020-01-18 19:00:00,61.75,,4.15,36.52,22.82,15.9,,12.23,4.38,14.05,29.8,72.5,0.88,168.75,5.0,736.0,-0.2,14.6,0.0
2020-01-18 19:00:00,2020-01-18 20:00:00,68.5,,2.78,37.8,22.4,16.32,,10.35,4.17,12.5,29.8,73.0,0.98,119.75,5.0,736.0,-0.2,14.6,0.0
2020-01-18 20:00:00,2020-01-18 21:00:00,63.25,,4.35,40.02,24.78,17.2,,8.97,4.12,11.93,29.77,73.0,0.98,163.0,5.0,736.0,-0.2,14.55,0.0
2020-01-18 21:00:00,2020-01-18 22:00:00,64.0,,13.08,51.12,37.8,18.8,,4.75,4.25,12.78,29.83,73.0,1.15,188.5,5.0,736.0,-0.2,14.57,0.0
2020-01-18 22:00:00,2020-01-18 23:00:00,73.0,,13.22,44.8,34.6,18.2,,4.83,4.83,14.07,29.77,73.0,1.52,188.0,5.0,736.0,-0.2,14.53,0.0
2020-01-18 23:00:00,2020-01-19 00:00:00,72.25,,6.25,44.08,28.52,18.05,,4.45,4.83,14.55,29.8,73.0,0.72,140.0,5.0,736.0,-0.2,14.4,0.0
2020-01-19 00:00:00,2020-01-19 01:00:00,69.0,,34.38,51.35,55.25,19.5,,3.12,4.88,14.05,29.8,73.0,1.35,186.5,5.0,736.0,-0.2,14.12,0.0
2020-01-19 01:00:00,2020-01-19 02:00:00,62.5,,9.38,39.8,28.75,19.93,,4.88,5.03,13.77,29.72,73.0,2.05,222.25,5.0,736.0,-0.2,13.97,0.0
2020-01-19 02:00:00,2020-01-19 03:00:00,50.0,,12.7,28.83,25.62,17.05,,6.58,4.35,13.75,29.75,73.0,1.93,217.75,5.0,736.0,-0.17,13.82,0.0
2020-01-19 03:00:00,2020-01-19 04:00:00,43.25,,4.27,20.25,14.28,13.98,,9.35,3.83,12.0,29.68,73.0,2.38,220.25,5.0,736.0,-0.2,13.78,0.0
2020-01-19 04:00:00,2020-01-19 05:00:00,40.25,,8.62,21.07,18.2,13.85,,11.25,3.3,10.82,29.65,73.0,3.27,223.75,5.0,736.0,-0.17,13.62,0.0
2020-01-19 05:00:00,2020-01-19 06:00:00,37.25,,4.65,18.28,13.52,12.15,,15.38,2.75,8.65,29.6,73.0,3.02,224.0,5.0,736.0,-0.2,13.5,0.0
2020-01-19 06:00:00,2020-01-19 07:00:00,35.0,,8.2,26.33,20.65,13.03,,12.25,2.43,7.42,29.58,73.0,2.3,220.0,5.0,736.0,-0.2,13.5,0.0
2020-01-19 07:00:00,2020-01-19 08:00:00,34.0,,15.5,29.4,28.27,13.53,,9.88,2.5,8.78,29.58,73.0,2.8,221.5,6.0,736.0,-0.17,13.38,0.0
2020-01-19 08:00:00,2020-01-19 09:00:00,32.25,,11.78,27.77,24.32,14.38,,11.7,2.48,8.35,29.52,73.0,2.7,224.5,33.0,736.0,-0.17,13.65,0.0
2020-01-19 09:00:00,2020-01-19 10:00:00,36.0,,6.95,22.6,17.7,14.7,,13.75,2.45,7.85,29.55,72.5,2.45,218.0,102.0,736.0,-0.2,14.1,0.0
2020-01-19 10:00:00,2020-01-19 11:00:00,34.33,,13.7,31.77,28.03,14.27,,15.27,2.27,6.47,29.6,68.0,3.1,217.0,110.33,736.0,-0.2,14.57,0.0
2020-01-19 11:00:00,2020-01-19 12:00:00,32.75,,5.93,21.52,16.27,13.68,,20.9,2.25,5.7,29.6,66.25,2.93,202.5,169.25,736.0,-0.2,14.88,0.0
2020-01-19 12:00:00,2020-01-19 13:00:00,33.5,,6.03,22.25,16.75,15.47,,22.9,2.38,4.82,29.68,63.5,2.92,201.25,222.5,736.0,-0.2,15.5,0.0
2020-01-19 13:00:00,2020-01-19 14:00:00,38.0,,8.38,25.9,20.6,15.62,,20.8,2.25,4.33,29.83,64.25,2.85,201.0,129.5,736.0,-0.2,15.53,0.0
2020-01-19 14:00:00,2020-01-19 15:00:00,39.75,,6.23,27.32,19.68,15.9,,19.98,2.38,4.62,29.83,64.5,2.35,193.0,144.5,736.0,-0.18,15.65,0.0
2020-01-19 15:00:00,2020-01-19 16:00:00,45.0,,9.18,29.57,23.23,16.0,,16.4,2.38,5.15,29.88,64.0,2.42,209.25,117.25,736.0,-0.17,15.85,0.0
2020-01-19 16:00:00,2020-01-19 17:00:00,46.5,,15.27,38.9,33.1,15.5,,15.65,2.4,4.85,29.88,64.5,3.4,223.5,66.5,736.0,-0.15,15.47,0.0
2020-01-19 17:00:00,2020-01-19 18:00:00,50.75,,38.52,50.38,58.1,16.3,,8.68,2.47,4.83,29.88,68.0,1.65,204.25,5.25,736.0,-0.17,14.7,0.0
2020-01-19 18:00:00,2020-01-19 19:00:00,59.5,,12.05,57.6,40.43,17.8,,5.38,3.22,7.32,29.8,71.0,0.53,184.0,5.0,736.0,-0.2,14.28,0.0
2020-01-19 19:00:00,2020-01-19 20:00:00,88.75,,28.3,57.55,53.65,24.17,,4.05,4.73,13.55,29.77,73.0,0.47,73.5,5.0,736.0,-0.2,14.0,0.0
2020-01-19 20:00:00,2020-01-19 21:00:00,93.0,,16.53,57.88,44.23,25.35,,4.08,5.62,15.7,29.68,73.0,1.9,165.5,5.0,736.0,-0.2,13.73,0.0
2020-01-19 21:00:00,2020-01-19 22:00:00,97.75,,17.3,60.23,46.1,26.3,,3.72,6.2,16.18,29.65,73.0,1.62,164.0,5.0,736.0,-0.2,13.57,0.0
2020-01-19 22:00:00,2020-01-19 23:00:00,97.0,,23.7,56.95,49.58,23.43,,4.38,6.25,16.05,29.6,73.0,2.33,184.75,5.0,736.0,-0.2,13.45,0.0
2020-01-19 23:00:00,2020-01-20 00:00:00,85.5,,36.15,51.95,57.02,20.47,,5.5,5.7,15.02,29.55,72.25,2.65,215.0,5.0,736.0,-0.2,13.25,0.0
2020-01-20 00:00:00,2020-01-20 01:00:00,76.5,,14.12,35.05,30.12,15.9,,13.15,4.83,12.88,29.5,70.25,2.9,221.5,5.0,736.0,-0.2,13.12,0.0
2020-01-20 01:00:00,2020-01-20 02:00:00,70.25,,4.05,23.35,15.67,12.0,,17.07,4.4,11.47,29.48,70.0,2.65,217.75,5.0,736.0,-0.17,12.8,0.0
2020-01-20 02:00:00,2020-01-20 03:00:00,64.75,,6.5,25.02,18.6,14.05,,15.3,3.67,10.12,29.4,71.0,2.45,214.75,5.0,736.0,-0.15,12.45,0.0
2020-01-20 03:00:00,2020-01-20 04:00:00,64.75,,2.85,17.73,11.72,14.15,,17.02,3.47,9.42,29.35,72.5,2.58,218.0,5.0,736.0,-0.17,12.12,0.0
2020-01-20 04:00:00,2020-01-20 05:00:00,67.0,,4.55,22.27,15.55,15.05,,15.55,3.22,8.88,29.22,72.25,2.38,217.25,5.0,736.0,-0.17,11.93,0.0
2020-01-20 05:00:00,2020-01-20 06:00:00,67.0,,9.5,25.62,21.4,15.5,,11.93,3.17,8.65,29.18,72.0,2.48,220.25,5.0,736.0,-0.17,11.67,0.0
2020-01-20 06:00:00,2020-01-20 07:00:00,67.5,,20.5,31.4,33.35,16.38,,9.1,3.15,8.67,29.15,72.0,2.07,209.25,5.0,736.0,-0.17,11.53,0.0
2020-01-20 07:00:00,2020-01-20 08:00:00,71.5,,52.43,40.93,48.3,18.55,,4.7,3.4,8.85,29.05,72.25,1.32,195.5,17.5,736.0,-0.2,11.57,0.0
2020-01-20 08:00:00,2020-01-20 09:00:00,84.0,,20.33,35.57,35.47,18.92,,7.28,3.88,8.8,29.13,72.5,1.28,212.5,117.5,736.0,-0.2,12.55,0.0
2020-01-20 09:00:00,2020-01-20 10:00:00,99.0,,9.05,27.75,22.1,19.8,,12.7,4.1,9.65,29.2,68.0,1.35,232.0,234.5,736.0,-0.15,13.8,0.0
2020-01-20 10:00:00,2020-01-20 11:00:00,104.33,,9.53,46.27,32.37,18.07,,20.2,5.33,11.57,29.17,59.0,1.97,182.67,365.67,736.0,-0.17,15.67,0.0
2020-01-20 11:00:00,2020-01-20 12:00:00,112.75,,7.17,42.0,28.2,17.73,,28.48,5.53,12.15,29.35,57.0,2.15,204.75,406.75,736.0,-0.2,16.2,0.0
2020-01-20 12:00:00,2020-01-20 13:00:00,101.75,,12.62,39.85,31.5,16.45,,19.82,5.05,10.9,29.17,60.25,2.78,218.25,432.0,736.0,-0.23,15.68,0.0
2020-01-20 13:00:00,2020-01-20 14:00:00,89.0,,6.73,23.83,18.13,15.13,,19.3,4.9,9.93,29.23,81.67,2.57,211.33,466.0,732.33,-0.2,15.27,0.0
2020-01-20 14:00:00,2020-01-20 15:00:00,79.75,,5.0,28.4,19.18,15.88,,25.18,4.07,9.12,29.48,79.75,1.93,200.5,319.0,732.0,-0.03,15.95,0.0
2020-01-20 15:00:00,2020-01-20 16:00:00,76.0,,5.18,32.15,21.33,15.0,,25.1,4.22,10.57,29.48,80.75,2.05,211.75,199.75,732.0,0.03,15.77,0.0
2020-01-20 16:00:00,2020-01-20 17:00:00,82.0,,8.1,41.95,28.9,14.93,,18.4,4.1,11.12,29.47,83.25,1.88,215.75,78.75,732.0,-0.12,15.78,0.0
2020-01-20 17:00:00,2020-01-20 18:00:00,114.25,,6.1,44.27,28.5,13.75,,13.05,4.38,12.82,29.27,90.0,2.15,226.5,5.0,732.0,-0.17,15.28,0.0
2020-01-20 18:00:00,2020-01-20 19:00:00,77.75,,8.55,49.08,33.02,18.35,,6.0,5.55,17.27,29.5,97.0,1.48,227.75,5.0,732.0,-0.25,14.33,0.0
2020-01-20 19:00:00,2020-01-20 20:00:00,83.5,,8.32,46.42,31.45,20.8,,5.62,6.77,20.8,29.4,98.0,1.28,225.5,5.0,732.0,-0.22,13.75,0.0
2020-01-20 20:00:00,2020-01-20 21:00:00,86.0,,8.72,40.95,28.88,19.27,,4.78,6.3,18.85,29.08,98.0,0.7,237.5,5.0,732.0,-0.2,13.43,0.0
2020-01-20 21:00:00,2020-01-20 22:00:00,86.5,,8.43,40.18,28.2,18.9,,4.7,6.02,18.0,28.78,98.0,0.68,232.5,5.0,732.0,-0.2,13.23,0.0
2020-01-20 22:00:00,2020-01-20 23:00:00,78.5,,8.25,39.62,27.77,17.98,,4.75,5.55,16.57,28.65,98.0,0.5,244.25,5.0,732.0,-0.2,13.15,0.0
2020-01-20 23:00:00,2020-01-21 00:00:00,76.0,,5.83,34.88,23.27,16.85,,5.9,5.07,15.35,28.6,98.0,0.5,234.5,5.0,732.0,-0.2,13.08,0.0
2020-01-21 00:00:00,2020-01-21 01:00:00,69.75,,3.67,33.02,20.52,17.3,,6.47,4.7,13.4,28.5,98.0,0.5,241.0,5.0,732.0,-0.2,13.07,0.0
2020-01-21 01:00:00,2020-01-21 02:00:00,61.0,,12.9,40.35,31.95,16.97,,3.88,4.15,12.0,28.52,98.0,0.5,242.5,5.0,732.0,-0.2,12.95,0.0
2020-01-21 02:00:00,2020-01-21 03:00:00,62.75,,7.85,36.17,25.65,17.8,,4.3,3.83,11.12,28.48,98.0,0.5,242.25,5.0,732.0,-0.2,12.93,0.0
2020-01-21 03:00:00,2020-01-21 04:00:00,58.75,,5.55,30.85,20.93,18.05,,4.57,3.75,10.35,28.48,98.0,0.5,242.0,5.0,732.0,-0.2,12.7,0.0
2020-01-21 04:00:00,2020-01-21 05:00:00,57.5,,21.02,31.4,33.8,17.33,,4.35,4.02,9.97,28.37,98.0,0.5,237.0,5.0,732.0,-0.2,12.47,0.0
2020-01-21 05:00:00,2020-01-21 06:00:00,57.5,,41.2,27.7,48.25,18.25,,3.23,4.62,9.57,28.3,98.0,0.65,188.5,5.0,732.0,-0.2,12.23,0.0
2020-01-21 06:00:00,2020-01-21 07:00:00,59.0,,62.05,23.97,63.22,20.0,,3.5,5.12,10.45,28.28,98.0,0.72,144.75,5.0,732.0,-0.2,11.62,0.0
2020-01-21 07:00:00,2020-01-21 08:00:00,53.5,,67.6,25.83,68.68,22.57,,3.83,4.97,10.15,28.17,98.0,0.82,142.5,6.5,732.0,-0.2,11.7,0.0
2020-01-21 08:00:00,2020-01-21 09:00:00,68.75,,50.38,31.12,57.53,22.42,,4.42,5.68,10.25,28.18,98.0,0.62,112.5,27.25,732.0,-0.2,12.0,0.0
2020-01-21 09:00:00,2020-01-21 10:00:00,83.0,,60.65,34.15,67.5,24.15,,4.6,7.1,10.1,28.15,98.0,0.5,74.0,62.5,732.0,-0.2,12.35,0.0
2020-01-21 10:00:00,2020-01-21 11:00:00,99.33,,29.0,43.37,46.6,20.93,,8.47,7.27,11.1,28.03,97.67,1.77,155.33,327.0,732.0,-0.4,13.6,0.0
2020-01-21 11:00:00,2020-01-21 12:00:00,111.25,,11.28,37.5,29.1,16.9,,16.2,6.6,12.93,27.5,92.25,3.78,200.25,443.75,732.0,-1.32,14.4,0.0
2020-01-21 12:00:00,2020-01-21 13:00:00,111.75,,5.47,28.1,19.4,15.82,,11.03,5.22,10.58,27.57,92.5,3.53,190.75,361.5,732.0,-1.38,14.57,0.0
2020-01-21 13:00:00,2020-01-21 14:00:00,104.5,,4.75,30.6,20.1,13.12,,2.02,5.08,10.15,28.07,87.0,2.77,188.75,437.25,732.0,-0.9,15.42,0.0
2020-01-21 14:00:00,2020-01-21 15:00:00,111.0,,4.62,36.2,23.05,19.8,,2.05,5.42,10.57,27.82,81.0,2.58,201.0,345.25,732.0,-0.9,15.55,0.0
2020-01-21 15:00:00,2020-01-21 16:00:00,107.75,,3.48,40.75,24.5,20.07,,2.1,5.08,9.6,27.8,79.5,2.62,187.5,212.5,732.0,-0.85,15.7,0.0
2020-01-21 16:00:00,2020-01-21 17:00:00,107.5,,3.52,46.8,27.73,21.82,,2.05,5.2,9.32,28.03,80.5,1.77,181.0,65.0,732.0,-0.45,15.47,0.0
2020-01-21 17:00:00,2020-01-21 18:00:00,104.33,,3.53,56.77,33.07,22.43,,1.97,5.4,10.43,28.77,85.0,0.43,98.67,5.0,732.0,-0.2,14.8,0.0
2020-01-21 18:00:00,2020-01-21 19:00:00,104.25,,16.55,93.92,63.42,25.58,,1.98,6.25,13.15,29.33,89.25,0.47,57.25,5.0,732.0,-0.2,14.4,0.0
2020-01-21 19:00:00,2020-01-21 20:00:00,137.5,,20.88,106.75,73.75,33.95,,1.98,8.15,19.77,29.23,88.0,0.5,55.0,5.0,732.0,-0.2,14.18,0.0
2020-01-21 20:00:00,2020-01-21 21:00:00,154.0,,81.72,105.12,122.35,33.6,,2.1,9.07,22.88,29.2,90.5,0.5,55.0,5.0,732.0,-0.2,13.88,0.0
2020-01-21 21:00:00,2020-01-21 22:00:00,177.5,,189.9,104.18,209.8,47.95,,2.2,11.48,28.42,29.12,97.0,0.5,54.25,5.0,732.0,-0.2,13.32,0.0
2020-01-21 22:00:00,2020-01-21 23:00:00,247.25,,168.5,96.68,188.4,38.33,,2.02,12.93,31.1,29.02,98.0,0.5,54.0,5.0,732.0,-0.2,12.95,0.0
2020-01-21 23:00:00,2020-01-22 00:00:00,270.0,,241.7,77.1,237.5,50.2,,2.07,13.53,29.97,29.0,98.0,0.5,55.0,5.0,732.0,-0.2,12.63,0.0
2020-01-22 00:00:00,2020-01-22 01:00:00,304.5,,174.52,87.68,188.55,40.6,,2.08,14.53,32.65,28.92,98.0,0.45,139.75,5.0,732.0,-0.2,12.6,0.0
2020-01-22 01:00:00,2020-01-22 02:00:00,242.75,,65.7,64.62,87.77,27.57,,2.08,12.67,27.7,28.88,98.0,0.5,225.25,5.0,732.0,-0.2,12.35,0.0
2020-01-22 02:00:00,2020-01-22 03:00:00,197.0,,65.0,57.47,83.4,25.83,,2.2,13.13,26.77,28.8,98.0,0.5,230.33,5.0,732.0,-0.2,11.9,0.0
2020-01-22 03:00:00,2020-01-22 04:00:00,172.5,,14.23,45.53,35.77,13.12,,2.1,12.15,23.22,28.75,98.0,0.5,246.0,5.0,732.0,-0.2,11.67,0.0
2020-01-22 04:00:00,2020-01-22 05:00:00,122.0,,12.0,42.62,32.42,17.85,,2.1,10.12,19.0,28.7,98.0,0.5,245.5,5.0,732.0,-0.2,11.53,0.0
2020-01-22 05:00:00,2020-01-22 06:00:00,106.25,,22.57,50.72,45.35,16.0,,2.1,8.38,16.32,28.65,98.0,0.62,210.5,5.0,732.0,-0.2,11.47,0.0
2020-01-22 06:00:00,2020-01-22 07:00:00,93.25,,24.08,48.77,45.5,20.18,,2.15,7.35,14.55,28.6,98.0,0.98,215.5,5.0,732.0,-0.2,11.38,0.0
2020-01-22 07:00:00,2020-01-22 08:00:00,95.5,,38.4,44.7,55.0,23.05,,2.1,6.97,14.38,28.55,98.0,0.55,214.25,21.75,732.0,-0.2,11.38,0.0
2020-01-22 08:00:00,2020-01-22 09:00:00,117.5,,25.52,52.45,48.65,24.47,,2.1,7.3,14.7,28.63,97.0,0.55,217.0,143.0,732.0,-0.2,12.88,0.0
2020-01-22 09:00:00,2020-01-22 10:00:00,116.0,,39.95,70.3,69.95,26.0,,2.05,7.15,13.75,28.5,90.5,0.5,213.5,244.5,732.0,-0.2,13.9,0.0
2020-01-22 10:00:00,2020-01-22 11:00:00,147.33,,8.6,53.27,35.33,24.8,,2.0,7.5,15.67,28.53,77.67,1.17,219.33,405.67,732.0,-0.4,16.27,0.0
2020-01-22 11:00:00,2020-01-22 12:00:00,120.25,,5.1,45.52,28.32,19.17,,2.12,6.22,13.4,28.95,72.5,1.55,215.25,458.25,732.0,-0.25,16.98,0.0
2020-01-22 12:00:00,2020-01-22 13:00:00,95.5,,4.2,31.35,20.1,17.6,,2.2,5.25,10.8,28.88,68.25,2.42,216.5,504.25,732.0,-0.23,17.38,0.0
2020-01-22 13:00:00,2020-01-22 14:00:00,73.0,,5.03,29.8,19.9,23.83,,20.33,4.13,9.13,29.03,63.33,2.8,221.33,482.67,732.0,-0.17,17.77,0.0
2020-01-22 14:00:00,2020-01-22 15:00:00,,,,,,,,,,,,,,,,,,,
2020-01-22 15:00:00,2020-01-22 16:00:00,35.67,,4.67,34.5,22.13,17.27,,29.1,2.53,5.6,29.03,54.0,1.8,216.0,247.33,732.0,-0.17,18.0,0.0
2020-01-22 16:00:00,2020-01-22 17:00:00,35.5,,8.85,51.55,34.65,21.0,,23.25,2.5,6.05,29.08,56.25,2.83,215.75,108.0,732.0,-0.05,17.38,0.0
2020-01-22 17:00:00,2020-01-22 18:00:00,40.0,,4.07,53.8,31.95,19.68,,19.9,2.65,6.95,29.07,65.25,2.33,220.25,5.25,732.0,-0.12,16.4,0.0
2020-01-22 18:00:00,2020-01-22 19:00:00,49.5,,27.75,75.2,62.55,23.15,,7.47,3.47,10.2,29.38,73.5,2.9,218.75,5.0,732.0,-0.15,15.45,0.0
2020-01-22 19:00:00,2020-01-22 20:00:00,57.25,,107.95,84.78,132.88,29.3,,3.9,4.38,11.57,29.32,79.5,1.85,195.75,5.0,732.0,-0.2,14.8,0.0
2020-01-22 20:00:00,2020-01-22 21:00:00,83.0,,107.55,92.23,136.47,27.27,,3.62,6.9,17.33,29.2,84.75,1.73,200.25,5.0,732.0,-0.2,14.4,0.0
2020-01-22 21:00:00,2020-01-22 22:00:00,106.25,,81.3,86.18,111.93,30.3,,3.33,8.65,21.9,29.1,87.0,2.43,213.25,5.0,732.0,-0.18,14.12,0.0
2020-01-22 22:00:00,2020-01-22 23:00:00,105.25,,41.03,66.92,68.93,23.62,,4.4,7.97,20.25,29.0,85.25,2.4,213.5,5.0,732.0,-0.12,13.85,0.0
2020-01-22 23:00:00,2020-01-23 00:00:00,80.0,,59.05,62.08,81.05,18.45,,4.15,6.38,16.73,28.82,87.0,2.72,216.25,5.0,732.0,-0.12,13.38,0.0
2020-01-23 00:00:00,2020-01-23 01:00:00,75.25,,82.55,62.25,100.15,20.0,,2.85,5.47,14.2,28.73,91.25,2.58,211.25,5.0,732.0,-0.15,13.07,0.0
2020-01-23 01:00:00,2020-01-23 02:00:00,78.25,,53.75,57.92,74.53,17.48,,3.92,5.02,12.57,28.6,93.25,2.82,219.25,5.0,732.0,-0.05,12.85,0.0
2020-01-23 02:00:00,2020-01-23 03:00:00,77.0,,25.12,48.75,46.38,20.52,,6.5,4.45,10.75,28.5,95.5,3.47,220.0,5.0,732.0,0.1,12.6,0.0
2020-01-23 03:00:00,2020-01-23 04:00:00,81.25,,14.48,41.3,33.77,20.03,,8.82,4.12,9.85,28.4,97.5,3.7,221.75,5.0,732.0,0.05,12.43,0.0
2020-01-23 04:00:00,2020-01-23 05:00:00,84.75,,13.15,38.17,31.0,20.2,,8.62,4.02,9.33,28.3,98.0,3.7,221.0,5.0,732.0,-0.03,12.15,0.0
2020-01-23 05:00:00,2020-01-23 06:00:00,82.0,,19.15,38.9,36.3,19.82,,6.6,3.88,9.35,28.22,98.0,3.43,218.75,5.0,732.0,-0.03,11.88,0.0
2020-01-23 06:00:00,2020-01-23 07:00:00,77.0,,23.57,39.65,40.28,20.23,,6.03,4.07,10.23,28.1,98.0,3.67,218.25,5.0,732.0,0.1,11.75,0.0
2020-01-23 07:00:00,2020-01-23 08:00:00,79.5,,30.73,39.9,46.17,21.53,,5.05,4.07,10.55,28.07,97.5,3.78,218.5,27.0,732.0,0.1,11.9,0.0
2020-01-23 08:00:00,2020-01-23 09:00:00,78.25,,31.48,43.05,48.5,24.75,,6.38,4.15,10.75,28.43,90.0,3.6,216.5,159.25,732.0,0.23,13.02,0.0
2020-01-23 09:00:00,2020-01-23 10:00:00,79.0,,21.5,40.4,38.95,27.5,,9.25,4.1,10.1,28.9,83.0,3.65,213.0,277.0,732.0,0.3,14.0,0.0
2020-01-23 10:00:00,2020-01-23 11:00:00,68.33,,15.9,45.1,36.9,23.77,,14.53,3.8,9.23,29.57,69.33,4.07,223.0,444.33,732.0,0.2,15.97,0.0
2020-01-23 11:00:00,2020-01-23 12:00:00,54.25,,19.38,31.8,32.62,27.52,,19.05,3.38,7.92,29.75,59.5,3.65,217.25,508.25,732.0,0.0,17.38,0.0
2020-01-23 12:00:00,2020-01-23 13:00:00,36.5,,42.25,15.5,42.6,21.6,,21.82,2.5,6.5,32.02,55.0,5.15,221.0,536.0,732.0,0.25,17.8,0.0
2020-01-23 13:00:00,2020-01-23 14:00:00,26.0,,4.85,35.62,22.88,11.62,,31.2,2.15,5.08,30.02,54.0,4.82,217.0,495.75,732.0,0.23,17.88,0.0
2020-01-23 14:00:00,2020-01-23 15:00:00,25.75,,8.55,35.2,25.65,20.88,,51.83,2.05,5.25,30.1,53.0,5.25,215.0,407.5,732.0,0.38,17.77,0.0
2020-01-23 15:00:00,2020-01-23 16:00:00,22.75,,7.53,34.3,24.4,17.5,,51.0,1.75,4.78,30.25,52.0,6.03,221.75,275.0,732.0,-0.17,17.45,0.0
2020-01-23 16:00:00,2020-01-23 17:00:00,17.0,,7.2,33.88,23.9,21.18,,46.92,1.68,4.55,30.3,54.0,4.75,215.0,119.25,732.0,-2.45,16.97,0.0
2020-01-23 17:00:00,2020-01-23 18:00:00,25.0,,16.52,47.42,38.67,18.45,,16.7,1.85,4.22,30.65,58.5,3.82,213.5,5.25,732.0,-2.5,16.18,0.0
2020-01-23 18:00:00,2020-01-23 19:00:00,31.5,,23.65,64.45,53.52,22.25,,16.3,2.45,5.85,29.73,62.25,3.5,205.5,5.0,732.0,-2.7,15.4,0.0
2020-01-23 19:00:00,2020-01-23 20:00:00,47.0,,30.4,65.85,59.75,24.95,,13.38,3.12,7.0,29.38,68.0,3.2,206.75,5.0,732.0,-2.68,14.78,0.0
2020-01-23 20:00:00,2020-01-23 21:00:00,61.25,,22.55,59.95,50.2,24.02,,17.07,3.18,7.22,29.17,69.25,4.05,212.75,5.0,732.0,-2.5,14.53,0.0
2020-01-23 21:00:00,2020-01-23 22:00:00,58.0,,19.78,58.7,47.33,23.23,,17.8,2.97,6.7,29.02,70.5,4.0,215.25,5.0,732.0,-2.5,14.25,0.0
2020-01-23 22:00:00,2020-01-23 23:00:00,54.25,,24.55,55.85,49.67,21.77,,14.32,2.72,5.8,28.85,74.5,3.9,217.75,5.0,732.0,-2.65,13.7,0.0
2020-01-23 23:00:00,2020-01-24 00:00:00,50.25,,29.62,57.12,54.45,20.52,,12.5,2.33,4.75,28.75,76.75,3.75,218.75,5.0,732.0,-2.62,13.25,0.0
2020-01-24 00:00:00,2020-01-24 01:00:00,45.0,,18.38,45.38,39.08,21.45,,15.62,2.12,4.32,28.62,77.5,4.6,224.0,5.0,732.0,-2.52,12.95,0.0
