From Date,To Date,PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),Temp (degree C),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),Xylene (ug/m3),RF (mm)
2021-09-05 05:00:00,2021-09-05 06:00:00,29.25,4.1,5.4,3.95,,2.72,0.6,24.74,,,,,25.3,66.25,2.5,122.75,129.0,742.0,,
2021-09-05 06:00:00,2021-09-05 07:00:00,52.5,2.3,4.97,3.88,,3.12,0.58,29.47,,,,,25.3,65.25,2.83,121.25,333.75,742.0,,
2021-09-05 07:00:00,2021-09-05 08:00:00,75.75,5.0,3.95,5.5,,2.4,1.6,25.65,,,,,25.73,56.5,4.72,133.75,394.5,744.25,,
2021-09-05 08:00:00,2021-09-05 09:00:00,47.5,3.2,4.28,4.72,,2.23,0.68,21.64,,,,,24.77,50.5,6.62,136.5,417.0,739.25,,
2021-09-05 09:00:00,2021-09-05 10:00:00,34.5,3.62,3.35,4.47,,2.27,0.12,25.79,,,,,24.7,43.5,6.18,134.0,424.75,738.25,,
2021-09-05 10:00:00,2021-09-05 11:00:00,28.75,3.87,3.3,4.25,,1.87,0.33,25.23,,,,,24.42,40.75,6.3,138.5,428.25,736.75,,
2021-09-05 11:00:00,2021-09-05 12:00:00,42.25,2.1,4.43,3.53,,12.3,0.92,26.46,,,,,24.38,36.5,7.55,165.25,433.5,736.75,,
2021-09-05 12:00:00,2021-09-05 13:00:00,60.0,1.8,5.0,4.07,,9.53,,24.45,,,,,24.42,37.5,7.65,159.5,415.25,736.25,,
2021-09-05 13:00:00,2021-09-05 14:00:00,39.25,4.45,3.77,5.67,,8.93,,25.81,,,,,24.65,37.5,6.5,167.5,419.25,737.75,,
2021-09-05 14:00:00,2021-09-05 15:00:00,38.25,,2.8,4.75,,6.53,,27.67,,,,,24.42,36.0,5.6,172.5,405.0,737.0,,
2021-09-05 15:00:00,2021-09-05 16:00:00,35.5,,2.9,2.48,,6.53,,25.8,,,,,24.55,38.75,7.4,178.0,407.75,737.0,,
2021-09-05 16:00:00,2021-09-05 17:00:00,44.5,1.8,2.4,2.77,,5.95,,25.29,,,,,24.7,43.75,8.85,173.5,384.5,738.0,,
2021-09-05 17:00:00,2021-09-05 18:00:00,52.5,2.4,3.8,3.77,,4.7,,25.5,,,,,24.38,47.5,9.88,161.25,371.5,736.25,,
2021-09-05 18:00:00,2021-09-05 19:00:00,54.75,3.5,3.3,3.8,,5.3,,21.71,,,,,24.55,51.25,7.65,163.5,233.0,737.0,,
2021-09-05 19:00:00,2021-09-05 20:00:00,29.75,4.35,2.9,4.6,,6.3,,24.89,,,,,25.1,55.75,8.22,166.0,,739.75,,
2021-09-05 20:00:00,2021-09-05 21:00:00,25.0,0.8,4.45,3.3,,8.5,,25.89,,,,,25.07,58.0,6.6,159.5,,740.75,,
2021-09-05 21:00:00,2021-09-05 22:00:00,15.25,2.9,3.7,3.5,,9.48,,21.81,,,,,24.82,58.0,6.83,161.25,,738.5,,
2021-09-05 22:00:00,2021-09-05 23:00:00,24.5,2.95,3.0,4.28,,10.05,,22.78,,,,,24.9,56.75,6.55,166.5,,738.75,,
2021-09-05 23:00:00,2021-09-06 00:00:00,29.0,4.0,,3.4,,9.4,,22.92,,,,,24.87,55.5,5.95,157.0,,739.0,,
2021-09-06 00:00:00,2021-09-06 01:00:00,20.5,1.93,5.2,3.9,,8.62,3.23,24.59,,,,,24.8,55.75,7.57,164.0,,738.25,,
2021-09-06 01:00:00,2021-09-06 02:00:00,20.25,3.1,4.87,4.05,,8.17,4.29,21.28,,,,,24.9,57.0,5.9,161.0,,739.0,,
2021-09-06 02:00:00,2021-09-06 03:00:00,12.5,3.03,4.6,3.47,,7.7,3.25,25.04,,,,,24.88,60.25,6.7,160.25,,739.25,,
2021-09-06 03:00:00,2021-09-06 04:00:00,5.25,3.4,3.77,4.62,,7.83,1.96,19.02,,,,,24.7,60.0,6.2,161.5,,737.75,,
2021-09-06 04:00:00,2021-09-06 05:00:00,7.5,2.7,3.87,4.67,,3.78,1.72,23.86,,,,,24.82,55.5,8.05,163.5,,738.5,,
2021-09-06 05:00:00,2021-09-06 06:00:00,18.5,4.87,1.9,3.97,,1.93,,25.31,,,,,24.88,57.75,8.2,173.5,92.0,738.75,,
2021-09-06 06:00:00,2021-09-06 07:00:00,41.0,5.55,1.13,4.38,,2.42,,26.96,,,,,24.87,59.0,8.03,175.75,316.25,739.0,,
2021-09-06 07:00:00,2021-09-06 08:00:00,47.25,2.4,,3.43,,2.07,,24.64,,,,,24.92,58.5,7.67,173.25,373.25,739.5,,
2021-09-06 08:00:00,2021-09-06 09:00:00,38.25,3.75,1.7,3.6,,6.22,,22.92,,,,,24.95,53.5,7.7,173.75,407.75,739.5,,
2021-09-06 09:00:00,2021-09-06 10:00:00,38.5,2.83,2.7,4.0,,7.27,0.02,22.88,,,,,24.67,49.0,9.2,174.0,412.25,738.0,,
2021-09-06 10:00:00,2021-09-06 11:00:00,48.5,3.6,3.8,4.03,,7.73,,25.02,,,,,24.57,45.5,9.18,169.0,426.25,737.25,,
2021-09-06 11:00:00,2021-09-06 12:00:00,58.5,1.6,2.0,2.97,,,2.66,38.41,,,,,28.7,40.0,9.67,174.5,436.5,758.5,,
2021-09-06 12:00:00,2021-09-06 13:00:00,85.25,,0.1,4.4,,7.3,0.34,24.77,,,,,28.65,37.5,11.8,170.25,439.0,761.0,,
2021-09-06 13:00:00,2021-09-06 14:00:00,121.75,4.0,3.33,4.58,,10.17,0.77,28.77,,,,,28.27,36.75,9.88,173.25,424.75,758.0,,
2021-09-06 14:00:00,2021-09-06 15:00:00,56.25,,3.43,5.4,,,1.09,49.42,,,,,29.25,36.0,9.75,180.0,436.25,764.0,,
2021-09-06 15:00:00,2021-09-06 16:00:00,51.5,3.4,2.77,4.3,,6.77,,23.64,,,,,25.82,35.75,10.17,174.0,427.25,744.5,,
2021-09-06 16:00:00,2021-09-06 17:00:00,58.75,0.8,4.07,2.25,,9.57,0.11,22.23,,,,,25.38,38.5,10.3,169.5,408.25,741.25,,
2021-09-06 17:00:00,2021-09-06 18:00:00,71.5,2.75,2.7,4.95,,8.22,,22.6,,,,,24.2,45.0,8.9,179.0,366.25,735.5,,
2021-09-06 18:00:00,2021-09-06 19:00:00,54.25,2.5,2.9,2.9,,8.18,0.14,25.05,,,,,24.45,49.25,8.48,161.75,239.67,736.75,,
2021-09-06 19:00:00,2021-09-06 20:00:00,42.0,2.95,3.3,4.4,,8.8,0.39,23.36,,,,,24.67,53.0,7.8,161.0,,737.75,,
2021-09-06 20:00:00,2021-09-06 21:00:00,35.75,0.55,4.2,3.92,,7.3,,22.84,,,,,25.02,54.75,7.15,153.75,,740.25,,
2021-09-06 21:00:00,2021-09-06 22:00:00,25.75,2.35,3.8,4.67,,6.55,,20.95,,,,,24.82,52.75,8.72,152.75,,739.25,,
2021-09-06 22:00:00,2021-09-06 23:00:00,23.5,3.25,3.25,4.43,,7.4,,23.84,,,,,24.73,55.5,7.88,154.75,,739.0,,
2021-09-06 23:00:00,2021-09-07 00:00:00,18.25,3.05,2.5,4.0,,6.83,,24.29,,,,,24.95,56.75,7.67,147.25,,739.75,,
2021-09-07 00:00:00,2021-09-07 01:00:00,16.0,2.3,3.73,3.98,,4.85,,22.56,,,,,24.93,56.5,6.88,135.5,,739.75,,
2021-09-07 01:00:00,2021-09-07 02:00:00,15.75,,3.35,3.8,,2.85,,19.93,,,,,24.98,56.0,6.92,156.0,,740.25,,
2021-09-07 02:00:00,2021-09-07 03:00:00,17.5,6.1,2.42,4.83,,3.15,,23.84,,,,,25.1,55.75,6.78,157.0,,740.5,,
2021-09-07 03:00:00,2021-09-07 04:00:00,25.25,4.15,2.75,4.45,,4.43,,20.1,,,,,25.05,57.0,6.22,149.5,,740.25,,
2021-09-07 04:00:00,2021-09-07 05:00:00,24.25,2.27,4.13,4.58,,5.7,1.34,22.06,,,,,25.2,59.25,6.33,149.75,,741.0,,
2021-09-07 05:00:00,2021-09-07 06:00:00,20.5,2.3,5.53,3.92,,6.78,1.22,25.1,,,,,25.23,61.5,6.75,152.0,120.0,741.0,,
2021-09-07 06:00:00,2021-09-07 07:00:00,21.75,2.45,4.77,4.07,,7.65,0.99,24.16,,,,,25.18,59.25,7.1,155.25,315.0,741.0,,
2021-09-07 07:00:00,2021-09-07 08:00:00,17.75,2.3,2.9,3.22,,7.37,0.6,24.04,,,,,25.08,56.5,6.85,152.75,385.75,740.5,,
2021-09-07 08:00:00,2021-09-07 09:00:00,36.75,3.35,4.4,4.28,,2.3,,28.69,,,,,24.98,50.75,8.65,157.25,410.0,740.0,,
2021-09-07 09:00:00,2021-09-07 10:00:00,39.75,3.15,2.47,3.47,,1.15,,22.85,,,,,24.77,43.5,7.9,151.75,428.75,739.0,,
2021-09-07 10:00:00,2021-09-07 11:00:00,34.25,3.53,1.03,3.35,,1.77,,28.21,,,,,25.4,37.75,8.4,147.75,433.75,742.5,,
2021-09-07 11:00:00,2021-09-07 12:00:00,41.25,3.33,4.9,5.13,,9.7,,25.45,,,,,24.4,35.75,8.1,159.5,435.0,736.75,,
2021-09-07 12:00:00,2021-09-07 13:00:00,51.25,3.5,4.4,5.07,,6.75,0.36,27.19,,,,,24.55,35.0,7.7,170.5,435.75,737.25,,
2021-09-07 13:00:00,2021-09-07 14:00:00,51.0,4.6,4.7,3.7,,6.8,0.47,24.08,,,,,24.65,35.0,8.18,180.75,434.5,737.75,,
2021-09-07 14:00:00,2021-09-07 15:00:00,43.5,0.2,6.0,3.75,,5.2,0.73,31.99,,,,,27.88,37.5,7.88,179.0,420.0,756.0,,
2021-09-07 15:00:00,2021-09-07 16:00:00,33.25,1.33,6.3,3.15,,3.67,0.94,25.9,,,,,25.12,39.25,6.53,182.25,409.0,741.25,,
2021-09-07 16:00:00,2021-09-07 17:00:00,45.0,3.2,4.2,4.42,,4.07,,24.19,,,,,24.8,39.75,6.8,178.75,402.0,739.25,,
2021-09-07 17:00:00,2021-09-07 18:00:00,49.0,3.55,3.6,4.03,,4.75,,26.24,,,,,24.9,41.75,6.55,176.25,374.5,739.75,,
2021-09-07 18:00:00,2021-09-07 19:00:00,46.75,3.4,4.45,4.12,,5.67,,26.38,,,,,25.33,45.5,6.05,184.25,250.33,741.75,,
2021-09-07 19:00:00,2021-09-07 20:00:00,58.5,3.6,2.83,4.65,,5.13,,29.42,,,,,25.4,50.75,5.53,170.5,,742.0,,
2021-09-07 20:00:00,2021-09-07 21:00:00,55.25,3.67,0.6,5.1,,5.92,0.59,24.23,,,,,25.42,53.75,5.2,172.25,,742.5,,
2021-09-07 21:00:00,2021-09-07 22:00:00,40.75,2.97,5.5,3.92,,6.1,0.69,26.58,,,,,25.48,56.75,4.6,166.0,,743.0,,
2021-09-07 22:00:00,2021-09-07 23:00:00,37.5,2.43,3.77,4.72,,5.53,0.88,24.6,,,,,25.5,58.0,4.2,157.25,,743.0,,
2021-09-07 23:00:00,2021-09-08 00:00:00,29.0,1.2,5.2,4.92,,5.8,0.53,24.47,,,,,25.55,60.0,2.57,142.5,,743.0,,
2021-09-08 00:00:00,2021-09-08 01:00:00,33.0,3.13,1.9,3.77,,6.58,0.52,24.58,,,,,25.58,62.0,2.52,131.25,,743.5,,
2021-09-08 01:00:00,2021-09-08 02:00:00,49.25,5.3,2.7,4.4,,7.72,0.6,24.88,,,,,25.58,63.25,2.43,105.0,,743.25,,
2021-09-08 02:00:00,2021-09-08 03:00:00,41.0,4.3,2.0,4.85,,8.03,0.66,26.98,,,,,25.52,67.75,2.42,101.75,,743.0,,
2021-09-08 03:00:00,2021-09-08 04:00:00,59.5,,4.9,3.03,,8.07,0.7,25.44,,,,,25.42,69.0,2.12,125.75,,742.25,,
2021-09-08 04:00:00,2021-09-08 05:00:00,62.5,4.6,4.6,3.95,,6.42,2.29,23.52,,,,,25.55,69.25,2.27,110.0,,743.0,,
2021-09-08 05:00:00,2021-09-08 06:00:00,60.5,3.53,1.67,3.52,,5.28,2.62,21.52,,,,,25.5,72.25,2.42,98.75,178.0,743.0,,
2021-09-08 06:00:00,2021-09-08 07:00:00,47.75,6.3,3.0,5.83,,5.18,2.63,28.96,,,,,25.58,71.5,1.92,109.75,339.0,743.25,,
2021-09-08 07:00:00,2021-09-08 08:00:00,67.0,3.9,3.65,4.67,,6.03,2.79,30.22,,,,,25.6,59.5,3.35,124.75,392.75,743.75,,
2021-09-08 08:00:00,2021-09-08 09:00:00,56.5,4.05,4.2,4.67,,9.07,0.38,24.24,,,,,25.28,49.25,6.1,155.75,412.0,741.75,,
2021-09-08 09:00:00,2021-09-08 10:00:00,34.0,4.03,0.9,5.0,,9.9,0.36,26.2,,,,,25.15,41.25,5.88,160.75,420.0,741.0,,
2021-09-08 10:00:00,2021-09-08 11:00:00,35.25,2.95,,3.25,,9.27,0.72,25.54,,,,,25.1,37.5,5.72,151.25,426.25,741.0,,
2021-09-08 11:00:00,2021-09-08 12:00:00,38.75,4.3,2.5,4.67,,19.3,0.35,27.75,,,,,24.95,33.5,7.28,155.75,431.0,739.75,,
2021-09-08 12:00:00,2021-09-08 13:00:00,40.75,3.87,3.05,5.13,,9.23,,27.61,,,,,25.1,30.5,6.78,157.75,433.5,740.25,,
2021-09-08 13:00:00,2021-09-08 14:00:00,47.5,3.8,,4.67,,7.07,,27.28,,,,,26.25,30.0,7.1,152.0,419.75,747.75,,
2021-09-08 14:00:00,2021-09-08 15:00:00,46.0,,,4.25,,5.7,,27.11,,,,,25.38,29.75,7.58,163.25,408.0,741.75,,
2021-09-08 15:00:00,2021-09-08 16:00:00,54.5,,1.6,5.1,,,0.07,32.04,,,,,28.12,32.75,7.17,173.0,408.5,757.25,,
2021-09-08 16:00:00,2021-09-08 17:00:00,55.0,3.6,3.45,4.5,,7.05,0.36,23.34,,,,,25.3,33.75,7.53,178.5,405.25,742.75,,
2021-09-08 17:00:00,2021-09-08 18:00:00,62.25,3.3,4.55,5.02,,8.45,0.55,24.25,,,,,24.68,34.5,8.43,176.75,380.0,738.5,,
2021-09-08 18:00:00,2021-09-08 19:00:00,69.0,4.53,2.9,5.05,,8.55,0.68,22.62,,,,,24.77,39.0,8.47,168.0,201.25,738.75,,
2021-09-08 19:00:00,2021-09-08 20:00:00,71.75,1.8,3.5,3.05,,9.67,0.55,25.56,,,,,24.95,40.25,9.38,159.5,,739.75,,
2021-09-08 20:00:00,2021-09-08 21:00:00,46.25,2.03,4.5,4.2,,4.28,0.43,27.8,,,,,24.72,45.75,8.32,155.25,,738.25,,
2021-09-08 21:00:00,2021-09-08 22:00:00,26.5,5.0,2.25,5.43,,1.65,0.22,25.39,,,,,24.92,50.0,7.68,154.5,,739.5,,
2021-09-08 22:00:00,2021-09-08 23:00:00,30.25,3.3,3.13,4.4,,1.55,0.16,27.7,,,,,25.07,54.25,5.82,150.0,,740.5,,
2021-09-08 23:00:00,2021-09-09 00:00:00,60.5,,6.7,5.17,,1.37,0.07,27.7,,,,,25.2,53.75,5.55,140.25,,741.0,,
2021-09-09 00:00:00,2021-09-09 01:00:00,105.0,2.15,4.05,4.2,,5.42,,23.66,,,,,25.3,53.5,6.15,155.5,,741.25,,
2021-09-09 01:00:00,2021-09-09 02:00:00,29.5,4.07,3.47,4.72,,7.6,,23.84,,,,,25.38,55.75,4.45,154.0,,742.0,,
2021-09-09 02:00:00,2021-09-09 03:00:00,33.5,1.1,1.1,3.83,,8.25,,25.84,,,,,25.45,54.25,4.35,142.0,,742.0,,
2021-09-09 03:00:00,2021-09-09 04:00:00,27.5,,2.1,4.55,,8.27,,21.61,,,,,25.33,55.25,1.92,188.75,,741.75,,
2021-09-09 04:00:00,2021-09-09 05:00:00,40.75,4.05,2.53,3.35,,10.28,0.28,25.48,,,,,25.38,59.0,0.72,176.5,,741.75,,
2021-09-09 05:00:00,2021-09-09 06:00:00,43.25,3.4,3.75,5.72,,11.37,0.21,25.79,,,,,25.45,61.0,1.55,117.0,143.0,742.25,,
2021-09-09 06:00:00,2021-09-09 07:00:00,52.75,2.55,3.23,4.4,,11.18,0.2,26.56,,,,,25.52,62.0,2.08,142.0,331.25,743.0,,
2021-09-09 07:00:00,2021-09-09 08:00:00,60.5,,2.35,3.73,,11.07,0.47,29.92,,,,,25.45,55.25,4.33,161.5,392.75,742.25,,
2021-09-09 08:00:00,2021-09-09 09:00:00,74.0,4.75,4.73,5.88,,6.67,,24.45,,,,,25.27,47.75,5.83,161.5,412.75,741.25,,
2021-09-09 09:00:00,2021-09-09 10:00:00,42.5,3.2,3.85,4.27,,5.62,0.1,26.71,,,,,25.42,38.75,4.42,180.75,417.5,742.25,,
2021-09-09 10:00:00,2021-09-09 11:00:00,49.5,6.9,2.35,4.07,,5.33,,28.16,,,,,25.12,32.75,3.8,174.0,427.5,740.75,,
2021-09-09 11:00:00,2021-09-09 12:00:00,29.5,,3.6,4.63,,,,25.53,,,,,25.65,29.5,4.12,145.75,431.0,743.75,,
2021-09-09 12:00:00,2021-09-09 13:00:00,42.0,4.57,2.43,4.53,,11.43,,28.0,,,,,25.0,29.5,3.88,169.25,429.75,739.75,,
2021-09-09 13:00:00,2021-09-09 14:00:00,84.5,4.8,0.8,4.2,,9.77,,26.44,,,,,25.2,31.0,3.35,176.0,416.75,740.5,,
2021-09-09 14:00:00,2021-09-09 15:00:00,93.5,,1.35,3.63,,9.9,,29.23,,,,,25.18,33.0,3.6,190.25,419.75,740.5,,
2021-09-09 15:00:00,2021-09-09 16:00:00,102.5,1.2,2.75,5.33,,9.23,,29.68,,,,,25.15,34.75,4.17,192.0,402.75,740.5,,
2021-09-09 16:00:00,2021-09-09 17:00:00,68.5,2.6,3.93,4.58,,7.5,0.24,33.67,,,,,25.1,34.75,4.2,210.25,392.5,740.0,,
2021-09-09 17:00:00,2021-09-09 18:00:00,82.75,3.3,4.7,4.93,,5.8,0.18,35.26,,,,,24.68,34.0,6.25,168.25,373.5,738.25,,
2021-09-09 18:00:00,2021-09-09 19:00:00,71.5,2.8,3.8,3.52,,5.25,0.16,32.76,,,,,24.98,40.5,5.88,170.25,193.5,739.25,,
2021-09-09 19:00:00,2021-09-09 20:00:00,77.0,2.9,6.95,4.95,,6.97,0.57,33.89,,,,,25.7,45.5,6.18,168.25,,743.75,,
2021-09-09 20:00:00,2021-09-09 21:00:00,55.0,3.8,1.1,4.0,,5.47,0.68,29.08,,,,,25.27,50.0,6.17,172.75,,741.25,,
2021-09-09 21:00:00,2021-09-09 22:00:00,61.5,3.1,3.25,4.8,,5.0,0.83,28.91,,,,,25.37,53.5,4.82,163.25,,742.0,,
2021-09-09 22:00:00,2021-09-09 23:00:00,54.0,2.9,3.05,4.8,,4.72,0.79,27.25,,,,,25.5,56.0,3.27,143.75,,742.25,,
2021-09-09 23:00:00,2021-09-10 00:00:00,27.25,0.5,3.63,3.95,,5.37,0.83,22.88,,,,,25.67,57.75,3.77,156.5,,743.0,,
2021-09-10 00:00:00,2021-09-10 01:00:00,31.0,2.7,3.87,4.25,,5.8,0.13,24.9,,,,,25.55,58.5,4.78,158.5,,743.0,,
2021-09-10 01:00:00,2021-09-10 02:00:00,39.5,2.3,2.4,3.17,,6.62,0.2,24.08,,,,,25.6,59.25,4.7,167.75,,743.0,,
2021-09-10 02:00:00,2021-09-10 03:00:00,52.5,2.55,3.9,4.15,,6.68,0.11,23.1,,,,,25.65,60.25,4.22,175.25,,743.75,,
2021-09-10 03:00:00,2021-09-10 04:00:00,83.75,2.7,4.2,4.22,,5.27,0.01,20.92,,,,,25.5,61.25,3.5,185.5,,742.75,,
2021-09-10 04:00:00,2021-09-10 05:00:00,44.75,3.65,3.07,3.73,,8.1,,23.12,,,,,25.58,62.5,1.78,206.25,,743.0,,
2021-09-10 05:00:00,2021-09-10 06:00:00,40.75,5.0,0.4,3.72,,8.2,,22.72,,,,,25.6,63.0,2.67,185.25,130.0,743.0,,
2021-09-10 06:00:00,2021-09-10 07:00:00,61.75,2.8,4.53,4.63,,8.03,,27.06,,,,,25.67,62.5,2.83,184.25,328.5,743.75,,
2021-09-10 07:00:00,2021-09-10 08:00:00,94.75,,4.5,6.07,,7.15,,27.39,,,,,26.07,56.0,3.22,185.75,387.0,745.75,,
2021-09-10 08:00:00,2021-09-10 09:00:00,69.75,3.15,4.4,4.38,,6.95,0.93,29.06,,,,,25.55,47.25,4.3,184.25,406.75,743.25,,
2021-09-10 09:00:00,2021-09-10 10:00:00,37.25,2.3,4.6,4.1,,5.1,0.9,24.59,,,,,25.4,38.0,3.95,181.25,416.25,742.0,,
2021-09-10 10:00:00,2021-09-10 11:00:00,23.75,3.67,3.65,4.22,,5.3,1.11,23.37,,,,,24.95,34.5,5.12,160.75,428.5,739.75,,
2021-09-10 11:00:00,2021-09-10 12:00:00,25.25,5.0,3.85,6.27,,15.4,0.91,25.67,,,,,24.77,30.25,5.4,169.0,432.25,738.5,,
2021-09-10 12:00:00,2021-09-10 13:00:00,23.75,3.05,5.2,5.2,,9.05,0.46,24.64,,,,,24.85,29.0,6.1,176.5,430.25,739.0,,
2021-09-10 13:00:00,2021-09-10 14:00:00,27.75,3.7,3.6,4.6,,7.45,0.38,26.29,,,,,24.72,27.75,7.0,159.75,432.0,738.0,,
2021-09-10 14:00:00,2021-09-10 15:00:00,35.0,3.03,6.4,4.53,,6.5,0.41,25.18,,,,,24.93,28.0,8.12,152.75,426.75,738.75,,
2021-09-10 15:00:00,2021-09-10 16:00:00,41.0,0.8,4.9,4.08,,5.93,0.44,29.02,,,,,25.0,30.75,8.28,159.5,417.75,739.5,,
2021-09-10 16:00:00,2021-09-10 17:00:00,48.25,2.4,5.2,4.75,,5.42,0.94,31.83,,,,,25.12,34.75,8.8,167.25,401.25,740.0,,
2021-09-10 17:00:00,2021-09-10 18:00:00,69.5,3.47,2.35,4.5,,4.78,1.75,27.93,,,,,24.45,39.75,7.6,173.5,364.25,736.75,,
2021-09-10 18:00:00,2021-09-10 19:00:00,65.75,3.8,2.0,4.07,,4.92,1.88,28.1,,,,,24.88,45.25,7.88,172.75,251.0,738.75,,
2021-09-10 19:00:00,2021-09-10 20:00:00,61.75,0.5,,3.2,,5.07,1.75,29.53,,,,,24.98,49.0,8.05,171.75,,739.5,,
2021-09-10 20:00:00,2021-09-10 21:00:00,68.25,1.5,3.2,4.08,,5.5,0.74,26.53,,,,,25.05,51.25,6.97,173.75,,739.75,,
2021-09-10 21:00:00,2021-09-10 22:00:00,61.75,2.1,,3.43,,6.08,0.66,28.25,,,,,25.32,53.5,6.5,174.5,,741.5,,
2021-09-10 22:00:00,2021-09-10 23:00:00,54.25,4.1,2.73,4.52,,5.97,0.71,24.6,,,,,25.27,55.5,6.73,177.25,,741.25,,
2021-09-10 23:00:00,2021-09-11 00:00:00,47.5,1.5,,3.3,,6.9,0.67,28.7,,,,,25.5,56.5,5.32,170.25,,742.5,,
2021-09-11 00:00:00,2021-09-11 01:00:00,60.25,,2.4,4.8,,4.75,0.8,25.66,,,,,25.55,57.0,4.88,171.0,,743.0,,
2021-09-11 01:00:00,2021-09-11 02:00:00,53.75,1.45,4.7,3.92,,3.42,0.69,29.16,,,,,25.6,58.25,5.18,174.75,,743.0,,
2021-09-11 02:00:00,2021-09-11 03:00:00,40.25,2.2,3.83,3.8,,2.27,0.78,23.56,,,,,25.5,59.0,5.5,173.25,,742.75,,
2021-09-11 03:00:00,2021-09-11 04:00:00,52.5,4.3,2.45,4.52,,2.97,0.7,23.72,,,,,25.52,59.75,3.15,183.25,,743.0,,
2021-09-11 04:00:00,2021-09-11 05:00:00,95.25,2.9,4.4,5.3,,6.22,0.65,29.51,,,,,25.65,60.0,2.9,177.0,,743.25,,
2021-09-11 05:00:00,2021-09-11 06:00:00,83.5,2.6,2.4,2.98,,6.35,0.66,29.38,,,,,25.65,59.25,5.08,178.75,127.0,743.25,,
2021-09-11 06:00:00,2021-09-11 07:00:00,56.0,,3.0,4.9,,6.67,0.8,29.2,,,,,25.57,58.0,5.7,170.25,312.75,743.5,,
2021-09-11 07:00:00,2021-09-11 08:00:00,61.5,3.47,3.53,5.15,,6.83,0.75,30.49,,,,,25.45,52.0,6.87,169.75,382.25,742.75,,
2021-09-11 08:00:00,2021-09-11 09:00:00,68.25,1.0,4.8,4.28,,7.62,0.31,26.02,,,,,25.3,45.0,9.03,169.5,414.5,741.75,,
2021-09-11 09:00:00,2021-09-11 10:00:00,72.0,3.1,4.4,3.22,,8.18,0.51,27.92,,,,,25.05,39.25,9.88,172.75,424.75,740.25,,
2021-09-11 10:00:00,2021-09-11 11:00:00,88.75,3.8,5.0,4.7,,8.3,0.24,27.71,,,,,25.1,36.0,9.58,169.25,432.25,740.75,,
2021-09-11 11:00:00,2021-09-11 12:00:00,77.0,5.7,2.9,5.03,,16.6,0.18,28.38,,,,,25.1,32.0,9.42,165.25,434.25,740.5,,
2021-09-11 12:00:00,2021-09-11 13:00:00,55.25,2.43,4.6,4.37,,8.18,0.21,29.54,,,,,24.9,30.25,8.5,164.5,434.25,739.25,,
2021-09-11 13:00:00,2021-09-11 14:00:00,58.75,3.0,4.3,5.17,,5.15,0.21,32.28,,,,,24.93,29.0,9.07,168.0,432.5,739.0,,
2021-09-11 14:00:00,2021-09-11 15:00:00,50.5,5.9,3.15,4.27,,6.35,0.1,33.07,,,,,25.15,30.75,10.0,169.5,430.5,740.25,,
2021-09-11 15:00:00,2021-09-11 16:00:00,54.75,2.1,4.5,4.62,,5.2,0.16,30.86,,,,,25.18,32.0,9.68,166.5,422.5,740.5,,
2021-09-11 16:00:00,2021-09-11 17:00:00,59.5,5.55,3.57,4.67,,6.55,0.09,31.83,,,,,25.65,33.5,10.0,157.75,405.75,742.75,,
2021-09-11 17:00:00,2021-09-11 18:00:00,79.25,3.65,3.07,4.47,,6.75,0.06,29.59,,,,,25.4,37.5,10.45,157.75,368.0,741.75,,
2021-09-11 18:00:00,2021-09-11 19:00:00,84.75,3.5,3.6,3.6,,6.8,0.24,32.12,,,,,24.8,42.75,10.2,160.25,244.33,738.5,,
2021-09-11 19:00:00,2021-09-11 20:00:00,65.25,0.95,2.25,2.88,,5.2,0.12,29.98,,,,,24.95,46.5,8.9,158.5,,739.0,,
2021-09-11 20:00:00,2021-09-11 21:00:00,41.25,1.9,2.4,3.38,,7.28,,26.06,,,,,25.45,49.5,6.3,152.5,,742.25,,
2021-09-11 21:00:00,2021-09-11 22:00:00,31.5,4.05,5.3,5.7,,7.67,,26.25,,,,,25.88,51.75,5.62,144.75,,744.75,,
2021-09-11 22:00:00,2021-09-11 23:00:00,36.75,1.9,2.83,4.87,,8.0,,26.34,,,,,26.05,53.25,4.92,143.5,,746.5,,
2021-09-11 23:00:00,2021-09-12 00:00:00,40.0,2.3,5.3,5.45,,7.8,,27.82,,,,,25.95,58.0,4.7,123.75,,746.0,,
2021-09-12 00:00:00,2021-09-12 01:00:00,45.25,2.95,2.35,3.75,,6.7,0.6,24.74,,,,,25.95,60.5,5.7,123.0,,745.75,,
2021-09-12 01:00:00,2021-09-12 02:00:00,52.75,2.1,0.9,4.6,,7.0,0.6,25.65,,,,,25.9,64.0,5.88,120.25,,745.75,,
2021-09-12 02:00:00,2021-09-12 03:00:00,54.0,4.25,5.1,5.4,,7.38,0.59,30.51,,,,,26.0,65.25,5.3,115.25,,746.5,,
2021-09-12 03:00:00,2021-09-12 04:00:00,50.0,2.3,3.5,4.6,,7.9,0.51,24.26,,,,,26.02,65.25,4.3,125.25,,746.0,,
