From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),VWS (m/s),RF (mm),Xylene (ug/m3),AT (degree C)
2022-10-26 00:00:00,2022-10-26 01:00:00,115.36,155.12,6.17,44.09,50.26,10.17,6.84,0.93,25.48,,,,,,67.6,,181.4,0.83,933.01,0.18,0.0,,22.43
2022-10-26 01:00:00,2022-10-26 02:00:00,98.75,157.61,1.89,34.34,36.23,12.85,6.21,0.99,38.79,,,,,,65.75,,193.03,0.71,930.96,0.18,0.0,,22.39
2022-10-26 02:00:00,2022-10-26 03:00:00,83.51,138.06,1.81,40.11,41.93,12.6,5.49,0.6,25.93,,,,,,73.52,,149.16,1.01,929.31,0.18,0.0,,21.58
2022-10-26 03:00:00,2022-10-26 04:00:00,77.05,90.43,1.69,29.14,30.84,12.88,5.35,0.45,38.48,,,,,,73.59,,188.51,0.62,929.0,0.18,0.0,,21.54
2022-10-26 04:00:00,2022-10-26 05:00:00,73.42,117.64,2.09,26.42,28.51,13.58,5.12,0.5,29.0,,,,,,79.43,,175.74,0.84,929.94,0.18,0.0,,20.92
2022-10-26 05:00:00,2022-10-26 06:00:00,71.74,114.23,2.53,28.25,30.78,12.21,5.08,0.67,21.66,,,,,,81.81,,76.6,0.99,931.63,0.18,0.0,,20.55
2022-10-26 06:00:00,2022-10-26 07:00:00,64.45,115.27,3.57,41.52,45.08,11.52,5.21,0.89,15.38,,,,,,80.99,,114.44,14.5,934.37,0.18,0.0,,20.45
2022-10-26 07:00:00,2022-10-26 08:00:00,69.38,116.02,7.41,44.26,51.67,9.45,5.38,0.96,27.83,,,,,,73.47,,245.36,46.73,937.75,0.18,0.0,,21.46
2022-10-26 08:00:00,2022-10-26 09:00:00,75.36,130.19,7.44,55.48,62.91,10.54,6.62,1.37,54.91,,,,,,61.66,,174.1,74.17,940.16,0.18,0.0,,23.09
2022-10-26 09:00:00,2022-10-26 10:00:00,79.31,139.97,3.19,36.43,39.62,12.97,9.27,0.81,86.92,,,,,,53.26,,121.48,99.18,941.3,0.18,0.0,,24.51
2022-10-26 10:00:00,2022-10-26 11:00:00,77.1,142.73,2.64,28.25,30.89,12.98,14.16,0.66,103.91,,,,,,45.86,,76.95,320.08,940.6,0.18,0.0,,25.86
2022-10-26 11:00:00,2022-10-26 12:00:00,70.99,119.24,2.81,27.36,30.17,10.9,19.52,0.68,111.95,,,,,,37.5,,137.64,808.06,937.4,0.18,0.0,,27.86
2022-10-26 12:00:00,2022-10-26 13:00:00,60.86,110.61,2.46,26.34,28.8,11.75,12.66,0.67,117.67,,,,,,34.95,,62.5,823.56,933.67,0.18,0.0,,28.32
2022-10-26 13:00:00,2022-10-26 14:00:00,55.59,95.02,2.64,25.13,27.77,10.04,10.74,0.63,125.19,,,,,,32.65,,49.27,769.14,930.21,0.18,0.0,,28.78
2022-10-26 14:00:00,2022-10-26 15:00:00,58.2,81.75,2.09,22.37,24.45,11.65,11.06,0.63,132.69,,,,,,32.29,,58.59,637.53,927.19,0.18,0.0,,28.93
2022-10-26 15:00:00,2022-10-26 16:00:00,57.3,89.33,2.33,25.7,28.03,9.47,10.08,0.65,130.22,,,,,,32.5,,116.66,451.02,926.01,0.18,0.0,,28.76
2022-10-26 16:00:00,2022-10-26 17:00:00,60.76,91.31,1.64,17.11,18.75,13.23,10.51,0.53,134.42,,,,,,34.86,,64.61,230.33,926.03,0.18,0.0,,27.87
2022-10-26 17:00:00,2022-10-26 18:00:00,53.05,96.91,1.53,24.47,26.0,10.63,9.51,0.76,121.12,,,,,,37.96,,62.75,41.5,927.52,0.18,0.0,,26.43
2022-10-26 18:00:00,2022-10-26 19:00:00,52.8,119.26,1.71,49.42,51.13,8.99,9.41,1.45,91.1,,,,,,42.61,,126.23,1.12,929.56,0.18,0.0,,25.06
2022-10-26 19:00:00,2022-10-26 20:00:00,68.94,150.59,3.76,74.39,78.15,7.47,9.07,2.13,63.4,,,,,,46.89,,105.41,0.79,932.3,0.18,0.0,,24.58
2022-10-26 20:00:00,2022-10-26 21:00:00,82.27,170.47,3.89,65.61,69.5,8.12,9.94,1.98,60.3,,,,,,52.52,,102.17,0.8,934.48,0.18,0.0,,24.08
2022-10-26 21:00:00,2022-10-26 22:00:00,94.62,182.37,7.41,81.2,88.6,9.71,10.4,1.96,39.92,,,,,,55.78,,28.52,0.95,936.03,0.18,0.0,,23.41
2022-10-26 22:00:00,2022-10-26 23:00:00,103.08,136.82,1.66,41.09,42.75,12.44,8.6,0.83,73.03,,,,,,56.86,,54.28,0.94,936.09,0.18,0.0,,22.93
2022-10-26 23:00:00,2022-10-27 00:00:00,98.8,312.62,1.7,40.53,42.23,10.98,7.1,0.74,56.09,,,,,,60.9,,29.1,1.01,935.42,0.18,0.0,,22.54
2022-10-27 00:00:00,2022-10-27 01:00:00,96.18,321.76,1.05,29.17,30.22,13.41,6.41,0.65,58.16,,,,,,63.33,,116.5,0.97,934.29,0.18,0.0,,22.27
2022-10-27 01:00:00,2022-10-27 02:00:00,85.36,186.2,2.05,40.77,42.81,10.99,5.57,0.75,24.65,,,,,,69.11,,180.66,0.93,932.44,0.18,0.0,,22.01
2022-10-27 02:00:00,2022-10-27 03:00:00,84.18,127.19,5.32,48.53,53.86,11.45,5.27,0.84,22.83,,,,,,74.05,,156.41,1.04,930.69,0.18,0.0,,21.51
2022-10-27 03:00:00,2022-10-27 04:00:00,83.56,99.04,1.78,29.95,31.73,14.59,5.3,0.72,40.05,,,,,,72.56,,176.71,1.01,930.06,0.18,0.0,,21.41
2022-10-27 04:00:00,2022-10-27 05:00:00,,,2.6,35.81,38.41,14.02,5.1,0.87,26.25,,,,,,76.42,,125.39,1.19,930.49,0.18,0.0,,20.81
2022-10-27 05:00:00,2022-10-27 06:00:00,,,4.16,35.75,39.9,12.82,5.09,0.95,29.97,,,,,,74.75,,218.91,0.81,932.33,0.18,0.0,,20.87
2022-10-27 06:00:00,2022-10-27 07:00:00,73.66,461.24,7.77,41.68,49.44,14.07,5.8,1.25,26.4,,,,,,75.64,,226.74,13.65,934.85,0.18,0.0,,20.85
2022-10-27 07:00:00,2022-10-27 08:00:00,79.62,239.57,7.19,50.72,57.91,12.66,6.38,1.27,35.59,,,,,,68.7,,232.06,43.99,937.34,0.18,0.0,,21.79
2022-10-27 08:00:00,2022-10-27 09:00:00,97.48,188.6,3.27,44.71,47.98,14.95,8.76,1.02,70.64,,,,,,58.78,0.25,257.43,63.88,939.03,0.18,0.0,,23.27
2022-10-27 09:00:00,2022-10-27 10:00:00,91.44,169.02,2.28,33.41,35.69,14.99,9.0,0.87,87.28,,,,,,55.0,,164.71,87.01,939.9,0.18,0.0,,24.79
2022-10-27 10:00:00,2022-10-27 11:00:00,79.52,98.2,2.65,27.59,30.24,13.02,11.0,0.76,88.44,,,,,,48.38,,81.88,302.61,939.15,0.18,0.0,,26.08
2022-10-27 11:00:00,2022-10-27 12:00:00,74.19,75.79,2.64,22.99,25.63,13.17,18.33,0.53,85.52,,,,,,42.51,,104.97,832.54,935.47,0.18,0.0,,27.72
2022-10-27 12:00:00,2022-10-27 13:00:00,,,2.38,21.4,23.77,12.42,11.35,0.68,87.97,,,,,,40.01,,117.15,798.7,931.4,0.18,0.0,,28.5
2022-10-27 13:00:00,2022-10-27 14:00:00,41.94,67.79,2.64,21.51,24.15,13.42,8.89,0.6,83.71,,,,,,40.77,,81.38,575.5,928.64,0.18,0.0,,28.49
2022-10-27 14:00:00,2022-10-27 15:00:00,34.93,44.44,2.19,19.59,21.79,13.16,7.45,0.57,80.65,,,,,,38.51,,93.23,665.94,926.25,0.18,0.0,,29.04
2022-10-27 15:00:00,2022-10-27 16:00:00,36.82,54.91,1.77,15.69,17.46,13.13,6.99,0.52,80.46,,,,,,39.3,,84.93,444.88,924.96,0.18,0.0,,28.76
2022-10-27 16:00:00,2022-10-27 17:00:00,45.32,80.82,1.24,15.83,16.96,12.88,7.58,0.52,83.29,,,,,,41.87,,75.19,206.14,925.11,0.18,0.0,,28.08
2022-10-27 17:00:00,2022-10-27 18:00:00,43.02,60.4,1.63,26.9,28.53,12.12,9.62,0.76,75.11,,,,,,48.64,,59.69,42.58,926.28,0.18,0.0,,26.73
2022-10-27 18:00:00,2022-10-27 19:00:00,43.15,80.8,1.15,33.15,34.3,11.38,10.32,1.12,66.14,,,,,,53.64,,69.21,1.35,928.06,0.18,0.0,,25.57
2022-10-27 19:00:00,2022-10-27 20:00:00,52.31,79.73,1.49,47.28,48.77,10.32,11.16,1.48,47.48,,,,,,55.77,,53.36,1.1,930.03,0.18,0.0,,25.12
2022-10-27 20:00:00,2022-10-27 21:00:00,55.02,149.14,1.23,51.84,53.07,8.94,8.72,1.71,35.08,,,,,,57.57,,68.05,1.35,932.42,0.18,0.0,,25.03
2022-10-27 21:00:00,2022-10-27 22:00:00,65.48,153.01,1.34,45.22,46.56,10.71,8.48,1.35,38.1,,,,,,58.45,,80.38,1.44,933.68,0.18,0.0,,25.02
2022-10-27 22:00:00,2022-10-27 23:00:00,66.4,111.45,1.77,33.56,35.32,10.46,7.18,0.92,40.4,,,,,,62.12,,112.77,1.46,934.0,0.18,0.0,,24.77
2022-10-27 23:00:00,2022-10-28 00:00:00,65.93,98.42,1.52,27.95,29.46,12.23,7.07,0.71,40.02,,,,,,66.04,,61.13,1.31,933.86,0.18,0.0,,24.04
2022-10-28 00:00:00,2022-10-28 01:00:00,59.73,80.02,1.1,18.12,19.21,12.65,6.11,0.22,53.03,,,,,,69.14,,39.93,1.08,932.52,0.18,0.0,,23.39
2022-10-28 01:00:00,2022-10-28 02:00:00,57.72,71.97,1.08,14.42,15.5,13.84,6.16,0.2,54.38,,,,,,70.62,,53.08,1.06,930.88,0.18,0.0,,23.14
2022-10-28 02:00:00,2022-10-28 03:00:00,52.51,74.13,1.02,15.54,16.57,12.8,5.83,0.2,52.28,,,,,,73.38,,52.85,1.04,929.37,0.18,0.0,,22.84
2022-10-28 03:00:00,2022-10-28 04:00:00,50.02,67.39,1.03,21.12,22.15,13.99,6.08,0.22,47.82,,,,,,75.51,,150.51,1.13,929.0,0.18,0.0,,22.59
2022-10-28 04:00:00,2022-10-28 05:00:00,50.25,62.28,1.0,16.93,17.93,12.97,5.66,0.2,47.21,,,,,,77.01,,205.65,1.07,929.73,0.18,0.0,,22.46
2022-10-28 05:00:00,2022-10-28 06:00:00,50.38,60.84,8.34,30.95,39.29,9.6,6.12,0.57,23.97,,,,,,78.22,,327.66,1.2,930.42,0.18,0.0,,22.27
2022-10-28 06:00:00,2022-10-28 07:00:00,55.3,88.07,11.0,41.44,52.44,9.1,6.41,0.59,8.5,,,,,,81.19,,110.53,14.24,932.74,0.18,0.0,,22.01
2022-10-28 07:00:00,2022-10-28 08:00:00,66.92,110.3,18.92,51.72,70.64,10.11,6.5,1.02,16.26,,,,,,77.11,,91.77,53.98,935.58,0.18,0.0,,22.88
2022-10-28 08:00:00,2022-10-28 09:00:00,87.25,116.01,3.7,42.93,46.62,13.79,7.32,0.73,49.13,,,,,,70.14,,85.53,95.1,937.13,0.18,0.0,,24.31
2022-10-28 09:00:00,2022-10-28 10:00:00,82.33,127.2,4.39,40.0,44.39,15.15,30.8,0.42,57.02,,,,,,67.92,,114.38,145.39,937.41,0.18,0.0,,25.29
2022-10-28 10:00:00,2022-10-28 11:00:00,75.95,133.07,2.53,23.14,25.66,12.22,16.2,0.37,76.64,,,,,,61.8,,92.65,341.08,936.06,0.18,0.0,,26.49
2022-10-28 11:00:00,2022-10-28 12:00:00,69.74,116.88,1.4,18.16,19.57,13.65,12.01,0.3,79.88,,,,,,57.89,,77.16,350.18,933.08,0.18,0.0,,26.86
2022-10-28 12:00:00,2022-10-28 13:00:00,59.65,102.71,2.18,22.36,24.54,10.68,9.69,0.44,83.21,,,,,,56.37,,65.19,253.28,929.25,0.18,0.0,,26.63
2022-10-28 13:00:00,2022-10-28 14:00:00,53.19,90.2,1.0,18.05,19.05,13.59,9.41,0.33,87.08,,,,,,55.14,,103.12,170.55,926.41,0.18,0.0,,26.32
2022-10-28 14:00:00,2022-10-28 15:00:00,55.35,79.65,1.04,17.0,18.05,12.09,7.91,0.27,81.01,,,,,,55.87,,91.02,185.86,924.51,0.18,0.0,,26.34
2022-10-28 15:00:00,2022-10-28 16:00:00,52.48,75.49,1.0,16.04,17.04,14.04,7.86,0.27,76.04,,,,,,56.98,,85.83,130.92,923.09,0.18,0.0,,26.11
2022-10-28 16:00:00,2022-10-28 17:00:00,49.93,79.25,1.06,18.66,19.71,10.97,8.47,0.24,65.09,,,,,,63.81,,94.33,56.72,923.65,0.18,0.0,,25.68
2022-10-28 17:00:00,2022-10-28 18:00:00,51.0,79.45,1.0,19.56,20.56,14.09,12.26,0.33,66.05,,,,,,62.16,,77.67,16.42,925.24,0.18,0.0,,25.27
2022-10-28 18:00:00,2022-10-28 19:00:00,51.45,77.01,1.1,20.24,21.35,11.73,9.77,0.35,63.66,,,,,,60.98,,90.34,1.53,926.84,0.18,0.0,,25.05
2022-10-28 19:00:00,2022-10-28 20:00:00,51.49,78.27,1.32,22.33,23.66,13.35,15.32,0.39,58.11,,,,,,61.77,,94.88,1.5,929.54,0.18,0.0,,24.94
2022-10-28 20:00:00,2022-10-28 21:00:00,51.9,82.72,1.51,23.06,24.57,10.63,11.53,0.33,50.17,,,,,,68.56,,92.28,1.5,932.07,0.18,0.0,,24.65
2022-10-28 21:00:00,2022-10-28 22:00:00,53.15,76.34,1.94,24.9,26.84,12.27,8.8,0.35,45.09,,,,,,71.47,,80.66,1.5,932.95,0.18,0.0,,24.29
2022-10-28 22:00:00,2022-10-28 23:00:00,50.04,76.31,1.11,21.82,22.93,10.35,6.91,0.23,40.71,,,,,,74.11,,56.36,1.5,932.42,0.18,0.0,,24.0
2022-10-28 23:00:00,2022-10-29 00:00:00,50.75,73.25,1.0,21.05,22.05,13.13,7.04,0.24,42.08,,,,,,74.09,,43.98,1.5,931.52,0.18,0.0,,23.89
2022-10-29 00:00:00,2022-10-29 01:00:00,47.09,66.2,1.0,18.54,19.54,11.31,5.94,0.38,40.07,,,,,,75.46,,53.26,1.5,929.96,0.18,0.0,,23.7
2022-10-29 01:00:00,2022-10-29 02:00:00,46.57,65.82,1.44,19.81,21.25,13.85,6.11,0.46,43.07,,,,,,74.88,,48.82,1.5,928.1,0.18,0.0,,23.68
2022-10-29 02:00:00,2022-10-29 03:00:00,50.68,66.06,1.13,18.61,19.75,12.14,7.12,0.42,42.32,,,,,,73.83,,24.38,1.53,926.92,0.18,0.0,,23.6
2022-10-29 03:00:00,2022-10-29 04:00:00,46.56,66.03,1.2,19.92,21.12,13.88,9.44,0.45,46.35,,,,,,72.95,,36.34,1.5,926.94,0.18,0.0,,23.6
2022-10-29 04:00:00,2022-10-29 05:00:00,49.88,67.5,1.43,23.91,25.34,12.27,7.31,0.34,42.91,,,,,,72.08,,37.99,1.5,927.29,0.18,0.0,,23.53
2022-10-29 05:00:00,2022-10-29 06:00:00,45.56,61.51,1.01,24.61,25.62,14.46,7.12,0.44,43.28,,,,,,73.02,,30.33,1.51,929.0,0.18,0.0,,23.47
2022-10-29 06:00:00,2022-10-29 07:00:00,47.51,69.36,1.46,28.86,30.31,12.28,6.35,0.58,34.08,,,,,,74.88,,126.41,13.0,931.26,0.18,0.0,,23.41
2022-10-29 07:00:00,2022-10-29 08:00:00,50.47,79.55,2.3,33.89,36.19,13.25,6.77,0.76,31.38,,,,,,75.23,,129.38,78.46,933.78,0.18,0.0,,23.71
2022-10-29 08:00:00,2022-10-29 09:00:00,59.96,88.91,4.0,29.67,33.67,12.97,8.16,0.62,50.4,,,,,,70.23,,76.53,114.12,935.54,0.18,0.0,,24.65
2022-10-29 09:00:00,2022-10-29 10:00:00,59.84,89.97,2.65,25.14,27.79,14.31,13.35,0.69,69.82,,,,,,65.79,,93.24,154.92,936.43,0.18,0.0,,25.68
2022-10-29 10:00:00,2022-10-29 11:00:00,62.15,96.72,2.45,24.08,26.53,11.68,14.47,0.58,79.51,,,,,,60.29,,102.08,373.68,935.12,0.18,0.0,,26.64
2022-10-29 11:00:00,2022-10-29 12:00:00,68.04,99.97,2.43,23.73,26.15,13.08,18.63,0.7,80.92,,,,,,53.3,,85.5,590.03,932.35,0.18,0.0,,27.64
2022-10-29 12:00:00,2022-10-29 13:00:00,60.32,96.11,1.72,17.1,18.83,12.05,10.22,0.53,84.19,,,,,,52.62,,84.64,501.17,929.09,0.18,0.0,,27.47
2022-10-29 13:00:00,2022-10-29 14:00:00,56.56,90.18,2.23,18.94,21.17,11.9,9.64,0.56,85.19,,,,,,48.79,,68.17,648.09,925.59,0.18,0.0,,28.39
2022-10-29 14:00:00,2022-10-29 15:00:00,57.84,85.49,1.46,15.93,17.4,11.18,8.91,0.47,86.67,,,,,,48.91,,69.51,473.85,922.69,0.18,0.0,,28.29
2022-10-29 15:00:00,2022-10-29 16:00:00,61.47,85.84,1.04,14.89,15.94,12.62,8.53,0.48,90.78,,,,,,49.14,,72.88,321.88,921.04,0.18,0.0,,28.11
2022-10-29 16:00:00,2022-10-29 17:00:00,58.3,79.57,1.54,16.25,17.79,11.97,8.46,0.51,87.46,,,,,,51.54,,70.33,171.12,921.72,0.18,0.0,,27.64
2022-10-29 17:00:00,2022-10-29 18:00:00,57.64,78.73,1.27,19.95,21.22,12.25,8.44,0.64,83.94,,,,,,54.65,,67.4,35.71,923.36,0.18,0.0,,26.78
2022-10-29 18:00:00,2022-10-29 19:00:00,58.34,76.53,1.05,28.14,29.19,12.48,8.15,0.97,64.08,,,,,,58.65,,64.97,1.28,925.25,0.18,0.0,,25.88
2022-10-29 19:00:00,2022-10-29 20:00:00,65.67,105.78,1.79,37.36,39.14,11.38,8.12,1.11,53.19,,,,,,58.83,,66.92,1.35,928.03,0.18,0.0,,25.85
2022-10-29 20:00:00,2022-10-29 21:00:00,73.85,121.55,1.97,30.8,32.77,12.4,15.42,0.66,47.12,,,,,,66.55,,84.51,1.48,930.71,0.18,0.0,,25.65
2022-10-29 21:00:00,2022-10-29 22:00:00,70.69,92.49,1.12,30.26,31.38,11.73,30.0,0.55,44.87,,,,,,67.16,,90.74,1.24,932.21,0.18,0.0,,25.18
2022-10-29 22:00:00,2022-10-29 23:00:00,69.26,79.93,1.02,20.24,21.27,13.0,18.35,0.44,56.47,,,,,,66.03,,83.41,1.5,932.91,0.18,0.0,,25.02
2022-10-29 23:00:00,2022-10-30 00:00:00,60.9,104.99,1.0,13.02,14.02,12.14,10.63,0.43,66.91,,,,,,68.79,,94.08,1.5,932.12,0.18,0.0,,24.77
2022-10-30 00:00:00,2022-10-30 01:00:00,60.98,98.66,1.85,13.32,15.17,11.88,7.4,0.53,63.33,,,,,,72.09,,72.64,1.5,930.88,0.18,0.0,,24.51
2022-10-30 01:00:00,2022-10-30 02:00:00,58.94,132.84,1.07,11.86,12.92,11.53,6.37,0.53,61.73,,,,,,73.99,,78.33,1.48,929.03,0.18,0.0,,24.34
2022-10-30 02:00:00,2022-10-30 03:00:00,54.5,111.81,1.03,10.11,11.13,13.02,6.08,0.51,64.75,,,,,,74.78,,91.45,1.5,926.69,0.18,0.0,,24.21
2022-10-30 03:00:00,2022-10-30 04:00:00,49.58,80.64,1.12,11.19,12.31,11.31,5.58,0.52,58.77,,,,,,78.48,,38.44,1.38,926.9,0.18,0.0,,23.79
2022-10-30 04:00:00,2022-10-30 05:00:00,53.82,65.79,1.29,15.89,17.18,11.9,5.55,0.54,47.94,,,,,,82.27,,98.7,1.21,927.7,0.18,0.0,,23.24
2022-10-30 05:00:00,2022-10-30 06:00:00,51.39,68.53,1.36,16.54,17.89,10.8,5.19,0.59,47.58,,,,,,84.66,,42.2,1.14,929.23,0.18,0.0,,22.93
2022-10-30 06:00:00,2022-10-30 07:00:00,53.11,73.19,6.71,33.38,40.09,8.79,5.34,1.09,19.11,,,,,,85.98,,269.03,14.45,931.81,0.18,0.0,,22.86
2022-10-30 07:00:00,2022-10-30 08:00:00,61.45,94.98,2.54,30.55,32.08,10.67,5.26,0.85,35.72,,,,,,82.8,,35.36,58.12,934.46,0.18,0.0,,23.46
2022-10-30 08:00:00,2022-10-30 09:00:00,67.6,105.09,3.29,25.75,29.05,12.9,7.91,0.78,45.74,,,,,,78.42,,65.47,123.26,936.64,0.18,0.0,,24.36
2022-10-30 09:00:00,2022-10-30 10:00:00,71.6,105.7,3.92,22.8,26.71,9.98,9.47,0.85,66.7,,,,,,69.23,,43.28,188.41,938.0,0.18,0.0,,25.48
2022-10-30 10:00:00,2022-10-30 11:00:00,71.27,103.38,2.82,21.0,23.82,12.37,10.78,0.79,81.67,,,,,,57.88,,71.96,324.75,936.6,0.18,0.0,,26.68
2022-10-30 11:00:00,2022-10-30 12:00:00,69.55,102.86,2.68,19.98,22.66,10.01,10.11,0.73,86.47,,,,,,50.83,,67.55,711.52,933.74,0.18,0.0,,27.71
2022-10-30 12:00:00,2022-10-30 13:00:00,64.0,95.62,2.57,18.32,20.9,13.08,13.25,0.69,98.91,,,,,,45.71,,122.68,712.32,930.24,0.18,0.0,,28.15
2022-10-30 13:00:00,2022-10-30 14:00:00,61.29,81.91,2.59,21.42,24.01,11.07,11.15,0.71,109.02,,,,,,40.33,,23.86,727.04,926.92,0.18,0.0,,28.75
2022-10-30 14:00:00,2022-10-30 15:00:00,59.38,87.62,2.45,21.55,24.0,13.39,13.25,0.66,111.79,,,,,,38.25,,63.36,528.38,924.26,0.18,0.0,,28.71
2022-10-30 15:00:00,2022-10-30 16:00:00,56.73,81.62,1.41,15.45,16.86,14.26,11.83,0.52,122.33,,,,,,37.66,,64.6,436.23,923.02,0.18,0.0,,28.59
2022-10-30 16:00:00,2022-10-30 17:00:00,56.45,87.18,1.31,16.05,17.36,14.56,12.88,0.56,122.03,,,,,,38.55,,79.47,217.06,923.66,0.18,0.0,,28.06
2022-10-30 17:00:00,2022-10-30 18:00:00,61.13,85.78,1.25,16.05,17.29,13.3,11.39,0.61,118.34,,,,,,42.44,,73.66,40.9,925.27,0.18,0.0,,26.86
2022-10-30 18:00:00,2022-10-30 19:00:00,61.15,96.57,1.13,30.04,31.17,12.91,16.38,1.01,98.42,,,,,,46.02,,70.72,1.2,927.9,0.18,0.0,,25.84
2022-10-30 19:00:00,2022-10-30 20:00:00,75.72,114.6,1.36,31.02,32.38,11.26,12.6,1.09,86.91,,,,,,47.02,,91.45,0.89,930.71,0.18,0.0,,25.32
2022-10-30 20:00:00,2022-10-30 21:00:00,86.45,120.36,1.35,28.09,29.44,12.49,11.4,0.96,86.15,,,,,,50.93,,72.0,0.77,932.91,0.18,0.0,,25.11
2022-10-30 21:00:00,2022-10-30 22:00:00,83.01,120.92,1.45,26.2,27.65,11.68,10.1,0.8,82.81,,,,,,55.24,,47.26,1.1,933.05,0.18,0.0,,24.45
2022-10-30 22:00:00,2022-10-30 23:00:00,84.12,129.97,2.58,38.64,41.22,10.63,10.28,0.97,59.3,,,,,,59.51,,42.35,1.02,933.07,0.18,0.0,,23.96
2022-10-30 23:00:00,2022-10-31 00:00:00,87.55,129.95,2.78,43.18,45.96,10.23,8.86,0.83,46.2,,,,,,62.65,,260.94,1.05,932.42,0.18,0.0,,23.69
2022-10-31 00:00:00,2022-10-31 01:00:00,81.81,129.6,1.13,29.77,30.89,13.7,8.53,0.55,59.41,,,,,,65.64,,66.99,1.09,930.68,0.18,0.0,,23.23
2022-10-31 01:00:00,2022-10-31 02:00:00,83.57,128.97,1.16,20.2,21.35,13.62,8.41,0.46,72.11,,,,,,67.03,,63.79,1.16,928.44,0.18,0.0,,23.04
2022-10-31 02:00:00,2022-10-31 03:00:00,86.01,120.2,1.09,18.45,19.54,14.9,8.59,0.52,68.21,,,,,,70.55,,119.34,1.03,927.0,0.18,0.0,,22.89
2022-10-31 03:00:00,2022-10-31 04:00:00,82.32,118.84,1.22,20.68,21.9,13.17,7.51,0.44,61.62,,,,,,74.0,,24.8,1.21,926.89,0.18,0.0,,22.5
2022-10-31 04:00:00,2022-10-31 05:00:00,81.74,111.75,1.35,30.06,31.41,13.07,8.15,0.6,38.88,,,,,,74.78,,37.77,1.07,927.87,0.18,0.0,,22.38
2022-10-31 05:00:00,2022-10-31 06:00:00,87.66,107.81,1.47,24.16,25.64,13.89,8.48,0.45,59.09,,,,,,74.97,,52.7,1.16,929.39,0.18,0.0,,22.07
2022-10-31 06:00:00,2022-10-31 07:00:00,86.83,117.84,1.43,29.02,30.44,13.25,9.45,0.74,48.68,,,,,,77.21,,32.26,12.55,932.04,0.18,0.0,,21.87
2022-10-31 07:00:00,2022-10-31 08:00:00,85.93,129.52,4.07,45.75,49.82,11.52,8.75,1.07,37.45,,,,,,74.83,,98.1,50.01,934.59,0.18,0.0,,22.48
2022-10-31 08:00:00,2022-10-31 09:00:00,94.37,149.34,4.5,43.07,47.57,12.37,13.98,1.04,66.85,,,,,,67.3,,182.4,78.84,936.16,0.18,0.0,,23.53
2022-10-31 09:00:00,2022-10-31 10:00:00,93.81,160.79,3.71,34.86,38.57,12.92,15.84,0.83,91.2,,,,,,58.47,,107.31,104.88,936.8,0.18,0.0,,24.7
2022-10-31 10:00:00,2022-10-31 11:00:00,90.07,146.14,1.69,26.43,28.11,13.82,15.39,0.56,117.74,,,,,,45.44,,85.1,251.57,935.23,0.18,0.0,,25.83
2022-10-31 11:00:00,2022-10-31 12:00:00,81.12,128.91,2.1,25.38,27.48,11.32,14.45,0.59,121.35,,,,,,41.02,,52.32,763.05,932.6,0.18,0.0,,27.18
2022-10-31 12:00:00,2022-10-31 13:00:00,67.0,108.16,2.13,29.04,31.16,13.03,13.62,0.79,113.64,0.0,0.0,,,,37.54,,56.64,784.14,928.39,0.18,0.0,0.0,28.1
2022-10-31 13:00:00,2022-10-31 14:00:00,54.61,95.16,1.99,23.28,25.27,20.54,13.41,0.55,122.21,0.0,0.0,,,,33.75,,46.81,733.39,924.71,0.18,0.0,0.0,28.51
2022-10-31 14:00:00,2022-10-31 15:00:00,48.5,89.26,2.14,24.5,26.64,20.14,10.8,0.67,108.54,0.0,0.0,,,,32.66,,44.54,520.89,922.85,0.18,0.0,0.0,28.64
2022-10-31 15:00:00,2022-10-31 16:00:00,47.05,85.52,1.35,20.8,22.16,23.29,10.38,0.54,114.84,0.0,0.0,,,,33.95,,75.33,342.35,922.03,0.18,0.0,0.0,28.25
2022-10-31 16:00:00,2022-10-31 17:00:00,45.59,87.7,1.04,16.8,17.84,19.02,11.54,0.52,127.18,0.0,0.0,,,,34.87,,68.13,208.6,922.48,0.18,0.0,0.0,27.82
2022-10-31 17:00:00,2022-10-31 18:00:00,50.54,86.86,1.12,27.43,28.56,15.09,11.87,0.91,117.67,0.0,0.0,,,,36.84,,63.68,32.47,923.86,0.17,0.0,0.0,26.62
2022-10-31 18:00:00,2022-10-31 19:00:00,48.82,94.03,1.15,63.1,64.24,11.36,11.04,1.53,78.22,0.0,0.0,,,,42.03,,66.02,1.36,926.68,0.18,0.0,0.0,25.8
2022-10-31 19:00:00,2022-10-31 20:00:00,53.86,119.26,1.17,43.21,44.38,14.41,10.6,1.16,91.19,0.0,0.0,,,,45.45,,59.99,1.12,929.22,0.18,0.0,0.0,25.24
2022-10-31 20:00:00,2022-10-31 21:00:00,60.92,130.9,4.27,61.72,65.99,9.09,9.13,1.82,60.47,0.0,0.0,,,,49.47,,67.8,1.06,931.89,0.18,0.0,0.0,24.64
