From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),Xylene (ug/m3),AT (degree),RF (mm)
2021-12-11 16:00:00,2021-12-11 17:00:00,33.16,71.44,,,,,7.59,0.53,41.75,2.43,,,2.29,3.5,34.47,1.04,56.42,,,26.84,0.0
2021-12-11 17:00:00,2021-12-11 18:00:00,38.08,81.14,5.34,9.47,14.82,24.66,7.94,0.43,31.0,2.4,,,2.19,3.5,37.5,0.52,54.15,,,25.67,0.0
2021-12-11 18:00:00,2021-12-11 19:00:00,46.53,93.17,5.25,9.52,14.77,24.81,6.1,0.59,13.5,2.24,,,2.21,3.5,41.3,0.28,51.63,,,24.22,0.0
2021-12-11 19:00:00,2021-12-11 20:00:00,49.23,95.4,5.27,9.45,14.72,24.87,6.66,0.72,7.0,2.34,,,2.24,3.5,44.23,0.22,54.79,,,23.44,0.0
2021-12-11 20:00:00,2021-12-11 21:00:00,48.35,92.36,5.5,9.81,15.31,25.08,5.98,0.81,5.5,2.34,,,2.27,3.5,48.23,0.12,10.09,,,22.53,0.0
2021-12-11 21:00:00,2021-12-11 22:00:00,54.87,101.8,5.21,9.46,14.66,24.32,6.57,0.99,5.0,2.31,,,2.27,3.51,50.84,0.08,36.55,,,21.98,0.0
2021-12-11 22:00:00,2021-12-11 23:00:00,59.61,108.2,6.02,9.43,15.45,25.33,5.71,1.07,5.5,2.46,,,2.31,3.51,52.6,0.08,31.96,,,21.38,0.0
2021-12-11 23:00:00,2021-12-12 00:00:00,55.74,106.24,5.39,9.6,14.99,24.87,6.09,0.93,5.67,2.36,,,2.16,3.49,54.44,0.09,133.37,,,20.97,0.0
2021-12-12 00:00:00,2021-12-12 01:00:00,64.47,122.36,5.63,9.54,15.18,25.21,5.98,0.81,6.0,2.45,,,2.35,3.52,56.88,0.12,103.37,,,20.3,0.0
2021-12-12 01:00:00,2021-12-12 02:00:00,57.45,108.31,5.99,9.48,15.47,25.56,6.4,0.54,10.25,2.3,,,2.13,3.5,55.59,0.71,60.64,,,20.04,0.0
2021-12-12 02:00:00,2021-12-12 03:00:00,43.48,86.77,5.57,9.53,15.09,24.99,10.24,0.34,14.25,2.48,,,2.15,3.5,52.77,0.69,53.52,,,19.56,0.0
2021-12-12 03:00:00,2021-12-12 04:00:00,44.3,87.34,5.34,9.63,14.96,24.51,37.48,0.18,7.75,2.35,,,2.21,3.52,48.56,0.85,57.57,,,19.11,0.0
2021-12-12 04:00:00,2021-12-12 05:00:00,42.89,79.48,5.51,9.47,14.98,24.59,45.19,0.13,6.0,2.39,,,2.25,3.49,51.13,0.81,53.4,,,18.66,0.0
2021-12-12 05:00:00,2021-12-12 06:00:00,38.66,72.38,5.67,9.53,15.21,25.24,24.18,0.29,13.25,2.47,,,2.26,3.51,55.22,0.94,66.5,,,18.3,0.0
2021-12-12 06:00:00,2021-12-12 07:00:00,34.58,67.04,5.22,9.38,14.6,24.82,31.5,0.1,14.0,2.35,,,2.3,3.5,56.15,1.16,59.0,,,18.05,0.0
2021-12-12 07:00:00,2021-12-12 08:00:00,33.77,63.78,5.84,9.5,15.34,25.1,24.52,0.0,19.0,2.36,,,2.22,3.51,52.09,1.31,73.94,,,18.06,0.0
2021-12-12 08:00:00,2021-12-12 09:00:00,42.06,80.33,5.17,9.46,14.62,24.9,10.62,0.05,20.5,2.37,,,2.19,3.5,51.64,1.18,77.49,,,18.57,0.0
2021-12-12 09:00:00,2021-12-12 10:00:00,53.66,102.94,5.06,9.62,14.69,24.14,14.78,0.05,20.5,2.46,,,2.29,3.5,50.78,1.26,67.83,,,20.05,0.0
2021-12-12 10:00:00,2021-12-12 11:00:00,51.11,101.8,5.43,9.41,14.85,24.67,13.27,0.08,25.25,2.35,,,2.2,3.49,48.21,1.35,74.7,,,22.05,0.0
2021-12-12 11:00:00,2021-12-12 12:00:00,39.47,76.43,5.75,9.42,15.17,24.81,42.45,0.08,22.25,2.45,,,2.23,3.52,44.55,1.04,71.96,,,24.21,0.0
2021-12-12 12:00:00,2021-12-12 13:00:00,40.16,75.69,5.88,9.62,15.5,25.2,43.47,0.13,29.25,2.29,,,2.24,3.51,41.93,1.2,61.44,,,25.7,0.0
2021-12-12 13:00:00,2021-12-12 14:00:00,41.52,84.36,5.29,9.6,14.89,24.21,12.09,0.06,42.75,2.32,,,2.35,3.5,39.05,1.12,41.91,,,27.0,0.0
2021-12-12 14:00:00,2021-12-12 15:00:00,36.38,73.04,5.22,9.65,14.87,24.58,15.76,,44.75,2.43,,,2.23,3.5,36.93,1.03,52.48,,,27.74,0.0
2021-12-12 15:00:00,2021-12-12 16:00:00,39.59,79.66,5.74,9.71,15.45,25.25,23.86,,41.25,2.41,,,2.29,3.49,36.19,0.86,29.81,,,27.87,0.0
2021-12-12 16:00:00,2021-12-12 17:00:00,35.84,71.22,5.83,9.66,15.49,25.15,18.59,,37.5,2.4,,,2.24,3.5,36.83,0.64,28.32,,,27.46,0.0
2021-12-12 17:00:00,2021-12-12 18:00:00,41.9,95.58,5.83,9.62,15.45,25.0,13.39,0.02,29.5,2.42,,,2.22,3.5,40.22,0.31,105.09,,,26.08,0.0
2021-12-12 18:00:00,2021-12-12 19:00:00,43.48,84.56,5.14,9.55,14.68,24.43,8.12,0.38,12.75,2.33,,,2.27,3.5,45.54,0.08,13.38,,,24.64,0.0
2021-12-12 19:00:00,2021-12-12 20:00:00,58.03,109.47,6.0,9.25,15.24,25.64,8.5,0.59,6.5,2.32,,,2.16,3.53,50.04,0.18,181.65,,,23.68,0.0
2021-12-12 20:00:00,2021-12-12 21:00:00,54.21,100.12,6.36,9.58,15.93,25.75,7.46,0.27,10.25,2.34,,,2.21,3.5,51.03,0.46,14.66,,,23.13,0.0
2021-12-12 21:00:00,2021-12-12 22:00:00,46.58,86.56,5.33,9.47,14.82,24.63,7.17,0.15,9.5,2.31,,,2.21,3.5,53.92,0.39,95.4,,,22.32,0.0
2021-12-12 22:00:00,2021-12-12 23:00:00,89.3,159.56,5.82,9.6,15.42,25.37,6.77,0.14,9.25,2.31,,,2.21,3.5,55.41,0.5,10.25,,,21.76,0.0
2021-12-12 23:00:00,2021-12-13 00:00:00,70.61,126.25,5.68,9.39,15.07,25.63,6.69,0.04,13.33,2.34,,,2.17,3.5,52.29,0.4,19.25,,,21.5,0.0
2021-12-13 00:00:00,2021-12-13 01:00:00,44.49,83.02,5.83,9.5,15.32,25.34,6.97,,19.0,2.36,,,2.16,3.49,50.77,0.5,9.27,,,21.07,0.0
2021-12-13 01:00:00,2021-12-13 02:00:00,55.78,100.54,5.37,9.54,14.91,25.0,6.23,0.1,17.75,2.43,,,2.28,3.48,52.17,0.56,345.83,,,20.43,0.0
2021-12-13 02:00:00,2021-12-13 03:00:00,37.61,70.0,5.2,9.48,14.68,24.43,5.45,,20.5,2.2,,,2.26,3.48,54.29,0.82,338.89,,,19.82,0.0
2021-12-13 03:00:00,2021-12-13 04:00:00,45.05,86.14,5.77,9.42,15.2,25.21,4.93,,18.75,2.27,,,2.32,3.5,55.47,0.62,186.58,,,19.89,0.0
2021-12-13 04:00:00,2021-12-13 05:00:00,48.0,90.58,4.93,9.74,14.67,24.11,6.31,,19.0,2.36,,,2.2,3.52,57.63,0.59,23.28,,,20.16,0.0
2021-12-13 05:00:00,2021-12-13 06:00:00,44.2,82.33,5.65,9.48,15.14,25.06,6.72,,19.0,2.3,,,2.29,3.51,59.6,0.52,24.66,,,20.1,0.0
2021-12-13 06:00:00,2021-12-13 07:00:00,39.14,74.48,5.51,9.43,14.95,24.86,6.67,,15.5,2.3,,,2.25,3.5,61.08,0.45,36.55,,,20.11,0.0
2021-12-13 07:00:00,2021-12-13 08:00:00,43.77,85.77,4.99,9.6,14.59,24.75,12.38,0.0,12.75,2.34,,,2.21,3.5,62.84,0.74,59.75,,,19.99,0.0
2021-12-13 08:00:00,2021-12-13 09:00:00,41.92,86.78,5.09,9.74,14.83,24.91,38.22,0.08,9.0,2.37,,,2.3,3.49,62.44,0.7,50.41,,,20.48,0.0
2021-12-13 09:00:00,2021-12-13 10:00:00,43.8,95.9,5.47,9.36,14.82,25.23,50.0,,12.25,2.34,,,2.3,3.51,59.04,0.97,63.09,,,21.66,0.0
2021-12-13 10:00:00,2021-12-13 11:00:00,45.13,87.37,5.46,9.74,15.19,24.73,23.24,,20.0,2.46,,,2.29,3.5,54.97,0.79,107.25,,,22.98,0.0
2021-12-13 11:00:00,2021-12-13 12:00:00,50.91,100.0,5.6,9.51,15.11,25.16,14.04,,26.25,2.55,,,2.23,3.5,49.72,0.52,115.33,,,24.85,0.0
2021-12-13 12:00:00,2021-12-13 13:00:00,52.03,101.18,5.46,9.57,15.04,25.01,9.9,,35.5,2.34,,,2.27,3.5,47.34,1.13,339.58,,,25.72,0.0
2021-12-13 13:00:00,2021-12-13 14:00:00,43.41,87.31,5.38,9.71,15.09,24.96,12.34,,41.25,2.41,,,2.15,3.49,45.84,1.05,262.66,,,26.54,0.0
2021-12-13 14:00:00,2021-12-13 15:00:00,41.04,87.16,5.61,9.33,14.95,25.13,10.66,0.05,42.0,2.36,,,2.31,3.5,43.3,0.93,259.36,,,27.23,0.0
2021-12-13 15:00:00,2021-12-13 16:00:00,42.19,91.2,5.65,9.43,15.07,25.13,7.93,,45.5,2.26,,,2.31,3.5,43.5,0.86,267.55,,,27.32,0.0
2021-12-13 16:00:00,2021-12-13 17:00:00,45.82,92.43,5.18,9.5,14.69,24.7,7.44,,43.0,2.35,,,2.27,3.49,45.23,0.84,340.4,,,26.76,0.0
2021-12-13 17:00:00,2021-12-13 18:00:00,45.43,89.36,5.49,9.71,15.21,25.07,6.86,,32.25,2.39,,,2.26,3.5,48.89,0.57,266.18,,,25.55,0.0
2021-12-13 18:00:00,2021-12-13 19:00:00,63.67,127.63,5.48,9.58,15.07,24.72,6.67,,20.25,2.4,,,2.23,3.49,53.69,0.49,348.81,,,24.14,0.0
2021-12-13 19:00:00,2021-12-13 20:00:00,55.33,109.81,5.42,9.67,15.09,24.79,10.99,,24.75,2.37,,,2.3,3.51,45.19,1.29,336.74,,,23.3,0.0
2021-12-13 20:00:00,2021-12-13 21:00:00,54.63,103.15,5.42,9.71,15.13,24.74,12.99,,20.75,2.34,,,2.25,3.51,42.42,1.13,336.0,,,22.4,0.0
2021-12-13 21:00:00,2021-12-13 22:00:00,59.27,115.34,5.7,9.4,15.1,25.41,12.3,,20.5,2.42,,,2.2,3.5,40.62,1.06,341.01,,,21.71,0.0
2021-12-13 22:00:00,2021-12-13 23:00:00,46.89,93.95,5.52,9.54,15.06,24.88,11.71,,17.0,2.4,,,2.32,3.5,40.59,0.67,342.64,,,21.05,0.0
2021-12-13 23:00:00,2021-12-14 00:00:00,49.95,96.46,5.72,9.59,15.31,24.98,21.47,,18.0,2.32,,,2.22,3.52,39.51,1.01,331.49,,,20.8,0.0
2021-12-14 00:00:00,2021-12-14 01:00:00,48.47,97.53,5.43,9.57,15.0,25.03,9.92,,18.5,2.22,,,2.31,3.51,39.8,0.79,340.56,,,20.09,0.0
2021-12-14 01:00:00,2021-12-14 02:00:00,42.18,78.59,5.42,9.7,15.12,24.72,12.96,,16.0,2.35,,,2.36,3.5,40.41,0.58,356.21,,,19.51,0.0
2021-12-14 02:00:00,2021-12-14 03:00:00,51.59,99.54,5.43,9.46,14.89,24.44,12.1,,16.75,2.36,,,2.29,3.48,38.86,0.54,350.18,,,19.29,0.0
2021-12-14 03:00:00,2021-12-14 04:00:00,47.33,86.18,5.72,9.51,15.23,25.13,14.05,,19.5,2.44,,,2.27,3.52,38.48,0.69,345.54,,,19.02,0.0
2021-12-14 04:00:00,2021-12-14 05:00:00,53.04,96.24,5.38,9.49,14.87,24.46,8.52,,15.0,2.48,,,2.33,3.51,40.2,0.43,120.83,,,18.52,0.0
2021-12-14 05:00:00,2021-12-14 06:00:00,48.13,89.19,5.96,9.39,15.34,25.04,7.17,,16.0,2.37,,,2.2,3.51,41.92,0.73,350.24,,,18.14,0.0
2021-12-14 06:00:00,2021-12-14 07:00:00,36.4,66.76,5.84,9.49,15.33,25.35,6.06,,16.25,2.32,,,2.34,3.5,42.46,0.65,12.06,,,17.99,0.0
2021-12-14 07:00:00,2021-12-14 08:00:00,43.35,81.17,5.47,9.59,15.07,24.95,5.77,,14.75,2.27,,,2.31,3.5,42.61,0.67,8.94,,,18.07,0.0
2021-12-14 08:00:00,2021-12-14 09:00:00,48.51,91.17,5.89,9.46,15.35,25.53,6.04,,16.0,2.35,,,2.21,3.5,37.47,0.65,10.24,,,19.41,0.0
2021-12-14 09:00:00,2021-12-14 10:00:00,58.41,115.07,5.63,9.64,15.27,25.39,5.59,,19.75,2.42,,,2.27,3.5,31.75,1.03,349.43,,,21.48,0.0
2021-12-14 10:00:00,2021-12-14 11:00:00,50.05,97.66,4.78,9.38,14.16,24.41,5.4,1.06,31.25,2.31,,,2.24,3.5,24.42,1.45,341.52,,,23.72,0.0
2021-12-14 11:00:00,2021-12-14 12:00:00,41.52,85.14,5.14,9.59,14.73,24.28,8.43,1.06,36.75,2.22,,,2.24,3.48,20.02,1.45,333.14,,,25.23,0.0
2021-12-14 12:00:00,2021-12-14 13:00:00,38.7,85.31,5.7,9.48,15.18,25.11,5.67,0.81,39.0,2.32,,,2.16,3.5,16.92,1.74,327.09,,,25.82,0.0
2021-12-14 13:00:00,2021-12-14 14:00:00,25.69,54.35,5.14,9.73,14.87,24.73,4.94,0.77,39.0,2.31,,,2.2,3.53,18.02,1.31,314.23,,,26.34,0.0
2021-12-14 14:00:00,2021-12-14 15:00:00,23.02,50.22,5.51,9.48,14.99,25.31,4.98,0.78,38.25,2.34,,,2.22,3.49,16.83,1.25,298.36,,,26.62,0.0
2021-12-14 15:00:00,2021-12-14 16:00:00,30.28,59.5,5.41,9.7,15.1,24.98,6.23,0.75,38.5,2.26,,,2.27,3.47,16.39,1.04,321.2,,,26.87,0.0
2021-12-14 16:00:00,2021-12-14 17:00:00,36.25,70.77,5.46,9.55,15.02,25.0,6.9,0.75,35.5,2.29,,,2.23,3.48,16.82,0.95,331.27,,,26.34,0.0
2021-12-14 17:00:00,2021-12-14 18:00:00,32.05,64.55,5.67,9.62,15.29,25.15,6.2,1.21,28.75,2.37,,,2.18,3.48,23.22,0.66,344.83,,,24.79,0.0
2021-12-14 18:00:00,2021-12-14 19:00:00,41.36,79.39,5.79,9.61,15.39,24.92,5.48,1.12,12.5,2.37,,,2.2,3.5,30.97,0.3,329.9,,,22.89,0.0
2021-12-14 19:00:00,2021-12-14 20:00:00,49.16,92.65,5.57,9.74,15.31,24.81,10.38,1.3,10.5,2.45,,,2.27,3.49,37.45,0.69,328.62,,,21.86,0.0
2021-12-14 20:00:00,2021-12-14 21:00:00,47.89,92.1,5.88,9.24,15.12,25.34,14.12,1.14,14.0,2.4,,,2.34,3.51,38.78,0.74,335.63,,,21.13,0.0
2021-12-14 21:00:00,2021-12-14 22:00:00,57.22,108.16,5.58,9.62,15.2,25.14,17.64,1.19,12.0,2.37,,,2.28,3.49,41.61,0.77,333.75,,,20.08,0.0
2021-12-14 22:00:00,2021-12-14 23:00:00,62.55,115.45,4.92,9.61,14.53,24.12,17.7,1.06,15.75,2.29,,,2.34,3.5,43.13,0.97,342.59,,,19.14,0.0
2021-12-14 23:00:00,2021-12-15 00:00:00,58.14,110.76,5.42,9.39,14.81,24.73,16.02,1.03,12.0,2.41,,,2.16,3.49,46.17,0.71,344.58,,,18.35,0.0
2021-12-15 00:00:00,2021-12-15 01:00:00,58.34,112.99,6.13,9.42,15.54,25.52,8.72,1.24,7.75,2.31,,,2.16,3.49,50.49,0.47,238.31,,,17.68,0.0
2021-12-15 01:00:00,2021-12-15 02:00:00,54.95,105.8,5.68,9.69,15.37,25.15,7.6,0.98,10.5,2.3,,,2.26,3.52,52.35,0.43,95.72,,,17.51,0.0
2021-12-15 02:00:00,2021-12-15 03:00:00,47.73,88.89,5.61,9.41,15.02,24.89,6.33,0.96,11.5,2.29,,,2.23,3.49,54.27,0.54,12.45,,,17.17,0.0
2021-12-15 03:00:00,2021-12-15 04:00:00,49.14,91.11,5.31,9.65,14.96,24.4,5.78,0.9,11.25,2.42,,,2.26,3.5,56.73,0.46,11.82,,,16.7,0.0
2021-12-15 04:00:00,2021-12-15 05:00:00,47.06,86.52,5.28,9.65,14.93,24.88,5.73,0.8,11.5,2.37,,,2.28,3.5,57.96,0.38,15.99,,,16.6,0.0
2021-12-15 05:00:00,2021-12-15 06:00:00,41.86,76.95,5.76,9.45,15.21,25.38,5.72,0.8,12.0,2.47,,,2.28,3.49,58.04,0.23,33.7,,,16.84,0.0
2021-12-15 06:00:00,2021-12-15 07:00:00,43.56,78.81,5.35,9.66,15.01,24.91,5.92,0.9,11.25,2.19,,,2.21,3.5,56.22,0.32,39.97,,,17.34,0.0
2021-12-15 07:00:00,2021-12-15 08:00:00,49.1,94.83,5.57,9.64,15.2,24.98,5.88,0.84,15.5,2.38,,,2.21,3.49,53.34,0.46,30.91,,,17.82,0.0
2021-12-15 08:00:00,2021-12-15 09:00:00,56.52,110.3,4.86,9.56,14.42,24.21,6.62,0.81,16.25,2.3,,,2.26,3.5,52.44,0.64,36.48,,,18.57,0.0
2021-12-15 09:00:00,2021-12-15 10:00:00,63.95,124.15,5.39,9.82,15.22,25.24,9.25,0.76,19.5,2.26,,,2.27,3.5,50.76,1.08,50.34,,,19.95,0.0
2021-12-15 10:00:00,2021-12-15 11:00:00,47.19,91.07,6.0,9.68,15.68,25.29,32.48,0.78,18.25,2.43,,,2.24,3.5,51.08,1.37,58.55,,,21.59,0.0
2021-12-15 11:00:00,2021-12-15 12:00:00,41.99,82.55,5.15,9.66,14.81,24.39,33.2,0.71,22.0,2.28,,,2.21,3.49,49.16,1.13,62.17,,,23.6,0.0
2021-12-15 12:00:00,2021-12-15 13:00:00,43.09,87.28,5.59,9.74,15.33,25.31,29.37,0.69,31.25,2.39,,,2.16,3.5,47.85,1.41,56.85,,,24.82,0.0
2021-12-15 13:00:00,2021-12-15 14:00:00,39.39,77.99,5.42,9.4,14.82,24.58,12.15,0.81,39.5,2.36,,,2.22,3.5,41.96,1.02,48.94,,,26.14,0.0
2021-12-15 14:00:00,2021-12-15 15:00:00,50.34,103.95,5.89,9.46,15.36,25.14,8.5,0.71,43.5,2.42,,,2.39,3.51,40.1,0.94,29.81,,,26.57,0.0
2021-12-15 15:00:00,2021-12-15 16:00:00,43.52,89.18,4.97,9.36,14.34,24.52,9.83,0.65,41.5,2.36,,,2.19,3.5,39.65,0.8,19.09,,,26.75,0.0
2021-12-15 16:00:00,2021-12-15 17:00:00,50.72,108.67,5.46,9.6,15.06,24.64,9.15,0.67,37.0,2.33,,,2.34,3.51,41.1,0.77,229.77,,,26.3,0.0
2021-12-15 17:00:00,2021-12-15 18:00:00,43.58,91.28,5.36,9.68,15.04,24.68,7.56,0.73,34.5,2.45,,,2.22,3.49,45.33,0.86,340.99,,,24.86,0.0
2021-12-15 18:00:00,2021-12-15 19:00:00,58.68,116.67,5.41,9.47,14.87,24.41,8.83,0.78,22.75,2.27,,,2.22,3.51,49.23,0.73,328.28,,,23.53,0.0
2021-12-15 19:00:00,2021-12-15 20:00:00,66.13,127.94,5.46,9.5,14.96,25.02,14.82,0.86,18.0,2.24,,,2.3,3.5,51.61,0.94,327.92,,,22.28,0.0
2021-12-15 20:00:00,2021-12-15 21:00:00,61.51,120.38,5.06,9.33,14.39,24.36,19.36,0.97,19.75,2.3,,,2.25,3.5,47.31,1.26,334.73,,,21.47,0.0
2021-12-15 21:00:00,2021-12-15 22:00:00,51.07,98.52,5.57,9.45,15.02,24.62,9.88,0.55,26.75,2.39,,,2.21,3.49,43.95,1.45,336.25,,,20.47,0.0
2021-12-15 22:00:00,2021-12-15 23:00:00,41.29,76.97,5.53,9.41,14.94,24.63,11.28,0.41,26.0,2.38,,,2.26,3.49,40.27,1.45,336.89,,,19.63,0.0
2021-12-15 23:00:00,2021-12-16 00:00:00,50.81,92.86,5.87,9.59,15.45,25.64,11.65,0.44,20.67,2.28,,,2.26,3.48,39.2,1.06,338.31,,,18.94,0.0
2021-12-16 00:00:00,2021-12-16 01:00:00,58.9,108.92,5.88,9.47,15.34,25.48,14.24,0.38,17.0,2.2,,,2.2,3.5,38.1,0.94,342.87,,,18.37,0.0
2021-12-16 01:00:00,2021-12-16 02:00:00,47.6,89.53,5.69,9.52,15.2,25.21,12.39,0.32,19.25,2.22,,,2.23,3.52,37.63,1.09,345.88,,,17.98,0.0
2021-12-16 02:00:00,2021-12-16 03:00:00,45.12,85.33,5.65,9.49,15.14,24.99,9.73,0.36,18.5,2.38,,,2.23,3.5,40.53,1.07,345.65,,,17.38,0.0
2021-12-16 03:00:00,2021-12-16 04:00:00,43.99,81.24,5.65,9.6,15.24,25.25,7.6,0.37,14.75,2.3,,,2.37,3.5,45.46,0.54,345.06,,,16.87,0.0
2021-12-16 04:00:00,2021-12-16 05:00:00,43.54,82.18,5.53,9.57,15.1,25.01,6.87,0.19,15.75,2.25,,,2.13,3.51,48.87,0.82,342.05,,,16.6,0.0
2021-12-16 05:00:00,2021-12-16 06:00:00,40.11,77.54,5.6,9.57,15.16,25.14,6.06,0.15,12.0,2.34,,,2.27,3.51,53.13,0.52,342.39,,,16.27,0.0
2021-12-16 06:00:00,2021-12-16 07:00:00,37.97,77.97,5.17,9.65,14.82,24.62,5.6,0.21,10.75,2.33,,,2.25,3.5,57.13,0.65,337.09,,,15.76,0.0
2021-12-16 07:00:00,2021-12-16 08:00:00,41.15,80.69,5.53,9.47,15.0,25.14,5.6,0.23,9.5,2.29,,,2.21,3.5,60.24,0.46,342.21,,,15.34,0.0
2021-12-16 08:00:00,2021-12-16 09:00:00,51.19,98.49,5.94,9.51,15.45,25.62,6.05,0.54,8.5,2.44,,,2.27,3.51,57.93,0.72,336.77,,,16.5,0.0
2021-12-16 09:00:00,2021-12-16 10:00:00,68.13,126.64,5.59,9.55,15.14,25.05,7.14,0.63,11.75,2.36,,,2.29,3.5,52.78,0.72,263.61,,,18.25,0.0
2021-12-16 10:00:00,2021-12-16 11:00:00,69.34,131.29,5.42,9.69,15.12,24.93,8.75,0.64,17.0,2.39,,,2.25,3.5,45.71,0.76,339.15,,,20.92,0.0
2021-12-16 11:00:00,2021-12-16 12:00:00,63.05,119.11,5.56,9.7,15.25,25.0,7.32,0.32,31.25,2.43,,,2.3,3.51,39.62,0.96,262.11,,,23.28,0.0
2021-12-16 12:00:00,2021-12-16 13:00:00,40.11,79.08,5.95,9.43,15.38,24.92,8.86,0.1,40.0,2.3,,,2.31,3.49,33.28,1.05,325.51,,,24.91,0.0
2021-12-16 13:00:00,2021-12-16 14:00:00,46.89,96.74,5.45,9.68,15.13,24.88,6.8,0.02,44.25,2.4,,,2.24,3.48,29.27,1.29,300.27,,,25.55,0.0
2021-12-16 14:00:00,2021-12-16 15:00:00,46.57,103.85,6.01,9.68,15.69,25.43,5.85,0.02,40.75,2.25,,,2.28,3.51,20.32,1.23,309.61,,,26.3,0.0
2021-12-16 15:00:00,2021-12-16 16:00:00,50.27,117.12,5.7,9.45,15.14,25.03,7.14,0.07,41.75,2.33,,,2.26,3.5,19.25,1.46,338.36,,,26.24,0.0
2021-12-16 16:00:00,2021-12-16 17:00:00,41.4,96.27,5.56,9.63,15.19,25.08,7.38,0.28,42.0,2.38,,,2.22,3.51,22.43,1.47,337.9,,,25.47,0.0
2021-12-16 17:00:00,2021-12-16 18:00:00,39.72,81.71,5.73,9.64,15.37,24.92,6.96,0.15,37.5,2.4,,,2.19,3.49,26.2,1.3,320.91,,,23.88,0.0
2021-12-16 18:00:00,2021-12-16 19:00:00,49.71,94.39,5.35,9.47,14.82,24.45,14.99,0.14,27.0,2.31,,,2.23,3.5,29.64,1.14,323.55,,,21.88,0.0
2021-12-16 19:00:00,2021-12-16 20:00:00,46.56,88.35,4.7,9.67,14.36,23.61,21.67,0.14,23.0,2.42,,,2.22,3.5,30.54,1.39,329.99,,,20.62,0.0
2021-12-16 20:00:00,2021-12-16 21:00:00,39.23,76.42,5.32,9.7,15.03,25.0,9.28,0.04,25.25,2.49,,,2.28,3.51,30.89,1.67,337.36,,,19.47,0.0
2021-12-16 21:00:00,2021-12-16 22:00:00,42.86,82.44,5.29,9.74,15.03,24.8,11.87,0.01,21.0,2.37,,,2.17,3.5,33.23,1.27,332.89,,,18.25,0.0
2021-12-16 22:00:00,2021-12-16 23:00:00,47.9,91.39,5.35,9.45,14.8,24.88,13.99,0.03,16.5,2.34,,,2.14,3.5,36.22,1.03,338.77,,,17.13,0.0
2021-12-16 23:00:00,2021-12-17 00:00:00,56.5,104.28,5.74,9.55,15.29,24.81,17.54,0.06,15.67,2.39,,,2.25,3.5,38.23,1.18,339.41,,,16.36,0.0
2021-12-17 00:00:00,2021-12-17 01:00:00,48.92,90.58,5.47,9.23,14.71,25.5,10.53,0.0,13.5,2.37,,,2.34,3.5,40.91,0.72,262.64,,,15.6,0.0
2021-12-17 01:00:00,2021-12-17 02:00:00,45.93,82.23,5.99,9.54,15.52,25.19,6.81,0.0,12.25,2.44,,,2.21,3.53,41.77,0.66,349.82,,,15.25,0.0
2021-12-17 02:00:00,2021-12-17 03:00:00,42.91,83.31,5.92,9.66,15.58,25.11,5.64,0.0,16.75,2.31,,,2.32,3.49,37.99,0.77,96.12,,,15.45,0.0
2021-12-17 03:00:00,2021-12-17 04:00:00,38.74,74.77,5.24,9.57,14.8,24.67,6.04,0.0,19.75,2.37,,,2.22,3.52,33.86,0.78,23.41,,,15.68,0.0
2021-12-17 04:00:00,2021-12-17 05:00:00,38.34,73.46,5.38,9.5,14.89,24.79,6.38,0.0,17.75,2.37,,,2.21,3.48,35.22,0.57,19.57,,,15.19,0.0
2021-12-17 05:00:00,2021-12-17 06:00:00,35.41,67.91,6.06,9.51,15.57,25.56,6.46,0.0,17.25,2.29,,,2.27,3.5,34.88,0.57,11.58,,,15.04,0.0
2021-12-17 06:00:00,2021-12-17 07:00:00,37.59,72.33,4.87,9.53,14.4,24.14,7.08,0.0,16.5,2.45,,,2.25,3.49,35.83,0.58,10.17,,,14.96,0.0
2021-12-17 07:00:00,2021-12-17 08:00:00,36.81,71.06,5.72,9.62,15.34,25.15,7.27,0.0,13.75,2.41,,,2.25,3.5,37.55,0.6,18.37,,,14.88,0.0
2021-12-17 08:00:00,2021-12-17 09:00:00,51.86,102.94,5.22,9.46,14.7,24.0,7.16,0.0,18.25,2.3,,,2.22,3.51,39.46,0.93,46.29,,,16.31,0.0
2021-12-17 09:00:00,2021-12-17 10:00:00,56.71,111.15,6.12,9.58,15.7,25.33,7.22,0.0,27.0,2.42,,,2.24,3.5,43.88,1.61,56.12,,,17.6,0.0
2021-12-17 10:00:00,2021-12-17 11:00:00,51.49,101.93,5.7,9.68,15.37,25.45,16.6,0.0,32.0,2.37,,,2.19,3.52,48.64,1.92,59.62,,,19.11,0.0
2021-12-17 11:00:00,2021-12-17 12:00:00,48.19,94.3,5.54,9.55,15.09,24.39,20.21,0.0,37.75,2.4,,,2.24,3.5,48.24,2.22,69.17,,,20.93,0.0
2021-12-17 12:00:00,2021-12-17 13:00:00,57.84,115.61,5.74,9.63,15.37,24.9,19.4,0.0,40.5,2.41,,,2.23,3.5,45.76,1.52,49.39,,,22.62,0.0
