From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),RH (%),WS (m/s),WD (degree),Xylene (ug/m3),AT (degree C),RF (mm)
2021-11-07 08:00:00,2021-11-07 09:00:00,53.9,116.45,27.69,27.53,55.22,48.15,37.21,1.69,2.49,,,,,,38.79,0.73,94.3,,21.3,0.0
2021-11-07 09:00:00,2021-11-07 10:00:00,45.52,95.5,27.7,28.76,56.46,47.81,36.69,1.74,2.47,,,,,,33.5,1.17,4.45,,23.6,0.0
2021-11-07 10:00:00,2021-11-07 11:00:00,65.4,139.68,25.1,30.06,55.16,47.88,37.57,1.67,2.92,,,,,,28.77,1.11,4.61,,25.98,0.0
2021-11-07 11:00:00,2021-11-07 12:00:00,77.3,166.85,22.29,29.38,51.66,47.2,38.07,1.57,3.04,,,,,,24.91,1.26,7.87,,27.93,0.0
2021-11-07 12:00:00,2021-11-07 13:00:00,64.7,149.05,18.81,28.82,47.63,46.17,37.8,1.54,3.17,,,,,,24.38,0.98,98.72,,29.25,0.0
2021-11-07 13:00:00,2021-11-07 14:00:00,48.5,111.6,16.28,28.38,44.67,44.75,37.31,1.51,3.06,,,,,,20.72,1.15,18.39,,30.26,0.0
2021-11-07 14:00:00,2021-11-07 15:00:00,38.15,88.02,14.73,26.71,41.44,43.78,36.84,1.45,2.94,,,,,,16.24,1.35,,,30.94,0.0
2021-11-07 15:00:00,2021-11-07 16:00:00,31.83,71.05,13.87,25.99,39.87,43.56,36.6,1.45,2.96,,,,,,15.27,1.13,5.36,,31.2,0.0
2021-11-07 16:00:00,2021-11-07 17:00:00,41.47,95.55,13.93,25.54,39.46,43.39,36.53,1.46,2.85,,,,,,16.33,0.83,184.99,,30.46,0.0
2021-11-07 17:00:00,2021-11-07 18:00:00,36.62,81.03,14.12,26.5,40.61,43.38,36.74,1.56,2.74,,,,,,20.66,0.46,11.24,,28.91,0.0
2021-11-07 18:00:00,2021-11-07 19:00:00,34.3,70.92,15.84,28.64,44.48,43.39,37.21,1.72,2.59,,,,,,27.01,0.11,10.51,,25.81,0.0
2021-11-07 19:00:00,2021-11-07 20:00:00,72.15,146.95,18.47,30.78,49.26,43.66,37.62,1.98,2.58,,,,,,32.92,0.09,2.69,,23.83,0.0
2021-11-07 20:00:00,2021-11-07 21:00:00,90.3,185.2,22.05,33.1,55.15,44.35,38.06,1.98,2.34,,,,,,31.39,0.09,0.45,,24.0,0.0
2021-11-07 21:00:00,2021-11-07 22:00:00,61.27,119.85,25.54,33.73,59.27,45.75,38.36,1.98,2.58,,,,,,36.52,0.09,,,22.12,0.0
2021-11-07 22:00:00,2021-11-07 23:00:00,66.22,130.78,29.52,34.98,64.5,46.41,38.39,2.09,2.36,,,,,,41.62,0.09,,,21.37,0.0
2021-11-07 23:00:00,2021-11-08 00:00:00,75.27,155.27,34.0,35.13,69.13,48.15,38.27,2.12,2.27,,,,,,44.09,0.09,,,21.06,0.0
2021-11-08 00:00:00,2021-11-08 01:00:00,82.62,174.75,37.4,36.45,73.85,49.32,40.16,2.08,2.38,,,,,,38.47,0.34,21.26,,22.52,0.0
2021-11-08 01:00:00,2021-11-08 02:00:00,95.95,195.02,37.69,34.11,71.8,52.26,39.84,1.77,2.37,,,,,,42.1,0.57,21.6,,21.6,0.0
2021-11-08 02:00:00,2021-11-08 03:00:00,79.2,164.8,37.5,32.01,69.5,52.29,39.62,1.68,2.3,,,,,,47.02,0.4,239.27,,20.71,0.0
2021-11-08 03:00:00,2021-11-08 04:00:00,64.88,146.07,37.9,31.66,69.56,52.21,39.55,1.66,2.35,,,,,,49.31,0.45,269.24,,20.34,0.0
2021-11-08 04:00:00,2021-11-08 05:00:00,60.48,141.57,37.13,30.04,67.16,52.85,39.39,1.62,2.32,,,,,,48.93,0.44,90.58,,20.18,0.0
2021-11-08 05:00:00,2021-11-08 06:00:00,53.2,116.83,36.33,30.35,66.68,52.16,39.19,1.61,2.29,,,,,,49.48,0.48,90.19,,19.79,0.0
2021-11-08 06:00:00,2021-11-08 07:00:00,59.05,124.68,36.17,30.2,66.36,51.46,39.08,1.6,2.35,,,,,,49.76,0.56,180.02,,19.51,0.0
2021-11-08 07:00:00,2021-11-08 08:00:00,59.5,119.68,35.44,31.0,66.44,51.38,38.93,1.65,2.2,,,,,,49.3,0.46,13.86,,19.77,0.0
2021-11-08 08:00:00,2021-11-08 09:00:00,47.12,95.23,35.58,30.62,66.19,51.59,38.76,1.68,2.34,,,,,,44.98,0.53,261.14,,21.66,0.0
2021-11-08 09:00:00,2021-11-08 10:00:00,63.08,136.12,34.56,31.06,65.63,51.59,38.68,1.65,2.5,,,,,,36.17,0.88,9.63,,24.55,0.0
2021-11-08 10:00:00,2021-11-08 11:00:00,74.25,162.98,31.21,30.39,61.6,50.77,38.56,1.6,2.72,,,,,,30.69,1.16,1.05,,26.82,0.0
2021-11-08 11:00:00,2021-11-08 12:00:00,61.77,130.1,27.31,29.46,56.77,49.78,38.21,1.54,2.95,,,,,,26.84,1.33,,,28.65,0.0
2021-11-08 12:00:00,2021-11-08 13:00:00,52.57,112.28,23.82,29.65,53.47,47.7,38.09,1.52,2.86,,,,,,24.27,1.23,,,30.1,0.0
2021-11-08 13:00:00,2021-11-08 14:00:00,60.18,128.55,20.27,28.6,48.87,46.66,37.89,1.49,2.94,,,,,,20.8,1.38,359.75,,31.4,0.0
2021-11-08 14:00:00,2021-11-08 15:00:00,58.67,123.52,17.89,26.82,44.71,45.79,37.62,1.45,2.87,,,,,,17.99,1.37,0.87,,31.92,0.0
2021-11-08 15:00:00,2021-11-08 16:00:00,45.83,99.1,16.81,26.07,42.88,44.44,37.4,1.44,2.83,,,,,,18.14,1.11,3.8,,31.8,0.0
2021-11-08 16:00:00,2021-11-08 17:00:00,49.27,108.65,15.34,25.83,41.17,43.82,26.43,1.47,3.31,,,,,,19.01,0.84,10.27,,31.26,0.0
2021-11-08 17:00:00,2021-11-08 18:00:00,50.75,107.9,14.9,26.08,40.98,43.21,4.09,1.51,5.1,,,,,,20.51,0.63,9.93,,29.92,0.0
2021-11-08 18:00:00,2021-11-08 19:00:00,63.5,131.47,16.58,28.04,44.62,43.48,4.37,1.68,5.13,,,,,,29.99,0.08,7.74,,26.05,0.0
2021-11-08 19:00:00,2021-11-08 20:00:00,69.42,138.68,20.84,30.46,51.3,43.4,5.04,2.14,4.96,,,,,,33.71,0.09,2.9,,25.04,0.0
2021-11-08 20:00:00,2021-11-08 21:00:00,79.92,157.88,27.5,33.2,60.7,44.69,5.51,2.41,4.95,,,,,,37.3,0.09,,,24.31,0.0
2021-11-08 21:00:00,2021-11-08 22:00:00,94.05,184.2,36.2,35.49,71.69,46.77,5.84,2.61,4.75,,,,,,40.96,0.09,,,23.36,0.0
2021-11-08 22:00:00,2021-11-08 23:00:00,95.2,185.35,41.61,35.96,77.57,49.85,5.67,2.33,5.03,,,,,,42.64,0.09,359.37,,22.57,0.0
2021-11-08 23:00:00,2021-11-09 00:00:00,91.87,183.3,46.4,36.86,83.26,51.42,5.49,2.16,4.32,,,,,,41.9,0.04,248.04,,22.38,0.0
2021-11-09 00:00:00,2021-11-09 01:00:00,70.5,141.05,47.09,37.05,84.14,53.98,3.9,1.91,4.28,,,,,,38.83,0.18,96.59,,23.31,0.0
2021-11-09 01:00:00,2021-11-09 02:00:00,65.6,129.93,47.48,33.0,80.47,55.1,2.2,1.9,4.15,,,,,,45.34,0.2,255.37,,21.75,0.0
2021-11-09 02:00:00,2021-11-09 03:00:00,55.45,109.98,46.45,34.24,80.69,55.41,3.21,1.78,3.27,,,,,,43.93,0.38,261.45,,21.91,0.0
2021-11-09 03:00:00,2021-11-09 04:00:00,44.47,89.58,46.59,32.82,79.42,55.79,3.15,1.66,4.48,,,,,,42.91,0.45,87.1,,21.64,0.0
2021-11-09 04:00:00,2021-11-09 05:00:00,41.48,81.67,46.13,33.08,79.2,55.48,3.02,1.64,3.9,,,,,,43.29,0.3,18.64,,21.04,0.0
2021-11-09 05:00:00,2021-11-09 06:00:00,56.18,107.15,45.77,32.38,78.15,55.17,3.17,1.57,3.97,,,,,,40.51,0.39,274.62,,20.95,0.0
2021-11-09 06:00:00,2021-11-09 07:00:00,57.97,112.3,44.78,31.26,76.04,54.66,3.79,1.53,4.06,,,,,,40.91,0.63,179.28,,20.58,0.0
2021-11-09 07:00:00,2021-11-09 08:00:00,82.28,170.7,44.37,30.69,75.07,54.13,3.88,1.55,3.65,,,,,,43.06,0.63,87.57,,20.33,0.0
2021-11-09 08:00:00,2021-11-09 09:00:00,74.15,152.83,43.27,31.16,74.44,53.7,2.32,1.82,3.72,,,,,,42.6,0.57,334.2,,21.57,0.0
2021-11-09 09:00:00,2021-11-09 10:00:00,46.98,100.6,43.7,31.83,75.53,54.01,3.62,1.71,5.09,,,,,,32.76,0.68,266.71,,24.78,0.0
2021-11-09 10:00:00,2021-11-09 11:00:00,63.92,139.25,40.42,31.3,71.71,53.7,4.03,1.62,5.4,,,,,,28.48,0.76,179.91,,27.22,0.0
2021-11-09 11:00:00,2021-11-09 12:00:00,74.07,156.17,35.95,30.7,66.64,51.85,3.66,1.55,5.68,,,,,,25.76,0.7,182.48,,29.04,0.0
2021-11-09 12:00:00,2021-11-09 13:00:00,67.52,150.68,31.55,30.18,61.72,50.38,3.08,1.54,5.17,,,,,,23.36,0.78,97.08,,30.69,0.0
2021-11-09 13:00:00,2021-11-09 14:00:00,49.17,109.6,26.82,29.05,55.88,49.02,2.72,1.52,5.39,,,,,,20.86,0.94,17.12,,31.54,0.0
2021-11-09 14:00:00,2021-11-09 15:00:00,55.3,122.1,23.16,27.98,51.13,47.25,2.43,1.49,5.0,,,,,,17.49,1.29,5.85,,32.07,0.0
2021-11-09 15:00:00,2021-11-09 16:00:00,43.95,94.6,20.25,26.57,46.83,46.0,1.6,1.52,4.88,,,,,,15.96,0.99,98.5,,32.05,0.0
2021-11-09 16:00:00,2021-11-09 17:00:00,55.55,121.55,18.73,26.58,45.31,45.21,1.62,1.53,5.24,,,,,,16.78,0.92,182.4,,31.44,0.0
2021-11-09 17:00:00,2021-11-09 18:00:00,48.05,106.4,17.82,26.81,44.63,44.15,1.81,1.62,5.15,,,,,,18.96,0.59,8.61,,29.91,0.0
2021-11-09 18:00:00,2021-11-09 19:00:00,40.25,83.88,18.69,28.3,46.99,44.5,1.98,1.77,4.79,,,,,,24.74,0.11,9.25,,27.11,0.0
2021-11-09 19:00:00,2021-11-09 20:00:00,49.3,101.05,21.71,30.52,52.23,43.37,2.52,2.18,4.95,,,,,,32.0,0.08,5.52,,24.78,0.0
2021-11-09 20:00:00,2021-11-09 21:00:00,62.57,127.93,32.08,34.0,66.09,43.59,3.41,2.88,4.78,,,,,,37.75,0.09,239.85,,23.4,0.0
2021-11-09 21:00:00,2021-11-09 22:00:00,86.88,169.53,46.49,36.55,83.04,46.75,3.87,3.02,4.68,,,,,,43.07,0.09,,,22.55,0.0
2021-11-09 22:00:00,2021-11-09 23:00:00,97.77,188.0,62.33,39.05,101.39,49.21,4.16,3.35,4.3,,,,,,46.84,0.09,,,21.82,0.0
2021-11-09 23:00:00,2021-11-10 00:00:00,110.57,215.3,71.73,39.6,111.33,57.47,2.39,2.96,4.16,,,,,,48.3,0.09,,,21.3,0.0
2021-11-10 00:00:00,2021-11-10 01:00:00,125.03,242.4,75.32,41.4,116.72,60.87,4.23,2.53,4.7,,,,,,43.96,0.17,,,21.77,0.0
2021-11-10 01:00:00,2021-11-10 02:00:00,101.37,197.62,73.11,40.34,113.45,63.71,3.87,2.06,4.04,,,,,,45.15,0.15,0.28,,21.2,0.0
2021-11-10 02:00:00,2021-11-10 03:00:00,71.67,141.7,70.97,37.64,108.61,64.34,3.65,1.87,3.99,,,,,,43.33,0.18,4.63,,21.0,0.0
2021-11-10 03:00:00,2021-11-10 04:00:00,49.8,96.55,67.58,36.83,104.41,63.53,3.31,1.77,3.8,,,,,,40.37,0.17,5.85,,21.01,0.0
2021-11-10 04:00:00,2021-11-10 05:00:00,48.12,91.48,65.48,36.24,101.73,62.42,3.13,1.76,3.66,,,,,,41.67,0.23,92.3,,20.48,0.0
2021-11-10 05:00:00,2021-11-10 06:00:00,54.1,102.83,62.89,35.26,98.15,62.19,3.07,1.66,3.96,,,,,,41.86,0.32,97.93,,20.32,0.0
2021-11-10 06:00:00,2021-11-10 07:00:00,73.22,139.53,61.14,35.62,96.75,60.57,3.13,1.7,3.43,,,,,,43.86,0.52,4.47,,19.81,0.0
2021-11-10 07:00:00,2021-11-10 08:00:00,95.07,183.62,60.2,34.8,94.98,59.25,3.47,1.74,3.92,,,,,,45.59,0.49,120.12,,19.86,0.0
2021-11-10 08:00:00,2021-11-10 09:00:00,90.85,185.08,58.04,34.63,92.67,59.46,3.79,1.71,3.9,,,,,,41.88,0.61,0.7,,21.35,0.0
2021-11-10 09:00:00,2021-11-10 10:00:00,68.45,142.4,55.67,35.39,91.06,58.51,4.25,1.83,4.88,,,,,,34.23,0.83,,,24.49,0.0
2021-11-10 10:00:00,2021-11-10 11:00:00,68.83,145.9,50.72,34.6,85.32,57.89,5.39,1.74,4.76,,,,,,27.64,0.92,,,27.39,0.0
2021-11-10 11:00:00,2021-11-10 12:00:00,69.03,142.32,45.27,33.97,79.24,56.02,5.41,1.72,5.29,,,,,,24.29,0.82,3.35,,29.59,0.0
2021-11-10 12:00:00,2021-11-10 13:00:00,59.3,118.62,39.34,32.16,71.5,54.21,5.01,1.62,4.97,,,,,,21.02,1.06,240.89,,30.79,0.0
2021-11-10 13:00:00,2021-11-10 14:00:00,48.35,103.55,33.89,30.65,64.53,51.8,4.19,1.56,5.22,,,,,,15.59,1.32,122.98,,31.56,0.0
2021-11-10 14:00:00,2021-11-10 15:00:00,41.95,90.08,29.67,28.83,58.5,49.55,3.48,1.53,4.85,,,,,,13.78,1.14,1.82,,32.09,0.0
2021-11-10 15:00:00,2021-11-10 16:00:00,42.83,87.4,26.02,27.51,53.53,48.17,2.45,1.53,5.0,,,,,,14.88,0.97,4.89,,31.84,0.0
2021-11-10 16:00:00,2021-11-10 17:00:00,30.05,68.25,23.58,27.19,50.77,47.16,2.24,1.56,5.06,,,,,,16.32,0.68,26.94,,31.15,0.0
2021-11-10 17:00:00,2021-11-10 18:00:00,53.58,122.82,21.53,28.54,50.07,45.1,2.08,1.69,4.9,,,,,,20.04,0.36,22.19,,29.37,0.0
2021-11-10 18:00:00,2021-11-10 19:00:00,88.85,186.6,23.46,31.28,54.74,44.48,2.45,2.04,4.88,,,,,,28.9,0.09,3.57,,25.67,0.0
2021-11-10 19:00:00,2021-11-10 20:00:00,120.35,241.62,33.85,35.7,69.55,43.49,3.41,2.75,4.91,,,,,,34.92,0.07,12.38,,23.89,0.0
2021-11-10 20:00:00,2021-11-10 21:00:00,121.85,236.2,50.6,38.98,89.58,45.83,4.29,3.38,4.68,,,,,,39.84,0.07,175.01,,22.78,0.0
2021-11-10 21:00:00,2021-11-10 22:00:00,128.05,249.12,64.87,41.14,106.0,50.98,4.42,3.62,4.92,,,,,,44.39,0.08,2.67,,22.06,0.0
2021-11-10 22:00:00,2021-11-10 23:00:00,134.05,258.92,79.74,42.86,122.6,55.83,4.74,3.64,4.49,,,,,,46.98,0.09,0.55,,21.39,0.0
2021-11-10 23:00:00,2021-11-11 00:00:00,127.3,245.4,88.3,43.72,132.02,61.33,4.78,3.65,4.44,,,,,,48.96,0.1,0.51,,20.95,0.0
2021-11-11 00:00:00,2021-11-11 01:00:00,140.72,267.27,97.44,44.48,141.91,66.77,4.44,3.26,4.51,,,,,,50.22,0.1,,,20.45,0.0
2021-11-11 01:00:00,2021-11-11 02:00:00,101.83,194.8,97.04,43.9,140.94,70.38,3.63,2.46,4.1,,,,,,46.6,0.11,0.09,,20.52,0.0
2021-11-11 02:00:00,2021-11-11 03:00:00,90.5,177.93,93.53,42.94,136.47,71.41,3.43,2.12,3.75,,,,,,43.81,0.28,2.39,,20.91,0.0
2021-11-11 03:00:00,2021-11-11 04:00:00,90.1,178.27,90.89,42.23,133.12,71.14,3.02,2.1,3.81,,,,,,48.48,0.11,1.27,,19.75,0.0
2021-11-11 04:00:00,2021-11-11 05:00:00,97.15,182.7,86.56,40.56,127.12,70.49,2.79,1.94,3.44,,,,,,49.41,0.19,0.8,,19.45,0.0
2021-11-11 05:00:00,2021-11-11 06:00:00,46.7,88.75,84.02,37.73,121.75,69.62,1.17,2.08,3.48,,,,,,49.97,0.24,0.3,,19.16,0.0
2021-11-11 06:00:00,2021-11-11 07:00:00,30.47,58.83,79.11,38.76,117.86,67.98,2.63,2.02,2.69,,,,,,51.39,0.12,16.0,,18.61,0.0
2021-11-11 07:00:00,2021-11-11 08:00:00,43.98,86.5,76.81,38.34,115.15,66.2,2.55,1.92,3.3,,,,,,49.12,0.27,99.44,,19.37,0.0
2021-11-11 08:00:00,2021-11-11 09:00:00,79.0,161.05,74.02,38.76,112.78,64.69,2.33,1.99,3.86,,,,,,42.14,0.46,176.43,,21.71,0.0
2021-11-11 09:00:00,2021-11-11 10:00:00,106.45,215.0,70.35,39.23,109.58,63.48,2.38,1.94,4.42,,,,,,33.9,0.92,0.91,,24.25,0.0
2021-11-11 10:00:00,2021-11-11 11:00:00,86.17,171.88,64.61,37.45,102.06,63.45,2.79,1.83,5.1,,,,,,27.28,1.02,,,26.53,0.0
2021-11-11 11:00:00,2021-11-11 12:00:00,79.78,166.72,57.45,36.24,93.7,61.61,3.2,1.77,5.47,,,,,,22.95,1.02,,,28.76,0.0
2021-11-11 12:00:00,2021-11-11 13:00:00,61.38,128.5,50.44,33.84,84.28,59.03,3.38,1.67,5.21,,,,,,18.67,1.12,,,30.24,0.0
2021-11-11 13:00:00,2021-11-11 14:00:00,34.12,70.65,43.89,32.41,76.3,56.14,2.92,1.64,5.07,,,,,,16.95,1.01,180.86,,31.2,0.0
2021-11-11 14:00:00,2021-11-11 15:00:00,44.15,93.67,38.27,31.27,69.53,53.24,2.52,1.59,4.75,,,,,,16.15,1.45,92.59,,31.27,0.0
2021-11-11 15:00:00,2021-11-11 16:00:00,59.05,126.47,32.47,29.64,62.11,50.99,2.68,1.58,5.04,,,,,,15.85,1.14,3.5,,31.21,0.0
2021-11-11 16:00:00,2021-11-11 17:00:00,62.88,132.2,28.83,29.22,58.05,49.4,2.12,1.62,4.89,,,,,,17.05,0.77,8.82,,30.61,0.0
2021-11-11 17:00:00,2021-11-11 18:00:00,46.08,97.35,26.63,29.98,56.62,48.04,1.82,1.77,4.9,,,,,,20.29,0.28,9.39,,29.03,0.0
2021-11-11 18:00:00,2021-11-11 19:00:00,65.05,137.48,27.32,31.77,59.08,45.83,1.76,2.11,4.75,,,,,,29.32,0.09,4.76,,25.51,0.0
2021-11-11 19:00:00,2021-11-11 20:00:00,100.58,204.05,32.98,34.11,67.09,45.63,2.66,2.75,4.73,,,,,,34.32,0.09,358.96,,23.95,0.0
2021-11-11 20:00:00,2021-11-11 21:00:00,102.6,202.55,47.34,37.19,84.53,42.72,3.51,3.47,4.8,,,,,,41.41,0.09,0.51,,22.53,0.0
2021-11-11 21:00:00,2021-11-11 22:00:00,130.52,253.12,62.81,39.45,102.26,48.51,3.65,3.62,4.51,,,,,,45.76,0.09,,,21.85,0.0
2021-11-11 22:00:00,2021-11-11 23:00:00,124.95,243.25,74.42,40.62,115.04,55.54,3.79,3.47,4.44,,,,,,47.1,0.09,,,21.34,0.0
2021-11-11 23:00:00,2021-11-12 00:00:00,106.07,205.07,83.27,41.97,125.24,59.83,3.77,3.33,3.91,,,,,,48.03,0.09,,,20.83,0.0
2021-11-12 00:00:00,2021-11-12 01:00:00,101.65,197.38,88.24,41.23,129.47,65.64,3.88,2.68,4.01,,,,,,45.36,0.09,,,20.42,0.0
2021-11-12 01:00:00,2021-11-12 02:00:00,78.15,157.75,85.76,41.84,127.61,68.47,3.53,2.19,3.81,,,,,,40.78,0.23,0.31,,20.96,0.0
2021-11-12 02:00:00,2021-11-12 03:00:00,49.83,102.8,84.26,39.41,123.68,69.54,3.31,1.98,3.88,,,,,,39.06,0.18,1.43,,20.61,0.0
2021-11-12 03:00:00,2021-11-12 04:00:00,43.88,87.3,81.74,38.34,120.07,68.57,2.99,1.96,3.32,,,,,,40.25,0.12,4.87,,20.14,0.0
2021-11-12 04:00:00,2021-11-12 05:00:00,52.23,106.83,79.45,37.85,117.3,67.46,2.99,1.91,3.43,,,,,,41.13,0.12,6.27,,19.81,0.0
2021-11-12 05:00:00,2021-11-12 06:00:00,47.25,99.95,76.73,37.41,114.15,65.82,2.83,1.86,3.73,,,,,,42.03,0.29,3.96,,19.63,0.0
2021-11-12 06:00:00,2021-11-12 07:00:00,67.45,139.22,74.29,37.38,111.67,65.4,2.74,1.87,3.1,,,,,,43.21,0.21,1.6,,19.19,0.0
2021-11-12 07:00:00,2021-11-12 08:00:00,76.68,148.38,72.66,36.97,109.63,64.37,2.71,1.86,3.21,,,,,,42.41,0.4,118.89,,19.48,0.0
2021-11-12 08:00:00,2021-11-12 09:00:00,49.42,99.88,70.33,36.12,106.45,63.78,2.54,1.86,3.78,,,,,,40.28,0.68,0.1,,20.57,0.0
2021-11-12 09:00:00,2021-11-12 10:00:00,59.28,122.1,66.71,36.87,103.58,63.39,2.4,1.94,4.37,,,,,,35.25,0.84,355.9,,23.09,0.0
2021-11-12 10:00:00,2021-11-12 11:00:00,58.02,127.0,61.86,35.42,97.28,62.49,2.8,1.85,4.85,,,,,,28.09,1.31,,,25.77,0.0
2021-11-12 11:00:00,2021-11-12 12:00:00,59.78,130.15,54.53,34.85,89.38,59.87,3.81,1.77,5.36,,,,,,23.61,1.08,123.11,,27.81,0.0
2021-11-12 12:00:00,2021-11-12 13:00:00,56.62,121.08,48.71,33.07,81.78,57.71,4.77,1.7,5.03,,,,,,19.36,1.16,182.41,,29.03,0.0
2021-11-12 13:00:00,2021-11-12 14:00:00,66.6,142.1,42.13,32.52,74.64,55.85,4.08,1.67,5.18,,,,,,17.74,1.25,4.69,,29.8,0.0
2021-11-12 14:00:00,2021-11-12 15:00:00,90.75,188.48,36.53,31.7,68.23,52.63,3.3,1.67,5.17,,,,,,17.5,1.52,238.48,,30.18,0.0
2021-11-12 15:00:00,2021-11-12 16:00:00,104.5,216.15,31.06,30.32,61.38,50.22,2.8,1.65,5.0,,,,,,17.94,1.25,234.45,,30.0,0.0
2021-11-12 16:00:00,2021-11-12 17:00:00,80.5,167.73,26.88,29.42,56.3,48.52,2.48,1.7,4.57,,,,,,18.18,1.14,5.54,,29.41,0.0
2021-11-12 17:00:00,2021-11-12 18:00:00,65.6,140.9,24.1,29.65,53.75,46.67,1.77,1.95,5.17,,,,,,19.83,0.58,10.02,,28.2,0.0
2021-11-12 18:00:00,2021-11-12 19:00:00,64.25,135.93,23.96,31.75,55.71,45.4,2.54,2.13,5.22,,,,,,26.01,0.12,11.47,,25.79,0.0
2021-11-12 19:00:00,2021-11-12 20:00:00,75.2,161.47,25.79,32.44,58.22,45.89,2.84,2.38,4.73,,,,,,27.11,0.21,3.68,,25.33,0.0
2021-11-12 20:00:00,2021-11-12 21:00:00,101.03,209.83,26.77,35.35,60.56,45.59,2.67,2.34,4.9,,,,,,27.97,0.15,359.72,,24.58,0.0
2021-11-12 21:00:00,2021-11-12 22:00:00,99.57,202.0,,,0.0,,2.87,2.34,4.5,,,,,,29.87,0.18,359.76,,23.91,0.0
2021-11-12 22:00:00,2021-11-12 23:00:00,69.95,146.52,200.41,330.12,283.45,206.72,2.68,2.2,4.4,,,,,,32.8,0.11,,,22.93,0.0
2021-11-12 23:00:00,2021-11-13 00:00:00,77.2,160.27,,438.49,,438.75,2.77,2.04,3.56,,,,,,33.26,0.4,,,22.86,0.0
2021-11-13 00:00:00,2021-11-13 01:00:00,81.28,163.62,,275.19,,399.12,4.32,1.9,4.08,,,,,,34.97,0.32,,,22.23,0.0
2021-11-13 01:00:00,2021-11-13 02:00:00,68.5,137.45,28.22,67.04,51.68,124.58,4.29,1.8,4.03,,,,,,37.58,0.54,0.94,,21.35,0.0
2021-11-13 02:00:00,2021-11-13 03:00:00,48.83,99.02,27.19,27.89,49.87,51.15,4.04,1.76,4.02,,,,,,38.79,0.62,2.04,,20.9,0.0
2021-11-13 03:00:00,2021-11-13 04:00:00,45.3,89.3,29.48,31.23,59.67,51.99,3.72,1.76,3.51,,,,,,40.05,0.21,6.29,,20.26,0.0
2021-11-13 04:00:00,2021-11-13 05:00:00,40.08,77.62,28.46,28.93,54.8,48.94,3.79,1.75,3.7,,,,,,41.46,0.3,21.93,,19.78,0.0
2021-11-13 05:00:00,2021-11-13 06:00:00,54.58,106.83,33.39,33.06,66.11,48.36,3.67,1.73,3.31,,,,,,44.72,0.54,4.26,,19.22,0.0
2021-11-13 06:00:00,2021-11-13 07:00:00,62.12,119.35,39.92,32.21,70.59,51.93,3.59,1.78,3.89,,,,,,48.17,0.34,265.16,,18.5,0.0
2021-11-13 07:00:00,2021-11-13 08:00:00,61.15,118.48,33.34,28.95,59.21,48.43,3.52,1.84,3.36,,,,,,48.21,0.22,255.35,,18.64,0.0
2021-11-13 08:00:00,2021-11-13 09:00:00,69.78,142.15,30.42,29.2,59.57,48.42,3.34,1.9,3.66,,,,,,43.43,0.47,194.27,,20.42,0.0
2021-11-13 09:00:00,2021-11-13 10:00:00,65.12,137.25,29.58,28.63,58.21,48.77,3.47,1.86,4.38,,,,,,34.61,1.31,120.16,,23.21,0.0
2021-11-13 10:00:00,2021-11-13 11:00:00,68.25,145.03,26.78,28.38,55.16,48.14,3.07,1.83,4.78,,,,,,30.71,1.4,,,25.21,0.0
2021-11-13 11:00:00,2021-11-13 12:00:00,69.5,149.2,22.19,30.34,52.54,46.96,3.46,1.84,5.19,,,,,,27.31,1.3,180.08,,26.89,0.0
2021-11-13 12:00:00,2021-11-13 13:00:00,71.88,162.5,21.19,28.67,49.86,46.64,3.81,1.75,5.46,,,,,,23.11,1.52,3.4,,28.31,0.0
2021-11-13 13:00:00,2021-11-13 14:00:00,76.2,173.75,17.52,28.05,45.55,45.23,4.04,1.77,5.37,,,,,,19.3,1.8,1.08,,29.09,0.0
2021-11-13 14:00:00,2021-11-13 15:00:00,82.7,173.77,14.28,27.54,41.71,43.86,3.62,1.79,5.3,,,,,,18.57,1.45,238.83,,29.45,0.0
2021-11-13 15:00:00,2021-11-13 16:00:00,92.53,196.93,11.59,26.53,37.1,42.12,3.32,1.79,5.33,,,,,,19.68,1.38,123.7,,29.18,0.0
2021-11-13 16:00:00,2021-11-13 17:00:00,75.03,167.85,13.26,26.13,37.26,41.01,4.29,1.79,5.42,,,,,,20.98,0.97,11.16,,28.53,0.0
2021-11-13 17:00:00,2021-11-13 18:00:00,66.83,143.65,13.92,27.62,38.5,41.48,3.83,1.92,5.19,,,,,,24.34,0.36,12.51,,27.12,0.0
2021-11-13 18:00:00,2021-11-13 19:00:00,69.53,144.68,14.5,28.64,40.3,40.31,3.67,2.07,4.87,,,,,,27.52,0.45,5.21,,25.84,0.0
2021-11-13 19:00:00,2021-11-13 20:00:00,71.85,148.4,12.51,30.86,43.37,40.71,4.31,2.1,4.56,,,,,,30.77,0.32,,,24.59,0.0
2021-11-13 20:00:00,2021-11-13 21:00:00,88.85,187.25,14.96,29.41,44.38,42.38,3.95,2.13,4.37,,,,,,33.91,0.14,359.74,,23.24,0.0
