From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),Temp (),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),Xylene (ug/m3),RF (mm),AT (degree C)
2022-06-06 17:00:00,2022-06-06 18:00:00,32.75,134.25,1.0,20.33,104.45,8.12,13.78,0.0,108.55,0.45,2.85,,,,,30.0,2.95,70.25,104.5,740.0,0.67,0.0,43.33
2022-06-06 18:00:00,2022-06-06 19:00:00,33.5,148.0,0.6,24.52,35.42,9.38,16.78,0.0,100.0,0.62,2.8,,,,,32.0,2.05,44.0,35.5,740.0,0.75,0.0,41.1
2022-06-06 19:00:00,2022-06-06 20:00:00,40.75,157.25,0.2,34.75,9.15,12.88,21.1,0.0,77.1,0.72,2.82,,,,,33.75,1.1,42.5,9.0,740.0,0.93,0.0,38.95
2022-06-06 20:00:00,2022-06-06 21:00:00,49.25,173.75,0.9,44.65,8.28,16.7,31.2,0.0,69.45,1.0,2.85,,,,,34.25,2.15,39.0,8.0,740.0,1.07,0.0,38.12
2022-06-06 21:00:00,2022-06-06 22:00:00,52.25,166.75,0.83,46.45,8.25,17.65,32.2,0.0,62.35,1.05,2.82,,,,,36.75,0.6,42.5,8.0,740.0,1.05,0.0,36.85
2022-06-06 22:00:00,2022-06-06 23:00:00,60.5,164.75,0.88,56.23,8.1,21.43,36.23,0.0,51.1,1.23,3.02,,,,,36.25,1.23,57.25,8.0,740.0,1.18,0.0,36.65
2022-06-06 23:00:00,2022-06-07 00:00:00,74.75,174.75,0.72,74.9,8.12,28.3,82.7,0.0,32.4,2.5,3.58,,,,,35.0,2.33,59.0,8.0,740.0,1.33,0.0,36.62
2022-06-07 00:00:00,2022-06-07 01:00:00,102.75,222.0,2.05,127.28,8.17,48.55,63.7,0.0,8.85,4.03,4.22,,,,,35.75,2.27,56.75,8.0,740.0,2.33,0.0,36.53
2022-06-07 01:00:00,2022-06-07 02:00:00,95.0,237.0,42.85,197.43,8.12,97.9,51.0,0.0,4.3,3.45,5.62,,,,,34.75,3.6,56.5,8.0,740.0,6.18,0.0,36.75
2022-06-07 02:00:00,2022-06-07 03:00:00,86.75,232.75,50.1,198.2,8.28,102.3,40.1,0.0,4.62,3.35,5.25,,,,,37.0,3.22,47.75,8.0,739.0,8.42,0.0,35.58
2022-06-07 03:00:00,2022-06-07 04:00:00,100.75,247.0,42.55,172.07,8.3,88.27,41.67,0.0,4.4,3.33,5.85,,,,,40.25,2.05,42.0,8.0,739.0,9.22,0.0,34.45
2022-06-07 04:00:00,2022-06-07 05:00:00,114.0,245.75,28.0,155.7,8.18,73.92,61.37,0.0,4.12,3.1,6.7,,,,,42.75,0.92,44.75,8.0,739.0,6.65,0.0,33.3
2022-06-07 05:00:00,2022-06-07 06:00:00,135.0,263.25,22.2,139.07,12.8,64.45,64.3,0.0,4.5,2.82,6.62,,,,,43.0,1.95,42.25,12.75,739.0,8.05,0.0,32.88
2022-06-07 06:00:00,2022-06-07 07:00:00,163.0,319.25,10.55,95.7,59.88,41.67,71.4,0.0,9.5,2.9,6.25,,,,,41.25,4.72,62.0,60.0,740.0,6.28,0.0,34.35
2022-06-07 07:00:00,2022-06-07 08:00:00,169.5,275.5,1.67,50.98,99.42,19.95,40.32,0.0,26.88,2.55,4.72,,,,,38.75,5.9,77.25,99.5,740.0,3.17,0.0,36.08
2022-06-07 08:00:00,2022-06-07 09:00:00,81.33,218.0,1.25,35.68,200.02,14.0,23.12,0.0,38.35,1.88,3.87,,,,,35.5,8.05,98.0,200.0,740.0,1.5,0.0,38.5
2022-06-07 09:00:00,2022-06-07 10:00:00,48.75,238.75,0.6,24.55,271.05,9.45,15.93,0.0,54.75,0.97,3.2,,,,,32.5,7.05,132.25,271.0,740.0,0.93,0.0,40.4
2022-06-07 10:00:00,2022-06-07 11:00:00,58.0,269.25,0.9,21.18,322.9,8.03,11.13,0.0,69.3,0.45,2.88,,,,,30.5,6.38,167.0,323.0,740.0,0.75,0.0,41.5
2022-06-07 11:00:00,2022-06-07 12:00:00,60.0,282.25,0.35,20.15,360.05,7.45,18.7,0.0,82.78,0.35,2.62,,,,,29.5,4.4,193.0,360.25,740.0,0.62,0.0,43.23
2022-06-07 12:00:00,2022-06-07 13:00:00,56.0,265.75,0.45,18.48,368.33,6.97,20.17,0.0,96.62,0.35,2.55,,,,,27.75,3.78,199.25,368.0,740.0,0.55,0.0,44.77
2022-06-07 13:00:00,2022-06-07 14:00:00,53.0,214.0,,16.65,356.75,6.05,18.3,0.0,103.0,0.3,2.6,,,,,26.5,3.5,191.0,356.5,740.0,0.5,0.0,45.55
2022-06-07 14:00:00,2022-06-07 15:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-06-07 15:00:00,2022-06-07 16:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-06-07 16:00:00,2022-06-07 17:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-06-07 17:00:00,2022-06-07 18:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-06-07 18:00:00,2022-06-07 19:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-06-07 19:00:00,2022-06-07 20:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-06-07 20:00:00,2022-06-07 21:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-06-07 21:00:00,2022-06-07 22:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-06-07 22:00:00,2022-06-07 23:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-06-07 23:00:00,2022-06-08 00:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-06-08 00:00:00,2022-06-08 01:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-06-08 01:00:00,2022-06-08 02:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-06-08 02:00:00,2022-06-08 03:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-06-08 03:00:00,2022-06-08 04:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-06-08 04:00:00,2022-06-08 05:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-06-08 05:00:00,2022-06-08 06:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-06-08 06:00:00,2022-06-08 07:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-06-08 07:00:00,2022-06-08 08:00:00,67.67,294.0,2.6,25.83,136.53,11.13,37.17,0.0,25.17,0.8,2.8,,,,,35.0,3.87,74.33,136.67,740.0,0.73,0.0,36.73
2022-06-08 08:00:00,2022-06-08 09:00:00,68.0,300.0,1.33,23.0,198.52,9.32,21.25,0.0,35.75,0.62,2.92,,,,,32.75,5.83,95.25,198.5,740.0,0.82,0.0,38.8
2022-06-08 09:00:00,2022-06-08 10:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-06-08 10:00:00,2022-06-08 11:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-06-08 11:00:00,2022-06-08 12:00:00,,,,,345.55,,16.5,0.0,49.75,,,,,,,31.0,7.85,182.0,345.5,740.0,,0.0,42.7
2022-06-08 12:00:00,2022-06-08 13:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-06-08 13:00:00,2022-06-08 14:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-06-08 14:00:00,2022-06-08 15:00:00,,,1.05,15.75,318.75,6.5,17.6,0.0,63.07,1.45,3.1,,,,,26.0,6.03,162.5,319.0,740.0,0.85,0.0,45.1
2022-06-08 15:00:00,2022-06-08 16:00:00,56.0,172.0,1.57,13.07,255.03,5.75,23.4,0.0,65.3,0.82,2.97,,,,,25.75,5.4,116.25,254.75,740.0,0.72,0.0,45.35
2022-06-08 16:00:00,2022-06-08 17:00:00,56.0,172.0,,14.15,198.9,4.6,25.5,0.0,64.3,0.35,2.65,,,,,26.0,4.5,84.0,199.0,740.0,0.6,0.0,45.1
2022-06-08 17:00:00,2022-06-08 18:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-06-08 18:00:00,2022-06-08 19:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-06-08 19:00:00,2022-06-08 20:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-06-08 20:00:00,2022-06-08 21:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-06-08 21:00:00,2022-06-08 22:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-06-08 22:00:00,2022-06-08 23:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-06-08 23:00:00,2022-06-09 00:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-06-09 00:00:00,2022-06-09 01:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-06-09 01:00:00,2022-06-09 02:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-06-09 02:00:00,2022-06-09 03:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-06-09 03:00:00,2022-06-09 04:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-06-09 04:00:00,2022-06-09 05:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-06-09 05:00:00,2022-06-09 06:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-06-09 06:00:00,2022-06-09 07:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-06-09 07:00:00,2022-06-09 08:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-06-09 08:00:00,2022-06-09 09:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-06-09 09:00:00,2022-06-09 10:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-06-09 10:00:00,2022-06-09 11:00:00,41.0,176.5,,,340.9,,,0.0,16.2,,,,,,,31.0,4.0,179.0,341.0,740.0,,0.0,43.2
2022-06-09 11:00:00,2022-06-09 12:00:00,37.75,158.25,,37.85,360.05,13.3,21.97,0.0,68.65,0.33,2.8,,,,,30.25,4.17,194.5,360.0,740.0,0.77,0.0,44.03
2022-06-09 12:00:00,2022-06-09 13:00:00,34.0,153.75,4.1,28.6,374.57,13.0,26.3,0.0,73.87,1.65,2.77,,,,,28.75,4.15,205.25,374.5,740.0,0.7,0.0,44.88
2022-06-09 13:00:00,2022-06-09 14:00:00,34.75,145.25,,18.48,359.32,6.05,21.12,0.0,,2.15,2.67,,,,,27.5,4.53,193.75,359.25,740.0,0.7,0.0,45.67
2022-06-09 14:00:00,2022-06-09 15:00:00,37.0,140.0,0.9,19.7,308.5,7.9,20.2,0.0,73.97,0.65,2.7,,,,,27.75,3.1,156.75,308.5,740.0,0.67,0.0,46.3
2022-06-09 15:00:00,2022-06-09 16:00:00,34.0,125.75,,7.4,228.97,1.6,7.5,0.0,72.7,0.25,2.6,,,,,27.5,3.5,110.0,229.0,740.0,0.6,0.0,46.0
2022-06-09 16:00:00,2022-06-09 17:00:00,34.5,119.5,2.03,8.8,172.43,4.0,10.4,0.0,70.95,0.2,2.6,,,,,28.0,2.93,81.25,172.25,739.5,0.6,0.0,45.77
2022-06-09 17:00:00,2022-06-09 18:00:00,37.25,125.5,1.5,10.05,94.57,4.6,4.9,0.0,66.03,0.2,2.48,,,,,29.5,2.35,63.0,94.75,739.0,0.6,0.0,44.8
2022-06-09 18:00:00,2022-06-09 19:00:00,41.5,154.0,1.75,19.43,32.47,8.22,0.3,0.0,57.98,0.33,2.55,,,,,30.0,3.28,48.75,32.5,739.0,0.68,0.0,43.45
2022-06-09 19:00:00,2022-06-09 20:00:00,47.5,217.0,0.6,41.92,9.1,15.8,2.3,0.0,36.45,0.75,3.25,,,,,31.5,2.95,55.0,9.0,739.0,1.35,0.0,42.0
2022-06-09 20:00:00,2022-06-09 21:00:00,63.25,272.75,2.38,53.6,8.17,21.32,3.8,0.0,19.15,1.25,4.5,,,,,33.5,1.45,58.0,8.0,739.0,2.52,0.0,40.45
2022-06-09 21:00:00,2022-06-09 22:00:00,71.75,294.25,3.9,56.35,8.17,22.35,4.7,0.0,21.6,1.68,6.33,,,,,35.0,4.33,57.25,8.0,739.5,4.78,0.0,39.5
2022-06-09 22:00:00,2022-06-09 23:00:00,68.5,316.25,2.0,9.93,8.22,4.85,,0.0,63.1,0.8,3.95,,,,,34.25,4.28,54.5,8.0,740.0,1.85,0.0,38.73
2022-06-09 23:00:00,2022-06-10 00:00:00,39.75,207.0,0.53,11.18,8.38,4.47,0.85,0.0,61.88,0.47,2.75,,,,,35.75,3.3,42.25,8.0,740.0,0.75,0.0,37.22
2022-06-10 00:00:00,2022-06-10 01:00:00,28.75,107.5,0.85,9.8,8.33,4.15,3.12,0.0,60.88,0.65,2.48,,,,,37.25,1.98,43.5,8.0,740.0,0.6,0.0,36.42
2022-06-10 01:00:00,2022-06-10 02:00:00,24.75,67.75,1.0,12.75,8.3,5.15,4.25,0.0,55.0,0.5,2.4,,,,,38.0,0.53,44.0,8.0,739.5,0.58,0.0,35.83
2022-06-10 02:00:00,2022-06-10 03:00:00,24.0,61.5,0.1,17.1,8.3,6.4,,0.0,49.07,0.55,2.42,,,,,38.75,0.6,47.75,8.0,739.0,0.57,0.0,35.62
2022-06-10 03:00:00,2022-06-10 04:00:00,27.75,72.5,1.93,26.25,8.15,10.53,19.9,0.0,35.83,0.65,2.65,,,,,40.0,2.77,58.0,8.0,739.0,0.67,0.0,35.3
2022-06-10 04:00:00,2022-06-10 05:00:00,44.25,106.5,1.23,45.98,8.15,17.53,36.7,0.0,24.3,2.73,2.9,,,,,40.75,2.45,57.25,8.0,739.75,0.8,0.0,35.25
2022-06-10 05:00:00,2022-06-10 06:00:00,59.5,133.25,3.37,57.8,11.55,22.75,15.47,0.0,11.28,2.4,3.3,,,,,40.5,3.77,58.75,11.25,740.0,1.17,0.0,35.22
2022-06-10 06:00:00,2022-06-10 07:00:00,71.25,179.75,4.88,62.8,43.33,26.12,28.95,0.0,13.4,2.53,5.18,,,,,39.5,3.92,65.0,43.0,740.0,3.1,0.0,35.95
2022-06-10 07:00:00,2022-06-10 08:00:00,100.5,220.0,3.6,35.38,111.9,15.22,19.52,0.0,27.45,1.85,4.18,,,,,39.25,3.47,68.75,112.0,740.0,2.05,0.0,37.23
2022-06-10 08:00:00,2022-06-10 09:00:00,65.75,226.5,1.75,18.25,191.53,7.77,8.68,0.0,33.77,1.1,2.87,,,,,37.0,7.45,84.0,191.5,740.0,0.9,0.0,39.17
2022-06-10 09:00:00,2022-06-10 10:00:00,59.25,319.5,1.53,10.22,263.35,4.7,5.03,0.0,36.5,0.45,2.45,,,,,36.25,8.15,122.0,263.25,740.0,0.53,0.0,40.25
2022-06-10 10:00:00,2022-06-10 11:00:00,68.5,351.0,1.9,7.53,319.42,3.85,7.37,0.0,41.88,0.3,2.3,,,,,35.25,7.55,163.25,319.25,740.0,0.5,0.0,41.35
2022-06-10 11:00:00,2022-06-10 12:00:00,75.5,343.0,1.8,6.55,344.57,3.47,2.6,0.0,49.23,0.22,2.35,,,,,34.5,6.1,183.5,344.75,740.0,0.5,0.0,42.8
2022-06-10 12:00:00,2022-06-10 13:00:00,92.25,309.0,2.6,5.8,360.4,3.62,,0.0,60.27,0.33,2.48,,,,,33.25,4.9,195.0,360.25,740.0,0.53,0.0,43.97
2022-06-10 13:00:00,2022-06-10 14:00:00,65.5,274.25,2.1,5.65,346.0,3.3,,0.0,63.15,0.2,2.5,,,,,32.0,4.42,184.5,346.0,740.0,0.5,0.0,44.95
2022-06-10 14:00:00,2022-06-10 15:00:00,63.5,256.0,3.3,6.02,309.57,4.12,4.73,0.0,62.27,0.2,2.52,,,,,30.75,5.4,158.5,309.25,740.0,0.5,0.0,45.25
2022-06-10 15:00:00,2022-06-10 16:00:00,61.5,242.5,1.57,6.67,250.2,3.35,4.62,0.0,57.15,0.18,2.6,,,,,29.5,5.05,119.25,250.0,740.0,0.6,0.0,45.3
2022-06-10 16:00:00,2022-06-10 17:00:00,58.5,240.0,1.75,5.48,179.35,3.02,8.2,0.0,57.3,0.17,2.5,,,,,27.5,6.42,83.25,179.5,739.25,0.57,0.0,44.87
2022-06-10 17:00:00,2022-06-10 18:00:00,51.5,238.0,0.97,6.78,102.1,2.9,8.95,0.0,59.12,0.12,2.35,,,,,26.25,5.6,63.5,102.25,739.0,0.5,0.0,44.1
2022-06-10 18:00:00,2022-06-10 19:00:00,44.5,207.0,1.55,19.6,35.83,8.15,13.05,0.0,45.97,0.1,2.3,,,,,27.75,2.8,47.0,36.0,739.0,0.5,0.0,42.32
2022-06-10 19:00:00,2022-06-10 20:00:00,51.25,206.5,1.8,31.15,9.4,12.6,22.0,0.0,33.05,0.43,2.55,,,,,28.25,2.67,45.5,9.25,739.0,0.7,0.0,41.23
2022-06-10 20:00:00,2022-06-10 21:00:00,70.25,280.5,1.8,51.08,8.15,20.05,21.23,0.0,14.85,0.8,3.28,,,,,29.0,1.98,56.75,8.0,739.0,1.25,0.0,40.25
2022-06-10 21:00:00,2022-06-10 22:00:00,80.75,307.25,4.85,74.42,8.15,30.5,22.4,0.0,3.33,1.27,4.3,,,,,30.5,2.0,57.25,8.0,739.25,2.25,0.0,39.33
2022-06-10 22:00:00,2022-06-10 23:00:00,86.75,288.25,9.75,83.42,8.2,36.62,27.8,0.0,0.2,1.23,4.38,,,,,32.0,1.48,57.0,8.0,740.0,2.6,0.0,38.02
2022-06-10 23:00:00,2022-06-11 00:00:00,95.5,308.5,8.72,84.47,8.22,36.45,49.9,0.0,0.22,1.35,3.77,,,,,31.75,2.2,56.75,8.0,740.0,2.27,0.0,37.65
2022-06-11 00:00:00,2022-06-11 01:00:00,92.25,247.25,7.42,76.4,8.38,32.67,61.6,0.0,1.27,1.7,3.8,,,,,32.25,2.4,44.0,8.0,740.0,2.38,0.0,37.22
2022-06-11 01:00:00,2022-06-11 02:00:00,102.5,236.25,3.05,63.75,8.4,25.48,66.43,0.0,2.5,1.67,4.08,,,,,34.25,1.3,44.5,8.0,740.0,2.05,0.0,36.42
2022-06-11 02:00:00,2022-06-11 03:00:00,94.5,223.75,3.4,46.1,8.38,19.1,45.7,0.0,3.25,1.62,3.83,,,,,38.25,1.3,44.25,8.0,739.0,1.73,0.0,35.0
2022-06-11 03:00:00,2022-06-11 04:00:00,106.0,213.0,3.2,47.35,8.32,19.42,55.5,0.0,3.67,1.6,3.68,,,,,38.0,1.03,46.0,8.0,739.0,1.6,0.0,35.08
2022-06-11 04:00:00,2022-06-11 05:00:00,133.5,222.25,4.38,48.5,8.18,20.55,49.17,0.0,1.13,1.82,3.73,,,,,40.25,1.92,57.25,8.0,739.0,1.62,0.0,34.4
2022-06-11 05:00:00,2022-06-11 06:00:00,99.75,237.0,6.35,47.6,12.78,21.35,43.75,0.0,1.6,2.12,3.78,,,,,42.0,1.93,57.75,12.5,739.25,1.62,0.0,33.88
2022-06-11 06:00:00,2022-06-11 07:00:00,104.25,254.75,14.33,61.08,49.48,30.88,42.12,0.0,3.3,2.02,3.88,,,,,37.5,3.88,65.25,49.75,740.0,1.88,0.0,35.7
2022-06-11 07:00:00,2022-06-11 08:00:00,104.75,252.0,13.12,56.45,119.9,28.5,36.08,0.0,14.8,1.67,4.7,,,,,37.0,4.55,80.5,120.0,740.0,2.17,0.0,37.02
2022-06-11 08:00:00,2022-06-11 09:00:00,83.5,222.0,2.15,23.52,198.8,9.95,28.25,0.0,34.02,1.08,3.82,,,,,34.75,5.33,90.25,198.75,740.0,1.18,0.0,38.65
2022-06-11 09:00:00,2022-06-11 10:00:00,77.75,240.5,1.1,16.95,269.8,6.67,23.65,0.0,51.62,0.8,2.6,,,,,34.0,5.97,126.0,269.75,740.0,0.68,0.0,40.45
2022-06-11 10:00:00,2022-06-11 11:00:00,83.0,269.75,0.88,10.45,330.38,4.38,18.97,0.0,60.08,0.57,2.38,,,,,34.0,6.0,171.25,330.25,740.0,0.55,0.0,42.12
2022-06-11 11:00:00,2022-06-11 12:00:00,74.75,266.25,0.7,9.78,368.88,3.85,11.55,0.0,61.33,0.45,2.58,,,,,34.5,6.82,201.25,369.0,740.0,0.65,0.0,43.27
2022-06-11 12:00:00,2022-06-11 13:00:00,48.5,235.25,1.8,9.43,381.0,4.53,11.17,0.0,65.88,0.33,2.93,,,,,33.75,5.67,210.0,380.75,740.0,0.75,0.0,44.35
2022-06-11 13:00:00,2022-06-11 14:00:00,42.0,187.0,1.3,8.22,360.27,3.62,10.75,0.0,63.77,0.3,2.92,,,,,31.75,5.62,195.5,360.0,740.0,0.73,0.0,45.03
2022-06-11 14:00:00,2022-06-11 15:00:00,36.75,164.0,1.77,8.62,319.3,4.2,8.68,0.0,61.23,0.18,2.9,,,,,30.25,5.8,165.75,319.25,740.0,0.7,0.0,45.58
2022-06-11 15:00:00,2022-06-11 16:00:00,38.25,160.75,0.67,8.38,261.43,3.42,8.65,0.0,59.3,0.28,2.78,,,,,27.75,6.62,128.75,261.25,740.0,0.7,0.0,45.75
2022-06-11 16:00:00,2022-06-11 17:00:00,37.0,174.5,1.45,7.53,188.05,3.62,8.63,0.0,58.25,0.1,2.7,,,,,26.0,6.78,90.25,188.0,740.0,0.67,0.0,45.32
2022-06-11 17:00:00,2022-06-11 18:00:00,40.0,188.5,1.95,8.9,104.65,4.42,11.78,0.0,57.07,0.12,2.45,,,,,26.0,4.78,65.25,104.25,739.25,0.53,0.0,44.4
2022-06-11 18:00:00,2022-06-11 19:00:00,42.0,187.25,0.95,15.82,37.2,6.45,18.2,0.0,49.35,0.12,2.35,,,,,26.5,4.0,48.75,37.25,739.0,0.53,0.0,42.7
2022-06-11 19:00:00,2022-06-11 20:00:00,51.33,217.25,0.95,20.58,9.62,8.2,16.6,0.0,37.35,0.15,2.32,,,,,28.25,2.5,42.25,9.5,739.0,0.6,0.0,40.45
2022-06-11 20:00:00,2022-06-11 21:00:00,63.67,262.75,1.8,37.7,8.15,14.72,41.92,0.0,23.05,0.5,2.55,,,,,28.5,1.82,54.0,8.0,739.0,1.05,0.0,40.0
2022-06-11 21:00:00,2022-06-11 22:00:00,77.75,293.75,2.78,53.15,8.15,21.4,27.1,0.0,10.57,1.05,4.47,,,,,29.75,2.02,56.25,8.0,739.75,1.3,0.0,39.2
2022-06-11 22:00:00,2022-06-11 23:00:00,86.67,289.75,1.9,62.3,8.17,24.27,23.77,0.0,4.38,1.15,5.38,,,,,32.0,1.82,59.0,8.0,740.0,1.42,0.0,37.55
2022-06-11 23:00:00,2022-06-12 00:00:00,87.25,306.25,3.7,53.03,8.12,21.85,21.4,0.0,4.3,0.97,6.2,,,,,35.0,1.42,56.0,8.0,740.0,1.25,0.0,36.12
2022-06-12 00:00:00,2022-06-12 01:00:00,84.0,265.75,3.92,47.98,8.25,20.1,25.9,0.0,5.17,0.97,4.6,,,,,36.0,1.48,54.75,8.0,740.0,1.2,0.0,35.33
2022-06-12 01:00:00,2022-06-12 02:00:00,78.0,229.5,2.4,37.33,8.3,15.25,28.75,0.0,9.9,0.82,3.12,,,,,35.0,2.1,48.75,8.0,740.0,0.93,0.0,35.3
2022-06-12 02:00:00,2022-06-12 03:00:00,68.5,216.0,1.9,37.3,8.3,15.0,27.8,0.0,10.05,0.7,2.8,,,,,35.75,1.18,48.0,8.0,740.0,0.82,0.0,34.78
2022-06-12 03:00:00,2022-06-12 04:00:00,67.25,195.25,1.73,40.65,8.3,16.12,32.9,0.0,7.1,0.8,2.7,,,,,36.75,0.62,46.25,8.0,739.0,0.9,0.0,34.12
2022-06-12 04:00:00,2022-06-12 05:00:00,67.25,191.5,1.6,45.88,8.2,17.98,26.43,0.0,4.67,0.83,2.6,,,,,37.25,1.0,48.75,8.0,740.0,1.15,0.0,33.83
2022-06-12 05:00:00,2022-06-12 06:00:00,65.5,211.75,4.18,52.15,13.4,21.8,20.98,0.0,1.5,0.85,2.88,,,,,40.0,1.45,59.5,13.5,740.0,1.2,0.0,33.45
2022-06-12 06:00:00,2022-06-12 07:00:00,69.75,239.0,4.92,42.83,53.67,18.73,30.67,0.0,6.83,1.2,3.05,,,,,45.0,1.7,67.0,53.75,740.0,1.48,0.0,33.12
2022-06-12 07:00:00,2022-06-12 08:00:00,82.25,259.5,4.95,40.0,120.65,17.7,43.02,0.0,20.75,1.65,3.02,,,,,42.0,0.93,81.25,120.5,740.0,1.83,0.0,36.2
2022-06-12 08:00:00,2022-06-12 09:00:00,97.25,261.25,4.3,42.85,199.28,18.4,48.6,0.0,44.58,1.73,3.42,,,,,37.5,2.43,96.75,199.25,740.0,1.55,0.0,38.35
2022-06-12 09:00:00,2022-06-12 10:00:00,95.25,265.0,2.77,24.85,271.85,10.83,31.38,0.0,69.43,1.23,3.25,,,,,36.0,5.63,127.75,271.75,740.0,0.8,0.0,40.42
2022-06-12 10:00:00,2022-06-12 11:00:00,63.25,236.0,1.62,12.3,327.35,5.53,21.87,0.0,73.78,0.8,2.48,,,,,33.25,5.33,169.0,327.25,740.0,0.55,0.0,42.38
2022-06-12 11:00:00,2022-06-12 12:00:00,45.25,197.25,0.75,9.35,366.18,3.9,15.1,0.0,74.17,0.47,2.45,,,,,32.0,4.05,198.0,366.25,740.0,0.5,0.0,43.6
2022-06-12 12:00:00,2022-06-12 13:00:00,42.0,178.0,1.03,8.35,379.68,3.55,16.03,0.0,73.0,0.33,2.4,,,,,29.5,4.18,208.25,379.75,740.0,0.5,0.0,44.65
2022-06-12 13:00:00,2022-06-12 14:00:00,39.0,170.75,1.57,7.07,357.85,3.52,14.0,0.0,70.03,0.2,2.35,,,,,28.75,4.05,192.25,357.75,740.0,0.5,0.0,45.62
2022-06-12 14:00:00,2022-06-12 15:00:00,43.5,168.25,2.0,7.55,308.1,3.95,13.02,0.0,70.7,0.12,2.35,,,,,29.0,4.33,158.75,308.25,740.0,0.47,0.0,45.97
2022-06-12 15:00:00,2022-06-12 16:00:00,52.75,168.0,1.27,7.25,254.45,3.4,11.27,0.0,70.45,0.12,2.42,,,,,28.0,4.55,122.0,254.5,740.0,0.47,0.0,45.88
2022-06-12 16:00:00,2022-06-12 17:00:00,38.5,153.25,0.55,7.25,179.25,3.02,8.23,0.0,71.88,0.18,2.5,,,,,28.0,4.68,92.25,179.0,740.0,0.5,0.0,45.33
2022-06-12 17:00:00,2022-06-12 18:00:00,34.75,146.25,1.32,9.03,97.8,4.12,10.07,0.0,70.12,0.25,2.48,,,,,29.5,3.42,76.25,97.75,740.0,0.5,0.0,44.1
2022-06-12 18:00:00,2022-06-12 19:00:00,39.0,159.75,1.67,14.75,34.98,6.45,22.6,0.0,60.58,0.42,2.5,,,,,31.75,2.32,50.0,34.75,740.0,0.6,0.0,42.05
2022-06-12 19:00:00,2022-06-12 20:00:00,49.5,214.25,1.8,29.68,9.65,12.07,31.17,0.0,39.05,0.88,2.38,,,,,33.5,1.65,41.5,9.5,740.0,0.65,0.0,40.45
2022-06-12 20:00:00,2022-06-12 21:00:00,63.75,273.75,2.15,41.07,8.3,15.78,26.08,0.0,27.6,0.9,2.3,,,,,35.75,0.92,47.75,8.0,740.0,0.65,0.0,38.9
2022-06-12 21:00:00,2022-06-12 22:00:00,69.25,224.5,2.5,31.0,8.28,12.97,48.07,0.0,24.33,1.25,2.45,,,,,37.5,0.35,49.0,8.0,740.0,0.93,0.0,37.77
2022-06-12 22:00:00,2022-06-12 23:00:00,80.5,228.5,1.83,38.6,8.15,15.43,41.6,0.0,12.1,1.48,2.65,,,,,41.5,0.42,58.25,8.0,740.0,1.25,0.0,37.0
2022-06-12 23:00:00,2022-06-13 00:00:00,81.5,237.0,1.9,47.2,8.17,18.68,36.28,0.0,8.82,1.48,2.75,,,,,40.25,2.17,59.25,8.0,740.0,1.1,0.0,37.05
