From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),Temp (degree C),RH (%),WS (m/s),WD (degree),SR (W/mt2),Xylene (ug/m3),RF (mm)
2021-09-25 06:00:00,2021-09-25 07:00:00,31.35,107.78,,,,,9.11,0.15,,,2.4,,,,11.96,98.52,0.29,127.83,19.52,,0.0
2021-09-25 07:00:00,2021-09-25 08:00:00,40.4,108.7,,,,,9.12,0.2,,,2.33,,,,12.88,94.56,0.45,130.13,119.0,,0.0
2021-09-25 08:00:00,2021-09-25 09:00:00,43.3,93.3,,,,,11.59,0.17,,,2.29,,,,15.38,84.59,0.52,101.34,305.75,,0.0
2021-09-25 09:00:00,2021-09-25 10:00:00,36.33,82.73,4.29,0.98,5.27,0.1,12.06,0.15,,,2.21,,,,18.52,73.99,0.34,84.98,496.67,,0.0
2021-09-25 10:00:00,2021-09-25 11:00:00,36.55,82.3,4.17,0.96,5.13,,13.22,0.22,,,2.34,,,,21.51,63.09,0.24,113.14,691.0,,0.0
2021-09-25 11:00:00,2021-09-25 12:00:00,36.55,76.62,4.05,0.9,4.95,,13.6,0.22,,,2.39,,,,23.12,56.02,0.26,200.99,793.3,,0.0
2021-09-25 12:00:00,2021-09-25 13:00:00,34.35,76.3,4.01,0.85,4.86,,13.2,0.17,,,2.26,,,,24.6,51.24,0.41,91.34,822.62,,0.0
2021-09-25 13:00:00,2021-09-25 14:00:00,32.65,69.85,3.84,0.85,4.7,,13.97,0.19,,,2.21,,,,25.88,47.23,0.29,143.16,813.8,,0.0
2021-09-25 14:00:00,2021-09-25 15:00:00,28.25,60.92,3.79,0.84,4.63,,14.11,0.1,,,2.18,,,,26.62,41.36,0.41,275.88,744.67,,0.0
2021-09-25 15:00:00,2021-09-25 16:00:00,23.5,55.7,3.73,0.86,4.59,,15.07,0.12,,,2.27,,,,27.41,41.64,0.31,136.44,319.62,,0.0
2021-09-25 16:00:00,2021-09-25 17:00:00,21.68,51.58,3.89,0.9,4.79,,14.09,0.11,,,2.24,,,,27.73,39.39,0.23,169.54,317.68,,0.0
2021-09-25 17:00:00,2021-09-25 18:00:00,19.12,50.75,3.85,0.9,4.76,,14.61,0.1,,,2.36,,,,26.05,45.77,0.23,117.67,124.6,,0.0
2021-09-25 18:00:00,2021-09-25 19:00:00,18.45,58.73,3.82,0.89,4.71,,15.4,0.18,,,2.17,,,,22.34,58.33,0.38,101.81,10.05,,0.0
2021-09-25 19:00:00,2021-09-25 20:00:00,16.23,61.1,3.83,0.91,4.74,,14.0,0.1,,,2.25,,,,21.62,44.34,0.44,27.0,10.43,,0.0
2021-09-25 20:00:00,2021-09-25 21:00:00,12.12,51.17,3.77,0.87,4.64,,11.8,0.26,,,2.27,,,,20.27,49.59,0.29,205.01,8.82,,0.0
2021-09-25 21:00:00,2021-09-25 22:00:00,22.68,68.17,3.7,0.87,4.56,0.1,12.56,0.27,,,2.25,,,,18.59,67.11,0.14,201.8,8.43,,0.0
2021-09-25 22:00:00,2021-09-25 23:00:00,28.85,82.67,3.7,0.9,4.6,,13.09,0.25,,,2.28,,,,17.31,73.61,0.2,149.7,8.88,,0.0
2021-09-25 23:00:00,2021-09-26 00:00:00,21.4,80.5,3.79,0.94,4.73,,13.96,0.24,,,2.34,,,,16.19,74.35,0.06,35.35,9.87,,0.0
2021-09-26 00:00:00,2021-09-26 01:00:00,15.45,80.85,4.21,0.87,5.08,0.1,13.08,0.15,,,2.4,,,,15.47,80.82,0.1,185.02,10.18,,0.0
2021-09-26 01:00:00,2021-09-26 02:00:00,17.35,81.67,4.18,0.9,5.08,,13.77,0.19,,,2.32,,,,14.6,87.47,0.17,98.71,10.8,,0.0
2021-09-26 02:00:00,2021-09-26 03:00:00,17.73,84.0,4.19,0.86,5.05,,14.21,0.23,,,2.33,,,,14.14,88.5,0.23,54.97,10.8,,0.0
2021-09-26 03:00:00,2021-09-26 04:00:00,18.05,92.58,4.1,0.94,5.04,,14.79,0.23,,,2.1,,,,13.59,89.36,0.22,91.48,10.38,,0.0
2021-09-26 04:00:00,2021-09-26 05:00:00,21.35,94.25,4.03,0.92,4.96,,12.98,0.17,,,2.31,,,,12.93,93.18,0.17,110.88,10.05,,0.0
2021-09-26 05:00:00,2021-09-26 06:00:00,25.7,109.47,3.98,0.88,4.85,,13.19,0.25,,,2.24,,,,12.36,95.78,0.09,197.14,9.82,,0.0
2021-09-26 06:00:00,2021-09-26 07:00:00,31.23,123.1,3.99,0.87,4.86,,13.54,0.26,,,2.23,,,,11.98,97.44,0.06,112.33,19.93,,0.0
2021-09-26 07:00:00,2021-09-26 08:00:00,30.9,113.53,4.09,0.91,5.0,,14.15,0.24,,,2.25,,,,13.84,87.98,0.14,107.37,124.35,,0.0
2021-09-26 08:00:00,2021-09-26 09:00:00,26.9,102.35,4.08,0.89,4.98,,12.3,0.15,,,2.3,,,,16.59,76.78,0.25,76.88,303.3,,0.0
2021-09-26 09:00:00,2021-09-26 10:00:00,27.85,97.05,4.09,0.9,4.99,,12.39,0.1,,,2.22,,,,20.02,59.55,0.31,77.53,515.38,,0.0
2021-09-26 10:00:00,2021-09-26 11:00:00,32.65,87.58,3.99,0.9,4.88,,12.15,0.08,,,2.22,,,,22.52,51.85,0.45,37.86,699.8,,0.0
2021-09-26 11:00:00,2021-09-26 12:00:00,29.62,80.88,3.78,0.88,4.67,,12.29,0.1,,,2.26,,,,23.7,48.9,0.4,191.69,789.27,,0.0
2021-09-26 12:00:00,2021-09-26 13:00:00,25.27,70.25,3.71,0.85,4.56,,11.83,2.03,,,2.09,,,,25.07,45.13,0.31,91.11,801.2,,0.0
2021-09-26 13:00:00,2021-09-26 14:00:00,27.3,68.8,3.66,0.85,4.51,,12.3,9.52,,,2.24,,,,26.59,42.03,0.34,196.06,778.62,,0.0
2021-09-26 14:00:00,2021-09-26 15:00:00,27.15,69.27,3.79,0.87,4.66,,12.44,0.7,,,2.33,,,,27.39,37.88,0.24,89.22,682.58,,0.0
2021-09-26 15:00:00,2021-09-26 16:00:00,20.5,56.58,3.94,0.91,4.85,,12.15,,,,2.28,,,,27.92,34.67,0.44,69.18,312.92,,0.0
2021-09-26 16:00:00,2021-09-26 17:00:00,15.78,47.7,3.82,0.88,4.69,,12.32,3.67,,,2.23,,,,28.52,34.64,0.27,85.41,287.05,,0.0
2021-09-26 17:00:00,2021-09-26 18:00:00,16.82,50.0,3.74,0.92,4.67,,12.78,8.92,,,2.29,,,,26.59,37.42,0.2,100.55,115.07,,0.0
2021-09-26 18:00:00,2021-09-26 19:00:00,17.62,53.07,3.64,0.89,4.53,,14.15,,,,2.08,,,,22.18,55.12,0.1,29.91,7.95,,0.0
2021-09-26 19:00:00,2021-09-26 20:00:00,14.0,66.15,3.58,0.9,4.49,,14.66,,,,2.19,,,,19.54,68.91,0.13,122.76,8.35,,0.0
2021-09-26 20:00:00,2021-09-26 21:00:00,15.38,101.5,3.66,0.89,4.55,,12.93,0.02,,,2.24,,,,18.34,78.02,0.1,84.5,9.97,,0.0
2021-09-26 21:00:00,2021-09-26 22:00:00,24.48,142.62,3.75,0.9,4.65,,13.12,0.02,,,2.24,,,,17.65,83.78,0.21,74.05,10.75,,0.0
2021-09-26 22:00:00,2021-09-26 23:00:00,26.3,153.68,3.79,0.93,4.72,,13.67,0.04,,,2.26,,,,16.3,87.88,0.17,74.17,9.77,,0.0
2021-09-26 23:00:00,2021-09-27 00:00:00,22.7,147.97,3.79,0.92,4.71,,13.85,0.04,,,2.25,,,,15.83,86.44,0.18,76.62,10.57,,0.0
2021-09-27 00:00:00,2021-09-27 01:00:00,25.25,150.62,3.93,0.89,4.82,,13.56,0.83,,,2.31,,,,15.87,90.02,0.18,60.02,11.9,,0.0
2021-09-27 01:00:00,2021-09-27 02:00:00,30.85,153.05,3.88,0.93,4.8,,13.51,1.16,,,2.26,,,,15.85,91.38,0.19,82.92,10.2,,0.0
2021-09-27 02:00:00,2021-09-27 03:00:00,37.43,148.2,3.77,0.91,4.68,,13.9,1.02,,,2.06,,,,14.8,94.11,0.16,43.74,10.25,,0.0
2021-09-27 03:00:00,2021-09-27 04:00:00,42.52,144.95,3.67,0.91,4.58,,14.23,0.86,,,2.15,,,,14.78,93.84,0.14,66.22,11.65,,0.0
2021-09-27 04:00:00,2021-09-27 05:00:00,41.15,156.1,3.92,0.9,4.82,,13.15,0.17,,,2.14,,,,14.45,93.37,0.23,110.47,10.48,,0.0
2021-09-27 05:00:00,2021-09-27 06:00:00,40.85,163.12,3.81,0.88,4.7,,12.72,0.09,,,2.29,,,,13.74,94.32,0.37,109.62,10.65,,0.0
2021-09-27 06:00:00,2021-09-27 07:00:00,42.23,157.75,3.77,0.9,4.67,,13.28,0.03,,,2.24,,,,13.42,95.63,0.19,98.12,19.1,,0.0
2021-09-27 07:00:00,2021-09-27 08:00:00,37.18,136.25,3.83,0.91,4.74,,13.5,,,,2.17,,,,14.6,90.48,0.35,109.55,114.18,,0.0
2021-09-27 08:00:00,2021-09-27 09:00:00,32.88,132.12,3.78,0.89,4.67,,12.47,0.23,,,2.19,,,,17.21,77.95,0.49,48.03,295.17,,0.0
2021-09-27 09:00:00,2021-09-27 10:00:00,27.48,158.67,3.68,0.9,4.59,,12.62,0.26,,,2.08,,,,20.15,67.43,0.48,26.18,475.5,,0.0
2021-09-27 10:00:00,2021-09-27 11:00:00,25.57,143.9,3.58,0.88,4.46,,12.65,0.25,,,2.12,,,,22.98,58.02,0.3,53.61,690.8,,0.0
2021-09-27 11:00:00,2021-09-27 12:00:00,23.98,123.67,3.46,0.89,4.34,,12.81,0.18,,,2.19,,,,24.69,52.06,0.42,29.06,820.32,,0.0
2021-09-27 12:00:00,2021-09-27 13:00:00,17.57,72.05,4.11,2.1,6.21,7.1,12.19,0.05,,,2.21,,,,26.42,43.73,0.4,100.45,876.92,,0.0
2021-09-27 13:00:00,2021-09-27 14:00:00,16.52,33.92,8.64,10.94,19.58,15.0,12.72,0.03,,,2.29,,,,27.53,41.78,0.58,56.05,836.43,,0.0
2021-09-27 14:00:00,2021-09-27 15:00:00,19.35,36.85,8.63,10.86,19.5,15.0,12.66,0.0,,,2.29,,,,28.72,36.83,0.22,99.75,668.88,,0.0
2021-09-27 15:00:00,2021-09-27 16:00:00,21.45,32.98,8.53,10.87,19.4,15.0,12.8,0.01,,,2.25,,,,28.52,39.54,0.42,152.03,318.88,,0.0
2021-09-27 16:00:00,2021-09-27 17:00:00,20.48,25.1,8.48,10.86,19.34,14.97,13.03,0.17,,,2.27,,,,28.23,42.66,0.44,27.66,255.68,,0.0
2021-09-27 17:00:00,2021-09-27 18:00:00,16.27,21.25,8.38,10.86,19.23,15.0,13.59,0.21,,,2.29,,,,27.45,44.9,0.08,291.84,97.38,,0.0
2021-09-27 18:00:00,2021-09-27 19:00:00,15.5,29.4,8.38,10.87,19.25,15.0,14.24,0.36,,,2.16,,,,23.12,61.61,0.08,309.79,8.55,,0.0
2021-09-27 19:00:00,2021-09-27 20:00:00,18.05,45.42,8.39,10.91,19.3,14.95,14.47,0.62,,,2.12,,,,20.83,75.82,0.11,49.59,8.45,,0.0
2021-09-27 20:00:00,2021-09-27 21:00:00,20.68,65.72,8.47,10.91,19.38,15.0,13.0,0.19,,,2.25,,,,19.45,81.12,0.12,70.94,10.1,,0.0
2021-09-27 21:00:00,2021-09-27 22:00:00,27.77,81.88,8.52,10.92,19.44,14.97,12.96,0.16,,,2.23,,,,18.69,82.73,0.17,112.96,10.23,,0.0
2021-09-27 22:00:00,2021-09-27 23:00:00,29.2,77.28,8.58,10.9,19.48,15.0,13.3,0.14,,,2.24,,,,18.02,84.76,0.21,86.58,10.58,,0.0
2021-09-27 23:00:00,2021-09-28 00:00:00,27.73,74.13,8.56,10.89,19.44,15.0,13.69,0.1,,,2.25,,,,17.75,85.06,0.28,140.54,10.83,,0.0
2021-09-28 00:00:00,2021-09-28 01:00:00,31.65,75.9,9.09,10.86,19.94,15.03,13.79,0.3,,,2.24,,,,17.16,89.02,0.22,99.43,10.4,,0.0
2021-09-28 01:00:00,2021-09-28 02:00:00,28.68,65.62,9.06,10.88,19.94,15.0,13.55,0.26,,,2.19,,,,16.32,92.0,0.3,42.98,10.57,,0.0
2021-09-28 02:00:00,2021-09-28 03:00:00,27.98,61.35,9.03,10.84,19.87,15.0,14.02,0.22,,,2.19,,,,15.5,90.95,0.2,71.46,10.2,,0.0
2021-09-28 03:00:00,2021-09-28 04:00:00,31.83,67.42,9.07,10.89,19.96,15.0,13.92,0.2,,,2.21,,,,15.63,90.19,0.21,127.07,11.75,,0.0
2021-09-28 04:00:00,2021-09-28 05:00:00,34.55,59.17,9.06,10.93,19.98,15.0,12.69,0.21,,,2.25,,,,15.99,91.8,0.31,148.81,10.95,,0.0
2021-09-28 05:00:00,2021-09-28 06:00:00,32.33,60.05,9.06,10.95,20.02,15.0,13.52,0.27,,,2.28,,,,14.75,98.19,0.2,65.84,10.25,,0.0
2021-09-28 06:00:00,2021-09-28 07:00:00,32.27,68.67,9.01,10.96,19.96,15.0,13.23,0.27,,,2.12,,,,14.33,98.72,0.54,42.99,19.9,,0.0
2021-09-28 07:00:00,2021-09-28 08:00:00,36.07,72.05,9.04,10.93,19.98,15.0,13.2,0.21,,,2.2,,,,15.07,93.24,0.56,17.24,104.62,,0.0
2021-09-28 08:00:00,2021-09-28 09:00:00,33.95,78.72,9.02,10.89,19.91,15.0,11.93,0.11,,,2.12,,,,17.95,80.73,0.39,35.92,272.52,,0.0
2021-09-28 09:00:00,2021-09-28 10:00:00,31.7,77.95,8.98,10.91,19.89,14.97,12.03,0.12,,,2.1,,,,21.23,70.53,0.33,31.03,459.52,,0.0
2021-09-28 10:00:00,2021-09-28 11:00:00,29.2,63.97,8.93,10.87,19.79,14.97,12.01,0.09,,,2.18,,,,24.18,57.6,0.34,62.55,616.5,,0.0
2021-09-28 11:00:00,2021-09-28 12:00:00,22.57,61.38,8.93,10.84,19.77,15.0,11.42,0.13,26.85,,2.27,,,,25.4,56.19,0.67,62.0,750.23,,0.0
2021-09-28 12:00:00,2021-09-28 13:00:00,19.15,66.38,8.99,10.81,19.8,15.0,9.46,0.09,22.36,,2.28,,,,26.54,52.03,0.34,110.7,799.12,,0.0
2021-09-28 13:00:00,2021-09-28 14:00:00,20.1,53.97,8.81,10.87,19.68,15.0,10.3,,19.24,,2.27,,,,27.81,44.47,0.59,111.79,785.75,,0.0
2021-09-28 14:00:00,2021-09-28 15:00:00,21.65,40.9,8.78,10.93,19.7,14.9,11.47,,18.01,,2.15,,,,28.6,44.79,0.68,40.65,643.45,,0.0
2021-09-28 15:00:00,2021-09-28 16:00:00,24.2,26.5,8.64,10.91,19.56,14.97,12.41,,15.73,,2.27,,,,28.54,43.56,0.45,105.64,306.18,,0.0
2021-09-28 16:00:00,2021-09-28 17:00:00,24.2,26.5,9.0,10.93,19.93,15.0,12.63,0.11,16.34,,1.94,,,,28.7,41.95,0.21,129.73,251.1,,0.0
2021-09-28 17:00:00,2021-09-28 18:00:00,19.2,33.03,8.75,10.94,19.68,15.0,12.78,0.16,11.38,,2.24,,,,25.97,52.24,0.08,106.09,43.62,,0.0
2021-09-28 18:00:00,2021-09-28 19:00:00,17.82,36.9,8.65,10.93,19.58,15.0,12.23,0.21,11.39,,2.2,,,,23.21,62.07,0.26,86.52,12.07,,0.0
2021-09-28 19:00:00,2021-09-28 20:00:00,14.08,37.73,8.73,10.92,19.64,15.0,11.83,0.19,10.45,,2.3,,,,21.78,63.23,0.22,58.17,9.25,,0.0
2021-09-28 20:00:00,2021-09-28 21:00:00,11.15,38.15,8.7,10.97,19.68,15.0,9.89,0.14,10.57,,2.32,,,,20.59,67.95,0.19,47.21,10.1,,0.0
2021-09-28 21:00:00,2021-09-28 22:00:00,11.5,35.05,8.69,10.95,19.64,14.97,11.14,0.16,11.77,,2.34,,,,19.44,74.26,0.11,129.34,9.93,,0.0
2021-09-28 22:00:00,2021-09-28 23:00:00,14.9,78.12,8.79,10.93,19.72,15.0,12.56,0.24,9.21,,2.13,,,,18.55,80.3,0.12,106.31,10.25,,0.0
2021-09-28 23:00:00,2021-09-29 00:00:00,17.13,97.33,8.81,10.94,19.75,15.0,13.35,0.29,8.82,,2.26,,,,18.31,80.25,0.28,140.36,10.67,,0.0
2021-09-29 00:00:00,2021-09-29 01:00:00,17.05,48.05,9.18,10.88,20.05,15.07,11.28,0.08,8.3,,2.11,,,,17.3,84.51,0.1,206.23,9.9,,0.0
2021-09-29 01:00:00,2021-09-29 02:00:00,14.68,38.45,9.18,10.95,20.13,15.03,11.41,0.06,7.98,,2.23,,,,16.58,91.19,0.14,184.63,10.2,,0.0
2021-09-29 02:00:00,2021-09-29 03:00:00,12.95,76.65,9.13,10.96,20.09,15.0,12.24,0.12,7.74,,2.23,,,,15.97,95.95,0.15,153.36,10.43,,0.0
2021-09-29 03:00:00,2021-09-29 04:00:00,15.12,81.38,9.12,10.96,20.07,15.0,13.13,0.17,7.04,,2.27,,,,15.46,97.95,0.17,115.19,10.48,,0.0
2021-09-29 04:00:00,2021-09-29 05:00:00,24.23,84.65,9.09,10.93,20.02,15.0,12.6,0.17,7.71,,2.2,,,,14.96,97.17,0.15,173.61,9.88,,0.0
2021-09-29 05:00:00,2021-09-29 06:00:00,26.6,100.83,9.05,10.97,20.03,15.0,13.14,0.22,8.68,,2.11,,,,14.55,98.76,0.14,63.03,10.38,,0.0
2021-09-29 06:00:00,2021-09-29 07:00:00,25.88,85.72,9.25,10.95,20.2,15.0,12.75,0.2,8.36,,2.01,,,,14.45,99.64,0.13,261.45,18.85,,0.0
2021-09-29 07:00:00,2021-09-29 08:00:00,26.77,81.12,9.23,10.93,20.16,15.03,13.11,0.21,9.44,,2.12,,,,15.24,97.04,0.16,87.6,74.67,,0.0
2021-09-29 08:00:00,2021-09-29 09:00:00,28.88,89.8,9.18,11.01,20.18,15.0,12.18,0.21,9.04,,2.09,,,,17.62,84.53,0.35,111.31,263.0,,0.0
2021-09-29 09:00:00,2021-09-29 10:00:00,37.4,99.28,9.13,11.02,20.15,14.97,10.96,0.11,7.85,,2.04,,,,20.93,69.59,0.15,179.4,457.78,,0.0
2021-09-29 10:00:00,2021-09-29 11:00:00,41.75,90.0,8.99,10.94,19.94,15.0,10.07,0.08,12.97,,2.13,,,,23.46,60.15,0.44,114.35,613.82,,0.0
2021-09-29 11:00:00,2021-09-29 12:00:00,31.7,33.0,8.72,10.91,19.63,14.95,10.79,0.1,19.19,,2.22,,,,25.02,54.84,0.35,96.29,666.12,,0.0
2021-09-29 12:00:00,2021-09-29 13:00:00,28.22,38.22,9.63,10.81,20.44,15.03,10.42,0.22,22.2,,1.92,,,,26.2,50.78,0.43,51.69,788.28,,0.0
2021-09-29 13:00:00,2021-09-29 14:00:00,26.43,37.45,10.62,10.81,21.42,15.1,10.43,0.84,15.49,,1.62,,,,26.9,46.57,0.73,60.73,795.15,,0.0
2021-09-29 14:00:00,2021-09-29 15:00:00,28.0,34.5,5.78,10.55,10.29,14.17,10.11,0.19,13.75,,1.83,,,,28.34,43.91,0.42,43.39,689.98,,0.0
2021-09-29 15:00:00,2021-09-29 16:00:00,,,9.11,10.77,14.91,14.77,11.08,0.06,14.56,,0.0,,,,28.84,38.19,0.43,116.42,260.07,,0.0
2021-09-29 16:00:00,2021-09-29 17:00:00,,,9.03,10.86,19.89,15.0,11.24,0.27,17.36,,0.0,,,,28.75,35.46,0.31,283.58,253.82,,0.0
2021-09-29 17:00:00,2021-09-29 18:00:00,9.13,26.37,7.64,10.92,18.56,14.92,11.79,0.3,12.39,,0.0,,,,27.12,40.45,0.13,151.34,87.47,,0.0
2021-09-29 18:00:00,2021-09-29 19:00:00,11.75,33.35,7.46,10.93,18.4,14.9,13.0,0.42,9.34,,,,,,22.84,59.49,0.07,116.6,7.1,,0.0
2021-09-29 19:00:00,2021-09-29 20:00:00,16.05,61.03,7.52,10.93,18.45,14.9,12.96,0.87,9.24,,0.0,,,,20.95,72.8,0.16,57.29,9.03,,0.0
2021-09-29 20:00:00,2021-09-29 21:00:00,14.57,43.88,7.66,10.94,18.61,14.95,8.89,0.15,7.01,,1.8,,,,20.13,70.59,0.17,75.06,10.15,,0.0
2021-09-29 21:00:00,2021-09-29 22:00:00,15.3,43.02,7.7,10.96,18.66,14.93,8.69,0.31,4.47,,2.18,,,,18.9,81.37,0.18,45.65,9.88,,0.0
2021-09-29 22:00:00,2021-09-29 23:00:00,22.65,93.62,7.75,10.94,18.7,14.9,8.67,0.33,7.65,,2.18,,,,18.35,85.02,0.16,136.31,10.35,,0.0
2021-09-29 23:00:00,2021-09-30 00:00:00,24.5,113.57,7.58,10.94,18.52,14.9,9.38,0.3,8.88,,2.11,,,,17.96,87.22,0.18,112.84,10.6,,0.0
2021-09-30 00:00:00,2021-09-30 01:00:00,19.9,99.9,9.23,10.94,20.17,15.0,11.75,0.25,10.34,,2.16,,,,17.13,91.03,0.23,42.87,10.53,,0.0
2021-09-30 01:00:00,2021-09-30 02:00:00,18.6,82.98,9.31,10.94,20.24,15.03,12.7,0.26,9.79,,2.04,,,,16.52,92.17,0.21,121.11,10.98,,0.0
2021-09-30 02:00:00,2021-09-30 03:00:00,31.6,90.42,9.26,10.97,20.23,15.0,13.18,0.31,10.1,,2.15,,,,16.11,92.47,0.13,52.78,10.72,,0.0
2021-09-30 03:00:00,2021-09-30 04:00:00,42.7,98.1,9.47,10.93,20.39,15.03,14.07,0.28,11.76,,1.99,,,,15.72,92.73,0.15,140.33,10.5,,0.0
2021-09-30 04:00:00,2021-09-30 05:00:00,44.08,92.83,9.48,10.93,20.41,15.0,11.81,0.22,11.92,,2.04,,,,15.27,97.74,0.16,89.1,10.32,,0.0
2021-09-30 05:00:00,2021-09-30 06:00:00,42.3,99.35,9.46,10.9,20.36,15.03,11.77,0.2,11.53,,2.05,,,,15.13,98.53,0.36,69.86,11.7,,0.0
2021-09-30 06:00:00,2021-09-30 07:00:00,36.75,97.4,9.42,10.97,20.39,15.0,12.22,0.13,10.71,,2.0,,,,15.23,96.33,0.2,65.94,19.83,,0.0
2021-09-30 07:00:00,2021-09-30 08:00:00,36.45,95.42,9.38,10.96,20.34,15.0,11.83,0.11,6.6,,2.23,,,,15.9,93.64,0.2,123.12,93.72,,0.0
2021-09-30 08:00:00,2021-09-30 09:00:00,31.38,73.1,9.29,10.96,20.24,15.03,9.69,0.2,6.51,,2.22,,,,18.24,80.29,0.33,51.29,265.77,,0.0
2021-09-30 09:00:00,2021-09-30 10:00:00,26.6,45.38,9.24,10.93,20.18,15.05,9.29,0.21,9.32,,2.14,,,,21.03,69.12,0.38,78.29,448.48,,0.0
2021-09-30 10:00:00,2021-09-30 11:00:00,29.02,40.67,9.3,10.89,20.19,15.03,10.0,0.16,12.21,,2.27,,,,23.64,59.27,0.4,188.41,630.0,,0.0
2021-09-30 11:00:00,2021-09-30 12:00:00,26.7,41.25,9.49,10.89,20.39,15.05,11.25,0.15,12.9,,2.07,,,,25.75,51.3,0.2,176.1,719.92,,0.0
2021-09-30 12:00:00,2021-09-30 13:00:00,22.15,37.35,9.44,10.92,20.36,15.0,11.18,0.21,18.64,,2.19,,,,26.43,46.89,0.33,287.12,781.65,,0.0
2021-09-30 13:00:00,2021-09-30 14:00:00,24.1,26.4,9.35,10.91,15.2,15.03,11.62,0.11,18.82,,1.5,,,,27.51,43.77,0.56,207.3,758.33,,0.0
2021-09-30 14:00:00,2021-09-30 15:00:00,24.1,26.4,9.26,10.92,20.18,15.0,11.36,0.12,16.52,,2.17,,,,28.37,40.04,0.45,109.86,676.85,,0.0
2021-09-30 15:00:00,2021-09-30 16:00:00,,,9.03,10.91,19.95,15.0,11.62,0.1,17.09,,2.24,,,,28.97,37.98,0.38,148.27,331.75,,0.0
2021-09-30 16:00:00,2021-09-30 17:00:00,11.2,13.2,8.96,10.88,19.85,15.0,11.49,0.27,12.69,,2.12,,,,28.82,39.36,0.11,92.36,232.85,,0.0
2021-09-30 17:00:00,2021-09-30 18:00:00,10.35,25.5,8.91,10.96,19.86,15.0,12.43,0.32,13.71,,2.22,,,,26.06,49.2,0.16,98.08,48.03,,0.0
2021-09-30 18:00:00,2021-09-30 19:00:00,12.68,41.1,9.13,10.93,20.06,15.03,13.27,0.49,10.71,,2.21,,,,22.74,62.55,0.16,161.31,9.95,,0.0
2021-09-30 19:00:00,2021-09-30 20:00:00,19.25,49.62,9.43,10.94,20.38,15.0,13.77,1.12,10.12,,2.08,,,,20.95,72.9,0.15,144.29,9.03,,0.0
2021-09-30 20:00:00,2021-09-30 21:00:00,19.4,61.55,9.27,10.94,20.21,15.0,12.57,0.26,9.62,,2.24,,,,20.13,78.5,0.16,92.35,9.68,,0.0
2021-09-30 21:00:00,2021-09-30 22:00:00,18.57,68.12,9.18,10.99,20.17,15.0,12.6,0.23,9.18,,2.03,,,,19.04,83.26,0.15,67.75,10.12,,0.0
2021-09-30 22:00:00,2021-09-30 23:00:00,21.25,72.48,9.07,10.95,20.02,15.0,12.71,0.19,8.77,,2.34,,,,18.69,85.07,0.1,63.61,11.2,,0.0
2021-09-30 23:00:00,2021-10-01 00:00:00,24.77,79.27,9.04,10.98,20.02,15.0,12.86,0.18,8.24,,2.27,,,,18.39,88.04,0.12,94.64,10.67,,0.0
2021-10-01 00:00:00,2021-10-01 01:00:00,28.12,89.5,8.89,10.91,19.81,15.0,12.09,0.23,10.58,,2.14,,,,17.75,89.5,0.16,121.67,11.1,,0.0
2021-10-01 01:00:00,2021-10-01 02:00:00,27.05,80.42,9.0,10.93,19.93,15.0,11.95,0.2,9.4,,2.09,,,,17.62,89.44,0.18,202.45,11.65,,0.0
2021-10-01 02:00:00,2021-10-01 03:00:00,27.57,73.67,9.06,10.93,20.0,15.0,11.9,0.16,10.55,,2.22,,,,17.81,89.86,0.26,168.71,11.57,,0.0
2021-10-01 03:00:00,2021-10-01 04:00:00,25.32,82.1,9.08,10.94,20.01,15.0,11.94,,11.15,,2.16,,,,17.98,89.56,0.23,176.43,11.5,,0.0
2021-10-01 04:00:00,2021-10-01 05:00:00,23.9,73.95,9.05,10.95,20.0,15.0,12.06,0.27,11.24,,2.11,,,,17.83,90.5,0.21,187.87,11.27,,0.0
2021-10-01 05:00:00,2021-10-01 06:00:00,15.23,29.77,8.9,10.97,19.87,15.0,11.96,0.26,10.0,,2.13,,,,17.25,92.39,0.31,61.59,11.28,,0.0
2021-10-01 06:00:00,2021-10-01 07:00:00,16.8,48.95,8.84,10.96,19.8,15.0,12.46,0.29,9.01,,2.13,,,,17.42,90.11,0.27,130.82,17.73,,0.0
2021-10-01 07:00:00,2021-10-01 08:00:00,17.73,64.38,8.87,10.94,19.81,15.0,11.21,0.36,5.88,,2.16,,,,17.94,89.21,0.47,155.36,114.4,,0.0
2021-10-01 08:00:00,2021-10-01 09:00:00,22.38,70.28,8.91,10.93,19.84,15.0,11.89,0.2,10.84,,2.19,,,,20.25,75.38,0.15,131.58,277.48,,0.0
2021-10-01 09:00:00,2021-10-01 10:00:00,28.95,62.4,9.43,10.98,20.41,15.03,11.41,0.17,13.37,,1.98,,,,22.3,65.03,0.42,188.77,444.82,,0.0
2021-10-01 10:00:00,2021-10-01 11:00:00,23.8,42.23,2.23,10.9,13.12,14.6,12.32,0.04,14.84,,2.2,,,,24.72,58.27,0.45,68.82,612.83,,0.0
