From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),Temp (degree C),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),Xylene (ug/m3),AT (degree C),RF (mm)
2020-02-03 00:00:00,2020-02-03 01:00:00,37.08,101.58,,27.99,30.66,31.59,5.81,0.45,35.19,0.9,1.61,0.52,0.38,,63.5,0.25,90.05,65.62,870.15,0.2,21.06,0.0
2020-02-03 01:00:00,2020-02-03 02:00:00,36.3,98.96,,24.77,27.33,27.14,5.46,0.39,35.37,0.91,1.6,0.5,0.43,,66.16,0.27,83.62,67.25,870.18,0.2,20.42,0.0
2020-02-03 02:00:00,2020-02-03 03:00:00,35.02,87.62,,19.62,22.27,22.55,4.12,0.29,37.11,0.92,1.64,0.53,0.39,,68.54,0.38,91.92,68.9,870.65,0.2,19.79,0.0
2020-02-03 03:00:00,2020-02-03 04:00:00,31.12,76.74,,13.09,14.41,16.08,3.8,0.21,43.26,0.9,1.63,0.5,0.4,,71.56,0.24,102.45,69.79,870.17,0.2,19.24,0.0
2020-02-03 04:00:00,2020-02-03 05:00:00,25.44,72.51,,15.75,19.22,19.97,2.82,0.29,38.9,0.85,1.65,0.5,0.42,,74.66,0.08,106.97,68.86,869.4,0.2,18.82,0.0
2020-02-03 05:00:00,2020-02-03 06:00:00,26.46,66.13,,35.0,45.48,41.34,2.34,0.63,11.18,0.89,1.58,0.51,0.4,,78.56,0.1,129.35,66.45,869.4,0.21,18.2,0.0
2020-02-03 06:00:00,2020-02-03 07:00:00,30.95,69.29,,50.23,80.62,71.9,2.77,1.32,7.89,0.92,1.6,0.51,0.39,,78.8,0.14,94.35,69.26,869.67,0.19,18.36,0.0
2020-02-03 07:00:00,2020-02-03 08:00:00,32.24,88.47,,55.42,90.72,84.46,2.95,1.21,5.7,0.91,1.56,0.49,0.4,,79.28,0.32,84.82,109.18,870.42,0.2,18.43,0.0
2020-02-03 08:00:00,2020-02-03 09:00:00,34.64,99.34,,29.46,38.03,39.48,3.37,0.73,28.04,0.87,1.58,0.51,0.42,,71.71,0.89,83.76,285.21,872.97,0.2,20.4,0.0
2020-02-03 09:00:00,2020-02-03 10:00:00,34.2,96.21,,29.1,37.63,36.73,8.21,0.85,45.54,0.89,1.65,0.5,0.41,,61.91,0.6,86.6,429.43,872.15,0.21,22.89,0.0
2020-02-03 10:00:00,2020-02-03 11:00:00,31.27,92.11,,24.13,29.2,29.34,6.37,0.64,68.53,0.89,1.59,0.52,0.4,,54.0,1.3,84.05,509.11,875.33,0.21,24.35,0.0
2020-02-03 11:00:00,2020-02-03 12:00:00,9.81,31.74,,18.27,21.11,21.58,4.37,0.42,81.67,0.95,1.66,0.51,0.4,,43.76,1.31,101.1,568.14,875.88,0.21,26.15,0.0
2020-02-03 12:00:00,2020-02-03 13:00:00,16.69,48.48,,15.79,18.36,18.99,3.2,0.39,87.7,0.92,1.63,0.51,0.43,,40.2,1.01,92.81,485.53,875.38,0.22,27.41,0.0
2020-02-03 13:00:00,2020-02-03 14:00:00,21.69,54.3,,16.32,19.68,19.62,2.97,0.34,84.81,0.93,1.64,0.5,0.39,,34.91,1.92,76.64,240.49,878.38,0.2,28.26,0.0
2020-02-03 14:00:00,2020-02-03 15:00:00,21.49,61.42,,17.54,20.76,20.5,2.85,0.33,86.5,0.91,1.61,0.52,0.4,,31.46,2.5,71.52,419.68,880.33,0.2,29.02,0.0
2020-02-03 15:00:00,2020-02-03 16:00:00,19.92,63.05,,24.26,28.76,27.49,2.6,0.33,87.25,0.9,1.6,0.5,0.4,,32.01,2.5,68.0,382.03,880.62,0.17,29.12,0.0
2020-02-03 16:00:00,2020-02-03 17:00:00,21.73,81.28,,23.7,27.45,27.0,2.46,0.27,89.78,0.92,1.61,0.49,0.39,,31.15,1.6,82.69,258.16,876.45,0.2,29.38,0.0
2020-02-03 17:00:00,2020-02-03 18:00:00,22.61,80.64,,20.55,22.69,22.24,2.43,0.27,93.33,0.89,1.61,0.53,0.41,,29.61,1.1,99.36,118.17,874.12,0.2,29.04,0.0
2020-02-03 18:00:00,2020-02-03 19:00:00,22.55,74.54,,37.21,39.05,35.8,2.34,0.51,60.83,0.9,1.6,0.51,0.38,,31.64,0.25,106.58,51.34,870.15,0.21,27.67,0.0
2020-02-03 19:00:00,2020-02-03 20:00:00,23.09,82.55,,89.88,123.44,109.42,3.11,1.76,5.08,0.89,1.6,0.5,0.4,,36.99,0.16,93.59,50.72,869.8,0.19,26.06,0.0
2020-02-03 20:00:00,2020-02-03 21:00:00,32.97,112.45,,41.34,46.56,47.68,2.61,0.77,36.1,0.91,1.59,0.48,0.41,,37.87,0.43,119.59,55.85,871.38,0.2,25.53,0.0
2020-02-03 21:00:00,2020-02-03 22:00:00,33.98,106.09,,27.73,29.21,29.01,3.12,0.48,57.05,0.92,1.58,0.52,0.41,,40.15,0.44,168.42,54.41,871.27,0.2,24.95,0.0
2020-02-03 22:00:00,2020-02-03 23:00:00,30.6,88.7,,24.39,25.86,25.77,3.68,0.54,63.94,0.91,1.62,0.48,0.43,,44.31,0.26,189.36,53.54,870.55,0.2,23.93,0.0
2020-02-03 23:00:00,2020-02-04 00:00:00,30.85,81.63,,23.08,24.31,23.82,4.33,0.53,57.91,0.93,1.64,0.5,0.37,,50.78,0.28,137.98,56.84,870.63,0.2,22.99,0.0
2020-02-04 00:00:00,2020-02-04 01:00:00,29.94,79.52,,44.6,53.28,48.57,4.03,0.63,18.38,0.9,1.55,0.48,0.41,,58.95,0.14,78.12,60.31,869.67,0.19,20.87,0.0
2020-02-04 01:00:00,2020-02-04 02:00:00,31.2,81.39,,45.31,51.08,47.74,4.72,0.58,11.32,0.91,1.62,0.51,0.4,,59.77,0.1,73.57,63.94,869.42,0.21,20.25,0.0
2020-02-04 02:00:00,2020-02-04 03:00:00,31.61,84.67,,35.97,44.78,42.92,4.28,0.54,21.3,0.9,1.6,0.49,0.4,,60.86,0.05,112.84,67.56,869.28,0.21,19.57,0.0
2020-02-04 03:00:00,2020-02-04 04:00:00,30.62,80.27,,25.98,33.24,33.01,3.62,0.37,36.58,0.91,1.61,0.52,0.4,,59.72,0.09,117.06,71.36,869.4,0.22,19.4,0.0
2020-02-04 04:00:00,2020-02-04 05:00:00,28.7,63.02,,23.32,26.61,26.88,3.49,0.28,39.14,0.92,1.57,0.52,0.4,,62.46,0.19,98.81,72.06,869.8,0.2,18.79,0.0
2020-02-04 05:00:00,2020-02-04 06:00:00,27.37,56.64,,22.39,24.91,25.0,2.93,0.29,31.14,0.9,1.57,0.5,0.4,,67.39,0.26,104.97,71.63,870.1,0.19,18.19,0.0
2020-02-04 06:00:00,2020-02-04 07:00:00,21.84,48.98,,35.68,44.72,41.38,2.54,0.55,12.76,0.91,1.58,0.51,0.4,,72.12,0.22,95.19,72.06,869.92,0.2,17.8,0.0
2020-02-04 07:00:00,2020-02-04 08:00:00,22.35,47.38,,26.95,30.89,31.03,2.14,0.52,21.49,0.91,1.6,0.51,0.4,,74.69,0.56,100.74,112.24,871.42,0.2,17.87,0.0
2020-02-04 08:00:00,2020-02-04 09:00:00,23.99,48.35,,20.4,25.36,25.6,1.77,0.53,32.5,0.9,1.58,0.51,0.39,,75.01,1.4,94.94,266.44,875.3,0.21,19.48,0.0
2020-02-04 09:00:00,2020-02-04 10:00:00,23.64,43.49,,20.48,27.53,27.79,1.78,0.55,40.53,0.91,1.56,0.51,0.39,,71.06,1.35,95.83,398.31,875.5,0.21,21.33,0.0
2020-02-04 10:00:00,2020-02-04 11:00:00,22.73,44.7,,16.54,19.25,20.47,2.0,0.45,57.33,0.92,1.61,0.49,0.38,,60.9,0.73,118.91,517.0,873.92,0.2,23.71,0.0
2020-02-04 11:00:00,2020-02-04 12:00:00,21.98,44.65,,14.57,17.13,18.09,2.62,0.29,77.11,0.87,1.62,0.5,0.4,,51.91,0.78,106.71,574.72,874.18,0.21,25.39,0.0
2020-02-04 12:00:00,2020-02-04 13:00:00,25.93,47.16,,12.49,15.1,15.93,4.53,0.24,86.3,0.93,1.64,0.52,0.41,,41.03,1.2,103.67,490.97,875.25,0.2,26.49,0.0
2020-02-04 13:00:00,2020-02-04 14:00:00,24.73,45.5,,18.21,22.49,21.74,4.3,0.3,82.2,0.91,1.62,0.48,0.41,,34.47,1.55,91.25,310.02,876.7,0.2,27.53,0.0
2020-02-04 14:00:00,2020-02-04 15:00:00,19.31,46.17,,20.69,25.38,24.58,3.75,0.32,77.88,0.87,1.59,0.48,0.38,,27.28,1.51,78.24,445.64,876.5,0.21,28.55,0.0
2020-02-04 15:00:00,2020-02-04 16:00:00,21.34,46.49,,17.91,21.55,21.89,2.68,0.26,78.08,0.87,1.57,0.48,0.42,,20.89,1.61,74.66,408.2,876.75,0.2,28.83,0.0
2020-02-04 16:00:00,2020-02-04 17:00:00,20.65,58.04,,20.75,24.57,23.45,2.02,0.28,80.64,0.93,1.58,0.5,0.41,,23.67,1.41,81.85,270.88,875.77,0.2,28.86,0.0
2020-02-04 17:00:00,2020-02-04 18:00:00,18.78,59.78,,34.33,41.7,38.59,3.15,0.4,68.8,0.91,1.61,0.52,0.38,,26.15,1.58,59.84,119.05,876.3,0.2,28.22,0.0
2020-02-04 18:00:00,2020-02-04 19:00:00,19.86,63.36,,61.82,79.82,72.58,4.1,0.98,25.3,0.91,1.57,0.49,0.41,,27.59,0.69,46.26,33.85,872.07,0.2,26.96,0.0
2020-02-04 19:00:00,2020-02-04 20:00:00,21.03,67.59,,77.78,109.0,97.3,7.47,1.34,5.93,0.9,1.63,0.53,0.4,,33.35,0.02,86.96,33.52,869.15,0.22,24.67,0.0
2020-02-04 20:00:00,2020-02-04 21:00:00,34.17,84.8,,113.32,198.16,176.89,7.11,3.42,6.63,0.95,1.61,0.48,0.41,,38.9,0.04,139.86,40.42,869.2,0.19,23.27,0.0
2020-02-04 21:00:00,2020-02-04 22:00:00,55.19,131.96,,131.94,249.29,235.42,7.79,4.02,8.7,0.93,1.62,0.51,0.4,,41.36,0.12,105.82,51.47,869.62,0.19,22.75,0.0
2020-02-04 22:00:00,2020-02-04 23:00:00,76.21,160.49,,58.74,76.2,86.1,4.81,1.34,11.05,0.91,1.64,0.51,0.39,,44.96,0.13,154.9,57.85,869.85,0.2,23.21,0.0
2020-02-04 23:00:00,2020-02-05 00:00:00,69.16,118.5,,70.2,95.72,89.55,5.71,1.64,7.15,0.86,1.53,0.51,0.41,,50.25,0.33,103.76,60.62,870.47,0.21,22.05,0.0
2020-02-05 00:00:00,2020-02-05 01:00:00,61.95,106.87,,40.85,46.38,46.49,6.44,0.74,9.83,0.91,1.57,0.47,0.39,,54.47,0.06,202.7,63.69,869.3,0.21,20.5,0.0
2020-02-05 01:00:00,2020-02-05 02:00:00,53.37,82.05,,29.53,33.4,34.01,5.19,0.52,31.2,0.89,1.58,0.47,0.41,,55.42,0.3,132.57,66.97,870.47,0.2,21.33,0.0
2020-02-05 02:00:00,2020-02-05 03:00:00,47.37,60.45,,30.43,32.73,33.21,5.36,0.61,18.05,0.88,1.6,0.51,0.42,,62.21,0.17,93.7,71.28,869.85,0.18,19.27,0.0
2020-02-05 03:00:00,2020-02-05 04:00:00,42.71,53.97,,35.49,40.27,38.74,9.83,0.54,11.94,0.92,1.57,0.51,0.38,,65.57,0.06,77.56,71.88,869.27,0.2,18.85,0.0
2020-02-05 04:00:00,2020-02-05 05:00:00,35.41,52.77,,32.73,38.85,37.95,9.66,0.48,16.23,0.88,1.6,0.49,0.39,,69.02,0.04,108.32,73.22,869.22,0.18,18.45,0.0
2020-02-05 05:00:00,2020-02-05 06:00:00,30.55,44.97,,38.15,47.08,44.88,7.74,0.69,9.06,0.93,1.57,0.49,0.39,,72.91,0.12,64.9,76.98,869.62,0.21,18.36,0.0
2020-02-05 06:00:00,2020-02-05 07:00:00,32.35,46.18,,25.98,29.28,30.5,5.46,0.58,21.55,0.92,1.6,0.5,0.41,,74.4,0.21,156.77,79.64,869.98,0.19,18.25,0.0
2020-02-05 07:00:00,2020-02-05 08:00:00,35.26,43.26,,27.74,31.42,30.73,4.8,0.57,16.58,0.88,1.63,0.49,0.39,,77.62,0.16,98.1,117.66,869.75,0.2,18.45,0.0
2020-02-05 08:00:00,2020-02-05 09:00:00,30.95,39.79,,35.09,47.34,44.91,4.05,0.9,14.16,0.9,1.61,0.51,0.43,,77.66,0.57,81.55,216.37,871.6,0.2,20.06,0.0
2020-02-05 09:00:00,2020-02-05 10:00:00,35.46,43.86,,29.29,40.67,39.78,4.28,0.87,25.29,0.9,1.57,0.52,0.41,,77.03,1.12,80.56,374.43,874.45,0.19,21.57,0.0
2020-02-05 10:00:00,2020-02-05 11:00:00,33.28,46.81,,23.0,28.23,29.02,5.39,0.51,47.62,0.88,1.59,0.48,0.41,,66.37,0.85,87.4,522.96,873.98,0.18,23.76,0.0
2020-02-05 11:00:00,2020-02-05 12:00:00,33.33,39.8,,17.75,21.34,22.78,4.95,0.42,58.66,0.91,1.59,0.51,0.39,,61.03,1.18,85.98,571.59,875.18,0.18,25.05,0.0
2020-02-05 12:00:00,2020-02-05 13:00:00,41.48,46.03,,20.59,24.9,24.64,4.61,0.45,71.19,0.92,1.6,0.49,0.41,,52.29,0.98,97.68,478.66,874.7,0.19,26.58,0.0
2020-02-05 13:00:00,2020-02-05 14:00:00,37.78,47.04,,19.12,22.92,23.36,6.16,0.38,77.85,0.89,1.62,0.51,0.42,,45.11,1.07,80.44,312.22,875.23,0.2,27.37,0.0
2020-02-05 14:00:00,2020-02-05 15:00:00,39.72,48.98,,16.85,19.88,20.48,7.93,0.38,83.28,0.92,1.58,0.49,0.42,,39.52,1.29,88.5,406.41,876.08,0.22,28.2,0.0
2020-02-05 15:00:00,2020-02-05 16:00:00,31.02,44.93,,21.81,25.7,24.92,7.5,0.37,75.73,0.92,1.6,0.51,0.38,,36.43,1.2,70.14,373.49,875.28,0.19,28.82,0.0
2020-02-05 16:00:00,2020-02-05 17:00:00,30.15,49.05,,24.27,28.31,27.69,6.3,0.38,68.93,0.9,1.61,0.51,0.41,,35.25,1.25,80.82,227.17,875.17,0.18,28.7,0.0
2020-02-05 17:00:00,2020-02-05 18:00:00,28.82,44.2,,28.42,34.45,32.54,5.08,0.48,59.21,0.89,1.57,0.5,0.39,,34.48,1.23,81.01,126.14,874.72,0.21,28.32,0.0
2020-02-05 18:00:00,2020-02-05 19:00:00,23.64,43.88,,60.84,81.22,73.64,4.47,1.06,20.85,0.9,1.59,0.5,0.36,,38.17,0.59,58.6,53.56,871.6,0.19,27.47,0.0
2020-02-05 19:00:00,2020-02-05 20:00:00,26.73,64.21,,78.57,114.22,102.17,4.5,1.82,3.91,0.93,1.59,0.5,0.39,,46.89,0.02,97.75,46.8,869.1,0.21,25.29,0.0
2020-02-05 20:00:00,2020-02-05 21:00:00,37.78,80.02,,132.69,258.25,232.68,6.11,4.59,6.05,0.86,1.59,0.51,0.4,,52.05,0.05,208.23,50.9,869.25,0.21,24.21,0.0
2020-02-05 21:00:00,2020-02-05 22:00:00,62.88,127.91,,103.41,184.52,178.99,4.85,3.14,4.75,0.91,1.6,0.5,0.4,,54.77,0.07,172.03,57.42,869.48,0.21,23.13,0.0
2020-02-05 22:00:00,2020-02-05 23:00:00,67.0,134.5,,54.14,71.32,79.56,3.79,1.48,12.59,0.91,1.56,0.49,0.39,,55.81,0.26,188.23,68.27,870.55,0.2,23.82,0.0
2020-02-05 23:00:00,2020-02-06 00:00:00,62.53,115.77,,18.9,20.03,25.5,3.69,0.42,42.54,0.88,1.56,0.49,0.41,,60.33,0.53,197.15,69.31,871.97,0.2,23.46,0.0
2020-02-06 00:00:00,2020-02-06 01:00:00,51.22,78.18,,13.58,15.64,18.23,2.12,0.32,46.15,0.91,1.6,0.49,0.4,,75.86,0.42,287.18,70.5,871.95,0.19,21.93,0.0
2020-02-06 01:00:00,2020-02-06 02:00:00,48.97,54.77,,10.35,12.16,14.99,1.41,0.26,46.14,0.88,1.57,0.5,0.41,,80.94,0.84,292.47,73.57,873.15,0.19,21.29,0.0
2020-02-06 02:00:00,2020-02-06 03:00:00,38.8,46.72,,10.03,11.56,14.84,1.28,0.23,43.26,0.86,1.61,0.5,0.39,,82.95,0.41,259.05,72.88,871.38,0.19,20.77,0.0
2020-02-06 03:00:00,2020-02-06 04:00:00,32.33,42.18,,6.9,8.45,11.84,0.97,0.26,41.78,0.89,1.58,0.5,0.4,,84.66,0.28,189.02,103.55,870.42,0.19,20.44,0.0
2020-02-06 04:00:00,2020-02-06 05:00:00,30.34,35.99,,13.59,16.79,19.09,1.09,0.33,38.4,0.87,1.57,0.55,0.4,,83.41,0.3,304.25,98.09,870.35,0.21,20.59,0.0
2020-02-06 05:00:00,2020-02-06 06:00:00,24.67,27.49,,7.56,8.82,12.68,1.21,0.31,49.62,0.88,1.56,0.47,0.41,,81.8,0.36,200.88,107.99,870.75,0.19,20.9,0.0
2020-02-06 06:00:00,2020-02-06 07:00:00,25.93,32.05,,9.77,10.89,13.72,0.98,0.43,48.74,0.92,1.58,0.51,0.38,,83.23,0.2,186.74,106.12,870.12,0.21,20.83,0.0
2020-02-06 07:00:00,2020-02-06 08:00:00,24.22,32.27,,14.97,16.79,18.66,0.58,0.66,46.03,0.9,1.58,0.5,0.4,,81.46,0.24,198.64,154.77,870.4,0.18,21.3,0.0
2020-02-06 08:00:00,2020-02-06 09:00:00,,,,13.6,15.06,17.92,0.57,0.61,56.05,0.93,1.61,0.5,0.41,,76.12,0.52,184.71,245.8,871.53,0.22,22.84,0.0
2020-02-06 09:00:00,2020-02-06 10:00:00,27.67,29.08,,18.11,20.86,22.16,0.83,0.68,64.15,0.9,1.67,0.49,0.39,,69.61,0.41,156.94,346.44,871.6,0.2,24.45,0.0
2020-02-06 10:00:00,2020-02-06 11:00:00,13.64,33.02,,23.38,26.27,26.43,0.67,0.67,80.19,0.91,1.59,0.48,0.39,,64.28,0.7,114.59,395.28,872.85,0.21,25.49,0.0
2020-02-06 11:00:00,2020-02-06 12:00:00,6.99,33.52,,40.01,46.96,45.14,0.71,0.81,70.25,0.87,1.54,0.52,0.39,,60.91,0.71,165.38,251.33,872.8,0.2,25.68,0.0
2020-02-06 12:00:00,2020-02-06 13:00:00,23.3,51.1,,21.55,24.03,26.42,0.54,0.53,93.73,0.87,1.63,0.47,0.44,,52.12,0.36,160.75,480.41,871.75,0.2,27.49,0.0
2020-02-06 13:00:00,2020-02-06 14:00:00,31.92,49.46,,17.93,20.32,21.89,0.86,0.46,96.15,0.9,1.63,0.49,0.42,,45.46,0.65,219.84,350.74,873.33,0.22,28.07,0.0
2020-02-06 14:00:00,2020-02-06 15:00:00,32.2,53.54,,13.42,15.15,17.06,1.47,0.39,116.67,0.9,1.53,0.51,0.38,,38.45,0.67,191.99,423.43,872.98,0.2,29.72,0.0
2020-02-06 15:00:00,2020-02-06 16:00:00,33.11,47.82,,27.63,31.16,30.36,1.68,0.56,101.64,0.9,1.64,0.52,0.4,,36.87,0.81,185.92,407.18,874.42,0.2,30.26,0.0
2020-02-06 16:00:00,2020-02-06 17:00:00,30.95,53.21,,27.21,29.88,30.2,1.46,0.48,110.67,0.9,1.63,0.51,0.4,,37.86,1.02,55.98,203.13,874.33,0.19,29.54,0.0
2020-02-06 17:00:00,2020-02-06 18:00:00,28.59,53.08,,42.11,49.27,46.77,1.52,0.67,81.08,0.92,1.65,0.5,0.41,,38.55,1.09,33.45,123.48,874.02,0.2,29.19,0.0
2020-02-06 18:00:00,2020-02-06 19:00:00,29.72,61.59,,86.25,108.23,98.9,2.22,1.53,24.09,0.91,1.6,0.5,0.43,,41.73,0.58,51.97,53.98,871.55,0.17,28.03,0.0
2020-02-06 19:00:00,2020-02-06 20:00:00,36.55,75.39,,71.97,81.72,78.44,4.98,1.24,14.48,0.92,1.56,0.52,0.4,,46.5,0.4,92.5,59.1,870.8,0.21,26.33,0.0
2020-02-06 20:00:00,2020-02-06 21:00:00,40.54,80.68,,56.87,64.64,62.02,15.57,0.97,25.92,0.9,1.54,0.5,0.4,,48.84,0.08,103.69,61.22,869.42,0.2,25.29,0.0
2020-02-06 21:00:00,2020-02-06 22:00:00,37.84,73.33,,32.22,33.66,34.67,10.71,0.79,46.68,0.89,1.64,0.49,0.38,,52.44,0.83,196.91,69.12,872.98,0.19,25.27,0.0
2020-02-06 22:00:00,2020-02-06 23:00:00,37.07,68.99,,12.53,14.0,16.95,3.44,0.45,54.18,0.9,1.62,0.49,0.41,,70.02,0.34,229.65,75.5,872.05,0.2,23.97,0.0
2020-02-06 23:00:00,2020-02-07 00:00:00,37.98,62.9,,14.64,16.61,18.56,2.25,0.47,46.79,0.91,1.6,0.5,0.4,,75.87,0.38,299.43,75.08,871.53,0.18,23.32,0.0
2020-02-07 00:00:00,2020-02-07 01:00:00,35.41,57.49,,13.44,15.46,17.76,1.4,0.39,43.86,0.89,1.62,0.51,0.4,,80.13,0.77,291.83,85.05,872.7,0.22,22.64,0.0
2020-02-07 01:00:00,2020-02-07 02:00:00,29.72,45.29,,10.84,12.53,15.0,0.93,0.32,47.52,0.88,1.65,0.51,0.4,,79.76,0.39,276.11,91.59,871.53,0.21,22.39,0.0
2020-02-07 02:00:00,2020-02-07 03:00:00,28.98,37.75,,5.94,6.86,10.21,0.55,0.3,48.23,0.93,1.59,0.49,0.38,,82.14,0.44,194.96,95.37,871.4,0.21,22.14,0.0
2020-02-07 03:00:00,2020-02-07 04:00:00,29.72,35.51,,7.53,8.82,11.5,0.25,0.31,48.8,0.88,1.61,0.54,0.39,,83.58,0.39,229.65,90.03,871.12,0.19,22.0,0.0
2020-02-07 04:00:00,2020-02-07 05:00:00,24.83,35.22,,8.18,9.3,12.14,0.44,0.3,52.52,0.92,1.59,0.53,0.39,,72.19,0.42,171.76,103.25,871.15,0.18,21.82,0.0
2020-02-07 05:00:00,2020-02-07 06:00:00,20.18,33.89,,12.38,13.59,15.39,0.98,0.32,49.1,0.91,1.64,0.5,0.39,,68.84,0.5,184.03,104.09,871.42,0.2,21.74,0.0
2020-02-07 06:00:00,2020-02-07 07:00:00,20.04,26.07,,10.12,11.04,13.22,1.43,0.41,45.86,0.89,1.64,0.53,0.4,,75.03,0.73,181.52,89.56,872.45,0.21,21.24,0.0
2020-02-07 07:00:00,2020-02-07 08:00:00,17.93,26.76,,17.62,19.49,20.28,1.35,0.58,34.77,0.9,1.62,0.48,0.39,,77.39,0.67,171.99,111.84,872.18,0.21,21.0,0.0
2020-02-07 08:00:00,2020-02-07 09:00:00,18.24,26.82,,22.55,25.57,25.75,1.26,0.75,38.7,0.95,1.6,0.51,0.41,,72.22,0.47,164.63,231.13,871.38,0.2,22.48,0.0
2020-02-07 09:00:00,2020-02-07 10:00:00,14.21,30.97,,16.32,18.21,20.01,1.37,0.63,58.75,0.9,1.66,0.5,0.39,,66.22,0.59,184.03,361.29,872.12,0.21,24.1,0.0
2020-02-07 10:00:00,2020-02-07 11:00:00,,33.78,,26.2,30.32,29.59,1.17,0.68,70.29,0.9,1.59,0.5,0.4,,63.95,0.48,192.91,345.49,872.12,0.21,24.97,0.0
2020-02-07 11:00:00,2020-02-07 12:00:00,,,,36.54,43.13,41.8,1.23,0.78,68.95,0.91,1.61,0.49,0.4,,57.99,0.59,319.82,320.03,872.3,0.2,25.82,0.0
2020-02-07 12:00:00,2020-02-07 13:00:00,33.2,93.13,,24.6,28.82,29.05,1.53,0.51,84.17,0.9,1.63,0.51,0.42,,48.78,0.52,294.5,489.13,873.35,0.2,27.76,0.0
2020-02-07 13:00:00,2020-02-07 14:00:00,29.27,75.44,,25.63,29.62,29.19,1.76,0.55,85.97,0.9,1.62,0.54,0.41,,47.76,0.8,110.09,353.68,873.83,0.19,28.11,0.0
2020-02-07 14:00:00,2020-02-07 15:00:00,29.36,70.78,,23.11,26.45,26.36,1.62,0.6,91.19,0.88,1.6,0.47,0.41,,43.39,1.13,192.34,445.94,875.22,0.19,29.16,0.0
2020-02-07 15:00:00,2020-02-07 16:00:00,26.69,70.05,,24.36,27.94,27.36,1.76,0.53,82.5,0.88,1.62,0.51,0.4,,39.95,1.15,242.57,375.69,875.02,0.2,29.39,0.0
2020-02-07 16:00:00,2020-02-07 17:00:00,25.28,66.43,,27.58,32.48,31.2,1.75,0.55,75.94,0.91,1.59,0.52,0.39,,36.76,0.72,237.06,214.06,873.62,0.2,29.62,0.0
2020-02-07 17:00:00,2020-02-07 18:00:00,21.53,59.93,,44.71,54.91,50.48,1.91,0.78,52.02,0.89,1.61,0.51,0.4,,37.14,0.89,105.81,140.88,873.43,0.21,29.21,0.0
2020-02-07 18:00:00,2020-02-07 19:00:00,20.85,59.22,,46.25,59.27,56.85,2.47,0.92,42.81,0.9,1.63,0.51,0.39,,37.06,0.72,320.34,86.47,872.67,0.21,28.8,0.0
2020-02-07 19:00:00,2020-02-07 20:00:00,19.61,64.75,,30.49,37.22,36.32,2.36,0.74,44.26,0.89,1.58,0.52,0.41,,44.29,0.89,285.74,58.2,873.55,0.21,26.85,0.0
2020-02-07 20:00:00,2020-02-07 21:00:00,14.99,59.98,,32.95,38.9,37.49,1.48,0.78,32.2,0.9,1.6,0.49,0.39,,53.09,0.49,292.31,61.88,871.6,0.19,25.6,0.0
2020-02-07 21:00:00,2020-02-07 22:00:00,15.66,61.45,,30.71,38.16,36.97,1.0,0.67,29.14,0.91,1.61,0.47,0.4,,62.17,1.19,299.37,62.67,874.17,0.19,24.36,0.0
2020-02-07 22:00:00,2020-02-07 23:00:00,19.48,57.86,,26.25,30.57,30.38,0.94,0.59,36.08,0.89,1.59,0.49,0.41,,66.87,0.56,293.91,62.73,871.6,0.21,23.37,0.0
2020-02-07 23:00:00,2020-02-08 00:00:00,19.02,56.94,,20.27,23.42,24.64,1.11,0.48,41.32,0.91,1.62,0.47,0.38,,69.49,0.27,247.02,65.74,870.8,0.2,22.92,0.0
2020-02-08 00:00:00,2020-02-08 01:00:00,20.53,47.25,,10.9,12.42,14.36,0.84,0.34,47.91,0.88,1.6,0.52,0.41,,75.87,0.21,241.11,64.75,871.12,0.19,21.97,0.0
2020-02-08 01:00:00,2020-02-08 02:00:00,17.73,41.67,,7.14,8.3,10.75,0.72,0.28,42.3,0.91,1.58,0.5,0.39,,80.65,0.29,236.13,65.85,870.98,0.2,21.43,0.0
2020-02-08 02:00:00,2020-02-08 03:00:00,17.9,37.17,,15.68,20.43,20.27,0.82,0.29,30.33,0.9,1.58,0.47,0.42,,83.55,0.2,240.09,61.62,870.28,0.2,20.82,0.0
2020-02-08 03:00:00,2020-02-08 04:00:00,16.14,29.0,,20.68,24.42,25.26,0.46,0.36,16.04,0.89,1.6,0.5,0.4,,88.33,0.18,58.53,69.04,869.9,0.21,19.64,0.0
2020-02-08 04:00:00,2020-02-08 05:00:00,13.59,26.89,,19.02,23.27,24.08,0.92,0.39,13.38,0.89,1.59,0.52,0.4,,90.89,0.29,158.26,74.02,870.4,0.21,19.15,0.0
2020-02-08 05:00:00,2020-02-08 06:00:00,14.37,25.15,,34.75,51.31,47.91,0.88,0.66,7.13,0.9,1.56,0.48,0.41,,91.42,0.31,194.18,69.55,870.5,0.2,19.08,0.0
2020-02-08 06:00:00,2020-02-08 07:00:00,14.12,33.28,,39.16,60.62,57.04,1.21,0.92,5.14,0.91,1.61,0.5,0.4,,92.09,0.27,275.5,72.66,870.25,0.2,18.75,0.0
