From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (ug/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),AT (degree C),RF (mm),Xylene (ug/m3)
2023-03-07 17:00:00,2023-03-07 18:00:00,21.0,,2.4,2.1,3.07,36.42,5.32,0.58,33.83,0.2,0.9,0.25,,0.25,26.75,0.68,48.75,15.75,,19.25,0.0,
2023-03-07 18:00:00,2023-03-07 19:00:00,36.5,,2.67,1.83,3.12,41.12,5.2,1.11,23.98,0.2,0.9,0.28,,0.25,32.25,0.33,117.0,11.25,,18.85,0.0,
2023-03-07 19:00:00,2023-03-07 20:00:00,112.25,,2.45,1.8,2.95,34.55,4.42,0.85,22.92,0.23,0.97,0.25,0.1,0.35,35.25,0.45,161.25,11.0,,18.7,0.0,
2023-03-07 20:00:00,2023-03-07 21:00:00,39.25,,2.4,1.85,2.95,29.8,2.55,0.65,19.98,0.2,1.08,0.27,0.1,0.33,36.0,1.58,182.75,11.0,,18.6,0.0,
2023-03-07 21:00:00,2023-03-07 22:00:00,33.75,,2.5,1.9,3.05,26.48,1.15,0.57,19.07,0.2,1.08,0.08,0.03,0.25,36.25,0.93,191.5,11.0,,18.38,0.0,
2023-03-07 22:00:00,2023-03-07 23:00:00,25.5,,2.62,1.82,3.12,24.1,0.6,0.51,15.53,0.2,1.08,0.18,,0.25,38.75,0.28,125.5,11.0,,18.1,0.0,
2023-03-07 23:00:00,2023-03-08 00:00:00,21.75,,2.4,1.88,2.95,22.53,0.3,0.54,8.3,0.2,1.08,0.25,0.07,0.28,47.0,0.3,125.0,11.0,,17.8,0.0,
2023-03-08 00:00:00,2023-03-08 01:00:00,23.0,,2.62,1.88,3.12,25.5,2.65,0.69,5.9,0.2,1.1,0.27,0.03,0.25,54.25,0.4,134.75,11.0,,17.48,0.0,
2023-03-08 01:00:00,2023-03-08 02:00:00,40.25,,2.55,2.0,3.12,27.77,3.1,0.66,11.55,0.2,1.1,0.22,,0.23,54.5,0.27,107.5,11.0,,17.42,0.0,
2023-03-08 02:00:00,2023-03-08 03:00:00,45.5,,2.62,2.0,3.2,27.68,2.88,0.6,12.5,0.2,1.02,0.25,0.17,0.38,52.75,0.28,192.5,11.0,,17.45,0.0,
2023-03-08 03:00:00,2023-03-08 04:00:00,46.0,,2.45,2.1,3.12,29.4,2.62,0.73,4.5,0.2,1.0,0.18,0.03,0.35,53.5,0.58,197.25,11.0,,17.42,0.0,
2023-03-08 04:00:00,2023-03-08 05:00:00,64.5,,2.55,2.02,3.15,31.1,2.4,0.57,8.32,0.2,1.0,0.28,,0.3,54.5,0.62,201.0,11.0,,17.38,0.0,
2023-03-08 05:00:00,2023-03-08 06:00:00,44.75,,2.58,1.8,3.05,31.08,1.92,0.56,7.58,0.2,1.0,0.2,0.38,0.4,54.75,0.38,188.75,11.0,,17.25,0.0,
2023-03-08 06:00:00,2023-03-08 07:00:00,42.5,,2.2,1.95,2.8,31.8,2.02,0.54,9.7,0.23,1.0,0.2,0.1,0.28,52.0,0.6,211.5,12.5,,17.25,0.0,
2023-03-08 07:00:00,2023-03-08 08:00:00,45.5,,2.35,2.0,2.95,33.1,1.93,0.79,10.1,0.2,1.0,0.1,,0.33,45.0,0.33,113.5,21.75,,17.93,0.0,
2023-03-08 08:00:00,2023-03-08 09:00:00,83.0,,2.4,1.95,3.0,31.45,3.0,0.61,14.5,0.3,1.08,0.33,0.12,0.47,40.5,1.2,181.25,34.25,,18.2,0.0,
2023-03-08 09:00:00,2023-03-08 10:00:00,103.75,,2.58,2.1,3.2,48.02,4.67,0.55,22.4,0.3,1.1,0.28,0.12,0.43,33.0,0.9,153.25,54.25,,18.85,0.0,
2023-03-08 10:00:00,2023-03-08 11:00:00,25.75,,2.62,1.95,3.18,48.95,6.05,0.47,23.68,0.3,1.12,0.25,0.17,0.38,27.5,1.12,82.25,67.25,,19.12,0.0,
2023-03-08 11:00:00,2023-03-08 12:00:00,11.75,,2.4,2.05,3.05,50.58,6.77,0.48,26.22,0.3,1.1,0.33,0.17,0.72,23.75,0.75,164.25,72.25,,19.52,0.0,
2023-03-08 12:00:00,2023-03-08 13:00:00,10.75,,2.53,1.88,3.05,47.82,7.35,0.52,29.33,0.3,1.1,0.33,,0.38,20.5,0.93,228.5,75.0,,19.65,0.0,
2023-03-08 13:00:00,2023-03-08 14:00:00,14.0,,2.33,2.0,2.98,43.42,7.35,0.51,34.73,0.3,1.1,0.35,,0.42,20.75,1.1,245.75,58.5,,19.65,0.0,
2023-03-08 14:00:00,2023-03-08 15:00:00,11.5,,2.38,2.05,3.02,40.25,7.02,0.69,45.35,0.3,1.1,0.33,,0.4,27.75,1.68,278.25,27.75,,19.4,0.0,
2023-03-08 15:00:00,2023-03-08 16:00:00,30.25,,2.4,2.0,3.0,38.27,6.25,0.52,33.98,0.3,1.02,0.33,0.17,0.35,34.5,1.4,132.25,41.5,,18.6,0.0,
2023-03-08 16:00:00,2023-03-08 17:00:00,19.25,,2.58,2.03,3.17,36.17,5.82,0.46,32.32,0.3,1.0,0.35,0.55,0.57,31.75,1.22,104.5,23.75,,18.48,0.0,
2023-03-08 17:00:00,2023-03-08 18:00:00,11.25,,2.42,1.98,3.0,34.05,5.2,0.51,30.6,0.3,1.0,0.35,0.3,0.52,38.75,1.42,109.25,18.25,,18.07,0.25,
2023-03-08 18:00:00,2023-03-08 19:00:00,18.5,,2.08,2.03,2.75,32.33,3.38,0.47,28.62,0.3,1.0,0.3,0.17,0.43,49.25,1.2,79.25,11.75,,17.65,0.0,
2023-03-08 19:00:00,2023-03-08 20:00:00,17.0,,2.25,1.98,2.87,30.35,1.52,0.5,24.45,0.22,1.0,0.2,0.35,0.42,52.25,0.92,89.25,11.0,,17.45,0.0,
2023-03-08 20:00:00,2023-03-08 21:00:00,16.0,,2.2,1.8,2.75,26.62,0.75,0.46,23.8,0.2,1.0,0.1,0.22,0.4,52.0,1.15,185.75,11.0,,17.42,0.0,
2023-03-08 21:00:00,2023-03-08 22:00:00,11.0,,2.38,1.83,2.93,24.8,0.1,0.44,24.4,0.2,0.95,0.33,,0.4,50.25,1.93,193.5,11.0,,17.55,0.0,
2023-03-08 22:00:00,2023-03-08 23:00:00,12.0,,2.33,1.9,2.92,23.77,,0.38,30.85,0.2,0.85,0.2,,0.3,47.75,2.23,179.0,11.0,,17.65,0.0,
2023-03-08 23:00:00,2023-03-09 00:00:00,,,2.45,1.9,3.02,22.58,,0.37,24.35,0.2,0.8,0.22,,0.15,52.5,0.88,171.5,11.0,,17.52,0.0,
2023-03-09 00:00:00,2023-03-09 01:00:00,,,2.32,2.08,3.0,22.73,1.3,0.31,19.8,0.2,0.8,0.17,0.12,0.42,53.5,0.9,205.75,11.0,,17.48,0.0,
2023-03-09 01:00:00,2023-03-09 02:00:00,,,2.48,1.92,3.02,22.77,1.33,0.29,21.6,0.2,0.8,0.2,0.1,0.42,48.25,0.98,243.0,11.0,,17.48,0.0,
2023-03-09 02:00:00,2023-03-09 03:00:00,,,2.48,1.98,3.05,22.5,1.32,0.28,21.77,0.2,0.8,0.2,0.05,0.33,51.0,0.88,239.5,11.0,,17.4,0.0,
2023-03-09 03:00:00,2023-03-09 04:00:00,,,2.62,2.17,3.27,23.98,1.35,0.28,21.32,0.2,0.8,0.28,0.25,0.4,50.0,0.95,235.25,11.0,,17.5,0.0,
2023-03-09 04:00:00,2023-03-09 05:00:00,,,2.38,1.85,2.95,23.83,0.75,0.28,18.4,0.2,0.8,0.22,0.17,0.3,54.0,0.72,260.25,11.0,,17.38,0.0,
2023-03-09 05:00:00,2023-03-09 06:00:00,,,2.38,1.8,2.9,24.32,0.67,0.47,13.1,0.2,0.88,0.2,0.17,0.28,60.25,0.68,267.25,11.0,,17.1,0.0,
2023-03-09 06:00:00,2023-03-09 07:00:00,,,2.55,1.78,3.02,25.35,1.95,0.45,13.05,0.23,0.9,0.28,0.05,0.35,56.75,0.62,275.0,12.25,,17.12,0.0,
2023-03-09 07:00:00,2023-03-09 08:00:00,,,2.7,2.05,3.25,25.33,2.08,0.62,9.73,0.28,0.9,0.33,0.12,0.28,54.5,0.35,153.5,14.5,,17.38,0.0,
2023-03-09 08:00:00,2023-03-09 09:00:00,,,2.65,1.9,3.1,21.05,2.8,0.6,11.92,0.3,0.9,0.3,0.17,0.35,57.5,0.53,163.5,22.5,,17.32,0.0,
2023-03-09 09:00:00,2023-03-09 10:00:00,,,2.35,1.92,2.95,29.6,3.6,0.8,24.1,0.3,1.0,0.45,0.28,0.42,47.75,0.57,132.5,40.0,,17.88,0.0,
2023-03-09 10:00:00,2023-03-09 11:00:00,,,2.48,1.55,2.85,29.95,4.4,0.68,23.57,0.3,1.1,0.33,0.37,0.4,39.0,0.8,172.0,64.5,,18.4,0.0,
2023-03-09 11:00:00,2023-03-09 12:00:00,,,2.78,1.93,3.28,30.0,4.8,0.58,23.65,0.3,1.0,0.25,0.17,0.45,36.0,0.9,172.5,66.75,,18.75,0.0,
2023-03-09 12:00:00,2023-03-09 13:00:00,22.5,,2.55,1.88,3.1,30.1,5.22,0.54,25.5,0.3,0.92,0.22,0.07,0.2,31.25,0.88,124.75,78.5,,18.98,0.0,
2023-03-09 13:00:00,2023-03-09 14:00:00,24.25,,2.45,1.8,2.95,31.9,5.85,0.57,28.4,0.23,0.9,0.3,0.17,0.35,28.75,1.23,184.75,71.25,,19.08,0.0,
2023-03-09 14:00:00,2023-03-09 15:00:00,18.75,,2.5,1.85,2.98,42.75,12.4,0.62,36.25,0.2,0.85,0.33,0.35,0.43,26.25,1.3,155.25,66.0,,19.18,0.0,
2023-03-09 15:00:00,2023-03-09 16:00:00,12.5,,2.47,1.75,2.92,64.8,29.77,0.45,35.35,0.2,0.85,0.4,0.55,0.4,24.5,1.0,133.0,50.5,,19.22,0.0,
2023-03-09 16:00:00,2023-03-09 17:00:00,11.75,,2.42,1.92,3.02,39.65,10.57,0.32,37.95,0.2,0.88,0.35,0.25,0.22,26.75,1.43,73.0,33.5,,19.15,0.0,
2023-03-09 17:00:00,2023-03-09 18:00:00,22.0,,2.25,2.05,2.9,32.73,3.73,0.61,34.0,0.2,0.77,0.23,0.23,0.28,28.0,0.7,119.0,18.0,,19.07,0.0,
2023-03-09 18:00:00,2023-03-09 19:00:00,23.0,,2.55,1.75,3.0,29.58,3.67,0.81,26.5,0.2,0.8,0.2,,0.3,34.75,0.65,65.25,11.25,,18.65,0.0,
2023-03-09 19:00:00,2023-03-09 20:00:00,27.75,,2.65,1.65,3.02,28.45,3.3,1.02,18.0,0.2,0.8,0.2,0.1,0.22,42.0,0.22,116.25,11.75,,18.25,0.0,
2023-03-09 20:00:00,2023-03-09 21:00:00,49.5,,2.65,1.85,3.12,24.92,1.72,1.08,13.23,0.2,0.85,0.15,0.17,0.25,47.25,0.12,146.5,11.75,,18.05,0.0,
2023-03-09 21:00:00,2023-03-09 22:00:00,59.25,,2.38,1.77,2.93,26.12,2.02,1.18,9.38,0.2,0.9,0.17,,0.28,51.25,0.1,153.25,11.25,,17.82,0.0,
2023-03-09 22:00:00,2023-03-09 23:00:00,68.75,,2.65,1.8,3.1,22.05,2.33,1.08,4.12,0.2,0.93,0.2,0.17,0.28,49.75,0.3,221.0,11.5,,17.88,0.0,
2023-03-09 23:00:00,2023-03-10 00:00:00,54.25,,2.65,1.6,3.0,23.1,3.1,0.86,8.53,0.2,1.0,0.2,0.03,0.17,51.25,0.28,136.25,11.5,,17.75,0.0,
2023-03-10 00:00:00,2023-03-10 01:00:00,52.75,,2.55,1.77,3.05,24.1,3.05,0.76,8.7,0.2,1.0,0.2,0.07,0.22,55.75,0.17,145.0,11.75,,17.45,0.0,
2023-03-10 01:00:00,2023-03-10 02:00:00,74.0,,2.67,1.88,3.2,21.43,3.12,0.78,2.9,0.2,1.0,0.22,0.43,0.33,55.25,0.17,225.5,12.0,,17.42,0.0,
2023-03-10 02:00:00,2023-03-10 03:00:00,68.5,,2.52,1.7,2.92,23.38,2.77,0.83,2.17,0.2,1.1,0.25,0.23,0.38,58.0,0.15,210.75,12.0,,17.35,0.0,
2023-03-10 03:00:00,2023-03-10 04:00:00,71.75,,2.53,2.03,3.15,29.83,2.75,0.65,9.4,0.2,1.05,0.25,0.22,0.3,56.0,0.38,243.75,12.0,,17.35,0.0,
2023-03-10 04:00:00,2023-03-10 05:00:00,67.0,,2.73,1.68,3.1,31.42,2.4,0.56,10.68,0.2,1.0,0.17,0.32,0.23,57.0,0.42,246.5,11.75,,17.2,0.0,
2023-03-10 05:00:00,2023-03-10 06:00:00,49.0,,2.45,2.05,3.1,31.7,1.75,0.59,10.85,0.2,0.95,0.17,0.12,0.43,56.75,0.43,253.5,11.75,,17.2,0.0,
2023-03-10 06:00:00,2023-03-10 07:00:00,51.5,,2.58,1.77,3.05,32.98,1.65,0.66,12.5,0.2,0.9,0.15,0.03,0.28,55.5,0.45,244.5,13.5,,17.2,0.0,
2023-03-10 07:00:00,2023-03-10 08:00:00,66.25,,2.55,1.9,3.07,31.27,1.73,0.83,10.03,0.2,0.9,0.12,,0.28,49.5,0.53,215.5,24.75,,17.7,0.0,
2023-03-10 08:00:00,2023-03-10 09:00:00,70.25,,2.5,1.7,2.95,32.9,2.95,0.83,17.25,0.2,0.9,0.23,0.28,0.3,44.75,0.68,245.25,37.25,,18.1,0.0,
2023-03-10 09:00:00,2023-03-10 10:00:00,84.0,,2.62,1.63,3.0,49.45,4.4,0.74,28.3,0.22,0.92,0.25,0.1,0.35,39.75,0.88,255.75,53.75,,18.35,0.0,
2023-03-10 10:00:00,2023-03-10 11:00:00,51.75,,2.6,1.73,3.05,48.75,2.65,0.72,27.93,0.22,0.9,0.18,0.08,0.38,33.0,0.82,227.75,66.75,,18.8,0.0,
2023-03-10 11:00:00,2023-03-10 12:00:00,32.75,,2.27,1.98,2.9,49.88,5.38,0.7,37.85,0.2,0.62,0.1,0.08,0.18,29.75,1.0,235.75,75.5,,19.08,0.0,
2023-03-10 12:00:00,2023-03-10 13:00:00,32.5,,2.4,1.82,2.95,47.05,8.98,0.7,31.73,0.2,0.55,0.1,,0.1,25.0,1.15,225.5,79.0,,19.32,0.0,
2023-03-10 13:00:00,2023-03-10 14:00:00,41.0,,2.6,1.9,3.12,37.7,10.82,0.58,62.8,0.18,0.4,0.03,,0.15,21.0,1.4,229.5,75.25,,19.48,0.0,
2023-03-10 14:00:00,2023-03-10 15:00:00,34.25,,2.58,1.8,3.07,45.0,2.4,0.57,43.15,0.12,0.3,,,0.03,20.5,1.27,234.5,63.0,,19.52,0.0,
2023-03-10 15:00:00,2023-03-10 16:00:00,30.25,,2.38,2.02,3.02,63.55,6.22,0.59,43.1,0.12,0.43,0.08,0.08,0.1,19.5,1.35,262.0,46.5,,19.6,0.0,
2023-03-10 16:00:00,2023-03-10 17:00:00,30.5,,2.45,1.8,2.98,71.75,5.58,0.61,41.52,0.1,0.55,0.17,0.05,0.1,16.25,0.95,256.75,30.0,,19.62,0.0,
2023-03-10 17:00:00,2023-03-10 18:00:00,29.5,,2.47,1.83,3.02,64.22,4.85,0.62,37.45,0.1,0.62,0.15,0.2,0.12,23.0,0.78,93.0,15.75,,19.43,0.0,
2023-03-10 18:00:00,2023-03-10 19:00:00,44.0,,2.73,1.9,3.23,35.7,1.63,0.93,34.17,0.15,0.75,0.18,0.15,0.1,30.0,0.4,65.5,11.5,,19.05,0.0,
2023-03-10 19:00:00,2023-03-10 20:00:00,79.5,,2.6,1.88,3.12,27.8,0.2,1.11,21.18,0.35,0.93,0.03,0.05,0.1,35.25,0.27,83.0,11.0,,18.65,0.0,
2023-03-10 20:00:00,2023-03-10 21:00:00,90.0,,2.7,1.92,3.23,21.6,,1.31,16.75,0.3,1.05,0.03,0.08,0.1,36.75,0.18,162.25,11.0,,18.45,0.0,
2023-03-10 21:00:00,2023-03-10 22:00:00,103.0,,2.65,1.98,3.22,24.97,,1.31,10.62,0.3,1.1,0.08,0.03,0.15,40.5,0.17,145.25,11.0,,18.28,0.0,
2023-03-10 22:00:00,2023-03-10 23:00:00,117.5,,2.42,2.1,3.1,24.0,,1.28,8.43,0.38,1.1,0.1,0.05,0.1,44.75,0.12,168.25,11.0,,18.1,0.0,
2023-03-10 23:00:00,2023-03-11 00:00:00,128.0,,2.5,1.92,3.05,18.05,6.9,1.09,7.15,0.3,1.15,0.1,0.03,0.12,49.0,0.12,235.0,11.0,,17.85,0.0,
2023-03-11 00:00:00,2023-03-11 01:00:00,104.0,,2.52,2.18,3.2,23.88,17.82,0.83,4.25,0.3,1.2,0.05,0.08,0.4,49.5,0.1,171.75,11.0,,17.68,0.0,
2023-03-11 01:00:00,2023-03-11 02:00:00,108.5,,2.42,2.02,3.05,26.23,17.5,1.0,6.62,0.3,1.2,0.12,,0.12,59.25,0.15,110.67,11.0,,17.52,0.0,
2023-03-11 02:00:00,2023-03-11 03:00:00,161.75,,2.48,1.93,3.02,23.43,17.05,0.82,6.07,0.3,1.2,0.1,,0.12,52.75,0.28,246.25,11.0,,17.62,0.0,
2023-03-11 03:00:00,2023-03-11 04:00:00,116.5,,2.4,2.05,3.02,29.88,17.02,0.76,12.03,0.3,1.2,0.1,0.15,0.15,54.75,0.68,263.25,11.0,,17.5,0.0,
2023-03-11 04:00:00,2023-03-11 05:00:00,99.25,,2.32,2.12,3.0,27.62,16.03,0.69,15.5,0.3,1.1,0.17,0.18,0.27,56.0,0.47,244.0,11.0,,17.4,0.0,
2023-03-11 05:00:00,2023-03-11 06:00:00,113.25,,2.47,1.92,3.05,28.73,15.62,0.74,13.9,0.3,1.1,0.18,,0.15,56.0,0.35,212.75,11.0,,17.38,0.0,
2023-03-11 06:00:00,2023-03-11 07:00:00,123.5,,2.67,2.05,3.33,28.9,15.77,0.79,13.22,0.3,1.0,0.05,0.08,0.1,57.5,0.17,216.75,13.25,,17.3,0.0,
2023-03-11 07:00:00,2023-03-11 08:00:00,155.75,,2.5,1.9,3.02,33.52,15.6,1.36,5.12,0.3,1.0,0.08,0.05,0.12,52.5,0.3,127.25,27.5,,17.85,0.0,
2023-03-11 08:00:00,2023-03-11 09:00:00,237.25,,2.4,1.9,2.95,36.3,17.05,1.11,13.93,0.3,1.1,0.2,0.07,0.12,40.5,0.33,150.75,39.5,,18.52,0.0,
2023-03-11 09:00:00,2023-03-11 10:00:00,131.25,,2.27,1.88,2.83,60.95,11.85,0.99,29.2,0.3,1.18,0.28,0.2,0.33,32.75,0.5,137.75,55.25,,19.07,0.0,
2023-03-11 10:00:00,2023-03-11 11:00:00,121.25,,2.25,2.12,2.95,68.57,2.98,0.63,28.2,0.33,1.2,0.22,0.05,0.45,26.75,0.8,183.5,69.0,,19.32,0.0,
2023-03-11 11:00:00,2023-03-11 12:00:00,52.5,,2.25,1.92,2.85,62.42,2.18,0.5,28.1,0.3,1.2,0.23,0.22,0.38,22.25,0.95,206.0,77.0,,19.58,0.0,
2023-03-11 12:00:00,2023-03-11 13:00:00,36.5,,2.45,1.85,2.97,44.03,0.6,0.29,32.55,0.3,1.1,0.15,,0.28,14.75,1.03,227.5,81.25,,22.73,0.0,
2023-03-11 13:00:00,2023-03-11 14:00:00,26.5,,2.5,1.72,2.98,47.08,4.53,0.41,33.55,0.3,1.0,0.17,0.12,0.25,9.5,1.18,245.75,77.0,,31.62,0.0,
2023-03-11 14:00:00,2023-03-11 15:00:00,28.0,,2.48,1.85,3.0,46.55,6.85,0.43,30.28,0.27,0.92,0.2,0.12,0.28,7.5,1.25,252.75,65.0,,31.75,0.0,
2023-03-11 15:00:00,2023-03-11 16:00:00,22.25,,2.55,1.85,3.05,45.85,6.95,0.38,30.75,0.25,0.9,0.28,,0.35,8.75,1.05,186.75,48.25,,31.88,0.0,
2023-03-11 16:00:00,2023-03-11 17:00:00,23.5,,2.17,2.0,2.85,43.02,6.45,0.3,36.17,0.2,0.9,0.25,0.2,0.45,6.25,1.1,206.5,31.0,,31.75,0.0,
2023-03-11 17:00:00,2023-03-11 18:00:00,22.25,,2.6,1.72,3.05,37.78,6.33,0.46,31.6,0.2,0.9,0.25,0.12,0.28,11.0,0.65,95.75,15.75,,31.02,0.0,
2023-03-11 18:00:00,2023-03-11 19:00:00,33.5,,2.62,2.1,3.23,41.15,6.45,0.76,24.05,0.2,0.9,0.2,0.3,0.32,17.0,0.4,90.0,11.25,,29.88,0.0,
2023-03-11 19:00:00,2023-03-11 20:00:00,60.0,,2.6,1.95,3.17,40.52,6.2,0.81,18.48,0.2,0.97,0.25,0.15,0.4,26.25,0.12,185.5,11.0,,28.48,0.0,
2023-03-11 20:00:00,2023-03-11 21:00:00,76.5,,2.73,1.52,3.02,39.45,5.85,1.16,13.83,0.28,1.05,0.22,0.25,0.45,28.75,0.3,142.0,11.25,,28.1,0.0,
2023-03-11 21:00:00,2023-03-11 22:00:00,103.75,,2.45,1.98,3.02,37.88,5.52,0.89,19.65,0.3,1.15,0.28,0.22,0.27,30.25,0.3,124.25,11.0,,27.75,0.0,
2023-03-11 22:00:00,2023-03-11 23:00:00,77.0,,2.5,1.83,3.0,31.95,5.65,0.71,15.05,0.3,1.2,0.3,0.3,0.35,32.25,0.17,191.0,11.0,,27.6,0.0,
2023-03-11 23:00:00,2023-03-12 00:00:00,60.25,,2.6,1.8,3.07,32.92,5.7,0.71,10.88,0.3,1.2,0.22,0.17,0.4,35.5,0.2,179.0,11.0,,27.27,0.0,
2023-03-12 00:00:00,2023-03-12 01:00:00,60.5,,2.58,1.93,3.13,36.35,7.1,0.62,21.27,0.3,1.2,0.4,0.4,0.4,33.75,0.28,181.0,11.0,,27.43,0.0,
2023-03-12 01:00:00,2023-03-12 02:00:00,52.0,,2.52,1.93,3.07,38.97,7.15,0.64,22.15,0.3,1.2,0.28,0.17,0.4,38.0,0.18,170.0,11.0,,26.8,0.0,
2023-03-12 02:00:00,2023-03-12 03:00:00,58.75,,2.43,1.97,3.0,41.9,7.42,0.64,16.62,0.3,1.2,0.3,0.17,0.33,38.25,0.28,184.0,11.0,,26.78,0.0,
2023-03-12 03:00:00,2023-03-12 04:00:00,72.25,,2.77,1.63,3.1,46.2,7.85,0.7,10.23,0.3,1.2,0.35,0.17,0.42,40.25,0.15,189.5,11.0,,26.2,0.0,
2023-03-12 04:00:00,2023-03-12 05:00:00,96.0,,2.55,1.88,3.1,45.88,7.83,0.72,8.75,0.3,1.2,0.33,0.2,0.3,46.5,0.1,256.5,11.0,,25.5,0.0,
2023-03-12 05:00:00,2023-03-12 06:00:00,100.0,,2.42,1.85,2.95,44.33,7.28,0.69,7.57,0.3,1.2,0.33,0.38,0.3,42.75,0.12,255.75,11.0,,25.73,0.0,
2023-03-12 06:00:00,2023-03-12 07:00:00,92.5,,2.77,1.82,3.25,44.1,7.65,0.79,3.2,0.3,1.2,0.33,0.3,0.35,44.75,0.15,231.0,12.5,,25.6,0.0,
2023-03-12 07:00:00,2023-03-12 08:00:00,115.25,,2.5,2.08,3.12,46.42,7.82,1.13,6.45,0.3,1.22,0.25,0.12,0.35,42.0,0.38,129.75,22.0,,27.2,0.0,
2023-03-12 08:00:00,2023-03-12 09:00:00,144.5,,2.55,2.05,3.15,48.7,8.4,1.27,11.93,0.3,1.3,0.35,0.22,0.4,39.75,0.5,95.0,36.25,,28.23,0.0,
2023-03-12 09:00:00,2023-03-12 10:00:00,183.75,,2.48,2.0,3.08,57.17,8.47,0.79,27.4,0.38,1.38,0.33,0.7,0.5,25.5,0.73,154.0,55.75,,29.78,0.0,
2023-03-12 10:00:00,2023-03-12 11:00:00,58.25,,2.5,1.77,2.97,52.65,7.77,0.7,26.35,0.4,1.35,0.33,0.4,0.43,21.75,0.92,183.25,68.25,,30.7,0.0,
2023-03-12 11:00:00,2023-03-12 12:00:00,30.75,,2.6,1.93,3.15,55.87,7.53,0.65,27.83,0.3,1.23,0.4,0.17,0.4,17.0,0.93,175.5,76.5,,31.4,0.0,
2023-03-12 12:00:00,2023-03-12 13:00:00,28.0,,2.65,1.73,3.08,56.53,7.75,0.63,28.58,0.3,1.2,0.4,0.4,0.25,12.75,0.92,205.75,77.5,,31.98,0.0,
2023-03-12 13:00:00,2023-03-12 14:00:00,22.25,,2.55,1.77,3.02,52.8,7.5,0.58,32.17,0.3,1.1,0.28,0.12,0.45,11.5,1.25,248.0,73.75,,32.27,0.0,
2023-03-12 14:00:00,2023-03-12 15:00:00,23.5,,2.42,1.75,2.93,46.93,7.65,0.53,35.02,0.3,1.05,0.3,0.22,0.4,9.75,1.35,262.5,62.75,,32.48,0.0,
2023-03-12 15:00:00,2023-03-12 16:00:00,20.75,,2.73,1.8,3.17,43.08,7.15,0.49,35.1,0.28,0.97,0.27,,0.38,9.25,1.2,176.5,47.5,,32.62,0.0,
2023-03-12 16:00:00,2023-03-12 17:00:00,21.0,,2.58,1.8,3.05,40.0,6.62,0.48,36.8,0.2,0.9,0.25,0.15,0.43,11.0,1.23,72.5,31.0,,32.4,0.0,
2023-03-12 17:00:00,2023-03-12 18:00:00,28.25,,2.55,1.82,3.05,40.58,7.12,0.71,30.92,0.2,0.82,0.25,0.23,0.3,14.25,0.78,46.25,15.25,,31.75,0.0,
2023-03-12 18:00:00,2023-03-12 19:00:00,39.5,,2.5,2.0,3.1,42.17,7.35,0.99,21.4,0.2,0.83,0.23,0.17,0.2,19.0,0.5,38.75,12.0,,30.6,0.0,
2023-03-12 19:00:00,2023-03-12 20:00:00,62.75,,2.48,1.97,3.07,44.17,7.33,1.23,16.9,0.2,0.9,0.22,0.15,0.25,23.75,0.33,75.75,12.0,,29.58,0.0,
2023-03-12 20:00:00,2023-03-12 21:00:00,78.5,,2.73,1.82,3.18,39.85,7.4,1.11,15.38,0.25,0.97,0.17,0.07,0.23,31.25,0.28,185.75,12.0,,28.73,0.0,
2023-03-12 21:00:00,2023-03-12 22:00:00,74.0,,2.68,2.05,3.25,36.3,6.47,0.97,15.68,0.3,1.08,0.2,0.35,0.42,33.75,0.25,168.25,12.0,,28.55,0.0,
2023-03-12 22:00:00,2023-03-12 23:00:00,65.25,,2.53,1.77,3.03,36.38,6.7,1.03,8.62,0.3,1.1,0.3,0.15,0.38,38.25,0.25,109.75,12.0,,27.88,0.0,
2023-03-12 23:00:00,2023-03-13 00:00:00,73.5,,2.62,1.73,3.07,35.38,6.33,0.83,17.95,0.3,1.18,0.22,,0.43,34.5,0.35,168.5,12.0,,28.1,0.0,
2023-03-13 00:00:00,2023-03-13 01:00:00,53.75,,2.38,2.02,3.05,32.52,5.83,0.7,18.95,0.3,1.12,0.25,0.1,0.28,36.5,0.2,149.25,12.0,,27.58,0.0,
2023-03-13 01:00:00,2023-03-13 02:00:00,53.5,,2.45,1.9,3.05,34.6,5.9,0.71,18.0,0.3,1.1,0.32,0.35,0.35,38.25,0.28,101.75,12.0,,27.23,0.0,
2023-03-13 02:00:00,2023-03-13 03:00:00,62.75,,2.5,1.95,3.08,39.32,5.9,0.8,14.12,0.3,1.1,0.25,,0.4,43.5,0.43,55.75,12.0,,26.62,0.0,
2023-03-13 03:00:00,2023-03-13 04:00:00,91.75,,2.62,1.9,3.15,41.05,5.73,0.74,14.12,0.3,1.12,0.25,,0.25,48.25,0.18,149.0,12.0,,25.9,0.0,
2023-03-13 04:00:00,2023-03-13 05:00:00,70.25,,2.6,1.88,3.1,41.0,5.75,0.82,7.85,0.3,1.2,0.3,0.15,0.2,51.0,0.17,171.75,12.0,,25.85,0.0,
