From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),Xylene (ug/m3),AT (degree C),RF (mm)
2022-10-31 18:00:00,2022-10-31 19:00:00,,,,,,,,,,,,,,,,,,,,,
2022-10-31 19:00:00,2022-10-31 20:00:00,,,,,,,,,,,,,,,,,,,,,
2022-10-31 20:00:00,2022-10-31 21:00:00,,,,,,,,,,,,,,,,,,,,,
2022-10-31 21:00:00,2022-10-31 22:00:00,,,,,,,,,,,,,,,,,,,,,
2022-10-31 22:00:00,2022-10-31 23:00:00,,,,,,,,,,,,,,,,,,,,,
2022-10-31 23:00:00,2022-11-01 00:00:00,,,,,,,,,,,,,,,,,,,,,
2022-11-01 00:00:00,2022-11-01 01:00:00,,,,,,,,,,,,,,,,,,,,,
2022-11-01 01:00:00,2022-11-01 02:00:00,,,,,,,,,,,,,,,,,,,,,
2022-11-01 02:00:00,2022-11-01 03:00:00,,,,,,,,,,,,,,,,,,,,,
2022-11-01 03:00:00,2022-11-01 04:00:00,,,,,,,,,,,,,,,,,,,,,
2022-11-01 04:00:00,2022-11-01 05:00:00,,,,,,,,,,,,,,,,,,,,,
2022-11-01 05:00:00,2022-11-01 06:00:00,,,,,,,,,,,,,,,,,,,,,
2022-11-01 06:00:00,2022-11-01 07:00:00,,,,,,,,,,,,,,,,,,,,,
2022-11-01 07:00:00,2022-11-01 08:00:00,,,,,,,,,,,,,,,,,,,,,
2022-11-01 08:00:00,2022-11-01 09:00:00,,,,,,,,,,,,,,,,,,,,,
2022-11-01 09:00:00,2022-11-01 10:00:00,,,,,,,,,,,,,,,,,,,,,
2022-11-01 10:00:00,2022-11-01 11:00:00,,,,,,,,,,,,,,,,,,,,,
2022-11-01 11:00:00,2022-11-01 12:00:00,17.91,52.49,7.53,3.65,11.3,8.27,5.19,0.79,19.33,0.56,0.51,0.76,10.39,,42.34,1.1,109.34,272.05,10.35,25.73,0.0
2022-11-01 12:00:00,2022-11-01 13:00:00,33.45,100.48,7.83,3.67,11.64,7.68,5.11,0.86,19.81,0.55,0.5,0.76,10.49,,44.36,1.18,107.29,195.18,10.63,25.49,0.0
2022-11-01 13:00:00,2022-11-01 14:00:00,68.71,104.96,7.83,3.77,11.32,8.02,5.08,0.85,19.81,0.55,0.46,0.77,10.44,,57.67,0.87,111.48,113.25,10.72,22.65,0.0
2022-11-01 14:00:00,2022-11-01 15:00:00,59.32,78.86,7.86,3.65,11.5,7.96,5.12,0.86,19.91,0.56,0.48,0.76,10.49,,55.3,0.35,162.15,157.55,10.71,23.39,0.0
2022-11-01 15:00:00,2022-11-01 16:00:00,48.92,67.64,7.93,3.62,11.39,7.96,5.2,0.86,20.09,0.57,0.47,0.75,10.49,,53.66,0.68,264.57,119.3,10.71,24.21,0.0
2022-11-01 16:00:00,2022-11-01 17:00:00,40.29,63.28,7.79,3.77,11.69,7.77,5.21,0.85,19.7,0.54,0.51,0.77,10.61,,54.9,0.3,177.88,68.53,10.65,24.33,0.0
2022-11-01 17:00:00,2022-11-01 18:00:00,34.67,52.86,7.92,3.7,11.6,7.88,5.26,0.86,15.67,0.57,0.49,0.76,10.54,,63.01,0.22,205.55,1.8,10.68,22.68,0.0
2022-11-01 18:00:00,2022-11-01 19:00:00,28.67,47.56,7.89,3.8,11.45,7.85,5.19,0.86,7.89,0.56,0.47,0.78,10.51,,64.03,0.22,207.15,0.0,10.68,22.11,0.0
2022-11-01 19:00:00,2022-11-01 20:00:00,26.91,51.73,7.9,3.65,11.38,7.46,5.21,0.86,7.91,0.56,0.47,0.76,10.6,,63.66,0.27,79.46,0.0,10.57,22.39,0.0
2022-11-01 20:00:00,2022-11-01 21:00:00,27.26,54.13,7.78,3.82,11.44,7.96,5.04,0.85,7.67,0.54,0.48,0.78,10.59,,65.0,0.15,166.08,0.0,10.71,22.11,0.0
2022-11-01 21:00:00,2022-11-01 22:00:00,24.26,47.97,8.02,3.62,11.5,7.97,5.36,0.87,8.15,0.59,0.48,0.75,10.57,,66.89,0.16,205.62,0.0,10.71,21.69,0.0
2022-11-01 22:00:00,2022-11-01 23:00:00,20.27,41.9,7.87,3.76,11.4,7.81,5.16,0.86,7.85,0.56,0.47,0.77,10.52,,71.06,0.27,46.99,0.0,10.67,20.73,0.0
2022-11-01 23:00:00,2022-11-02 00:00:00,19.79,38.05,7.92,3.52,11.54,7.98,5.23,0.86,7.95,0.56,0.48,0.74,10.5,,73.68,0.25,300.57,0.0,10.71,20.38,0.0
2022-11-02 00:00:00,2022-11-02 01:00:00,22.71,38.63,7.9,3.47,11.43,8.25,5.21,0.86,7.92,0.56,0.47,0.73,10.58,,72.44,0.47,280.21,0.0,10.79,20.44,0.0
2022-11-02 01:00:00,2022-11-02 02:00:00,23.42,50.69,7.87,3.68,11.68,8.12,5.16,0.86,7.85,0.56,0.5,0.76,10.54,,71.89,0.49,285.02,0.0,10.75,20.42,0.0
2022-11-02 02:00:00,2022-11-02 03:00:00,22.44,52.49,7.81,3.68,11.64,7.97,5.08,0.85,7.73,0.54,0.5,0.76,10.53,,71.58,0.21,314.57,0.0,10.71,20.33,0.0
2022-11-02 03:00:00,2022-11-02 04:00:00,19.63,44.98,7.85,3.79,11.6,8.01,5.14,0.86,7.82,0.55,0.49,0.77,10.55,,72.32,0.17,271.02,0.0,10.72,20.14,0.0
2022-11-02 04:00:00,2022-11-02 05:00:00,17.8,39.43,8.01,3.61,11.52,7.83,5.35,0.87,8.13,0.58,0.48,0.75,10.64,,73.27,0.18,164.03,0.0,10.67,19.99,0.0
2022-11-02 05:00:00,2022-11-02 06:00:00,17.41,35.84,7.87,3.62,11.51,7.67,5.16,0.86,7.84,0.56,0.48,0.75,10.52,,72.53,0.1,124.45,0.0,10.63,20.15,0.0
2022-11-02 06:00:00,2022-11-02 07:00:00,17.25,33.38,7.76,3.69,11.66,8.08,5.02,0.85,7.64,0.53,0.51,0.76,10.56,,66.18,0.16,159.78,0.0,10.74,20.25,0.0
2022-11-02 07:00:00,2022-11-02 08:00:00,21.03,31.99,7.94,3.71,11.43,8.2,5.25,0.86,7.98,0.57,0.47,0.76,10.55,,53.62,0.2,256.74,29.95,10.77,22.19,0.0
2022-11-02 08:00:00,2022-11-02 09:00:00,19.34,33.23,8.01,3.58,11.33,7.71,5.35,0.87,8.12,0.58,0.46,0.75,10.48,,48.94,0.17,182.23,89.05,10.64,23.79,0.0
2022-11-02 09:00:00,2022-11-02 10:00:00,17.86,33.13,7.89,3.72,11.77,7.65,5.2,0.86,7.9,0.56,0.51,0.77,10.54,,49.5,0.19,193.21,149.65,10.62,24.68,0.0
2022-11-02 10:00:00,2022-11-02 11:00:00,19.43,34.87,7.77,4.18,12.07,7.99,4.93,0.77,13.54,0.62,0.55,0.73,10.56,,49.7,0.57,93.32,127.0,11.16,25.02,0.0
2022-11-02 11:00:00,2022-11-02 12:00:00,21.77,48.34,7.82,4.26,12.27,7.79,4.91,0.71,18.74,0.69,0.58,0.65,10.64,,48.03,1.04,108.13,385.65,11.5,25.88,0.0
2022-11-02 12:00:00,2022-11-02 13:00:00,25.72,56.84,7.89,4.44,12.39,7.95,4.98,0.72,18.89,0.71,0.59,0.68,10.62,,42.12,0.92,95.33,498.8,11.52,28.38,0.0
2022-11-02 13:00:00,2022-11-02 14:00:00,29.19,52.53,7.87,4.45,12.51,7.78,5.24,0.71,18.84,0.7,0.6,0.68,10.63,,43.29,0.57,90.05,220.4,11.5,28.02,0.0
2022-11-02 14:00:00,2022-11-02 15:00:00,27.92,47.25,7.83,4.43,12.38,7.5,5.51,0.71,18.77,0.7,0.59,0.68,10.59,,42.7,0.53,100.57,289.82,11.48,28.38,0.0
2022-11-02 15:00:00,2022-11-02 16:00:00,26.09,46.28,7.91,4.52,12.35,7.73,5.55,0.72,18.94,0.72,0.59,0.69,10.48,,42.41,0.38,111.47,194.78,11.5,28.41,0.0
2022-11-02 16:00:00,2022-11-02 17:00:00,25.59,44.18,7.98,4.58,11.99,7.98,5.59,0.73,19.11,0.73,0.57,0.7,10.66,,43.84,0.27,86.95,71.62,11.52,27.75,0.0
2022-11-02 17:00:00,2022-11-02 18:00:00,26.09,43.59,7.79,4.5,12.31,7.73,5.49,0.7,18.66,0.69,0.58,0.68,10.62,,46.35,0.22,180.51,9.9,11.5,26.64,0.0
2022-11-02 18:00:00,2022-11-02 19:00:00,23.93,49.65,7.96,4.44,12.09,7.98,5.58,0.73,17.72,0.72,0.57,0.68,10.64,,49.91,0.18,122.47,0.0,11.52,25.51,0.0
2022-11-02 19:00:00,2022-11-02 20:00:00,22.21,42.85,7.83,4.6,12.52,7.71,5.51,0.71,10.8,0.7,0.6,0.7,10.62,,51.38,0.44,108.8,0.0,11.5,25.0,0.0
2022-11-02 20:00:00,2022-11-02 21:00:00,21.71,39.64,7.89,4.46,12.44,7.79,5.54,0.72,10.92,0.71,0.59,0.68,10.59,,52.77,0.68,124.59,0.0,11.5,24.25,0.0
2022-11-02 21:00:00,2022-11-02 22:00:00,25.3,44.97,7.75,4.39,12.59,7.86,5.47,0.7,10.61,0.68,0.61,0.67,10.58,,54.33,0.65,128.43,0.0,11.51,23.3,0.0
2022-11-02 22:00:00,2022-11-02 23:00:00,29.6,55.62,7.93,4.37,12.19,7.7,5.56,0.73,11.01,0.72,0.58,0.67,10.55,,55.13,0.56,115.89,0.0,11.5,22.47,0.0
2022-11-02 23:00:00,2022-11-03 00:00:00,26.44,47.45,7.9,4.38,12.41,7.57,5.54,0.72,10.95,0.71,0.59,0.67,10.59,,56.64,0.24,169.62,0.0,11.49,21.7,0.0
2022-11-03 00:00:00,2022-11-03 01:00:00,21.67,44.02,7.79,4.43,12.47,8.3,5.49,0.71,10.7,0.69,0.6,0.68,10.54,,61.66,0.12,168.01,0.0,11.55,20.5,0.0
2022-11-03 01:00:00,2022-11-03 02:00:00,18.66,39.11,7.87,4.52,12.33,7.96,5.53,0.72,10.88,0.71,0.59,0.69,10.59,,66.11,0.14,195.39,0.0,11.52,19.39,0.0
2022-11-03 02:00:00,2022-11-03 03:00:00,20.04,38.91,7.88,4.43,12.26,7.74,5.53,0.72,10.89,0.71,0.58,0.68,10.58,,68.51,0.18,265.77,0.0,11.5,19.01,0.0
2022-11-03 03:00:00,2022-11-03 04:00:00,23.51,44.94,7.86,4.51,12.3,7.76,5.52,0.71,10.86,0.7,0.59,0.69,10.56,,70.02,0.13,264.31,0.0,11.5,18.72,0.0
2022-11-03 04:00:00,2022-11-03 05:00:00,22.29,40.94,7.91,4.37,12.26,7.78,5.55,0.72,10.96,0.71,0.58,0.67,10.6,,71.08,0.16,148.25,0.0,11.5,18.31,0.0
2022-11-03 05:00:00,2022-11-03 06:00:00,20.39,41.91,7.76,4.59,12.36,7.87,5.47,0.7,10.62,0.68,0.59,0.7,10.66,,72.71,0.18,310.31,0.0,11.51,17.92,0.0
2022-11-03 06:00:00,2022-11-03 07:00:00,19.64,37.05,7.96,4.45,12.2,8.19,5.57,0.73,11.06,0.72,0.58,0.68,10.59,,70.47,0.37,258.79,3.12,11.54,18.17,0.0
2022-11-03 07:00:00,2022-11-03 08:00:00,21.49,34.79,7.87,4.49,12.16,7.96,5.53,0.71,10.87,0.7,0.58,0.68,10.6,,62.05,0.38,128.82,123.65,11.52,21.09,0.0
2022-11-03 08:00:00,2022-11-03 09:00:00,21.6,39.13,8.01,4.41,12.21,7.94,5.6,0.74,11.19,0.73,0.58,0.68,10.63,,44.22,0.59,104.7,331.9,11.52,25.07,0.0
2022-11-03 09:00:00,2022-11-03 10:00:00,22.38,39.65,8.03,4.55,12.2,7.62,5.61,0.74,11.24,0.74,0.58,0.7,10.58,,40.71,0.89,104.67,518.0,11.49,26.47,0.0
2022-11-03 10:00:00,2022-11-03 11:00:00,21.39,37.41,7.78,4.24,12.1,8.0,5.34,0.7,13.36,0.69,0.55,0.67,10.9,,34.59,0.97,101.46,624.67,11.14,28.12,0.0
2022-11-03 11:00:00,2022-11-03 12:00:00,24.26,37.43,7.75,3.94,11.65,7.64,4.88,0.67,20.58,0.69,0.49,0.67,11.51,,29.22,1.29,109.11,674.85,10.02,29.31,0.0
2022-11-03 12:00:00,2022-11-03 13:00:00,28.74,38.26,7.79,4.03,11.53,7.96,4.92,0.68,20.66,0.7,0.48,0.69,11.51,,27.95,0.95,105.23,663.67,10.14,30.73,0.0
2022-11-03 13:00:00,2022-11-03 14:00:00,34.46,36.3,7.72,3.77,11.66,7.9,4.97,0.67,20.51,0.69,0.5,0.65,11.53,,26.24,0.82,105.93,650.53,10.12,31.61,0.0
2022-11-03 14:00:00,2022-11-03 15:00:00,33.88,37.51,7.71,3.85,11.54,8.06,4.75,0.67,20.5,0.69,0.48,0.66,11.52,,26.22,0.83,106.95,411.0,10.18,31.65,0.0
2022-11-03 15:00:00,2022-11-03 16:00:00,29.97,34.94,7.77,3.87,11.54,8.08,4.9,0.68,20.61,0.7,0.49,0.66,11.5,,28.98,0.74,103.89,162.2,10.18,31.39,0.0
2022-11-03 16:00:00,2022-11-03 17:00:00,27.51,33.17,7.79,3.98,11.62,7.83,4.92,0.68,20.65,0.7,0.49,0.68,11.53,,34.15,0.66,113.4,63.77,10.09,30.09,0.0
2022-11-03 17:00:00,2022-11-03 18:00:00,26.68,32.19,7.58,3.79,11.6,7.66,4.71,0.65,20.25,0.67,0.49,0.65,11.51,,38.75,0.4,110.53,0.07,10.02,28.29,0.0
2022-11-03 18:00:00,2022-11-03 19:00:00,29.9,31.78,7.82,3.92,11.51,8.07,4.95,0.69,20.71,0.7,0.48,0.67,11.53,,42.89,0.57,119.29,0.0,10.18,27.05,0.0
2022-11-03 19:00:00,2022-11-03 20:00:00,29.61,31.54,7.84,3.95,11.68,7.75,4.97,0.68,20.77,0.71,0.5,0.68,11.5,,46.96,0.67,120.08,0.0,10.06,26.43,0.0
2022-11-03 20:00:00,2022-11-03 21:00:00,29.38,31.56,7.63,3.88,11.62,7.86,4.76,0.66,20.35,0.68,0.49,0.67,11.49,,50.05,0.8,124.16,0.0,10.1,25.79,0.0
2022-11-03 21:00:00,2022-11-03 22:00:00,28.72,31.78,7.71,3.94,11.48,7.88,4.84,0.67,20.49,0.69,0.48,0.67,11.5,,51.83,0.83,122.78,0.0,10.11,25.38,0.0
2022-11-03 22:00:00,2022-11-03 23:00:00,26.01,31.26,7.7,3.84,11.75,7.99,4.83,0.67,20.48,0.69,0.51,0.66,11.54,,50.81,0.83,124.25,0.0,10.15,24.72,0.0
2022-11-03 23:00:00,2022-11-04 00:00:00,28.09,31.21,7.84,3.74,11.63,7.83,4.97,0.69,20.76,0.71,0.49,0.64,11.49,,53.86,0.75,122.65,0.0,10.09,24.11,0.0
2022-11-04 00:00:00,2022-11-04 01:00:00,30.23,32.02,7.79,3.73,11.95,7.98,4.92,0.68,20.66,0.7,0.53,0.64,11.49,,54.74,0.71,116.66,0.0,10.15,23.76,0.0
2022-11-04 01:00:00,2022-11-04 02:00:00,29.76,31.94,7.69,3.81,11.64,7.98,4.83,0.66,20.48,0.69,0.49,0.65,11.5,,54.18,0.71,122.21,0.0,10.15,23.47,0.0
2022-11-04 02:00:00,2022-11-04 03:00:00,29.16,33.12,7.78,3.88,11.66,7.76,4.9,0.68,20.63,0.7,0.5,0.66,11.51,,55.85,0.46,113.83,0.0,10.06,22.64,0.0
2022-11-04 03:00:00,2022-11-04 04:00:00,24.71,32.8,7.66,3.83,11.87,7.92,4.79,0.66,20.41,0.68,0.52,0.66,11.5,,57.28,0.36,119.49,0.0,10.12,22.05,0.0
2022-11-04 04:00:00,2022-11-04 05:00:00,21.72,32.62,7.69,3.85,11.54,7.99,4.82,0.67,20.46,0.68,0.48,0.66,11.51,,58.88,0.36,107.03,0.0,10.15,21.65,0.0
2022-11-04 05:00:00,2022-11-04 06:00:00,21.77,32.64,7.65,3.85,11.58,7.86,4.78,0.66,20.38,0.68,0.49,0.66,11.49,,60.5,0.31,127.24,0.0,10.1,21.13,0.0
2022-11-04 06:00:00,2022-11-04 07:00:00,24.15,32.55,7.74,3.99,11.66,7.81,4.87,0.67,20.56,0.69,0.5,0.68,11.49,,58.89,0.35,127.44,2.98,10.08,21.11,0.0
2022-11-04 07:00:00,2022-11-04 08:00:00,23.21,32.49,7.88,3.83,11.7,7.67,5.01,0.69,20.84,0.71,0.5,0.66,11.51,,51.64,0.69,127.45,102.45,10.03,23.15,0.0
2022-11-04 08:00:00,2022-11-04 09:00:00,20.39,32.39,7.78,3.85,11.49,7.85,4.91,0.68,20.63,0.7,0.48,0.66,11.5,,46.53,0.86,113.05,127.0,10.09,24.38,0.0
2022-11-04 09:00:00,2022-11-04 10:00:00,20.17,32.32,7.63,3.84,11.45,7.51,4.76,0.66,20.35,0.68,0.47,0.66,11.51,,50.54,0.62,93.45,193.85,9.96,25.3,0.0
2022-11-04 10:00:00,2022-11-04 11:00:00,21.9,32.27,8.09,4.28,11.48,8.06,4.77,0.67,20.58,0.62,0.47,0.63,11.05,,47.67,0.7,82.76,472.88,10.19,27.83,0.0
2022-11-04 11:00:00,2022-11-04 12:00:00,21.24,32.36,8.61,4.59,11.71,8.98,4.56,0.67,20.48,0.52,0.48,0.61,10.66,,46.62,0.76,100.04,443.3,10.46,28.74,0.0
2022-11-04 12:00:00,2022-11-04 13:00:00,22.64,32.97,8.69,4.46,11.62,8.81,4.7,0.68,20.72,0.55,0.47,0.58,10.53,,41.41,0.93,94.2,634.85,10.37,30.04,0.0
2022-11-04 13:00:00,2022-11-04 14:00:00,26.75,32.87,8.69,4.44,11.61,8.8,4.69,0.69,20.75,0.55,0.47,0.58,10.64,,41.44,0.77,102.06,300.95,10.37,30.07,0.0
2022-11-04 14:00:00,2022-11-04 15:00:00,26.54,32.62,8.65,4.42,11.51,8.9,4.57,0.68,20.62,0.54,0.46,0.58,10.63,,37.0,0.5,100.31,245.95,10.42,30.43,0.0
2022-11-04 15:00:00,2022-11-04 16:00:00,25.98,32.2,8.66,4.39,11.68,8.84,4.74,0.68,20.65,0.54,0.48,0.57,10.63,,38.44,0.67,103.15,139.6,10.38,30.08,0.0
2022-11-04 16:00:00,2022-11-04 17:00:00,27.74,31.95,8.67,4.45,11.77,8.97,4.63,0.68,20.68,0.54,0.49,0.58,10.58,,41.04,0.84,116.09,35.75,10.45,28.72,0.0
2022-11-04 17:00:00,2022-11-04 18:00:00,29.64,32.0,8.74,4.56,11.54,8.94,4.75,0.7,20.91,0.56,0.46,0.6,10.64,,42.46,0.59,112.47,1.55,10.43,27.95,0.0
2022-11-04 18:00:00,2022-11-04 19:00:00,26.92,32.8,8.66,4.55,11.57,8.98,4.68,0.68,20.65,0.54,0.47,0.6,10.6,,44.43,0.6,108.52,0.0,10.46,27.39,0.0
2022-11-04 19:00:00,2022-11-04 20:00:00,25.62,32.6,8.62,4.5,11.88,8.88,4.69,0.67,20.52,0.53,0.51,0.59,10.59,,46.73,0.65,112.27,0.0,10.4,27.1,0.0
2022-11-04 20:00:00,2022-11-04 21:00:00,25.42,32.48,8.67,4.45,11.45,8.82,4.7,0.68,20.7,0.54,0.45,0.59,10.54,,49.51,0.68,115.15,0.0,10.38,26.67,0.0
2022-11-04 21:00:00,2022-11-04 22:00:00,28.24,32.38,8.7,4.44,11.59,8.77,4.63,0.68,20.79,0.55,0.47,0.58,10.5,,46.42,0.71,123.86,0.0,10.35,25.71,0.0
2022-11-04 22:00:00,2022-11-04 23:00:00,28.14,32.34,8.65,4.51,11.59,8.95,4.64,0.68,20.61,0.53,0.47,0.59,10.54,,49.12,0.83,120.09,0.0,10.44,24.57,0.0
2022-11-04 23:00:00,2022-11-05 00:00:00,28.69,32.23,8.67,4.52,11.8,8.89,4.79,0.68,20.67,0.54,0.49,0.59,10.62,,52.39,1.01,112.56,0.0,10.41,24.14,0.0
2022-11-05 00:00:00,2022-11-05 01:00:00,24.51,32.13,8.67,4.6,11.79,8.66,4.63,0.68,9.2,0.54,0.49,0.61,10.48,,54.85,1.01,129.23,0.0,10.29,23.59,0.0
2022-11-05 01:00:00,2022-11-05 02:00:00,23.51,32.03,8.62,4.49,11.49,8.92,4.59,0.67,7.84,0.53,0.46,0.59,10.57,,57.16,0.98,115.94,0.0,10.43,23.05,0.0
2022-11-05 02:00:00,2022-11-05 03:00:00,25.71,31.98,8.63,4.46,11.66,8.91,4.61,0.67,7.88,0.53,0.48,0.58,10.59,,59.45,1.04,107.62,0.0,10.43,22.56,0.0
2022-11-05 03:00:00,2022-11-05 04:00:00,27.54,31.96,8.65,4.46,11.86,8.79,4.63,0.67,7.92,0.53,0.5,0.58,10.53,,63.61,0.73,107.63,0.0,10.36,21.96,0.0
2022-11-05 04:00:00,2022-11-05 05:00:00,27.52,31.91,8.69,4.54,11.92,8.96,4.71,0.68,8.05,0.55,0.51,0.6,10.6,,67.69,0.32,120.78,0.0,10.44,21.66,0.0
2022-11-05 05:00:00,2022-11-05 06:00:00,23.57,31.81,8.71,4.49,11.53,8.96,4.75,0.69,8.12,0.56,0.46,0.59,10.57,,69.77,0.4,123.26,0.0,10.44,21.39,0.0
2022-11-05 06:00:00,2022-11-05 07:00:00,20.72,31.71,8.67,4.53,11.57,8.8,4.67,0.68,7.98,0.54,0.47,0.6,10.57,,71.37,0.48,128.77,0.47,10.37,21.2,0.0
2022-11-05 07:00:00,2022-11-05 08:00:00,23.12,31.64,8.7,4.59,11.63,8.85,4.71,0.69,8.07,0.55,0.48,0.6,10.61,,66.84,1.06,107.89,107.42,10.39,22.72,0.0
2022-11-05 08:00:00,2022-11-05 09:00:00,27.58,31.6,8.62,4.38,11.59,8.81,4.58,0.67,7.84,0.52,0.47,0.57,10.53,,59.6,0.94,98.06,271.92,10.37,24.98,0.0
2022-11-05 09:00:00,2022-11-05 10:00:00,23.69,31.54,8.68,4.38,11.6,8.88,4.68,0.68,8.0,0.54,0.47,0.57,10.55,,51.18,1.0,109.29,327.78,10.41,26.66,0.0
2022-11-05 10:00:00,2022-11-05 11:00:00,20.92,40.49,8.31,4.94,11.99,10.14,4.35,0.68,13.97,0.57,0.41,0.59,10.61,,46.87,1.25,97.36,447.23,10.44,27.68,0.0
2022-11-05 11:00:00,2022-11-05 12:00:00,18.87,44.48,7.77,5.27,13.18,12.17,,0.67,18.42,0.57,0.36,0.55,10.44,,42.99,1.07,114.17,586.3,10.25,29.13,0.0
2022-11-05 12:00:00,2022-11-05 13:00:00,21.73,45.02,7.88,5.33,13.4,12.21,,0.68,18.69,0.59,0.39,0.56,10.64,,37.75,0.89,102.57,543.5,10.3,30.04,0.0
2022-11-05 13:00:00,2022-11-05 14:00:00,27.95,44.92,7.92,5.29,13.32,12.26,,0.69,18.77,0.6,0.38,0.56,10.62,,31.61,0.87,111.4,583.15,10.34,31.26,0.0
2022-11-05 14:00:00,2022-11-05 15:00:00,28.8,44.84,7.89,5.27,13.28,12.28,,0.68,18.71,0.59,0.38,0.55,10.59,,29.7,0.89,98.61,408.65,10.36,31.77,0.0
2022-11-05 15:00:00,2022-11-05 16:00:00,28.19,44.77,7.99,5.28,13.41,12.31,,0.7,18.94,0.61,0.39,0.56,10.56,,31.45,0.7,88.81,193.65,10.39,30.78,0.0
2022-11-05 16:00:00,2022-11-05 17:00:00,24.84,44.82,7.81,5.39,13.35,12.37,,0.67,18.52,0.58,0.38,0.57,10.5,,32.61,0.9,114.36,46.03,10.44,29.66,0.0
2022-11-05 17:00:00,2022-11-05 18:00:00,25.08,44.76,7.85,5.35,13.34,12.26,,0.68,18.62,0.58,0.38,0.56,10.56,,36.12,0.43,121.76,0.75,10.34,28.05,0.0
2022-11-05 18:00:00,2022-11-05 19:00:00,25.72,44.69,7.95,5.39,12.91,12.29,,0.69,18.85,0.6,0.32,0.57,10.59,,38.8,0.21,149.0,0.0,10.37,26.21,0.0
2022-11-05 19:00:00,2022-11-05 20:00:00,24.52,44.64,7.92,5.3,13.32,12.24,,0.68,18.79,0.6,0.38,0.56,10.54,,39.94,0.27,138.93,0.0,10.33,25.07,0.0
2022-11-05 20:00:00,2022-11-05 21:00:00,24.54,44.62,7.79,5.35,13.09,12.35,,0.67,18.47,0.57,0.35,0.57,10.6,,40.88,0.35,134.79,0.0,10.42,24.58,0.0
2022-11-05 21:00:00,2022-11-05 22:00:00,22.23,44.84,7.94,5.38,13.14,12.32,,0.69,18.82,0.6,0.35,0.57,10.58,,39.96,0.49,131.11,0.0,10.4,23.95,0.0
2022-11-05 22:00:00,2022-11-05 23:00:00,22.11,44.75,7.91,5.28,13.27,12.32,,0.69,18.75,0.6,0.37,0.55,10.54,,39.23,0.58,131.51,0.0,10.39,23.08,0.0
2022-11-05 23:00:00,2022-11-06 00:00:00,22.86,44.66,7.83,5.38,13.31,12.33,,0.67,18.57,0.58,0.38,0.57,10.61,,42.51,0.31,103.85,0.0,10.41,21.7,0.0
2022-11-06 00:00:00,2022-11-06 01:00:00,23.64,44.57,8.7,4.54,11.55,8.95,4.67,0.68,18.78,0.6,0.36,0.58,10.51,,48.94,0.25,230.28,0.0,10.4,19.95,0.0
2022-11-06 01:00:00,2022-11-06 02:00:00,22.34,44.49,7.83,5.38,13.25,12.27,,0.67,18.55,0.58,0.37,0.57,10.6,,55.36,0.13,128.9,0.0,10.35,18.74,0.0
2022-11-06 02:00:00,2022-11-06 03:00:00,21.18,44.4,7.91,5.43,13.15,12.32,,0.69,18.74,0.6,0.36,0.58,10.62,,60.96,0.11,211.47,0.0,10.39,17.61,0.0
2022-11-06 03:00:00,2022-11-06 04:00:00,21.88,44.32,7.96,5.46,13.09,12.34,,0.69,18.87,0.6,0.35,0.58,10.61,,64.11,0.12,225.43,0.0,10.42,17.11,0.0
2022-11-06 04:00:00,2022-11-06 05:00:00,22.77,44.27,7.95,5.43,13.27,12.27,,0.69,18.84,0.6,0.37,0.58,10.57,,66.79,0.13,207.06,0.0,10.35,16.91,0.0
2022-11-06 05:00:00,2022-11-06 06:00:00,24.09,44.2,7.87,5.57,13.23,12.37,,0.68,18.65,0.59,0.36,0.6,10.59,,68.81,0.12,162.71,0.0,10.45,16.36,0.0
2022-11-06 06:00:00,2022-11-06 07:00:00,24.4,44.14,7.97,5.31,13.19,12.35,,0.69,18.9,0.6,0.36,0.56,10.62,,71.04,0.18,88.26,3.85,10.43,16.3,0.0
2022-11-06 07:00:00,2022-11-06 08:00:00,22.75,44.06,7.84,5.36,13.68,12.3,,0.68,18.59,0.58,0.43,0.57,10.67,,56.11,0.41,112.2,117.65,10.38,21.12,0.0
2022-11-06 08:00:00,2022-11-06 09:00:00,20.56,43.99,7.83,5.4,13.08,12.31,,0.67,18.55,0.58,0.35,0.58,10.63,,48.59,0.82,104.36,294.95,10.39,24.46,0.0
2022-11-06 09:00:00,2022-11-06 10:00:00,21.74,43.92,7.95,5.32,13.43,12.24,,0.69,18.86,0.6,0.39,0.56,10.55,,46.67,1.24,106.8,430.62,10.32,25.79,0.0
2022-11-06 10:00:00,2022-11-06 11:00:00,26.07,43.85,8.0,5.42,13.16,12.23,,0.7,18.98,0.61,0.36,0.58,10.57,,38.34,1.21,107.02,527.92,10.31,27.64,0.0
2022-11-06 11:00:00,2022-11-06 12:00:00,25.85,44.12,7.81,5.35,13.25,12.34,,0.67,18.52,0.58,0.37,0.57,10.5,,29.43,1.19,102.87,587.15,10.42,29.31,0.0
2022-11-06 12:00:00,2022-11-06 13:00:00,26.02,45.84,7.78,5.38,13.28,12.24,,0.67,18.44,0.57,0.37,0.57,10.55,,26.86,0.92,102.67,610.62,10.33,30.69,0.0
