From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),AT (degree C),RF (mm)
2020-03-23 17:00:00,2020-03-23 18:00:00,19.75,103.75,0.57,7.35,4.38,10.65,8.57,0.29,97.95,22.0,0.65,205.5,127.5,701.0,34.55,0.0
2020-03-23 18:00:00,2020-03-23 19:00:00,27.75,94.0,0.3,13.8,7.58,12.25,14.58,0.49,81.9,27.75,0.35,150.5,30.0,701.5,32.4,0.0
2020-03-23 19:00:00,2020-03-23 20:00:00,48.25,132.25,0.85,41.1,22.55,14.8,10.9,1.22,48.25,31.75,0.3,144.75,28.75,702.0,30.75,0.0
2020-03-23 20:00:00,2020-03-23 21:00:00,60.0,170.0,4.55,72.53,42.25,15.85,10.35,1.89,21.68,34.75,0.3,94.25,29.0,702.75,29.5,0.0
2020-03-23 21:00:00,2020-03-23 22:00:00,68.75,185.0,2.75,59.95,34.17,18.27,10.15,2.0,16.97,39.5,0.3,94.0,27.5,703.0,28.08,0.0
2020-03-23 22:00:00,2020-03-23 23:00:00,78.75,222.0,3.9,51.62,30.63,18.93,9.8,1.92,18.8,42.25,0.35,152.0,28.25,703.0,27.6,0.0
2020-03-23 23:00:00,2020-03-24 00:00:00,78.5,278.0,1.8,36.7,21.0,19.18,9.47,1.29,28.95,44.75,0.42,167.0,29.0,703.0,26.75,0.0
2020-03-24 00:00:00,2020-03-24 01:00:00,61.0,188.25,1.9,29.25,17.1,21.7,10.87,1.14,32.53,46.5,0.92,330.25,29.5,703.0,27.4,0.0
2020-03-24 01:00:00,2020-03-24 02:00:00,54.5,155.25,1.15,20.85,12.0,20.25,11.18,0.75,43.0,43.5,0.45,329.25,27.75,702.0,26.82,0.0
2020-03-24 02:00:00,2020-03-24 03:00:00,42.75,109.0,1.0,16.35,9.53,20.18,10.75,0.59,45.27,46.0,1.27,242.25,30.0,701.75,26.28,0.0
2020-03-24 03:00:00,2020-03-24 04:00:00,37.25,106.5,0.82,10.95,6.5,19.5,10.15,0.38,51.22,46.5,0.7,199.0,28.5,701.0,25.07,0.0
2020-03-24 04:00:00,2020-03-24 05:00:00,31.75,88.5,0.82,11.38,6.7,19.23,10.43,0.38,48.45,47.5,0.55,119.5,29.5,701.0,24.48,0.0
2020-03-24 05:00:00,2020-03-24 06:00:00,29.25,82.5,0.77,9.53,5.72,17.65,9.82,0.33,59.55,45.25,0.33,122.25,28.25,701.75,24.15,0.0
2020-03-24 06:00:00,2020-03-24 07:00:00,28.25,107.75,1.35,16.2,9.7,17.62,10.03,0.44,45.85,46.5,0.47,140.0,30.5,702.25,24.12,0.0
2020-03-24 07:00:00,2020-03-24 08:00:00,41.0,176.75,1.87,20.1,12.22,17.95,9.4,0.57,50.9,45.5,0.55,115.5,136.0,703.0,25.07,0.0
2020-03-24 08:00:00,2020-03-24 09:00:00,38.75,112.5,1.43,14.25,8.7,17.42,10.03,0.48,70.03,39.5,0.65,146.0,182.5,703.5,27.32,0.0
2020-03-24 09:00:00,2020-03-24 10:00:00,33.5,101.75,1.25,11.95,7.38,17.48,19.05,0.43,90.33,32.75,0.95,130.75,490.5,704.0,31.0,0.0
2020-03-24 10:00:00,2020-03-24 11:00:00,37.5,98.75,1.33,10.63,6.75,17.75,26.3,0.44,97.68,27.5,0.88,130.5,499.25,703.75,34.25,0.0
2020-03-24 11:00:00,2020-03-24 12:00:00,35.5,91.25,0.9,10.37,6.2,17.17,17.55,0.4,102.45,23.75,0.85,141.0,497.25,703.0,36.53,0.0
2020-03-24 12:00:00,2020-03-24 13:00:00,31.5,89.5,8.5,9.57,13.4,18.4,20.25,0.33,99.55,21.5,1.38,150.25,502.25,702.25,36.77,0.0
2020-03-24 13:00:00,2020-03-24 14:00:00,21.5,88.25,0.77,5.85,3.73,13.5,12.15,0.29,96.67,21.0,1.43,223.5,505.25,701.5,36.58,0.0
2020-03-24 14:00:00,2020-03-24 15:00:00,15.75,80.0,0.62,5.8,3.6,12.33,11.75,0.27,98.7,20.0,1.3,228.0,480.0,700.5,37.35,0.0
2020-03-24 15:00:00,2020-03-24 16:00:00,20.75,78.5,0.35,6.55,3.75,12.12,11.83,0.27,99.12,21.0,1.07,248.5,396.0,700.0,36.62,0.0
2020-03-24 16:00:00,2020-03-24 17:00:00,20.5,76.5,0.6,6.88,4.17,12.12,11.97,0.27,95.8,21.25,1.18,188.75,403.5,700.0,36.83,0.0
2020-03-24 17:00:00,2020-03-24 18:00:00,23.0,85.0,0.6,8.7,5.15,12.02,12.25,0.38,87.82,24.0,1.12,148.25,110.25,700.0,35.0,0.0
2020-03-24 18:00:00,2020-03-24 19:00:00,28.5,91.0,0.62,19.12,10.65,12.88,15.87,0.58,69.6,27.5,0.38,187.75,29.25,700.0,33.2,0.0
2020-03-24 19:00:00,2020-03-24 20:00:00,35.25,97.5,0.78,17.47,9.9,13.05,12.82,0.53,68.22,29.25,0.6,70.25,30.75,700.5,32.08,0.0
2020-03-24 20:00:00,2020-03-24 21:00:00,35.5,98.0,1.25,23.43,13.48,13.68,12.35,0.87,55.8,30.5,0.77,135.0,29.0,701.0,31.73,0.0
2020-03-24 21:00:00,2020-03-24 22:00:00,40.25,123.25,2.65,28.0,17.07,14.98,12.03,0.9,47.38,35.75,1.07,242.0,27.0,702.0,30.55,0.0
2020-03-24 22:00:00,2020-03-24 23:00:00,30.5,123.5,1.65,24.82,14.52,15.25,10.95,0.88,47.72,36.0,1.25,125.75,28.75,702.0,29.9,0.0
2020-03-24 23:00:00,2020-03-25 00:00:00,26.5,109.5,1.07,14.2,8.43,14.5,10.8,0.4,57.0,35.25,1.15,136.75,29.75,702.0,29.42,0.0
2020-03-25 00:00:00,2020-03-25 01:00:00,25.0,92.5,0.47,8.88,5.1,14.55,11.48,0.27,61.88,34.5,1.1,145.25,29.0,701.5,29.05,0.0
2020-03-25 01:00:00,2020-03-25 02:00:00,15.25,72.0,0.57,7.93,4.7,14.1,10.0,0.28,57.6,37.25,0.73,124.25,29.5,701.25,28.48,0.2
2020-03-25 02:00:00,2020-03-25 03:00:00,15.25,73.0,1.3,8.82,5.78,16.77,9.88,0.36,39.95,63.5,0.53,157.0,29.0,701.25,24.25,0.5
2020-03-25 03:00:00,2020-03-25 04:00:00,22.25,79.75,1.15,9.62,6.05,18.8,9.9,0.33,40.45,57.5,0.6,139.0,28.0,701.0,24.27,0.0
2020-03-25 04:00:00,2020-03-25 05:00:00,22.0,62.5,1.0,11.35,6.88,19.6,10.6,0.32,46.0,53.25,0.5,130.25,29.75,701.0,24.68,0.0
2020-03-25 05:00:00,2020-03-25 06:00:00,19.5,58.25,0.98,7.82,4.93,19.45,10.38,0.31,59.77,48.0,0.5,120.5,30.75,701.0,25.45,0.0
2020-03-25 06:00:00,2020-03-25 07:00:00,21.25,59.5,0.8,8.53,5.2,19.15,9.65,0.32,59.92,46.5,0.45,146.0,30.25,702.0,25.73,0.0
2020-03-25 07:00:00,2020-03-25 08:00:00,21.25,64.5,1.42,12.25,7.65,19.48,9.57,0.41,56.9,45.75,0.62,121.5,107.5,702.75,26.38,0.0
2020-03-25 08:00:00,2020-03-25 09:00:00,21.0,75.75,1.57,12.3,7.83,20.1,10.28,0.42,63.9,42.5,0.85,139.25,204.75,703.5,28.3,0.0
2020-03-25 09:00:00,2020-03-25 10:00:00,27.0,78.75,3.12,9.95,7.85,20.77,20.08,0.4,86.43,36.5,1.1,148.25,488.25,704.0,31.27,0.0
2020-03-25 10:00:00,2020-03-25 11:00:00,27.5,80.75,1.77,10.05,6.8,21.55,23.4,0.4,85.33,32.0,1.12,151.25,503.5,704.0,33.85,0.0
2020-03-25 11:00:00,2020-03-25 12:00:00,28.25,81.0,1.37,8.3,5.5,22.5,23.4,0.37,88.97,28.75,1.35,156.75,506.25,703.25,35.62,0.0
2020-03-25 12:00:00,2020-03-25 13:00:00,25.5,83.75,8.2,7.37,12.0,25.0,22.45,0.35,98.68,28.0,1.42,140.5,493.5,702.5,36.08,0.0
2020-03-25 13:00:00,2020-03-25 14:00:00,24.75,82.0,0.85,6.22,3.98,21.23,16.3,0.37,100.1,26.5,1.15,163.5,470.5,701.25,37.2,0.0
2020-03-25 14:00:00,2020-03-25 15:00:00,28.25,79.5,0.77,6.55,4.12,19.8,17.93,0.39,94.78,31.0,1.25,157.0,309.25,700.0,34.4,0.0
2020-03-25 15:00:00,2020-03-25 16:00:00,29.75,77.75,0.57,6.05,3.68,18.42,11.12,0.27,82.8,34.0,1.88,156.5,377.0,700.0,32.35,0.0
2020-03-25 16:00:00,2020-03-25 17:00:00,23.25,77.75,1.15,8.03,5.18,18.48,11.25,0.37,70.57,58.0,1.73,198.0,36.75,700.0,27.37,0.88
2020-03-25 17:00:00,2020-03-25 18:00:00,25.5,95.0,1.25,13.5,8.22,21.75,9.75,0.42,62.12,72.0,0.98,232.25,29.0,702.25,24.2,0.5
2020-03-25 18:00:00,2020-03-25 19:00:00,27.5,53.75,1.28,7.83,5.2,24.07,9.68,0.4,59.0,80.0,0.83,207.0,30.25,704.0,22.55,0.25
2020-03-25 19:00:00,2020-03-25 20:00:00,22.0,38.5,1.02,12.7,7.57,24.98,9.85,0.45,43.97,81.25,0.72,115.75,28.75,704.25,22.72,0.0
2020-03-25 20:00:00,2020-03-25 21:00:00,27.5,41.0,1.18,14.97,8.93,27.8,9.9,0.46,40.17,80.25,0.85,150.5,29.25,704.0,22.95,0.05
2020-03-25 21:00:00,2020-03-25 22:00:00,25.25,44.5,1.23,13.2,8.0,29.38,9.7,0.44,46.4,78.0,0.8,151.75,28.5,704.75,23.05,0.0
2020-03-25 22:00:00,2020-03-25 23:00:00,21.75,43.5,1.0,9.57,5.9,30.05,9.65,0.36,53.42,77.0,0.93,146.5,32.0,705.0,23.02,0.0
2020-03-25 23:00:00,2020-03-26 00:00:00,19.25,34.75,0.95,9.62,5.9,30.12,8.83,0.34,40.83,80.0,1.93,149.5,32.0,705.0,22.65,0.0
2020-03-26 00:00:00,2020-03-26 01:00:00,21.75,32.0,1.35,8.38,5.55,29.15,9.53,0.29,45.03,80.5,0.92,172.25,29.5,705.0,22.12,0.0
2020-03-26 01:00:00,2020-03-26 02:00:00,18.0,33.5,0.98,8.18,5.15,28.0,9.5,0.27,43.2,82.0,0.5,120.5,29.75,704.25,21.85,0.0
2020-03-26 02:00:00,2020-03-26 03:00:00,17.0,30.25,0.95,8.68,5.4,27.68,10.38,0.3,40.3,81.25,0.62,146.25,28.75,703.5,21.98,0.0
2020-03-26 03:00:00,2020-03-26 04:00:00,15.5,35.0,0.85,7.75,4.82,26.57,9.62,0.28,43.27,80.0,0.8,147.75,29.75,703.0,22.05,0.0
2020-03-26 04:00:00,2020-03-26 05:00:00,19.25,37.25,0.88,8.15,5.05,26.38,10.22,0.28,39.0,82.25,0.47,147.25,32.0,702.5,21.85,0.0
2020-03-26 05:00:00,2020-03-26 06:00:00,19.0,37.25,0.9,9.53,5.8,26.3,9.45,0.3,35.95,83.25,0.53,152.75,29.25,703.0,21.8,0.0
2020-03-26 06:00:00,2020-03-26 07:00:00,23.5,44.25,1.12,11.55,7.08,26.82,9.58,0.36,33.1,84.25,0.65,138.25,31.5,703.0,21.65,0.0
2020-03-26 07:00:00,2020-03-26 08:00:00,21.5,43.75,1.48,11.1,7.1,26.43,10.8,0.36,41.55,81.0,0.88,164.75,106.25,703.75,22.48,0.0
2020-03-26 08:00:00,2020-03-26 09:00:00,27.0,40.5,1.7,9.72,6.52,26.38,12.03,0.35,56.53,72.0,1.6,165.5,157.25,704.0,24.45,0.0
2020-03-26 09:00:00,2020-03-26 10:00:00,20.5,39.25,1.35,7.9,5.3,25.2,21.25,0.27,71.9,63.25,1.73,167.5,500.75,704.0,26.9,0.0
2020-03-26 10:00:00,2020-03-26 11:00:00,18.0,29.5,1.62,7.47,5.35,25.12,22.8,0.26,74.0,54.25,1.02,165.25,490.25,704.75,29.68,0.0
2020-03-26 11:00:00,2020-03-26 12:00:00,14.0,27.0,1.3,7.2,4.87,24.27,12.1,0.31,83.55,48.5,0.95,227.0,460.0,704.25,30.7,0.0
2020-03-26 12:00:00,2020-03-26 13:00:00,11.75,33.25,8.67,8.43,12.93,27.23,17.38,0.29,90.67,46.0,1.0,226.25,493.0,703.75,31.65,0.0
2020-03-26 13:00:00,2020-03-26 14:00:00,14.5,34.25,1.25,9.38,6.0,22.98,15.5,0.31,97.17,43.25,1.03,222.5,474.0,703.0,32.98,0.0
2020-03-26 14:00:00,2020-03-26 15:00:00,15.75,35.25,1.5,9.08,6.05,21.72,13.2,0.3,101.9,41.0,1.02,199.25,454.25,702.0,33.53,0.0
2020-03-26 15:00:00,2020-03-26 16:00:00,15.25,34.25,1.07,8.55,5.43,20.52,11.3,0.32,103.12,41.0,0.8,145.75,423.25,701.25,33.85,0.0
2020-03-26 16:00:00,2020-03-26 17:00:00,16.25,30.25,1.12,9.22,5.83,19.8,11.32,0.34,98.17,42.75,0.72,152.25,360.0,701.0,33.42,0.0
2020-03-26 17:00:00,2020-03-26 18:00:00,18.0,33.75,0.88,8.93,5.4,19.9,11.52,0.31,95.47,45.25,0.8,136.0,231.25,701.0,32.35,0.0
2020-03-26 18:00:00,2020-03-26 19:00:00,23.0,38.0,0.82,11.0,6.53,20.25,11.45,0.4,85.88,51.5,0.55,140.75,33.25,702.0,30.25,0.0
2020-03-26 19:00:00,2020-03-26 20:00:00,36.25,62.5,1.02,19.48,11.18,21.0,11.4,0.75,62.35,55.5,0.45,145.25,31.25,702.0,28.85,0.0
2020-03-26 20:00:00,2020-03-26 21:00:00,57.5,88.5,1.12,22.43,12.82,21.97,12.35,0.71,62.62,57.5,0.33,148.5,31.5,703.0,28.0,0.0
2020-03-26 21:00:00,2020-03-26 22:00:00,51.75,77.75,1.43,19.2,11.4,20.75,12.2,0.66,64.7,59.25,0.75,119.5,32.0,703.0,27.83,0.0
2020-03-26 22:00:00,2020-03-26 23:00:00,36.0,67.0,1.25,15.15,9.05,20.3,10.97,0.52,59.45,60.25,0.57,170.5,30.0,703.75,27.4,0.0
2020-03-26 23:00:00,2020-03-27 00:00:00,28.0,62.0,0.95,13.05,7.75,20.1,11.9,0.48,53.65,59.5,1.88,198.0,29.5,704.0,26.82,0.0
2020-03-27 00:00:00,2020-03-27 01:00:00,29.0,54.0,0.9,9.73,5.9,18.95,8.27,0.4,49.95,64.25,1.27,211.5,29.5,704.0,25.82,0.0
2020-03-27 01:00:00,2020-03-27 02:00:00,22.0,50.0,1.1,9.43,5.95,19.22,7.45,0.4,42.97,69.25,1.02,239.25,29.5,703.25,25.0,0.0
2020-03-27 02:00:00,2020-03-27 03:00:00,19.5,55.25,1.12,9.82,6.15,19.23,7.68,0.37,42.55,67.25,1.53,228.25,27.75,702.75,24.78,0.0
2020-03-27 03:00:00,2020-03-27 04:00:00,20.75,52.25,0.93,9.15,5.6,19.38,8.38,0.33,43.42,68.0,2.1,139.25,27.75,702.0,24.35,0.0
2020-03-27 04:00:00,2020-03-27 05:00:00,17.75,48.0,0.85,8.43,5.22,19.55,7.92,0.29,40.8,71.25,1.78,163.75,29.75,702.25,23.65,0.0
2020-03-27 05:00:00,2020-03-27 06:00:00,12.0,44.5,0.88,8.55,5.25,19.98,9.0,0.3,36.83,74.25,1.12,189.75,28.0,703.0,22.75,0.93
2020-03-27 06:00:00,2020-03-27 07:00:00,15.25,52.75,1.07,9.27,5.82,20.62,7.83,0.39,28.02,81.25,1.27,203.25,27.5,703.5,21.57,2.5
2020-03-27 07:00:00,2020-03-27 08:00:00,16.25,53.25,1.27,7.67,5.1,20.58,6.93,0.31,27.9,86.25,2.38,256.5,31.0,705.5,20.77,0.0
2020-03-27 08:00:00,2020-03-27 09:00:00,17.75,45.5,1.2,10.2,6.4,20.48,6.77,0.33,39.13,86.25,2.0,203.25,39.5,707.0,20.15,0.38
2020-03-27 09:00:00,2020-03-27 10:00:00,19.25,36.75,1.8,8.93,6.2,20.95,14.05,0.29,42.63,85.5,2.62,162.0,228.0,707.75,20.47,0.0
2020-03-27 10:00:00,2020-03-27 11:00:00,16.25,30.5,2.02,9.12,6.52,20.88,15.43,0.3,33.33,84.25,2.38,151.0,264.75,708.0,20.52,0.0
2020-03-27 11:00:00,2020-03-27 12:00:00,13.25,25.5,2.93,9.73,7.57,20.87,8.0,0.34,38.27,78.5,2.42,140.0,420.25,707.75,21.67,0.0
2020-03-27 12:00:00,2020-03-27 13:00:00,13.0,33.25,8.93,8.8,13.33,23.93,13.0,0.37,46.35,77.5,1.9,149.0,249.75,707.25,21.6,0.0
2020-03-27 13:00:00,2020-03-27 14:00:00,18.25,34.25,1.98,8.55,6.1,20.55,7.08,0.35,47.0,73.0,1.65,155.75,512.5,706.0,23.38,0.0
2020-03-27 14:00:00,2020-03-27 15:00:00,15.5,34.5,1.77,9.15,6.3,20.85,6.4,0.33,52.53,70.0,1.0,164.0,308.75,705.5,24.38,0.0
2020-03-27 15:00:00,2020-03-27 16:00:00,15.5,33.5,1.15,9.43,5.93,21.27,6.47,0.42,46.88,83.75,1.15,222.5,186.0,705.25,22.12,1.75
2020-03-27 16:00:00,2020-03-27 17:00:00,19.75,35.0,2.33,12.9,8.75,22.03,6.92,0.47,43.38,83.75,0.82,142.75,267.75,705.0,22.5,0.0
2020-03-27 17:00:00,2020-03-27 18:00:00,19.75,34.0,1.48,9.85,6.43,22.3,9.3,0.46,42.8,82.5,0.7,120.5,70.25,704.75,22.5,0.0
2020-03-27 18:00:00,2020-03-27 19:00:00,20.75,30.67,0.98,11.12,6.75,21.85,9.05,0.51,35.48,85.25,0.45,142.5,29.0,704.75,21.95,0.0
2020-03-27 19:00:00,2020-03-27 20:00:00,17.0,32.25,1.38,13.78,8.45,21.85,8.9,0.61,28.12,87.5,0.48,128.0,30.75,705.25,21.52,0.0
2020-03-27 20:00:00,2020-03-27 21:00:00,20.5,41.75,2.67,16.93,11.17,22.4,8.15,0.69,20.3,88.75,1.23,150.75,28.5,706.0,21.47,0.0
2020-03-27 21:00:00,2020-03-27 22:00:00,28.25,47.25,2.15,13.38,8.85,22.15,8.25,0.51,24.85,88.75,1.23,196.75,28.25,706.75,21.1,0.0
2020-03-27 22:00:00,2020-03-27 23:00:00,20.0,38.75,1.83,11.12,7.38,21.23,7.75,0.43,27.92,88.75,0.98,200.25,27.5,707.0,20.88,0.0
2020-03-27 23:00:00,2020-03-28 00:00:00,18.5,35.75,0.95,9.55,5.88,20.52,8.0,0.42,30.1,90.0,1.4,182.75,29.0,706.0,20.58,0.0
2020-03-28 00:00:00,2020-03-28 01:00:00,13.0,28.75,0.8,8.65,5.25,20.25,8.53,0.36,33.95,90.5,1.42,232.5,31.25,706.0,20.32,0.0
2020-03-28 01:00:00,2020-03-28 02:00:00,12.25,29.25,0.78,7.35,4.55,20.33,8.9,0.36,33.5,90.0,1.1,222.25,31.5,705.0,20.15,0.0
2020-03-28 02:00:00,2020-03-28 03:00:00,19.0,33.0,0.75,7.9,4.85,20.15,8.15,0.34,34.05,90.0,1.05,244.5,31.0,705.5,20.0,0.0
2020-03-28 03:00:00,2020-03-28 04:00:00,,,,,,,,,,,,,,,,
2020-03-28 04:00:00,2020-03-28 05:00:00,,,,,,,,,,,,,,,,
2020-03-28 05:00:00,2020-03-28 06:00:00,,,,,,,,,,,,,,,,
2020-03-28 06:00:00,2020-03-28 07:00:00,,,,,,,,,,,,,,,,
2020-03-28 07:00:00,2020-03-28 08:00:00,,,,,,,,,,,,,,,,
2020-03-28 08:00:00,2020-03-28 09:00:00,,,,,,,,,,,,,,,,
2020-03-28 09:00:00,2020-03-28 10:00:00,,,,,,,,,,,,,,,,
2020-03-28 10:00:00,2020-03-28 11:00:00,,,,,,,,,,,,,,,,
2020-03-28 11:00:00,2020-03-28 12:00:00,,,,,,,,,,,,,,,,
2020-03-28 12:00:00,2020-03-28 13:00:00,,,,,,,,,,,,,,,,
2020-03-28 13:00:00,2020-03-28 14:00:00,,,,,,,,,,,,,,,,
2020-03-28 14:00:00,2020-03-28 15:00:00,,,,,,,,,,,,,,,,
2020-03-28 15:00:00,2020-03-28 16:00:00,,,,,,,,,,,,,,,,
2020-03-28 16:00:00,2020-03-28 17:00:00,,,,,,,,,,,,,,,,
2020-03-28 17:00:00,2020-03-28 18:00:00,,,,,,,,,,,,,,,,
2020-03-28 18:00:00,2020-03-28 19:00:00,,,,,,,,,,,,,,,,
2020-03-28 19:00:00,2020-03-28 20:00:00,,,,,,,,,,,,,,,,
2020-03-28 20:00:00,2020-03-28 21:00:00,,,,,,,,,,,,,,,,
2020-03-28 21:00:00,2020-03-28 22:00:00,,,,,,,,,,,,,,,,
2020-03-28 22:00:00,2020-03-28 23:00:00,,,,,,,,,,,,,,,,
2020-03-28 23:00:00,2020-03-29 00:00:00,,,,,,,,,,,,,,,,
2020-03-29 00:00:00,2020-03-29 01:00:00,,,,,,,,,,,,,,,,
2020-03-29 01:00:00,2020-03-29 02:00:00,,,,,,,,,,,,,,,,
2020-03-29 02:00:00,2020-03-29 03:00:00,,,,,,,,,,,,,,,,
2020-03-29 03:00:00,2020-03-29 04:00:00,,,,,,,,,,,,,,,,
2020-03-29 04:00:00,2020-03-29 05:00:00,,,,,,,,,,,,,,,,
2020-03-29 05:00:00,2020-03-29 06:00:00,,,,,,,,,,,,,,,,
2020-03-29 06:00:00,2020-03-29 07:00:00,,,,,,,,,,,,,,,,
2020-03-29 07:00:00,2020-03-29 08:00:00,,,,,,,,,,,,,,,,
2020-03-29 08:00:00,2020-03-29 09:00:00,,,,,,,,,,,,,,,,
2020-03-29 09:00:00,2020-03-29 10:00:00,,,,,,,,,,,,,,,,
2020-03-29 10:00:00,2020-03-29 11:00:00,,,,,,,,,,,,,,,,
2020-03-29 11:00:00,2020-03-29 12:00:00,,,,,,,,,,,,,,,,
2020-03-29 12:00:00,2020-03-29 13:00:00,,,,,,,,,,,,,,,,
2020-03-29 13:00:00,2020-03-29 14:00:00,,,,,,,,,,,,,,,,
2020-03-29 14:00:00,2020-03-29 15:00:00,,,,,,,,,,,,,,,,
2020-03-29 15:00:00,2020-03-29 16:00:00,,,,,,,,,,,,,,,,
2020-03-29 16:00:00,2020-03-29 17:00:00,,,,,,,,,,,,,,,,
2020-03-29 17:00:00,2020-03-29 18:00:00,,,,,,,,,,,,,,,,
2020-03-29 18:00:00,2020-03-29 19:00:00,,,,,,,,,,,,,,,,
2020-03-29 19:00:00,2020-03-29 20:00:00,,,,,,,,,,,,,,,,
2020-03-29 20:00:00,2020-03-29 21:00:00,,,,,,,,,,,,,,,,
2020-03-29 21:00:00,2020-03-29 22:00:00,,,,,,,,,,,,,,,,
2020-03-29 22:00:00,2020-03-29 23:00:00,,,,,,,,,,,,,,,,
2020-03-29 23:00:00,2020-03-30 00:00:00,,,,,,,,,,,,,,,,
2020-03-30 00:00:00,2020-03-30 01:00:00,,,,,,,,,,,,,,,,
2020-03-30 01:00:00,2020-03-30 02:00:00,,,,,,,,,,,,,,,,
2020-03-30 02:00:00,2020-03-30 03:00:00,,,,,,,,,,,,,,,,
2020-03-30 03:00:00,2020-03-30 04:00:00,,,,,,,,,,,,,,,,
2020-03-30 04:00:00,2020-03-30 05:00:00,,,,,,,,,,,,,,,,
2020-03-30 05:00:00,2020-03-30 06:00:00,,,,,,,,,,,,,,,,
2020-03-30 06:00:00,2020-03-30 07:00:00,,,,,,,,,,,,,,,,
2020-03-30 07:00:00,2020-03-30 08:00:00,,,,,,,,,,,,,,,,
2020-03-30 08:00:00,2020-03-30 09:00:00,,,,,,,,,,,,,,,,
2020-03-30 09:00:00,2020-03-30 10:00:00,,,,,,,,,,,,,,,,
2020-03-30 10:00:00,2020-03-30 11:00:00,,,,,,,,,,,,,,,,
2020-03-30 11:00:00,2020-03-30 12:00:00,,,,,,,,,,,,,,,,
2020-03-30 12:00:00,2020-03-30 13:00:00,,,,,,,,,,,,,,,,
2020-03-30 13:00:00,2020-03-30 14:00:00,,,,,,,,,,,,,,,,
2020-03-30 14:00:00,2020-03-30 15:00:00,,,,,,,,,,,,,,,,
2020-03-30 15:00:00,2020-03-30 16:00:00,,,,,,,,,,,,,,,,
2020-03-30 16:00:00,2020-03-30 17:00:00,,,,,,,,,,,,,,,,
2020-03-30 17:00:00,2020-03-30 18:00:00,,,,,,,,,,,,,,,,
2020-03-30 18:00:00,2020-03-30 19:00:00,,,,,,,,,,,,,,,,
2020-03-30 19:00:00,2020-03-30 20:00:00,,,,,,,,,,,,,,,,
2020-03-30 20:00:00,2020-03-30 21:00:00,,,,,,,,,,,,,,,,
2020-03-30 21:00:00,2020-03-30 22:00:00,,,,,,,,,,,,,,,,
2020-03-30 22:00:00,2020-03-30 23:00:00,,,,,,,,,,,,,,,,
2020-03-30 23:00:00,2020-03-31 00:00:00,,,,,,,,,,,,,,,,
2020-03-31 00:00:00,2020-03-31 01:00:00,,,,,,,,,,,,,,,,
2020-03-31 01:00:00,2020-03-31 02:00:00,,,,,,,,,,,,,,,,
2020-03-31 02:00:00,2020-03-31 03:00:00,,,,,,,,,,,,,,,,
2020-03-31 03:00:00,2020-03-31 04:00:00,,,,,,,,,,,,,,,,
2020-03-31 04:00:00,2020-03-31 05:00:00,,,,,,,,,,,,,,,,
2020-03-31 05:00:00,2020-03-31 06:00:00,,,,,,,,,,,,,,,,
2020-03-31 06:00:00,2020-03-31 07:00:00,,,,,,,,,,,,,,,,
2020-03-31 07:00:00,2020-03-31 08:00:00,,,,,,,,,,,,,,,,
2020-03-31 08:00:00,2020-03-31 09:00:00,,,,,,,,,,,,,,,,
2020-03-31 09:00:00,2020-03-31 10:00:00,,,,,,,,,,,,,,,,
2020-03-31 10:00:00,2020-03-31 11:00:00,,,,,,,,,,,,,,,,
2020-03-31 11:00:00,2020-03-31 12:00:00,,,,,,,,,,,,,,,,
2020-03-31 12:00:00,2020-03-31 13:00:00,,,,,,,,,,,,,,,,
2020-03-31 13:00:00,2020-03-31 14:00:00,,,,,,,,,,,,,,,,
2020-03-31 14:00:00,2020-03-31 15:00:00,,,,,,,,,,,,,,,,
2020-03-31 15:00:00,2020-03-31 16:00:00,,,,,,,,,,,,,,,,
2020-03-31 16:00:00,2020-03-31 17:00:00,,,,,,,,,,,,,,,,
2020-03-31 17:00:00,2020-03-31 18:00:00,,,,,,,,,,,,,,,,
2020-03-31 18:00:00,2020-03-31 19:00:00,,,,,,,,,,,,,,,,
2020-03-31 19:00:00,2020-03-31 20:00:00,,,,,,,,,,,,,,,,
2020-03-31 20:00:00,2020-03-31 21:00:00,,,,,,,,,,,,,,,,
2020-03-31 21:00:00,2020-03-31 22:00:00,,,,,,,,,,,,,,,,
2020-03-31 22:00:00,2020-03-31 23:00:00,,,,,,,,,,,,,,,,
2020-03-31 23:00:00,2020-04-01 00:00:00,,,,,,,,,,,,,,,,
2020-04-01 00:00:00,2020-04-01 01:00:00,,,,,,,,,,,,,,,,
2020-04-01 01:00:00,2020-04-01 02:00:00,,,,,,,,,,,,,,,,
2020-04-01 02:00:00,2020-04-01 03:00:00,,,,,,,,,,,,,,,,
2020-04-01 03:00:00,2020-04-01 04:00:00,,,,,,,,,,,,,,,,
2020-04-01 04:00:00,2020-04-01 05:00:00,,,,,,,,,,,,,,,,
2020-04-01 05:00:00,2020-04-01 06:00:00,,,,,,,,,,,,,,,,
2020-04-01 06:00:00,2020-04-01 07:00:00,,,,,,,,,,,,,,,,
2020-04-01 07:00:00,2020-04-01 08:00:00,,,,,,,,,,,,,,,,
2020-04-01 08:00:00,2020-04-01 09:00:00,,,,,,,,,,,,,,,,
