From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),Temp (degree C),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),Xylene (ug/m3),AT (degree C),RF (mm)
2021-03-28 09:00:00,2021-03-28 10:00:00,35.25,58.5,1.3,7.3,4.93,8.12,11.92,0.48,29.75,0.68,1.18,,,,28.3,70.0,1.48,268.5,96.75,754.75,,31.93,0.0
2021-03-28 10:00:00,2021-03-28 11:00:00,27.25,45.75,2.48,13.68,9.28,7.0,15.03,0.51,41.11,0.3,0.75,,,,28.05,61.75,1.48,262.25,148.5,754.25,,33.28,0.0
2021-03-28 11:00:00,2021-03-28 12:00:00,27.0,48.0,0.9,7.77,4.83,9.03,16.33,0.46,52.63,0.2,0.82,,,,28.07,60.25,1.85,219.75,309.75,753.5,,33.8,0.0
2021-03-28 12:00:00,2021-03-28 13:00:00,23.0,47.0,0.1,6.67,3.53,12.0,10.85,0.42,54.23,0.12,0.67,,,,28.12,63.75,2.7,202.25,422.0,752.5,,33.55,0.0
2021-03-28 13:00:00,2021-03-28 14:00:00,18.0,44.0,0.65,5.75,3.6,13.72,6.95,0.41,43.97,0.1,0.67,,,,30.12,64.75,3.27,205.25,406.0,751.25,,33.23,0.0
2021-03-28 14:00:00,2021-03-28 15:00:00,13.25,44.0,0.7,4.5,2.98,15.02,6.78,0.39,43.47,0.1,0.55,,,,31.27,65.25,3.6,213.5,346.0,750.25,,33.02,0.0
2021-03-28 15:00:00,2021-03-28 16:00:00,16.5,41.75,0.5,4.02,2.55,13.97,6.3,0.38,34.15,0.1,0.43,,,,31.25,68.75,3.35,203.5,258.75,749.75,,32.5,0.0
2021-03-28 16:00:00,2021-03-28 17:00:00,15.75,36.25,0.17,4.2,2.4,12.68,5.78,0.4,33.22,0.1,0.4,,,,31.15,72.0,2.9,207.25,148.75,749.0,,32.0,0.0
2021-03-28 17:00:00,2021-03-28 18:00:00,19.25,39.75,0.45,4.3,2.7,10.95,6.25,0.41,34.64,0.1,0.45,,,,28.88,73.75,2.22,207.5,40.25,749.0,,31.32,0.0
2021-03-28 18:00:00,2021-03-28 19:00:00,23.25,41.0,0.37,5.55,3.2,9.8,4.38,0.44,31.16,0.2,0.88,,,,28.2,78.25,2.12,217.0,1.5,750.25,,30.78,0.0
2021-03-28 19:00:00,2021-03-28 20:00:00,22.75,46.75,0.13,7.15,3.95,9.55,4.8,0.46,31.11,0.25,1.62,,,,28.27,79.5,2.0,215.75,1.0,751.5,,30.6,0.0
2021-03-28 20:00:00,2021-03-28 21:00:00,16.75,42.5,0.33,6.97,3.88,8.93,5.3,0.43,27.84,0.22,1.82,,,,28.2,79.25,2.1,214.0,1.0,752.5,,30.5,0.0
2021-03-28 21:00:00,2021-03-28 22:00:00,9.0,30.25,0.1,6.4,3.42,9.58,4.47,0.43,24.45,0.15,1.38,,,,29.5,80.0,2.15,223.25,1.0,753.75,,30.32,0.0
2021-03-28 22:00:00,2021-03-28 23:00:00,6.25,24.5,0.47,6.0,3.47,9.47,5.53,0.37,22.64,0.1,1.08,,,,30.57,80.0,1.77,230.25,1.0,754.0,,30.17,0.0
2021-03-28 23:00:00,2021-03-29 00:00:00,6.75,21.25,0.2,4.38,2.42,8.98,6.7,0.33,23.91,0.12,1.05,,,,30.77,81.25,2.03,235.5,1.0,754.0,,30.1,0.0
2021-03-29 00:00:00,2021-03-29 01:00:00,6.0,16.0,0.35,3.05,1.88,7.85,5.98,0.31,26.75,0.1,0.43,,,,30.73,81.5,1.8,244.0,1.0,753.0,,29.98,0.0
2021-03-29 01:00:00,2021-03-29 02:00:00,6.5,16.25,0.1,3.2,1.73,7.08,6.75,0.3,28.33,0.1,0.45,,,,28.97,82.25,1.53,257.5,1.0,752.5,,29.7,0.0
2021-03-29 02:00:00,2021-03-29 03:00:00,9.75,20.0,0.3,4.5,2.52,6.2,7.25,0.31,23.13,0.1,0.47,,,,27.62,84.0,1.05,287.25,1.0,752.0,,29.18,0.0
2021-03-29 03:00:00,2021-03-29 04:00:00,15.75,29.25,0.6,11.47,6.62,6.82,16.38,0.41,11.47,0.2,1.1,,,,27.48,86.5,0.93,256.5,1.0,752.0,,28.25,0.0
2021-03-29 04:00:00,2021-03-29 05:00:00,20.5,33.5,0.72,12.7,7.32,9.07,11.5,0.54,9.8,0.52,1.18,,,,27.65,87.25,0.9,266.25,1.0,752.0,,27.85,0.0
2021-03-29 05:00:00,2021-03-29 06:00:00,28.25,46.5,1.57,14.72,9.1,9.57,11.38,0.59,7.6,0.57,1.33,,,,28.75,87.0,0.85,184.25,1.0,752.25,,27.77,0.0
2021-03-29 06:00:00,2021-03-29 07:00:00,28.75,57.0,4.5,20.0,14.28,10.3,13.95,0.78,5.24,0.53,1.98,,,,30.12,86.5,0.82,236.75,9.0,753.0,,27.7,0.0
2021-03-29 07:00:00,2021-03-29 08:00:00,29.25,71.0,6.45,23.2,17.52,11.07,13.23,0.92,9.41,1.35,3.42,,,,30.47,83.5,0.72,257.0,49.75,753.75,,28.72,0.0
2021-03-29 08:00:00,2021-03-29 09:00:00,29.75,75.75,2.27,10.07,7.22,9.6,15.48,0.58,22.59,0.88,2.97,,,,30.93,77.25,1.47,275.5,88.25,754.5,,30.5,0.0
2021-03-29 09:00:00,2021-03-29 10:00:00,19.5,44.5,1.15,8.03,5.28,7.85,12.65,0.57,31.66,0.32,1.85,,,,29.55,73.75,1.92,271.0,103.0,754.75,,31.2,0.0
2021-03-29 10:00:00,2021-03-29 11:00:00,17.75,42.25,1.48,8.65,5.8,6.65,6.47,0.54,36.55,0.35,2.62,,,,27.73,68.0,2.23,277.0,152.25,754.0,,32.42,0.0
2021-03-29 11:00:00,2021-03-29 12:00:00,16.25,40.25,1.73,8.03,5.67,6.93,5.77,0.47,42.34,0.2,1.22,,,,27.93,63.0,2.0,265.5,284.25,753.25,,33.65,0.0
2021-03-29 12:00:00,2021-03-29 13:00:00,14.0,40.0,0.57,5.5,3.37,8.43,4.2,0.51,47.11,0.25,1.75,,,,27.92,67.5,2.95,209.75,404.5,752.25,,33.4,0.0
2021-03-29 13:00:00,2021-03-29 14:00:00,13.25,35.75,0.4,5.8,3.4,8.73,1.55,0.49,57.04,0.2,1.05,,,,28.98,65.5,2.92,213.5,379.5,751.0,,33.67,0.0
2021-03-29 14:00:00,2021-03-29 15:00:00,10.5,32.25,0.28,5.32,3.03,11.75,5.12,0.46,50.86,0.18,0.85,,,,31.0,67.5,3.3,203.75,310.25,750.0,,33.15,0.0
2021-03-29 15:00:00,2021-03-29 16:00:00,9.5,32.5,0.17,4.85,2.7,11.0,5.95,0.47,47.92,0.1,0.78,,,,31.23,72.5,3.6,212.25,247.75,750.0,,32.4,0.0
2021-03-29 16:00:00,2021-03-29 17:00:00,10.25,29.75,0.45,4.35,2.65,9.7,5.38,0.45,43.37,0.17,1.1,,,,31.05,72.75,3.25,217.5,109.25,750.0,,32.0,0.0
2021-03-29 17:00:00,2021-03-29 18:00:00,10.25,26.5,0.1,5.6,2.75,9.75,5.17,0.46,40.09,0.1,1.5,,,,29.92,77.5,3.28,219.5,30.0,750.0,,31.23,0.0
2021-03-29 18:00:00,2021-03-29 19:00:00,15.0,28.25,0.27,6.92,3.8,7.8,6.55,0.46,36.45,0.2,1.8,,,,28.02,78.25,2.9,226.0,2.0,750.0,,30.82,0.0
2021-03-29 19:00:00,2021-03-29 20:00:00,10.0,29.5,0.2,7.17,3.95,8.1,9.12,0.45,38.02,0.2,1.62,,,,28.35,79.5,2.73,227.5,1.0,751.25,,30.67,0.0
2021-03-29 20:00:00,2021-03-29 21:00:00,11.75,27.75,0.2,6.3,3.53,8.88,8.97,0.41,35.62,0.15,1.4,,,,28.27,78.75,2.42,232.75,1.0,752.5,,30.75,0.0
2021-03-29 21:00:00,2021-03-29 22:00:00,7.5,19.25,0.3,5.55,3.02,9.6,9.12,0.45,36.84,0.15,1.55,,,,28.88,77.5,2.02,239.0,1.0,753.0,,30.88,0.0
2021-03-29 22:00:00,2021-03-29 23:00:00,5.25,21.5,0.35,5.2,3.1,10.18,5.57,0.38,35.04,0.12,1.4,,,,30.35,79.25,2.1,253.25,1.0,753.0,,30.73,0.0
2021-03-29 23:00:00,2021-03-30 00:00:00,3.5,19.0,0.3,6.07,3.47,8.4,7.53,0.36,27.59,0.1,0.8,,,,30.75,79.5,1.82,280.75,1.0,753.0,,30.05,0.0
2021-03-30 00:00:00,2021-03-30 01:00:00,5.5,23.25,0.23,6.73,3.77,8.5,7.95,0.35,26.7,0.12,0.6,,,,30.73,78.0,1.6,282.0,1.0,752.75,,29.4,0.0
2021-03-30 01:00:00,2021-03-30 02:00:00,7.25,17.25,0.18,5.53,3.05,8.93,6.88,0.38,24.89,0.17,0.5,,,,30.17,80.5,1.43,292.25,1.0,752.0,,28.8,0.0
2021-03-30 02:00:00,2021-03-30 03:00:00,10.25,15.75,0.17,5.88,3.25,7.8,2.35,0.37,22.44,0.2,0.58,,,,27.72,82.25,1.75,279.0,1.0,751.75,,28.4,0.0
2021-03-30 03:00:00,2021-03-30 04:00:00,15.0,17.75,,6.0,3.05,8.03,4.65,0.36,21.36,0.2,0.47,,,,27.7,82.0,1.9,284.0,1.0,751.0,,28.23,0.0
2021-03-30 04:00:00,2021-03-30 05:00:00,8.0,15.0,0.37,5.45,3.1,8.68,2.4,0.31,19.8,0.1,0.4,,,,27.9,83.0,1.47,290.25,1.0,751.0,,27.98,0.0
2021-03-30 05:00:00,2021-03-30 06:00:00,4.25,9.25,0.4,5.35,3.08,7.82,1.85,0.31,17.64,0.1,0.38,,,,28.12,84.25,1.38,287.25,1.0,751.25,,27.67,0.0
2021-03-30 06:00:00,2021-03-30 07:00:00,2.0,11.75,0.78,7.25,4.47,11.68,6.3,0.29,13.53,0.1,0.62,,,,31.82,85.0,1.42,293.25,10.75,752.0,,27.65,0.0
2021-03-30 07:00:00,2021-03-30 08:00:00,7.0,22.25,1.07,9.07,5.72,7.7,12.78,0.41,13.87,0.15,0.8,,,,31.52,81.75,1.7,300.0,67.5,752.5,,28.62,0.0
2021-03-30 08:00:00,2021-03-30 09:00:00,9.0,41.5,2.62,12.05,8.55,9.02,21.6,0.39,18.86,0.3,1.6,,,,31.02,73.75,2.0,300.75,71.5,753.0,,30.45,0.0
2021-03-30 09:00:00,2021-03-30 10:00:00,16.75,56.25,3.17,14.88,10.47,9.82,14.0,0.52,36.41,0.5,2.65,,,,31.27,65.75,2.27,295.5,93.5,753.0,,32.38,0.0
2021-03-30 10:00:00,2021-03-30 11:00:00,23.25,69.75,1.88,13.1,8.5,9.55,8.83,0.55,54.59,0.38,2.45,,,,29.88,60.0,2.12,265.75,108.5,752.25,,33.95,0.0
2021-03-30 11:00:00,2021-03-30 12:00:00,27.5,70.0,1.93,13.77,8.97,9.43,8.9,0.52,65.95,0.65,4.47,,,,27.93,51.25,2.17,198.25,302.0,751.75,,35.8,0.0
2021-03-30 12:00:00,2021-03-30 13:00:00,29.25,66.5,1.83,18.97,11.67,7.63,5.97,0.71,78.14,0.47,3.45,,,,28.05,47.5,2.05,166.25,412.75,750.25,,37.38,0.0
2021-03-30 13:00:00,2021-03-30 14:00:00,33.0,77.0,1.45,12.75,7.95,9.6,10.15,0.58,95.12,0.68,5.15,,,,27.9,54.5,2.35,178.5,395.5,748.75,,36.8,0.0
2021-03-30 14:00:00,2021-03-30 15:00:00,42.75,87.0,0.28,8.7,4.9,14.07,27.9,0.46,93.93,0.22,1.43,,,,28.83,64.75,2.83,202.5,346.75,747.75,,34.85,0.0
2021-03-30 15:00:00,2021-03-30 16:00:00,45.0,87.75,0.3,9.2,5.08,19.45,34.33,0.45,81.19,0.2,1.8,,,,31.02,68.5,2.9,215.0,234.25,747.0,,34.12,0.0
2021-03-30 16:00:00,2021-03-30 17:00:00,38.0,73.75,0.38,7.0,4.05,14.28,16.5,0.41,59.09,0.2,1.62,,,,31.42,73.75,3.0,224.25,141.25,747.0,,32.88,0.0
2021-03-30 17:00:00,2021-03-30 18:00:00,15.75,49.0,0.32,5.45,3.12,10.25,6.55,0.4,48.81,0.1,2.95,,,,31.1,77.5,3.1,226.0,63.5,747.0,,32.05,0.0
2021-03-30 18:00:00,2021-03-30 19:00:00,11.25,39.0,0.23,6.62,3.65,8.42,5.05,0.45,36.55,0.15,4.73,,,,30.33,80.75,2.82,233.5,3.25,747.75,,31.33,0.0
2021-03-30 19:00:00,2021-03-30 20:00:00,9.75,34.75,0.37,7.0,3.85,6.9,4.38,0.41,29.65,0.18,1.9,,,,28.1,83.0,2.82,229.75,1.0,748.5,,30.9,0.0
2021-03-30 20:00:00,2021-03-30 21:00:00,10.75,29.75,0.3,5.72,3.25,5.15,4.33,0.37,29.05,0.1,1.25,,,,28.38,83.0,2.8,228.0,1.0,749.0,,30.8,0.0
2021-03-30 21:00:00,2021-03-30 22:00:00,7.0,26.0,0.1,5.65,3.05,4.5,4.17,0.37,30.72,0.1,1.1,,,,28.43,79.5,2.05,241.75,1.0,750.0,,30.83,0.0
2021-03-30 22:00:00,2021-03-30 23:00:00,6.75,27.0,0.28,5.33,3.05,6.3,5.97,0.38,31.85,0.1,1.12,,,,28.62,80.0,1.2,274.25,1.0,750.0,,30.47,0.0
2021-03-30 23:00:00,2021-03-31 00:00:00,6.25,30.0,0.47,5.92,3.53,12.65,5.12,0.4,27.69,0.1,0.85,,,,30.2,81.25,1.35,300.25,1.0,750.0,,30.0,0.0
2021-03-31 00:00:00,2021-03-31 01:00:00,7.25,29.0,0.23,8.5,4.65,11.53,7.2,0.42,24.01,0.38,1.2,,,,30.7,82.25,1.6,295.75,1.0,749.5,,29.4,0.0
2021-03-31 01:00:00,2021-03-31 02:00:00,11.0,28.5,0.25,9.97,5.47,10.57,7.85,0.47,20.24,0.6,1.2,,,,30.7,83.0,1.0,146.0,1.0,749.0,,28.95,0.0
2021-03-31 02:00:00,2021-03-31 03:00:00,21.75,41.25,0.13,12.52,6.8,10.35,20.25,0.47,19.11,0.47,2.4,,,,30.33,81.5,1.0,292.0,1.0,749.0,,29.0,0.0
2021-03-31 03:00:00,2021-03-31 04:00:00,25.25,53.5,0.2,9.73,5.28,9.43,19.73,0.42,21.71,0.62,1.73,,,,27.6,83.25,1.35,266.25,1.0,748.25,,28.78,0.0
2021-03-31 04:00:00,2021-03-31 05:00:00,19.0,40.25,0.23,7.65,4.25,8.43,6.8,0.35,23.32,0.27,1.05,,,,27.75,86.0,1.88,269.75,1.0,748.25,,28.33,0.0
2021-03-31 05:00:00,2021-03-31 06:00:00,14.5,31.5,0.43,6.35,3.73,8.28,3.95,0.34,21.56,0.2,0.67,,,,27.75,87.75,2.17,270.75,1.0,749.0,,28.02,0.0
2021-03-31 06:00:00,2021-03-31 07:00:00,9.25,28.0,0.6,6.88,4.1,7.85,7.12,0.36,19.35,0.2,1.98,,,,27.9,87.0,2.23,269.75,10.75,749.0,,27.98,0.0
2021-03-31 07:00:00,2021-03-31 08:00:00,6.25,23.75,0.77,6.35,4.02,8.98,8.57,0.38,18.43,0.2,0.93,,,,29.9,82.75,2.33,274.75,67.0,750.0,,28.75,0.0
2021-03-31 08:00:00,2021-03-31 09:00:00,4.5,31.0,0.75,6.35,3.97,9.62,10.12,0.35,23.81,0.18,0.85,,,,30.85,76.25,2.58,286.5,63.5,751.0,,30.05,0.0
2021-03-31 09:00:00,2021-03-31 10:00:00,6.75,39.25,1.05,7.65,4.95,10.17,11.35,0.43,33.71,0.2,1.05,,,,31.17,70.25,2.85,285.0,82.0,751.0,,31.48,0.0
2021-03-31 10:00:00,2021-03-31 11:00:00,11.5,50.75,1.23,9.23,5.88,12.12,24.63,0.48,49.1,0.25,1.3,,,,31.2,63.75,2.7,285.0,99.5,750.75,,33.22,0.0
2021-03-31 11:00:00,2021-03-31 12:00:00,21.75,66.0,1.6,11.37,7.3,10.83,35.8,0.48,66.0,0.3,1.65,,,,27.93,57.25,2.35,274.75,290.5,749.75,,35.08,0.0
2021-03-31 12:00:00,2021-03-31 13:00:00,27.5,67.75,0.5,9.53,5.07,7.7,19.3,0.5,69.71,0.3,2.45,,,,27.8,57.75,2.4,229.0,406.25,748.75,,35.65,0.0
2021-03-31 13:00:00,2021-03-31 14:00:00,19.25,60.25,0.57,7.3,4.2,8.57,7.23,0.43,61.41,0.2,2.55,,,,27.8,63.75,2.98,215.75,384.5,747.75,,34.7,0.0
2021-03-31 14:00:00,2021-03-31 15:00:00,14.25,48.0,0.57,5.6,3.5,7.62,9.1,0.4,49.1,0.18,1.4,,,,28.15,68.75,3.17,225.0,328.0,747.0,,33.98,0.0
2021-03-31 15:00:00,2021-03-31 16:00:00,5.5,42.5,0.52,4.35,2.75,11.08,10.62,0.41,38.37,0.1,3.32,,,,30.3,70.5,3.4,225.0,246.0,746.0,,33.53,0.0
2021-03-31 16:00:00,2021-03-31 17:00:00,4.5,36.25,0.55,4.65,2.95,11.58,11.32,0.42,42.29,0.12,2.08,,,,31.1,73.75,3.25,221.75,146.75,746.0,,33.03,0.0
2021-03-31 17:00:00,2021-03-31 18:00:00,5.75,40.5,0.65,5.6,3.52,9.32,9.62,0.44,32.73,0.1,4.67,,,,31.1,78.25,3.05,225.0,48.0,746.0,,32.25,0.0
2021-03-31 18:00:00,2021-03-31 19:00:00,5.25,42.25,0.55,7.0,3.92,7.3,8.18,0.44,29.99,0.17,3.42,,,,31.02,79.75,3.27,229.0,2.0,746.0,,31.75,0.0
2021-03-31 19:00:00,2021-03-31 20:00:00,7.75,46.5,0.55,6.78,4.08,6.82,8.47,0.48,28.27,0.23,2.27,,,,28.62,80.25,2.2,244.75,1.0,747.0,,31.9,0.0
2021-03-31 20:00:00,2021-03-31 21:00:00,13.0,57.0,0.27,8.7,4.8,5.62,9.97,0.52,28.66,0.25,2.65,,,,28.3,77.5,1.8,255.0,1.0,747.75,,32.1,0.0
2021-03-31 21:00:00,2021-03-31 22:00:00,13.75,54.25,0.13,10.12,5.45,5.0,9.57,0.46,26.02,0.3,2.9,,,,28.42,74.0,2.0,271.0,1.0,748.5,,31.6,0.0
2021-03-31 22:00:00,2021-03-31 23:00:00,13.75,41.25,0.35,7.0,4.0,9.85,5.83,0.3,29.01,0.25,1.8,,,,28.35,73.75,2.6,275.75,1.0,749.0,,30.62,0.0
2021-03-31 23:00:00,2021-04-01 00:00:00,7.0,27.0,0.2,5.3,3.0,14.4,2.53,0.31,26.0,0.1,0.7,,,,29.5,78.0,2.3,279.33,1.0,749.0,,29.93,0.0
2021-04-01 00:00:00,2021-04-01 01:00:00,3.0,17.25,0.3,4.5,2.6,11.05,2.42,0.25,23.23,0.1,0.47,,,,30.55,82.75,2.08,280.5,1.0,749.0,,29.35,0.0
2021-04-01 01:00:00,2021-04-01 02:00:00,1.0,15.75,,4.4,2.23,8.73,2.62,0.24,22.3,0.1,0.45,,,,30.57,83.5,1.97,274.0,1.0,748.25,,29.23,0.0
2021-04-01 02:00:00,2021-04-01 03:00:00,1.0,17.0,,4.3,2.23,8.05,9.05,0.23,22.05,0.1,0.4,,,,30.53,82.0,1.92,280.5,1.0,748.0,,29.02,0.0
2021-04-01 03:00:00,2021-04-01 04:00:00,1.75,14.0,0.28,3.4,2.02,8.2,8.17,0.23,23.47,0.0,0.3,,,,28.6,82.5,2.05,276.75,1.0,748.0,,28.78,0.0
2021-04-01 04:00:00,2021-04-01 05:00:00,4.5,13.25,0.45,3.45,1.98,7.8,3.55,0.21,24.74,0.03,0.3,,,,27.73,82.75,2.05,280.75,1.0,748.0,,28.6,0.0
2021-04-01 05:00:00,2021-04-01 06:00:00,5.25,11.0,0.33,3.97,2.43,9.35,4.33,0.22,22.78,0.05,0.35,,,,28.2,84.5,1.95,278.0,1.0,748.0,,28.38,0.0
2021-04-01 06:00:00,2021-04-01 07:00:00,3.0,13.25,0.4,4.8,2.88,7.95,5.95,0.23,21.36,0.1,0.47,,,,27.65,85.25,2.2,278.25,11.0,748.5,,28.3,0.0
2021-04-01 07:00:00,2021-04-01 08:00:00,2.0,23.0,2.87,7.55,5.78,8.32,7.03,0.32,18.38,0.12,0.77,,,,28.67,82.5,1.65,290.0,62.5,749.75,,29.32,0.0
2021-04-01 08:00:00,2021-04-01 09:00:00,5.75,36.0,2.07,10.05,7.02,11.2,32.75,0.4,20.97,0.25,0.98,,,,30.85,77.5,1.88,298.5,64.5,750.75,,30.67,0.0
2021-04-01 09:00:00,2021-04-01 10:00:00,20.0,53.5,2.3,12.07,8.35,12.05,54.7,0.44,33.66,0.3,1.33,,,,31.32,71.75,2.02,284.0,82.5,751.0,,32.25,0.0
2021-04-01 10:00:00,2021-04-01 11:00:00,31.0,74.75,0.95,11.25,6.75,13.15,44.97,0.55,55.08,0.32,1.55,,,,31.23,64.25,1.82,281.25,99.5,750.0,,34.42,0.0
2021-04-01 11:00:00,2021-04-01 12:00:00,39.25,89.25,0.67,11.93,6.9,13.7,16.27,0.61,81.93,0.5,2.17,,,,29.75,56.0,1.8,235.0,280.75,749.25,,36.38,0.0
2021-04-01 12:00:00,2021-04-01 13:00:00,47.25,92.5,0.97,13.67,8.07,9.3,11.65,0.68,93.56,0.67,3.35,,,,27.65,51.75,1.75,236.25,397.75,747.75,,38.08,0.0
2021-04-01 13:00:00,2021-04-01 14:00:00,52.25,99.0,0.4,9.25,4.95,12.27,33.67,0.55,90.03,0.38,2.35,,,,28.25,62.75,3.0,224.0,375.75,746.75,,36.17,0.0
2021-04-01 14:00:00,2021-04-01 15:00:00,48.75,88.5,0.13,5.65,3.15,9.38,15.65,0.45,65.91,0.2,1.3,,,,27.15,70.0,3.77,225.75,323.5,746.0,,34.48,0.0
2021-04-01 15:00:00,2021-04-01 16:00:00,24.25,63.5,0.25,3.95,2.17,7.8,10.38,0.41,50.81,0.1,3.5,,,,28.58,73.75,3.98,235.5,239.5,745.5,,33.62,0.0
2021-04-01 16:00:00,2021-04-01 17:00:00,16.25,57.5,0.23,3.55,2.08,7.92,7.02,0.43,42.83,0.1,1.57,,,,30.5,77.0,3.98,238.25,140.5,745.25,,32.9,0.0
2021-04-01 17:00:00,2021-04-01 18:00:00,16.75,60.75,0.3,3.9,2.2,7.22,7.4,0.46,39.79,0.1,1.75,,,,31.02,78.75,3.93,237.5,44.75,746.0,,32.33,0.0
2021-04-01 18:00:00,2021-04-01 19:00:00,16.5,58.75,0.45,4.3,2.65,9.38,5.33,0.46,39.15,0.12,1.45,,,,30.72,80.0,3.95,240.0,1.75,746.25,,31.88,0.0
2021-04-01 19:00:00,2021-04-01 20:00:00,18.75,63.75,0.33,4.9,2.88,9.27,4.12,0.43,39.3,0.12,1.38,,,,30.3,80.5,3.62,249.5,1.0,747.5,,31.67,0.0
2021-04-01 20:00:00,2021-04-01 21:00:00,21.75,62.5,0.23,6.35,3.58,7.57,3.88,0.46,31.31,0.17,1.38,,,,28.12,79.25,2.6,268.0,1.0,749.0,,31.67,0.0
2021-04-01 21:00:00,2021-04-01 22:00:00,23.5,59.0,0.23,7.28,4.03,8.18,6.1,0.43,36.45,0.15,1.53,,,,28.43,73.25,2.38,278.25,1.0,749.75,,31.8,0.0
2021-04-01 22:00:00,2021-04-01 23:00:00,22.25,52.0,0.15,4.53,2.4,13.2,3.12,0.36,49.98,0.18,0.95,,,,28.48,73.0,2.65,275.25,1.0,750.0,,31.35,0.0
2021-04-01 23:00:00,2021-04-02 00:00:00,23.25,48.5,0.23,3.6,2.0,13.35,2.62,0.33,51.84,0.1,0.47,,,,28.62,78.25,2.5,280.75,1.0,750.0,,30.77,0.0
2021-04-02 00:00:00,2021-04-02 01:00:00,21.75,45.25,0.15,3.4,1.85,12.93,2.17,0.29,45.86,0.1,0.35,,,,30.17,80.5,2.22,283.25,1.0,749.5,,30.48,0.0
2021-04-02 01:00:00,2021-04-02 02:00:00,16.5,40.5,0.13,3.1,1.75,10.85,3.2,0.27,44.4,0.1,0.3,,,,30.65,81.0,2.4,282.75,1.0,748.75,,30.23,0.0
2021-04-02 02:00:00,2021-04-02 03:00:00,21.25,41.25,0.2,4.05,2.35,10.5,3.28,0.3,41.36,0.12,0.3,,,,30.73,82.0,1.95,286.0,1.0,748.0,,29.93,0.0
2021-04-02 03:00:00,2021-04-02 04:00:00,20.75,38.25,0.33,5.2,2.95,12.2,8.17,0.32,36.45,0.15,0.35,,,,30.65,82.0,1.62,284.0,1.0,748.0,,29.6,0.0
2021-04-02 04:00:00,2021-04-02 05:00:00,19.75,38.0,0.42,6.15,3.62,10.8,7.85,0.27,35.18,0.1,0.43,,,,28.2,80.25,1.38,281.25,1.0,748.0,,29.35,0.0
2021-04-02 05:00:00,2021-04-02 06:00:00,28.0,47.5,0.33,8.7,4.95,11.88,8.82,0.27,30.23,0.1,0.5,,,,27.95,76.75,1.05,284.75,1.0,748.25,,29.15,0.0
2021-04-02 06:00:00,2021-04-02 07:00:00,28.5,60.75,0.7,11.45,6.7,13.28,15.5,0.35,27.1,0.2,0.93,,,,27.92,74.25,1.08,273.5,11.5,749.0,,29.12,0.0
2021-04-02 07:00:00,2021-04-02 08:00:00,31.25,74.0,4.42,9.6,8.75,13.38,14.03,0.39,29.11,0.25,1.32,,,,28.1,69.0,1.15,292.75,68.25,750.0,,30.07,0.0
2021-04-02 08:00:00,2021-04-02 09:00:00,34.5,90.25,1.35,12.57,7.78,12.35,16.2,0.48,39.11,0.38,1.62,,,,30.27,63.0,1.6,287.25,56.5,750.75,,31.65,0.0
2021-04-02 09:00:00,2021-04-02 10:00:00,36.75,100.25,1.33,15.18,9.15,12.25,21.1,0.53,58.36,0.4,1.95,,,,31.45,56.25,1.57,273.75,73.0,751.0,,33.67,0.0
2021-04-02 10:00:00,2021-04-02 11:00:00,48.0,121.25,1.67,19.73,11.8,12.72,18.6,0.74,78.55,0.7,3.7,,,,31.38,50.25,1.67,205.75,90.75,750.25,,35.8,0.0
2021-04-02 11:00:00,2021-04-02 12:00:00,49.0,126.75,1.2,19.37,11.33,13.0,17.63,0.66,95.16,0.57,3.3,,,,31.17,46.75,1.67,153.75,272.5,749.5,,37.62,0.0
2021-04-02 12:00:00,2021-04-02 13:00:00,51.75,120.25,0.57,9.93,5.77,9.33,13.8,0.49,97.81,0.5,3.12,,,,28.17,56.25,2.7,209.25,418.0,748.25,,36.48,0.0
2021-04-02 13:00:00,2021-04-02 14:00:00,50.5,110.5,0.3,9.6,5.32,11.88,14.4,0.4,105.84,0.35,1.78,,,,28.22,57.0,2.83,220.0,397.0,747.25,,36.05,0.0
2021-04-02 14:00:00,2021-04-02 15:00:00,50.0,105.25,0.23,7.97,4.45,14.57,22.93,0.36,108.24,0.25,1.05,,,,27.95,58.5,3.08,221.0,350.0,746.5,,35.73,0.0
2021-04-02 15:00:00,2021-04-02 16:00:00,50.75,103.0,0.5,7.75,4.55,14.85,24.15,0.35,102.22,0.25,2.8,,,,27.97,58.5,2.68,223.0,268.0,746.0,,35.85,0.0
2021-04-02 16:00:00,2021-04-02 17:00:00,41.25,98.0,0.23,6.22,3.52,16.73,18.2,0.4,86.29,0.2,3.45,,,,30.18,65.25,3.02,229.5,159.0,746.0,,34.58,0.0
2021-04-02 17:00:00,2021-04-02 18:00:00,32.5,81.25,0.13,5.72,3.15,13.82,9.5,0.43,62.03,0.2,3.6,,,,31.27,72.5,2.8,244.25,55.0,746.0,,33.27,0.0
