From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),Xylene (ug/m3)
2020-09-23 18:00:00,2020-09-23 19:00:00,10.02,37.65,21.07,6.24,19.36,4.1,2.34,1.37,0.0,0.0,,,0.0
2020-09-23 19:00:00,2020-09-23 20:00:00,10.88,26.71,21.07,6.25,19.36,4.1,2.33,1.31,0.0,0.0,,,0.0
2020-09-23 20:00:00,2020-09-23 21:00:00,6.0,17.81,21.08,6.24,19.37,4.11,2.33,1.36,0.0,0.0,,,0.0
2020-09-23 21:00:00,2020-09-23 22:00:00,6.0,12.44,21.07,6.24,19.37,4.1,2.34,1.5,0.0,0.0,,,0.0
2020-09-23 22:00:00,2020-09-23 23:00:00,6.0,25.94,21.08,6.25,19.38,4.1,2.36,1.41,0.0,0.0,,,0.0
2020-09-23 23:00:00,2020-09-24 00:00:00,5.93,23.45,21.08,6.24,19.37,4.11,2.37,1.25,0.0,0.0,,,0.0
2020-09-24 00:00:00,2020-09-24 01:00:00,3.07,5.12,21.07,6.24,19.36,4.1,2.4,1.28,0.0,0.0,,,0.0
2020-09-24 01:00:00,2020-09-24 02:00:00,6.0,9.12,21.07,6.24,19.36,4.1,2.39,1.25,0.0,0.0,,,0.0
2020-09-24 02:00:00,2020-09-24 03:00:00,6.1,13.12,21.08,6.24,19.37,4.11,2.39,1.27,0.0,0.0,,,0.0
2020-09-24 03:00:00,2020-09-24 04:00:00,9.97,17.19,21.09,6.25,19.38,4.1,2.4,1.27,0.0,0.0,,,0.0
2020-09-24 04:00:00,2020-09-24 05:00:00,8.95,22.8,21.08,6.24,19.37,4.1,2.43,1.26,0.0,0.0,,,0.0
2020-09-24 05:00:00,2020-09-24 06:00:00,7.04,16.2,21.09,6.24,19.38,4.1,2.44,1.35,0.0,0.0,,,0.0
2020-09-24 06:00:00,2020-09-24 07:00:00,9.07,23.37,21.08,6.25,19.38,4.1,2.46,1.51,0.0,0.0,,,0.0
2020-09-24 07:00:00,2020-09-24 08:00:00,12.21,36.09,21.09,6.24,19.38,4.1,2.49,1.51,0.0,0.0,,,0.0
2020-09-24 08:00:00,2020-09-24 09:00:00,21.15,39.31,21.09,6.24,19.38,4.11,2.51,1.54,0.0,0.0,,,0.0
2020-09-24 09:00:00,2020-09-24 10:00:00,26.91,50.17,21.09,6.24,19.38,4.1,2.53,1.69,0.0,0.0,,,0.0
2020-09-24 10:00:00,2020-09-24 11:00:00,22.82,56.26,21.1,6.24,19.38,4.11,2.54,1.64,0.0,0.0,,,0.0
2020-09-24 11:00:00,2020-09-24 12:00:00,15.0,65.0,21.08,6.24,19.37,4.1,2.57,1.64,0.0,0.0,,,0.0
2020-09-24 12:00:00,2020-09-24 13:00:00,,,,,,,,,,,,,
2020-09-24 13:00:00,2020-09-24 14:00:00,17.72,58.18,23.44,5.66,21.68,5.11,5.73,0.29,0.0,0.0,,,0.0
2020-09-24 14:00:00,2020-09-24 15:00:00,27.85,48.34,23.17,5.66,21.38,5.11,4.12,1.49,0.0,0.0,,,0.0
2020-09-24 15:00:00,2020-09-24 16:00:00,3.08,43.0,23.69,5.61,21.92,5.23,2.6,1.46,0.0,0.0,,,0.0
2020-09-24 16:00:00,2020-09-24 17:00:00,6.03,42.97,23.57,5.64,21.81,5.17,1.96,1.39,0.0,0.0,,,0.0
2020-09-24 17:00:00,2020-09-24 18:00:00,7.0,41.39,23.52,5.65,21.76,5.16,2.06,1.36,0.0,0.0,,,0.0
2020-09-24 18:00:00,2020-09-24 19:00:00,7.15,21.37,23.39,5.67,21.62,5.07,2.23,1.62,0.0,0.0,,,0.0
2020-09-24 19:00:00,2020-09-24 20:00:00,13.0,34.0,23.1,5.75,21.34,4.97,2.25,1.64,0.0,0.0,,,0.0
2020-09-24 20:00:00,2020-09-24 21:00:00,11.0,45.0,22.91,5.8,21.16,4.89,2.29,1.48,0.0,0.0,,,0.0
2020-09-24 21:00:00,2020-09-24 22:00:00,,,,,,,,,,,,,
2020-09-24 22:00:00,2020-09-24 23:00:00,10.95,33.59,22.55,5.88,20.8,4.74,2.39,1.42,0.0,0.0,,,0.0
2020-09-24 23:00:00,2020-09-25 00:00:00,10.0,27.0,22.5,5.89,20.75,4.71,2.38,1.46,0.0,0.0,,,0.0
2020-09-25 00:00:00,2020-09-25 01:00:00,10.18,27.32,22.42,5.91,20.69,4.67,2.43,1.47,0.0,0.0,,,0.0
2020-09-25 01:00:00,2020-09-25 02:00:00,17.05,38.05,22.31,5.93,20.57,4.62,2.41,1.44,0.0,0.0,,,0.0
2020-09-25 02:00:00,2020-09-25 03:00:00,19.0,40.2,22.22,5.96,20.48,4.59,2.44,1.46,0.0,0.0,,,0.0
2020-09-25 03:00:00,2020-09-25 04:00:00,18.67,46.16,22.14,5.97,20.4,4.56,2.49,1.35,0.0,0.0,,,0.0
2020-09-25 04:00:00,2020-09-25 05:00:00,5.97,17.74,22.05,6.0,20.31,4.52,2.49,1.3,0.0,0.0,,,0.0
2020-09-25 05:00:00,2020-09-25 06:00:00,5.08,9.17,22.02,6.0,20.28,4.51,2.5,1.36,0.0,0.0,,,0.0
2020-09-25 06:00:00,2020-09-25 07:00:00,8.13,15.23,21.96,6.03,20.23,4.48,2.44,1.57,0.0,0.0,,,0.0
2020-09-25 07:00:00,2020-09-25 08:00:00,13.25,23.72,21.93,6.03,20.2,4.47,2.47,1.67,0.0,0.0,,,0.0
2020-09-25 08:00:00,2020-09-25 09:00:00,22.62,47.74,21.56,6.12,19.84,4.25,2.54,1.6,0.0,0.0,,,0.0
2020-09-25 09:00:00,2020-09-25 10:00:00,8.28,40.12,21.12,6.24,19.41,4.12,2.54,1.96,0.0,0.0,,,0.0
2020-09-25 10:00:00,2020-09-25 11:00:00,19.0,78.0,21.14,6.22,19.43,4.13,2.59,1.97,0.0,0.0,,,0.0
2020-09-25 11:00:00,2020-09-25 12:00:00,,,,,,,,,,,,,
2020-09-25 12:00:00,2020-09-25 13:00:00,,,,,,,,,,,,,
2020-09-25 13:00:00,2020-09-25 14:00:00,,,,,,,,,,,,,
2020-09-25 14:00:00,2020-09-25 15:00:00,,,,,,,,,,,,,
2020-09-25 15:00:00,2020-09-25 16:00:00,,,,,,,,,,,,,
2020-09-25 16:00:00,2020-09-25 17:00:00,10.0,64.39,20.2,5.68,18.81,5.25,2.61,1.56,0.0,0.0,,,0.0
2020-09-25 17:00:00,2020-09-25 18:00:00,9.92,88.28,20.15,5.69,18.77,5.22,2.61,1.56,0.0,0.0,,,0.0
2020-09-25 18:00:00,2020-09-25 19:00:00,7.0,29.88,20.14,5.69,18.75,5.22,2.55,1.47,0.0,0.0,,,0.0
2020-09-25 19:00:00,2020-09-25 20:00:00,7.0,26.09,20.14,5.69,18.76,5.22,2.57,1.55,0.0,0.0,,,0.0
2020-09-25 20:00:00,2020-09-25 21:00:00,7.26,29.34,20.15,5.69,18.77,5.22,2.58,1.82,0.0,0.0,,,0.0
2020-09-25 21:00:00,2020-09-25 22:00:00,17.38,41.43,20.15,5.69,18.77,5.22,2.6,1.88,0.0,0.0,,,0.0
2020-09-25 22:00:00,2020-09-25 23:00:00,31.69,55.37,20.15,5.69,18.77,5.22,2.52,1.63,0.0,0.0,,,0.0
2020-09-25 23:00:00,2020-09-26 00:00:00,20.14,34.14,20.16,5.69,18.77,5.22,2.28,1.43,0.0,0.0,,,0.0
2020-09-26 00:00:00,2020-09-26 01:00:00,25.92,39.2,20.16,5.69,18.77,5.22,2.35,1.49,0.0,0.0,,,0.0
2020-09-26 01:00:00,2020-09-26 02:00:00,23.02,45.97,20.16,5.69,18.77,5.23,2.38,1.5,0.0,0.0,,,0.0
2020-09-26 02:00:00,2020-09-26 03:00:00,24.15,45.17,20.14,5.69,18.76,5.22,2.38,1.5,0.0,0.0,,,0.0
2020-09-26 03:00:00,2020-09-26 04:00:00,30.1,50.97,20.16,5.69,18.77,5.22,2.42,1.58,0.0,0.0,,,0.0
2020-09-26 04:00:00,2020-09-26 05:00:00,34.2,50.26,20.16,5.69,18.77,5.22,2.43,1.59,0.0,0.0,,,0.0
2020-09-26 05:00:00,2020-09-26 06:00:00,41.74,58.77,20.15,5.69,18.77,5.22,2.46,1.56,0.0,0.0,,,0.0
2020-09-26 06:00:00,2020-09-26 07:00:00,32.05,51.03,20.16,5.69,18.77,5.22,2.43,1.67,0.0,0.0,,,0.0
2020-09-26 07:00:00,2020-09-26 08:00:00,34.02,52.26,20.16,5.69,18.77,5.22,2.48,1.8,0.0,0.0,,,0.0
2020-09-26 08:00:00,2020-09-26 09:00:00,35.18,61.43,20.15,5.69,18.76,5.22,2.55,1.82,0.0,0.0,,,0.0
2020-09-26 09:00:00,2020-09-26 10:00:00,41.97,76.2,20.16,5.69,18.77,5.23,2.49,1.83,0.0,0.0,,,0.0
2020-09-26 10:00:00,2020-09-26 11:00:00,40.87,82.6,20.16,5.69,18.77,5.22,2.5,1.82,0.0,0.0,,,0.0
2020-09-26 11:00:00,2020-09-26 12:00:00,35.67,69.17,20.16,5.69,18.77,5.22,2.52,1.74,0.0,0.0,,,0.0
2020-09-26 12:00:00,2020-09-26 13:00:00,23.06,75.07,20.54,5.45,18.99,5.41,2.54,1.74,0.0,0.0,,,0.0
2020-09-26 13:00:00,2020-09-26 14:00:00,24.67,76.19,22.08,4.49,19.86,6.16,2.52,1.66,0.0,0.0,,,0.0
2020-09-26 14:00:00,2020-09-26 15:00:00,12.0,48.94,22.09,4.49,19.87,6.16,2.56,1.71,0.0,0.0,,,0.0
2020-09-26 15:00:00,2020-09-26 16:00:00,11.9,46.68,22.06,4.49,19.84,6.15,2.57,1.52,0.0,0.0,,,0.0
2020-09-26 16:00:00,2020-09-26 17:00:00,8.25,36.69,22.09,4.48,19.87,6.16,2.56,1.68,0.0,0.0,,,0.0
2020-09-26 17:00:00,2020-09-26 18:00:00,18.02,60.09,22.07,4.5,19.85,6.14,2.6,1.94,0.0,0.0,,,0.0
2020-09-26 18:00:00,2020-09-26 19:00:00,18.82,62.68,22.05,4.5,19.84,6.15,2.58,1.92,0.0,0.0,,,0.0
2020-09-26 19:00:00,2020-09-26 20:00:00,12.3,52.37,22.07,4.49,19.86,6.15,2.57,2.07,0.0,0.0,,,0.0
2020-09-26 20:00:00,2020-09-26 21:00:00,23.9,64.66,22.07,4.49,19.85,6.15,2.52,1.91,0.0,0.0,,,0.0
2020-09-26 21:00:00,2020-09-26 22:00:00,19.97,53.03,22.09,4.49,19.87,6.16,2.52,1.83,0.0,0.0,,,0.0
2020-09-26 22:00:00,2020-09-26 23:00:00,19.13,54.37,22.07,4.49,19.85,6.15,2.56,1.97,0.0,0.0,,,0.0
2020-09-26 23:00:00,2020-09-27 00:00:00,24.25,67.0,22.08,4.5,19.86,6.16,2.27,2.08,0.0,0.0,,,0.0
2020-09-27 00:00:00,2020-09-27 01:00:00,34.95,67.11,22.08,4.49,19.87,6.16,2.37,1.98,0.0,0.0,,,0.0
2020-09-27 01:00:00,2020-09-27 02:00:00,33.15,71.06,22.07,4.49,19.85,6.15,2.5,1.9,0.0,0.0,,,0.0
2020-09-27 02:00:00,2020-09-27 03:00:00,38.77,72.62,22.06,4.49,19.85,6.15,2.5,1.7,0.0,0.0,,,0.0
2020-09-27 03:00:00,2020-09-27 04:00:00,30.0,59.8,22.08,4.49,19.86,6.16,2.53,1.63,0.0,0.0,,,0.0
2020-09-27 04:00:00,2020-09-27 05:00:00,30.1,52.94,22.07,4.49,19.85,6.16,2.48,1.62,0.0,0.0,,,0.0
2020-09-27 05:00:00,2020-09-27 06:00:00,33.97,50.91,22.08,4.49,19.86,6.15,2.53,1.67,0.0,0.0,,,0.0
2020-09-27 06:00:00,2020-09-27 07:00:00,33.05,48.26,22.07,4.49,19.86,6.15,2.54,1.77,0.0,0.0,,,0.0
2020-09-27 07:00:00,2020-09-27 08:00:00,35.15,57.09,22.07,4.49,19.86,6.15,2.53,1.82,0.0,0.0,,,0.0
2020-09-27 08:00:00,2020-09-27 09:00:00,40.67,59.71,22.07,4.49,19.86,6.16,2.5,1.63,0.0,0.0,,,0.0
2020-09-27 09:00:00,2020-09-27 10:00:00,27.54,49.25,22.09,4.48,19.87,6.17,2.48,1.51,0.0,0.0,,,0.0
2020-09-27 10:00:00,2020-09-27 11:00:00,9.95,24.26,22.11,4.47,19.89,6.15,2.44,1.47,0.0,0.0,,,0.0
2020-09-27 11:00:00,2020-09-27 12:00:00,8.03,32.94,22.08,4.48,19.85,6.15,2.53,1.45,0.0,0.0,,,0.0
2020-09-27 12:00:00,2020-09-27 13:00:00,8.95,30.91,22.06,4.48,19.83,6.15,2.55,1.44,0.0,0.0,,,0.0
2020-09-27 13:00:00,2020-09-27 14:00:00,7.08,28.05,22.06,4.49,19.84,6.15,2.53,1.46,0.0,0.0,,,0.0
2020-09-27 14:00:00,2020-09-27 15:00:00,9.9,29.83,22.07,4.49,19.85,6.15,2.54,1.39,0.0,0.0,,,0.0
2020-09-27 15:00:00,2020-09-27 16:00:00,6.0,23.97,22.08,4.49,19.85,6.16,2.54,1.38,0.0,0.0,,,0.0
2020-09-27 16:00:00,2020-09-27 17:00:00,5.95,23.05,22.08,4.49,19.86,6.16,2.54,1.41,0.0,0.0,,,0.0
2020-09-27 17:00:00,2020-09-27 18:00:00,4.0,24.91,22.07,4.49,19.86,6.15,2.58,1.48,0.0,0.0,,,0.0
2020-09-27 18:00:00,2020-09-27 19:00:00,4.23,22.2,22.07,4.49,19.85,6.15,2.57,1.52,0.0,0.0,,,0.0
2020-09-27 19:00:00,2020-09-27 20:00:00,12.97,29.32,22.07,4.49,19.85,6.15,2.53,1.6,0.0,0.0,,,0.0
2020-09-27 20:00:00,2020-09-27 21:00:00,12.07,39.77,22.06,4.49,19.84,6.15,2.58,1.57,0.0,0.0,,,0.0
2020-09-27 21:00:00,2020-09-27 22:00:00,14.87,32.09,22.07,4.49,19.86,6.15,2.58,1.56,0.0,0.0,,,0.0
2020-09-27 22:00:00,2020-09-27 23:00:00,10.03,34.86,22.07,4.49,19.85,6.16,2.58,1.45,0.0,0.0,,,0.0
2020-09-27 23:00:00,2020-09-28 00:00:00,10.86,29.84,22.07,4.49,19.86,6.15,2.56,1.4,0.0,0.0,,,0.0
2020-09-28 00:00:00,2020-09-28 01:00:00,5.13,24.26,22.07,4.49,19.86,6.15,2.62,1.47,0.0,0.0,,,0.0
2020-09-28 01:00:00,2020-09-28 02:00:00,10.1,32.97,22.07,4.49,19.86,6.15,2.55,1.49,0.0,0.0,,,0.0
2020-09-28 02:00:00,2020-09-28 03:00:00,14.07,32.26,22.08,4.49,19.86,6.15,2.59,1.51,0.0,0.0,,,0.0
2020-09-28 03:00:00,2020-09-28 04:00:00,17.07,40.8,22.06,4.49,19.84,6.15,2.58,1.5,0.0,0.0,,,0.0
2020-09-28 04:00:00,2020-09-28 05:00:00,20.05,34.0,22.08,4.49,19.86,6.16,2.62,1.48,0.0,0.0,,,0.0
2020-09-28 05:00:00,2020-09-28 06:00:00,22.05,34.26,22.07,4.49,19.85,6.16,2.47,1.46,0.0,0.0,,,0.0
2020-09-28 06:00:00,2020-09-28 07:00:00,24.33,43.43,22.08,4.49,19.86,6.16,2.38,1.6,0.0,0.0,,,0.0
2020-09-28 07:00:00,2020-09-28 08:00:00,36.87,58.11,22.09,4.49,19.87,6.17,2.47,1.6,0.0,0.0,,,0.0
2020-09-28 08:00:00,2020-09-28 09:00:00,31.92,61.86,22.08,4.49,19.86,6.16,2.54,1.77,0.0,0.0,,,0.0
2020-09-28 09:00:00,2020-09-28 10:00:00,28.57,56.6,22.08,4.49,19.86,6.16,2.64,1.75,0.0,0.0,,,0.0
2020-09-28 10:00:00,2020-09-28 11:00:00,11.87,42.68,22.08,4.49,19.86,6.15,2.59,1.66,0.0,0.0,,,0.0
2020-09-28 11:00:00,2020-09-28 12:00:00,7.1,32.09,22.07,4.49,19.86,6.16,2.62,1.7,0.0,0.0,,,0.0
2020-09-28 12:00:00,2020-09-28 13:00:00,11.03,35.05,22.07,4.49,19.85,6.15,2.62,1.67,0.0,0.0,,,0.0
2020-09-28 13:00:00,2020-09-28 14:00:00,11.95,37.03,22.07,4.5,19.85,6.14,2.62,1.74,0.0,0.0,,,0.0
2020-09-28 14:00:00,2020-09-28 15:00:00,9.97,38.03,22.08,4.49,19.86,6.15,2.61,1.75,0.0,0.0,,,0.0
2020-09-28 15:00:00,2020-09-28 16:00:00,9.05,38.97,22.07,4.49,19.85,6.15,2.65,1.68,0.0,0.0,,,0.0
2020-09-28 16:00:00,2020-09-28 17:00:00,11.1,38.0,22.08,4.49,19.86,6.15,2.64,1.71,0.0,0.0,,,0.0
2020-09-28 17:00:00,2020-09-28 18:00:00,15.0,38.2,22.07,4.49,19.86,6.15,2.68,1.88,0.0,0.0,,,0.0
2020-09-28 18:00:00,2020-09-28 19:00:00,15.05,44.97,22.06,4.49,19.84,6.15,2.65,1.85,0.0,0.0,,,0.0
2020-09-28 19:00:00,2020-09-28 20:00:00,17.13,44.28,22.06,4.5,19.85,6.15,2.51,1.96,0.0,0.0,,,0.0
2020-09-28 20:00:00,2020-09-28 21:00:00,21.87,53.77,22.07,4.49,19.86,6.16,2.6,1.8,0.0,0.0,,,0.0
2020-09-28 21:00:00,2020-09-28 22:00:00,16.9,45.91,22.07,4.49,19.85,6.15,2.63,1.69,0.0,0.0,,,0.0
2020-09-28 22:00:00,2020-09-28 23:00:00,12.85,42.91,22.08,4.49,19.86,6.16,2.65,1.63,0.0,0.0,,,0.0
2020-09-28 23:00:00,2020-09-29 00:00:00,7.0,39.88,22.07,4.49,19.85,6.15,2.62,1.56,0.0,0.0,,,0.0
2020-09-29 00:00:00,2020-09-29 01:00:00,7.39,36.23,22.07,4.49,19.85,6.15,2.59,1.63,0.0,0.0,,,0.0
2020-09-29 01:00:00,2020-09-29 02:00:00,22.38,44.66,22.07,4.49,19.86,6.15,2.63,1.73,0.0,0.0,,,0.0
2020-09-29 02:00:00,2020-09-29 03:00:00,37.82,68.0,22.07,4.49,19.86,6.15,2.66,1.87,0.0,0.0,,,0.0
2020-09-29 03:00:00,2020-09-29 04:00:00,68.67,101.71,22.07,4.49,19.86,6.15,2.6,1.87,0.0,0.0,,,0.0
2020-09-29 04:00:00,2020-09-29 05:00:00,55.92,91.31,22.07,4.49,19.86,6.16,2.68,1.81,0.0,0.0,,,0.0
2020-09-29 05:00:00,2020-09-29 06:00:00,52.8,68.06,22.07,4.49,19.85,6.15,2.74,1.8,0.0,0.0,,,0.0
2020-09-29 06:00:00,2020-09-29 07:00:00,44.87,70.17,22.08,4.49,19.86,6.15,2.69,1.86,0.0,0.0,,,0.0
2020-09-29 07:00:00,2020-09-29 08:00:00,40.02,75.94,22.08,4.49,19.86,6.15,2.72,1.92,0.0,0.0,,,0.0
2020-09-29 08:00:00,2020-09-29 09:00:00,40.84,73.86,22.08,4.49,19.86,6.16,2.71,1.99,0.0,0.0,,,0.0
2020-09-29 09:00:00,2020-09-29 10:00:00,34.77,68.8,22.08,4.49,19.86,6.16,2.71,1.82,0.0,0.0,,,0.0
2020-09-29 10:00:00,2020-09-29 11:00:00,25.77,61.91,22.07,4.49,19.85,6.15,2.69,1.74,0.0,0.0,,,0.0
2020-09-29 11:00:00,2020-09-29 12:00:00,16.87,58.68,22.08,4.49,19.87,6.16,2.72,1.7,0.0,0.0,,,0.0
2020-09-29 12:00:00,2020-09-29 13:00:00,12.05,47.54,22.08,4.49,19.86,6.16,2.72,1.81,0.0,0.0,,,0.0
2020-09-29 13:00:00,2020-09-29 14:00:00,14.15,32.63,22.07,4.49,19.86,6.15,2.73,1.98,0.0,0.0,,,0.0
2020-09-29 14:00:00,2020-09-29 15:00:00,19.9,53.88,22.07,4.49,19.86,6.16,2.72,1.88,0.0,0.0,,,0.0
2020-09-29 15:00:00,2020-09-29 16:00:00,15.97,49.91,22.09,4.49,19.87,6.16,2.68,1.84,0.0,0.0,,,0.0
2020-09-29 16:00:00,2020-09-29 17:00:00,14.97,47.09,22.06,4.49,19.85,6.15,2.73,1.9,0.0,0.0,,,0.0
2020-09-29 17:00:00,2020-09-29 18:00:00,14.54,51.06,22.07,4.49,19.86,6.15,2.76,2.25,0.0,0.0,,,0.0
2020-09-29 18:00:00,2020-09-29 19:00:00,35.26,87.17,22.08,4.49,19.86,6.16,2.78,2.62,0.0,0.0,,,0.0
2020-09-29 19:00:00,2020-09-29 20:00:00,45.09,92.97,22.07,4.49,19.85,6.15,2.79,2.62,0.0,0.0,,,0.0
2020-09-29 20:00:00,2020-09-29 21:00:00,48.72,91.51,22.07,4.49,19.86,6.15,2.75,2.28,0.0,0.0,,,0.0
2020-09-29 21:00:00,2020-09-29 22:00:00,36.97,74.62,22.07,4.49,19.86,6.15,2.49,2.23,0.0,0.0,,,0.0
2020-09-29 22:00:00,2020-09-29 23:00:00,35.92,61.77,22.09,4.49,19.87,6.16,2.76,2.12,0.0,0.0,,,0.0
2020-09-29 23:00:00,2020-09-30 00:00:00,32.7,53.66,22.08,4.49,19.86,6.16,2.73,1.98,0.0,0.0,,,0.0
2020-09-30 00:00:00,2020-09-30 01:00:00,19.92,40.74,22.08,4.49,19.86,6.16,2.74,1.9,0.0,0.0,,,0.0
2020-09-30 01:00:00,2020-09-30 02:00:00,17.07,31.91,22.07,4.49,19.85,6.14,2.68,1.83,0.0,0.0,,,0.0
2020-09-30 02:00:00,2020-09-30 03:00:00,20.15,29.55,22.08,4.49,19.86,6.16,2.75,1.89,0.0,0.0,,,0.0
2020-09-30 03:00:00,2020-09-30 04:00:00,25.77,47.5,22.09,4.49,19.87,6.16,2.73,1.76,0.0,0.0,,,0.0
2020-09-30 04:00:00,2020-09-30 05:00:00,17.0,32.12,22.06,4.49,19.84,6.15,2.75,1.72,0.0,0.0,,,0.0
2020-09-30 05:00:00,2020-09-30 06:00:00,16.9,35.78,22.08,4.49,19.86,6.16,2.74,1.72,0.0,0.0,,,0.0
2020-09-30 06:00:00,2020-09-30 07:00:00,13.09,29.38,22.06,4.49,19.85,6.15,2.76,1.79,0.0,0.0,,,0.0
2020-09-30 07:00:00,2020-09-30 08:00:00,17.07,41.25,22.08,4.5,19.86,6.15,2.77,1.89,0.0,0.0,,,0.0
2020-09-30 08:00:00,2020-09-30 09:00:00,20.25,49.51,22.07,4.49,19.86,6.16,2.79,2.04,0.0,0.0,,,0.0
2020-09-30 09:00:00,2020-09-30 10:00:00,29.73,63.83,21.62,4.84,19.37,5.53,2.77,2.01,0.0,0.0,,,0.0
2020-09-30 10:00:00,2020-09-30 11:00:00,24.7,47.62,20.8,5.49,18.48,4.38,2.4,1.91,0.0,0.0,,,0.0
2020-09-30 11:00:00,2020-09-30 12:00:00,12.05,36.06,20.75,5.5,18.43,4.35,2.73,1.81,0.0,0.0,,,0.0
2020-09-30 12:00:00,2020-09-30 13:00:00,14.09,38.03,20.75,5.5,18.43,4.36,2.72,1.75,0.0,0.0,,,0.0
2020-09-30 13:00:00,2020-09-30 14:00:00,17.88,39.09,20.75,5.5,18.43,4.35,2.69,1.75,0.0,0.0,,,0.0
2020-09-30 14:00:00,2020-09-30 15:00:00,12.91,41.84,20.75,5.5,18.43,4.35,2.69,1.69,0.0,0.0,,,0.0
2020-09-30 15:00:00,2020-09-30 16:00:00,8.93,36.91,20.76,5.5,18.44,4.35,2.67,1.62,0.0,0.0,,,0.0
2020-09-30 16:00:00,2020-09-30 17:00:00,6.16,34.03,20.75,5.5,18.43,4.35,2.68,1.65,0.0,0.0,,,0.0
2020-09-30 17:00:00,2020-09-30 18:00:00,13.0,34.55,20.76,5.5,18.44,4.36,2.71,1.68,0.0,0.0,,,0.0
2020-09-30 18:00:00,2020-09-30 19:00:00,12.97,21.44,20.76,5.5,18.44,4.35,2.73,1.72,0.0,0.0,,,0.0
2020-09-30 19:00:00,2020-09-30 20:00:00,12.07,35.31,20.74,5.5,18.43,4.35,2.72,1.78,0.0,0.0,,,0.0
2020-09-30 20:00:00,2020-09-30 21:00:00,14.77,43.95,20.75,5.5,18.43,4.35,2.72,1.73,0.0,0.0,,,0.0
2020-09-30 21:00:00,2020-09-30 22:00:00,5.14,12.31,20.76,5.5,18.44,4.35,2.32,1.87,0.0,0.0,,,0.0
2020-09-30 22:00:00,2020-09-30 23:00:00,11.07,22.28,20.75,5.5,18.44,4.35,2.73,1.95,0.0,0.0,,,0.0
2020-09-30 23:00:00,2020-10-01 00:00:00,14.29,30.82,20.75,5.5,18.43,4.35,2.64,1.77,0.0,0.0,,,0.0
2020-10-01 00:00:00,2020-10-01 01:00:00,,,20.76,5.5,18.44,4.35,2.73,1.73,0.0,0.0,,,0.0
2020-10-01 01:00:00,2020-10-01 02:00:00,28.5,35.28,20.76,5.5,18.44,4.35,2.6,1.66,0.0,0.0,,,0.0
2020-10-01 02:00:00,2020-10-01 03:00:00,28.5,44.38,20.76,5.5,18.43,4.36,2.42,1.68,0.0,0.0,,,0.0
2020-10-01 03:00:00,2020-10-01 04:00:00,28.5,55.78,20.76,5.5,18.44,4.36,2.53,1.65,0.0,0.0,,,0.0
2020-10-01 04:00:00,2020-10-01 05:00:00,28.5,49.03,20.75,5.5,18.43,4.35,2.59,1.69,0.0,0.0,,,0.0
2020-10-01 05:00:00,2020-10-01 06:00:00,28.5,50.09,20.75,5.5,18.44,4.35,2.64,1.74,0.0,0.0,,,0.0
2020-10-01 06:00:00,2020-10-01 07:00:00,28.5,53.06,20.76,5.5,18.44,4.36,2.7,1.85,0.0,0.0,,,0.0
2020-10-01 07:00:00,2020-10-01 08:00:00,28.5,55.03,20.76,5.5,18.44,4.36,2.73,1.93,0.0,0.0,,,0.0
2020-10-01 08:00:00,2020-10-01 09:00:00,28.5,55.56,20.76,5.5,18.44,4.36,2.82,1.98,0.0,0.0,,,0.0
2020-10-01 09:00:00,2020-10-01 10:00:00,28.5,42.53,20.76,5.5,18.45,4.36,2.71,2.06,0.0,0.0,,,0.0
2020-10-01 10:00:00,2020-10-01 11:00:00,28.5,58.44,20.77,5.5,18.45,4.36,2.76,1.97,0.0,0.0,,,0.0
2020-10-01 11:00:00,2020-10-01 12:00:00,28.5,40.72,20.77,5.5,18.45,4.36,2.81,1.84,0.0,0.0,,,0.0
2020-10-01 12:00:00,2020-10-01 13:00:00,28.5,32.11,20.75,5.5,18.43,4.35,2.57,1.68,0.0,0.0,,,0.0
2020-10-01 13:00:00,2020-10-01 14:00:00,28.5,35.71,20.77,5.5,18.46,4.36,2.57,1.62,0.0,0.0,,,0.0
2020-10-01 14:00:00,2020-10-01 15:00:00,,,20.76,5.5,18.44,4.36,2.59,1.63,0.0,0.0,,,0.0
2020-10-01 15:00:00,2020-10-01 16:00:00,,,20.76,5.5,18.44,4.36,2.63,1.71,0.0,0.0,,,0.0
2020-10-01 16:00:00,2020-10-01 17:00:00,28.5,29.34,20.76,5.5,18.44,4.36,2.67,1.79,0.0,0.0,,,0.0
2020-10-01 17:00:00,2020-10-01 18:00:00,28.5,40.88,20.77,5.5,18.45,4.36,2.69,1.82,0.0,0.0,,,0.0
2020-10-01 18:00:00,2020-10-01 19:00:00,28.5,37.09,20.75,5.5,18.43,4.35,2.75,1.93,0.0,0.0,,,0.0
2020-10-01 19:00:00,2020-10-01 20:00:00,28.5,40.14,20.75,5.5,18.43,4.35,2.73,1.93,0.0,0.0,,,0.0
2020-10-01 20:00:00,2020-10-01 21:00:00,28.5,44.62,20.76,5.5,18.44,4.36,2.75,1.88,0.0,0.0,,,0.0
