From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),Xylene (ug/m3),AT (degree),RF (mm)
2022-03-14 12:00:00,2022-03-14 13:00:00,52.4,92.58,2.11,13.86,15.97,11.12,7.91,1.59,40.06,3.53,,6.34,6.6,,44.2,1.0,189.09,34.98,741.43,,32.95,0.0
2022-03-14 13:00:00,2022-03-14 14:00:00,44.32,75.99,2.24,11.69,13.92,10.76,6.47,1.49,17.75,5.46,,6.36,6.01,,42.26,1.17,205.23,34.98,740.66,,32.93,0.0
2022-03-14 14:00:00,2022-03-14 15:00:00,36.8,68.92,4.16,11.45,15.61,17.71,7.97,1.42,7.71,2.37,,2.41,3.91,,39.92,1.39,271.67,34.98,739.86,,33.36,0.0
2022-03-14 15:00:00,2022-03-14 16:00:00,32.55,63.08,1.6,9.75,11.35,10.68,8.7,1.06,92.93,2.13,,2.24,2.75,,38.73,1.37,302.65,34.98,739.26,,33.09,0.0
2022-03-14 16:00:00,2022-03-14 17:00:00,30.84,54.03,1.65,8.4,10.06,9.25,6.62,1.07,30.45,3.44,,1.92,3.29,,39.94,1.43,292.91,34.98,739.11,,32.15,0.0
2022-03-14 17:00:00,2022-03-14 18:00:00,24.66,58.12,3.59,9.05,12.64,14.72,7.63,1.07,5.19,1.7,,2.01,5.1,,44.49,0.89,285.91,34.98,739.21,,30.71,0.0
2022-03-14 18:00:00,2022-03-14 19:00:00,23.1,68.27,1.43,19.11,20.54,10.54,11.11,1.07,103.14,0.98,,3.45,5.07,,51.01,0.48,290.36,34.98,739.5,,28.4,0.0
2022-03-14 19:00:00,2022-03-14 20:00:00,32.15,74.51,2.62,19.79,22.41,8.86,7.21,1.37,28.57,8.0,,8.44,18.27,,57.68,0.45,245.61,34.98,739.93,,27.06,0.0
2022-03-14 20:00:00,2022-03-14 21:00:00,46.76,127.57,14.02,31.66,45.68,13.36,7.0,2.12,2.26,15.39,,32.97,53.08,,63.75,0.18,166.33,34.98,740.37,,25.64,0.0
2022-03-14 21:00:00,2022-03-14 22:00:00,56.56,134.22,88.83,89.47,178.31,12.31,9.53,5.57,6.66,13.25,,62.94,70.81,,66.78,0.29,204.82,34.98,740.61,,25.26,0.0
2022-03-14 22:00:00,2022-03-14 23:00:00,86.12,183.36,48.23,50.26,98.49,17.43,7.94,3.91,6.59,15.2,,43.03,53.43,,67.29,0.52,260.25,34.98,740.52,,24.81,0.0
2022-03-14 23:00:00,2022-03-15 00:00:00,78.75,149.72,44.52,35.83,80.35,20.38,7.68,3.85,2.77,8.96,,13.87,20.84,,67.96,0.8,302.68,34.98,740.32,,24.03,0.0
2022-03-15 00:00:00,2022-03-15 01:00:00,68.26,106.84,14.34,34.84,49.18,14.77,8.38,2.42,30.27,6.38,,4.54,8.55,,69.62,0.76,293.71,34.98,740.02,,23.47,0.0
2022-03-15 01:00:00,2022-03-15 02:00:00,67.22,104.23,15.92,30.76,46.68,19.76,6.87,2.99,5.73,8.02,,4.6,6.7,,71.96,0.6,192.12,34.98,739.54,,22.72,0.0
2022-03-15 02:00:00,2022-03-15 03:00:00,64.78,103.38,12.86,28.81,41.67,22.77,7.57,2.84,2.96,7.57,,4.0,6.66,,74.47,0.86,292.63,34.98,738.96,,22.14,0.0
2022-03-15 03:00:00,2022-03-15 04:00:00,65.5,103.36,5.6,24.7,30.31,13.2,6.79,2.26,12.63,6.16,,2.95,5.71,,78.38,0.92,214.84,34.98,738.53,,21.34,0.0
2022-03-15 04:00:00,2022-03-15 05:00:00,67.44,104.82,4.1,19.51,23.61,14.52,6.05,2.35,5.93,9.48,,2.75,5.23,,79.98,0.47,136.05,34.98,738.35,,20.98,0.0
2022-03-15 05:00:00,2022-03-15 06:00:00,67.07,101.07,5.14,18.31,23.45,18.52,6.94,2.29,3.54,8.73,,3.02,5.59,,82.31,0.65,267.31,34.98,738.75,,20.49,0.0
2022-03-15 06:00:00,2022-03-15 07:00:00,73.06,104.76,3.95,21.25,25.2,12.59,6.76,1.94,10.92,9.02,,2.41,5.14,,83.7,1.05,316.42,34.98,739.27,,20.23,0.0
2022-03-15 07:00:00,2022-03-15 08:00:00,70.76,106.57,3.36,15.27,18.63,16.08,6.18,2.04,5.79,9.47,,2.12,4.71,,79.02,0.82,291.66,35.0,739.68,,21.36,0.02
2022-03-15 08:00:00,2022-03-15 09:00:00,66.03,95.83,4.55,15.41,19.95,20.22,6.98,2.02,3.88,8.5,,1.81,4.19,,67.53,0.91,267.12,35.01,740.04,,24.39,0.01
2022-03-15 09:00:00,2022-03-15 10:00:00,70.19,98.1,2.97,20.21,23.19,12.12,7.58,1.89,25.96,8.82,,2.24,5.23,,56.73,0.84,268.3,35.01,740.35,,27.84,0.0
2022-03-15 10:00:00,2022-03-15 11:00:00,69.39,109.57,2.46,15.77,18.23,14.44,6.4,1.84,8.93,6.69,,2.26,4.48,,52.22,0.86,230.88,35.01,740.4,,30.78,0.0
2022-03-15 11:00:00,2022-03-15 12:00:00,47.26,82.16,4.47,14.64,19.11,20.52,7.8,1.8,5.76,5.25,,1.66,3.53,,53.91,1.29,269.09,35.01,739.93,,31.39,0.0
2022-03-15 12:00:00,2022-03-15 13:00:00,52.52,90.01,1.84,11.72,13.57,11.89,9.27,1.5,48.0,2.0,,1.53,3.29,,49.16,1.85,284.84,35.04,739.1,,32.11,0.03
2022-03-15 13:00:00,2022-03-15 14:00:00,44.42,75.2,1.8,9.69,11.49,10.58,7.89,1.36,22.11,3.17,,1.33,2.29,,46.94,1.81,302.38,35.07,738.24,,32.87,0.03
2022-03-15 14:00:00,2022-03-15 15:00:00,34.14,64.14,3.75,10.71,14.46,18.29,9.23,1.25,12.13,1.43,,1.16,2.29,,45.42,2.04,296.46,35.07,737.41,,33.34,0.0
2022-03-15 15:00:00,2022-03-15 16:00:00,29.91,58.66,1.79,10.2,11.99,11.64,9.49,0.99,65.61,1.17,,1.42,1.96,,45.57,1.67,299.68,35.07,736.77,,33.71,0.0
2022-03-15 16:00:00,2022-03-15 17:00:00,30.57,61.77,1.35,8.7,10.05,10.35,7.46,0.96,30.97,2.15,,1.25,2.39,,45.01,1.75,303.61,35.07,736.52,,33.21,0.0
2022-03-15 17:00:00,2022-03-15 18:00:00,25.41,59.18,3.65,9.75,13.4,16.71,8.2,0.96,7.92,0.9,,1.21,3.04,,47.68,1.36,289.65,35.07,736.53,,31.53,0.0
2022-03-15 18:00:00,2022-03-15 19:00:00,21.07,64.06,1.88,19.21,21.08,11.34,11.87,0.99,97.0,1.46,,2.28,4.41,,55.72,0.81,270.99,35.07,736.76,,29.34,0.0
2022-03-15 19:00:00,2022-03-15 20:00:00,35.04,94.93,2.1,12.87,14.97,10.61,7.29,1.08,16.09,3.73,,2.32,6.22,,60.2,1.26,308.24,35.07,737.3,,28.4,0.0
2022-03-15 20:00:00,2022-03-15 21:00:00,46.72,94.77,3.97,13.48,17.45,16.02,7.94,1.27,4.44,4.36,,2.34,6.72,,63.77,0.98,295.96,35.07,737.77,,27.53,0.0
2022-03-15 21:00:00,2022-03-15 22:00:00,47.55,97.85,2.43,20.31,22.75,12.28,10.01,1.34,64.51,4.02,,2.36,6.65,,67.36,0.71,252.12,35.07,738.0,,26.45,0.0
2022-03-15 22:00:00,2022-03-15 23:00:00,52.14,100.31,2.54,14.14,16.69,13.19,8.47,1.36,22.25,6.04,,2.14,5.27,,69.05,0.69,286.76,35.07,737.82,,25.88,0.0
2022-03-15 23:00:00,2022-03-16 00:00:00,48.61,91.67,3.52,12.08,15.59,17.51,7.43,1.48,4.33,6.12,,1.95,5.2,,70.86,0.69,249.53,35.07,737.56,,25.32,0.0
2022-03-16 00:00:00,2022-03-16 01:00:00,47.89,84.43,2.0,12.21,14.22,13.49,8.26,1.23,45.12,4.04,,1.63,4.22,,74.84,0.93,283.27,35.07,737.35,,24.39,0.0
2022-03-16 01:00:00,2022-03-16 02:00:00,47.57,77.46,2.2,9.57,11.77,15.12,7.04,1.34,11.86,5.64,,1.48,3.25,,78.95,1.01,283.75,35.07,736.92,,23.81,0.0
2022-03-16 02:00:00,2022-03-16 03:00:00,44.84,69.71,3.55,9.77,13.33,19.79,7.48,1.4,4.5,5.47,,1.26,2.89,,80.95,1.18,253.05,35.07,736.33,,23.53,0.0
2022-03-16 03:00:00,2022-03-16 04:00:00,40.03,66.51,2.41,13.1,15.51,12.55,7.38,1.27,16.7,4.08,,1.94,3.34,,82.37,1.32,266.05,35.07,735.95,,23.17,0.0
2022-03-16 04:00:00,2022-03-16 05:00:00,44.53,68.81,2.34,10.52,12.86,14.82,6.78,1.31,7.41,6.18,,1.96,2.88,,84.75,1.29,232.94,35.07,735.79,,22.44,0.0
2022-03-16 05:00:00,2022-03-16 06:00:00,43.32,67.98,4.13,11.13,15.25,19.04,7.54,1.31,3.63,5.15,,1.22,2.36,,88.1,1.03,308.53,35.07,736.03,,21.46,0.0
2022-03-16 06:00:00,2022-03-16 07:00:00,37.73,63.17,2.65,13.31,15.95,11.11,7.01,1.11,19.04,5.08,,1.08,2.62,,89.95,0.89,274.98,35.07,736.48,,21.09,0.0
2022-03-16 07:00:00,2022-03-16 08:00:00,44.52,67.64,2.67,10.04,12.71,12.52,6.24,1.24,6.34,9.16,,2.03,4.08,,87.93,1.22,280.87,35.07,737.11,,21.5,0.0
2022-03-16 08:00:00,2022-03-16 09:00:00,48.95,76.53,4.08,11.58,15.66,18.17,7.08,1.29,3.94,8.16,,2.18,4.56,,83.02,1.87,313.91,35.07,737.6,,22.99,0.0
2022-03-16 09:00:00,2022-03-16 10:00:00,48.18,79.17,2.82,11.5,14.31,10.31,6.73,1.29,7.85,7.96,,2.41,5.05,,74.39,1.22,186.38,35.07,737.94,,25.72,0.0
2022-03-16 10:00:00,2022-03-16 11:00:00,52.94,78.73,2.84,11.47,14.31,13.08,6.41,1.3,5.65,8.31,,2.84,5.15,,65.06,1.12,210.04,35.07,738.1,,28.67,0.0
2022-03-16 11:00:00,2022-03-16 12:00:00,53.09,88.76,4.86,12.68,17.54,19.99,7.84,1.35,2.79,5.69,,2.5,4.65,,59.84,1.0,181.0,35.07,737.76,,30.33,0.0
2022-03-16 12:00:00,2022-03-16 13:00:00,50.27,84.77,2.2,11.6,13.8,11.34,8.1,1.23,42.23,3.01,,3.06,3.34,,53.3,1.29,269.37,35.07,737.19,,32.02,0.0
2022-03-16 13:00:00,2022-03-16 14:00:00,49.17,86.54,1.76,9.36,11.13,10.59,7.0,1.21,24.31,5.54,,2.17,3.06,,54.34,1.27,253.7,35.07,736.46,,33.06,0.0
2022-03-16 14:00:00,2022-03-16 15:00:00,44.44,71.9,3.63,10.41,14.04,18.52,8.75,1.19,17.46,2.7,,1.91,2.26,,52.43,1.34,256.24,35.07,735.81,,33.9,0.0
2022-03-16 15:00:00,2022-03-16 16:00:00,42.66,80.85,1.42,11.98,13.41,15.99,10.63,0.8,103.71,0.0,,1.47,1.98,,49.61,1.92,305.13,35.07,735.36,,33.9,0.0
2022-03-16 16:00:00,2022-03-16 17:00:00,34.38,66.05,1.68,9.84,11.52,13.23,7.29,0.74,38.79,2.08,,1.83,3.3,,48.09,1.55,293.23,35.07,735.19,,33.43,0.0
2022-03-16 17:00:00,2022-03-16 18:00:00,26.57,60.41,3.88,11.52,15.4,20.39,9.48,0.79,10.9,0.0,,2.71,0.99,,49.5,1.26,286.18,35.07,735.24,,32.25,0.0
2022-03-16 18:00:00,2022-03-16 19:00:00,24.76,64.19,1.91,18.21,20.12,13.49,10.42,1.08,85.79,1.75,,4.77,3.4,,56.02,1.11,323.21,35.07,735.41,,30.28,0.0
2022-03-16 19:00:00,2022-03-16 20:00:00,40.11,87.08,1.58,12.69,14.27,10.37,6.46,1.05,17.78,8.64,,4.13,10.56,,61.27,0.85,303.68,35.07,735.98,,29.0,0.0
2022-03-16 20:00:00,2022-03-16 21:00:00,47.84,106.4,3.26,13.89,17.15,14.15,7.51,1.29,7.38,5.68,,4.88,13.5,,65.04,0.48,248.78,35.07,736.56,,27.99,0.0
2022-03-16 21:00:00,2022-03-16 22:00:00,56.61,117.83,9.22,47.33,56.55,12.27,9.33,2.27,44.31,4.54,,3.21,14.55,,67.6,0.3,212.22,35.07,736.92,,27.08,0.0
2022-03-16 22:00:00,2022-03-16 23:00:00,51.18,103.81,16.25,43.83,60.08,15.28,7.06,2.44,10.83,18.46,,40.78,49.49,,69.45,0.76,219.1,35.07,736.96,,26.61,0.0
2022-03-16 23:00:00,2022-03-17 00:00:00,71.75,165.17,13.79,29.45,43.24,17.33,7.27,2.26,6.64,13.6,,81.37,70.18,,71.38,0.34,160.62,35.07,736.95,,25.75,0.0
2022-03-17 00:00:00,2022-03-17 01:00:00,79.36,155.1,36.33,62.86,99.2,15.14,8.38,2.65,10.52,12.9,,54.01,48.93,,71.71,0.58,217.52,35.07,736.86,,25.82,0.0
2022-03-17 01:00:00,2022-03-17 02:00:00,80.91,145.67,34.38,37.73,72.11,24.93,7.24,2.59,11.12,17.17,,73.97,57.3,,75.53,0.53,208.19,35.07,736.55,,24.87,0.0
2022-03-17 02:00:00,2022-03-17 03:00:00,80.17,140.24,30.48,25.91,56.4,24.41,7.79,2.6,7.16,12.92,,48.63,40.86,,77.51,0.38,140.83,35.07,736.33,,24.63,0.0
2022-03-17 03:00:00,2022-03-17 04:00:00,55.78,96.62,14.81,36.83,51.64,18.26,7.56,1.91,17.32,7.77,,15.1,15.04,,80.14,0.45,161.25,35.07,736.18,,24.79,0.0
2022-03-17 04:00:00,2022-03-17 05:00:00,62.08,93.82,14.21,26.97,41.18,21.9,6.8,2.19,10.89,11.79,,9.82,10.51,,80.42,0.8,107.24,35.07,736.16,,24.7,0.0
2022-03-17 05:00:00,2022-03-17 06:00:00,83.59,110.86,11.2,25.25,36.45,22.33,8.17,2.15,7.36,8.81,,6.85,8.43,,78.87,0.73,143.5,35.07,736.71,,24.46,0.0
2022-03-17 06:00:00,2022-03-17 07:00:00,60.29,92.97,5.74,29.6,35.34,14.08,9.49,1.62,20.77,5.88,,6.44,8.14,,77.38,0.82,141.99,35.07,737.39,,24.37,0.0
2022-03-17 07:00:00,2022-03-17 08:00:00,58.07,90.74,3.71,21.49,25.2,15.91,7.01,1.79,10.74,7.82,,6.09,8.04,,74.17,0.94,145.78,35.09,738.25,,25.02,0.02
2022-03-17 08:00:00,2022-03-17 09:00:00,56.93,99.22,4.62,19.94,24.56,19.15,8.39,1.73,8.85,6.79,,4.95,7.38,,69.47,1.55,151.49,35.13,739.1,,26.48,0.03
2022-03-17 09:00:00,2022-03-17 10:00:00,54.93,95.36,2.26,18.52,20.79,10.57,7.46,1.58,15.94,5.51,,4.62,7.89,,66.78,1.41,152.97,35.13,739.69,,28.33,0.0
2022-03-17 10:00:00,2022-03-17 11:00:00,50.75,90.41,2.14,15.59,17.73,12.52,7.13,1.47,15.12,6.77,,6.78,8.28,,61.88,1.59,141.34,35.13,739.86,,30.38,0.0
2022-03-17 11:00:00,2022-03-17 12:00:00,44.2,85.39,4.23,15.58,19.8,18.55,8.58,1.4,14.56,4.57,,8.95,8.71,,56.68,1.66,142.13,35.13,739.65,,32.29,0.0
2022-03-17 12:00:00,2022-03-17 13:00:00,41.28,81.5,2.0,12.31,14.3,9.29,7.38,1.26,23.19,2.52,,9.7,8.68,,52.47,1.99,139.51,35.15,739.1,,33.38,0.02
2022-03-17 13:00:00,2022-03-17 14:00:00,39.76,76.91,1.97,10.54,12.51,9.97,7.09,1.14,22.72,3.98,,6.31,6.5,,50.83,1.83,157.45,35.18,738.43,,33.92,0.03
2022-03-17 14:00:00,2022-03-17 15:00:00,35.33,73.38,4.13,11.66,15.79,16.21,8.77,1.1,16.83,1.91,,4.28,4.62,,50.06,1.64,153.0,35.18,737.87,,34.16,0.0
2022-03-17 15:00:00,2022-03-17 16:00:00,35.21,69.46,1.84,10.61,12.44,8.97,7.69,1.04,23.66,1.7,,5.84,4.88,,49.54,1.61,165.97,35.18,737.61,,34.19,0.0
2022-03-17 16:00:00,2022-03-17 17:00:00,35.88,69.2,1.65,9.89,11.54,8.43,6.68,1.0,20.8,3.59,,4.32,5.96,,50.76,1.69,149.38,35.18,737.41,,33.53,0.0
2022-03-17 17:00:00,2022-03-17 18:00:00,33.9,67.83,3.78,11.28,15.07,13.34,8.5,1.02,12.22,0.97,,5.69,5.37,,53.46,1.05,167.03,35.18,737.56,,32.36,0.0
2022-03-17 18:00:00,2022-03-17 19:00:00,31.24,67.05,2.36,26.92,29.28,9.95,9.68,1.28,74.2,2.56,,8.51,7.18,,58.4,0.5,159.78,35.18,737.95,,30.89,0.0
2022-03-17 19:00:00,2022-03-17 20:00:00,37.18,79.4,3.79,33.81,37.59,9.99,7.21,1.7,15.34,9.46,,11.71,20.55,,63.94,0.4,82.69,35.18,738.45,,29.55,0.0
2022-03-17 20:00:00,2022-03-17 21:00:00,70.71,133.64,6.95,30.24,37.19,13.57,7.61,2.01,6.04,11.76,,19.14,35.66,,66.86,0.67,51.61,35.18,738.89,,28.94,0.0
2022-03-17 21:00:00,2022-03-17 22:00:00,75.83,138.28,9.6,70.9,80.5,13.61,8.89,2.73,16.79,5.77,,11.75,24.37,,69.26,0.41,70.73,35.18,739.22,,28.09,0.0
2022-03-17 22:00:00,2022-03-17 23:00:00,76.22,125.84,8.69,44.17,52.86,19.28,7.54,2.6,11.61,12.46,,9.85,17.69,,71.08,0.7,74.32,35.18,739.37,,27.64,0.0
2022-03-17 23:00:00,2022-03-18 00:00:00,89.34,130.0,8.28,32.16,40.45,20.56,7.61,2.79,7.05,8.67,,5.39,10.86,,72.76,0.53,89.52,35.18,739.16,,27.14,0.0
2022-03-18 00:00:00,2022-03-18 01:00:00,81.33,119.48,5.17,37.03,42.2,16.28,8.72,2.8,20.78,7.39,,4.36,8.97,,73.44,0.62,108.57,35.18,738.88,,26.83,0.0
2022-03-18 01:00:00,2022-03-18 02:00:00,88.75,122.39,4.44,24.86,29.3,20.71,7.64,2.71,14.15,9.98,,4.7,7.99,,73.17,0.53,119.52,35.18,738.63,,26.29,0.0
2022-03-18 02:00:00,2022-03-18 03:00:00,74.3,107.45,5.71,20.6,26.31,22.03,7.83,2.88,7.39,9.64,,4.84,9.12,,75.16,0.33,79.7,35.18,738.38,,25.52,0.0
2022-03-18 03:00:00,2022-03-18 04:00:00,82.2,114.56,5.64,35.35,40.99,17.18,10.08,2.45,20.27,7.01,,4.99,8.79,,74.37,0.41,120.57,35.18,738.21,,25.3,0.0
2022-03-18 04:00:00,2022-03-18 05:00:00,73.87,102.42,4.49,19.74,24.23,22.84,7.39,2.73,10.11,9.42,,5.4,8.16,,79.95,0.64,75.11,35.18,738.28,,24.35,0.0
2022-03-18 05:00:00,2022-03-18 06:00:00,87.47,113.92,6.82,19.24,26.06,22.73,8.3,2.75,7.11,9.42,,5.4,7.43,,83.58,0.64,53.68,35.18,738.72,,23.61,0.0
2022-03-18 06:00:00,2022-03-18 07:00:00,110.68,139.8,7.46,30.72,38.17,17.41,8.49,3.07,15.02,8.8,,5.45,8.21,,83.17,0.56,73.9,35.18,739.33,,23.54,0.0
2022-03-18 07:00:00,2022-03-18 08:00:00,105.35,135.66,5.77,18.58,24.35,25.32,6.85,2.9,9.09,12.09,,5.76,8.65,,76.22,0.57,59.73,35.18,740.01,,25.06,0.0
2022-03-18 08:00:00,2022-03-18 09:00:00,89.09,116.89,6.16,18.06,24.22,23.93,7.79,2.86,7.45,6.61,,3.95,6.95,,65.12,0.96,96.72,35.18,740.68,,27.66,0.0
2022-03-18 09:00:00,2022-03-18 10:00:00,75.53,101.9,2.65,14.3,16.95,11.54,7.63,2.43,20.62,4.29,,3.02,6.22,,54.12,1.04,153.83,35.18,741.13,,30.79,0.0
2022-03-18 10:00:00,2022-03-18 11:00:00,49.86,82.62,2.83,11.84,14.67,15.03,6.87,2.23,13.62,4.41,,2.42,4.54,,53.59,1.37,177.67,35.18,741.25,,32.25,0.0
2022-03-18 11:00:00,2022-03-18 12:00:00,41.82,73.49,5.01,11.99,17.0,19.79,8.55,2.0,11.27,1.86,,1.49,3.98,,49.87,1.36,169.19,35.18,740.9,,33.23,0.0
2022-03-18 12:00:00,2022-03-18 13:00:00,33.74,62.34,2.47,10.1,12.57,10.11,7.91,1.64,25.99,1.3,,2.24,3.19,,42.62,1.51,186.06,35.2,740.35,,34.66,0.01
2022-03-18 13:00:00,2022-03-18 14:00:00,32.41,55.05,2.13,8.29,10.42,10.0,6.62,1.42,16.84,2.82,,1.6,3.24,,41.09,1.77,203.99,35.2,739.47,,34.87,0.01
2022-03-18 14:00:00,2022-03-18 15:00:00,29.88,50.66,4.71,9.51,14.22,16.0,8.46,1.31,10.46,0.72,,1.16,2.32,,40.43,2.04,208.12,35.21,738.74,,35.63,0.01
2022-03-18 15:00:00,2022-03-18 16:00:00,28.68,49.53,2.54,8.91,11.46,10.21,8.67,1.07,47.07,0.47,,2.37,1.7,,39.35,1.17,198.85,35.21,738.07,,36.33,0.0
2022-03-18 16:00:00,2022-03-18 17:00:00,29.37,48.08,2.1,7.3,9.4,8.8,6.69,1.05,19.0,2.34,,1.47,3.02,,41.0,1.38,197.44,35.21,737.66,,35.26,0.0
2022-03-18 17:00:00,2022-03-18 18:00:00,29.03,50.3,4.45,8.72,13.17,13.93,8.51,1.05,8.71,0.82,,2.48,1.69,,46.7,1.47,208.63,35.21,737.55,,33.31,0.0
2022-03-18 18:00:00,2022-03-18 19:00:00,28.49,52.22,2.69,23.33,26.01,10.71,9.95,1.23,69.33,1.46,,3.76,2.38,,55.12,0.89,220.07,35.21,737.74,,31.1,0.0
2022-03-18 19:00:00,2022-03-18 20:00:00,41.23,75.07,2.59,16.37,18.96,10.67,7.39,1.31,22.49,6.53,,4.24,10.37,,61.11,0.53,203.41,35.21,738.04,,29.36,0.0
2022-03-18 20:00:00,2022-03-18 21:00:00,51.55,88.66,4.34,16.35,20.7,13.98,7.57,1.5,6.55,5.08,,6.17,16.68,,64.15,0.44,172.66,35.21,738.46,,28.53,0.0
2022-03-18 21:00:00,2022-03-18 22:00:00,58.61,105.77,28.35,70.57,98.93,12.43,9.22,3.3,11.0,6.95,,10.2,24.22,,66.88,0.37,116.75,35.21,738.62,,27.7,0.0
2022-03-18 22:00:00,2022-03-18 23:00:00,70.34,125.5,15.86,38.18,54.04,17.68,7.9,2.75,11.46,13.2,,12.69,27.71,,70.5,0.72,247.12,35.21,738.64,,26.71,0.0
2022-03-18 23:00:00,2022-03-19 00:00:00,65.63,125.37,11.53,23.99,35.52,19.88,7.51,2.5,7.05,6.12,,4.94,12.32,,70.88,0.72,283.59,35.21,738.35,,25.94,0.0
2022-03-19 00:00:00,2022-03-19 01:00:00,52.34,91.83,4.18,20.66,24.84,13.68,7.63,1.81,32.02,3.92,,3.18,7.61,,71.79,0.93,195.0,35.21,738.06,,25.35,0.0
2022-03-19 01:00:00,2022-03-19 02:00:00,53.61,82.28,4.0,16.55,20.55,21.22,6.71,2.01,12.8,5.51,,2.5,5.49,,73.7,0.73,125.51,35.21,737.62,,24.8,0.0
2022-03-19 02:00:00,2022-03-19 03:00:00,46.95,70.97,5.75,14.84,20.59,22.29,7.46,2.02,7.39,5.13,,2.2,5.19,,76.0,0.7,170.27,35.21,737.19,,24.31,0.0
2022-03-19 03:00:00,2022-03-19 04:00:00,43.19,68.56,3.16,11.85,15.01,12.77,7.36,1.49,32.49,3.2,,2.09,5.07,,75.88,0.63,43.54,35.21,736.75,,24.16,0.0
2022-03-19 04:00:00,2022-03-19 05:00:00,40.18,62.76,3.15,11.17,14.31,16.12,6.66,1.59,14.02,4.34,,3.01,5.12,,78.16,0.33,110.45,35.21,736.54,,23.54,0.0
2022-03-19 05:00:00,2022-03-19 06:00:00,38.57,57.29,4.45,9.96,14.41,19.11,7.1,1.65,7.79,3.87,,3.24,5.29,,80.05,0.59,183.85,35.21,736.89,,23.02,0.0
2022-03-19 06:00:00,2022-03-19 07:00:00,39.85,62.25,6.42,23.99,30.41,13.84,7.09,1.44,12.4,4.3,,7.13,8.27,,82.12,0.82,216.81,35.21,737.57,,22.72,0.01
2022-03-19 07:00:00,2022-03-19 08:00:00,51.24,76.17,4.74,13.39,18.13,20.49,6.32,1.53,10.3,6.44,,6.69,7.93,,76.93,0.79,263.67,35.29,738.49,,24.26,0.08
2022-03-19 08:00:00,2022-03-19 09:00:00,56.45,88.7,5.43,14.03,19.45,21.13,7.15,1.59,7.46,7.22,,4.71,6.98,,63.76,0.67,158.53,35.32,739.26,,28.09,0.03
2022-03-19 09:00:00,2022-03-19 10:00:00,67.26,105.95,2.88,14.07,16.95,11.8,7.72,1.49,35.22,5.84,,2.78,5.83,,53.97,0.94,179.37,35.32,739.63,,30.76,0.0
2022-03-19 10:00:00,2022-03-19 11:00:00,58.7,88.5,2.45,11.31,13.77,14.65,6.71,1.49,15.58,5.12,,2.06,4.23,,51.42,1.1,245.65,35.33,739.62,,32.87,0.01
2022-03-19 11:00:00,2022-03-19 12:00:00,36.92,63.49,4.68,11.13,15.82,19.7,7.87,1.47,8.1,2.01,,1.36,3.3,,47.74,1.12,252.17,35.33,739.37,,34.49,0.0
2022-03-19 12:00:00,2022-03-19 13:00:00,34.73,60.55,2.29,9.7,11.99,11.11,8.13,1.32,29.57,2.93,,1.81,2.93,,44.09,1.46,221.0,35.33,738.69,,34.8,0.0
2022-03-19 13:00:00,2022-03-19 14:00:00,39.39,65.14,1.94,8.2,10.14,10.43,6.97,1.22,19.82,6.34,,1.53,3.19,,41.83,1.48,235.94,35.33,737.85,,35.0,0.0
2022-03-19 14:00:00,2022-03-19 15:00:00,31.29,55.07,4.45,9.57,14.02,16.42,8.68,1.17,10.88,1.18,,1.47,2.14,,38.14,1.75,250.06,35.33,737.1,,35.74,0.0
2022-03-19 15:00:00,2022-03-19 16:00:00,24.41,44.79,2.14,8.76,10.89,9.99,8.72,0.94,53.48,1.27,,2.28,1.59,,37.86,1.77,247.97,35.33,736.53,,35.65,0.0
2022-03-19 16:00:00,2022-03-19 17:00:00,26.26,47.18,1.73,7.29,9.02,8.82,6.64,0.92,16.76,2.81,,1.57,3.33,,38.95,1.62,237.44,35.33,735.95,,35.0,0.0
2022-03-19 17:00:00,2022-03-19 18:00:00,25.35,47.59,4.07,8.62,12.69,13.54,8.36,0.91,8.66,0.84,,1.95,2.67,,38.83,1.07,234.93,35.33,735.68,,34.12,0.0
2022-03-19 18:00:00,2022-03-19 19:00:00,21.82,43.36,2.71,36.78,39.48,9.72,10.15,1.41,73.31,2.37,,3.52,7.21,,47.8,0.78,224.13,35.33,735.73,,31.32,0.0
2022-03-19 19:00:00,2022-03-19 20:00:00,32.66,75.89,2.99,26.73,29.72,9.21,7.25,1.42,22.51,7.23,,10.44,21.2,,56.31,0.59,259.01,35.33,735.99,,29.05,0.0
2022-03-19 20:00:00,2022-03-19 21:00:00,44.88,109.32,5.49,24.52,30.01,12.71,7.53,1.69,6.28,5.36,,9.1,20.15,,64.63,0.4,161.47,35.33,736.44,,27.38,0.0
2022-03-19 21:00:00,2022-03-19 22:00:00,59.31,110.83,54.19,78.32,132.51,12.04,9.66,3.88,10.62,7.17,,10.77,28.79,,66.3,0.33,139.78,35.33,736.66,,27.16,0.0
2022-03-19 22:00:00,2022-03-19 23:00:00,65.23,127.14,40.14,51.8,91.95,16.21,8.14,3.19,11.49,17.68,,19.05,37.81,,66.74,0.44,59.73,35.33,736.58,,26.56,0.0
