From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),VWS (m/s),Xylene (ug/m3),AT (degree C),RF (mm)
2021-05-10 08:00:00,2021-05-10 09:00:00,19.66,59.87,1.9,3.03,5.35,0.21,21.02,0.25,13.5,0.28,,0.38,0.38,,90.46,0.34,122.38,155.5,988.58,,,23.17,0.0
2021-05-10 09:00:00,2021-05-10 10:00:00,15.0,,1.77,3.17,5.31,0.11,21.15,0.25,15.99,0.17,,0.43,0.43,,86.1,0.3,168.68,277.67,988.66,,,24.38,0.0
2021-05-10 10:00:00,2021-05-10 11:00:00,10.1,,1.74,3.07,5.17,0.14,21.68,0.25,12.1,0.17,,0.43,0.43,,77.62,0.35,123.37,495.43,988.01,,,26.5,0.0
2021-05-10 11:00:00,2021-05-10 12:00:00,11.54,,1.69,3.12,5.14,0.12,21.97,0.24,15.15,0.17,,0.42,0.42,,68.73,0.77,120.56,757.18,987.32,,,28.69,0.0
2021-05-10 12:00:00,2021-05-10 13:00:00,9.76,,1.79,2.86,5.04,0.1,21.38,0.23,14.27,0.14,,0.4,0.41,,62.66,0.57,145.15,679.12,986.48,,,30.31,0.0
2021-05-10 13:00:00,2021-05-10 14:00:00,7.22,,1.79,2.79,4.97,0.09,21.13,0.21,15.37,0.21,,0.36,0.36,,64.12,0.74,133.15,456.57,985.55,,,29.38,0.0
2021-05-10 14:00:00,2021-05-10 15:00:00,4.9,,1.76,2.82,4.96,0.1,21.21,0.2,16.79,0.18,,0.34,0.33,,62.22,0.77,114.81,504.55,984.65,,,29.89,0.0
2021-05-10 15:00:00,2021-05-10 16:00:00,4.03,,1.75,3.02,5.13,0.12,20.95,0.2,17.08,0.09,,0.33,0.32,,63.14,0.69,117.97,188.88,984.37,,,28.96,0.0
2021-05-10 16:00:00,2021-05-10 17:00:00,3.94,,1.72,3.04,5.09,0.13,21.14,0.2,19.44,0.08,,0.32,0.32,,66.58,0.64,147.56,117.95,983.88,,,27.92,0.0
2021-05-10 17:00:00,2021-05-10 18:00:00,4.93,,1.83,3.16,5.37,0.13,21.08,0.21,15.31,0.16,,0.34,0.33,,73.75,0.32,155.79,18.49,984.05,,,26.37,0.0
2021-05-10 18:00:00,2021-05-10 19:00:00,3.1,,1.8,4.73,6.78,0.75,20.96,0.24,14.19,0.17,,0.33,0.33,,80.65,0.41,169.84,,984.82,,,24.78,0.0
2021-05-10 19:00:00,2021-05-10 20:00:00,7.52,,1.91,3.99,6.22,0.51,20.96,0.26,10.62,0.16,,0.32,0.32,,86.5,0.52,234.76,,985.62,,,23.86,0.03
2021-05-10 20:00:00,2021-05-10 21:00:00,5.95,,1.88,4.84,6.97,0.77,20.9,0.29,9.3,0.12,,0.32,0.33,,94.11,0.57,153.44,,986.54,,,22.55,0.08
2021-05-10 21:00:00,2021-05-10 22:00:00,6.77,,1.83,3.41,5.6,0.21,21.04,0.29,10.72,0.15,,0.34,0.35,,95.37,0.27,156.29,,986.51,,,22.07,0.0
2021-05-10 22:00:00,2021-05-10 23:00:00,5.07,,2.07,3.12,5.66,0.23,20.79,0.29,8.34,0.13,,0.35,0.36,,96.94,0.24,161.58,,986.17,,,21.89,0.0
2021-05-10 23:00:00,2021-05-11 00:00:00,4.02,,2.1,3.16,5.75,0.13,21.0,0.3,13.05,0.19,,0.34,0.36,,95.88,1.14,231.27,,985.94,,,21.95,0.02
2021-05-11 00:00:00,2021-05-11 01:00:00,4.0,,1.71,2.44,4.55,0.07,21.03,0.27,11.94,0.18,,0.3,0.3,,94.98,0.5,165.04,,985.37,,,21.56,0.01
2021-05-11 01:00:00,2021-05-11 02:00:00,2.12,,1.85,2.39,4.7,0.06,21.01,0.26,8.9,0.18,,0.38,0.37,,96.72,0.28,164.35,,984.71,,,21.32,0.0
2021-05-11 02:00:00,2021-05-11 03:00:00,1.97,,1.84,2.47,4.78,0.04,20.93,0.24,9.32,0.11,,0.34,0.34,,97.06,0.39,208.37,,984.49,,,21.16,0.0
2021-05-11 03:00:00,2021-05-11 04:00:00,0.44,,1.86,2.38,4.7,0.03,21.16,0.23,7.51,0.11,,0.33,0.34,,98.15,0.31,227.66,,984.9,,,20.91,0.0
2021-05-11 04:00:00,2021-05-11 05:00:00,,,2.06,2.83,5.4,0.18,21.31,0.23,6.29,0.1,,0.38,0.38,,98.57,0.26,190.12,4.6,985.97,,,20.84,0.0
2021-05-11 05:00:00,2021-05-11 06:00:00,0.92,,2.13,2.55,5.21,0.1,21.21,0.22,5.7,0.05,,0.44,0.43,,98.03,0.3,192.0,36.25,986.27,,,21.09,0.0
2021-05-11 06:00:00,2021-05-11 07:00:00,2.79,,2.06,2.72,5.31,0.15,21.22,0.23,7.39,0.15,,0.39,0.38,,94.32,0.41,219.19,69.8,986.74,,,21.98,0.0
2021-05-11 07:00:00,2021-05-11 08:00:00,4.79,,2.32,3.48,6.32,0.64,21.21,0.24,8.54,0.21,,0.35,0.36,,93.1,0.46,196.35,121.99,987.37,,,22.38,0.0
2021-05-11 08:00:00,2021-05-11 09:00:00,4.93,,2.1,2.97,5.57,0.24,21.2,0.24,11.11,0.16,,0.34,0.34,,83.64,0.42,148.36,272.45,987.75,,,24.75,0.0
2021-05-11 09:00:00,2021-05-11 10:00:00,3.0,,1.81,2.99,5.15,0.17,21.24,0.26,9.81,0.21,,0.47,0.46,,75.21,0.52,139.95,229.07,987.73,,,26.54,0.0
2021-05-11 10:00:00,2021-05-11 11:00:00,7.4,,1.88,3.33,5.6,0.29,21.29,0.24,14.28,0.21,,0.42,0.42,,76.06,0.42,157.3,109.62,987.44,,,26.14,0.0
2021-05-11 11:00:00,2021-05-11 12:00:00,6.88,,1.84,3.17,5.39,0.18,21.31,0.24,11.46,0.19,,0.38,0.38,,79.98,0.33,153.75,268.02,986.98,,,25.9,0.0
2021-05-11 12:00:00,2021-05-11 13:00:00,5.0,,1.75,2.5,4.67,0.05,21.31,0.23,14.94,0.18,,0.39,0.38,,71.21,0.69,142.15,589.92,985.92,,,27.38,0.0
2021-05-11 13:00:00,2021-05-11 14:00:00,2.18,,1.63,2.8,4.77,0.07,21.42,0.21,17.51,0.24,,0.35,0.35,,65.62,0.59,137.91,612.42,984.68,,,28.69,0.0
2021-05-11 14:00:00,2021-05-11 15:00:00,3.69,,1.88,2.81,5.12,0.08,21.68,0.21,16.74,0.11,,0.35,0.35,,61.28,0.52,146.71,502.91,983.77,,,30.27,0.0
2021-05-11 15:00:00,2021-05-11 16:00:00,2.15,,1.74,3.0,5.11,0.08,22.31,0.21,15.97,0.11,,0.35,0.34,,62.07,0.49,151.6,297.25,983.21,,,30.15,0.0
2021-05-11 16:00:00,2021-05-11 17:00:00,5.62,,1.64,3.14,5.09,0.07,22.26,0.21,14.65,0.06,,0.34,0.34,,66.56,0.53,115.48,112.76,983.42,,,28.45,0.0
2021-05-11 17:00:00,2021-05-11 18:00:00,5.0,,1.92,2.87,5.23,0.11,22.02,0.21,17.75,0.1,,0.32,0.33,,74.67,0.3,147.58,13.77,984.06,,,26.39,0.0
2021-05-11 18:00:00,2021-05-11 19:00:00,4.01,,1.89,6.14,8.14,1.36,21.45,0.24,12.69,0.18,,0.29,0.29,,84.14,0.25,197.92,,984.62,,,24.42,0.0
2021-05-11 19:00:00,2021-05-11 20:00:00,9.3,,2.37,5.26,8.01,1.3,21.27,0.29,8.38,0.07,,0.33,0.35,,90.9,0.23,189.32,,985.39,,,23.0,0.0
2021-05-11 20:00:00,2021-05-11 21:00:00,11.49,,1.87,3.37,5.62,0.27,21.49,0.29,7.71,0.05,,0.35,0.35,,93.03,0.17,187.78,,985.8,,,22.55,0.0
2021-05-11 21:00:00,2021-05-11 22:00:00,6.87,,1.92,3.97,6.24,0.48,21.38,0.31,9.81,0.04,,0.34,0.35,,92.22,0.7,207.97,,986.79,,,22.52,0.07
2021-05-11 22:00:00,2021-05-11 23:00:00,5.14,,1.68,3.19,5.19,0.18,21.15,0.29,13.22,0.13,,0.33,0.33,,95.78,0.4,249.98,,986.55,,,21.73,0.01
2021-05-11 23:00:00,2021-05-12 00:00:00,6.69,,1.86,2.86,5.14,0.13,21.35,0.27,14.26,0.17,,0.32,0.33,,95.57,0.9,256.85,,986.36,,,21.53,0.08
2021-05-12 00:00:00,2021-05-12 01:00:00,3.92,,1.74,2.74,4.87,0.04,21.31,0.24,13.89,0.15,,0.32,0.32,,97.5,0.44,249.24,,985.48,,,21.06,0.06
2021-05-12 01:00:00,2021-05-12 02:00:00,3.0,,1.77,2.19,4.42,0.08,21.23,0.23,13.29,0.2,,0.32,0.33,,97.61,0.52,214.96,,984.85,,,21.04,0.0
2021-05-12 02:00:00,2021-05-12 03:00:00,2.96,,1.77,2.19,4.43,0.02,21.33,0.22,14.35,0.01,,0.31,0.31,,97.93,0.33,165.5,,984.45,,,20.99,0.01
2021-05-12 03:00:00,2021-05-12 04:00:00,2.96,,1.72,2.46,4.59,0.03,21.23,0.21,10.28,0.11,,0.36,0.36,,98.04,0.26,189.45,,984.71,,,21.01,0.0
2021-05-12 04:00:00,2021-05-12 05:00:00,2.95,,1.81,2.51,4.74,0.02,21.29,0.21,8.91,0.06,,0.39,0.39,,98.23,0.24,201.91,1.05,984.96,,,21.07,0.0
2021-05-12 05:00:00,2021-05-12 06:00:00,3.81,,1.91,2.11,4.5,0.03,21.32,0.21,9.54,0.17,,0.37,0.37,,98.11,0.33,247.34,30.56,985.34,,,21.18,0.0
2021-05-12 06:00:00,2021-05-12 07:00:00,2.09,,1.9,2.79,5.14,0.09,21.29,0.21,10.71,0.15,,0.37,0.37,,96.1,0.18,179.97,63.63,985.73,,,21.93,0.0
2021-05-12 07:00:00,2021-05-12 08:00:00,3.75,,1.88,2.68,5.0,0.08,21.36,0.22,10.69,0.13,,0.4,0.4,,93.28,0.24,197.07,105.35,986.33,,,22.68,0.0
2021-05-12 08:00:00,2021-05-12 09:00:00,2.17,,1.92,3.45,5.77,0.35,21.72,0.24,11.19,0.15,,0.43,0.43,,89.56,0.22,150.13,91.28,986.64,,,23.5,0.0
2021-05-12 09:00:00,2021-05-12 10:00:00,13.55,,1.83,2.93,5.16,0.21,21.71,0.24,10.54,0.19,,0.47,0.46,,82.37,0.43,197.91,338.61,986.36,,,25.2,0.0
2021-05-12 10:00:00,2021-05-12 11:00:00,17.54,,1.82,2.84,5.07,0.05,21.73,0.24,16.49,0.16,,0.46,0.45,,71.82,0.65,115.8,467.25,986.18,,,27.3,0.0
2021-05-12 11:00:00,2021-05-12 12:00:00,9.8,,1.69,2.99,5.01,0.08,21.53,0.23,19.66,0.06,,0.4,0.39,,69.87,0.59,115.83,251.75,985.66,,,27.66,0.0
2021-05-12 12:00:00,2021-05-12 13:00:00,8.13,,1.71,3.16,5.19,0.13,21.47,0.22,22.86,0.06,,0.35,0.35,,71.53,0.71,117.99,281.43,985.03,,,27.14,0.0
2021-05-12 13:00:00,2021-05-12 14:00:00,5.11,,1.73,2.97,5.05,0.09,21.51,0.22,17.97,0.11,,0.38,0.37,,68.95,0.73,125.76,455.43,984.11,,,27.98,0.0
2021-05-12 14:00:00,2021-05-12 15:00:00,7.53,,1.74,3.01,5.11,0.09,21.44,0.21,18.8,0.11,,0.35,0.35,,68.3,0.79,132.92,418.46,983.33,,,28.25,0.0
2021-05-12 15:00:00,2021-05-12 16:00:00,5.25,,1.68,3.26,5.28,0.11,21.46,0.23,18.28,0.18,,0.32,0.33,,71.53,0.58,142.48,175.03,982.81,,,27.39,0.0
2021-05-12 16:00:00,2021-05-12 17:00:00,5.75,,1.75,3.25,5.34,0.19,21.51,0.22,18.83,0.16,,0.32,0.32,,74.88,0.64,124.32,56.77,982.9,,,26.04,0.0
2021-05-12 17:00:00,2021-05-12 18:00:00,5.08,,1.69,3.84,5.81,0.39,21.76,0.24,19.43,0.21,,0.29,0.3,,79.06,0.48,131.62,14.71,983.25,,,24.73,0.0
2021-05-12 18:00:00,2021-05-12 19:00:00,9.3,,2.12,6.72,8.99,1.81,21.62,0.28,14.74,0.13,,0.32,0.34,,85.7,0.31,206.94,0.05,983.65,,,23.24,0.0
2021-05-12 19:00:00,2021-05-12 20:00:00,17.15,,1.88,4.35,6.53,0.68,21.95,0.3,10.44,0.09,,0.34,0.35,,91.15,0.22,180.53,,984.45,,,21.99,0.0
2021-05-12 20:00:00,2021-05-12 21:00:00,12.9,,1.89,3.48,5.75,0.26,21.77,0.3,9.1,0.13,,0.4,0.4,,93.78,0.2,135.11,,985.28,,,21.49,0.0
2021-05-12 21:00:00,2021-05-12 22:00:00,8.42,,2.11,3.81,6.33,0.52,21.47,0.3,9.01,0.13,,0.4,0.4,,94.28,0.26,228.1,,985.37,,,21.51,0.0
2021-05-12 22:00:00,2021-05-12 23:00:00,4.3,,2.09,3.48,6.02,0.36,21.35,0.3,7.49,0.16,,0.39,0.4,,94.5,0.23,167.07,,984.86,,,21.5,0.0
2021-05-12 23:00:00,2021-05-13 00:00:00,4.0,,1.94,3.13,5.47,0.29,21.49,0.3,7.16,0.16,,0.4,0.41,,95.25,0.37,188.05,,984.48,,,21.41,0.0
2021-05-13 00:00:00,2021-05-13 01:00:00,,,1.76,2.76,4.95,0.17,21.4,0.29,16.17,0.15,,0.39,0.41,,92.5,0.73,219.2,,984.37,,,21.5,0.04
2021-05-13 01:00:00,2021-05-13 02:00:00,,,1.88,2.38,4.7,0.04,21.34,0.27,10.93,0.19,,0.35,0.35,,96.17,0.37,188.15,,983.41,,,20.97,0.0
2021-05-13 02:00:00,2021-05-13 03:00:00,,,1.81,2.44,4.7,0.06,21.3,0.25,12.7,0.16,,0.4,0.4,,96.29,0.4,221.21,,983.59,,,20.88,0.0
2021-05-13 03:00:00,2021-05-13 04:00:00,,,1.81,2.45,4.68,0.04,21.3,0.23,9.22,0.2,,0.36,0.36,,97.31,0.25,198.65,,983.49,,,20.65,0.0
2021-05-13 04:00:00,2021-05-13 05:00:00,,,1.65,2.31,4.34,0.04,21.35,0.22,11.5,0.04,,0.35,0.36,,97.0,0.81,236.21,0.54,984.03,,,20.7,0.0
2021-05-13 05:00:00,2021-05-13 06:00:00,,,1.75,2.44,4.6,0.04,21.3,0.21,8.97,0.0,,0.33,0.34,,96.91,0.27,195.26,11.34,984.62,,,20.95,0.0
2021-05-13 06:00:00,2021-05-13 07:00:00,,,1.88,2.84,5.16,0.16,21.33,0.21,8.49,0.09,,0.39,0.38,,96.33,0.37,176.97,29.83,985.17,,,21.22,0.0
2021-05-13 07:00:00,2021-05-13 08:00:00,,,1.94,2.9,5.3,0.2,21.22,0.21,8.87,0.11,,0.34,0.35,,93.72,0.24,186.53,76.88,985.69,,,22.05,0.0
2021-05-13 08:00:00,2021-05-13 09:00:00,,,1.91,3.03,5.38,0.32,21.3,0.22,10.05,0.14,,0.36,0.38,,90.28,0.23,125.11,98.99,985.95,,,22.98,0.0
2021-05-13 09:00:00,2021-05-13 10:00:00,,,1.82,2.74,4.98,0.11,21.2,0.23,11.81,0.2,,0.41,0.43,,86.95,0.21,167.62,104.13,986.16,,,23.95,0.0
2021-05-13 10:00:00,2021-05-13 11:00:00,,,1.78,2.8,4.99,0.07,21.42,0.25,11.48,0.23,,0.46,0.46,,80.65,0.39,142.87,208.02,985.91,,,25.03,0.0
2021-05-13 11:00:00,2021-05-13 12:00:00,,,1.69,2.79,4.84,0.07,21.59,0.25,11.47,0.22,,0.44,0.45,,80.26,0.43,136.0,85.53,985.3,,,24.93,0.02
2021-05-13 12:00:00,2021-05-13 13:00:00,,,1.59,2.66,4.58,0.06,21.4,0.24,12.69,0.05,,0.46,0.46,,80.96,0.41,132.52,203.87,984.36,,,24.92,0.0
2021-05-13 13:00:00,2021-05-13 14:00:00,,,1.73,2.89,4.97,0.07,21.33,0.23,15.82,0.15,,0.41,0.41,,74.54,0.65,121.74,284.64,983.41,,,26.1,0.0
2021-05-13 14:00:00,2021-05-13 15:00:00,,,1.61,3.06,4.98,0.11,21.2,0.22,15.24,0.06,,0.36,0.37,,71.83,0.51,127.06,243.03,983.03,,,26.64,0.0
2021-05-13 15:00:00,2021-05-13 16:00:00,,,1.71,2.97,5.03,0.06,21.29,0.21,17.36,0.01,,0.33,0.33,,72.19,0.57,134.58,123.31,982.36,,,26.24,0.0
2021-05-13 16:00:00,2021-05-13 17:00:00,,,1.51,3.35,5.1,0.18,21.42,0.22,17.13,0.05,,0.35,0.35,,75.12,0.6,141.94,60.05,982.14,,,25.38,0.0
2021-05-13 17:00:00,2021-05-13 18:00:00,,,1.6,3.43,5.32,0.26,21.39,0.22,19.0,0.01,,0.33,0.34,,80.82,0.72,134.6,9.41,982.57,,,23.91,0.01
2021-05-13 18:00:00,2021-05-13 19:00:00,,,1.68,3.42,5.38,0.25,21.3,0.23,11.35,0.04,,0.33,0.34,,91.3,0.4,146.28,,983.54,,,21.87,0.08
2021-05-13 19:00:00,2021-05-13 20:00:00,,,1.77,3.13,5.26,0.18,21.36,0.24,15.87,0.2,,0.37,0.36,,94.6,0.74,155.85,,984.05,,,21.02,0.11
2021-05-13 20:00:00,2021-05-13 21:00:00,,,1.86,3.26,5.51,0.24,21.5,0.26,14.65,0.2,,0.31,0.32,,96.34,0.38,163.42,,984.35,,,20.85,0.0
2021-05-13 21:00:00,2021-05-13 22:00:00,,,1.64,2.88,4.84,0.06,21.29,0.26,11.59,0.18,,0.38,0.38,,97.03,0.24,201.23,,984.53,,,20.9,0.01
2021-05-13 22:00:00,2021-05-13 23:00:00,,,1.88,3.28,5.55,0.32,21.37,0.26,11.0,0.23,,0.33,0.34,,97.61,0.3,229.46,,984.26,,,20.93,0.0
2021-05-13 23:00:00,2021-05-14 00:00:00,,,1.89,3.24,5.59,0.11,21.51,0.27,12.05,0.2,,0.34,0.35,,97.84,0.31,219.94,,983.6,,,20.95,0.0
2021-05-14 00:00:00,2021-05-14 01:00:00,,,1.87,2.55,4.87,0.02,21.5,0.26,9.42,0.23,,0.32,0.34,,97.76,0.21,180.14,,982.81,,,20.96,0.0
2021-05-14 01:00:00,2021-05-14 02:00:00,,,1.72,2.57,4.7,0.04,21.48,0.26,8.07,0.18,,0.4,0.4,,97.98,0.13,178.53,,982.16,,,21.06,0.0
2021-05-14 02:00:00,2021-05-14 03:00:00,,,1.7,2.57,4.66,0.07,21.51,0.26,10.0,0.15,,0.4,0.41,,97.97,0.32,202.61,,981.85,,,21.02,0.0
2021-05-14 03:00:00,2021-05-14 04:00:00,,,1.83,2.53,4.81,0.05,21.46,0.25,8.73,0.11,,0.42,0.42,,98.2,0.27,127.38,,981.77,,,21.14,0.0
2021-05-14 04:00:00,2021-05-14 05:00:00,,,1.86,2.63,4.91,0.11,21.46,0.25,8.29,0.18,,0.5,0.5,,97.14,0.35,132.65,2.41,982.12,,,21.11,0.0
2021-05-14 05:00:00,2021-05-14 06:00:00,,,1.65,2.53,4.54,0.02,21.44,0.24,11.21,0.2,,0.44,0.45,,96.02,0.27,150.3,11.03,982.44,,,21.29,0.0
2021-05-14 06:00:00,2021-05-14 07:00:00,,,1.7,2.44,4.55,0.09,21.39,0.24,12.43,0.22,,0.44,0.45,,96.34,0.29,139.28,16.14,983.27,,,21.13,0.06
2021-05-14 07:00:00,2021-05-14 08:00:00,,,1.62,2.52,4.51,0.03,21.43,0.23,14.77,0.21,,0.48,0.47,,94.47,0.33,143.11,87.63,983.61,,,21.55,0.0
2021-05-14 08:00:00,2021-05-14 09:00:00,,,1.62,2.78,4.75,0.05,21.46,0.23,12.57,0.17,,0.46,0.46,,93.84,0.21,114.67,36.04,983.95,,,21.82,0.0
2021-05-14 09:00:00,2021-05-14 10:00:00,,,1.67,2.77,4.79,0.06,21.44,0.22,12.69,0.19,,0.47,0.46,,92.2,0.27,119.61,50.28,983.97,,,22.23,0.0
2021-05-14 10:00:00,2021-05-14 11:00:00,,,1.58,3.11,5.0,0.14,21.47,0.23,14.64,0.2,,0.46,0.45,,93.75,0.26,131.33,38.04,983.97,,,21.89,0.01
2021-05-14 11:00:00,2021-05-14 12:00:00,,,1.72,3.12,5.19,0.15,21.6,0.24,11.33,0.18,,0.45,0.45,,92.18,0.32,196.39,164.42,983.29,,,22.54,0.01
2021-05-14 12:00:00,2021-05-14 13:00:00,,,1.73,2.79,4.86,0.11,21.69,0.23,11.77,0.21,,0.49,0.49,,85.25,0.45,137.52,356.27,982.45,,,24.34,0.0
2021-05-14 13:00:00,2021-05-14 14:00:00,,0.12,1.69,2.72,4.8,0.05,21.48,0.21,14.69,0.01,,0.45,0.44,,77.08,0.54,114.26,417.86,981.28,,,25.95,0.0
2021-05-14 14:00:00,2021-05-14 15:00:00,,,1.58,2.79,4.68,0.05,21.44,0.21,14.76,0.0,,0.42,0.42,,75.03,0.45,130.69,263.2,980.64,,,26.39,0.0
2021-05-14 15:00:00,2021-05-14 16:00:00,,,1.61,2.88,4.81,0.07,21.5,0.21,15.51,0.0,,0.41,0.41,,77.31,0.46,157.62,98.61,980.11,,,25.6,0.0
2021-05-14 16:00:00,2021-05-14 17:00:00,0.07,0.13,1.53,3.05,4.84,0.1,21.34,0.21,16.35,0.0,,0.36,0.35,,82.05,0.41,152.22,19.51,980.22,,,24.52,0.0
2021-05-14 17:00:00,2021-05-14 18:00:00,,,1.51,3.47,5.2,0.15,21.41,0.21,13.56,0.0,,0.36,0.36,,87.04,0.47,126.55,4.51,980.48,,,23.59,0.0
2021-05-14 18:00:00,2021-05-14 19:00:00,,,1.6,3.48,5.35,0.21,21.51,0.23,14.13,0.05,,0.32,0.34,,88.48,0.45,165.42,,981.19,,,23.1,0.01
2021-05-14 19:00:00,2021-05-14 20:00:00,,,1.63,3.72,5.6,0.4,21.5,0.23,15.58,0.1,,0.36,0.36,,95.53,0.57,165.38,,982.06,,,21.67,0.1
2021-05-14 20:00:00,2021-05-14 21:00:00,,,1.68,3.45,5.45,0.24,21.55,0.24,13.81,0.14,,0.3,0.32,,97.94,0.42,188.96,,982.66,,,21.31,0.0
2021-05-14 21:00:00,2021-05-14 22:00:00,,,1.65,3.32,5.28,0.25,21.53,0.26,11.27,0.14,,0.33,0.35,,98.05,0.24,181.74,,982.99,,,21.52,0.01
2021-05-14 22:00:00,2021-05-14 23:00:00,,,1.74,3.16,5.25,0.17,21.16,0.28,9.41,0.17,,0.35,0.36,,98.36,0.35,143.31,,983.1,,,21.53,0.09
2021-05-14 23:00:00,2021-05-15 00:00:00,,,1.71,2.71,4.79,0.07,21.36,0.29,13.56,0.18,,0.38,0.39,,98.71,0.32,152.05,,983.01,,,21.42,0.02
2021-05-15 00:00:00,2021-05-15 01:00:00,,,1.67,2.55,4.6,0.06,21.43,0.27,11.48,0.21,,0.33,0.36,,98.34,0.45,145.59,,982.86,,,21.42,0.0
2021-05-15 01:00:00,2021-05-15 02:00:00,,,1.68,2.69,4.75,0.06,21.46,0.26,11.3,0.17,,0.39,0.41,,98.53,0.28,126.31,,982.66,,,21.43,0.11
2021-05-15 02:00:00,2021-05-15 03:00:00,,,1.72,2.28,4.42,0.02,21.45,0.24,14.79,0.18,,0.4,0.42,,98.35,0.61,147.77,,982.68,,,20.97,0.09
2021-05-15 03:00:00,2021-05-15 04:00:00,,,1.63,2.17,4.21,0.03,21.46,0.21,14.73,0.01,,0.4,0.41,,98.38,0.23,186.37,,982.95,,,20.85,0.01
2021-05-15 04:00:00,2021-05-15 05:00:00,,,1.63,2.19,4.21,0.02,21.55,0.21,11.27,0.0,,0.4,0.41,,98.62,0.31,139.76,0.45,983.47,,,20.97,0.02
2021-05-15 05:00:00,2021-05-15 06:00:00,,,1.85,2.13,4.46,0.04,21.71,0.2,15.97,0.0,,0.41,0.42,,98.75,0.38,132.29,6.64,984.54,,,21.02,0.07
2021-05-15 06:00:00,2021-05-15 07:00:00,,,1.66,2.36,4.42,0.07,21.65,0.2,12.81,0.0,,0.4,0.42,,98.19,0.6,120.45,11.99,985.2,,,20.88,0.06
2021-05-15 07:00:00,2021-05-15 08:00:00,,,1.68,2.4,4.46,0.03,21.75,0.2,14.64,0.0,,0.42,0.42,,98.05,0.52,146.34,30.62,986.13,,,20.85,0.05
2021-05-15 08:00:00,2021-05-15 09:00:00,,,1.57,2.89,4.77,0.13,21.61,0.2,14.45,0.1,,0.4,0.41,,98.13,0.4,152.52,7.85,986.88,,,20.82,0.07
2021-05-15 09:00:00,2021-05-15 10:00:00,,,1.72,2.73,4.84,0.09,21.62,0.2,12.78,0.01,,0.43,0.44,,97.22,0.41,152.86,56.67,987.2,,,21.0,0.0
2021-05-15 10:00:00,2021-05-15 11:00:00,,,1.67,3.02,5.02,0.09,21.94,0.2,13.59,0.06,,0.42,0.43,,95.21,0.47,142.43,37.97,987.04,,,21.18,0.0
2021-05-15 11:00:00,2021-05-15 12:00:00,,,1.77,3.12,5.26,0.22,22.29,0.21,10.71,0.01,,0.4,0.4,,94.96,0.45,141.52,57.7,986.83,,,21.38,0.0
2021-05-15 12:00:00,2021-05-15 13:00:00,,,1.58,3.04,4.94,0.21,22.48,0.2,11.23,0.0,,0.33,0.34,,91.52,0.46,127.98,71.53,986.31,,,21.88,0.0
2021-05-15 13:00:00,2021-05-15 14:00:00,,,1.65,3.08,5.05,0.13,22.12,0.21,11.78,0.0,,0.33,0.36,,92.1,0.44,128.13,91.03,985.65,,,21.93,0.01
2021-05-15 14:00:00,2021-05-15 15:00:00,,,1.62,2.78,4.71,0.08,21.73,0.21,11.37,0.04,,0.38,0.42,,91.16,0.49,159.39,121.45,985.12,,,22.36,0.0
2021-05-15 15:00:00,2021-05-15 16:00:00,,,1.58,2.82,4.71,0.07,21.61,0.21,10.8,0.04,,0.38,0.39,,87.84,0.61,106.66,120.95,984.68,,,22.89,0.0
2021-05-15 16:00:00,2021-05-15 17:00:00,,,1.68,2.61,4.67,0.05,21.65,0.2,12.29,0.0,,0.35,0.36,,88.69,0.54,128.26,75.11,984.47,,,22.76,0.0
2021-05-15 17:00:00,2021-05-15 18:00:00,,,1.54,3.08,4.9,0.15,21.55,0.2,14.78,0.07,,0.33,0.36,,91.05,0.59,127.04,3.89,984.79,,,22.11,0.06
2021-05-15 18:00:00,2021-05-15 19:00:00,,,1.61,3.33,5.23,0.18,21.54,0.21,9.79,0.1,,0.34,0.36,,96.52,0.37,125.38,,985.78,,,21.08,0.01
2021-05-15 19:00:00,2021-05-15 20:00:00,,,1.67,3.36,5.31,0.27,21.56,0.26,9.44,0.17,,0.38,0.38,,97.73,0.36,144.63,,986.15,,,21.01,0.0
2021-05-15 20:00:00,2021-05-15 21:00:00,,,1.54,3.08,4.88,0.11,21.59,0.29,8.89,0.17,,0.38,0.4,,97.31,0.32,159.85,,986.79,,,21.05,0.0
2021-05-15 21:00:00,2021-05-15 22:00:00,,0.12,1.61,2.83,4.77,0.03,21.68,0.28,11.35,0.18,,0.37,0.39,,97.34,0.36,161.54,,987.0,,,21.06,0.0
2021-05-15 22:00:00,2021-05-15 23:00:00,,,1.52,2.88,4.69,0.08,21.6,0.27,9.17,0.21,,0.35,0.36,,97.8,0.29,161.36,,986.95,,,21.04,0.0
2021-05-15 23:00:00,2021-05-16 00:00:00,,,1.71,2.97,5.06,0.16,21.59,0.26,8.87,0.2,,0.34,0.35,,97.75,0.28,163.0,,986.36,,,21.04,0.0
2021-05-16 00:00:00,2021-05-16 01:00:00,,,1.85,2.65,4.95,0.17,21.59,0.26,4.71,0.14,,0.38,0.4,,98.47,0.29,124.97,,985.7,,,20.94,0.0
