From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),Temp (),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),VWS (m/s),Xylene (ug/m3),AT (degree C),RF (mm)
2022-05-21 13:00:00,2022-05-21 14:00:00,54.0,246.5,0.95,4.45,3.12,15.18,22.92,0.06,189.05,,,,,,,39.75,1.35,213.0,270.0,729.75,,,40.27,0.0
2022-05-21 14:00:00,2022-05-21 15:00:00,46.5,260.0,1.23,4.53,3.43,17.1,23.85,0.1,180.7,,,,,,,34.5,1.05,164.5,241.25,728.75,,,41.92,0.0
2022-05-21 15:00:00,2022-05-21 16:00:00,43.0,287.5,0.82,3.67,2.6,17.6,26.23,0.07,185.2,,,,,,,33.75,0.92,182.75,187.25,728.0,,,42.12,0.0
2022-05-21 16:00:00,2022-05-21 17:00:00,45.0,295.5,1.1,4.55,3.33,17.38,25.08,0.18,169.2,,,,,,,31.5,0.75,123.75,122.5,727.0,,,42.23,0.0
2022-05-21 17:00:00,2022-05-21 18:00:00,42.0,315.0,1.1,4.5,3.3,16.7,25.7,0.17,170.35,,,,,,,33.0,0.55,83.0,57.5,727.0,,,41.15,0.0
2022-05-21 18:00:00,2022-05-21 19:00:00,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-21 19:00:00,2022-05-21 20:00:00,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-21 20:00:00,2022-05-21 21:00:00,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-21 21:00:00,2022-05-21 22:00:00,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-21 22:00:00,2022-05-21 23:00:00,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-21 23:00:00,2022-05-22 00:00:00,42.0,315.0,3.1,8.3,1.73,5.3,8.2,0.0,69.9,,,,,,,45.5,0.48,95.25,11.0,730.5,,,30.62,0.0
2022-05-22 00:00:00,2022-05-22 01:00:00,14.0,81.0,1.02,5.88,3.95,6.82,12.38,0.27,79.75,,,,,,,49.5,0.75,185.5,12.75,729.25,,,30.0,0.0
2022-05-22 01:00:00,2022-05-22 02:00:00,14.0,85.0,0.9,1.93,1.77,8.57,19.0,0.19,81.25,,,,,,,46.25,1.95,196.75,11.25,727.0,,,30.58,0.0
2022-05-22 02:00:00,2022-05-22 03:00:00,15.0,98.0,1.1,3.2,2.5,11.6,23.1,,92.75,,,,,,,47.75,0.95,212.5,11.0,726.25,,,30.12,0.0
2022-05-22 03:00:00,2022-05-22 04:00:00,17.25,102.0,1.0,2.65,2.2,12.93,21.48,0.01,71.85,,,,,,,54.0,0.65,234.75,11.0,727.0,,,28.83,0.0
2022-05-22 04:00:00,2022-05-22 05:00:00,15.5,105.5,1.05,4.42,3.2,12.1,23.68,0.12,61.35,,,,,,,54.25,0.55,121.75,11.0,727.5,,,28.58,0.0
2022-05-22 05:00:00,2022-05-22 06:00:00,18.5,114.0,1.07,8.65,5.48,12.18,29.55,0.09,48.98,,,,,,,55.75,0.53,102.25,11.5,728.75,,,28.57,0.0
2022-05-22 06:00:00,2022-05-22 07:00:00,30.75,158.75,1.12,10.43,6.43,12.92,42.33,0.56,39.1,,,,,,,60.25,0.4,34.5,24.0,729.5,,,28.18,0.0
2022-05-22 07:00:00,2022-05-22 08:00:00,57.5,228.25,1.2,9.35,5.97,13.0,43.9,0.76,63.35,,,,,,,53.0,0.8,193.75,84.75,730.0,,,31.07,0.0
2022-05-22 08:00:00,2022-05-22 09:00:00,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-22 09:00:00,2022-05-22 10:00:00,68.0,223.0,,2.0,0.0,7.9,17.8,0.04,65.7,,,,,,,43.67,1.4,272.33,88.0,730.67,,,34.27,0.0
2022-05-22 10:00:00,2022-05-22 11:00:00,68.0,223.0,,,0.0,,,0.0,0.8,,,,,,,39.0,1.1,169.0,278.0,731.0,,,36.3,0.0
2022-05-22 11:00:00,2022-05-22 12:00:00,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-22 12:00:00,2022-05-22 13:00:00,68.0,223.0,,2.0,0.07,8.2,15.6,0.24,127.4,,,,,,,35.0,1.17,174.67,314.67,730.0,,,39.0,0.0
2022-05-22 13:00:00,2022-05-22 14:00:00,,,0.47,2.48,1.4,9.77,23.2,0.21,194.72,,,,,,,36.5,1.32,189.75,295.25,729.5,,,39.1,0.0
2022-05-22 14:00:00,2022-05-22 15:00:00,20.0,144.0,1.0,2.35,2.08,12.05,24.73,0.39,193.4,,,,,,,35.0,1.12,190.0,252.5,729.0,,,39.57,0.0
2022-05-22 15:00:00,2022-05-22 16:00:00,21.5,140.5,1.1,2.38,2.18,12.15,25.78,0.41,187.57,,,,,,,33.75,1.3,267.5,162.0,728.0,,,38.88,0.0
2022-05-22 16:00:00,2022-05-22 17:00:00,26.0,130.0,22.8,3.0,22.3,10.4,,0.48,113.1,,,,,,,35.0,0.63,190.33,93.5,728.0,,,38.27,0.0
2022-05-22 17:00:00,2022-05-22 18:00:00,26.0,130.0,,5.1,,10.4,,0.3,52.6,,,,,,,35.0,1.3,302.0,76.0,728.0,,,37.7,0.0
2022-05-22 18:00:00,2022-05-22 19:00:00,26.0,130.0,,5.0,0.0,7.8,,0.1,20.35,,,,,,,44.5,2.55,307.5,17.0,728.5,,,35.3,0.0
2022-05-22 19:00:00,2022-05-22 20:00:00,35.0,195.0,1.5,5.9,2.82,9.28,14.32,1.49,137.43,,,,,,,46.75,2.53,316.5,11.25,729.25,,,34.25,0.0
2022-05-22 20:00:00,2022-05-22 21:00:00,35.0,195.0,1.15,4.8,3.5,11.15,12.25,1.08,120.9,,,,,,,51.5,2.7,315.0,11.0,730.0,,,33.15,0.0
2022-05-22 21:00:00,2022-05-22 22:00:00,35.0,195.0,,0.57,,9.58,11.47,0.75,73.85,,,,,,,55.5,2.72,306.0,12.0,730.75,,,31.52,0.0
2022-05-22 22:00:00,2022-05-22 23:00:00,,,0.1,2.07,0.7,10.4,11.0,0.6,74.17,,,,,,,54.0,2.4,296.67,11.33,731.0,,,30.6,0.0
2022-05-22 23:00:00,2022-05-23 00:00:00,20.0,97.0,0.93,1.45,1.53,11.02,9.62,0.61,94.88,,,,,,,55.0,2.05,292.0,11.25,731.0,,,29.93,0.0
2022-05-23 00:00:00,2022-05-23 01:00:00,20.75,94.25,1.0,1.65,1.65,10.18,12.0,0.39,96.35,,,,,,,54.0,1.8,308.25,11.75,731.0,,,29.58,0.0
2022-05-23 01:00:00,2022-05-23 02:00:00,23.25,84.5,0.95,3.25,2.5,9.28,20.5,0.3,84.8,,,,,,,52.75,1.8,310.75,11.0,730.0,,,29.4,0.0
2022-05-23 02:00:00,2022-05-23 03:00:00,23.0,78.75,1.5,2.9,2.7,13.1,28.3,,92.92,,,,,,,54.0,1.77,294.75,11.25,729.75,,,28.9,0.0
2022-05-23 03:00:00,2022-05-23 04:00:00,21.25,75.5,0.97,2.22,2.0,12.35,20.43,0.26,88.53,,,,,,,58.0,1.83,301.25,11.0,730.0,,,28.08,0.0
2022-05-23 04:00:00,2022-05-23 05:00:00,25.0,77.5,1.08,1.95,1.88,11.35,23.57,0.45,86.22,,,,,,,61.5,2.45,254.25,12.75,730.5,,,27.5,0.0
2022-05-23 05:00:00,2022-05-23 06:00:00,25.0,89.5,1.02,1.77,1.77,10.28,18.75,0.51,95.77,,,,,,,64.75,3.0,252.5,11.5,731.25,,,26.52,0.0
2022-05-23 06:00:00,2022-05-23 07:00:00,25.0,121.0,1.2,1.0,1.45,9.2,14.2,0.61,97.0,,,,,,,73.5,2.9,258.5,9.0,732.0,,,25.0,0.0
2022-05-23 07:00:00,2022-05-23 08:00:00,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-23 08:00:00,2022-05-23 09:00:00,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-23 09:00:00,2022-05-23 10:00:00,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-23 10:00:00,2022-05-23 11:00:00,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-23 11:00:00,2022-05-23 12:00:00,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-23 12:00:00,2022-05-23 13:00:00,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-23 13:00:00,2022-05-23 14:00:00,25.0,121.0,,,0.0,,,0.0,0.7,,,,,,,71.5,2.35,268.5,217.5,734.0,,,26.5,0.0
2022-05-23 14:00:00,2022-05-23 15:00:00,,12.0,1.15,1.6,0.9,6.45,16.27,0.33,91.62,,,,,,,70.5,2.67,302.75,172.25,732.75,,,26.78,0.0
2022-05-23 15:00:00,2022-05-23 16:00:00,,15.75,0.9,2.12,1.88,7.12,19.12,0.15,105.8,,,,,,,66.75,2.95,308.75,221.75,733.0,,,27.85,0.0
2022-05-23 16:00:00,2022-05-23 17:00:00,,25.75,1.17,1.77,1.9,8.2,18.25,0.3,109.97,,,,,,,64.0,2.48,297.75,130.25,733.0,,,28.32,0.0
2022-05-23 17:00:00,2022-05-23 18:00:00,,24.25,1.18,3.55,2.82,8.65,18.02,0.11,109.45,,,,,,,64.0,2.45,302.5,80.25,732.0,,,28.15,0.0
2022-05-23 18:00:00,2022-05-23 19:00:00,3.0,33.5,1.0,4.53,3.25,9.43,20.35,0.11,93.9,,,,,,,69.25,1.3,273.5,24.5,732.0,,,27.17,0.0
2022-05-23 19:00:00,2022-05-23 20:00:00,9.25,48.0,1.03,9.48,5.88,10.25,23.6,0.32,66.65,,,,,,,76.0,0.88,235.0,11.25,732.25,,,25.9,0.0
2022-05-23 20:00:00,2022-05-23 21:00:00,31.0,65.5,1.05,7.33,4.75,10.78,26.32,0.3,66.58,,,,,,,79.75,0.88,216.75,11.25,733.0,,,25.28,0.0
2022-05-23 21:00:00,2022-05-23 22:00:00,37.5,54.5,0.87,5.28,3.52,11.05,27.55,0.25,70.75,,,,,,,80.5,0.75,247.75,11.25,733.5,,,24.9,0.0
2022-05-23 22:00:00,2022-05-23 23:00:00,28.25,50.0,1.08,4.02,3.0,11.0,27.42,0.11,84.83,,,,,,,78.25,1.3,259.0,11.0,734.0,,,25.15,0.0
2022-05-23 23:00:00,2022-05-24 00:00:00,23.75,41.75,1.05,3.85,2.9,11.23,28.05,0.06,77.45,,,,,,,79.5,1.67,295.0,11.25,734.0,,,24.83,0.0
2022-05-24 00:00:00,2022-05-24 01:00:00,26.0,44.0,1.03,4.07,3.03,11.63,11.23,0.2,68.13,,,,,,,82.33,2.13,230.0,11.33,735.0,,,24.47,0.0
2022-05-24 01:00:00,2022-05-24 02:00:00,26.0,44.0,,2.7,0.0,7.2,4.2,0.12,27.1,,,,,,,86.5,0.85,128.5,11.5,738.0,,,24.0,0.0
2022-05-24 02:00:00,2022-05-24 03:00:00,,,,2.5,,8.33,0.4,1.0,24.3,,,,,,,89.0,0.4,207.67,13.33,737.0,,,23.63,0.0
2022-05-24 03:00:00,2022-05-24 04:00:00,23.0,52.0,0.2,3.1,1.57,9.57,,,36.2,,,,,,,89.0,0.85,292.0,12.0,736.75,,,23.7,0.0
2022-05-24 04:00:00,2022-05-24 05:00:00,24.75,54.25,0.68,4.7,3.05,10.62,0.75,,40.05,,,,,,,88.25,2.62,288.0,12.75,735.25,,,23.68,0.0
2022-05-24 05:00:00,2022-05-24 06:00:00,29.25,58.75,0.68,2.88,2.1,11.25,4.53,,54.88,,,,,,,86.5,1.95,296.75,11.25,735.75,,,23.55,0.0
2022-05-24 06:00:00,2022-05-24 07:00:00,27.25,51.75,0.9,2.4,2.0,11.58,5.98,,63.15,,,,,,,84.5,2.1,300.75,15.5,736.75,,,23.58,0.0
2022-05-24 07:00:00,2022-05-24 08:00:00,29.0,51.25,0.8,2.67,2.05,11.8,6.5,,68.02,,,,,,,82.75,1.88,294.25,46.75,737.5,,,24.08,0.0
2022-05-24 08:00:00,2022-05-24 09:00:00,32.0,53.0,1.08,3.25,2.58,11.48,5.35,0.14,81.8,,,,,,,73.25,1.78,296.5,164.75,738.75,,,26.77,0.0
2022-05-24 09:00:00,2022-05-24 10:00:00,29.0,53.5,1.1,2.58,2.27,10.95,2.5,,99.75,,,,,,,63.75,2.23,293.75,109.75,739.0,,,28.95,0.0
2022-05-24 10:00:00,2022-05-24 11:00:00,18.25,43.0,1.02,1.75,1.77,10.53,,0.05,113.05,,,,,,,58.25,2.38,303.0,314.5,739.0,,,30.62,0.0
2022-05-24 11:00:00,2022-05-24 12:00:00,12.0,35.5,0.68,1.75,1.52,10.35,4.13,,120.4,,,,,,,55.5,2.35,283.75,352.75,739.0,,,31.82,0.0
2022-05-24 12:00:00,2022-05-24 13:00:00,7.75,40.25,1.05,1.23,1.5,10.28,4.67,,125.55,,,,,,,51.5,1.85,229.0,364.75,739.0,,,33.25,0.0
2022-05-24 13:00:00,2022-05-24 14:00:00,3.5,41.0,1.02,1.68,1.75,9.95,4.55,,134.78,,,,,,,50.5,1.52,224.0,350.5,739.0,,,34.08,0.0
2022-05-24 14:00:00,2022-05-24 15:00:00,2.0,42.75,0.65,1.75,1.5,10.02,2.92,,141.05,,,,,,,49.0,1.27,202.75,315.0,739.0,,,34.8,0.0
2022-05-24 15:00:00,2022-05-24 16:00:00,2.25,47.5,1.05,1.65,1.73,9.65,2.28,,154.82,,,,,,,48.25,1.68,270.5,251.5,738.25,,,34.45,0.0
2022-05-24 16:00:00,2022-05-24 17:00:00,3.5,48.5,1.2,2.42,2.27,9.78,1.3,,155.45,,,,,,,49.25,1.23,233.75,178.5,738.0,,,34.62,0.0
2022-05-24 17:00:00,2022-05-24 18:00:00,8.5,60.75,1.0,3.53,2.73,10.2,2.58,,147.18,,,,,,,50.75,0.82,190.75,96.25,738.0,,,34.12,0.0
2022-05-24 18:00:00,2022-05-24 19:00:00,20.5,81.0,1.2,10.03,6.3,9.9,4.0,,122.4,,,,,,,56.75,0.45,161.75,27.5,738.0,,,32.38,0.0
2022-05-24 19:00:00,2022-05-24 20:00:00,28.75,117.75,4.55,29.35,19.32,10.75,7.55,0.29,54.77,,,,,,,68.5,0.3,51.5,11.0,738.0,,,29.5,0.0
2022-05-24 20:00:00,2022-05-24 21:00:00,42.5,171.0,2.02,18.85,11.68,12.4,9.62,,39.75,,,,,,,77.5,0.32,57.75,11.0,738.0,,,27.8,0.0
2022-05-24 21:00:00,2022-05-24 22:00:00,50.0,162.0,0.82,13.38,7.78,11.93,7.9,1.39,16.15,,,,,,,83.75,0.35,155.0,11.5,738.75,,,27.05,0.0
2022-05-24 22:00:00,2022-05-24 23:00:00,,99.0,0.9,12.2,7.22,11.35,8.8,0.22,9.93,,,,,,,87.0,0.35,109.0,11.0,739.0,,,26.2,0.0
2022-05-24 23:00:00,2022-05-25 00:00:00,,99.0,34.7,14.0,19.15,9.7,3.7,0.58,4.5,,,,,,,89.0,0.37,206.67,15.0,739.0,,,25.57,0.0
2022-05-25 00:00:00,2022-05-25 01:00:00,,,0.93,10.22,5.7,11.12,3.88,0.35,7.78,,,,,,,89.5,0.33,206.5,12.0,739.0,,,25.35,0.0
2022-05-25 01:00:00,2022-05-25 02:00:00,,106.0,1.3,12.05,7.45,10.28,6.67,0.17,24.3,,,,,,,90.0,0.32,247.0,11.25,738.25,,,25.05,0.0
2022-05-25 02:00:00,2022-05-25 03:00:00,,104.75,1.0,8.9,5.6,11.0,,,24.15,,,,,,,89.0,0.38,270.0,10.25,738.0,,,24.97,0.0
2022-05-25 03:00:00,2022-05-25 04:00:00,,101.5,1.3,9.25,5.97,10.32,,,10.15,,,,,,,89.75,0.3,273.0,10.0,738.0,,,24.35,0.0
2022-05-25 04:00:00,2022-05-25 05:00:00,,105.0,1.43,9.02,5.92,8.25,,0.1,4.88,,,,,,,90.5,0.35,218.25,10.0,738.0,,,24.02,0.0
2022-05-25 05:00:00,2022-05-25 06:00:00,,113.0,1.12,7.83,5.08,7.5,,0.07,3.05,,,,,,,91.0,0.35,195.5,15.0,739.0,,,24.0,0.0
2022-05-25 06:00:00,2022-05-25 07:00:00,,127.0,2.08,8.47,6.17,7.15,,0.03,5.55,,,,,,,89.25,0.52,143.25,54.25,739.5,,,25.4,0.0
2022-05-25 07:00:00,2022-05-25 08:00:00,,151.0,2.95,6.47,6.35,7.23,0.1,0.62,21.8,,,,,,,72.0,1.1,263.67,115.0,740.33,,,28.03,0.0
2022-05-25 08:00:00,2022-05-25 09:00:00,,68.0,0.7,3.85,2.12,7.78,1.8,1.32,73.38,,,,,,,56.25,1.05,260.75,161.0,741.0,,,30.65,0.0
2022-05-25 09:00:00,2022-05-25 10:00:00,,68.5,1.15,2.47,2.25,7.8,,0.06,111.55,,,,,,,51.5,1.02,265.0,121.5,740.5,,,32.7,0.0
2022-05-25 10:00:00,2022-05-25 11:00:00,,69.25,1.3,1.6,1.88,8.8,1.9,,143.95,,,,,,,50.75,1.25,210.5,291.75,740.0,,,33.58,0.0
2022-05-25 11:00:00,2022-05-25 12:00:00,,72.5,1.15,2.02,2.0,9.68,2.08,,167.6,,,,,,,48.5,1.32,270.5,330.5,739.5,,,34.58,0.0
2022-05-25 12:00:00,2022-05-25 13:00:00,34.0,91.5,1.1,2.0,1.95,10.23,1.3,0.0,181.55,,,,,,,49.0,1.57,226.25,345.0,739.0,,,35.05,0.0
2022-05-25 13:00:00,2022-05-25 14:00:00,32.75,104.5,1.15,1.45,1.7,10.8,,0.08,176.78,,,,,,,48.5,1.75,167.25,298.5,738.0,,,35.17,0.0
2022-05-25 14:00:00,2022-05-25 15:00:00,29.0,121.0,1.1,1.68,1.75,11.57,0.6,0.28,164.07,,,,,,,49.25,1.35,155.25,215.25,737.5,,,35.28,0.0
2022-05-25 15:00:00,2022-05-25 16:00:00,,,0.5,1.7,1.3,11.3,,1.05,99.3,,,,,,,48.0,1.4,165.0,261.0,737.0,,,35.5,0.0
2022-05-25 16:00:00,2022-05-25 17:00:00,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-25 17:00:00,2022-05-25 18:00:00,,,0.2,7.9,0.93,4.9,14.7,0.13,92.85,,,,,,,53.0,1.0,107.25,78.5,736.0,,,34.55,0.0
2022-05-25 18:00:00,2022-05-25 19:00:00,,,28.6,13.57,16.8,8.03,4.8,0.91,50.63,,,,,,,59.33,0.5,82.0,19.67,736.0,,,32.93,0.0
2022-05-25 19:00:00,2022-05-25 20:00:00,42.0,179.0,2.13,18.95,11.17,9.53,5.35,1.37,87.58,,,,,,,66.25,0.45,88.25,11.0,736.75,,,30.95,0.0
2022-05-25 20:00:00,2022-05-25 21:00:00,46.75,174.75,1.28,15.52,9.3,12.03,8.72,0.87,65.0,,,,,,,73.5,0.4,84.75,11.0,737.0,,,29.32,0.0
2022-05-25 21:00:00,2022-05-25 22:00:00,67.75,162.25,1.12,9.0,5.7,12.95,11.82,0.61,64.18,,,,,,,77.0,0.35,84.0,11.0,737.5,,,28.38,0.0
2022-05-25 22:00:00,2022-05-25 23:00:00,89.0,163.0,1.02,9.25,5.75,13.68,14.2,0.5,43.25,,,,,,,80.25,0.3,50.5,11.0,738.0,,,27.77,0.0
2022-05-25 23:00:00,2022-05-26 00:00:00,91.75,161.5,1.05,10.43,6.38,14.42,14.62,0.84,25.15,,,,,,,83.25,0.38,66.5,11.0,737.0,,,27.15,0.0
2022-05-26 00:00:00,2022-05-26 01:00:00,94.5,157.0,1.25,10.25,6.47,14.92,7.95,0.98,23.07,,,,,,,85.0,0.35,141.25,11.0,737.0,,,26.62,0.0
2022-05-26 01:00:00,2022-05-26 02:00:00,104.25,166.5,2.3,15.15,9.9,14.55,7.38,0.93,7.7,,,,,,,86.75,0.33,182.0,11.0,736.75,,,26.35,0.0
2022-05-26 02:00:00,2022-05-26 03:00:00,100.75,193.75,2.9,15.9,10.8,19.1,10.0,0.61,4.9,,,,,,,88.25,0.33,159.25,11.0,736.0,,,25.93,0.0
2022-05-26 03:00:00,2022-05-26 04:00:00,96.5,178.75,2.27,14.82,9.77,17.73,10.48,0.33,3.98,,,,,,,89.5,0.3,80.0,11.0,736.0,,,25.48,0.0
2022-05-26 04:00:00,2022-05-26 05:00:00,93.75,145.0,2.35,14.35,9.55,16.18,11.45,0.07,3.67,,,,,,,90.0,0.4,49.0,11.0,736.5,,,25.12,0.0
2022-05-26 05:00:00,2022-05-26 06:00:00,89.25,146.5,3.42,14.75,10.65,16.25,12.6,,2.67,,,,,,,91.0,0.3,245.75,13.5,737.25,,,25.18,0.0
2022-05-26 06:00:00,2022-05-26 07:00:00,93.25,160.5,4.2,16.88,12.43,17.08,12.03,0.02,7.12,,,,,,,90.25,0.35,263.0,40.75,738.0,,,26.28,0.0
2022-05-26 07:00:00,2022-05-26 08:00:00,128.5,213.5,3.23,19.93,13.23,17.92,12.28,0.29,33.38,,,,,,,80.5,0.8,289.5,96.0,738.0,,,29.38,0.0
2022-05-26 08:00:00,2022-05-26 09:00:00,178.0,287.0,1.23,12.1,7.43,16.27,17.15,0.81,87.5,,,,,,,61.0,0.93,293.33,163.33,739.0,,,32.63,0.0
2022-05-26 09:00:00,2022-05-26 10:00:00,,,0.82,6.3,4.03,14.9,17.02,0.4,154.85,,,,,,,55.0,1.12,296.25,131.5,739.0,,,33.7,0.0
2022-05-26 10:00:00,2022-05-26 11:00:00,61.0,133.0,0.97,2.45,2.07,15.53,12.4,,179.18,,,,,,,51.0,0.9,247.25,204.25,738.5,,,34.83,0.0
2022-05-26 11:00:00,2022-05-26 12:00:00,61.0,135.0,1.2,1.48,1.75,15.88,9.62,0.72,184.2,,,,,,,49.5,1.27,242.5,295.0,738.0,,,35.55,0.0
2022-05-26 12:00:00,2022-05-26 13:00:00,61.5,141.75,1.1,1.8,1.85,16.45,8.38,0.71,193.03,,,,,,,49.5,1.02,204.0,240.75,737.25,,,35.8,0.0
2022-05-26 13:00:00,2022-05-26 14:00:00,63.75,142.5,1.08,2.1,1.98,17.12,8.53,0.98,193.8,,,,,,,49.25,1.05,163.5,235.25,736.75,,,36.15,0.0
2022-05-26 14:00:00,2022-05-26 15:00:00,64.5,137.25,1.2,2.38,2.25,17.92,10.28,1.16,,,,,,,,47.0,1.1,156.25,269.25,736.0,,,36.75,0.0
2022-05-26 15:00:00,2022-05-26 16:00:00,61.75,135.0,1.0,1.72,1.73,18.57,10.83,1.16,,,,,,,,49.5,1.65,179.0,210.0,735.0,,,35.9,0.0
2022-05-26 16:00:00,2022-05-26 17:00:00,66.5,138.5,0.88,2.0,1.8,18.93,10.68,1.03,,,,,,,,50.5,1.43,159.25,138.75,734.0,,,35.62,0.0
2022-05-26 17:00:00,2022-05-26 18:00:00,64.25,148.0,0.92,2.6,2.12,20.95,13.12,0.84,,,,,,,,53.0,1.27,166.0,70.5,734.0,,,35.0,0.0
2022-05-26 18:00:00,2022-05-26 19:00:00,65.0,155.75,0.92,5.4,3.62,24.03,12.2,0.44,,,,,,,,57.75,0.83,140.75,21.5,734.0,,,33.85,0.0
2022-05-26 19:00:00,2022-05-26 20:00:00,74.0,188.0,1.55,14.3,8.85,23.05,10.4,1.09,134.95,,,,,,,65.0,0.4,128.5,11.0,734.0,,,32.45,0.0
2022-05-26 20:00:00,2022-05-26 21:00:00,74.0,188.0,,8.9,3.75,16.42,6.9,0.97,76.15,,,,,,,73.5,0.43,126.5,11.5,734.0,,,30.38,0.0
2022-05-26 21:00:00,2022-05-26 22:00:00,116.0,183.0,0.9,9.25,5.65,19.65,8.2,0.82,81.12,,,,,,,76.5,0.4,93.75,11.0,734.75,,,29.35,0.0
2022-05-26 22:00:00,2022-05-26 23:00:00,113.5,181.0,1.07,8.9,5.6,21.48,10.25,1.23,61.77,,,,,,,80.5,0.3,86.0,11.0,734.5,,,28.38,0.0
2022-05-26 23:00:00,2022-05-27 00:00:00,107.0,181.5,1.23,9.43,6.03,21.7,12.78,0.46,35.7,,,,,,,84.25,0.32,86.0,11.0,734.0,,,27.53,0.0
2022-05-27 00:00:00,2022-05-27 01:00:00,109.75,191.5,1.32,10.1,6.42,22.0,7.9,1.05,28.27,,,,,,,86.75,0.4,117.75,11.0,733.25,,,26.82,0.0
2022-05-27 01:00:00,2022-05-27 02:00:00,110.0,163.25,0.9,8.43,5.23,19.77,7.4,1.43,33.15,,,,,,,87.75,0.33,33.0,11.0,733.0,,,26.08,0.0
2022-05-27 02:00:00,2022-05-27 03:00:00,120.25,178.25,0.8,14.8,8.5,26.7,11.7,1.94,28.83,,,,,,,87.5,0.3,33.25,10.75,733.0,,,25.8,0.0
2022-05-27 03:00:00,2022-05-27 04:00:00,144.75,219.5,0.7,12.93,7.45,24.25,12.35,1.81,32.72,,,,,,,87.0,0.33,67.5,11.0,733.0,,,25.8,0.0
2022-05-27 04:00:00,2022-05-27 05:00:00,150.0,215.25,1.3,11.9,7.4,22.12,15.05,1.67,23.07,,,,,,,87.5,0.3,277.0,11.0,733.0,,,25.7,0.0
2022-05-27 05:00:00,2022-05-27 06:00:00,141.75,216.75,1.27,10.55,6.65,22.65,17.68,1.58,24.75,,,,,,,88.0,0.3,294.75,13.75,734.0,,,25.63,0.0
2022-05-27 06:00:00,2022-05-27 07:00:00,151.0,228.25,1.38,12.25,7.62,23.43,20.5,1.58,29.02,,,,,,,86.0,0.65,249.0,39.25,734.5,,,26.65,0.0
2022-05-27 07:00:00,2022-05-27 08:00:00,169.25,251.75,1.18,11.62,7.15,23.73,23.35,1.09,59.38,,,,,,,77.75,1.3,246.25,89.0,735.0,,,28.6,0.0
2022-05-27 08:00:00,2022-05-27 09:00:00,161.0,239.0,,5.0,,17.05,1.3,0.69,41.8,,,,,,,69.5,1.25,228.0,153.5,736.0,,,31.0,0.0
2022-05-27 09:00:00,2022-05-27 10:00:00,,169.0,0.9,2.73,1.33,20.5,11.4,0.8,142.52,,,,,,,61.75,1.43,216.75,146.0,736.0,,,32.6,0.0
2022-05-27 10:00:00,2022-05-27 11:00:00,88.0,164.75,0.78,2.5,1.98,21.58,8.2,,181.68,,,,,,,55.75,1.35,217.0,258.75,735.75,,,34.45,0.0
2022-05-27 11:00:00,2022-05-27 12:00:00,84.25,147.25,1.3,1.23,1.7,21.62,11.28,0.79,,,,,,,,50.5,1.2,231.25,287.25,735.0,,,35.9,0.0
2022-05-27 12:00:00,2022-05-27 13:00:00,74.25,137.75,0.88,2.6,2.1,25.47,15.1,1.02,,,,,,,,48.25,1.35,220.25,290.25,734.75,,,36.75,0.0
2022-05-27 13:00:00,2022-05-27 14:00:00,77.5,154.0,0.88,2.72,2.15,25.3,12.72,0.98,,,,,,,,47.75,1.3,165.25,290.75,734.0,,,37.57,0.0
2022-05-27 14:00:00,2022-05-27 15:00:00,76.0,159.5,0.9,2.98,2.3,25.9,13.0,0.71,,,,,,,,45.75,1.12,130.0,247.25,733.0,,,38.25,0.0
2022-05-27 15:00:00,2022-05-27 16:00:00,74.0,158.75,0.93,3.23,2.42,27.73,16.82,0.69,,,,,,,,45.5,0.9,126.25,190.25,732.0,,,38.55,0.0
2022-05-27 16:00:00,2022-05-27 17:00:00,68.75,165.25,0.9,4.33,3.05,28.02,16.33,0.86,,,,,,,,47.0,0.82,126.5,128.5,731.0,,,37.92,0.0
2022-05-27 17:00:00,2022-05-27 18:00:00,71.5,181.25,1.03,6.22,4.17,26.57,14.57,1.13,,,,,,,,48.0,0.52,134.75,65.5,731.0,,,37.5,0.0
2022-05-27 18:00:00,2022-05-27 19:00:00,73.0,191.0,0.9,6.6,4.25,26.55,14.6,0.96,,,,,,,,54.0,0.65,214.0,26.5,731.0,,,35.8,0.0
