From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),Temp (),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),Xylene (ug/m3),AT (degree C),RF ()
2020-10-23 15:00:00,2020-10-23 16:00:00,34.25,122.5,3.88,,0.85,,,0.42,22.98,,,,,,14.25,0.73,119.0,79.5,740.0,,34.08,0.0
2020-10-23 16:00:00,2020-10-23 17:00:00,39.0,133.0,3.8,,0.97,,,0.7,19.0,,,,,,22.33,0.6,109.33,54.33,740.0,,32.8,0.0
2020-10-23 17:00:00,2020-10-23 18:00:00,47.0,163.0,4.3,,1.9,,,0.93,11.05,,,,,,27.0,0.5,102.0,31.0,740.0,,31.25,0.0
2020-10-23 18:00:00,2020-10-23 19:00:00,91.0,278.0,14.45,5.7,14.8,0.5,,1.42,7.2,,,,,,29.5,0.5,94.5,22.0,740.0,,29.6,0.0
2020-10-23 19:00:00,2020-10-23 20:00:00,132.0,369.0,41.35,28.2,48.6,,,1.96,4.85,,,,,,29.5,0.45,91.0,22.0,740.0,,28.75,0.0
2020-10-23 20:00:00,2020-10-23 21:00:00,153.0,421.0,42.9,28.8,50.2,,,2.0,5.8,,,,,,29.0,0.4,117.0,22.0,740.0,,28.7,0.0
2020-10-23 21:00:00,2020-10-23 22:00:00,,,,,,,,,,,,,,,,,,,,,,
2020-10-23 22:00:00,2020-10-23 23:00:00,,,,,,,,,,,,,,,,,,,,,,
2020-10-23 23:00:00,2020-10-24 00:00:00,,,,,,,,,,,,,,,,,,,,,,
2020-10-24 00:00:00,2020-10-24 01:00:00,,,,,,,,,,,,,,,,,,,,,,
2020-10-24 01:00:00,2020-10-24 02:00:00,,,,,,,,,,,,,,,,,,,,,,
2020-10-24 02:00:00,2020-10-24 03:00:00,,,,,,,,,,,,,,,,,,,,,,
2020-10-24 03:00:00,2020-10-24 04:00:00,,,,,,,,,,,,,,,,,,,,,,
2020-10-24 04:00:00,2020-10-24 05:00:00,,,,,,,,,,,,,,,,,,,,,,
2020-10-24 05:00:00,2020-10-24 06:00:00,,,,,,,,,,,,,,,,,,,,,,
2020-10-24 06:00:00,2020-10-24 07:00:00,,,,,,,,,,,,,,,,,,,,,,
2020-10-24 07:00:00,2020-10-24 08:00:00,,,,,,,,,,,,,,,,,,,,,,
2020-10-24 08:00:00,2020-10-24 09:00:00,,,,,,,,,,,,,,,,,,,,,,
2020-10-24 09:00:00,2020-10-24 10:00:00,314.0,547.0,7.05,0.6,5.55,,,1.97,17.55,,,,,,42.5,0.6,109.5,172.5,740.0,,25.95,0.0
2020-10-24 10:00:00,2020-10-24 11:00:00,318.67,600.0,5.0,,2.27,,,1.96,22.33,,,,,,37.0,0.6,112.33,200.0,740.0,,27.73,0.0
2020-10-24 11:00:00,2020-10-24 12:00:00,262.0,548.0,3.9,,1.1,,,1.85,29.7,,,,,,29.5,0.7,104.5,228.0,740.0,,29.8,0.0
2020-10-24 12:00:00,2020-10-24 13:00:00,205.0,458.0,3.83,,1.07,,,1.62,34.27,,,,,,24.33,0.6,110.33,149.67,740.0,,31.47,0.0
2020-10-24 13:00:00,2020-10-24 14:00:00,145.5,339.0,3.9,,1.27,,,1.43,36.12,,,,,,21.0,0.65,116.25,133.5,740.0,,32.17,0.0
2020-10-24 14:00:00,2020-10-24 15:00:00,129.0,288.0,4.03,,1.3,,,1.34,38.07,,,,,,21.67,0.6,110.0,164.0,740.0,,32.43,0.0
2020-10-24 15:00:00,2020-10-24 16:00:00,120.33,277.0,3.8,,0.93,,,0.9,37.03,,,,,,23.67,0.63,96.67,86.33,740.0,,32.13,0.0
2020-10-24 16:00:00,2020-10-24 17:00:00,116.33,276.0,3.83,,0.7,,,0.65,30.4,,,,,,29.0,0.53,114.0,48.33,740.0,,30.9,0.0
2020-10-24 17:00:00,2020-10-24 18:00:00,111.0,294.0,3.8,,1.0,,,0.7,23.5,,,,,,32.0,0.5,111.0,33.0,740.0,,30.2,0.0
2020-10-24 18:00:00,2020-10-24 19:00:00,137.67,403.0,15.97,10.73,18.67,0.4,,1.31,9.9,,,,,,35.67,0.47,116.67,22.0,740.0,,28.43,0.0
2020-10-24 19:00:00,2020-10-24 20:00:00,147.25,400.0,22.75,12.43,25.08,0.3,,1.51,7.47,,,,,,36.25,0.47,106.0,22.0,740.0,,27.65,0.0
2020-10-24 20:00:00,2020-10-24 21:00:00,160.0,450.0,29.0,16.25,32.2,0.1,,1.58,10.75,,,,,,37.0,0.55,101.0,22.0,740.0,,27.15,0.0
2020-10-24 21:00:00,2020-10-24 22:00:00,219.0,436.0,18.6,11.25,21.1,,,1.71,5.95,,,,,,43.0,0.45,63.0,22.0,740.0,,26.15,0.0
2020-10-24 22:00:00,2020-10-24 23:00:00,232.33,549.0,45.8,31.4,53.93,1.2,,1.85,5.97,,,,,,42.33,0.4,60.33,22.0,740.0,,25.9,0.0
2020-10-24 23:00:00,2020-10-25 00:00:00,201.0,631.0,44.67,30.6,52.6,0.13,,1.69,6.42,,,,,,43.5,0.43,55.0,22.0,740.0,,25.27,0.0
2020-10-25 00:00:00,2020-10-25 01:00:00,,493.0,38.0,25.8,44.6,,,1.59,3.9,,,,,,45.0,0.4,31.0,22.0,740.0,,25.0,0.0
2020-10-25 01:00:00,2020-10-25 02:00:00,206.0,566.0,33.3,26.7,41.3,,,1.44,7.2,,,,,,47.0,0.5,71.0,22.0,740.0,,24.1,0.0
2020-10-25 02:00:00,2020-10-25 03:00:00,206.0,522.0,23.0,10.7,24.4,0.17,,1.4,7.9,,,,,,49.0,0.5,108.33,22.0,740.0,,23.5,0.0
2020-10-25 03:00:00,2020-10-25 04:00:00,207.33,472.0,19.13,9.47,20.57,,,1.35,4.6,,,,,,53.33,0.37,139.0,22.67,740.0,,22.7,0.0
2020-10-25 04:00:00,2020-10-25 05:00:00,212.0,503.0,19.83,9.3,21.07,,,1.33,5.27,,,,,,53.67,0.3,125.33,23.0,740.0,,22.53,0.0
2020-10-25 05:00:00,2020-10-25 06:00:00,212.0,511.0,15.2,5.05,15.0,,,1.31,6.8,,,,,,55.5,0.4,89.0,22.5,740.0,,22.0,0.0
2020-10-25 06:00:00,2020-10-25 07:00:00,231.25,500.0,15.38,6.12,15.75,,,1.39,5.8,,,,,,56.0,0.38,112.75,25.5,740.0,,21.98,0.0
2020-10-25 07:00:00,2020-10-25 08:00:00,280.0,653.0,,,,,,,4.8,,,,,,55.5,0.4,212.5,52.0,740.0,,22.6,0.0
2020-10-25 08:00:00,2020-10-25 09:00:00,264.0,659.0,12.57,3.27,11.97,,,1.58,13.2,,,,,,51.0,0.37,218.33,110.67,740.0,,24.43,0.0
2020-10-25 09:00:00,2020-10-25 10:00:00,272.0,683.0,5.7,,3.7,,,1.71,17.95,,,,,,47.5,0.4,193.0,155.0,740.0,,26.6,0.0
2020-10-25 10:00:00,2020-10-25 11:00:00,311.0,840.0,4.33,,1.77,,,1.81,26.73,,,,,,43.0,0.47,116.33,202.67,740.0,,28.87,0.0
2020-10-25 11:00:00,2020-10-25 12:00:00,243.0,605.0,4.2,,1.38,,,1.65,32.62,,,,,,36.75,0.47,122.5,220.5,740.0,,31.13,0.0
2020-10-25 12:00:00,2020-10-25 13:00:00,200.5,566.0,4.2,,1.6,,,1.53,33.6,,,,,,27.0,0.65,91.5,119.5,740.0,,32.7,0.0
2020-10-25 13:00:00,2020-10-25 14:00:00,139.33,465.0,3.87,,1.1,,,0.58,25.5,,,,,,14.67,0.67,97.67,139.67,740.67,,33.87,0.0
2020-10-25 14:00:00,2020-10-25 15:00:00,66.0,188.0,4.1,,1.55,,,0.36,27.6,,,,,,15.5,0.7,103.5,181.5,741.0,,33.85,0.0
2020-10-25 15:00:00,2020-10-25 16:00:00,64.0,188.0,4.25,,1.55,,,0.61,25.95,,,,,,15.0,0.7,98.0,70.0,739.5,,33.75,0.0
2020-10-25 16:00:00,2020-10-25 17:00:00,58.0,185.0,3.9,,1.2,,,0.65,17.1,,,,,,20.0,0.5,110.0,52.0,740.0,,32.4,0.0
2020-10-25 17:00:00,2020-10-25 18:00:00,74.0,233.0,14.2,18.65,15.62,0.3,,1.07,6.58,,,,,,27.25,0.43,121.75,26.75,740.0,,30.58,0.0
2020-10-25 18:00:00,2020-10-25 19:00:00,95.0,410.0,66.55,46.3,78.75,0.85,,2.02,4.15,,,,,,29.5,0.4,125.0,22.5,740.0,,29.55,0.0
2020-10-25 19:00:00,2020-10-25 20:00:00,123.0,410.0,78.9,58.45,95.25,0.15,,2.37,4.65,,,,,,37.5,0.4,91.5,23.0,740.0,,27.6,0.0
2020-10-25 20:00:00,2020-10-25 21:00:00,158.33,633.0,74.63,55.27,90.1,0.1,,2.26,5.0,,,,,,37.67,0.4,128.0,23.0,740.0,,27.5,0.0
2020-10-25 21:00:00,2020-10-25 22:00:00,182.25,525.0,68.92,49.25,82.2,0.38,,2.15,6.15,,,,,,37.5,0.4,133.25,23.0,740.0,,26.78,0.0
2020-10-25 22:00:00,2020-10-25 23:00:00,210.0,537.0,61.15,43.25,72.75,0.2,,1.98,4.75,,,,,,43.0,0.35,150.0,23.0,740.0,,25.5,0.0
2020-10-25 23:00:00,2020-10-26 00:00:00,221.67,652.0,63.33,45.6,75.73,0.1,,1.79,5.27,,,,,,41.33,0.37,104.33,22.67,740.0,,25.13,0.0
2020-10-26 00:00:00,2020-10-26 01:00:00,205.0,536.0,71.35,52.4,85.85,0.3,,1.79,4.3,,,,,,51.0,0.45,40.5,23.0,740.0,,23.75,0.0
2020-10-26 01:00:00,2020-10-26 02:00:00,,561.0,79.3,59.4,96.1,,,1.81,4.6,,,,,,51.0,0.4,33.0,23.0,740.0,,23.7,0.0
2020-10-26 02:00:00,2020-10-26 03:00:00,,504.0,61.37,41.9,72.17,0.33,,1.66,3.88,,,,,,45.75,0.5,46.0,23.0,740.0,,23.53,0.0
2020-10-26 03:00:00,2020-10-26 04:00:00,,432.0,39.63,26.2,46.17,0.3,,1.51,5.7,,,,,,47.33,0.5,69.33,23.0,740.0,,23.17,0.0
2020-10-26 04:00:00,2020-10-26 05:00:00,,409.0,23.3,12.8,25.8,,,1.43,7.0,,,,,,47.0,0.6,61.0,23.0,740.0,,23.0,0.0
2020-10-26 05:00:00,2020-10-26 06:00:00,,484.0,10.65,2.15,9.8,,,1.4,5.8,,,,,,53.5,0.55,134.5,23.0,740.0,,21.2,0.0
2020-10-26 06:00:00,2020-10-26 07:00:00,,440.0,9.1,0.83,7.68,,,1.43,4.2,,,,,,56.75,0.38,217.0,25.0,740.0,,21.0,0.0
2020-10-26 07:00:00,2020-10-26 08:00:00,,522.0,20.5,9.2,21.6,0.1,,1.69,4.38,,,,,,56.75,0.47,155.75,55.25,740.0,,21.0,0.0
2020-10-26 08:00:00,2020-10-26 09:00:00,,554.0,14.3,5.7,14.6,,,1.8,11.6,,,,,,54.0,0.5,206.0,143.0,740.0,,23.4,0.0
2020-10-26 09:00:00,2020-10-26 10:00:00,,675.0,6.95,,4.5,,,1.73,16.6,,,,,,52.0,0.55,205.5,178.5,740.0,,24.8,0.0
2020-10-26 10:00:00,2020-10-26 11:00:00,,438.0,4.8,,2.2,,,1.52,19.95,,,,,,42.5,0.5,188.0,214.5,740.0,,27.75,0.0
2020-10-26 11:00:00,2020-10-26 12:00:00,,410.0,3.9,,1.4,,,1.35,25.0,,,,,,32.0,0.6,112.0,226.0,740.0,,30.8,0.0
2020-10-26 12:00:00,2020-10-26 13:00:00,,482.0,4.03,,1.4,,,1.22,26.1,,,,,,26.33,0.67,101.67,144.33,740.0,,31.8,0.0
2020-10-26 13:00:00,2020-10-26 14:00:00,,268.0,4.23,,1.8,,,1.08,26.73,,,,,,20.67,0.7,98.33,96.33,740.0,,32.7,0.0
2020-10-26 14:00:00,2020-10-26 15:00:00,49.0,208.0,4.1,,1.67,,,0.94,23.53,,,,,,16.67,0.77,114.33,168.0,740.0,,33.3,0.0
2020-10-26 15:00:00,2020-10-26 16:00:00,51.75,180.0,3.77,,1.28,,,0.78,24.23,,,,,,19.75,0.72,111.75,84.0,740.0,,32.83,0.0
2020-10-26 16:00:00,2020-10-26 17:00:00,64.33,188.0,4.5,,1.87,,,0.67,14.6,,,,,,25.0,0.6,107.0,50.67,739.67,,31.53,0.0
2020-10-26 17:00:00,2020-10-26 18:00:00,68.0,233.0,7.7,,5.8,0.2,,1.06,9.1,,,,,,30.0,0.6,115.0,23.0,740.0,,29.0,0.0
2020-10-26 18:00:00,2020-10-26 19:00:00,80.75,305.0,12.82,8.53,13.85,0.63,,1.3,6.72,,,,,,32.5,0.5,101.25,22.5,740.0,,28.15,0.0
2020-10-26 19:00:00,2020-10-26 20:00:00,146.5,370.0,22.55,10.1,23.7,0.3,,1.56,8.3,,,,,,38.5,0.55,87.5,23.0,740.0,,26.7,0.0
2020-10-26 20:00:00,2020-10-26 21:00:00,169.67,418.0,13.6,2.07,12.17,0.9,,1.53,7.97,,,,,,43.33,0.57,83.67,23.0,740.0,,25.37,0.0
2020-10-26 21:00:00,2020-10-26 22:00:00,161.0,394.0,12.7,2.8,11.77,0.2,,1.43,7.0,,,,,,45.33,0.57,77.0,23.0,740.0,,24.67,0.0
2020-10-26 22:00:00,2020-10-26 23:00:00,142.33,365.0,8.27,1.2,6.7,,,1.22,8.27,,,,,,48.33,0.6,87.33,23.0,740.0,,23.73,0.0
2020-10-26 23:00:00,2020-10-27 00:00:00,170.0,360.0,8.25,0.55,6.68,0.3,,1.19,6.83,,,,,,50.75,0.6,97.0,22.75,740.0,,22.85,0.0
2020-10-27 00:00:00,2020-10-27 01:00:00,232.25,454.0,9.18,1.0,7.98,,,1.3,7.3,,,,,,53.25,0.62,71.5,23.0,740.0,,22.12,0.0
2020-10-27 01:00:00,2020-10-27 02:00:00,266.0,499.0,8.4,0.8,7.05,,,1.35,7.2,,,,,,55.5,0.65,66.5,23.0,740.0,,21.45,0.0
2020-10-27 02:00:00,2020-10-27 03:00:00,262.33,487.0,7.37,,5.77,,,1.36,7.93,,,,,,58.33,0.63,82.33,23.0,740.0,,20.53,0.0
2020-10-27 03:00:00,2020-10-27 04:00:00,254.67,472.0,6.4,,4.53,,,1.35,7.4,,,,,,61.67,0.6,75.33,23.0,740.0,,19.83,0.0
2020-10-27 04:00:00,2020-10-27 05:00:00,254.0,450.0,6.4,,4.35,,,1.35,7.55,,,,,,62.0,0.6,68.5,23.0,740.0,,19.7,0.0
2020-10-27 05:00:00,2020-10-27 06:00:00,257.0,447.0,6.37,,4.17,,,1.34,6.47,,,,,,67.0,0.6,83.0,23.0,740.0,,18.73,0.0
2020-10-27 06:00:00,2020-10-27 07:00:00,265.5,459.0,8.4,0.35,6.72,,,1.37,5.6,,,,,,70.0,0.6,81.25,26.25,740.0,,18.15,0.0
2020-10-27 07:00:00,2020-10-27 08:00:00,261.0,499.0,,,,,,,5.6,,,,,,69.0,0.6,69.67,54.0,740.0,,18.47,0.0
2020-10-27 08:00:00,2020-10-27 09:00:00,269.0,521.0,8.7,1.0,7.1,,,1.5,10.4,,,,,,61.33,0.63,76.67,123.67,740.0,,20.7,0.0
2020-10-27 09:00:00,2020-10-27 10:00:00,265.0,528.0,5.87,,3.6,,,1.54,14.47,,,,,,54.67,0.7,93.67,174.67,740.0,,22.77,0.0
2020-10-27 10:00:00,2020-10-27 11:00:00,232.0,477.0,4.6,,2.03,,,1.45,21.73,,,,,,44.0,0.73,93.67,222.0,740.0,,25.83,0.0
2020-10-27 11:00:00,2020-10-27 12:00:00,162.5,361.0,3.78,,1.15,,,1.29,25.88,,,,,,34.5,0.75,105.0,251.0,740.0,,28.3,0.0
2020-10-27 12:00:00,2020-10-27 13:00:00,131.0,310.0,3.95,,1.3,,,1.17,26.2,,,,,,27.0,0.75,105.0,114.5,740.0,,30.2,0.0
2020-10-27 13:00:00,2020-10-27 14:00:00,93.0,272.0,3.8,,1.1,,,1.09,25.05,,,,,,21.0,0.8,93.5,73.0,740.0,,31.3,0.0
2020-10-27 14:00:00,2020-10-27 15:00:00,53.0,245.0,3.92,,1.28,,,0.72,23.35,,,,,,13.75,0.85,94.25,191.75,740.0,,32.15,0.0
2020-10-27 15:00:00,2020-10-27 16:00:00,47.5,182.0,3.6,,1.1,,,0.65,25.25,,,,,,15.0,0.75,95.5,55.0,740.0,,31.85,0.0
2020-10-27 16:00:00,2020-10-27 17:00:00,56.33,175.0,3.77,,0.97,0.2,,0.74,19.87,,,,,,18.67,0.57,96.67,47.67,740.0,,31.17,0.0
2020-10-27 17:00:00,2020-10-27 18:00:00,83.0,213.0,,,,,,,,,,,,,29.5,0.5,85.5,23.5,740.0,,28.85,0.0
2020-10-27 18:00:00,2020-10-27 19:00:00,99.0,337.0,,,,,,,,,,,,,31.0,0.5,98.0,23.0,740.0,,27.9,0.0
2020-10-27 19:00:00,2020-10-27 20:00:00,130.25,368.0,,,,,,,,,,,,,31.5,0.5,84.5,23.0,740.0,,26.9,0.0
2020-10-27 20:00:00,2020-10-27 21:00:00,140.0,372.0,,,,,,,,,,,,,33.0,0.5,81.0,23.0,740.0,,26.1,0.0
2020-10-27 21:00:00,2020-10-27 22:00:00,134.33,364.0,45.4,112.6,96.8,82.27,,1.51,4.07,,,,,,36.0,0.5,71.67,23.0,740.0,,24.93,0.0
2020-10-27 22:00:00,2020-10-27 23:00:00,136.67,370.0,15.43,62.03,45.53,71.03,,1.44,5.1,,,,,,34.0,0.5,83.33,23.0,740.0,,24.17,0.0
2020-10-27 23:00:00,2020-10-28 00:00:00,155.0,353.0,16.4,67.7,49.3,66.3,,1.28,5.0,,,,,,38.0,0.6,89.0,23.0,740.0,,22.8,0.0
2020-10-28 00:00:00,2020-10-28 01:00:00,155.0,343.0,15.6,61.4,45.3,71.45,,1.25,4.85,,,,,,37.5,0.6,89.0,23.0,740.0,,22.7,0.0
2020-10-28 01:00:00,2020-10-28 02:00:00,153.33,333.0,23.43,75.9,59.4,73.07,,1.16,3.73,,,,,,40.33,0.57,94.0,23.0,740.0,,21.93,0.0
2020-10-28 02:00:00,2020-10-28 03:00:00,156.0,344.0,13.8,64.8,45.7,83.4,,1.17,3.9,,,,,,40.0,0.6,83.0,23.0,740.0,,21.7,0.0
2020-10-28 03:00:00,2020-10-28 04:00:00,213.0,403.0,11.23,60.97,41.53,82.33,,1.2,4.07,,,,,,43.33,0.7,83.0,23.0,740.0,,21.03,0.0
2020-10-28 04:00:00,2020-10-28 05:00:00,235.0,447.0,11.05,62.5,42.25,85.55,,1.23,3.4,,,,,,46.5,0.7,93.0,23.0,740.0,,20.35,0.0
2020-10-28 05:00:00,2020-10-28 06:00:00,202.0,411.0,18.37,64.73,49.33,91.43,,1.25,3.63,,,,,,50.33,0.57,73.33,23.0,740.0,,19.8,0.0
2020-10-28 06:00:00,2020-10-28 07:00:00,216.0,407.0,13.7,56.15,41.0,92.05,,1.28,3.95,,,,,,54.0,0.65,67.5,26.5,740.0,,19.15,0.0
2020-10-28 07:00:00,2020-10-28 08:00:00,228.67,443.0,18.1,64.3,48.8,90.93,,1.47,4.13,,,,,,54.33,0.53,64.67,50.0,740.0,,19.37,0.0
2020-10-28 08:00:00,2020-10-28 09:00:00,257.75,514.0,12.58,64.4,44.52,106.3,,1.5,9.0,,,,,,52.0,0.57,84.0,105.25,740.0,,20.65,0.0
2020-10-28 09:00:00,2020-10-28 10:00:00,293.0,581.0,10.27,55.77,38.0,108.1,,1.66,12.93,,,,,,49.33,0.5,128.33,149.0,740.0,,22.77,0.0
2020-10-28 10:00:00,2020-10-28 11:00:00,283.0,,6.3,44.0,28.5,110.55,,1.71,23.15,,,,,,43.5,0.55,109.5,210.0,740.0,,26.15,0.0
2020-10-28 11:00:00,2020-10-28 12:00:00,245.67,544.0,7.4,51.33,33.3,122.63,,1.2,28.23,,,,,,34.67,0.57,135.0,244.33,740.33,,28.67,0.0
2020-10-28 12:00:00,2020-10-28 13:00:00,199.0,418.0,8.0,62.0,39.5,116.7,,0.46,26.8,,,,,,24.0,0.6,132.0,136.0,742.0,,30.4,0.0
2020-10-28 13:00:00,2020-10-28 14:00:00,,,,,,,,,,,,,,,,,,,,,,
2020-10-28 14:00:00,2020-10-28 15:00:00,,,,,,,,,,,,,,,,,,,,,,
2020-10-28 15:00:00,2020-10-28 16:00:00,,,,,0.0,,,0.0,2.5,,,,,,19.0,0.6,115.0,56.0,741.0,,31.9,0.0
2020-10-28 16:00:00,2020-10-28 17:00:00,58.0,246.0,6.45,63.5,19.5,50.3,,0.75,22.45,,,,,,24.25,0.53,102.25,48.0,739.75,,31.27,0.0
2020-10-28 17:00:00,2020-10-28 18:00:00,61.25,256.5,40.58,154.38,115.08,86.83,,1.44,9.53,,,,,,28.5,0.45,119.0,27.0,740.0,,29.43,0.0
2020-10-28 18:00:00,2020-10-28 19:00:00,71.0,288.0,60.97,206.03,159.2,113.5,,2.31,3.77,,,,,,32.67,0.4,123.33,23.0,740.0,,27.97,0.0
2020-10-28 19:00:00,2020-10-28 20:00:00,99.0,340.0,26.4,133.3,92.4,85.6,,2.43,9.1,,,,,,36.0,0.4,112.0,23.0,740.0,,27.0,0.0
2020-10-28 20:00:00,2020-10-28 21:00:00,136.75,346.33,13.38,99.95,64.08,74.92,,2.19,10.3,,,,,,38.0,0.38,135.5,23.0,740.0,,26.0,0.0
2020-10-28 21:00:00,2020-10-28 22:00:00,138.67,377.0,58.9,161.6,133.85,105.33,,2.31,4.12,,,,,,45.75,0.35,158.25,23.0,740.0,,24.63,0.0
2020-10-28 22:00:00,2020-10-28 23:00:00,156.0,521.0,38.33,130.57,100.63,92.93,,2.35,4.47,,,,,,49.0,0.4,121.0,23.0,740.0,,23.63,0.0
2020-10-28 23:00:00,2020-10-29 00:00:00,160.0,415.0,31.1,121.65,90.0,91.65,,2.27,5.47,,,,,,49.33,0.4,154.33,23.0,740.0,,23.33,0.0
2020-10-29 00:00:00,2020-10-29 01:00:00,170.0,371.33,31.15,113.78,85.83,99.83,,2.23,5.45,,,,,,52.0,0.43,154.75,23.0,740.0,,22.58,0.0
2020-10-29 01:00:00,2020-10-29 02:00:00,182.0,358.0,39.57,123.87,98.07,96.0,,2.18,4.27,,,,,,55.67,0.4,165.33,23.0,740.0,,22.0,0.0
2020-10-29 02:00:00,2020-10-29 03:00:00,170.0,332.0,10.0,60.6,40.35,90.65,,2.04,6.5,,,,,,59.0,0.5,160.5,23.0,740.0,,21.0,0.0
2020-10-29 03:00:00,2020-10-29 04:00:00,182.25,328.0,18.77,87.22,61.7,90.8,,1.96,4.55,,,,,,64.0,0.35,190.25,23.0,740.0,,20.42,0.0
2020-10-29 04:00:00,2020-10-29 05:00:00,195.0,358.0,66.8,138.5,128.0,114.1,,2.0,4.6,,,,,,66.0,0.3,154.0,23.0,740.0,,20.0,0.0
2020-10-29 05:00:00,2020-10-29 06:00:00,226.0,453.0,58.17,131.67,117.3,104.0,,2.16,4.4,,,,,,70.67,0.33,227.67,23.0,740.0,,19.67,0.0
2020-10-29 06:00:00,2020-10-29 07:00:00,226.0,456.0,67.35,129.9,123.9,116.0,,2.24,4.3,,,,,,70.0,0.3,192.5,23.0,740.0,,19.65,0.0
2020-10-29 07:00:00,2020-10-29 08:00:00,206.67,424.5,6.5,64.1,39.3,109.8,,2.28,4.88,,,,,,71.75,0.45,207.75,56.0,740.0,,19.57,0.0
2020-10-29 08:00:00,2020-10-29 09:00:00,199.33,374.5,7.37,41.77,28.17,88.1,,2.17,7.7,,,,,,63.33,0.53,242.67,121.0,740.0,,21.77,0.0
2020-10-29 09:00:00,2020-10-29 10:00:00,152.0,303.5,7.15,45.6,30.1,79.8,,1.92,10.6,,,,,,55.5,0.55,264.5,169.75,740.0,,24.77,0.0
2020-10-29 10:00:00,2020-10-29 11:00:00,89.0,233.0,5.6,29.8,20.4,82.1,,1.75,20.5,,,,,,41.0,0.5,250.0,232.0,740.0,,28.7,0.0
2020-10-29 11:00:00,2020-10-29 12:00:00,94.0,,5.1,22.9,16.3,72.6,,1.56,28.9,,,,,,30.0,0.5,205.0,248.0,740.0,,30.6,0.0
2020-10-29 12:00:00,2020-10-29 13:00:00,87.0,214.33,4.47,20.23,14.37,64.7,,1.44,31.2,,,,,,24.33,0.43,205.0,159.67,740.0,,31.3,0.0
2020-10-29 13:00:00,2020-10-29 14:00:00,72.75,220.25,4.02,20.67,14.3,57.12,,1.24,31.0,,,,,,21.25,0.45,220.0,113.0,740.0,,31.95,0.0
2020-10-29 14:00:00,2020-10-29 15:00:00,68.5,278.25,4.15,20.62,14.35,45.73,,1.15,28.88,,,,,,17.75,0.45,201.25,157.5,740.0,,32.27,0.0
2020-10-29 15:00:00,2020-10-29 16:00:00,57.25,140.0,4.53,22.38,15.6,42.12,,0.86,27.42,,,,,,18.75,0.4,255.25,83.25,740.0,,32.17,0.0
2020-10-29 16:00:00,2020-10-29 17:00:00,57.5,174.5,7.75,60.65,38.6,44.88,,0.64,20.03,,,,,,22.5,0.3,184.5,47.25,740.0,,31.23,0.0
2020-10-29 17:00:00,2020-10-29 18:00:00,73.75,259.25,41.15,156.4,116.62,78.45,,1.08,4.72,,,,,,31.5,0.3,129.5,26.75,740.0,,29.25,0.0
2020-10-29 18:00:00,2020-10-29 19:00:00,100.0,338.0,105.65,239.95,213.55,115.95,,1.73,2.65,,,,,,33.5,0.3,132.0,23.0,740.0,,28.4,0.0
2020-10-29 19:00:00,2020-10-29 20:00:00,89.0,296.0,72.6,182.5,156.1,90.0,,1.98,3.4,,,,,,41.0,0.3,171.0,23.0,740.0,,26.5,0.0
2020-10-29 20:00:00,2020-10-29 21:00:00,146.25,469.0,28.9,120.7,87.72,76.03,,2.15,5.18,,,,,,38.0,0.3,90.75,23.0,740.0,,26.45,0.0
2020-10-29 21:00:00,2020-10-29 22:00:00,156.67,403.33,39.63,127.37,100.0,94.17,,1.95,5.03,,,,,,47.67,0.3,81.33,23.0,740.0,,24.73,0.0
2020-10-29 22:00:00,2020-10-29 23:00:00,206.0,554.0,17.6,97.33,66.07,91.0,,1.8,7.0,,,,,,51.0,0.33,103.67,23.0,740.0,,24.0,0.0
2020-10-29 23:00:00,2020-10-30 00:00:00,249.33,485.0,19.1,94.0,65.57,90.0,,1.62,6.47,,,,,,53.67,0.3,120.33,23.0,740.0,,23.13,0.0
2020-10-30 00:00:00,2020-10-30 01:00:00,253.5,471.0,32.2,103.3,81.15,96.1,,1.56,5.85,,,,,,55.0,0.35,118.5,23.0,740.0,,22.7,0.0
2020-10-30 01:00:00,2020-10-30 02:00:00,251.25,456.75,13.43,72.53,49.48,80.7,,1.46,6.02,,,,,,61.5,0.38,141.5,23.0,740.0,,21.5,0.0
2020-10-30 02:00:00,2020-10-30 03:00:00,234.0,434.0,13.6,70.2,48.4,82.1,,1.39,5.4,,,,,,64.0,0.3,87.0,23.0,740.0,,21.0,0.0
2020-10-30 03:00:00,2020-10-30 04:00:00,234.0,434.0,14.3,70.17,49.0,82.13,,1.34,5.4,,,,,,63.0,0.3,120.33,23.0,740.0,,21.07,0.0
2020-10-30 04:00:00,2020-10-30 05:00:00,250.0,458.0,15.8,68.1,49.05,87.8,,1.33,5.15,,,,,,64.0,0.3,136.0,23.0,740.0,,20.8,0.0
2020-10-30 05:00:00,2020-10-30 06:00:00,255.33,480.0,18.2,67.57,50.73,89.73,,1.33,4.53,,,,,,72.0,0.3,94.67,23.0,740.0,,19.5,0.0
