From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),CO (mg/m3),Ozone (ug/m3)
2021-06-19 17:00:00,2021-06-19 18:00:00,33.73,34.45,3.67,5.84,9.5,0.89,5.75
2021-06-19 18:00:00,2021-06-19 19:00:00,24.05,24.65,3.67,5.85,9.51,0.9,6.5
2021-06-19 19:00:00,2021-06-19 20:00:00,25.45,26.12,3.66,5.85,9.49,0.89,7.0
2021-06-19 20:00:00,2021-06-19 21:00:00,23.7,24.12,3.66,5.86,9.5,0.89,7.0
2021-06-19 21:00:00,2021-06-19 22:00:00,17.53,17.85,3.66,5.83,9.5,0.91,7.0
2021-06-19 22:00:00,2021-06-19 23:00:00,11.18,11.42,3.67,5.83,9.5,0.91,6.5
2021-06-19 23:00:00,2021-06-20 00:00:00,14.33,14.7,3.66,5.92,9.5,0.89,7.0
2021-06-20 00:00:00,2021-06-20 01:00:00,,,,,0.0,0.0,
2021-06-20 01:00:00,2021-06-20 02:00:00,23.3,24.2,3.65,5.88,2.37,0.26,8.0
2021-06-20 02:00:00,2021-06-20 03:00:00,23.35,24.37,3.66,5.85,9.49,1.04,6.75
2021-06-20 03:00:00,2021-06-20 04:00:00,34.85,36.5,3.66,5.84,9.49,1.02,8.0
2021-06-20 04:00:00,2021-06-20 05:00:00,37.75,39.27,3.67,5.84,9.5,1.02,7.25
2021-06-20 05:00:00,2021-06-20 06:00:00,33.77,34.95,3.67,5.83,9.5,1.03,7.0
2021-06-20 06:00:00,2021-06-20 07:00:00,36.2,37.95,3.67,5.86,9.5,1.04,7.25
2021-06-20 07:00:00,2021-06-20 08:00:00,48.3,51.25,3.67,5.85,9.5,1.0,8.0
2021-06-20 08:00:00,2021-06-20 09:00:00,61.52,66.2,3.67,5.84,9.5,1.01,7.75
2021-06-20 09:00:00,2021-06-20 10:00:00,73.42,80.12,3.67,5.84,9.5,1.01,6.75
2021-06-20 10:00:00,2021-06-20 11:00:00,78.92,86.22,3.67,5.84,9.5,1.05,5.75
2021-06-20 11:00:00,2021-06-20 12:00:00,81.55,89.23,3.66,5.84,9.5,1.03,5.75
2021-06-20 12:00:00,2021-06-20 13:00:00,75.1,81.28,3.66,5.84,9.5,1.03,7.0
2021-06-20 13:00:00,2021-06-20 14:00:00,68.9,74.28,3.66,5.84,9.5,1.0,6.0
2021-06-20 14:00:00,2021-06-20 15:00:00,57.75,61.98,3.66,5.84,9.5,1.02,6.5
2021-06-20 15:00:00,2021-06-20 16:00:00,69.85,76.45,3.67,5.84,9.5,1.04,5.5
2021-06-20 16:00:00,2021-06-20 17:00:00,81.68,91.17,3.66,5.84,9.5,1.03,5.25
2021-06-20 17:00:00,2021-06-20 18:00:00,80.8,87.43,3.66,5.84,9.5,1.04,7.5
2021-06-20 18:00:00,2021-06-20 19:00:00,99.22,107.38,3.67,5.84,9.5,1.02,7.75
2021-06-20 19:00:00,2021-06-20 20:00:00,143.82,158.5,3.66,5.85,9.49,1.03,7.25
2021-06-20 20:00:00,2021-06-20 21:00:00,148.65,163.22,3.66,5.85,9.5,1.01,6.75
2021-06-20 21:00:00,2021-06-20 22:00:00,108.33,116.8,3.66,5.84,9.5,1.02,7.25
2021-06-20 22:00:00,2021-06-20 23:00:00,106.33,113.68,3.66,5.84,9.5,1.04,6.75
2021-06-20 23:00:00,2021-06-21 00:00:00,130.9,139.5,3.67,5.84,9.51,0.89,7.67
2021-06-21 00:00:00,2021-06-21 01:00:00,,,,,0.0,0.0,
2021-06-21 01:00:00,2021-06-21 02:00:00,94.5,99.9,3.66,5.84,2.37,0.24,7.0
2021-06-21 02:00:00,2021-06-21 03:00:00,86.53,91.07,3.67,5.86,9.5,1.0,7.0
2021-06-21 03:00:00,2021-06-21 04:00:00,86.8,90.65,3.66,5.83,9.49,1.01,7.5
2021-06-21 04:00:00,2021-06-21 05:00:00,88.05,92.35,3.66,5.84,9.49,1.02,7.0
2021-06-21 05:00:00,2021-06-21 06:00:00,72.15,75.83,3.66,5.84,9.5,0.99,5.5
2021-06-21 06:00:00,2021-06-21 07:00:00,77.2,81.9,3.67,5.84,9.5,1.03,6.0
2021-06-21 07:00:00,2021-06-21 08:00:00,93.45,99.12,3.81,5.84,9.51,1.04,5.75
2021-06-21 08:00:00,2021-06-21 09:00:00,103.65,110.12,3.66,5.84,9.5,1.06,7.0
2021-06-21 09:00:00,2021-06-21 10:00:00,102.38,110.12,3.66,5.84,9.49,1.03,7.25
2021-06-21 10:00:00,2021-06-21 11:00:00,85.9,91.88,3.66,5.84,9.5,1.02,6.75
2021-06-21 11:00:00,2021-06-21 12:00:00,98.92,105.92,3.66,5.84,9.49,1.01,6.75
2021-06-21 12:00:00,2021-06-21 13:00:00,106.65,114.12,3.66,5.84,9.5,1.02,5.75
2021-06-21 13:00:00,2021-06-21 14:00:00,99.0,105.45,3.66,5.84,9.49,1.05,8.5
2021-06-21 14:00:00,2021-06-21 15:00:00,97.12,104.02,3.67,5.85,9.5,1.05,14.0
2021-06-21 15:00:00,2021-06-21 16:00:00,100.72,108.12,3.66,5.84,9.5,1.02,12.25
2021-06-21 16:00:00,2021-06-21 17:00:00,105.93,113.88,3.66,5.84,9.49,1.04,12.75
2021-06-21 17:00:00,2021-06-21 18:00:00,91.35,97.0,3.66,5.84,9.49,1.02,11.5
2021-06-21 18:00:00,2021-06-21 19:00:00,72.4,76.65,3.66,5.84,9.5,1.03,12.0
2021-06-21 19:00:00,2021-06-21 20:00:00,69.55,74.12,3.66,5.84,9.5,1.03,11.5
2021-06-21 20:00:00,2021-06-21 21:00:00,80.85,86.4,3.67,5.83,9.5,1.04,10.0
2021-06-21 21:00:00,2021-06-21 22:00:00,77.0,82.17,3.66,5.83,9.49,1.05,10.0
2021-06-21 22:00:00,2021-06-21 23:00:00,78.73,84.15,3.66,5.84,9.49,1.04,10.25
2021-06-21 23:00:00,2021-06-22 00:00:00,79.97,84.93,3.66,5.84,9.5,1.07,10.67
2021-06-22 00:00:00,2021-06-22 01:00:00,,,,,0.0,0.0,
2021-06-22 01:00:00,2021-06-22 02:00:00,74.6,78.8,3.66,5.83,2.37,0.26,15.0
2021-06-22 02:00:00,2021-06-22 03:00:00,64.62,68.12,3.66,5.84,9.49,1.04,8.75
2021-06-22 03:00:00,2021-06-22 04:00:00,68.9,72.1,3.66,5.83,9.49,1.04,5.5
2021-06-22 04:00:00,2021-06-22 05:00:00,78.0,82.2,3.66,5.84,9.5,1.0,4.75
2021-06-22 05:00:00,2021-06-22 06:00:00,69.3,72.88,3.67,5.83,9.5,1.02,3.75
2021-06-22 06:00:00,2021-06-22 07:00:00,57.05,60.05,3.66,5.84,9.49,1.03,4.75
2021-06-22 07:00:00,2021-06-22 08:00:00,56.38,59.65,3.66,5.84,9.5,0.99,5.25
2021-06-22 08:00:00,2021-06-22 09:00:00,68.97,73.1,3.66,5.84,9.49,1.03,5.5
2021-06-22 09:00:00,2021-06-22 10:00:00,67.68,71.55,3.66,5.84,9.49,1.01,5.75
2021-06-22 10:00:00,2021-06-22 11:00:00,63.6,66.95,3.66,5.84,9.5,1.04,4.25
2021-06-22 11:00:00,2021-06-22 12:00:00,79.65,85.02,3.66,5.84,9.49,0.99,4.75
2021-06-22 12:00:00,2021-06-22 13:00:00,70.7,75.02,3.67,5.84,9.49,1.0,6.75
2021-06-22 13:00:00,2021-06-22 14:00:00,72.12,76.83,3.66,5.84,9.5,1.01,6.0
2021-06-22 14:00:00,2021-06-22 15:00:00,69.25,73.47,3.67,5.84,9.5,1.05,6.0
2021-06-22 15:00:00,2021-06-22 16:00:00,63.95,68.25,3.67,5.83,9.5,1.03,5.0
2021-06-22 16:00:00,2021-06-22 17:00:00,59.48,62.98,3.66,5.83,9.5,1.02,6.75
2021-06-22 17:00:00,2021-06-22 18:00:00,47.88,49.57,3.66,5.84,9.5,1.06,8.25
2021-06-22 18:00:00,2021-06-22 19:00:00,59.37,62.03,3.67,5.84,9.51,1.1,7.75
2021-06-22 19:00:00,2021-06-22 20:00:00,71.6,75.72,3.67,5.84,9.51,1.06,8.0
2021-06-22 20:00:00,2021-06-22 21:00:00,54.7,58.2,3.67,5.83,9.5,1.06,7.25
2021-06-22 21:00:00,2021-06-22 22:00:00,59.38,63.45,3.66,5.85,9.49,1.03,7.0
2021-06-22 22:00:00,2021-06-22 23:00:00,67.75,72.5,3.66,5.85,9.5,1.06,6.25
2021-06-22 23:00:00,2021-06-23 00:00:00,61.07,65.23,3.67,5.84,9.5,1.01,8.0
2021-06-23 00:00:00,2021-06-23 01:00:00,,,,,0.0,0.0,
2021-06-23 01:00:00,2021-06-23 02:00:00,70.5,74.5,3.66,5.84,2.37,0.26,10.6
2021-06-23 02:00:00,2021-06-23 03:00:00,60.65,64.15,3.66,5.85,9.5,1.06,9.45
2021-06-23 03:00:00,2021-06-23 04:00:00,69.05,72.53,3.67,5.84,9.5,1.06,10.05
2021-06-23 04:00:00,2021-06-23 05:00:00,65.8,69.3,3.66,5.84,9.5,1.03,8.76
2021-06-23 05:00:00,2021-06-23 06:00:00,62.3,65.72,3.66,5.84,9.49,1.03,9.2
2021-06-23 06:00:00,2021-06-23 07:00:00,58.55,61.73,3.66,5.84,9.49,1.01,9.39
2021-06-23 07:00:00,2021-06-23 08:00:00,48.25,50.83,3.65,5.84,9.49,1.0,9.29
2021-06-23 08:00:00,2021-06-23 09:00:00,60.05,63.48,3.66,5.85,9.5,1.0,9.98
2021-06-23 09:00:00,2021-06-23 10:00:00,65.83,70.2,3.66,5.84,9.5,1.03,9.34
2021-06-23 10:00:00,2021-06-23 11:00:00,60.28,64.9,3.67,5.84,9.5,1.02,9.47
2021-06-23 11:00:00,2021-06-23 12:00:00,79.1,85.4,3.66,5.85,9.49,0.96,10.13
2021-06-23 12:00:00,2021-06-23 13:00:00,77.28,82.78,3.66,5.85,9.5,1.02,9.67
2021-06-23 13:00:00,2021-06-23 14:00:00,62.73,66.88,3.67,5.84,9.5,0.99,10.07
2021-06-23 14:00:00,2021-06-23 15:00:00,43.82,46.48,3.66,5.83,9.49,1.05,9.97
2021-06-23 15:00:00,2021-06-23 16:00:00,62.75,65.47,3.66,5.84,9.5,1.0,9.24
2021-06-23 16:00:00,2021-06-23 17:00:00,62.68,65.28,3.7,5.83,9.49,1.05,9.41
2021-06-23 17:00:00,2021-06-23 18:00:00,39.08,40.7,3.67,5.88,9.5,1.02,9.08
2021-06-23 18:00:00,2021-06-23 19:00:00,36.52,37.73,3.66,5.84,9.5,1.03,9.24
2021-06-23 19:00:00,2021-06-23 20:00:00,41.3,42.62,3.67,5.84,9.5,1.03,9.89
2021-06-23 20:00:00,2021-06-23 21:00:00,33.95,35.17,3.67,5.84,9.5,1.03,9.63
2021-06-23 21:00:00,2021-06-23 22:00:00,23.12,23.93,3.66,5.83,9.49,1.05,9.74
2021-06-23 22:00:00,2021-06-23 23:00:00,23.48,24.3,3.66,5.84,9.5,1.04,9.25
2021-06-23 23:00:00,2021-06-24 00:00:00,26.2,27.23,3.66,5.84,9.5,0.88,8.83
2021-06-24 00:00:00,2021-06-24 01:00:00,,,,,0.0,0.0,
2021-06-24 01:00:00,2021-06-24 02:00:00,18.3,19.0,3.67,5.84,2.38,0.26,6.0
2021-06-24 02:00:00,2021-06-24 03:00:00,13.75,14.28,3.66,5.84,9.5,1.03,7.25
2021-06-24 03:00:00,2021-06-24 04:00:00,14.97,15.62,3.67,5.84,9.5,1.0,5.75
2021-06-24 04:00:00,2021-06-24 05:00:00,24.0,25.07,3.66,5.84,9.49,1.02,6.5
2021-06-24 05:00:00,2021-06-24 06:00:00,30.3,31.57,3.66,5.84,9.5,1.01,6.5
2021-06-24 06:00:00,2021-06-24 07:00:00,29.38,30.73,3.66,5.84,9.49,1.04,6.75
2021-06-24 07:00:00,2021-06-24 08:00:00,35.03,36.67,3.66,5.83,9.49,1.02,7.0
2021-06-24 08:00:00,2021-06-24 09:00:00,46.17,48.45,3.66,5.84,9.49,1.03,7.0
2021-06-24 09:00:00,2021-06-24 10:00:00,47.62,50.1,3.66,5.84,9.49,1.04,7.5
2021-06-24 10:00:00,2021-06-24 11:00:00,44.3,47.02,3.66,5.84,9.5,1.02,7.0
2021-06-24 11:00:00,2021-06-24 12:00:00,68.67,72.9,3.66,5.84,9.5,0.99,5.75
2021-06-24 12:00:00,2021-06-24 13:00:00,77.7,82.05,3.67,5.84,9.5,1.01,6.5
2021-06-24 13:00:00,2021-06-24 14:00:00,48.33,50.9,3.67,5.83,9.5,1.01,7.5
2021-06-24 14:00:00,2021-06-24 15:00:00,44.53,46.35,3.67,5.84,9.5,1.02,7.25
2021-06-24 15:00:00,2021-06-24 16:00:00,53.57,55.58,3.67,5.84,9.5,1.02,5.75
2021-06-24 16:00:00,2021-06-24 17:00:00,54.22,56.43,3.69,5.86,9.53,0.98,9.5
2021-06-24 17:00:00,2021-06-24 18:00:00,44.9,46.5,3.66,5.85,9.49,1.02,14.0
2021-06-24 18:00:00,2021-06-24 19:00:00,31.17,32.3,3.67,5.84,9.51,1.03,6.5
2021-06-24 19:00:00,2021-06-24 20:00:00,40.38,41.45,3.66,5.84,9.5,1.02,8.75
2021-06-24 20:00:00,2021-06-24 21:00:00,33.8,34.8,3.67,5.84,9.5,1.04,7.75
2021-06-24 21:00:00,2021-06-24 22:00:00,23.75,24.35,3.66,5.84,9.49,1.05,8.25
2021-06-24 22:00:00,2021-06-24 23:00:00,17.65,18.2,3.67,5.84,9.5,1.03,7.5
2021-06-24 23:00:00,2021-06-25 00:00:00,21.1,21.8,3.67,5.84,9.5,1.02,7.0
2021-06-25 00:00:00,2021-06-25 01:00:00,,,,,0.0,0.0,
2021-06-25 01:00:00,2021-06-25 02:00:00,22.6,23.1,3.67,5.84,2.38,0.25,7.0
2021-06-25 02:00:00,2021-06-25 03:00:00,18.93,19.48,3.66,5.85,9.49,1.02,7.25
2021-06-25 03:00:00,2021-06-25 04:00:00,26.07,26.9,3.66,5.84,9.49,1.0,7.75
2021-06-25 04:00:00,2021-06-25 05:00:00,35.83,36.7,3.66,5.84,9.49,1.03,7.0
2021-06-25 05:00:00,2021-06-25 06:00:00,39.55,40.33,3.67,5.86,9.51,1.06,8.5
2021-06-25 06:00:00,2021-06-25 07:00:00,25.6,26.25,3.66,5.85,9.5,1.08,8.75
2021-06-25 07:00:00,2021-06-25 08:00:00,27.0,27.58,3.66,5.87,9.49,1.04,7.25
2021-06-25 08:00:00,2021-06-25 09:00:00,26.3,26.83,3.66,5.92,9.49,1.03,6.5
2021-06-25 09:00:00,2021-06-25 10:00:00,27.53,27.88,3.66,5.84,9.49,1.02,7.25
2021-06-25 10:00:00,2021-06-25 11:00:00,23.03,23.42,3.66,5.84,9.5,1.0,6.0
2021-06-25 11:00:00,2021-06-25 12:00:00,21.52,21.88,3.65,5.84,9.49,1.03,6.5
2021-06-25 12:00:00,2021-06-25 13:00:00,29.88,30.75,3.68,5.9,9.52,1.06,6.5
2021-06-25 13:00:00,2021-06-25 14:00:00,33.5,35.0,3.67,5.84,9.5,1.05,12.25
2021-06-25 14:00:00,2021-06-25 15:00:00,25.67,26.85,3.66,5.84,9.49,1.02,12.5
2021-06-25 15:00:00,2021-06-25 16:00:00,22.82,23.73,3.67,5.85,9.5,0.99,14.25
2021-06-25 16:00:00,2021-06-25 17:00:00,31.25,32.33,3.67,5.84,9.5,1.01,8.0
2021-06-25 17:00:00,2021-06-25 18:00:00,41.65,43.0,3.67,5.85,9.51,1.03,5.25
2021-06-25 18:00:00,2021-06-25 19:00:00,23.67,24.5,3.67,5.85,9.5,1.04,6.0
2021-06-25 19:00:00,2021-06-25 20:00:00,27.15,28.12,3.66,5.84,9.49,1.05,6.0
2021-06-25 20:00:00,2021-06-25 21:00:00,26.25,27.45,3.66,5.84,9.5,1.03,6.75
2021-06-25 21:00:00,2021-06-25 22:00:00,28.7,29.75,3.67,5.85,9.5,1.02,6.25
2021-06-25 22:00:00,2021-06-25 23:00:00,24.82,25.8,3.67,5.83,9.5,1.05,6.75
2021-06-25 23:00:00,2021-06-26 00:00:00,21.63,22.37,3.67,5.84,9.5,1.01,6.33
2021-06-26 00:00:00,2021-06-26 01:00:00,,,,,0.0,0.0,
2021-06-26 01:00:00,2021-06-26 02:00:00,21.4,22.1,3.66,5.84,2.37,0.26,10.27
2021-06-26 02:00:00,2021-06-26 03:00:00,19.82,20.55,3.66,5.84,9.5,1.02,9.5
2021-06-26 03:00:00,2021-06-26 04:00:00,21.1,21.88,3.66,5.83,9.49,1.01,10.28
2021-06-26 04:00:00,2021-06-26 05:00:00,25.77,26.45,3.68,6.85,9.65,1.04,9.88
2021-06-26 05:00:00,2021-06-26 06:00:00,26.23,26.9,3.79,5.98,9.57,1.04,8.76
2021-06-26 06:00:00,2021-06-26 07:00:00,23.08,23.73,3.82,5.83,9.48,1.03,8.99
2021-06-26 07:00:00,2021-06-26 08:00:00,25.55,26.5,3.74,5.9,9.48,1.01,9.18
2021-06-26 08:00:00,2021-06-26 09:00:00,28.73,29.98,3.66,5.86,9.49,1.03,9.85
2021-06-26 09:00:00,2021-06-26 10:00:00,28.5,29.9,3.66,5.86,9.49,1.01,11.4
2021-06-26 10:00:00,2021-06-26 11:00:00,29.3,30.95,3.66,5.84,9.5,1.04,10.32
2021-06-26 11:00:00,2021-06-26 12:00:00,50.9,53.45,3.67,5.84,9.5,1.04,10.67
2021-06-26 12:00:00,2021-06-26 13:00:00,53.22,55.65,3.66,5.84,9.49,1.04,14.67
2021-06-26 13:00:00,2021-06-26 14:00:00,43.05,45.2,3.72,5.87,9.57,1.05,11.8
2021-06-26 14:00:00,2021-06-26 15:00:00,40.05,42.02,3.67,5.84,9.5,1.04,15.59
2021-06-26 15:00:00,2021-06-26 16:00:00,43.47,45.47,3.67,5.84,9.51,1.05,15.88
2021-06-26 16:00:00,2021-06-26 17:00:00,52.22,54.33,3.67,5.83,9.5,1.03,13.77
2021-06-26 17:00:00,2021-06-26 18:00:00,46.62,48.12,3.67,5.84,9.51,1.03,17.37
2021-06-26 18:00:00,2021-06-26 19:00:00,44.8,46.5,3.67,5.84,9.51,1.03,10.23
2021-06-26 19:00:00,2021-06-26 20:00:00,44.4,46.75,3.66,5.84,9.49,1.02,8.75
2021-06-26 20:00:00,2021-06-26 21:00:00,50.62,52.95,3.66,5.84,9.5,1.03,8.38
2021-06-26 21:00:00,2021-06-26 22:00:00,45.95,47.62,3.67,5.84,9.5,1.02,10.27
2021-06-26 22:00:00,2021-06-26 23:00:00,45.05,46.87,3.67,5.84,9.5,1.03,12.09
2021-06-26 23:00:00,2021-06-27 00:00:00,46.87,48.77,3.66,5.84,9.49,1.01,8.67
2021-06-27 00:00:00,2021-06-27 01:00:00,,,,,0.0,0.0,
2021-06-27 01:00:00,2021-06-27 02:00:00,46.0,47.7,3.67,5.88,2.38,0.25,12.04
2021-06-27 02:00:00,2021-06-27 03:00:00,41.18,42.88,3.66,5.84,9.5,1.04,11.36
2021-06-27 03:00:00,2021-06-27 04:00:00,43.33,44.77,3.68,5.86,9.5,1.0,10.88
2021-06-27 04:00:00,2021-06-27 05:00:00,38.1,39.38,3.66,5.84,9.5,1.02,10.5
2021-06-27 05:00:00,2021-06-27 06:00:00,35.98,37.27,3.67,5.84,9.5,1.02,10.49
2021-06-27 06:00:00,2021-06-27 07:00:00,37.2,38.62,3.69,5.86,9.52,1.04,10.63
2021-06-27 07:00:00,2021-06-27 08:00:00,37.78,39.05,3.66,5.89,9.49,1.05,11.2
2021-06-27 08:00:00,2021-06-27 09:00:00,37.27,38.58,3.67,5.84,9.5,1.03,11.61
2021-06-27 09:00:00,2021-06-27 10:00:00,44.28,45.73,3.67,5.84,9.5,1.04,11.63
2021-06-27 10:00:00,2021-06-27 11:00:00,44.6,46.23,3.67,5.85,9.51,1.02,11.27
2021-06-27 11:00:00,2021-06-27 12:00:00,34.65,35.9,3.67,5.83,9.5,1.0,10.18
2021-06-27 12:00:00,2021-06-27 13:00:00,29.07,30.07,3.67,5.84,9.5,1.03,11.35
2021-06-27 13:00:00,2021-06-27 14:00:00,32.0,32.67,3.67,5.85,9.5,1.02,11.82
2021-06-27 14:00:00,2021-06-27 15:00:00,35.85,36.6,3.67,5.84,9.5,1.04,11.27
2021-06-27 15:00:00,2021-06-27 16:00:00,32.33,32.88,3.66,5.84,9.5,1.04,9.6
2021-06-27 16:00:00,2021-06-27 17:00:00,36.58,37.33,3.67,5.84,9.5,1.03,11.46
2021-06-27 17:00:00,2021-06-27 18:00:00,29.15,29.85,3.67,5.84,9.5,1.02,10.0
2021-06-27 18:00:00,2021-06-27 19:00:00,17.2,17.77,3.66,5.83,9.5,1.05,11.5
2021-06-27 19:00:00,2021-06-27 20:00:00,19.18,19.57,3.66,5.85,9.5,1.05,12.21
2021-06-27 20:00:00,2021-06-27 21:00:00,22.15,22.57,3.66,5.87,9.5,1.06,11.15
2021-06-27 21:00:00,2021-06-27 22:00:00,18.0,18.3,3.67,5.84,9.5,1.07,10.33
2021-06-27 22:00:00,2021-06-27 23:00:00,16.73,17.2,3.67,5.84,9.5,1.04,9.44
2021-06-27 23:00:00,2021-06-28 00:00:00,22.23,22.77,3.66,5.89,9.5,1.04,10.08
2021-06-28 00:00:00,2021-06-28 01:00:00,,,,,0.0,0.0,
2021-06-28 01:00:00,2021-06-28 02:00:00,19.0,19.4,3.66,5.84,2.38,0.27,6.0
2021-06-28 02:00:00,2021-06-28 03:00:00,16.77,17.25,3.67,5.9,9.5,1.06,6.75
2021-06-28 03:00:00,2021-06-28 04:00:00,25.58,26.23,3.66,5.84,9.5,1.02,6.75
2021-06-28 04:00:00,2021-06-28 05:00:00,21.95,22.55,3.66,5.86,9.49,0.99,6.0
2021-06-28 05:00:00,2021-06-28 06:00:00,22.73,23.35,3.66,5.84,9.5,0.99,6.75
2021-06-28 06:00:00,2021-06-28 07:00:00,22.15,22.82,4.01,5.91,9.57,1.03,5.75
2021-06-28 07:00:00,2021-06-28 08:00:00,24.43,25.25,6.41,6.27,10.85,1.08,6.75
2021-06-28 08:00:00,2021-06-28 09:00:00,29.4,30.4,4.06,5.94,9.81,1.06,6.0
2021-06-28 09:00:00,2021-06-28 10:00:00,32.1,33.15,3.8,5.89,9.64,0.99,7.25
2021-06-28 10:00:00,2021-06-28 11:00:00,30.27,31.18,3.67,5.85,9.51,1.0,8.25
2021-06-28 11:00:00,2021-06-28 12:00:00,35.0,35.9,3.66,5.84,9.49,0.97,4.5
2021-06-28 12:00:00,2021-06-28 13:00:00,43.17,44.4,3.67,5.84,9.5,1.0,4.25
2021-06-28 13:00:00,2021-06-28 14:00:00,39.03,40.05,3.66,5.84,9.49,1.0,8.5
2021-06-28 14:00:00,2021-06-28 15:00:00,26.95,27.67,3.66,5.84,9.49,1.04,9.25
2021-06-28 15:00:00,2021-06-28 16:00:00,29.05,29.52,3.67,5.84,9.5,1.04,7.0
2021-06-28 16:00:00,2021-06-28 17:00:00,27.1,27.75,3.67,5.84,9.5,1.01,6.25
2021-06-28 17:00:00,2021-06-28 18:00:00,17.88,18.43,3.67,5.84,9.5,1.02,8.5
2021-06-28 18:00:00,2021-06-28 19:00:00,12.35,12.7,3.67,5.84,9.5,1.05,7.25
2021-06-28 19:00:00,2021-06-28 20:00:00,24.6,24.88,3.69,5.85,9.53,1.03,8.5
2021-06-28 20:00:00,2021-06-28 21:00:00,22.2,22.6,3.68,5.89,9.52,1.03,8.5
2021-06-28 21:00:00,2021-06-28 22:00:00,16.2,16.5,3.66,5.84,9.49,1.03,9.0
2021-06-28 22:00:00,2021-06-28 23:00:00,13.15,13.4,3.66,5.84,9.5,1.04,9.75
2021-06-28 23:00:00,2021-06-29 00:00:00,19.83,20.13,3.66,5.85,9.5,1.02,8.33
2021-06-29 00:00:00,2021-06-29 01:00:00,,,,,0.0,0.0,
2021-06-29 01:00:00,2021-06-29 02:00:00,16.8,17.2,3.67,5.84,2.38,0.26,9.98
2021-06-29 02:00:00,2021-06-29 03:00:00,13.75,13.97,3.66,5.84,9.5,1.05,10.15
2021-06-29 03:00:00,2021-06-29 04:00:00,14.73,14.97,3.67,5.84,9.51,1.02,9.85
2021-06-29 04:00:00,2021-06-29 05:00:00,16.77,17.02,3.67,5.86,9.5,1.03,9.73
2021-06-29 05:00:00,2021-06-29 06:00:00,10.85,11.0,3.67,5.84,9.51,1.03,9.57
2021-06-29 06:00:00,2021-06-29 07:00:00,9.85,10.07,3.66,5.84,9.5,1.03,10.19
2021-06-29 07:00:00,2021-06-29 08:00:00,16.45,16.78,3.66,5.85,9.49,1.08,9.92
2021-06-29 08:00:00,2021-06-29 09:00:00,19.35,19.8,3.68,5.87,9.52,1.04,10.46
2021-06-29 09:00:00,2021-06-29 10:00:00,16.0,16.45,3.67,5.85,9.51,1.01,11.61
2021-06-29 10:00:00,2021-06-29 11:00:00,14.62,15.0,3.66,5.85,9.49,1.02,10.01
2021-06-29 11:00:00,2021-06-29 12:00:00,20.55,20.8,3.69,6.18,9.56,0.97,10.19
2021-06-29 12:00:00,2021-06-29 13:00:00,20.95,21.47,3.67,5.84,9.5,1.05,10.06
2021-06-29 13:00:00,2021-06-29 14:00:00,13.2,13.5,3.67,5.85,9.5,1.02,10.96
2021-06-29 14:00:00,2021-06-29 15:00:00,12.98,13.32,3.67,5.84,9.5,1.04,10.58
2021-06-29 15:00:00,2021-06-29 16:00:00,15.82,16.25,3.67,5.84,9.5,1.0,9.51
2021-06-29 16:00:00,2021-06-29 17:00:00,16.65,16.93,3.66,5.84,9.5,1.03,10.36
2021-06-29 17:00:00,2021-06-29 18:00:00,13.85,14.18,3.68,6.0,9.55,0.99,9.41
2021-06-29 18:00:00,2021-06-29 19:00:00,11.85,12.18,3.67,5.84,9.51,1.02,9.79
2021-06-29 19:00:00,2021-06-29 20:00:00,15.85,16.18,3.66,5.84,9.5,1.02,11.27
2021-06-29 20:00:00,2021-06-29 21:00:00,15.8,16.1,3.67,5.84,9.5,1.04,10.54
2021-06-29 21:00:00,2021-06-29 22:00:00,18.08,18.38,3.68,5.85,9.51,1.03,10.17
2021-06-29 22:00:00,2021-06-29 23:00:00,13.95,14.2,3.66,5.84,9.5,1.07,11.33
2021-06-29 23:00:00,2021-06-30 00:00:00,10.73,10.97,3.68,5.84,9.51,1.08,7.33
2021-06-30 00:00:00,2021-06-30 01:00:00,,,,,0.0,0.0,
2021-06-30 01:00:00,2021-06-30 02:00:00,10.7,10.9,3.67,5.84,2.38,0.21,8.0
2021-06-30 02:00:00,2021-06-30 03:00:00,13.85,14.07,3.66,5.84,9.49,0.9,8.0
2021-06-30 03:00:00,2021-06-30 04:00:00,16.15,16.35,3.67,5.84,9.51,0.9,7.5
2021-06-30 04:00:00,2021-06-30 05:00:00,15.3,15.5,3.67,5.84,9.5,0.91,7.0
2021-06-30 05:00:00,2021-06-30 06:00:00,18.25,18.52,3.67,5.84,9.5,0.9,7.84
2021-06-30 06:00:00,2021-06-30 07:00:00,14.0,14.3,3.68,5.86,9.51,0.89,7.25
2021-06-30 07:00:00,2021-06-30 08:00:00,15.63,16.0,3.74,5.87,9.56,0.91,7.5
2021-06-30 08:00:00,2021-06-30 09:00:00,19.38,19.8,3.71,5.88,9.54,0.9,7.0
2021-06-30 09:00:00,2021-06-30 10:00:00,15.18,15.53,3.67,5.84,9.5,0.87,7.0
2021-06-30 10:00:00,2021-06-30 11:00:00,14.9,15.27,3.67,5.84,9.5,0.86,7.0
2021-06-30 11:00:00,2021-06-30 12:00:00,19.27,19.8,3.68,5.84,9.51,0.87,7.25
2021-06-30 12:00:00,2021-06-30 13:00:00,20.22,20.65,3.66,5.84,9.5,0.89,6.25
