From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),Xylene (ug/m3),AT (degree C),RF (mm)
2022-02-12 03:00:00,2022-02-12 04:00:00,49.13,75.29,8.44,29.18,39.84,21.23,5.41,1.04,0.02,5.68,,3.73,8.09,,,,,0.0,,,,0.0
2022-02-12 04:00:00,2022-02-12 05:00:00,45.5,73.73,6.93,26.13,34.76,21.88,5.3,0.99,0.08,5.41,,3.71,7.82,,,,,0.0,,,,0.0
2022-02-12 05:00:00,2022-02-12 06:00:00,46.73,69.36,5.46,22.95,29.63,21.77,5.43,0.94,0.43,5.2,,3.48,7.34,,,,,0.0,,,,0.0
2022-02-12 06:00:00,2022-02-12 07:00:00,41.06,61.36,4.67,19.85,25.57,21.46,5.4,0.9,0.9,5.04,,3.27,6.88,,,,,0.0,,,,0.0
2022-02-12 07:00:00,2022-02-12 08:00:00,44.66,64.75,4.61,19.06,24.72,20.91,5.46,0.9,0.65,5.17,,3.2,6.82,,,,,0.0,,,,0.0
2022-02-12 08:00:00,2022-02-12 09:00:00,50.22,69.13,5.07,18.48,24.84,24.59,6.09,0.93,0.38,5.38,,3.3,7.11,,,,,0.0,,,,0.0
2022-02-12 09:00:00,2022-02-12 10:00:00,44.7,68.14,4.44,17.71,23.2,19.38,6.17,0.93,2.97,5.24,,3.26,7.35,,,,,0.0,,,,0.0
2022-02-12 10:00:00,2022-02-12 11:00:00,43.28,68.94,3.87,15.29,20.09,20.28,5.5,0.84,7.93,4.72,,2.87,6.24,,,,,0.0,,,,0.0
2022-02-12 11:00:00,2022-02-12 12:00:00,32.28,58.92,3.9,13.86,18.75,22.84,5.88,0.76,10.46,4.14,,2.51,5.22,,,,,0.0,,,,0.0
2022-02-12 12:00:00,2022-02-12 13:00:00,22.93,45.83,3.43,11.95,16.26,18.49,5.74,0.62,26.97,3.25,,2.1,4.24,,,,,0.0,,,,0.0
2022-02-12 13:00:00,2022-02-12 14:00:00,21.58,38.87,3.05,10.47,14.34,19.08,5.69,0.57,34.16,2.11,,2.52,3.34,,,,,0.0,,,,0.0
2022-02-12 14:00:00,2022-02-12 15:00:00,23.41,35.65,2.92,9.52,13.25,19.46,5.33,0.55,25.51,1.61,,1.07,2.37,,,,,0.0,,,,0.0
2022-02-12 15:00:00,2022-02-12 16:00:00,19.74,31.83,3.0,9.06,12.92,21.8,5.53,0.54,20.03,2.07,,1.21,3.02,,,,,0.0,,,,0.0
2022-02-12 16:00:00,2022-02-12 17:00:00,19.19,36.76,3.28,9.8,14.03,25.21,6.5,0.55,11.84,2.27,,1.58,3.99,,,,,0.0,,,,0.0
2022-02-12 17:00:00,2022-02-12 18:00:00,13.48,32.73,3.31,11.07,15.3,17.88,5.95,0.56,7.66,2.47,,1.87,4.25,,,,,0.0,,,,0.0
2022-02-12 18:00:00,2022-02-12 19:00:00,22.64,53.72,3.56,17.98,22.2,21.51,5.36,0.65,4.96,2.84,,2.71,4.64,,,,,0.0,,,,0.0
2022-02-12 19:00:00,2022-02-12 20:00:00,39.43,112.2,5.08,31.83,37.53,23.56,5.5,0.84,1.13,3.68,,4.37,6.44,,,,,0.0,,,,0.0
2022-02-12 20:00:00,2022-02-12 21:00:00,67.84,156.29,6.81,37.4,45.26,23.05,5.47,1.0,0.67,4.96,,4.49,7.89,,,,,0.0,,,,0.0
2022-02-12 21:00:00,2022-02-12 22:00:00,83.22,148.44,16.8,42.54,64.62,23.85,5.73,1.26,,6.47,,4.66,9.07,,,,,0.0,,,,0.0
2022-02-12 22:00:00,2022-02-12 23:00:00,112.76,207.72,32.02,40.53,84.84,25.31,6.11,1.52,,8.75,,5.06,10.62,,,,,0.0,,,,0.0
2022-02-12 23:00:00,2022-02-13 00:00:00,125.41,230.3,57.83,38.14,119.97,24.82,6.38,1.64,,10.8,,5.23,11.29,,,,,0.0,,,,0.0
2022-02-13 00:00:00,2022-02-13 01:00:00,103.95,227.94,72.87,36.58,140.37,24.76,6.58,1.64,,11.0,,5.14,11.37,,,,,0.0,,,,0.0
2022-02-13 01:00:00,2022-02-13 02:00:00,90.76,171.01,85.8,36.94,159.44,25.88,6.82,1.6,,10.69,,4.91,10.98,,,,,0.0,,,,0.0
2022-02-13 02:00:00,2022-02-13 03:00:00,82.82,132.78,97.23,33.71,172.96,24.77,7.02,1.58,,10.19,,4.72,10.66,,,,,0.0,,,,0.0
2022-02-13 03:00:00,2022-02-13 04:00:00,88.5,161.8,112.11,31.95,192.88,25.39,7.33,1.55,,9.98,,4.63,10.57,,,,,0.0,,,,0.0
2022-02-13 04:00:00,2022-02-13 05:00:00,86.22,129.7,112.98,30.61,192.88,24.98,7.28,1.52,,10.01,,4.54,10.36,,,,,0.0,,,,0.0
2022-02-13 05:00:00,2022-02-13 06:00:00,87.54,154.07,120.81,30.19,203.85,25.64,7.49,1.47,,10.47,,4.46,10.29,,,,,0.0,,,,0.0
2022-02-13 06:00:00,2022-02-13 07:00:00,71.02,128.13,104.34,30.89,180.6,25.12,7.23,1.39,,10.01,,4.28,9.99,,,,,0.0,,,,0.0
2022-02-13 07:00:00,2022-02-13 08:00:00,68.16,96.27,103.65,29.38,178.17,26.61,7.35,1.38,,9.13,,4.21,9.83,,,,,0.0,,,,0.0
2022-02-13 08:00:00,2022-02-13 09:00:00,87.75,128.15,107.61,29.54,184.07,30.63,8.2,1.46,,9.37,,4.3,10.32,,,,,0.0,,,,0.0
2022-02-13 09:00:00,2022-02-13 10:00:00,109.76,132.22,84.68,35.2,156.17,23.0,8.0,1.43,,8.85,,4.3,11.0,,,,,0.0,,,,0.0
2022-02-13 10:00:00,2022-02-13 11:00:00,55.19,76.38,41.52,46.53,104.24,22.9,6.37,1.21,0.12,7.32,,3.79,8.75,,,,,0.0,,,,0.0
2022-02-13 11:00:00,2022-02-13 12:00:00,34.41,50.03,9.5,47.98,59.19,22.71,5.64,0.99,2.48,5.95,,3.26,7.44,,,,,0.0,,,,0.0
2022-02-13 12:00:00,2022-02-13 13:00:00,27.29,44.09,4.74,31.68,36.88,25.95,5.81,0.88,5.62,4.91,,2.88,6.41,,,,,0.0,,,,0.0
2022-02-13 13:00:00,2022-02-13 14:00:00,25.58,43.99,4.46,21.42,26.74,20.74,5.89,0.81,6.58,4.86,,2.73,5.64,,,,,0.0,,,,0.0
2022-02-13 14:00:00,2022-02-13 15:00:00,19.78,38.18,4.37,16.28,21.75,22.48,5.59,0.72,7.15,4.54,,2.69,5.61,,,,,0.0,,,,0.0
2022-02-13 15:00:00,2022-02-13 16:00:00,17.41,33.61,4.26,14.0,19.44,22.02,5.59,0.66,7.12,4.39,,2.63,5.68,,,,,0.0,,,,0.0
2022-02-13 16:00:00,2022-02-13 17:00:00,18.77,38.31,4.87,14.02,20.31,26.06,6.11,0.65,5.18,4.25,,2.66,5.78,,,,,0.0,,,,0.0
2022-02-13 17:00:00,2022-02-13 18:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-02-13 18:00:00,2022-02-13 19:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-02-13 19:00:00,2022-02-13 20:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-02-13 20:00:00,2022-02-13 21:00:00,,,3.75,31.74,17.74,24.35,5.87,0.56,13.07,2.58,,1.89,3.67,,,,,0.0,,,,0.0
2022-02-13 21:00:00,2022-02-13 22:00:00,62.29,91.92,4.21,31.15,35.59,28.47,5.75,1.24,7.74,492.8,,,,,,,,0.0,,,,0.0
2022-02-13 22:00:00,2022-02-13 23:00:00,72.22,109.7,4.53,26.35,31.52,27.57,5.69,1.25,3.24,,,,,,,,,0.0,,,,0.0
2022-02-13 23:00:00,2022-02-14 00:00:00,73.82,107.67,4.62,25.07,30.46,27.66,5.63,1.23,2.35,,,,,,,,,0.0,,,,0.0
2022-02-14 00:00:00,2022-02-14 01:00:00,75.64,106.31,4.77,26.41,31.9,27.2,5.61,1.21,1.68,,,,,,,,,0.0,,,,0.0
2022-02-14 01:00:00,2022-02-14 02:00:00,82.67,102.98,4.72,25.2,30.7,27.16,5.56,1.19,1.49,,,,,,,,,0.0,,,,0.0
2022-02-14 02:00:00,2022-02-14 03:00:00,81.64,106.97,4.84,24.09,29.79,27.2,5.64,1.17,1.33,,,,,,,,,0.0,,,,0.0
2022-02-14 03:00:00,2022-02-14 04:00:00,70.7,95.72,4.67,21.61,27.2,27.58,5.64,1.2,1.94,,,,,,,,,0.0,,,,0.0
2022-02-14 04:00:00,2022-02-14 05:00:00,81.41,105.63,4.85,21.18,27.07,27.22,5.66,1.19,2.0,,,,,,,,,0.0,,,,0.0
2022-02-14 05:00:00,2022-02-14 06:00:00,56.7,74.42,4.63,22.12,27.65,27.36,5.67,1.14,1.58,,,,,,,,,0.0,,,,0.0
2022-02-14 06:00:00,2022-02-14 07:00:00,59.44,80.45,4.75,19.99,25.79,27.21,5.73,1.09,1.99,,,,,,,,,0.0,,,,0.0
2022-02-14 07:00:00,2022-02-14 08:00:00,70.14,90.26,4.8,20.13,26.02,24.82,5.81,1.11,1.01,,,,,,,,,0.0,,,,0.0
2022-02-14 08:00:00,2022-02-14 09:00:00,91.36,115.71,5.66,22.09,29.14,29.51,6.71,1.24,0.54,,,,,,,,,0.0,,,,0.0
2022-02-14 09:00:00,2022-02-14 10:00:00,112.5,133.63,4.72,18.98,24.83,23.64,6.76,1.26,3.49,,,,,,,,,0.0,,,,0.0
2022-02-14 10:00:00,2022-02-14 11:00:00,61.08,82.48,4.32,16.06,21.5,24.87,5.97,1.11,7.01,,,,,,,,,0.0,,,,0.0
2022-02-14 11:00:00,2022-02-14 12:00:00,38.85,60.52,4.23,13.21,18.66,25.57,5.78,0.93,9.16,,,,,,,,,0.0,,,,0.0
2022-02-14 12:00:00,2022-02-14 13:00:00,31.5,45.56,4.03,12.0,17.22,24.92,5.71,0.79,9.32,,,,,,,,,0.0,,,,0.0
2022-02-14 13:00:00,2022-02-14 14:00:00,21.27,36.63,4.14,11.06,16.5,24.59,5.76,0.69,9.2,,,,,,,,,0.0,,,,0.0
2022-02-14 14:00:00,2022-02-14 15:00:00,15.92,45.29,3.9,10.6,15.68,24.15,5.45,0.63,9.47,,,,,,,,,0.0,,,,0.0
2022-02-14 15:00:00,2022-02-14 16:00:00,16.09,34.33,4.13,10.71,16.12,26.55,5.62,0.6,7.63,,,,,,,,,0.0,,,,0.0
2022-02-14 16:00:00,2022-02-14 17:00:00,13.63,26.16,5.08,12.01,18.73,32.76,7.12,0.6,2.67,,,,,,,,,0.0,,,,0.0
2022-02-14 17:00:00,2022-02-14 18:00:00,12.96,29.87,4.7,11.85,18.03,23.27,7.4,0.6,3.98,,,,,,,,,0.0,,,,0.0
2022-02-14 18:00:00,2022-02-14 19:00:00,16.59,42.3,4.23,13.27,18.7,21.41,6.0,0.6,6.39,,,,,,,,,0.0,,,,0.0
2022-02-14 19:00:00,2022-02-14 20:00:00,35.68,92.61,4.42,16.5,22.02,25.33,5.78,0.73,4.43,,,,,,,,,0.0,,,,0.0
2022-02-14 20:00:00,2022-02-14 21:00:00,77.45,169.59,4.42,22.57,27.76,26.64,5.73,0.91,2.72,,,,,,,,,0.0,,,,0.0
2022-02-14 21:00:00,2022-02-14 22:00:00,69.27,125.74,4.63,25.0,30.4,26.12,5.75,0.99,2.23,,,,,,,,,0.0,,,,0.0
2022-02-14 22:00:00,2022-02-14 23:00:00,81.79,125.34,4.79,28.91,34.33,27.41,5.85,1.07,1.49,,,,,,,,,0.0,,,,0.0
2022-02-14 23:00:00,2022-02-15 00:00:00,69.34,106.25,4.87,30.05,35.5,27.4,5.75,1.07,1.39,,,,,,,,,0.0,,,,0.0
2022-02-15 00:00:00,2022-02-15 01:00:00,70.12,102.11,4.71,27.37,32.73,27.11,5.66,1.08,1.93,,,,,,,,,0.0,,,,0.0
2022-02-15 01:00:00,2022-02-15 02:00:00,72.41,91.81,4.53,23.78,29.09,27.08,5.66,1.15,2.15,,,,,,,,,0.0,,,,0.0
2022-02-15 02:00:00,2022-02-15 03:00:00,90.78,114.36,4.69,20.52,26.21,27.42,5.83,1.23,2.38,,,,,,,,,0.0,,,,0.0
2022-02-15 03:00:00,2022-02-15 04:00:00,83.11,100.47,4.51,19.61,25.1,27.42,5.88,1.25,2.26,,,,,,,,,0.0,,,,0.0
2022-02-15 04:00:00,2022-02-15 05:00:00,72.03,93.75,4.4,18.51,23.9,27.5,5.8,1.24,2.96,,,,,,,,,0.0,,,,0.0
2022-02-15 05:00:00,2022-02-15 06:00:00,56.92,78.16,4.54,21.25,26.71,27.26,5.75,1.18,1.89,,,,,,,,,0.0,,,,0.0
2022-02-15 06:00:00,2022-02-15 07:00:00,59.31,79.56,5.22,24.71,30.95,26.89,5.75,1.18,1.04,,,,,,,,,0.0,,,,0.0
2022-02-15 07:00:00,2022-02-15 08:00:00,72.06,91.8,5.93,25.69,32.9,24.64,5.84,1.21,0.18,,,,,,,,,0.0,,,,0.0
2022-02-15 08:00:00,2022-02-15 09:00:00,100.18,135.34,11.17,28.28,42.99,28.99,6.66,1.29,,,,,,,,,,0.0,,,,0.0
2022-02-15 09:00:00,2022-02-15 10:00:00,76.15,100.99,7.0,29.17,37.78,24.63,7.05,1.24,1.71,,,,,,,,,0.0,,,,0.0
2022-02-15 10:00:00,2022-02-15 11:00:00,60.29,83.26,4.45,21.7,26.99,24.22,6.19,1.09,8.28,,,,,,,,,0.0,,,,0.0
2022-02-15 11:00:00,2022-02-15 12:00:00,52.78,74.46,3.17,11.69,15.65,24.1,6.05,0.76,40.3,,,,,,,,,0.0,,,,0.0
2022-02-15 12:00:00,2022-02-15 13:00:00,43.78,67.8,3.29,9.95,14.18,23.32,5.78,0.68,20.29,,,,,,,,,0.0,,,,0.0
2022-02-15 13:00:00,2022-02-15 14:00:00,37.64,63.52,3.48,9.79,14.31,23.2,5.77,0.68,12.74,,,,,,,,,0.0,,,,0.0
2022-02-15 14:00:00,2022-02-15 15:00:00,31.89,55.11,3.73,10.44,15.29,22.72,5.83,0.66,11.35,,,,,,,,,0.0,,,,0.0
2022-02-15 15:00:00,2022-02-15 16:00:00,31.57,41.66,3.65,9.71,14.49,21.53,5.73,0.64,9.29,,,,,,,,,0.0,,,,0.0
2022-02-15 16:00:00,2022-02-15 17:00:00,24.36,42.83,4.35,11.59,17.28,24.73,6.62,0.65,5.34,,,,,,,,,0.0,,,,0.0
2022-02-15 17:00:00,2022-02-15 18:00:00,20.54,44.2,4.75,12.94,19.13,28.83,7.22,0.65,3.49,,,,,,,,,0.0,,,,0.0
2022-02-15 18:00:00,2022-02-15 19:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-02-15 19:00:00,2022-02-15 20:00:00,,,,,0.0,,,0.0,,0.0,,,,,,,,0.0,,,,0.0
2022-02-15 20:00:00,2022-02-15 21:00:00,75.95,140.14,9.32,39.01,50.44,27.96,5.96,1.26,0.53,92.72,,92.09,95.42,,,,,0.0,,,,0.0
2022-02-15 21:00:00,2022-02-15 22:00:00,96.94,176.84,5.79,37.81,44.18,27.6,5.94,1.38,1.19,6.76,,5.06,10.24,,,,,0.0,,,,0.0
2022-02-15 22:00:00,2022-02-15 23:00:00,94.68,141.71,9.45,38.13,49.8,28.49,5.95,1.43,0.66,8.45,,4.82,9.93,,,,,0.0,,,,0.0
2022-02-15 23:00:00,2022-02-16 00:00:00,87.08,121.93,15.47,42.84,62.98,28.75,6.01,1.43,0.29,9.77,,4.67,9.71,,,,,0.0,,,,0.0
2022-02-16 00:00:00,2022-02-16 01:00:00,89.96,117.5,9.26,38.35,49.73,28.75,5.86,1.38,0.34,8.9,,4.69,9.13,,,,,0.0,,,,0.0
2022-02-16 01:00:00,2022-02-16 02:00:00,88.37,111.87,6.21,31.73,39.05,28.51,5.81,1.34,0.89,8.85,,4.67,8.73,,,,,0.0,,,,0.0
2022-02-16 02:00:00,2022-02-16 03:00:00,82.3,107.42,5.9,27.97,35.05,28.55,5.77,1.32,0.83,8.44,,4.44,8.36,,,,,0.0,,,,0.0
2022-02-16 03:00:00,2022-02-16 04:00:00,83.76,130.52,8.0,32.3,42.19,28.76,5.8,1.29,0.12,8.24,,4.26,8.21,,,,,0.0,,,,0.0
2022-02-16 04:00:00,2022-02-16 05:00:00,84.0,114.74,12.55,34.74,51.11,28.78,5.79,1.26,,8.65,,4.05,7.89,,,,,0.0,,,,0.0
2022-02-16 05:00:00,2022-02-16 06:00:00,85.23,130.57,23.58,33.83,66.22,28.27,6.07,1.26,0.02,8.7,,3.92,7.8,,,,,0.0,,,,0.0
2022-02-16 06:00:00,2022-02-16 07:00:00,87.73,128.8,37.91,32.91,86.14,28.73,6.25,1.33,0.03,8.9,,3.95,7.96,,,,,0.0,,,,0.0
2022-02-16 07:00:00,2022-02-16 08:00:00,100.96,146.36,49.81,32.78,103.25,32.51,6.88,1.43,,9.58,,4.03,8.27,,,,,0.0,,,,0.0
2022-02-16 08:00:00,2022-02-16 09:00:00,109.59,159.02,46.75,32.97,99.01,32.57,7.51,1.53,,10.2,,4.27,9.7,,,,,0.0,,,,0.0
2022-02-16 09:00:00,2022-02-16 10:00:00,103.24,161.72,22.73,42.84,73.52,23.96,6.49,1.4,0.52,10.03,,4.03,8.83,,,,,0.0,,,,0.0
2022-02-16 10:00:00,2022-02-16 11:00:00,55.26,88.51,6.4,38.66,45.86,25.91,5.86,1.18,3.42,7.61,,3.64,7.59,,,,,0.0,,,,0.0
2022-02-16 11:00:00,2022-02-16 12:00:00,43.75,63.79,4.92,26.05,31.8,25.76,5.76,1.02,5.87,5.95,,3.08,6.31,,,,,0.0,,,,0.0
2022-02-16 12:00:00,2022-02-16 13:00:00,38.32,62.6,4.64,19.15,24.83,25.36,5.76,0.88,7.96,5.13,,2.79,5.72,,,,,0.0,,,,0.0
2022-02-16 13:00:00,2022-02-16 14:00:00,20.92,45.25,4.48,15.82,21.43,25.58,5.76,0.76,9.4,4.35,,2.48,4.93,,,,,0.0,,,,0.0
2022-02-16 14:00:00,2022-02-16 15:00:00,19.48,43.81,4.21,13.64,19.02,24.41,5.67,0.68,9.47,3.84,,2.37,4.73,,,,,0.0,,,,0.0
2022-02-16 15:00:00,2022-02-16 16:00:00,20.15,40.93,4.28,13.37,18.85,24.65,5.67,0.63,10.24,3.38,,2.28,4.75,,,,,0.0,,,,0.0
2022-02-16 16:00:00,2022-02-16 17:00:00,18.65,43.14,4.56,13.38,19.28,29.34,6.39,0.61,7.85,3.08,,2.34,5.05,,,,,0.0,,,,0.0
2022-02-16 17:00:00,2022-02-16 18:00:00,16.9,40.48,4.44,13.46,19.2,22.4,7.02,0.6,5.12,3.02,,2.64,6.45,,,,,0.0,,,,0.0
2022-02-16 18:00:00,2022-02-16 19:00:00,17.97,66.6,4.63,21.52,27.09,22.13,6.05,0.71,4.18,3.05,,2.66,5.65,,,,,0.0,,,,0.0
2022-02-16 19:00:00,2022-02-16 20:00:00,44.21,118.74,7.37,35.64,44.42,26.59,5.91,1.0,0.61,3.82,,3.13,7.18,,,,,0.0,,,,0.0
2022-02-16 20:00:00,2022-02-16 21:00:00,85.03,186.57,10.35,43.97,56.62,28.41,6.05,1.37,0.07,5.36,,3.97,9.23,,,,,0.0,,,,0.0
2022-02-16 21:00:00,2022-02-16 22:00:00,129.14,233.52,16.17,46.91,67.85,29.51,6.24,1.69,0.11,9.29,,5.23,10.98,,,,,0.0,,,,0.0
2022-02-16 22:00:00,2022-02-16 23:00:00,134.52,253.38,37.0,44.59,95.86,30.54,6.5,1.99,0.11,12.77,,6.48,12.61,,,,,0.0,,,,0.0
2022-02-16 23:00:00,2022-02-17 00:00:00,119.99,260.44,50.34,40.4,111.27,30.82,6.63,1.98,0.07,13.63,,6.74,13.34,,,,,0.0,,,,0.0
2022-02-17 00:00:00,2022-02-17 01:00:00,,,,,0.0,,,0.0,,0.0,,,,,,,,0.0,,,,0.0
2022-02-17 01:00:00,2022-02-17 02:00:00,,,42.66,38.94,98.74,29.59,6.51,1.62,0.14,9.36,,5.43,11.26,,,,,0.0,,,,0.0
2022-02-17 02:00:00,2022-02-17 03:00:00,,,46.72,35.81,101.67,29.63,6.62,1.5,0.11,7.95,,4.91,10.56,,,,,0.0,,,,0.0
2022-02-17 03:00:00,2022-02-17 04:00:00,,,42.1,32.71,91.97,29.11,6.46,1.39,0.11,7.17,,4.56,9.96,,,,,0.0,,,,0.0
2022-02-17 04:00:00,2022-02-17 05:00:00,,,34.88,29.77,78.84,28.52,6.45,1.27,0.07,6.34,,4.14,9.16,,,,,0.0,,,,0.0
2022-02-17 05:00:00,2022-02-17 06:00:00,,,38.02,28.86,82.44,28.92,6.44,1.19,0.14,5.6,,3.88,8.8,,,,,0.0,,,,0.0
2022-02-17 06:00:00,2022-02-17 07:00:00,,,29.25,29.39,70.24,28.46,6.31,1.15,,5.14,,3.67,8.32,,,,,0.0,,,,0.0
2022-02-17 07:00:00,2022-02-17 08:00:00,72.87,126.28,20.18,28.67,56.43,28.93,6.47,1.21,0.14,5.3,,3.85,8.76,,,,,0.0,,,,0.0
2022-02-17 08:00:00,2022-02-17 09:00:00,133.57,183.24,18.49,32.2,57.3,33.55,7.42,1.35,,6.01,,4.18,9.9,,,,,0.0,,,,0.0
2022-02-17 09:00:00,2022-02-17 10:00:00,145.06,220.03,12.77,39.76,56.16,26.25,7.4,1.53,0.74,7.98,,4.48,10.76,,,,,0.0,,,,0.0
2022-02-17 10:00:00,2022-02-17 11:00:00,152.26,242.32,6.17,43.8,50.4,26.47,6.3,1.58,4.34,10.88,,4.93,10.15,,,,,0.0,,,,0.0
2022-02-17 11:00:00,2022-02-17 12:00:00,106.47,181.58,5.45,33.82,39.91,27.68,6.1,1.45,8.22,10.64,,4.92,9.73,,,,,0.0,,,,0.0
2022-02-17 12:00:00,2022-02-17 13:00:00,65.47,115.8,5.02,25.37,31.29,27.38,6.06,1.22,9.22,8.54,,4.5,8.59,,,,,0.0,,,,0.0
2022-02-17 13:00:00,2022-02-17 14:00:00,41.57,72.02,4.86,20.66,26.61,27.01,6.0,1.01,10.0,6.36,,3.92,7.27,,,,,0.0,,,,0.0
2022-02-17 14:00:00,2022-02-17 15:00:00,41.75,58.7,4.52,17.27,22.87,26.85,5.81,0.83,9.52,5.04,,3.33,6.21,,,,,0.0,,,,0.0
2022-02-17 15:00:00,2022-02-17 16:00:00,21.61,39.36,4.98,16.88,23.19,32.06,6.2,0.73,7.07,4.2,,2.95,5.54,,,,,0.0,,,,0.0
2022-02-17 16:00:00,2022-02-17 17:00:00,13.59,31.42,5.56,16.89,24.03,32.6,7.42,0.69,4.17,3.91,,2.96,5.95,,,,,0.0,,,,0.0
2022-02-17 17:00:00,2022-02-17 18:00:00,11.65,33.67,5.47,16.38,23.45,28.82,8.02,0.68,3.08,3.78,,3.2,7.27,,,,,0.0,,,,0.0
2022-02-17 18:00:00,2022-02-17 19:00:00,23.51,72.06,4.73,18.49,24.38,20.65,6.63,0.72,4.23,3.79,,3.37,6.79,,,,,0.0,,,,0.0
2022-02-17 19:00:00,2022-02-17 20:00:00,50.47,144.34,4.9,25.66,31.41,26.55,6.0,0.9,2.74,4.63,,4.21,8.69,,,,,0.0,,,,0.0
2022-02-17 20:00:00,2022-02-17 21:00:00,94.69,213.36,5.45,34.66,40.71,29.11,6.03,1.21,0.67,6.53,,6.01,10.68,,,,,0.0,,,,0.0
2022-02-17 21:00:00,2022-02-17 22:00:00,117.34,239.26,7.87,37.77,47.2,29.21,6.15,1.49,0.28,8.56,,7.45,12.18,,,,,0.0,,,,0.0
2022-02-17 22:00:00,2022-02-17 23:00:00,98.64,180.31,6.64,32.02,39.92,29.14,6.02,1.43,0.91,9.26,,7.59,12.43,,,,,0.0,,,,0.0
2022-02-17 23:00:00,2022-02-18 00:00:00,55.61,87.83,5.61,26.17,32.91,28.93,5.97,1.32,1.13,8.04,,6.62,11.22,,,,,0.0,,,,0.0
2022-02-18 00:00:00,2022-02-18 01:00:00,63.58,92.88,7.71,25.03,34.88,28.59,6.08,1.28,0.59,7.62,,5.88,10.4,,,,,0.0,,,,0.0
2022-02-18 01:00:00,2022-02-18 02:00:00,72.22,119.19,9.65,30.31,42.69,28.47,6.09,1.28,0.09,8.83,,5.25,9.76,,,,,0.0,,,,0.0
2022-02-18 02:00:00,2022-02-18 03:00:00,70.59,107.96,9.93,32.38,45.03,28.06,6.07,1.24,0.11,10.42,,4.73,9.07,,,,,0.0,,,,0.0
2022-02-18 03:00:00,2022-02-18 04:00:00,52.85,88.64,10.94,32.41,46.56,27.44,6.15,1.18,0.07,10.21,,4.25,8.41,,,,,0.0,,,,0.0
2022-02-18 04:00:00,2022-02-18 05:00:00,56.48,95.51,12.14,31.1,47.05,27.32,6.1,1.13,0.16,9.63,,3.97,8.11,,,,,0.0,,,,0.0
2022-02-18 05:00:00,2022-02-18 06:00:00,55.05,100.04,12.49,30.25,46.75,27.6,6.07,1.1,0.12,9.26,,3.76,7.92,,,,,0.0,,,,0.0
2022-02-18 06:00:00,2022-02-18 07:00:00,59.62,117.98,13.95,31.18,49.76,27.35,6.1,1.08,0.12,9.02,,3.77,8.1,,,,,0.0,,,,0.0
2022-02-18 07:00:00,2022-02-18 08:00:00,69.25,132.23,19.48,32.21,58.77,29.9,6.46,1.15,,9.59,,4.06,8.89,,,,,0.0,,,,0.0
2022-02-18 08:00:00,2022-02-18 09:00:00,105.48,173.07,26.07,32.29,68.39,34.66,7.69,1.29,,10.25,,4.47,9.59,,,,,0.0,,,,0.0
2022-02-18 09:00:00,2022-02-18 10:00:00,128.44,193.29,21.3,35.63,64.64,27.79,8.01,1.4,0.39,11.69,,4.77,10.7,,,,,0.0,,,,0.0
2022-02-18 10:00:00,2022-02-18 11:00:00,94.41,141.26,8.17,37.45,47.31,23.64,6.5,1.28,2.0,11.26,,4.65,9.41,,,,,0.0,,,,0.0
2022-02-18 11:00:00,2022-02-18 12:00:00,44.85,71.35,3.79,17.11,21.66,23.19,6.19,0.78,28.83,7.46,,3.43,7.22,,,,,0.0,,,,0.0
2022-02-18 12:00:00,2022-02-18 13:00:00,28.1,47.8,3.28,9.83,14.03,22.27,5.88,0.57,33.3,2.3,,1.33,2.86,,,,,0.0,,,,0.0
2022-02-18 13:00:00,2022-02-18 14:00:00,18.25,39.14,3.05,9.09,13.04,21.57,5.95,0.55,30.42,1.62,,0.91,1.88,,,,,0.0,,,,0.0
2022-02-18 14:00:00,2022-02-18 15:00:00,19.84,42.42,2.8,9.54,13.08,20.43,6.18,0.55,40.35,1.46,,0.95,1.83,,,,,0.0,,,,0.0
2022-02-18 15:00:00,2022-02-18 16:00:00,18.44,44.47,2.76,7.9,11.49,18.06,6.38,0.52,37.66,0.95,,0.5,1.54,,,,,0.0,,,,0.0
2022-02-18 16:00:00,2022-02-18 17:00:00,15.25,36.62,4.13,10.5,15.93,25.78,7.6,0.53,10.0,1.52,,1.1,2.86,,,,,0.0,,,,0.0
2022-02-18 17:00:00,2022-02-18 18:00:00,13.57,30.71,2.96,20.81,18.01,18.56,8.17,0.41,46.48,105.9,,105.79,106.62,,,,,0.0,,,,0.0
2022-02-18 18:00:00,2022-02-18 19:00:00,1.03,4.62,3.21,23.62,27.01,16.59,6.4,0.67,23.93,1.26,,3.21,3.08,,,,,0.0,,,,0.0
2022-02-18 19:00:00,2022-02-18 20:00:00,43.73,,4.44,36.7,41.16,20.52,5.9,1.01,2.93,2.97,,4.32,5.94,,,,,0.0,,,,0.0
