From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppm),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),AT (degree C),RF (mm),Xylene (ug/m3)
2022-10-28 06:00:00,2022-10-28 07:00:00,38.0,80.53,40.31,21.24,44.08,,38.73,0.2,5.56,0.0,,,,,95.65,0.42,192.49,0.0,780.59,7.77,,
2022-10-28 07:00:00,2022-10-28 08:00:00,64.73,130.5,75.7,23.37,74.03,,38.71,0.21,5.41,0.0,,,,,96.27,0.48,158.5,0.34,781.01,8.92,,
2022-10-28 08:00:00,2022-10-28 09:00:00,80.65,158.64,37.1,25.58,43.76,,38.48,0.2,5.49,0.0,,,,,84.35,1.39,276.85,90.09,781.28,14.33,,
2022-10-28 09:00:00,2022-10-28 10:00:00,39.0,91.5,15.02,25.05,25.52,,38.57,0.2,5.1,0.0,,,,,74.44,1.85,282.66,103.94,781.62,16.05,,
2022-10-28 10:00:00,2022-10-28 11:00:00,37.11,70.87,0.5,15.27,7.89,,38.21,0.19,5.3,0.0,,,,,66.24,1.88,277.09,120.32,781.36,17.86,,
2022-10-28 11:00:00,2022-10-28 12:00:00,22.0,46.73,,16.59,6.93,,38.28,0.19,5.26,0.0,,,,,66.99,2.37,280.38,101.47,780.87,17.79,,
2022-10-28 12:00:00,2022-10-28 13:00:00,22.68,54.78,0.2,19.26,9.71,,39.09,0.19,5.36,0.0,,,,,70.56,2.46,286.95,115.65,780.29,17.44,,
2022-10-28 13:00:00,2022-10-28 14:00:00,26.86,55.08,,11.4,4.34,,39.55,0.19,5.32,0.0,,,,,71.53,2.41,288.36,78.37,779.68,17.2,,
2022-10-28 14:00:00,2022-10-28 15:00:00,18.89,42.43,,8.79,1.52,,39.24,0.19,5.53,0.0,,,,,74.13,1.94,290.89,33.38,779.23,16.57,,
2022-10-28 15:00:00,2022-10-28 16:00:00,25.22,40.2,,11.3,3.21,,39.09,0.19,5.29,0.0,,,,,77.03,1.79,274.61,15.6,778.96,16.0,,
2022-10-28 16:00:00,2022-10-28 17:00:00,19.22,43.11,3.96,20.02,12.21,,39.42,0.19,5.17,0.0,,,,,74.12,1.82,294.69,19.92,778.93,16.62,,
2022-10-28 17:00:00,2022-10-28 18:00:00,23.16,56.08,5.97,23.91,17.57,,38.26,0.19,5.14,0.0,,,,,82.02,1.13,247.01,0.0,779.31,14.61,,
2022-10-28 18:00:00,2022-10-28 19:00:00,39.43,67.17,1.52,13.01,7.35,,39.43,0.19,5.07,0.0,,,,,85.42,0.94,176.9,0.0,779.73,13.87,,
2022-10-28 19:00:00,2022-10-28 20:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-10-28 20:00:00,2022-10-28 21:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-10-28 21:00:00,2022-10-28 22:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-10-28 22:00:00,2022-10-28 23:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-10-28 23:00:00,2022-10-29 00:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-10-29 00:00:00,2022-10-29 01:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-10-29 01:00:00,2022-10-29 02:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-10-29 02:00:00,2022-10-29 03:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-10-29 03:00:00,2022-10-29 04:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-10-29 04:00:00,2022-10-29 05:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-10-29 05:00:00,2022-10-29 06:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-10-29 06:00:00,2022-10-29 07:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-10-29 07:00:00,2022-10-29 08:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-10-29 08:00:00,2022-10-29 09:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-10-29 09:00:00,2022-10-29 10:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-10-29 10:00:00,2022-10-29 11:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-10-29 11:00:00,2022-10-29 12:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-10-29 12:00:00,2022-10-29 13:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-10-29 13:00:00,2022-10-29 14:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-10-29 14:00:00,2022-10-29 15:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-10-29 15:00:00,2022-10-29 16:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-10-29 16:00:00,2022-10-29 17:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-10-29 17:00:00,2022-10-29 18:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-10-29 18:00:00,2022-10-29 19:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-10-29 19:00:00,2022-10-29 20:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-10-29 20:00:00,2022-10-29 21:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-10-29 21:00:00,2022-10-29 22:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-10-29 22:00:00,2022-10-29 23:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-10-29 23:00:00,2022-10-30 00:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-10-30 00:00:00,2022-10-30 01:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-10-30 01:00:00,2022-10-30 02:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-10-30 02:00:00,2022-10-30 03:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-10-30 03:00:00,2022-10-30 04:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-10-30 04:00:00,2022-10-30 05:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-10-30 05:00:00,2022-10-30 06:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-10-30 06:00:00,2022-10-30 07:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-10-30 07:00:00,2022-10-30 08:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-10-30 08:00:00,2022-10-30 09:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-10-30 09:00:00,2022-10-30 10:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-10-30 10:00:00,2022-10-30 11:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-10-30 11:00:00,2022-10-30 12:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-10-30 12:00:00,2022-10-30 13:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-10-30 13:00:00,2022-10-30 14:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-10-30 14:00:00,2022-10-30 15:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-10-30 15:00:00,2022-10-30 16:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-10-30 16:00:00,2022-10-30 17:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-10-30 17:00:00,2022-10-30 18:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-10-30 18:00:00,2022-10-30 19:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-10-30 19:00:00,2022-10-30 20:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-10-30 20:00:00,2022-10-30 21:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-10-30 21:00:00,2022-10-30 22:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-10-30 22:00:00,2022-10-30 23:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-10-30 23:00:00,2022-10-31 00:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-10-31 00:00:00,2022-10-31 01:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-10-31 01:00:00,2022-10-31 02:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-10-31 02:00:00,2022-10-31 03:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-10-31 03:00:00,2022-10-31 04:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-10-31 04:00:00,2022-10-31 05:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-10-31 05:00:00,2022-10-31 06:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-10-31 06:00:00,2022-10-31 07:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-10-31 07:00:00,2022-10-31 08:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-10-31 08:00:00,2022-10-31 09:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-10-31 09:00:00,2022-10-31 10:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-10-31 10:00:00,2022-10-31 11:00:00,,38.0,37.68,5.95,31.22,20.07,101.58,0.21,5.26,0.0,,,,,79.04,2.07,263.89,57.05,781.3,17.19,,
2022-10-31 11:00:00,2022-10-31 12:00:00,,,3.27,15.67,10.99,,28.91,0.2,5.27,0.0,,,,,78.6,2.48,294.12,83.28,780.72,17.75,,
2022-10-31 12:00:00,2022-10-31 13:00:00,,53.55,3.0,12.84,9.23,,33.15,0.21,5.19,0.0,,,,,78.43,2.45,284.19,116.0,780.05,17.55,,
2022-10-31 13:00:00,2022-10-31 14:00:00,31.42,58.83,1.01,9.07,5.55,,35.24,0.2,5.11,0.0,,,,,72.43,2.48,284.81,114.67,779.67,18.57,,
2022-10-31 14:00:00,2022-10-31 15:00:00,28.22,54.39,3.57,10.06,8.26,,35.52,0.2,4.96,0.0,,,,,73.91,2.55,277.03,112.45,779.42,18.44,,
2022-10-31 15:00:00,2022-10-31 16:00:00,37.32,56.2,2.76,9.34,7.66,,36.25,0.2,5.24,0.0,,,,,73.73,2.52,279.0,59.49,779.25,18.11,,
2022-10-31 16:00:00,2022-10-31 17:00:00,32.68,57.0,0.54,11.21,4.79,,36.77,0.2,5.32,0.0,,,,,80.25,2.14,287.09,9.5,779.38,16.61,,
2022-10-31 17:00:00,2022-10-31 18:00:00,38.12,60.11,2.85,17.39,11.48,,37.1,0.2,5.13,0.0,,,,,85.58,1.58,279.65,0.0,779.93,15.27,,
2022-10-31 18:00:00,2022-10-31 19:00:00,39.23,68.72,6.92,22.15,17.41,,38.74,0.2,5.11,0.0,,,,,91.83,1.16,233.1,0.0,780.67,14.1,,
2022-10-31 19:00:00,2022-10-31 20:00:00,40.77,55.67,4.97,16.87,12.97,,38.29,0.2,4.77,0.0,,,,,89.74,1.04,230.03,0.0,781.47,14.07,,
2022-10-31 20:00:00,2022-10-31 21:00:00,38.66,73.64,4.14,10.78,4.35,,37.76,0.2,5.05,0.0,,,,,89.35,0.97,243.68,0.0,781.76,13.95,,
2022-10-31 21:00:00,2022-10-31 22:00:00,37.48,68.58,,10.25,1.95,,37.74,0.2,5.23,0.0,,,,,89.75,0.97,237.92,0.0,781.84,13.89,,
2022-10-31 22:00:00,2022-10-31 23:00:00,48.66,70.22,,3.87,,,37.77,0.19,5.2,0.0,,,,,90.37,0.99,245.28,0.0,781.69,13.95,,
2022-10-31 23:00:00,2022-11-01 00:00:00,46.0,67.0,,,,,37.85,0.19,5.27,0.0,,,,,92.09,0.93,235.59,0.0,781.68,13.77,,
2022-11-01 00:00:00,2022-11-01 01:00:00,46.34,67.19,,,,,37.98,0.22,5.18,0.0,,,,,93.9,0.65,245.85,0.0,781.35,13.53,,
2022-11-01 01:00:00,2022-11-01 02:00:00,47.98,63.72,,,,,38.14,0.29,5.68,0.0,,,,,93.96,0.79,223.65,0.0,780.71,13.59,,
2022-11-01 02:00:00,2022-11-01 03:00:00,39.32,45.8,,,,,37.87,0.32,5.3,0.0,,,,,92.99,0.96,268.72,0.0,780.04,13.58,,
2022-11-01 03:00:00,2022-11-01 04:00:00,35.37,50.05,,,,,38.54,0.31,5.64,0.0,,,,,92.74,0.68,237.29,0.0,779.81,13.44,,
2022-11-01 04:00:00,2022-11-01 05:00:00,44.52,65.36,,,,,38.59,0.35,5.38,0.0,,,,,87.86,0.61,211.85,0.0,779.8,13.3,,
2022-11-01 05:00:00,2022-11-01 06:00:00,31.86,43.17,0.45,4.98,3.81,,38.64,0.39,5.0,0.0,,,,,86.97,0.49,149.46,0.0,780.07,12.36,,
2022-11-01 06:00:00,2022-11-01 07:00:00,23.23,55.78,2.87,10.54,7.86,,38.25,0.43,5.25,0.0,,,,,83.75,0.59,135.6,0.0,780.73,11.86,,
2022-11-01 07:00:00,2022-11-01 08:00:00,26.48,87.03,9.24,16.86,16.39,,38.42,0.47,5.17,0.0,,,,,84.91,0.81,230.46,0.78,781.44,13.05,,
2022-11-01 08:00:00,2022-11-01 09:00:00,37.43,79.89,3.04,17.46,10.56,,38.44,0.49,5.53,0.0,,,,,79.92,1.42,278.11,10.46,782.02,14.48,,
2022-11-01 09:00:00,2022-11-01 10:00:00,34.78,70.55,6.21,26.12,18.81,,38.62,0.52,5.37,0.0,,,,,77.42,1.77,279.61,42.5,782.38,15.19,,
2022-11-01 10:00:00,2022-11-01 11:00:00,46.04,76.83,3.48,14.7,6.72,,37.39,0.57,5.47,0.0,,,,,57.62,2.28,270.7,81.83,782.35,17.21,,
2022-11-01 11:00:00,2022-11-01 12:00:00,21.63,41.05,0.54,12.81,5.62,,39.31,0.56,5.36,0.0,,,,,53.16,2.18,243.88,77.5,781.69,17.4,,
2022-11-01 12:00:00,2022-11-01 13:00:00,11.8,33.2,,14.22,5.44,,38.96,0.56,5.2,0.0,,,,,58.15,2.12,285.54,57.2,781.0,17.38,,
2022-11-01 13:00:00,2022-11-01 14:00:00,19.59,38.08,6.21,22.77,16.69,,38.3,0.54,5.41,0.0,,,,,66.09,2.46,306.3,65.03,780.35,16.77,,
2022-11-01 14:00:00,2022-11-01 15:00:00,31.55,54.02,1.88,17.21,10.69,,39.07,0.53,5.62,0.0,,,,,66.0,2.48,304.66,47.18,779.88,16.29,,
2022-11-01 15:00:00,2022-11-01 16:00:00,28.8,52.92,1.39,19.29,10.09,,38.07,0.53,5.25,0.0,,,,,72.08,2.31,304.31,25.74,779.71,16.03,,
2022-11-01 16:00:00,2022-11-01 17:00:00,34.43,65.97,2.69,24.06,14.93,,38.73,0.53,5.28,0.0,,,,,71.81,1.84,303.13,0.53,779.87,15.36,,
2022-11-01 17:00:00,2022-11-01 18:00:00,29.88,68.44,3.24,23.05,14.88,,39.89,0.5,5.46,0.0,,,,,78.85,1.45,266.49,0.0,780.42,14.17,,
2022-11-01 18:00:00,2022-11-01 19:00:00,30.82,66.08,4.92,29.41,19.27,,38.81,0.49,5.39,0.0,,,,,84.57,0.96,238.37,0.0,780.98,13.03,,
2022-11-01 19:00:00,2022-11-01 20:00:00,44.09,81.44,1.85,24.62,12.51,,38.53,0.43,5.17,0.0,,,,,79.88,0.96,231.31,0.0,781.42,13.05,,
2022-11-01 20:00:00,2022-11-01 21:00:00,36.66,72.14,,16.23,6.09,,38.75,0.33,5.13,0.0,,,,,82.26,1.02,219.33,0.0,781.91,13.15,,
2022-11-01 21:00:00,2022-11-01 22:00:00,34.45,61.75,1.33,14.31,5.55,,38.55,0.33,4.9,0.0,,,,,82.75,0.94,219.59,0.0,782.31,13.08,,
2022-11-01 22:00:00,2022-11-01 23:00:00,37.88,68.61,,4.2,,,38.2,0.27,5.12,0.0,,,,,83.84,0.84,200.88,0.0,782.24,13.06,,
2022-11-01 23:00:00,2022-11-02 00:00:00,37.8,66.42,,,,,38.65,0.24,5.12,0.0,,,,,85.87,0.68,216.58,0.0,781.92,12.9,,
2022-11-02 00:00:00,2022-11-02 01:00:00,43.3,62.82,,,,,38.67,0.21,5.22,0.0,,,,,87.81,0.78,261.61,0.0,781.29,12.61,,
2022-11-02 01:00:00,2022-11-02 02:00:00,37.65,55.04,,,,,38.63,0.19,5.07,0.0,,,,,91.44,0.73,252.65,0.0,780.41,12.23,,
2022-11-02 02:00:00,2022-11-02 03:00:00,34.32,42.8,,,,,38.52,0.19,5.14,0.0,,,,,91.43,0.88,258.02,0.0,779.76,11.71,,
2022-11-02 03:00:00,2022-11-02 04:00:00,28.55,41.02,,1.18,,,38.77,0.19,5.43,0.0,,,,,86.06,0.48,201.06,0.0,779.41,10.8,,
2022-11-02 04:00:00,2022-11-02 05:00:00,24.88,35.45,,,,,38.71,0.2,5.25,0.0,,,,,87.14,0.9,266.07,0.0,779.43,11.05,,
2022-11-02 05:00:00,2022-11-02 06:00:00,24.0,31.14,,1.56,,,38.71,0.19,5.24,0.0,,,,,91.27,0.89,269.58,0.0,779.85,11.68,,
2022-11-02 06:00:00,2022-11-02 07:00:00,22.18,35.53,3.3,2.75,3.0,,38.83,0.19,5.29,0.0,,,,,93.86,1.09,270.61,0.0,780.44,12.21,,
2022-11-02 07:00:00,2022-11-02 08:00:00,7.67,15.82,0.01,3.43,1.58,,38.79,0.19,5.24,0.0,,,,,94.43,0.72,242.54,0.0,781.16,12.7,,
2022-11-02 08:00:00,2022-11-02 09:00:00,6.6,13.92,4.59,6.75,7.29,,38.81,0.2,5.15,0.0,,,,,90.34,1.27,286.43,18.86,781.72,14.4,,
2022-11-02 09:00:00,2022-11-02 10:00:00,17.75,25.8,4.96,4.12,6.22,,38.83,0.2,5.39,0.0,,,,,82.74,1.72,267.48,37.77,781.91,16.15,,
2022-11-02 10:00:00,2022-11-02 11:00:00,8.23,24.41,6.27,7.07,8.85,,38.58,0.2,5.28,0.0,,,,,86.8,1.38,297.34,9.88,781.86,15.19,,
2022-11-02 11:00:00,2022-11-02 12:00:00,10.57,23.36,5.33,5.86,6.9,,37.31,0.19,5.38,0.0,,,,,81.67,1.59,285.15,35.91,781.23,16.08,,
2022-11-02 12:00:00,2022-11-02 13:00:00,15.12,27.64,8.25,10.1,11.45,,39.25,0.2,5.17,0.0,,,,,80.2,1.86,283.71,52.3,780.4,16.79,,
2022-11-02 13:00:00,2022-11-02 14:00:00,15.77,22.39,9.46,10.5,13.24,,39.23,0.2,5.32,0.0,,,,,82.42,1.81,295.58,53.9,779.67,16.69,,
2022-11-02 14:00:00,2022-11-02 15:00:00,14.23,22.45,8.97,5.85,10.4,,39.42,0.19,5.36,0.0,,,,,90.72,1.6,280.66,20.8,779.05,15.07,,
2022-11-02 15:00:00,2022-11-02 16:00:00,12.0,21.44,5.04,4.59,6.54,,38.91,0.19,5.23,0.0,,,,,87.42,2.08,303.76,19.98,778.75,15.38,,
2022-11-02 16:00:00,2022-11-02 17:00:00,8.46,25.53,7.52,10.32,11.6,,38.96,0.19,5.22,0.0,,,,,83.32,1.75,266.05,6.88,778.94,16.07,,
2022-11-02 17:00:00,2022-11-02 18:00:00,13.03,35.03,13.75,13.08,17.09,,39.41,0.2,5.3,0.0,,,,,91.57,1.11,237.17,0.0,779.26,14.41,,
2022-11-02 18:00:00,2022-11-02 19:00:00,21.0,31.0,4.39,10.96,9.4,,38.03,0.2,5.06,0.0,,,,,95.94,1.23,247.02,0.0,779.7,13.45,,
2022-11-02 19:00:00,2022-11-02 20:00:00,10.0,18.11,8.18,12.79,13.45,,40.25,0.2,4.99,0.0,,,,,96.54,1.14,254.42,0.0,780.27,13.31,,
2022-11-02 20:00:00,2022-11-02 21:00:00,9.43,20.02,1.73,3.23,2.9,,39.12,0.19,5.49,0.0,,,,,96.31,1.01,253.94,0.0,781.02,13.14,,
2022-11-02 21:00:00,2022-11-02 22:00:00,4.54,12.89,,2.28,0.77,,38.72,0.19,5.29,0.0,,,,,96.42,1.03,257.05,0.0,781.14,13.15,,
2022-11-02 22:00:00,2022-11-02 23:00:00,1.0,,,,,,38.97,0.19,5.33,0.0,,,,,96.79,0.86,264.39,0.0,780.88,13.25,,
2022-11-02 23:00:00,2022-11-03 00:00:00,0.77,,,0.15,,,39.02,0.19,5.26,0.0,,,,,96.79,0.79,250.42,0.0,780.51,13.36,,
2022-11-03 00:00:00,2022-11-03 01:00:00,,,,,,,38.72,0.2,5.26,0.0,,,,,96.8,0.9,248.91,0.0,779.97,13.28,,
2022-11-03 01:00:00,2022-11-03 02:00:00,,,,,,,38.92,0.19,5.2,0.0,,,,,96.8,0.63,251.86,0.0,779.37,13.21,,
2022-11-03 02:00:00,2022-11-03 03:00:00,,,,,,,38.91,0.2,5.27,0.0,,,,,96.81,0.49,239.93,0.0,779.06,13.13,,
2022-11-03 03:00:00,2022-11-03 04:00:00,,2.33,,,,,38.86,0.19,5.37,0.0,,,,,96.84,0.46,249.52,0.0,778.85,13.14,,
2022-11-03 04:00:00,2022-11-03 05:00:00,,2.6,,,,,39.04,0.19,5.4,0.0,,,,,96.88,0.4,248.41,0.0,778.83,13.16,,
2022-11-03 05:00:00,2022-11-03 06:00:00,,1.0,,0.01,,,38.67,0.19,5.41,0.0,,,,,96.88,0.58,245.78,0.0,779.24,13.1,,
2022-11-03 06:00:00,2022-11-03 07:00:00,2.0,4.89,0.36,,,,38.85,0.19,5.21,0.0,,,,,96.98,0.53,251.9,0.0,779.91,13.07,,
2022-11-03 07:00:00,2022-11-03 08:00:00,2.0,6.78,2.33,1.7,3.13,,38.7,0.19,4.92,0.0,,,,,96.98,0.73,248.43,0.0,780.69,13.45,,
2022-11-03 08:00:00,2022-11-03 09:00:00,2.34,9.8,1.9,0.88,1.85,,38.87,0.19,5.37,0.0,,,,,96.03,0.74,250.25,11.68,781.31,14.32,,
2022-11-03 09:00:00,2022-11-03 10:00:00,5.25,11.37,4.47,3.31,5.37,,38.87,0.2,5.5,0.0,,,,,86.97,1.73,311.8,56.22,781.62,16.23,,
2022-11-03 10:00:00,2022-11-03 11:00:00,6.88,22.55,3.24,2.98,5.41,,38.09,0.19,5.35,0.0,,,,,78.59,1.92,300.09,67.97,781.41,18.04,,
2022-11-03 11:00:00,2022-11-03 12:00:00,6.0,30.95,4.92,2.41,5.14,,38.96,0.19,5.44,0.0,,,,,80.97,2.33,289.67,72.95,780.8,17.74,,
2022-11-03 12:00:00,2022-11-03 13:00:00,5.88,35.45,1.26,1.12,1.74,,38.44,0.19,5.23,0.0,,,,,77.87,2.03,296.98,84.42,779.98,18.74,,
2022-11-03 13:00:00,2022-11-03 14:00:00,5.34,20.61,9.18,5.21,10.13,,38.88,0.2,5.55,0.0,,,,,87.73,1.73,288.49,30.34,779.41,16.48,,
2022-11-03 14:00:00,2022-11-03 15:00:00,8.0,18.42,,,,,38.51,,,,,,,,,,,,,,,
2022-11-03 15:00:00,2022-11-03 16:00:00,12.0,16.0,5.48,3.91,6.53,,38.83,0.2,4.83,0.0,,,,,93.22,1.21,291.53,0.0,778.75,14.98,,
2022-11-03 16:00:00,2022-11-03 17:00:00,,,6.15,5.41,7.86,,38.95,0.19,5.08,0.0,,,,,93.08,1.04,262.85,0.27,779.03,14.75,,
2022-11-03 17:00:00,2022-11-03 18:00:00,10.0,10.31,10.49,6.88,12.1,,40.05,0.2,5.22,0.0,,,,,91.14,0.83,260.18,0.0,779.68,14.79,,
2022-11-03 18:00:00,2022-11-03 19:00:00,9.11,14.72,15.23,8.12,16.7,,39.97,0.2,4.84,0.0,,,,,92.31,0.81,251.09,0.0,780.36,14.26,,
2022-11-03 19:00:00,2022-11-03 20:00:00,4.62,29.7,24.84,6.97,23.89,,39.3,0.2,4.93,0.0,,,,,92.25,0.49,185.12,0.0,781.03,13.98,,
2022-11-03 20:00:00,2022-11-03 21:00:00,24.2,41.45,21.27,5.57,20.25,,38.95,0.2,4.75,0.0,,,,,93.95,0.62,220.05,0.0,781.62,14.0,,
2022-11-03 21:00:00,2022-11-03 22:00:00,18.0,27.0,2.76,0.36,2.8,,38.74,0.19,4.95,0.0,,,,,95.2,0.71,231.71,0.0,781.76,13.72,,
2022-11-03 22:00:00,2022-11-03 23:00:00,5.12,6.8,3.05,2.25,11.26,,38.89,0.2,4.91,0.0,,,,,95.22,0.46,188.81,0.0,781.65,13.83,,
2022-11-03 23:00:00,2022-11-04 00:00:00,5.56,10.67,0.27,1.65,0.35,,38.84,0.19,5.37,0.0,,,,,95.55,0.66,182.46,0.0,781.39,13.82,,
2022-11-04 00:00:00,2022-11-04 01:00:00,4.88,11.42,,,,,38.66,0.19,5.03,0.0,,,,,96.07,0.68,206.59,0.0,781.05,13.57,,
2022-11-04 01:00:00,2022-11-04 02:00:00,3.88,8.41,,,,,38.51,0.19,5.19,0.0,,,,,96.1,0.62,171.21,0.0,780.49,13.57,,
2022-11-04 02:00:00,2022-11-04 03:00:00,3.0,5.41,,,,,38.57,0.19,5.29,0.0,,,,,95.94,0.54,166.04,0.0,780.05,13.63,,
2022-11-04 03:00:00,2022-11-04 04:00:00,,,,,,,38.52,0.19,5.32,0.0,,,,,95.42,0.76,178.41,0.0,779.98,13.51,,
2022-11-04 04:00:00,2022-11-04 05:00:00,3.0,7.1,6.67,1.68,5.22,,38.84,0.19,5.31,0.0,,,,,95.29,0.72,219.65,0.0,779.89,13.46,,
2022-11-04 05:00:00,2022-11-04 06:00:00,2.88,9.39,0.12,0.78,,,38.85,0.19,5.35,0.0,,,,,95.26,0.59,230.96,0.0,780.37,13.35,,
2022-11-04 06:00:00,2022-11-04 07:00:00,2.57,10.61,4.81,4.7,6.2,,38.77,0.2,5.29,0.0,,,,,95.38,0.51,158.11,0.0,781.0,12.92,,
2022-11-04 07:00:00,2022-11-04 08:00:00,7.91,12.55,7.53,6.04,9.33,,38.52,0.19,5.12,0.0,,,,,93.65,0.75,225.36,7.13,781.53,14.54,,
2022-11-04 08:00:00,2022-11-04 09:00:00,14.09,23.84,1.87,1.92,2.45,,38.73,0.19,5.31,0.0,,,,,75.96,1.32,270.8,66.64,781.74,18.75,,
2022-11-04 09:00:00,2022-11-04 10:00:00,7.12,11.78,3.07,7.27,7.48,,38.77,0.19,5.5,0.0,,,,,72.73,1.93,266.93,106.7,782.2,19.01,,
2022-11-04 10:00:00,2022-11-04 11:00:00,8.0,15.0,2.75,8.56,6.74,,38.56,0.19,5.69,0.0,,,,,76.9,2.08,266.63,98.77,782.24,18.22,,
2022-11-04 11:00:00,2022-11-04 12:00:00,18.0,35.0,4.85,3.04,5.92,,44.06,0.2,5.24,0.0,,,,,83.33,1.65,281.39,23.16,781.78,16.73,,
2022-11-04 12:00:00,2022-11-04 13:00:00,,,3.74,5.04,5.71,,36.93,0.2,5.39,0.0,,,,,86.07,1.4,279.37,13.93,781.25,16.42,,
2022-11-04 13:00:00,2022-11-04 14:00:00,11.03,21.39,4.35,5.22,6.24,,38.79,0.2,4.89,0.0,,,,,84.39,1.65,260.9,36.72,780.48,16.97,,
2022-11-04 14:00:00,2022-11-04 15:00:00,17.75,24.18,4.94,3.32,5.77,,39.08,0.2,5.17,0.0,,,,,84.53,1.46,257.85,21.27,780.0,16.62,,
2022-11-04 15:00:00,2022-11-04 16:00:00,8.91,30.0,6.04,4.8,7.46,,39.27,0.2,5.58,0.0,,,,,80.6,1.73,306.24,8.34,779.91,17.2,,
2022-11-04 16:00:00,2022-11-04 17:00:00,15.77,34.58,6.56,7.43,9.29,,40.07,0.19,4.98,0.0,,,,,80.37,1.75,290.66,12.5,780.2,17.03,,
2022-11-04 17:00:00,2022-11-04 18:00:00,15.59,42.05,17.82,9.27,19.41,,39.8,0.2,4.84,0.0,,,,,85.66,1.22,309.38,0.0,780.88,15.74,,
2022-11-04 18:00:00,2022-11-04 19:00:00,26.13,54.72,12.35,7.31,13.91,,39.06,0.2,4.8,0.0,,,,,91.45,0.84,274.52,0.0,781.78,14.43,,
2022-11-04 19:00:00,2022-11-04 20:00:00,12.34,20.03,19.27,13.73,22.98,,38.87,0.19,4.98,0.0,,,,,92.84,0.51,187.1,0.0,782.42,14.12,,
