From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),CO (mg/m3),Ozone (ug/m3),RH (%),WS (m/s),WD (degree),BP (mmHg),AT (degree C),RF (mm)
2021-06-08 04:00:00,2021-06-08 05:00:00,3.49,4.97,5.06,2.05,7.12,1.1,0.05,9.0,51.79,0.61,246.08,827.23,27.07,
2021-06-08 05:00:00,2021-06-08 06:00:00,2.38,3.46,4.96,2.03,6.99,1.04,0.02,15.25,51.79,0.68,142.18,825.8,26.36,
2021-06-08 06:00:00,2021-06-08 07:00:00,2.59,3.61,4.99,2.01,7.0,1.02,0.05,14.75,51.79,1.08,269.31,831.89,25.97,
2021-06-08 07:00:00,2021-06-08 08:00:00,1.7,2.51,5.03,2.04,7.07,0.97,0.17,9.5,51.78,0.88,335.16,832.06,26.38,
2021-06-08 08:00:00,2021-06-08 09:00:00,1.7,2.55,4.96,2.04,7.0,0.94,0.16,10.5,51.78,0.48,179.56,825.37,26.73,
2021-06-08 09:00:00,2021-06-08 10:00:00,4.23,6.13,4.96,1.97,6.93,1.0,0.18,12.0,51.78,0.89,195.44,824.89,27.54,
2021-06-08 10:00:00,2021-06-08 11:00:00,4.36,6.54,5.04,1.95,6.99,1.03,0.14,39.33,51.78,0.67,194.32,824.47,27.69,
2021-06-08 11:00:00,2021-06-08 12:00:00,3.54,5.41,5.07,2.0,7.07,1.03,0.16,27.25,51.78,0.7,181.21,826.24,27.88,
2021-06-08 12:00:00,2021-06-08 13:00:00,3.55,5.02,5.05,2.08,7.12,1.02,0.06,19.0,51.79,1.88,275.24,831.92,25.76,
2021-06-08 13:00:00,2021-06-08 14:00:00,3.8,5.46,4.98,1.98,6.96,0.94,0.17,25.75,51.78,0.5,146.38,826.69,26.34,
2021-06-08 14:00:00,2021-06-08 15:00:00,4.86,7.34,4.88,1.94,6.82,0.94,0.18,15.75,51.88,0.46,202.73,827.27,28.11,
2021-06-08 15:00:00,2021-06-08 16:00:00,6.16,9.1,5.01,1.97,6.98,1.08,0.08,25.0,51.6,2.26,136.87,820.86,28.64,
2021-06-08 16:00:00,2021-06-08 17:00:00,5.12,7.44,4.94,2.0,6.96,0.99,0.03,36.5,52.07,3.37,128.58,819.44,27.47,
2021-06-08 17:00:00,2021-06-08 18:00:00,4.57,6.64,5.04,1.98,7.02,1.01,0.16,13.0,52.18,0.88,147.06,820.57,27.15,
2021-06-08 18:00:00,2021-06-08 19:00:00,8.06,12.19,4.99,1.97,6.97,1.09,0.34,7.25,52.13,0.67,43.21,818.55,27.57,
2021-06-08 19:00:00,2021-06-08 20:00:00,9.86,15.17,5.01,2.02,7.03,0.99,0.34,5.75,52.09,0.55,115.65,821.29,27.63,
2021-06-08 20:00:00,2021-06-08 21:00:00,7.97,12.13,5.06,1.98,7.04,1.01,0.14,17.0,52.09,1.71,138.7,822.52,26.58,
2021-06-08 21:00:00,2021-06-08 22:00:00,6.95,10.01,5.08,2.02,7.09,1.08,0.11,17.67,52.09,1.47,94.36,823.36,26.19,
2021-06-08 22:00:00,2021-06-08 23:00:00,6.02,8.81,4.97,2.01,6.98,0.99,0.1,5.0,52.08,1.23,172.98,822.25,26.54,
2021-06-08 23:00:00,2021-06-09 00:00:00,5.07,7.46,6.36,13.43,7.15,1.22,0.06,33.0,52.08,1.66,118.15,818.77,27.37,
2021-06-09 00:00:00,2021-06-09 01:00:00,8.6,12.64,6.31,13.43,7.15,1.03,0.07,12.0,52.08,1.46,123.25,818.87,27.81,
2021-06-09 01:00:00,2021-06-09 02:00:00,8.43,12.52,6.22,13.27,7.06,1.08,0.02,21.75,52.08,1.94,129.63,819.64,28.21,
2021-06-09 02:00:00,2021-06-09 03:00:00,8.07,11.72,6.3,13.37,7.11,1.11,0.02,21.75,52.08,4.35,127.99,819.42,27.82,
2021-06-09 03:00:00,2021-06-09 04:00:00,7.06,9.82,6.17,13.32,7.09,1.03,0.02,23.75,52.08,4.93,129.74,819.49,27.54,
2021-06-09 04:00:00,2021-06-09 05:00:00,5.04,7.09,6.37,13.48,7.17,1.12,0.02,25.25,52.09,5.5,126.94,819.26,27.05,
2021-06-09 05:00:00,2021-06-09 06:00:00,3.65,5.07,6.16,13.09,6.96,1.08,0.02,23.75,52.08,4.26,127.11,819.32,26.84,
2021-06-09 06:00:00,2021-06-09 07:00:00,9.11,12.4,6.23,13.23,7.04,1.09,0.02,25.5,52.09,4.79,125.48,819.16,26.6,
2021-06-09 07:00:00,2021-06-09 08:00:00,6.1,8.6,6.08,13.0,6.92,0.92,0.03,25.75,52.08,5.25,125.17,819.11,26.2,
2021-06-09 08:00:00,2021-06-09 09:00:00,4.4,6.29,6.16,13.1,6.96,1.06,0.03,27.25,52.09,5.0,127.99,819.32,25.57,
2021-06-09 09:00:00,2021-06-09 10:00:00,5.99,8.36,6.22,13.21,7.03,1.1,0.06,21.5,52.09,5.76,125.47,819.69,25.73,
2021-06-09 10:00:00,2021-06-09 11:00:00,4.36,5.97,6.26,13.36,7.11,1.14,0.02,26.0,52.09,6.87,124.7,819.14,26.08,
2021-06-09 11:00:00,2021-06-09 12:00:00,5.06,6.93,6.29,13.34,7.09,1.12,0.03,25.75,52.09,5.92,128.02,819.42,26.23,
2021-06-09 12:00:00,2021-06-09 13:00:00,5.47,7.61,6.13,13.12,6.98,1.03,0.04,25.25,52.08,5.17,125.51,819.16,26.82,
2021-06-09 13:00:00,2021-06-09 14:00:00,5.4,7.57,6.18,13.29,7.07,1.06,0.03,24.75,52.08,3.29,128.12,820.89,26.18,
2021-06-09 14:00:00,2021-06-09 15:00:00,5.44,7.74,6.03,12.91,6.87,0.97,0.02,25.25,52.09,5.09,131.25,819.67,26.45,
2021-06-09 15:00:00,2021-06-09 16:00:00,9.91,13.62,6.25,13.36,7.11,1.05,0.04,20.5,52.09,6.92,134.53,819.91,26.16,
2021-06-09 16:00:00,2021-06-09 17:00:00,8.56,12.03,6.05,13.01,6.92,1.03,0.02,19.0,52.09,4.21,128.9,819.42,26.08,
2021-06-09 17:00:00,2021-06-09 18:00:00,9.73,13.99,6.18,13.19,7.01,1.1,0.01,27.5,52.08,3.03,131.39,819.55,27.03,
2021-06-09 18:00:00,2021-06-09 19:00:00,9.63,13.53,6.27,13.25,7.05,1.07,0.02,23.33,52.03,1.64,196.88,824.8,27.42,
2021-06-09 19:00:00,2021-06-09 20:00:00,5.0,6.95,6.29,13.39,7.12,1.15,0.03,27.0,52.07,2.37,136.4,820.82,27.13,
2021-06-09 20:00:00,2021-06-09 21:00:00,9.24,12.81,6.18,13.14,6.99,1.08,0.01,13.5,52.08,2.5,132.48,820.54,27.4,
2021-06-09 21:00:00,2021-06-09 22:00:00,11.51,15.92,6.2,13.2,7.02,1.03,0.01,67.5,52.14,2.02,129.3,819.46,27.64,
2021-06-09 22:00:00,2021-06-09 23:00:00,8.19,11.83,6.22,13.38,7.12,1.07,0.11,10.0,52.12,0.66,109.38,825.05,27.19,
2021-06-09 23:00:00,2021-06-10 00:00:00,6.85,10.11,6.14,1.98,6.97,0.95,0.12,14.33,52.11,2.53,169.72,823.33,26.27,
2021-06-10 00:00:00,2021-06-10 01:00:00,6.46,9.06,6.02,13.01,6.92,1.0,0.02,27.5,52.11,2.28,176.69,823.57,26.08,
2021-06-10 01:00:00,2021-06-10 02:00:00,6.78,9.59,6.15,13.02,6.93,1.01,0.04,22.0,52.11,0.6,176.75,824.04,26.32,
2021-06-10 02:00:00,2021-06-10 03:00:00,6.99,10.36,5.94,12.81,6.81,0.88,0.01,22.0,52.1,1.71,150.42,822.01,26.46,
2021-06-10 03:00:00,2021-06-10 04:00:00,7.34,10.18,6.05,13.14,6.99,0.95,0.02,30.5,52.09,6.37,126.34,819.23,27.07,
2021-06-10 04:00:00,2021-06-10 05:00:00,8.25,11.16,6.22,13.37,7.11,0.96,0.0,31.0,52.09,3.24,116.11,820.48,26.49,
2021-06-10 05:00:00,2021-06-10 06:00:00,3.88,5.46,6.18,13.31,7.08,0.94,0.0,25.0,52.09,1.16,147.14,823.2,26.02,
2021-06-10 06:00:00,2021-06-10 07:00:00,6.64,8.96,6.22,13.33,7.1,1.04,0.0,29.5,52.08,5.64,124.23,819.04,26.41,
2021-06-10 07:00:00,2021-06-10 08:00:00,7.03,9.38,6.17,13.23,7.03,1.05,0.0,29.75,52.08,8.16,123.83,819.02,27.0,
2021-06-10 08:00:00,2021-06-10 09:00:00,7.11,9.55,6.15,13.09,6.96,1.0,0.0,30.0,52.07,7.8,124.38,819.09,26.76,
2021-06-10 09:00:00,2021-06-10 10:00:00,8.42,11.39,6.1,13.02,6.92,1.02,0.0,29.0,52.04,6.62,127.81,819.37,26.93,
2021-06-10 10:00:00,2021-06-10 11:00:00,7.43,10.36,6.21,13.22,7.03,1.11,0.0,26.0,52.0,5.91,122.73,818.97,27.52,
2021-06-10 11:00:00,2021-06-10 12:00:00,7.41,10.65,6.09,13.0,6.92,1.09,0.0,24.5,51.91,6.29,130.59,819.56,27.42,
2021-06-10 12:00:00,2021-06-10 13:00:00,5.87,8.21,6.01,12.97,6.9,0.99,0.0,27.67,51.88,4.08,124.99,819.13,27.58,
2021-06-10 13:00:00,2021-06-10 14:00:00,3.79,5.15,6.14,13.13,6.98,1.03,0.0,32.25,51.87,2.67,121.93,818.88,27.95,
2021-06-10 14:00:00,2021-06-10 15:00:00,4.4,6.2,6.21,13.31,7.08,1.01,0.0,24.5,50.89,2.03,122.97,819.25,28.32,
2021-06-10 15:00:00,2021-06-10 16:00:00,10.71,15.97,6.22,13.41,7.13,1.07,0.0,20.5,52.04,0.93,203.71,823.84,28.07,
2021-06-10 16:00:00,2021-06-10 17:00:00,7.59,11.45,6.1,13.05,6.94,0.98,0.0,24.25,52.05,4.42,131.33,819.88,26.52,
2021-06-10 17:00:00,2021-06-10 18:00:00,10.75,15.67,6.31,13.52,7.2,1.09,0.0,20.67,52.05,3.23,133.37,819.82,25.9,
2021-06-10 18:00:00,2021-06-10 19:00:00,13.21,18.64,6.27,13.31,7.08,1.07,0.0,22.0,52.04,1.22,184.63,822.34,26.69,
2021-06-10 19:00:00,2021-06-10 20:00:00,6.8,9.32,6.23,13.2,7.02,1.08,0.0,21.25,52.04,3.69,129.86,820.49,26.95,
2021-06-10 20:00:00,2021-06-10 21:00:00,6.75,9.25,6.18,13.14,6.99,0.98,0.0,27.0,52.05,6.86,134.83,819.9,26.29,
2021-06-10 21:00:00,2021-06-10 22:00:00,16.06,21.73,6.33,13.47,7.16,1.05,0.0,22.0,52.05,2.51,125.72,819.13,26.49,
2021-06-10 22:00:00,2021-06-10 23:00:00,7.08,9.72,6.31,13.34,7.1,1.09,0.0,25.5,52.04,4.37,120.07,818.71,27.3,
2021-06-10 23:00:00,2021-06-11 00:00:00,6.59,9.15,6.01,12.96,6.89,1.05,0.0,48.67,52.04,5.9,122.96,818.96,27.71,
2021-06-11 00:00:00,2021-06-11 01:00:00,7.61,10.59,6.21,13.2,7.02,1.02,0.0,52.25,51.05,4.77,122.53,818.92,27.73,
2021-06-11 01:00:00,2021-06-11 02:00:00,6.35,8.71,6.22,13.22,7.04,1.08,0.0,48.0,51.01,4.22,125.93,819.18,27.92,
2021-06-11 02:00:00,2021-06-11 03:00:00,5.37,7.38,6.04,13.13,6.98,0.93,0.0,35.5,52.05,1.67,89.13,822.6,27.59,
2021-06-11 03:00:00,2021-06-11 04:00:00,13.87,19.98,6.22,13.15,7.0,1.09,0.0,10.5,52.06,0.39,132.16,826.7,26.78,
2021-06-11 04:00:00,2021-06-11 05:00:00,10.94,15.81,6.11,13.01,6.92,1.03,0.0,10.0,52.06,0.34,112.85,826.24,26.86,
2021-06-11 05:00:00,2021-06-11 06:00:00,16.24,23.33,6.05,13.0,6.91,1.0,0.0,9.0,52.06,0.32,183.25,827.23,26.56,
2021-06-11 06:00:00,2021-06-11 07:00:00,13.6,19.56,6.19,13.2,7.02,1.03,0.0,98.5,52.07,1.67,254.02,828.65,26.09,
2021-06-11 07:00:00,2021-06-11 08:00:00,7.76,10.96,6.18,13.23,7.04,1.1,0.0,32.25,52.08,2.43,123.46,819.1,25.55,
2021-06-11 08:00:00,2021-06-11 09:00:00,14.78,21.32,6.16,13.28,7.06,0.98,0.0,36.25,52.08,3.39,125.93,819.51,26.02,
2021-06-11 09:00:00,2021-06-11 10:00:00,16.12,22.3,6.19,13.18,7.01,1.1,0.0,44.75,52.07,4.96,124.07,819.02,27.13,
2021-06-11 10:00:00,2021-06-11 11:00:00,15.53,21.38,6.14,13.07,6.95,1.02,0.0,35.25,52.05,3.21,127.19,819.36,27.98,
2021-06-11 11:00:00,2021-06-11 12:00:00,14.74,21.05,6.19,13.25,7.05,1.03,0.0,67.75,52.0,3.42,128.11,819.36,28.55,
2021-06-11 12:00:00,2021-06-11 13:00:00,14.48,20.79,6.19,13.1,6.97,0.99,0.0,32.75,52.01,5.16,127.4,819.31,27.39,
2021-06-11 13:00:00,2021-06-11 14:00:00,8.38,11.84,6.25,13.27,7.06,1.04,0.0,45.25,52.0,5.26,125.61,819.14,27.24,
2021-06-11 14:00:00,2021-06-11 15:00:00,6.38,9.0,6.3,13.46,7.16,1.0,0.0,27.0,52.01,5.26,124.37,819.02,26.6,
2021-06-11 15:00:00,2021-06-11 16:00:00,18.11,24.82,6.25,13.33,7.09,0.94,0.0,39.5,52.0,4.92,125.46,819.16,27.18,
2021-06-11 16:00:00,2021-06-11 17:00:00,14.27,20.34,6.25,13.27,7.05,1.04,0.0,35.5,52.0,2.84,133.77,820.06,26.27,
2021-06-11 17:00:00,2021-06-11 18:00:00,3.13,4.61,6.07,13.0,6.92,0.94,0.0,38.5,52.0,3.28,126.86,819.48,25.4,
2021-06-11 18:00:00,2021-06-11 19:00:00,5.01,6.99,5.84,12.58,6.74,0.86,0.0,31.0,51.98,4.69,124.98,819.12,25.4,
2021-06-11 19:00:00,2021-06-11 20:00:00,3.75,5.32,6.14,13.12,6.98,1.02,0.0,35.5,51.97,3.18,128.19,819.5,25.55,
2021-06-11 20:00:00,2021-06-11 21:00:00,2.36,3.47,6.31,13.35,7.1,1.1,0.0,28.5,51.97,0.82,154.3,822.97,25.01,
2021-06-11 21:00:00,2021-06-11 22:00:00,2.87,4.23,6.26,13.3,7.08,1.09,0.0,31.0,51.97,2.48,134.53,821.39,24.84,
2021-06-11 22:00:00,2021-06-11 23:00:00,2.08,3.08,6.2,13.21,7.03,1.03,0.0,23.5,51.97,2.1,133.56,820.26,24.85,
2021-06-11 23:00:00,2021-06-12 00:00:00,2.04,3.18,6.06,12.99,6.91,0.97,0.0,26.0,51.97,0.86,115.91,822.83,24.94,
2021-06-12 00:00:00,2021-06-12 01:00:00,2.34,3.51,6.11,13.11,6.97,0.99,0.0,24.0,51.97,1.29,120.52,819.95,25.12,
2021-06-12 01:00:00,2021-06-12 02:00:00,2.13,3.2,6.19,13.32,7.09,1.0,0.0,28.75,51.97,1.55,130.56,819.96,25.38,
2021-06-12 02:00:00,2021-06-12 03:00:00,2.46,3.6,6.24,13.36,7.11,1.04,0.0,30.25,51.97,1.15,136.33,821.9,25.61,
2021-06-12 03:00:00,2021-06-12 04:00:00,3.86,5.42,6.27,13.37,7.11,0.96,0.0,35.75,51.97,2.49,123.05,818.93,25.81,
2021-06-12 04:00:00,2021-06-12 05:00:00,3.21,4.75,6.16,13.15,7.0,1.06,0.0,30.0,51.96,1.2,148.12,821.55,25.78,
2021-06-12 05:00:00,2021-06-12 06:00:00,2.38,3.58,6.12,13.04,6.94,0.95,0.0,88.67,51.95,0.68,186.23,824.67,25.39,
2021-06-12 06:00:00,2021-06-12 07:00:00,2.92,4.47,5.97,12.87,6.85,0.9,0.0,43.0,51.95,1.11,288.63,830.02,25.11,
2021-06-12 07:00:00,2021-06-12 08:00:00,3.54,5.15,6.21,13.21,7.03,1.05,0.0,57.33,51.95,4.06,129.57,819.51,25.52,
2021-06-12 08:00:00,2021-06-12 09:00:00,12.27,17.49,6.3,13.36,7.1,1.17,0.0,32.75,51.95,4.14,128.6,819.38,26.27,
2021-06-12 09:00:00,2021-06-12 10:00:00,19.02,27.84,6.04,12.99,6.91,0.99,0.0,38.5,51.94,5.49,125.7,819.19,27.28,
2021-06-12 10:00:00,2021-06-12 11:00:00,4.31,6.16,6.07,13.07,6.95,1.07,0.0,44.0,51.95,4.39,159.35,822.04,26.09,
2021-06-12 11:00:00,2021-06-12 12:00:00,3.92,5.76,6.09,12.87,6.85,0.96,0.0,39.0,51.95,4.97,130.77,819.55,25.74,
2021-06-12 12:00:00,2021-06-12 13:00:00,14.33,20.15,6.3,13.33,7.09,1.1,0.0,40.0,51.95,5.25,132.1,819.63,26.22,
2021-06-12 13:00:00,2021-06-12 14:00:00,7.58,10.77,6.15,13.03,6.93,1.03,0.0,86.67,51.93,4.46,132.12,819.68,27.37,
2021-06-12 14:00:00,2021-06-12 15:00:00,8.07,10.83,6.08,10.31,6.95,0.96,0.0,53.25,51.95,3.64,127.17,819.27,27.97,
2021-06-12 15:00:00,2021-06-12 16:00:00,11.32,15.45,6.14,13.02,6.92,1.04,0.0,52.0,51.99,3.05,123.71,819.12,28.21,
2021-06-12 16:00:00,2021-06-12 17:00:00,9.01,12.71,5.96,12.89,6.86,0.9,0.0,47.0,52.02,1.99,126.74,819.34,28.4,
2021-06-12 17:00:00,2021-06-12 18:00:00,11.2,15.52,6.16,13.19,7.01,1.06,0.0,47.75,52.02,3.12,132.77,819.79,28.1,
2021-06-12 18:00:00,2021-06-12 19:00:00,16.07,22.22,6.04,12.96,6.89,1.02,0.0,60.0,52.02,4.29,131.75,819.65,28.03,
2021-06-12 19:00:00,2021-06-12 20:00:00,11.46,15.84,6.2,13.14,6.99,1.12,0.0,66.5,52.02,4.93,131.49,819.62,27.95,
2021-06-12 20:00:00,2021-06-12 21:00:00,12.3,16.98,6.19,13.4,7.13,1.02,0.0,60.5,52.02,5.27,130.39,819.51,27.62,
2021-06-12 21:00:00,2021-06-12 22:00:00,24.81,35.61,6.21,13.29,7.07,0.98,0.0,72.75,52.02,5.21,134.67,819.9,27.5,
2021-06-12 22:00:00,2021-06-12 23:00:00,13.43,17.32,6.26,13.25,7.06,1.04,0.0,84.5,52.02,4.17,126.75,819.15,27.86,
2021-06-12 23:00:00,2021-06-13 00:00:00,9.89,13.86,4.93,2.03,6.96,0.96,0.0,38.33,52.01,3.94,129.21,819.4,28.19,
2021-06-13 00:00:00,2021-06-13 01:00:00,23.02,32.99,5.06,2.03,7.09,1.02,0.0,22.25,52.02,4.14,127.14,819.25,28.22,
2021-06-13 01:00:00,2021-06-13 02:00:00,12.12,17.66,4.96,2.04,7.0,0.97,0.0,20.0,52.02,3.74,125.95,819.16,28.13,
2021-06-13 02:00:00,2021-06-13 03:00:00,11.85,17.86,4.81,1.97,6.78,0.94,0.0,12.67,52.02,3.78,128.08,819.34,28.06,
2021-06-13 03:00:00,2021-06-13 04:00:00,19.24,28.8,4.88,1.99,6.88,0.91,0.0,19.0,52.02,3.6,133.73,819.82,28.06,
2021-06-13 04:00:00,2021-06-13 05:00:00,11.03,15.9,5.06,1.98,7.05,1.12,0.0,21.25,52.02,3.42,133.06,819.73,28.07,
2021-06-13 05:00:00,2021-06-13 06:00:00,14.79,21.28,4.89,1.98,6.88,1.0,0.0,20.5,52.02,2.75,133.08,819.78,28.04,
2021-06-13 06:00:00,2021-06-13 07:00:00,24.13,33.86,4.91,2.03,6.93,0.95,0.0,19.0,52.02,2.17,129.75,819.5,28.04,
2021-06-13 07:00:00,2021-06-13 08:00:00,22.13,31.08,5.07,2.03,7.1,1.08,0.0,47.0,52.01,1.79,120.55,818.7,27.91,
2021-06-13 08:00:00,2021-06-13 09:00:00,18.0,26.76,4.88,2.06,6.94,0.96,0.0,56.5,52.0,0.71,82.86,824.08,27.5,
2021-06-13 09:00:00,2021-06-13 10:00:00,14.89,22.91,4.89,2.03,6.92,0.92,0.0,18.75,52.0,1.17,139.26,821.67,27.77,
2021-06-13 10:00:00,2021-06-13 11:00:00,15.29,23.82,4.91,1.97,6.88,0.97,0.0,27.5,52.0,1.87,138.08,820.71,28.27,
2021-06-13 11:00:00,2021-06-13 12:00:00,10.79,16.62,4.89,1.97,6.87,0.91,0.0,23.25,52.0,2.2,130.91,820.11,28.52,
2021-06-13 12:00:00,2021-06-13 13:00:00,7.45,11.21,4.9,2.02,6.92,1.02,0.0,41.0,52.0,2.75,130.98,819.65,28.37,
2021-06-13 13:00:00,2021-06-13 14:00:00,5.59,8.34,4.94,2.06,6.99,0.94,0.0,19.75,52.0,4.23,125.15,819.13,28.72,
2021-06-13 14:00:00,2021-06-13 15:00:00,4.43,6.71,5.23,1.98,7.22,1.18,0.0,22.0,52.0,4.12,122.39,818.92,28.91,
2021-06-13 15:00:00,2021-06-13 16:00:00,13.71,19.27,5.3,1.98,7.07,1.04,0.0,19.25,52.0,4.7,130.1,819.54,28.92,
2021-06-13 16:00:00,2021-06-13 17:00:00,14.77,22.19,5.0,1.99,6.98,0.97,0.0,16.5,52.0,4.75,133.99,819.81,28.77,
2021-06-13 17:00:00,2021-06-13 18:00:00,14.69,21.44,4.98,1.92,6.9,0.98,0.0,19.0,52.0,4.07,128.34,819.37,28.56,
2021-06-13 18:00:00,2021-06-13 19:00:00,15.61,22.17,4.96,2.02,6.98,1.09,0.0,23.75,52.0,3.87,123.69,819.0,28.41,
2021-06-13 19:00:00,2021-06-13 20:00:00,11.96,16.25,4.95,1.96,6.9,0.97,0.0,24.75,52.0,4.36,119.53,818.65,28.26,
2021-06-13 20:00:00,2021-06-13 21:00:00,27.8,38.98,4.99,1.99,6.98,0.98,0.0,20.0,51.99,3.62,125.75,819.18,28.02,
2021-06-13 21:00:00,2021-06-13 22:00:00,37.45,54.29,4.97,2.03,7.0,0.96,0.0,17.75,51.98,3.33,128.02,819.33,27.96,
2021-06-13 22:00:00,2021-06-13 23:00:00,21.76,31.98,5.16,1.94,7.1,1.13,0.0,20.75,51.97,3.27,125.52,819.08,28.15,
2021-06-13 23:00:00,2021-06-14 00:00:00,26.31,39.44,6.21,13.19,7.02,0.99,0.0,19.33,51.98,3.38,126.07,819.19,28.08,
2021-06-14 00:00:00,2021-06-14 01:00:00,37.4,55.84,5.01,2.05,7.07,0.99,0.0,20.0,51.98,2.95,129.42,819.44,28.08,
2021-06-14 01:00:00,2021-06-14 02:00:00,17.66,26.95,5.04,2.0,7.04,1.13,0.0,18.5,51.98,2.63,128.75,819.4,28.23,
2021-06-14 02:00:00,2021-06-14 03:00:00,18.53,28.1,5.03,2.04,7.07,1.07,0.0,21.75,51.98,3.08,127.69,819.38,27.68,
2021-06-14 03:00:00,2021-06-14 04:00:00,18.19,27.09,5.01,2.06,7.08,0.94,0.0,56.75,51.94,3.1,131.53,819.65,27.02,
2021-06-14 04:00:00,2021-06-14 05:00:00,15.82,23.62,5.07,1.93,7.0,1.04,0.0,64.0,51.94,2.98,140.93,820.61,27.19,
2021-06-14 05:00:00,2021-06-14 06:00:00,17.62,26.09,5.04,2.01,7.05,1.07,0.0,23.0,51.93,1.46,152.18,821.54,27.88,
2021-06-14 06:00:00,2021-06-14 07:00:00,21.68,31.72,5.08,2.0,7.09,0.97,0.0,9.75,51.93,1.09,128.97,819.37,27.9,
2021-06-14 07:00:00,2021-06-14 08:00:00,25.17,37.41,4.97,1.94,6.92,1.01,0.0,19.5,51.93,2.8,130.54,819.5,28.16,
2021-06-14 08:00:00,2021-06-14 09:00:00,34.37,51.42,5.03,1.99,7.02,1.05,0.0,31.5,51.92,1.99,131.31,819.65,28.5,
2021-06-14 09:00:00,2021-06-14 10:00:00,39.71,59.1,5.03,2.02,7.05,1.04,0.0,15.0,51.93,2.82,130.41,819.51,28.71,
2021-06-14 10:00:00,2021-06-14 11:00:00,32.07,48.84,5.0,2.03,7.03,1.03,0.0,20.25,51.93,2.83,132.56,819.75,28.92,
2021-06-14 11:00:00,2021-06-14 12:00:00,37.66,56.98,4.91,1.97,6.88,0.95,0.0,10.0,51.93,2.91,130.36,819.54,29.24,
2021-06-14 12:00:00,2021-06-14 13:00:00,32.48,49.39,5.12,2.01,7.12,1.03,0.0,13.0,51.94,3.15,133.92,819.89,29.23,
2021-06-14 13:00:00,2021-06-14 14:00:00,27.8,42.7,5.04,2.04,7.09,1.08,0.0,22.75,51.94,3.36,131.8,819.71,29.31,
2021-06-14 14:00:00,2021-06-14 15:00:00,26.31,40.52,4.88,1.89,6.77,1.02,0.0,36.25,51.94,3.65,135.6,820.01,29.31,
2021-06-14 15:00:00,2021-06-14 16:00:00,36.55,56.14,5.08,2.07,7.15,1.11,0.0,10.25,51.94,3.47,137.05,820.1,29.35,
2021-06-14 16:00:00,2021-06-14 17:00:00,30.44,46.72,5.05,1.97,7.02,1.1,0.0,12.75,51.95,3.28,137.69,820.18,29.28,
2021-06-14 17:00:00,2021-06-14 18:00:00,31.05,47.52,5.03,1.97,6.99,1.12,0.0,19.25,51.96,3.53,132.51,819.75,29.11,
2021-06-14 18:00:00,2021-06-14 19:00:00,36.5,55.3,4.93,1.99,6.91,0.98,0.0,15.25,51.95,3.63,123.92,819.06,28.87,
2021-06-14 19:00:00,2021-06-14 20:00:00,35.55,53.77,4.94,2.02,6.96,1.0,0.0,19.0,51.91,3.6,123.71,819.02,28.63,
2021-06-14 20:00:00,2021-06-14 21:00:00,42.17,62.62,5.15,2.0,7.15,1.16,0.0,18.75,51.92,4.11,126.11,819.25,28.59,
2021-06-14 21:00:00,2021-06-14 22:00:00,45.12,66.88,4.99,2.0,6.99,0.94,0.0,19.75,51.93,4.12,125.27,819.15,28.52,
2021-06-14 22:00:00,2021-06-14 23:00:00,39.85,59.84,5.09,2.06,7.15,0.99,0.0,20.25,51.93,4.21,126.84,819.25,28.5,
2021-06-14 23:00:00,2021-06-15 00:00:00,34.91,52.45,6.1,13.06,6.94,0.92,0.0,42.33,51.94,3.49,127.81,819.32,28.34,
2021-06-15 00:00:00,2021-06-15 01:00:00,32.85,49.37,6.08,13.08,6.96,0.94,0.0,38.0,51.96,4.02,124.31,819.06,28.3,
2021-06-15 01:00:00,2021-06-15 02:00:00,25.05,37.69,6.0,12.96,6.89,0.9,0.0,44.0,51.96,4.55,121.38,818.81,28.34,
2021-06-15 02:00:00,2021-06-15 03:00:00,23.98,36.18,6.18,13.18,7.01,1.07,0.0,44.0,51.97,3.73,123.62,819.01,28.2,
2021-06-15 03:00:00,2021-06-15 04:00:00,23.93,35.86,6.3,13.38,7.12,1.1,0.0,,51.95,3.17,122.37,818.94,28.21,
2021-06-15 04:00:00,2021-06-15 05:00:00,22.44,34.57,6.2,13.17,7.0,1.07,0.0,78.5,51.95,2.99,127.51,819.31,28.2,
2021-06-15 05:00:00,2021-06-15 06:00:00,21.75,32.95,6.2,13.32,7.08,0.99,0.0,51.75,51.95,3.34,122.13,818.9,28.16,
2021-06-15 06:00:00,2021-06-15 07:00:00,22.93,34.7,6.1,13.15,6.99,0.95,0.0,43.33,51.96,3.4,126.52,819.28,27.88,
2021-06-15 07:00:00,2021-06-15 08:00:00,20.78,29.7,6.18,13.13,6.99,0.99,0.0,36.0,51.97,2.75,125.49,819.19,27.88,
2021-06-15 08:00:00,2021-06-15 09:00:00,20.62,29.97,5.95,12.76,6.82,0.9,0.0,35.5,52.05,2.35,97.78,822.38,26.71,
2021-06-15 09:00:00,2021-06-15 10:00:00,18.88,28.16,6.06,12.92,6.87,0.96,0.0,28.25,52.06,1.4,126.58,819.63,27.55,
2021-06-15 10:00:00,2021-06-15 11:00:00,18.96,27.89,6.18,13.28,7.06,1.01,0.0,39.0,52.05,3.52,123.88,819.4,28.13,
