From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),RH (),WS (m/s),WD (degree),SR (W/mt2),Xylene (ug/m3),AT (degree C),RF (mm)
2019-09-04 13:00:00,2019-09-04 14:00:00,18.84,35.0,1.65,11.52,13.18,25.14,9.25,0.42,68.87,0.0,0.0,,,46.01,41.54,139.17,508.1,,21.64,5.62
2019-09-04 14:00:00,2019-09-04 15:00:00,16.15,33.8,1.58,11.41,12.99,24.27,9.22,0.39,63.57,0.0,0.0,,,46.98,29.85,120.49,362.45,,22.09,5.65
2019-09-04 15:00:00,2019-09-04 16:00:00,16.8,33.91,1.57,11.43,13.0,23.33,9.24,0.38,60.71,0.0,0.0,,,46.36,31.84,119.07,373.74,,22.12,5.65
2019-09-04 16:00:00,2019-09-04 17:00:00,16.98,35.92,1.63,12.65,14.29,23.12,9.21,0.4,57.68,0.0,0.0,,,49.46,4.42,118.2,229.54,,22.67,5.66
2019-09-04 17:00:00,2019-09-04 18:00:00,,,,,,,,,,,,,,,,,,,,
2019-09-04 18:00:00,2019-09-04 19:00:00,,,,,,,,,,,,,,,,,,,,
2019-09-04 19:00:00,2019-09-04 20:00:00,,,,,,,,,,,,,,,,,,,,
2019-09-04 20:00:00,2019-09-04 21:00:00,,,33.54,11.16,40.26,21.01,10.06,1.03,97.26,0.0,0.0,,,49.77,,97.77,989.75,,20.14,5.67
2019-09-04 21:00:00,2019-09-04 22:00:00,,,9.65,12.31,21.95,23.7,9.23,0.94,154.06,0.0,0.0,,,49.74,12.31,129.0,1025.78,,19.88,5.63
2019-09-04 22:00:00,2019-09-04 23:00:00,,,10.3,12.92,23.21,22.67,9.24,1.03,180.08,0.0,0.0,,,49.72,,146.91,1008.73,,19.89,5.61
2019-09-04 23:00:00,2019-09-05 00:00:00,,,10.46,11.0,21.45,22.03,9.24,1.07,189.09,0.0,0.0,,,49.69,,171.55,997.31,,19.88,5.57
2019-09-05 00:00:00,2019-09-05 01:00:00,,,9.62,8.93,18.55,21.68,9.2,1.04,195.37,0.0,0.0,,,49.66,,156.09,1001.53,,19.85,5.59
2019-09-05 01:00:00,2019-09-05 02:00:00,,,10.22,8.21,18.43,21.31,9.18,0.97,199.27,0.0,0.0,,,49.63,,124.09,995.03,,19.84,5.61
2019-09-05 02:00:00,2019-09-05 03:00:00,,1.94,9.69,8.88,18.59,20.84,9.17,0.89,,0.0,0.0,,,49.64,,130.71,979.11,,19.84,5.62
2019-09-05 03:00:00,2019-09-05 04:00:00,,4.06,8.98,9.11,18.08,20.6,9.16,0.79,,0.0,0.0,,,49.64,,126.5,965.69,,19.88,5.62
2019-09-05 04:00:00,2019-09-05 05:00:00,,6.54,8.08,9.12,17.2,20.59,9.21,0.69,,0.0,0.0,,,49.65,,136.24,961.42,,19.88,5.61
2019-09-05 05:00:00,2019-09-05 06:00:00,,11.73,7.33,9.24,16.57,20.87,9.41,0.61,195.75,0.0,0.0,,,49.63,,115.98,950.44,,19.9,5.6
2019-09-05 06:00:00,2019-09-05 07:00:00,4.74,17.58,8.47,9.64,18.12,21.09,9.24,0.58,190.58,0.0,0.0,,,49.67,1.06,115.02,949.62,,19.95,5.64
2019-09-05 07:00:00,2019-09-05 08:00:00,11.6,26.24,8.91,9.3,18.2,21.56,9.39,0.57,187.86,0.0,0.0,,,49.67,,122.52,968.28,,19.9,5.63
2019-09-05 08:00:00,2019-09-05 09:00:00,15.38,32.47,8.63,9.74,18.37,21.44,9.41,0.58,187.45,0.0,0.0,,,49.68,10.01,128.53,992.66,,19.84,5.62
2019-09-05 09:00:00,2019-09-05 10:00:00,,,119.48,1.98,59.72,,6.27,0.53,139.14,0.0,0.0,,,49.84,19.82,118.1,882.1,,20.64,5.65
2019-09-05 10:00:00,2019-09-05 11:00:00,1.0,5.23,5.36,10.02,15.37,20.37,9.36,0.63,116.63,0.0,0.0,,,50.1,32.65,146.78,861.12,,20.27,5.59
2019-09-05 11:00:00,2019-09-05 12:00:00,0.37,14.11,2.28,10.84,13.1,27.48,9.06,0.52,86.92,0.0,0.0,,,48.21,29.88,148.18,791.8,,20.45,5.59
2019-09-05 12:00:00,2019-09-05 13:00:00,,8.93,7.05,8.65,16.03,24.41,8.94,0.44,65.44,0.0,0.0,,,47.73,,145.45,635.17,,21.07,5.6
2019-09-05 13:00:00,2019-09-05 14:00:00,,2.53,1.81,10.12,11.92,24.71,9.15,0.39,63.22,0.0,0.0,,,45.25,41.7,162.39,671.45,,20.94,5.59
2019-09-05 14:00:00,2019-09-05 15:00:00,2.08,9.57,1.62,10.79,12.41,24.3,9.17,0.37,58.36,0.0,0.0,,,43.61,45.18,156.77,484.73,,21.57,5.6
2019-09-05 15:00:00,2019-09-05 16:00:00,6.9,18.2,1.48,11.08,12.56,24.07,9.27,0.36,60.46,0.0,0.0,,,43.41,22.28,123.36,324.02,,22.05,5.63
2019-09-05 16:00:00,2019-09-05 17:00:00,9.73,23.86,1.34,11.91,13.25,24.0,9.14,0.35,67.09,0.0,0.0,,,44.69,30.27,110.57,166.93,,22.67,5.66
2019-09-05 17:00:00,2019-09-05 18:00:00,1.56,3.99,22.78,9.52,32.29,16.39,9.42,0.46,67.88,0.0,0.0,,,47.47,12.67,97.85,44.05,,23.35,5.69
2019-09-05 18:00:00,2019-09-05 19:00:00,5.89,22.12,2.73,15.35,18.08,23.56,9.05,0.57,66.5,0.0,0.0,,,48.15,,86.19,3.02,,23.41,5.69
2019-09-05 19:00:00,2019-09-05 20:00:00,14.8,58.58,4.47,15.3,19.77,24.77,9.27,0.78,59.56,0.0,0.0,,,49.89,8.22,94.37,,,23.44,5.69
2019-09-05 20:00:00,2019-09-05 21:00:00,21.76,71.28,2.98,14.25,17.24,23.68,9.27,0.86,62.06,0.0,0.0,,,49.89,35.13,145.0,,,23.44,5.62
2019-09-05 21:00:00,2019-09-05 22:00:00,21.35,65.24,2.47,12.5,14.98,23.89,9.17,0.78,63.08,0.0,0.0,,,49.88,33.6,165.81,,,23.41,5.62
2019-09-05 22:00:00,2019-09-05 23:00:00,19.09,54.86,2.39,11.14,13.54,23.14,9.19,0.7,77.86,0.0,0.0,,,49.87,10.1,158.92,,,23.4,5.62
2019-09-05 23:00:00,2019-09-06 00:00:00,14.77,45.4,2.41,10.02,12.42,22.87,9.04,0.64,91.45,0.0,0.0,,,49.85,,166.0,,,23.39,5.62
2019-09-06 00:00:00,2019-09-06 01:00:00,13.75,39.89,2.97,10.73,13.7,22.31,9.11,0.58,107.41,0.0,0.0,,,49.85,,151.78,90.24,,23.13,5.63
2019-09-06 01:00:00,2019-09-06 02:00:00,15.29,39.95,3.33,11.14,14.46,21.43,9.8,0.54,119.73,0.0,0.0,,,49.86,18.66,146.43,48.94,,23.23,5.63
2019-09-06 02:00:00,2019-09-06 03:00:00,12.66,34.11,3.26,11.34,14.61,21.2,9.4,0.48,121.79,0.0,0.0,,,49.86,22.48,146.11,17.26,,23.34,5.63
2019-09-06 03:00:00,2019-09-06 04:00:00,12.3,30.56,3.22,10.94,14.16,21.36,9.2,0.43,116.54,0.0,0.0,,,49.85,28.0,143.46,23.64,,23.29,5.62
2019-09-06 04:00:00,2019-09-06 05:00:00,11.47,26.59,3.24,10.94,14.17,21.82,9.18,0.39,111.73,0.0,0.0,,,49.82,18.96,142.16,,,23.3,5.63
2019-09-06 05:00:00,2019-09-06 06:00:00,13.6,26.15,3.38,11.33,14.71,21.47,9.51,0.36,108.15,0.0,0.0,,,49.83,24.7,138.47,,,23.33,5.64
2019-09-06 06:00:00,2019-09-06 07:00:00,15.29,28.53,3.79,11.26,15.06,22.31,9.59,0.36,105.7,0.0,0.0,,,49.82,31.03,143.14,31.31,,23.26,5.63
2019-09-06 07:00:00,2019-09-06 08:00:00,16.3,36.41,5.12,11.93,17.05,22.76,9.66,0.37,103.69,0.0,0.0,,,49.82,13.5,126.22,150.21,,22.82,5.65
2019-09-06 08:00:00,2019-09-06 09:00:00,21.84,47.39,5.17,11.9,17.05,22.18,9.72,0.4,102.27,0.0,0.0,,,49.83,41.55,133.23,318.26,,22.22,5.63
2019-09-06 09:00:00,2019-09-06 10:00:00,25.06,52.24,3.98,12.27,16.25,22.14,9.75,0.45,92.17,0.0,0.0,,,49.83,28.38,141.75,419.11,,21.87,5.62
2019-09-06 10:00:00,2019-09-06 11:00:00,23.05,48.73,2.65,11.99,14.65,22.87,9.53,0.43,76.53,0.0,0.0,,,48.58,38.91,144.74,558.49,,21.39,5.6
2019-09-06 11:00:00,2019-09-06 12:00:00,,,117.33,21.29,138.68,,9.5,0.27,42.7,0.0,0.0,,,47.24,,155.4,632.78,,21.32,5.58
2019-09-06 12:00:00,2019-09-06 13:00:00,1.82,3.5,6.39,7.63,14.01,21.3,9.47,0.42,68.66,0.0,0.0,,,45.8,,160.48,676.32,,21.16,5.61
2019-09-06 13:00:00,2019-09-06 14:00:00,7.03,14.93,1.46,10.79,12.26,24.45,9.26,0.36,72.5,0.0,0.0,,,43.53,25.97,149.87,686.98,,21.0,5.6
2019-09-06 14:00:00,2019-09-06 15:00:00,8.15,25.46,1.03,10.62,8.17,21.06,8.6,0.22,71.98,0.0,0.0,,,42.96,28.86,146.5,310.49,,22.26,5.61
2019-09-06 15:00:00,2019-09-06 16:00:00,7.45,32.74,1.43,12.07,13.49,22.17,9.36,0.34,76.8,0.0,0.0,,,43.2,34.08,143.44,207.35,,22.64,5.63
2019-09-06 16:00:00,2019-09-06 17:00:00,10.29,39.79,1.58,13.81,15.39,21.44,9.65,0.37,76.56,0.0,0.0,,,43.12,23.72,135.47,127.82,,22.97,5.64
2019-09-06 17:00:00,2019-09-06 18:00:00,12.93,49.64,1.69,14.39,16.07,21.7,9.53,0.4,73.86,0.0,0.0,,,42.9,42.5,134.9,46.4,,23.31,5.63
2019-09-06 18:00:00,2019-09-06 19:00:00,18.33,60.91,1.64,15.21,16.85,22.57,9.32,0.47,68.11,0.0,0.0,,,46.8,37.01,158.31,730.7,,21.83,5.56
2019-09-06 19:00:00,2019-09-06 20:00:00,20.96,70.38,1.73,10.94,12.66,22.13,8.94,0.46,63.61,0.0,0.0,,,49.54,,138.81,1048.46,,19.45,5.58
2019-09-06 20:00:00,2019-09-06 21:00:00,20.03,62.63,5.04,9.35,14.38,18.3,9.12,0.48,73.88,0.0,0.0,,,49.6,,69.19,1016.85,,19.59,5.67
2019-09-06 21:00:00,2019-09-06 22:00:00,19.63,52.43,7.39,9.34,16.71,16.3,9.16,0.58,105.41,0.0,0.0,,,49.52,19.24,101.9,1002.52,,19.64,5.62
2019-09-06 22:00:00,2019-09-06 23:00:00,22.43,47.69,7.87,9.8,17.67,14.61,9.28,0.64,133.03,0.0,0.0,,,49.53,10.07,137.84,957.15,,19.77,5.6
2019-09-06 23:00:00,2019-09-07 00:00:00,22.05,39.89,6.83,11.47,18.3,13.87,9.42,0.67,143.89,0.0,0.0,,,49.61,,147.91,917.5,,19.91,5.59
2019-09-07 00:00:00,2019-09-07 01:00:00,18.78,32.52,6.16,11.48,17.64,13.37,9.18,0.63,139.08,0.0,0.0,,,49.56,38.97,154.69,886.37,,19.94,5.58
2019-09-07 01:00:00,2019-09-07 02:00:00,16.55,24.37,4.71,11.01,15.71,13.5,9.1,0.54,127.93,0.0,0.0,,,49.57,20.43,155.51,856.49,,20.02,5.58
2019-09-07 02:00:00,2019-09-07 03:00:00,14.73,21.3,3.6,10.68,14.28,13.34,9.11,0.45,120.67,0.0,0.0,,,49.42,14.7,135.25,833.02,,20.1,5.61
2019-09-07 03:00:00,2019-09-07 04:00:00,14.85,24.22,3.37,10.49,13.87,13.67,9.23,0.4,123.05,0.0,0.0,,,49.54,2.7,130.1,823.51,,20.15,5.61
2019-09-07 04:00:00,2019-09-07 05:00:00,16.71,32.02,3.46,10.16,13.62,15.32,9.33,0.39,129.93,0.0,0.0,,,49.62,6.92,138.21,800.7,,20.28,5.61
2019-09-07 05:00:00,2019-09-07 06:00:00,17.47,36.68,3.89,11.22,15.1,14.78,9.31,0.35,133.59,0.0,0.0,,,49.6,14.07,141.31,768.07,,20.39,5.6
2019-09-07 06:00:00,2019-09-07 07:00:00,17.87,37.24,5.12,11.09,16.22,13.63,9.53,0.34,131.65,0.0,0.0,,,49.59,,133.6,765.77,,20.46,5.61
2019-09-07 07:00:00,2019-09-07 08:00:00,22.09,43.99,7.0,10.07,17.06,13.24,9.7,0.36,132.28,0.0,0.0,,,49.64,,144.11,878.59,,20.2,5.6
2019-09-07 08:00:00,2019-09-07 09:00:00,28.08,51.26,7.28,10.29,17.56,12.68,10.56,0.39,137.19,0.0,0.0,,,49.64,,152.98,902.18,,20.11,5.59
2019-09-07 09:00:00,2019-09-07 10:00:00,30.73,49.17,5.14,11.86,16.99,12.29,10.89,0.42,129.44,0.0,0.0,,,49.57,34.22,143.26,913.85,,20.05,5.59
2019-09-07 10:00:00,2019-09-07 11:00:00,26.76,39.15,2.23,11.86,14.09,13.71,9.79,0.4,95.5,0.0,0.0,,,46.48,36.26,152.21,779.39,,20.3,5.58
2019-09-07 11:00:00,2019-09-07 12:00:00,20.88,32.62,1.41,11.43,12.83,15.11,9.43,0.36,77.44,0.0,0.0,,,44.46,34.08,154.09,736.21,,20.33,5.58
2019-09-07 12:00:00,2019-09-07 13:00:00,18.22,30.49,1.15,11.29,12.45,15.68,9.4,0.33,68.89,0.0,0.0,,,40.89,28.19,156.57,810.12,,20.09,5.55
2019-09-07 13:00:00,2019-09-07 14:00:00,16.21,27.99,1.0,11.35,12.36,14.93,9.43,0.29,64.99,0.0,0.0,,,39.22,,149.57,577.84,,20.63,5.21
2019-09-07 14:00:00,2019-09-07 15:00:00,14.9,29.69,0.91,11.28,12.19,14.97,9.23,0.28,65.49,0.0,0.0,,,39.01,33.16,149.5,503.32,,20.75,5.55
2019-09-07 15:00:00,2019-09-07 16:00:00,16.41,31.72,1.01,11.59,12.59,16.62,9.31,0.27,65.97,0.0,0.0,,,37.65,34.95,141.81,349.03,,21.25,5.57
2019-09-07 16:00:00,2019-09-07 17:00:00,17.75,32.68,1.07,12.65,13.72,18.11,9.36,0.29,66.01,0.0,0.0,,,38.56,25.24,146.1,121.43,,22.07,5.57
2019-09-07 17:00:00,2019-09-07 18:00:00,,,23.38,,6.77,,,0.0,,0.0,0.0,,,44.72,,97.5,101.55,,22.64,5.63
2019-09-07 18:00:00,2019-09-07 19:00:00,,,41.58,20.09,47.28,17.0,10.3,0.88,69.4,0.0,0.0,,,49.51,,77.07,53.64,,22.71,5.65
2019-09-07 19:00:00,2019-09-07 20:00:00,,,3.23,16.14,19.37,23.02,9.56,1.07,100.94,0.0,0.0,,,49.41,14.52,142.79,43.69,,22.26,5.58
2019-09-07 20:00:00,2019-09-07 21:00:00,16.18,205.57,1.74,11.82,13.56,17.88,9.33,0.98,113.65,0.0,0.0,,,49.42,,133.86,39.79,,22.23,5.58
2019-09-07 21:00:00,2019-09-07 22:00:00,18.68,412.4,1.85,11.5,13.36,16.41,9.26,0.94,121.72,0.0,0.0,,,49.42,,195.05,43.07,,22.2,5.53
2019-09-07 22:00:00,2019-09-07 23:00:00,,,,,,,,,,,,,,,,,,,,
2019-09-07 23:00:00,2019-09-08 00:00:00,,,,,,,,,,,,,,,,,,,,
2019-09-08 00:00:00,2019-09-08 01:00:00,,,,,,,,,,,,,,,,,,,,
2019-09-08 01:00:00,2019-09-08 02:00:00,,,,,,,,,,,,,,,,,,,,
2019-09-08 02:00:00,2019-09-08 03:00:00,,,,,,,,,,,,,,,,,,,,
2019-09-08 03:00:00,2019-09-08 04:00:00,,,,,,,,,,,,,,,,,,,,
2019-09-08 04:00:00,2019-09-08 05:00:00,,,,,,,,,,,,,,,,,,,,
2019-09-08 05:00:00,2019-09-08 06:00:00,,,,,,,,,,,,,,,,,,,,
2019-09-08 06:00:00,2019-09-08 07:00:00,,,,,,,,,,,,,,,,,,,,
2019-09-08 07:00:00,2019-09-08 08:00:00,,,,,,,,,,,,,,,,,,,,
2019-09-08 08:00:00,2019-09-08 09:00:00,,,,,,,,,,,,,,,,,,,,
2019-09-08 09:00:00,2019-09-08 10:00:00,,,,,,,,,,,,,,,,,,,,
2019-09-08 10:00:00,2019-09-08 11:00:00,,,,,,,,,,,,,,,,,,,,
2019-09-08 11:00:00,2019-09-08 12:00:00,,,,,,,,,,,,,,,,,,,,
2019-09-08 12:00:00,2019-09-08 13:00:00,,,,,,,,,,,,,,,,,,,,
2019-09-08 13:00:00,2019-09-08 14:00:00,,,,,,,,,,,,,,,,,,,,
2019-09-08 14:00:00,2019-09-08 15:00:00,,,,,,,,,,,,,,,,,,,,
2019-09-08 15:00:00,2019-09-08 16:00:00,,,,,,,,,,,,,,,,,,,,
2019-09-08 16:00:00,2019-09-08 17:00:00,,,,,,,,,,,,,,,,,,,,
2019-09-08 17:00:00,2019-09-08 18:00:00,,,,,,,,,,,,,,,,,,,,
2019-09-08 18:00:00,2019-09-08 19:00:00,,,,,,,,,,,,,,,,,,,,
2019-09-08 19:00:00,2019-09-08 20:00:00,,,,,,,,,,,,,,,,,,,,
2019-09-08 20:00:00,2019-09-08 21:00:00,,,,,,,,,,,,,,,,,,,,
2019-09-08 21:00:00,2019-09-08 22:00:00,,,,,,,,,,,,,,,,,,,,
2019-09-08 22:00:00,2019-09-08 23:00:00,,,,,,,,,,,,,,,,,,,,
2019-09-08 23:00:00,2019-09-09 00:00:00,,,,,,,,,,,,,,,,,,,,
2019-09-09 00:00:00,2019-09-09 01:00:00,,,,,,,,,,,,,,,,,,,,
2019-09-09 01:00:00,2019-09-09 02:00:00,,,,,,,,,,,,,,,,,,,,
2019-09-09 02:00:00,2019-09-09 03:00:00,,,,,,,,,,,,,,,,,,,,
2019-09-09 03:00:00,2019-09-09 04:00:00,,,,,,,,,,,,,,,,,,,,
2019-09-09 04:00:00,2019-09-09 05:00:00,,,,,,,,,,,,,,,,,,,,
2019-09-09 05:00:00,2019-09-09 06:00:00,,,,,,,,,,,,,,,,,,,,
2019-09-09 06:00:00,2019-09-09 07:00:00,,,,,,,,,,,,,,,,,,,,
2019-09-09 07:00:00,2019-09-09 08:00:00,,,,,,,,,,,,,,,,,,,,
2019-09-09 08:00:00,2019-09-09 09:00:00,,,,,,,,,,,,,,,,,,,,
2019-09-09 09:00:00,2019-09-09 10:00:00,,,,,,,,,,,,,,,,,,,,
2019-09-09 10:00:00,2019-09-09 11:00:00,,12.91,33.15,8.34,41.48,17.66,11.96,1.4,99.6,0.0,0.0,,,45.2,,159.88,849.05,,20.7,5.56
2019-09-09 11:00:00,2019-09-09 12:00:00,,210.74,1.09,7.86,8.95,23.57,8.99,0.65,107.88,0.0,0.0,,,43.01,,172.04,870.58,,19.7,5.52
2019-09-09 12:00:00,2019-09-09 13:00:00,,154.91,1.0,8.7,9.69,23.65,8.96,0.51,112.89,0.0,0.0,,,43.28,25.37,167.26,554.83,,20.48,5.54
2019-09-09 13:00:00,2019-09-09 14:00:00,,182.81,0.83,8.67,9.49,22.39,9.0,0.45,115.69,0.0,0.0,,,45.05,9.34,172.72,469.48,,20.73,5.54
2019-09-09 14:00:00,2019-09-09 15:00:00,,81.72,0.56,7.66,8.22,18.96,8.83,0.38,121.28,0.0,0.0,,,42.61,,153.43,627.52,,20.24,5.56
2019-09-09 15:00:00,2019-09-09 16:00:00,,,13.62,6.18,13.15,14.99,9.08,0.25,100.31,0.0,0.0,,,45.72,,157.46,344.1,,20.75,4.99
2019-09-09 16:00:00,2019-09-09 17:00:00,8.15,11.0,4.68,12.11,16.79,29.75,9.18,0.41,120.0,0.0,0.0,,,49.22,,81.34,130.77,,21.5,5.61
2019-09-09 17:00:00,2019-09-09 18:00:00,5.36,6.14,7.34,10.11,17.38,33.74,8.92,0.5,115.7,0.0,0.0,,,49.28,27.34,69.3,37.9,,22.01,5.63
2019-09-09 18:00:00,2019-09-09 19:00:00,11.64,20.75,2.12,15.63,17.75,25.06,9.14,0.63,109.75,0.0,0.0,,,49.46,,72.81,,,22.45,5.65
2019-09-09 19:00:00,2019-09-09 20:00:00,19.05,43.94,2.51,14.4,16.9,23.33,9.17,0.76,111.7,0.0,0.0,,,49.45,1.01,72.35,,,22.45,5.65
2019-09-09 20:00:00,2019-09-09 21:00:00,25.88,56.37,1.75,12.78,14.54,20.93,9.26,0.83,117.27,0.0,0.0,,,49.45,28.86,83.12,,,22.42,5.64
2019-09-09 21:00:00,2019-09-09 22:00:00,31.93,65.25,1.46,10.13,11.59,19.23,9.59,0.85,128.12,0.0,0.0,,,49.46,17.69,87.52,,,22.47,5.16
2019-09-09 22:00:00,2019-09-09 23:00:00,34.62,63.23,1.19,9.43,10.62,17.86,9.51,0.82,149.76,0.0,0.0,,,49.49,24.99,88.34,,,22.5,5.34
2019-09-09 23:00:00,2019-09-10 00:00:00,30.77,54.13,1.06,8.43,9.49,16.58,9.37,0.75,163.34,0.0,0.0,,,49.49,19.16,95.22,,,22.48,5.62
2019-09-10 00:00:00,2019-09-10 01:00:00,21.77,34.38,1.04,8.3,9.35,15.9,9.14,0.64,167.86,0.0,0.0,,,49.47,26.3,103.44,,,22.45,5.61
2019-09-10 01:00:00,2019-09-10 02:00:00,18.35,27.31,0.98,6.9,7.88,15.56,9.18,0.54,169.42,0.0,0.0,,,49.44,0.02,93.46,,,22.46,5.62
2019-09-10 02:00:00,2019-09-10 03:00:00,14.85,29.76,0.99,6.85,7.84,15.09,9.14,0.46,175.17,0.0,0.0,,,49.45,11.68,100.8,,,22.47,5.62
2019-09-10 03:00:00,2019-09-10 04:00:00,14.19,27.57,1.09,7.51,8.6,14.32,9.2,0.39,180.5,0.0,0.0,,,49.44,12.77,107.53,,,22.41,5.61
2019-09-10 04:00:00,2019-09-10 05:00:00,12.48,27.18,1.15,7.46,8.62,13.94,9.65,0.35,179.71,0.0,0.0,,,49.45,25.41,100.14,,,22.41,5.62
2019-09-10 05:00:00,2019-09-10 06:00:00,13.45,30.67,1.23,7.31,8.55,13.37,9.51,0.32,178.88,0.0,0.0,,,49.46,40.67,105.08,,,22.43,5.61
2019-09-10 06:00:00,2019-09-10 07:00:00,13.52,20.45,1.69,8.29,9.98,12.96,9.53,0.31,178.33,0.0,0.0,,,49.47,31.64,114.23,43.02,,22.41,5.6
2019-09-10 07:00:00,2019-09-10 08:00:00,18.64,26.27,2.31,9.07,11.37,12.64,9.76,0.33,175.99,0.0,0.0,,,49.47,34.52,107.59,131.8,,22.08,5.61
2019-09-10 08:00:00,2019-09-10 09:00:00,21.6,71.31,2.48,9.68,12.16,12.4,9.8,0.39,172.46,0.0,0.0,,,49.48,2.89,108.99,325.22,,21.41,5.62
2019-09-10 09:00:00,2019-09-10 10:00:00,25.03,91.92,1.61,12.11,13.73,13.78,9.9,0.46,158.36,0.0,0.0,,,49.44,,131.31,609.93,,20.39,5.58
2019-09-10 10:00:00,2019-09-10 11:00:00,28.77,93.47,0.71,11.63,12.33,17.29,9.86,0.49,143.32,0.0,0.0,,,49.2,21.49,134.6,611.63,,20.37,5.58
2019-09-10 11:00:00,2019-09-10 12:00:00,30.92,74.78,0.45,11.57,12.01,16.75,9.91,0.48,138.17,0.0,0.0,,,47.59,,128.16,601.33,,20.52,5.59
2019-09-10 12:00:00,2019-09-10 13:00:00,,,0.34,11.38,11.73,15.72,9.75,0.44,132.5,0.0,0.0,,,43.55,24.64,135.12,614.79,,20.36,5.58
2019-09-10 13:00:00,2019-09-10 14:00:00,29.39,37.53,0.55,11.0,11.55,15.5,9.71,0.44,130.72,0.0,0.0,,,49.72,28.43,73.5,789.93,,19.85,5.64
2019-09-10 14:00:00,2019-09-10 15:00:00,29.26,53.61,0.55,8.79,9.34,14.2,9.79,0.46,162.85,0.0,0.0,,,49.5,17.37,78.6,535.61,,20.68,5.65
2019-09-10 15:00:00,2019-09-10 16:00:00,28.2,59.89,0.67,9.58,10.25,14.04,9.6,0.46,172.3,0.0,0.0,,,49.47,10.93,65.01,464.26,,20.87,5.65
2019-09-10 16:00:00,2019-09-10 17:00:00,26.5,64.79,0.68,10.59,11.27,14.03,9.44,0.44,150.94,0.0,0.0,,,49.41,24.12,63.97,272.99,,21.46,5.64
2019-09-10 17:00:00,2019-09-10 18:00:00,25.88,70.57,0.79,11.2,12.0,14.69,9.5,0.44,133.58,0.0,0.0,,,49.37,0.14,71.69,65.94,,22.25,5.63
2019-09-10 18:00:00,2019-09-10 19:00:00,27.24,77.62,1.1,12.38,13.48,15.98,9.62,0.46,118.72,0.0,0.0,,,49.37,,95.13,,,22.42,5.62
2019-09-10 19:00:00,2019-09-10 20:00:00,32.62,76.65,1.49,12.72,14.2,15.96,10.51,0.52,116.1,0.0,0.0,,,49.36,,80.23,,,22.43,5.63
2019-09-10 20:00:00,2019-09-10 21:00:00,42.3,88.1,1.68,11.48,13.15,15.95,10.27,0.58,117.6,0.0,0.0,,,49.29,,80.05,,,22.42,5.6
2019-09-10 21:00:00,2019-09-10 22:00:00,44.24,82.86,1.57,9.31,10.89,15.11,10.38,0.65,123.9,0.0,0.0,,,49.29,,87.11,,,22.46,5.59
2019-09-10 22:00:00,2019-09-10 23:00:00,37.45,66.01,1.47,8.21,9.68,14.25,9.86,0.66,138.2,0.0,0.0,,,49.36,,81.82,,,22.48,5.6
2019-09-10 23:00:00,2019-09-11 00:00:00,31.01,54.48,1.24,7.81,9.07,13.76,9.62,0.65,151.81,0.0,0.0,,,49.28,,98.56,,,22.51,5.55
2019-09-11 00:00:00,2019-09-11 01:00:00,24.3,58.55,1.17,7.31,8.47,13.51,9.41,0.59,161.16,0.0,0.0,,,49.34,,105.66,,,22.5,5.58
2019-09-11 01:00:00,2019-09-11 02:00:00,20.17,59.79,1.0,7.95,8.95,12.77,9.48,0.51,161.48,0.0,0.0,,,49.41,22.28,105.83,,,22.5,5.6
2019-09-11 02:00:00,2019-09-11 03:00:00,16.95,53.21,0.89,8.72,9.61,12.69,9.38,0.42,151.03,0.0,0.0,,,49.37,,121.71,,,22.54,5.57
2019-09-11 03:00:00,2019-09-11 04:00:00,15.64,44.3,1.02,9.99,11.02,12.72,9.3,0.34,142.83,0.0,0.0,,,49.44,19.78,141.0,,,22.48,5.57
2019-09-11 04:00:00,2019-09-11 05:00:00,14.02,26.94,1.17,9.05,10.22,12.03,9.42,0.29,142.31,0.0,0.0,,,49.45,32.0,167.94,,,22.47,5.56
2019-09-11 05:00:00,2019-09-11 06:00:00,10.24,21.77,1.36,6.76,8.12,12.02,9.14,0.27,145.2,0.0,0.0,,,49.36,,190.94,,,22.47,5.51
2019-09-11 06:00:00,2019-09-11 07:00:00,3.55,18.52,4.0,6.18,10.18,10.1,9.18,0.28,151.32,0.0,0.0,,,49.34,,176.75,5.01,,22.54,5.52
2019-09-11 07:00:00,2019-09-11 08:00:00,,,20.75,7.6,28.32,11.34,9.07,0.39,144.24,0.0,0.0,,,49.42,,102.97,41.24,,22.69,5.61
2019-09-11 08:00:00,2019-09-11 09:00:00,2.06,39.09,4.81,7.55,12.35,13.86,9.33,0.39,174.13,0.0,0.0,,,49.39,,135.48,83.88,,22.4,5.55
2019-09-11 09:00:00,2019-09-11 10:00:00,15.38,51.64,5.71,11.71,17.41,12.97,9.33,0.49,164.12,0.0,0.0,,,49.45,,91.66,140.22,,22.21,5.62
2019-09-11 10:00:00,2019-09-11 11:00:00,25.43,73.33,5.29,12.8,18.08,12.15,9.52,0.65,140.37,0.0,0.0,,,49.5,,100.51,241.99,,21.85,5.62
