From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),Xylene (ug/m3)
2022-01-22 18:00:00,2022-01-22 19:00:00,16.22,41.3,10.92,19.91,30.83,2.01,13.53,0.86,,,,,,,
2022-01-22 19:00:00,2022-01-22 20:00:00,12.31,53.38,10.92,19.93,30.84,1.94,13.42,0.92,,,,,,,
2022-01-22 20:00:00,2022-01-22 21:00:00,10.96,60.7,10.92,19.96,30.88,1.96,14.14,0.94,,,,,,,
2022-01-22 21:00:00,2022-01-22 22:00:00,14.88,61.62,11.23,20.58,31.81,2.11,15.23,0.9,,,,,,,
2022-01-22 22:00:00,2022-01-22 23:00:00,14.18,61.72,10.97,19.95,30.93,2.02,16.88,0.72,,,,,,,
2022-01-22 23:00:00,2022-01-23 00:00:00,14.53,57.77,10.91,19.59,30.51,2.04,18.24,0.55,,,,,,,
2022-01-23 00:00:00,2022-01-23 01:00:00,11.86,41.27,10.98,20.07,31.04,1.99,18.37,0.44,,,,,,,
2022-01-23 01:00:00,2022-01-23 02:00:00,10.27,34.4,10.99,19.95,30.95,2.07,17.82,0.4,,,,,,,
2022-01-23 02:00:00,2022-01-23 03:00:00,10.47,25.58,10.28,18.57,28.86,1.98,17.16,0.39,,,,,,,
2022-01-23 03:00:00,2022-01-23 04:00:00,14.65,19.62,10.72,20.0,30.72,1.82,16.61,0.35,,,,,,,
2022-01-23 04:00:00,2022-01-23 05:00:00,11.95,20.23,10.96,19.94,30.9,1.83,15.98,0.35,,,,,,,
2022-01-23 05:00:00,2022-01-23 06:00:00,12.0,22.62,10.96,19.78,30.74,2.0,15.47,0.35,,,,,,,
2022-01-23 06:00:00,2022-01-23 07:00:00,17.03,26.0,10.95,19.83,30.78,2.03,15.13,0.35,,,,,,,
2022-01-23 07:00:00,2022-01-23 08:00:00,,,,,,,,,,,,,,,
2022-01-23 08:00:00,2022-01-23 09:00:00,,,,,,,,,,,,,,,
2022-01-23 09:00:00,2022-01-23 10:00:00,,,,,,,,,,,,,,,
2022-01-23 10:00:00,2022-01-23 11:00:00,,,,,,,,,,,,,,,
2022-01-23 11:00:00,2022-01-23 12:00:00,,,,,,,,,,,,,,,
2022-01-23 12:00:00,2022-01-23 13:00:00,,,,,,,,,,,,,,,
2022-01-23 13:00:00,2022-01-23 14:00:00,,,,,,,,,,,,,,,
2022-01-23 14:00:00,2022-01-23 15:00:00,,,,,,,,,,,,,,,
2022-01-23 15:00:00,2022-01-23 16:00:00,,,,,,,,,,,,,,,
2022-01-23 16:00:00,2022-01-23 17:00:00,,,,,,,,,,,,,,,
2022-01-23 17:00:00,2022-01-23 18:00:00,,,,,,,,,,,,,,,
2022-01-23 18:00:00,2022-01-23 19:00:00,,,,,,,,,,,,,,,
2022-01-23 19:00:00,2022-01-23 20:00:00,,,,,,,,,,,,,,,
2022-01-23 20:00:00,2022-01-23 21:00:00,,,,,,,,,,,,,,,
2022-01-23 21:00:00,2022-01-23 22:00:00,,,,,,,,,,,,,,,
2022-01-23 22:00:00,2022-01-23 23:00:00,,,,,,,,,,,,,,,
2022-01-23 23:00:00,2022-01-24 00:00:00,,,,,,,,,,,,,,,
2022-01-24 00:00:00,2022-01-24 01:00:00,,,,,,,,,,,,,,,
2022-01-24 01:00:00,2022-01-24 02:00:00,,,,,,,,,,,,,,,
2022-01-24 02:00:00,2022-01-24 03:00:00,,,,,,,,,,,,,,,
2022-01-24 03:00:00,2022-01-24 04:00:00,,,,,,,,,,,,,,,
2022-01-24 04:00:00,2022-01-24 05:00:00,,,,,,,,,,,,,,,
2022-01-24 05:00:00,2022-01-24 06:00:00,,,,,,,,,,,,,,,
2022-01-24 06:00:00,2022-01-24 07:00:00,,,,,,,,,,,,,,,
2022-01-24 07:00:00,2022-01-24 08:00:00,,,,,,,,,,,,,,,
2022-01-24 08:00:00,2022-01-24 09:00:00,,,,,,,,,,,,,,,
2022-01-24 09:00:00,2022-01-24 10:00:00,,,,,,,,,,,,,,,
2022-01-24 10:00:00,2022-01-24 11:00:00,13.04,63.53,,,,,,0.4,,,,,,,
2022-01-24 11:00:00,2022-01-24 12:00:00,11.72,53.02,10.96,19.76,30.73,1.88,16.04,0.35,,,,,,,
2022-01-24 12:00:00,2022-01-24 13:00:00,13.89,44.33,10.96,19.98,30.94,2.0,16.21,0.38,,,,,,,
2022-01-24 13:00:00,2022-01-24 14:00:00,11.43,36.12,10.96,20.02,30.98,2.0,15.84,0.36,,,,,,,
2022-01-24 14:00:00,2022-01-24 15:00:00,10.5,44.95,10.94,20.02,30.95,1.99,14.97,0.35,,,,,,,
2022-01-24 15:00:00,2022-01-24 16:00:00,9.88,60.9,10.97,20.03,31.0,2.0,15.4,0.36,,,,,,,
2022-01-24 16:00:00,2022-01-24 17:00:00,12.69,71.57,10.96,20.02,30.98,1.96,15.01,0.32,,,,,,,
2022-01-24 17:00:00,2022-01-24 18:00:00,12.71,86.42,10.98,20.05,31.02,1.94,14.42,0.58,,,,,,,
2022-01-24 18:00:00,2022-01-24 19:00:00,15.69,106.1,10.97,20.01,30.98,1.89,14.73,0.82,,,,,,,
2022-01-24 19:00:00,2022-01-24 20:00:00,15.85,115.9,11.02,20.07,31.09,1.98,15.18,0.88,,,,,,,
2022-01-24 20:00:00,2022-01-24 21:00:00,15.41,113.55,10.96,20.01,30.97,1.94,15.53,0.92,,,,,,,
2022-01-24 21:00:00,2022-01-24 22:00:00,15.42,107.9,10.95,20.01,30.96,1.96,15.98,0.68,,,,,,,
2022-01-24 22:00:00,2022-01-24 23:00:00,12.44,97.5,10.94,19.99,30.93,1.98,15.71,0.44,,,,,,,
2022-01-24 23:00:00,2022-01-25 00:00:00,13.38,86.23,10.98,20.02,31.0,1.98,15.52,0.4,,,,,,,
2022-01-25 00:00:00,2022-01-25 01:00:00,10.88,73.95,10.93,20.03,30.96,1.96,15.3,0.37,,,,,,,
2022-01-25 01:00:00,2022-01-25 02:00:00,11.06,65.4,10.93,19.98,30.91,1.99,15.25,0.4,,,,,,,
2022-01-25 02:00:00,2022-01-25 03:00:00,12.8,62.08,10.96,20.01,30.97,1.98,14.77,0.38,,,,,,,
2022-01-25 03:00:00,2022-01-25 04:00:00,11.38,55.55,10.92,20.02,30.93,1.97,14.5,0.39,,,,,,,
2022-01-25 04:00:00,2022-01-25 05:00:00,14.03,52.05,11.02,20.02,31.04,2.03,14.92,0.38,,,,,,,
2022-01-25 05:00:00,2022-01-25 06:00:00,11.62,50.77,10.97,20.0,30.96,1.98,15.3,0.39,,,,,,,
2022-01-25 06:00:00,2022-01-25 07:00:00,10.28,54.25,10.97,20.0,30.97,2.0,15.66,0.4,,,,,,,
2022-01-25 07:00:00,2022-01-25 08:00:00,10.2,53.65,10.96,19.98,30.93,1.9,15.19,0.45,,,,,,,
2022-01-25 08:00:00,2022-01-25 09:00:00,12.3,50.85,10.99,19.99,30.99,2.0,15.04,0.46,,,,,,,
2022-01-25 09:00:00,2022-01-25 10:00:00,15.99,53.15,10.99,20.05,31.04,1.98,15.03,0.45,,,,,,,
2022-01-25 10:00:00,2022-01-25 11:00:00,15.9,54.82,11.0,19.99,30.99,2.02,14.42,0.44,,,,,,,
2022-01-25 11:00:00,2022-01-25 12:00:00,17.1,55.58,10.95,19.98,30.93,1.97,14.47,0.38,,,,,,,
2022-01-25 12:00:00,2022-01-25 13:00:00,15.16,55.23,10.99,20.05,31.04,1.99,14.37,0.39,,,,,,,
2022-01-25 13:00:00,2022-01-25 14:00:00,13.87,59.2,10.97,20.1,31.07,1.98,14.16,0.38,,,,,,,
2022-01-25 14:00:00,2022-01-25 15:00:00,16.57,62.72,10.91,19.29,30.2,2.2,14.13,0.34,,,,,,,
2022-01-25 15:00:00,2022-01-25 16:00:00,13.39,72.35,11.0,20.03,31.03,2.0,15.56,0.34,,,,,,,
2022-01-25 16:00:00,2022-01-25 17:00:00,12.69,76.1,10.97,19.99,30.96,1.99,15.02,0.33,,,,,,,
2022-01-25 17:00:00,2022-01-25 18:00:00,12.93,80.62,10.94,19.95,30.88,1.99,14.45,0.63,,,,,,,
2022-01-25 18:00:00,2022-01-25 19:00:00,11.9,90.4,10.96,19.99,30.96,2.0,15.12,0.97,,,,,,,
2022-01-25 19:00:00,2022-01-25 20:00:00,12.34,96.55,10.95,19.99,30.94,1.97,15.55,1.13,,,,,,,
2022-01-25 20:00:00,2022-01-25 21:00:00,20.45,104.22,10.96,19.98,30.94,2.0,16.7,1.47,,,,,,,
2022-01-25 21:00:00,2022-01-25 22:00:00,21.21,113.38,10.98,20.03,31.0,2.0,17.3,1.34,,,,,,,
2022-01-25 22:00:00,2022-01-25 23:00:00,19.13,106.55,11.0,20.04,31.03,1.95,17.75,1.1,,,,,,,
2022-01-25 23:00:00,2022-01-26 00:00:00,18.28,95.7,10.97,20.01,30.97,1.98,18.05,0.87,,,,,,,
2022-01-26 00:00:00,2022-01-26 01:00:00,18.89,77.3,11.02,20.09,31.11,2.0,18.95,0.34,,,,,,,
2022-01-26 01:00:00,2022-01-26 02:00:00,15.51,62.5,10.95,20.2,31.15,1.98,18.51,0.26,,,,,,,
2022-01-26 02:00:00,2022-01-26 03:00:00,12.63,51.38,10.98,20.01,31.0,1.95,18.04,0.26,,,,,,,
2022-01-26 03:00:00,2022-01-26 04:00:00,11.09,40.92,10.96,19.97,30.93,2.0,18.28,0.18,,,,,,,
2022-01-26 04:00:00,2022-01-26 05:00:00,10.5,39.25,11.04,20.1,31.14,2.02,17.59,0.14,,,,,,,
2022-01-26 05:00:00,2022-01-26 06:00:00,9.93,40.72,10.95,19.98,30.93,1.97,17.46,0.15,,,,,,,
2022-01-26 06:00:00,2022-01-26 07:00:00,9.69,36.83,10.95,19.9,30.85,2.01,17.23,0.16,,,,,,,
2022-01-26 07:00:00,2022-01-26 08:00:00,10.39,39.25,11.06,20.12,31.19,2.06,17.04,0.21,,,,,,,
2022-01-26 08:00:00,2022-01-26 09:00:00,18.69,41.92,10.97,20.01,30.98,2.0,17.93,0.25,,,,,,,
2022-01-26 09:00:00,2022-01-26 10:00:00,14.31,48.48,10.98,20.04,31.02,1.97,19.38,0.2,,,,,,,
2022-01-26 10:00:00,2022-01-26 11:00:00,13.73,47.2,10.97,20.0,30.97,2.0,21.94,0.19,,,,,,,
2022-01-26 11:00:00,2022-01-26 12:00:00,18.69,49.53,10.95,19.99,30.94,1.97,27.27,0.16,,,,,,,
2022-01-26 12:00:00,2022-01-26 13:00:00,14.61,44.25,10.95,19.97,30.92,1.99,28.71,0.12,,,,,,,
2022-01-26 13:00:00,2022-01-26 14:00:00,16.57,43.7,10.62,20.52,31.14,1.77,27.87,0.1,,,,,,,
2022-01-26 14:00:00,2022-01-26 15:00:00,17.0,48.65,10.96,20.01,30.96,1.95,25.48,0.06,,,,,,,
2022-01-26 15:00:00,2022-01-26 16:00:00,13.34,52.57,10.94,19.99,30.92,1.97,16.45,0.06,,,,,,,
2022-01-26 16:00:00,2022-01-26 17:00:00,11.86,55.75,10.97,20.02,30.99,1.98,14.12,0.06,,,,,,,
2022-01-26 17:00:00,2022-01-26 18:00:00,14.5,60.67,10.97,20.02,30.99,1.95,11.96,0.3,,,,,,,
2022-01-26 18:00:00,2022-01-26 19:00:00,17.09,73.08,11.01,20.08,31.09,2.0,11.46,0.63,,,,,,,
2022-01-26 19:00:00,2022-01-26 20:00:00,15.86,84.2,10.95,19.94,30.89,1.98,11.14,0.49,,,,,,,
2022-01-26 20:00:00,2022-01-26 21:00:00,18.3,81.6,11.07,20.05,31.12,2.04,10.86,0.45,,,,,,,
2022-01-26 21:00:00,2022-01-26 22:00:00,16.07,70.35,10.96,20.05,31.02,1.98,10.73,0.46,,,,,,,
2022-01-26 22:00:00,2022-01-26 23:00:00,15.71,70.5,10.94,19.98,30.93,1.99,9.96,0.54,,,,,,,
2022-01-26 23:00:00,2022-01-27 00:00:00,14.01,64.4,10.97,20.0,30.96,1.98,9.69,0.54,,,,,,,
2022-01-27 00:00:00,2022-01-27 01:00:00,14.16,48.27,10.99,19.95,30.94,2.01,9.61,0.41,,,,,,,
2022-01-27 01:00:00,2022-01-27 02:00:00,13.05,39.05,10.92,20.03,30.95,1.97,9.63,0.33,,,,,,,
2022-01-27 02:00:00,2022-01-27 03:00:00,11.29,32.68,10.96,20.02,30.98,1.97,9.9,0.3,,,,,,,
2022-01-27 03:00:00,2022-01-27 04:00:00,9.96,28.88,10.94,19.99,30.93,1.98,9.55,0.29,,,,,,,
2022-01-27 04:00:00,2022-01-27 05:00:00,9.59,27.88,10.96,19.96,30.91,2.0,9.25,0.3,,,,,,,
2022-01-27 05:00:00,2022-01-27 06:00:00,9.88,26.6,10.99,20.01,31.0,2.0,8.77,0.3,,,,,,,
2022-01-27 06:00:00,2022-01-27 07:00:00,11.36,27.82,10.96,20.02,30.97,1.98,8.84,0.33,,,,,,,
2022-01-27 07:00:00,2022-01-27 08:00:00,15.32,28.5,10.93,19.97,30.9,1.98,8.69,0.4,,,,,,,
2022-01-27 08:00:00,2022-01-27 09:00:00,25.74,150.0,10.95,19.99,30.94,1.98,9.55,0.39,,,,,,,
2022-01-27 09:00:00,2022-01-27 10:00:00,26.77,122.6,10.96,20.01,30.96,1.99,10.04,0.35,,,,,,,
2022-01-27 10:00:00,2022-01-27 11:00:00,20.74,38.43,10.95,19.98,30.93,1.97,10.34,0.33,,,,,,,
2022-01-27 11:00:00,2022-01-27 12:00:00,17.72,36.98,10.94,19.95,30.9,1.99,9.61,0.3,,,,,,,
2022-01-27 12:00:00,2022-01-27 13:00:00,17.58,29.93,10.95,20.23,31.17,1.98,9.46,0.31,,,,,,,
2022-01-27 13:00:00,2022-01-27 14:00:00,13.6,28.23,10.89,20.01,30.89,1.96,8.99,0.27,,,,,,,
2022-01-27 14:00:00,2022-01-27 15:00:00,15.06,28.67,10.96,19.98,30.95,2.0,8.25,0.24,,,,,,,
2022-01-27 15:00:00,2022-01-27 16:00:00,18.94,24.73,10.99,20.04,31.04,1.99,16.29,0.19,,,,,,,
2022-01-27 16:00:00,2022-01-27 17:00:00,12.12,22.25,10.98,20.02,31.0,2.0,15.53,0.33,,,,,,,
2022-01-27 17:00:00,2022-01-27 18:00:00,14.44,26.6,10.99,20.05,31.04,1.99,15.1,0.53,,,,,,,
2022-01-27 18:00:00,2022-01-27 19:00:00,9.32,33.85,10.97,19.97,30.95,2.02,14.65,0.61,,,,,,,
2022-01-27 19:00:00,2022-01-27 20:00:00,10.79,45.6,10.98,20.01,30.98,1.99,15.04,0.81,,,,,,,
2022-01-27 20:00:00,2022-01-27 21:00:00,11.79,55.92,10.94,19.99,30.93,1.98,15.13,1.14,,,,,,,
2022-01-27 21:00:00,2022-01-27 22:00:00,17.67,71.15,10.96,20.0,30.96,1.99,16.46,1.79,,,,,,,
2022-01-27 22:00:00,2022-01-27 23:00:00,22.47,84.97,10.91,19.96,30.87,1.96,17.33,1.35,,,,,,,
2022-01-27 23:00:00,2022-01-28 00:00:00,22.35,83.33,10.96,20.01,30.97,1.98,18.2,1.14,,,,,,,
2022-01-28 00:00:00,2022-01-28 01:00:00,21.92,68.9,10.92,20.02,30.94,1.97,19.9,0.81,,,,,,,
2022-01-28 01:00:00,2022-01-28 02:00:00,15.91,50.05,10.95,20.04,30.99,1.98,20.95,0.57,,,,,,,
2022-01-28 02:00:00,2022-01-28 03:00:00,9.69,39.02,10.95,20.0,30.95,1.98,22.32,0.52,,,,,,,
2022-01-28 03:00:00,2022-01-28 04:00:00,11.26,29.65,10.97,20.04,31.01,1.97,22.85,0.45,,,,,,,
2022-01-28 04:00:00,2022-01-28 05:00:00,6.9,21.15,10.98,20.01,30.99,1.98,21.61,0.4,,,,,,,
2022-01-28 05:00:00,2022-01-28 06:00:00,4.84,17.68,10.96,20.0,30.96,1.98,20.55,0.38,,,,,,,
2022-01-28 06:00:00,2022-01-28 07:00:00,7.2,18.32,10.95,19.97,30.91,1.98,19.71,0.42,,,,,,,
2022-01-28 07:00:00,2022-01-28 08:00:00,9.53,22.45,10.97,20.03,31.0,1.98,18.9,0.43,,,,,,,
2022-01-28 08:00:00,2022-01-28 09:00:00,9.75,28.17,10.96,19.97,30.93,1.99,18.73,0.44,,,,,,,
2022-01-28 09:00:00,2022-01-28 10:00:00,11.34,30.95,10.96,20.01,30.97,1.99,19.35,0.43,,,,,,,
2022-01-28 10:00:00,2022-01-28 11:00:00,18.66,32.35,10.96,20.02,30.98,1.96,19.38,0.46,,,,,,,
2022-01-28 11:00:00,2022-01-28 12:00:00,17.4,36.9,10.97,20.02,31.0,1.99,,0.52,,,,,,,
2022-01-28 12:00:00,2022-01-28 13:00:00,15.73,37.48,10.96,20.0,30.96,1.99,,0.45,,,,,,,
2022-01-28 13:00:00,2022-01-28 14:00:00,21.54,33.33,10.98,20.03,31.01,1.99,,0.38,,,,,,,
2022-01-28 14:00:00,2022-01-28 15:00:00,24.76,29.8,10.93,20.0,30.94,1.98,,0.3,,,,,,,
2022-01-28 15:00:00,2022-01-28 16:00:00,23.39,28.6,10.98,20.06,31.04,2.0,,0.27,,,,,,,
2022-01-28 16:00:00,2022-01-28 17:00:00,14.11,27.25,10.98,20.03,31.0,1.99,,0.23,,,,,,,
2022-01-28 17:00:00,2022-01-28 18:00:00,11.33,31.15,11.02,20.08,31.09,2.0,,0.43,,,,,,,
2022-01-28 18:00:00,2022-01-28 19:00:00,14.61,40.38,10.94,19.98,30.92,1.98,,0.59,,,,,,,
2022-01-28 19:00:00,2022-01-28 20:00:00,11.85,46.73,10.94,19.97,30.92,2.0,,0.74,,,,,,,
2022-01-28 20:00:00,2022-01-28 21:00:00,9.98,61.4,10.95,19.97,30.93,1.99,,0.94,,,,,,,
2022-01-28 21:00:00,2022-01-28 22:00:00,27.04,90.33,10.97,20.05,31.03,1.98,,1.15,,,,,,,
2022-01-28 22:00:00,2022-01-28 23:00:00,38.72,101.43,10.97,20.02,30.99,1.99,,1.03,,,,,,,
2022-01-28 23:00:00,2022-01-29 00:00:00,35.47,90.9,10.95,19.97,30.92,2.0,,1.15,,,,,,,
2022-01-29 00:00:00,2022-01-29 01:00:00,28.64,76.88,10.96,19.99,30.95,1.98,,1.29,,,,,,,
2022-01-29 01:00:00,2022-01-29 02:00:00,28.16,71.27,10.97,19.98,30.95,1.99,,1.18,,,,,,,
2022-01-29 02:00:00,2022-01-29 03:00:00,28.41,66.5,10.96,20.01,30.97,1.97,,0.9,,,,,,,
2022-01-29 03:00:00,2022-01-29 04:00:00,28.38,53.0,10.95,20.02,30.96,1.99,,0.79,,,,,,,
2022-01-29 04:00:00,2022-01-29 05:00:00,16.12,46.38,10.94,19.98,30.92,2.0,,0.73,,,,,,,
2022-01-29 05:00:00,2022-01-29 06:00:00,18.44,42.57,10.99,20.03,31.01,1.99,,0.64,,,,,,,
2022-01-29 06:00:00,2022-01-29 07:00:00,20.28,36.48,10.96,20.01,30.97,1.95,,0.53,,,,,,,
2022-01-29 07:00:00,2022-01-29 08:00:00,15.76,34.5,10.94,19.96,30.9,1.96,,0.54,,,,,,,
2022-01-29 08:00:00,2022-01-29 09:00:00,18.36,38.33,10.96,20.02,30.98,1.99,,0.7,,,,,,,
2022-01-29 09:00:00,2022-01-29 10:00:00,24.93,47.85,10.96,20.0,30.96,1.99,39.76,0.61,,,,,,,
2022-01-29 10:00:00,2022-01-29 11:00:00,25.76,54.72,10.97,20.02,30.99,1.99,43.3,0.54,,,,,,,
2022-01-29 11:00:00,2022-01-29 12:00:00,18.34,63.98,10.94,19.99,30.93,1.98,47.09,0.74,,,,,,,
2022-01-29 12:00:00,2022-01-29 13:00:00,14.69,68.2,10.96,20.0,30.96,1.98,46.38,0.6,,,,,,,
2022-01-29 13:00:00,2022-01-29 14:00:00,18.72,64.27,10.93,19.99,30.92,1.98,47.75,0.61,,,,,,,
2022-01-29 14:00:00,2022-01-29 15:00:00,22.13,63.6,10.97,20.01,30.98,2.0,43.21,0.51,,,,,,,
2022-01-29 15:00:00,2022-01-29 16:00:00,25.19,60.07,10.95,19.99,30.95,1.96,13.37,0.37,,,,,,,
2022-01-29 16:00:00,2022-01-29 17:00:00,18.68,53.95,10.96,20.0,30.95,1.99,7.36,0.28,,,,,,,
2022-01-29 17:00:00,2022-01-29 18:00:00,14.78,54.07,10.96,19.97,30.94,1.99,2.39,0.63,,,,,,,
2022-01-29 18:00:00,2022-01-29 19:00:00,17.47,58.9,10.97,20.0,30.98,2.0,0.02,0.65,,,,,,,
2022-01-29 19:00:00,2022-01-29 20:00:00,16.56,63.25,10.94,19.96,30.9,1.98,,0.72,,,,,,,
2022-01-29 20:00:00,2022-01-29 21:00:00,15.95,71.38,10.96,20.03,30.98,1.98,,0.79,,,,,,,
2022-01-29 21:00:00,2022-01-29 22:00:00,22.43,73.28,10.95,19.98,30.93,1.98,,0.77,,,,,,,
2022-01-29 22:00:00,2022-01-29 23:00:00,22.71,74.03,10.96,20.02,30.98,1.99,,0.59,,,,,,,
2022-01-29 23:00:00,2022-01-30 00:00:00,27.68,67.43,10.96,20.03,30.99,1.99,,0.79,,,,,,,
2022-01-30 00:00:00,2022-01-30 01:00:00,21.51,61.15,10.96,19.99,30.95,1.99,,0.93,,,,,,,
2022-01-30 01:00:00,2022-01-30 02:00:00,29.47,63.75,11.15,20.22,31.37,2.04,,0.91,,,,,,,
2022-01-30 02:00:00,2022-01-30 03:00:00,29.42,55.75,10.96,19.99,30.95,1.99,,0.79,,,,,,,
2022-01-30 03:00:00,2022-01-30 04:00:00,25.43,49.6,10.94,19.97,30.91,1.98,0.14,0.65,,,,,,,
2022-01-30 04:00:00,2022-01-30 05:00:00,23.19,43.58,10.98,20.05,31.03,1.99,0.74,0.54,,,,,,,
2022-01-30 05:00:00,2022-01-30 06:00:00,26.19,40.7,10.96,19.99,30.96,1.99,1.18,0.49,,,,,,,
2022-01-30 06:00:00,2022-01-30 07:00:00,18.33,32.33,10.96,19.99,30.96,2.0,0.68,0.47,,,,,,,
2022-01-30 07:00:00,2022-01-30 08:00:00,14.28,30.25,10.96,19.98,30.95,2.0,0.34,0.46,,,,,,,
2022-01-30 08:00:00,2022-01-30 09:00:00,19.2,32.8,10.98,20.01,30.99,1.99,0.07,0.41,,,,,,,
2022-01-30 09:00:00,2022-01-30 10:00:00,19.69,28.45,10.98,20.02,31.0,1.98,0.92,0.3,,,,,,,
2022-01-30 10:00:00,2022-01-30 11:00:00,15.03,23.43,10.96,20.0,30.96,1.97,0.18,0.26,,,,,,,
2022-01-30 11:00:00,2022-01-30 12:00:00,17.39,27.12,10.95,19.97,30.92,1.98,0.12,0.21,,,,,,,
2022-01-30 12:00:00,2022-01-30 13:00:00,13.55,30.15,10.95,19.99,30.95,1.99,0.03,0.09,,,,,,,
2022-01-30 13:00:00,2022-01-30 14:00:00,9.4,24.72,10.99,20.01,31.0,1.99,0.41,0.08,,,,,,,
2022-01-30 14:00:00,2022-01-30 15:00:00,20.32,24.93,10.93,19.96,30.9,1.99,5.67,0.09,,,,,,,
2022-01-30 15:00:00,2022-01-30 16:00:00,22.78,27.35,10.99,20.02,31.01,1.99,9.6,0.07,,,,,,,
2022-01-30 16:00:00,2022-01-30 17:00:00,21.28,29.62,10.98,20.02,31.0,2.0,8.79,0.08,,,,,,,
2022-01-30 17:00:00,2022-01-30 18:00:00,15.95,31.52,10.96,20.02,30.98,1.99,2.15,0.25,,,,,,,
2022-01-30 18:00:00,2022-01-30 19:00:00,12.18,38.85,10.98,20.02,31.0,2.0,0.05,0.4,,,,,,,
2022-01-30 19:00:00,2022-01-30 20:00:00,13.27,45.98,10.91,20.05,30.96,1.98,,0.58,,,,,,,
2022-01-30 20:00:00,2022-01-30 21:00:00,18.57,62.78,10.97,20.03,31.0,1.98,0.02,0.67,,,,,,,
2022-01-30 21:00:00,2022-01-30 22:00:00,21.16,72.23,10.99,20.06,31.05,1.98,0.01,0.62,,,,,,,
2022-01-30 22:00:00,2022-01-30 23:00:00,22.28,74.5,10.96,20.0,30.96,1.97,0.29,0.67,,,,,,,
2022-01-30 23:00:00,2022-01-31 00:00:00,25.03,73.43,10.97,20.01,30.98,1.99,0.46,0.59,,,,,,,
2022-01-31 00:00:00,2022-01-31 01:00:00,28.01,64.03,11.0,20.03,31.03,2.0,1.2,0.55,,,,,,,
2022-01-31 01:00:00,2022-01-31 02:00:00,27.31,51.45,10.96,20.0,30.96,1.98,1.98,0.49,,,,,,,
2022-01-31 02:00:00,2022-01-31 03:00:00,21.21,40.27,10.96,19.97,30.94,2.0,2.25,0.42,,,,,,,
2022-01-31 03:00:00,2022-01-31 04:00:00,20.14,33.23,10.95,19.99,30.95,2.0,2.77,0.37,,,,,,,
2022-01-31 04:00:00,2022-01-31 05:00:00,16.7,30.92,10.98,20.03,31.02,1.99,3.01,0.32,,,,,,,
2022-01-31 05:00:00,2022-01-31 06:00:00,17.1,29.32,10.94,19.98,30.92,2.0,3.28,0.27,,,,,,,
2022-01-31 06:00:00,2022-01-31 07:00:00,15.58,26.08,10.95,20.0,30.95,1.96,3.21,0.28,,,,,,,
2022-01-31 07:00:00,2022-01-31 08:00:00,15.44,29.42,10.95,20.0,30.95,1.99,3.64,0.33,,,,,,,
2022-01-31 08:00:00,2022-01-31 09:00:00,15.7,35.73,10.98,20.03,31.01,1.99,4.34,0.28,,,,,,,
2022-01-31 09:00:00,2022-01-31 10:00:00,21.36,31.35,10.95,19.84,30.79,2.04,5.62,0.24,,,,,,,
2022-01-31 10:00:00,2022-01-31 11:00:00,17.76,28.6,10.94,19.95,30.89,2.0,5.74,0.24,,,,,,,
2022-01-31 11:00:00,2022-01-31 12:00:00,16.95,30.8,10.97,20.01,30.97,1.99,6.36,0.18,,,,,,,
2022-01-31 12:00:00,2022-01-31 13:00:00,16.92,34.45,10.99,20.01,31.01,2.0,5.68,0.17,,,,,,,
2022-01-31 13:00:00,2022-01-31 14:00:00,12.91,36.98,10.99,20.02,31.01,2.0,4.87,0.14,,,,,,,
2022-01-31 14:00:00,2022-01-31 15:00:00,24.34,37.35,10.97,20.01,30.99,2.0,4.07,0.14,,,,,,,
2022-01-31 15:00:00,2022-01-31 16:00:00,19.52,34.7,10.97,20.01,30.98,1.99,14.08,0.1,,,,,,,
2022-01-31 16:00:00,2022-01-31 17:00:00,17.0,33.12,11.0,20.02,31.03,1.96,11.24,0.11,,,,,,,
2022-01-31 17:00:00,2022-01-31 18:00:00,12.75,33.5,10.98,20.04,31.02,1.99,9.59,0.37,,,,,,,
2022-01-31 18:00:00,2022-01-31 19:00:00,11.27,41.38,10.97,20.05,31.02,1.98,9.29,0.53,,,,,,,
2022-01-31 19:00:00,2022-01-31 20:00:00,12.67,56.7,10.98,20.03,31.01,1.98,9.04,0.61,,,,,,,
2022-01-31 20:00:00,2022-01-31 21:00:00,15.64,68.25,10.97,20.0,30.98,1.98,9.38,0.93,,,,,,,
2022-01-31 21:00:00,2022-01-31 22:00:00,22.34,72.55,10.97,19.99,30.96,1.99,10.76,0.93,,,,,,,
2022-01-31 22:00:00,2022-01-31 23:00:00,22.65,76.9,10.92,19.93,30.86,1.97,12.4,0.7,,,,,,,
2022-01-31 23:00:00,2022-02-01 00:00:00,13.62,72.97,10.98,20.03,31.02,1.99,13.59,0.59,,,,,,,
2022-02-01 00:00:00,2022-02-01 01:00:00,21.22,61.5,10.96,20.0,30.97,1.99,14.08,0.67,,,,,,,
2022-02-01 01:00:00,2022-02-01 02:00:00,23.18,54.35,10.98,20.02,31.0,1.99,14.26,0.57,,,,,,,
