From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),Temp (),RH (%),WS (m/s),WD (degree),SR (W/mt2),VWS (m/s),Xylene (ug/m3),RF (mm),AT (degree C)
2022-06-07 22:00:00,2022-06-07 23:00:00,,76.0,0.82,8.8,5.33,18.42,10.62,,38.97,0.38,0.6,5.15,,,22.1,83.75,2.17,311.75,5.5,,2.27,0.0,26.33
2022-06-07 23:00:00,2022-06-08 00:00:00,,70.0,0.47,7.75,4.4,18.48,12.7,,42.35,0.4,0.5,4.35,,,22.4,86.75,2.23,313.25,5.5,,1.83,0.0,25.53
2022-06-08 00:00:00,2022-06-08 01:00:00,,62.0,1.2,15.47,9.23,18.52,10.28,,9.83,0.4,0.53,2.58,,,26.3,88.0,2.23,312.5,5.75,,0.9,0.0,24.73
2022-06-08 01:00:00,2022-06-08 02:00:00,43.0,51.67,0.45,8.53,4.93,18.75,9.97,,21.68,0.4,0.68,4.47,,,30.23,89.5,2.48,314.0,6.0,,2.02,0.0,23.95
2022-06-08 02:00:00,2022-06-08 03:00:00,43.0,47.0,1.0,4.47,3.17,19.05,9.48,,22.02,0.4,0.6,5.3,,,30.5,89.5,2.52,315.5,6.0,,2.55,0.0,24.0
2022-06-08 03:00:00,2022-06-08 04:00:00,,40.0,0.88,3.12,2.4,19.12,9.45,,19.18,0.4,0.8,5.15,,,30.58,92.0,2.5,315.5,6.25,,2.48,0.0,23.05
2022-06-08 04:00:00,2022-06-08 05:00:00,,45.0,0.72,2.9,2.12,19.1,9.18,,23.77,0.4,0.85,3.5,3.1,,24.7,94.0,2.2,315.75,6.25,,2.25,0.0,22.88
2022-06-08 05:00:00,2022-06-08 06:00:00,,66.0,1.88,8.57,6.1,18.2,9.33,,14.85,0.55,0.65,5.15,,,22.15,94.0,2.1,317.75,13.5,,2.48,0.0,24.38
2022-06-08 06:00:00,2022-06-08 07:00:00,,91.0,3.4,14.15,10.3,17.5,10.18,,22.27,0.93,0.65,4.72,0.08,,22.32,88.0,2.33,318.25,36.25,,2.23,0.0,25.1
2022-06-08 07:00:00,2022-06-08 08:00:00,,106.0,3.25,13.0,9.55,18.35,9.98,,27.83,0.8,0.85,4.75,,,22.23,77.75,2.3,319.0,69.5,,2.12,0.0,27.8
2022-06-08 08:00:00,2022-06-08 09:00:00,,101.0,2.7,12.53,8.9,23.0,10.07,,16.5,0.77,0.4,7.65,,,26.1,66.75,2.48,317.0,103.5,,3.9,0.0,30.38
2022-06-08 09:00:00,2022-06-08 10:00:00,,94.0,1.8,11.15,7.4,18.25,14.0,,22.05,0.67,0.35,10.53,,,30.2,61.5,2.6,316.5,132.5,,4.75,0.0,32.78
2022-06-08 10:00:00,2022-06-08 11:00:00,,112.33,1.68,11.03,7.22,18.02,12.92,,19.5,0.6,0.28,11.75,,,30.43,60.75,2.45,318.0,154.5,,6.35,0.0,34.7
2022-06-08 11:00:00,2022-06-08 12:00:00,,,1.4,9.25,6.05,18.85,9.7,,43.2,0.1,0.3,2.9,,,30.37,59.0,2.77,315.33,166.0,,1.5,0.0,35.83
2022-06-08 12:00:00,2022-06-08 13:00:00,,,0.88,10.75,6.42,18.62,8.35,,54.98,0.5,1.07,9.35,7.67,,25.55,59.75,2.62,310.5,155.25,,6.8,0.0,36.88
2022-06-08 13:00:00,2022-06-08 14:00:00,12.0,126.33,0.7,11.17,6.52,18.55,9.3,,62.58,0.43,0.68,12.62,,,22.15,56.5,2.73,310.25,136.75,,5.88,0.0,38.0
2022-06-08 14:00:00,2022-06-08 15:00:00,12.0,126.5,1.05,10.98,6.7,18.48,9.18,,67.05,0.4,0.3,12.48,,,22.22,53.75,2.2,314.75,102.5,,5.75,0.0,39.42
2022-06-08 15:00:00,2022-06-08 16:00:00,,121.0,0.62,10.25,5.95,18.52,10.22,,83.05,0.4,0.68,11.5,,,22.3,56.0,2.33,310.25,51.75,,5.38,0.0,38.05
2022-06-08 16:00:00,2022-06-08 17:00:00,,125.0,0.85,9.7,5.88,18.55,11.35,,40.37,0.35,0.53,10.28,,,26.47,60.0,2.38,306.5,31.0,,5.28,0.0,37.38
2022-06-08 17:00:00,2022-06-08 18:00:00,,123.0,0.53,10.5,6.03,18.65,10.8,,91.1,0.4,0.65,8.97,,,30.07,65.0,2.3,306.5,10.5,,4.8,0.0,34.2
2022-06-08 18:00:00,2022-06-08 19:00:00,,123.0,1.15,10.25,6.37,18.85,10.7,,87.18,0.4,1.07,7.85,,,30.38,70.5,2.22,306.5,5.25,,3.9,0.0,32.12
2022-06-08 19:00:00,2022-06-08 20:00:00,,128.0,0.88,10.3,6.2,18.62,10.43,,66.2,0.5,1.0,8.1,,,30.45,77.25,2.6,310.25,5.0,,4.47,0.0,29.8
2022-06-08 20:00:00,2022-06-08 21:00:00,,105.0,0.6,8.4,4.8,18.6,9.4,,57.25,0.5,0.53,5.85,4.92,,24.85,80.25,2.38,309.75,5.25,,4.28,0.0,28.73
2022-06-08 21:00:00,2022-06-08 22:00:00,,99.0,0.6,6.9,3.9,18.8,9.62,,43.77,0.47,0.53,6.95,,,22.45,83.25,2.03,309.25,5.0,,3.5,0.0,27.75
2022-06-08 22:00:00,2022-06-08 23:00:00,,85.0,0.7,5.85,3.7,18.68,10.3,,49.25,0.4,0.8,5.05,,,22.15,84.25,1.95,312.75,5.0,,2.23,0.0,27.2
2022-06-08 23:00:00,2022-06-09 00:00:00,,82.0,1.1,16.38,9.58,18.85,10.4,,47.48,0.4,0.58,2.7,,,21.82,85.0,1.9,314.5,5.25,,0.8,0.0,27.05
2022-06-09 00:00:00,2022-06-09 01:00:00,,80.0,1.35,19.48,11.45,18.65,10.93,,17.1,0.4,0.55,2.23,,,25.93,86.75,1.3,314.5,5.25,,0.77,0.0,26.4
2022-06-09 01:00:00,2022-06-09 02:00:00,,73.0,0.8,8.75,5.3,19.3,10.6,,19.27,0.4,0.7,4.53,,,30.23,89.0,1.08,308.75,6.0,,1.95,0.0,25.43
2022-06-09 02:00:00,2022-06-09 03:00:00,,63.67,1.32,5.18,3.82,19.6,11.27,,17.05,0.45,0.62,5.62,,,30.48,91.25,1.23,310.25,6.0,,2.2,0.0,24.85
2022-06-09 03:00:00,2022-06-09 04:00:00,,63.5,1.38,5.65,4.12,20.1,9.72,,14.38,0.45,0.68,5.7,,,30.52,93.5,1.12,276.5,6.0,,3.0,0.0,24.27
2022-06-09 04:00:00,2022-06-09 05:00:00,,65.0,0.82,10.85,6.45,20.25,8.65,,29.88,0.4,0.88,4.05,3.42,,24.28,89.0,2.25,300.5,6.0,,2.9,0.0,23.6
2022-06-09 05:00:00,2022-06-09 06:00:00,,88.0,1.1,8.95,5.67,19.18,10.7,,55.6,0.33,0.5,5.53,,,22.15,77.0,2.22,315.25,11.75,,2.67,0.0,21.62
2022-06-09 06:00:00,2022-06-09 07:00:00,,127.0,1.48,13.3,8.3,17.6,10.22,,43.25,0.6,0.15,6.15,,,21.75,73.75,1.98,316.0,28.0,,3.2,0.0,22.03
2022-06-09 07:00:00,2022-06-09 08:00:00,,122.5,1.95,18.75,11.55,18.65,11.55,,47.33,0.72,0.0,6.55,,,22.05,71.0,1.48,324.25,44.25,,3.4,0.0,23.95
2022-06-09 08:00:00,2022-06-09 09:00:00,,137.0,2.2,18.5,11.6,22.33,12.07,,20.6,0.9,0.05,8.18,,,26.05,66.5,1.57,317.75,66.25,,4.53,0.0,27.25
2022-06-09 09:00:00,2022-06-09 10:00:00,69.0,114.33,2.5,13.25,9.1,18.35,12.6,,22.78,0.7,0.0,10.5,,,30.18,64.25,2.25,316.5,87.5,,4.42,0.0,29.98
2022-06-09 10:00:00,2022-06-09 11:00:00,69.0,111.0,3.85,11.0,9.0,18.45,12.7,,27.65,0.6,0.3,11.2,,,30.2,62.0,2.9,310.5,110.5,,6.2,0.0,30.6
2022-06-09 11:00:00,2022-06-09 12:00:00,,,1.92,14.18,9.1,17.85,8.62,,59.1,0.58,0.25,11.15,,,30.23,63.75,3.0,313.75,113.5,,6.02,0.0,30.97
2022-06-09 12:00:00,2022-06-09 13:00:00,51.0,85.0,1.02,17.2,9.97,18.6,8.9,,63.03,0.47,0.9,7.93,6.38,,24.27,59.75,2.85,319.25,129.25,,5.7,0.0,31.75
2022-06-09 13:00:00,2022-06-09 14:00:00,,,2.4,12.45,8.55,18.45,10.2,0.38,49.5,0.4,0.0,10.1,,,21.55,61.0,2.55,314.0,119.5,,4.6,0.0,32.85
2022-06-09 14:00:00,2022-06-09 15:00:00,,,0.78,13.23,7.7,18.33,10.6,0.47,54.67,0.4,0.0,12.07,,,21.42,60.25,2.5,314.5,112.25,,5.55,0.0,34.3
2022-06-09 15:00:00,2022-06-09 16:00:00,30.0,77.0,0.67,12.0,6.93,18.3,10.9,0.52,61.43,0.43,0.4,12.0,,,21.5,64.33,2.83,310.33,67.33,,5.43,0.0,32.73
2022-06-09 16:00:00,2022-06-09 17:00:00,20.0,74.25,1.32,10.57,6.7,18.38,12.92,0.5,32.75,0.38,0.07,9.55,,,25.98,69.75,3.05,311.75,37.75,,4.9,0.0,30.52
2022-06-09 17:00:00,2022-06-09 18:00:00,15.0,59.25,1.2,12.33,7.57,18.5,13.15,0.47,65.72,0.4,0.77,8.2,,,30.07,74.5,2.85,311.25,14.5,,4.35,0.0,28.1
2022-06-09 18:00:00,2022-06-09 19:00:00,8.0,46.25,1.4,22.15,12.93,18.4,13.97,0.52,67.48,0.43,0.93,8.18,,,30.42,77.25,2.88,311.0,6.25,,4.45,0.0,26.25
2022-06-09 19:00:00,2022-06-09 20:00:00,6.67,47.0,1.93,34.8,20.1,17.95,14.15,0.76,66.05,0.57,1.22,8.07,,,30.45,76.0,2.93,316.25,5.75,,4.35,0.0,26.25
2022-06-09 20:00:00,2022-06-09 21:00:00,3.33,55.0,0.75,12.8,7.42,18.3,12.35,0.53,52.08,0.55,0.85,5.5,4.57,,24.95,79.75,2.6,312.25,5.75,,4.12,0.0,25.08
2022-06-09 21:00:00,2022-06-09 22:00:00,23.33,52.5,1.1,8.18,5.22,18.25,13.02,0.31,35.45,0.43,1.02,7.35,,,22.42,83.25,2.52,313.75,5.5,,3.8,0.0,24.55
2022-06-09 22:00:00,2022-06-09 23:00:00,34.0,45.5,0.97,6.35,4.15,18.45,13.48,0.22,42.67,0.45,0.65,6.92,,,22.5,85.25,3.0,314.75,5.75,,3.45,0.0,23.75
2022-06-09 23:00:00,2022-06-10 00:00:00,30.0,38.0,0.57,4.75,2.98,18.38,13.65,0.24,39.08,0.4,0.65,5.05,,,22.3,87.0,2.55,316.0,5.5,,2.3,0.0,23.08
2022-06-10 00:00:00,2022-06-10 01:00:00,30.0,36.0,1.25,4.47,3.4,18.48,10.83,0.4,11.05,0.4,0.67,5.1,,,26.48,89.5,2.27,317.5,6.0,,2.38,0.0,22.6
2022-06-10 01:00:00,2022-06-10 02:00:00,,27.0,0.93,5.38,3.42,18.82,9.45,0.37,20.67,0.4,0.7,5.4,,,30.23,91.5,2.15,316.5,6.0,,2.53,0.0,22.2
2022-06-10 02:00:00,2022-06-10 03:00:00,8.0,31.33,0.45,5.35,3.22,19.07,9.43,0.32,20.9,0.4,0.7,4.92,,,30.48,92.25,2.15,313.0,6.0,,2.27,0.0,21.88
2022-06-10 03:00:00,2022-06-10 04:00:00,8.0,31.5,1.07,3.75,2.85,19.27,10.17,0.3,37.35,0.4,0.6,4.12,,,30.48,93.0,2.08,313.25,6.75,,1.8,0.0,21.12
2022-06-10 04:00:00,2022-06-10 05:00:00,9.0,32.67,0.98,3.8,2.8,19.3,9.6,0.28,30.98,0.3,0.7,3.02,2.83,,24.62,93.0,2.45,313.5,6.75,,1.85,0.0,20.8
2022-06-10 05:00:00,2022-06-10 06:00:00,30.33,48.5,1.65,5.05,4.07,18.85,6.68,0.4,23.68,0.38,0.88,6.45,,,22.2,91.75,2.78,314.5,14.0,,3.3,0.0,21.1
2022-06-10 06:00:00,2022-06-10 07:00:00,47.67,58.0,2.52,8.2,6.42,18.23,6.0,0.62,25.42,0.45,0.9,5.6,,,22.0,89.5,3.05,315.5,35.25,,2.7,0.0,22.17
2022-06-10 07:00:00,2022-06-10 08:00:00,47.67,77.5,3.22,11.18,8.55,19.15,6.07,0.71,24.83,0.53,0.42,4.92,,,22.12,81.25,2.88,317.75,78.25,,2.25,0.0,25.43
2022-06-10 08:00:00,2022-06-10 09:00:00,50.0,97.5,3.5,10.6,8.47,22.73,6.47,0.76,18.9,0.62,1.15,7.78,,,26.62,73.0,2.6,316.75,113.25,,4.42,0.0,28.67
2022-06-10 09:00:00,2022-06-10 10:00:00,22.67,96.75,2.15,10.7,7.45,18.5,8.25,0.27,26.15,0.6,0.58,10.5,,,30.3,67.25,2.75,318.0,142.0,,5.9,0.0,30.95
2022-06-10 10:00:00,2022-06-10 11:00:00,33.0,98.5,1.95,11.25,7.6,18.15,9.3,0.17,45.2,0.55,0.8,11.05,,,30.35,62.5,2.35,315.0,161.0,,6.0,0.0,33.2
2022-06-10 11:00:00,2022-06-10 12:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-06-10 12:00:00,2022-06-10 13:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-06-10 13:00:00,2022-06-10 14:00:00,,,,,0.0,,,,1.1,,,,,,32.5,57.0,2.2,307.0,133.0,,,0.0,37.0
2022-06-10 14:00:00,2022-06-10 15:00:00,,,1.1,10.97,6.73,17.9,14.3,0.38,62.05,0.37,0.2,11.77,1.17,,28.4,57.25,2.33,306.25,106.25,,4.2,0.0,36.88
2022-06-10 15:00:00,2022-06-10 16:00:00,59.0,125.0,0.9,11.2,6.7,18.35,9.23,0.37,69.5,0.4,0.0,10.72,2.95,,22.38,58.5,2.4,308.5,72.5,,5.48,0.0,36.72
2022-06-10 16:00:00,2022-06-10 17:00:00,59.0,123.0,0.27,11.4,6.28,18.75,7.97,0.29,77.22,0.38,0.0,11.18,,,22.32,62.5,2.55,310.75,40.75,,5.22,0.0,35.25
2022-06-10 17:00:00,2022-06-10 18:00:00,95.0,120.75,0.57,10.65,6.15,18.72,5.82,0.31,82.12,0.33,0.68,9.1,,,22.0,67.0,2.4,307.5,18.5,,4.43,0.0,34.12
2022-06-10 18:00:00,2022-06-10 19:00:00,95.0,115.5,0.85,10.32,6.17,18.4,6.38,0.33,42.73,0.32,0.58,7.58,,,24.12,72.25,2.6,307.25,7.0,,3.77,0.0,30.6
2022-06-10 19:00:00,2022-06-10 20:00:00,98.0,101.67,0.8,9.78,5.7,18.2,5.6,0.53,43.2,0.5,0.48,7.58,,,29.8,76.25,2.6,308.25,4.75,,4.05,0.0,28.48
2022-06-10 20:00:00,2022-06-10 21:00:00,36.67,101.0,0.68,9.02,5.35,17.58,5.8,0.55,44.7,0.5,0.45,8.1,,,30.42,79.75,2.62,309.25,5.0,,4.35,0.0,27.05
2022-06-10 21:00:00,2022-06-10 22:00:00,6.0,91.5,0.5,7.15,4.02,17.57,4.45,0.52,67.6,0.5,0.65,8.38,,,30.45,84.0,2.52,308.75,5.75,,4.67,0.0,25.52
2022-06-10 22:00:00,2022-06-10 23:00:00,31.0,84.25,0.33,6.9,3.83,17.68,4.55,0.5,58.2,0.5,0.6,6.82,2.9,,27.3,85.75,2.45,310.5,6.0,,4.55,0.0,24.88
2022-06-10 23:00:00,2022-06-11 00:00:00,31.0,84.5,0.98,6.2,4.1,17.75,4.65,0.34,42.55,0.47,0.28,7.17,1.93,,22.23,87.5,2.05,311.5,5.75,,4.12,0.0,24.48
2022-06-11 00:00:00,2022-06-11 01:00:00,,78.0,0.75,5.57,3.57,17.8,8.08,0.36,44.33,0.43,0.88,6.28,,,22.23,89.25,1.82,308.25,6.0,,3.05,0.0,24.15
2022-06-11 01:00:00,2022-06-11 02:00:00,,74.0,0.62,5.23,3.28,17.95,6.98,0.33,46.23,0.4,0.7,4.15,,,22.17,92.0,1.73,308.25,6.0,,1.75,0.0,23.4
2022-06-11 02:00:00,2022-06-11 03:00:00,22.0,65.0,1.05,6.5,4.3,17.35,7.68,0.32,32.75,0.4,0.5,1.38,,,24.1,93.5,1.88,311.75,6.0,,0.43,0.0,22.75
2022-06-11 03:00:00,2022-06-11 04:00:00,22.0,59.0,0.88,5.98,3.88,17.3,7.35,0.43,19.25,0.4,0.45,2.0,,,29.85,94.5,1.45,307.5,6.25,,0.68,0.0,22.0
2022-06-11 04:00:00,2022-06-11 05:00:00,,60.0,1.12,5.53,3.85,17.38,7.5,0.41,16.98,0.4,0.7,4.62,,,30.5,95.5,1.27,307.0,6.75,,2.08,0.0,21.65
2022-06-11 05:00:00,2022-06-11 06:00:00,,62.5,1.68,7.33,5.25,17.65,8.55,0.56,12.98,0.5,0.62,4.65,,,30.45,94.0,1.43,309.5,14.5,,2.12,0.0,21.35
2022-06-11 06:00:00,2022-06-11 07:00:00,,80.33,3.1,10.35,8.02,17.45,8.03,0.65,20.92,0.5,0.97,4.02,2.15,,27.12,83.25,2.03,311.25,39.75,,2.45,0.0,23.7
2022-06-11 07:00:00,2022-06-11 08:00:00,,84.5,5.3,12.57,11.0,19.95,8.07,0.4,19.53,0.55,0.3,6.55,1.32,,22.23,72.5,2.55,311.75,76.25,,3.67,0.0,26.95
2022-06-11 08:00:00,2022-06-11 09:00:00,,,3.2,15.0,10.5,17.7,,,19.13,0.1,0.0,2.6,,,21.63,63.33,,,110.33,,1.2,0.0,30.4
2022-06-11 09:00:00,2022-06-11 10:00:00,,,2.25,13.6,9.05,18.15,7.1,,31.45,0.5,0.62,12.35,,,21.32,59.25,,,139.5,,5.97,0.0,32.92
2022-06-11 10:00:00,2022-06-11 11:00:00,100.0,122.67,1.7,14.6,9.15,17.33,7.6,,23.0,0.45,0.55,13.07,,,23.88,56.75,,,161.25,,5.97,0.0,35.05
2022-06-11 11:00:00,2022-06-11 12:00:00,46.0,109.25,1.62,16.12,9.9,17.35,9.72,,42.73,0.5,0.35,12.73,,,31.25,54.75,,,167.75,,7.0,0.0,36.45
2022-06-11 12:00:00,2022-06-11 13:00:00,19.0,111.25,1.3,32.25,18.2,17.5,8.88,,75.0,0.4,0.03,11.25,,,33.35,53.25,,,161.5,,4.72,0.0,37.33
2022-06-11 13:00:00,2022-06-11 14:00:00,,111.67,0.67,40.63,22.13,17.7,8.67,,88.0,0.4,0.0,9.77,0.8,,33.03,51.0,1.77,301.33,145.0,,5.83,0.0,38.53
2022-06-11 14:00:00,2022-06-11 15:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-06-11 15:00:00,2022-06-11 16:00:00,,,,,0.0,,,,,,,,,,33.7,54.0,1.3,294.0,55.0,,,0.0,37.8
2022-06-11 16:00:00,2022-06-11 17:00:00,,,1.57,12.53,7.93,17.05,9.1,0.46,78.53,0.27,0.63,5.7,4.07,,27.25,56.0,2.3,308.5,44.0,,3.97,0.0,37.35
2022-06-11 17:00:00,2022-06-11 18:00:00,46.0,119.0,1.12,11.45,7.03,17.55,11.9,0.32,85.3,0.3,0.95,7.5,1.93,,22.02,60.5,2.6,311.25,23.25,,4.02,0.0,35.7
2022-06-11 18:00:00,2022-06-11 19:00:00,65.67,119.0,0.25,9.93,5.35,17.82,10.85,0.36,83.57,0.3,0.7,7.25,,,21.98,64.75,2.33,308.75,6.0,,3.53,0.0,33.45
2022-06-11 19:00:00,2022-06-11 20:00:00,92.5,123.0,0.75,10.38,5.62,17.8,10.28,0.51,70.17,0.38,0.73,6.4,,,21.75,68.5,2.5,311.5,5.0,,3.02,0.0,32.27
2022-06-11 20:00:00,2022-06-11 21:00:00,87.75,111.25,1.27,8.18,5.38,17.4,10.15,0.5,41.27,0.47,0.72,6.68,,,25.88,72.75,2.02,306.75,5.0,,3.12,0.0,30.42
2022-06-11 21:00:00,2022-06-11 22:00:00,84.0,105.0,1.2,7.0,4.7,17.4,11.3,0.38,37.0,0.5,0.2,6.8,,,29.6,75.0,2.5,312.0,5.0,,3.7,0.0,32.5
2022-06-11 22:00:00,2022-06-11 23:00:00,,,,,0.0,,,,,,,,,,,,,,,,,,
2022-06-11 23:00:00,2022-06-12 00:00:00,,,1.77,3.33,3.17,16.7,,0.43,20.43,0.43,0.43,6.9,,,30.4,83.0,1.95,309.25,5.5,,2.37,0.0,27.25
2022-06-12 00:00:00,2022-06-12 01:00:00,86.0,96.0,1.5,5.28,4.05,17.7,4.38,0.39,33.38,0.5,0.0,8.07,,,28.98,86.5,1.38,301.25,5.25,,4.55,0.0,26.3
2022-06-12 01:00:00,2022-06-12 02:00:00,69.5,100.75,0.85,5.82,3.8,17.65,,0.31,30.9,0.5,0.88,6.9,2.45,,22.03,90.25,1.8,307.25,5.25,,4.15,0.0,25.75
2022-06-12 02:00:00,2022-06-12 03:00:00,65.67,87.25,0.62,3.42,2.35,17.62,,0.16,39.65,0.43,0.73,5.18,,,22.0,88.25,1.85,310.25,5.75,,2.3,0.0,25.05
2022-06-12 03:00:00,2022-06-12 04:00:00,66.25,75.75,0.35,2.12,1.25,17.62,,,58.85,0.33,0.38,1.75,,,21.83,83.0,1.62,305.75,6.0,,0.5,0.0,23.45
2022-06-12 04:00:00,2022-06-12 05:00:00,49.67,72.0,0.45,4.32,2.62,17.45,,,49.77,0.2,0.38,3.02,,,22.48,78.5,1.77,318.0,6.0,,1.02,0.0,22.58
2022-06-12 05:00:00,2022-06-12 06:00:00,36.0,75.75,0.8,7.07,4.4,17.38,,0.46,18.82,0.33,0.47,5.35,,,28.77,79.5,1.83,311.75,13.0,,2.75,0.0,22.28
2022-06-12 06:00:00,2022-06-12 07:00:00,51.67,85.5,2.3,8.3,6.28,17.5,,0.76,24.05,0.5,0.15,5.52,,,30.23,78.75,2.65,314.75,39.0,,2.92,0.0,24.43
2022-06-12 07:00:00,2022-06-12 08:00:00,66.75,87.5,3.2,11.5,8.7,18.98,,0.91,25.77,0.6,0.82,6.8,,,30.27,75.75,2.45,317.0,59.25,,3.85,0.0,27.32
2022-06-12 08:00:00,2022-06-12 09:00:00,84.75,102.75,3.83,14.0,10.57,23.2,,1.01,33.95,0.67,0.4,9.32,,,28.9,70.25,1.93,320.25,102.5,,5.45,0.0,30.67
2022-06-12 09:00:00,2022-06-12 10:00:00,85.25,121.0,3.35,14.0,10.2,17.45,,0.25,35.55,0.62,1.3,11.4,3.55,,20.95,60.0,0.95,244.0,128.5,,6.7,0.0,35.18
2022-06-12 10:00:00,2022-06-12 11:00:00,77.67,126.0,1.65,14.35,8.97,17.68,,0.15,49.95,0.6,0.3,15.22,,,21.58,54.75,1.6,205.0,154.75,,7.32,0.0,37.55
2022-06-12 11:00:00,2022-06-12 12:00:00,65.75,131.5,0.82,11.88,7.0,17.73,1.92,0.08,41.02,0.5,0.0,14.45,,,21.52,60.75,2.1,291.0,164.25,,6.85,0.0,35.48
2022-06-12 12:00:00,2022-06-12 13:00:00,52.5,156.5,1.32,11.25,7.08,17.4,1.77,,41.07,0.4,0.62,14.23,,,22.27,59.0,2.35,298.0,165.75,,6.65,0.0,34.88
2022-06-12 13:00:00,2022-06-12 14:00:00,37.5,121.25,1.45,20.82,12.28,17.33,3.05,0.44,59.62,0.38,0.2,14.2,,,29.05,59.0,2.15,299.25,132.0,,7.27,0.0,35.05
2022-06-12 14:00:00,2022-06-12 15:00:00,46.5,89.0,1.32,38.08,21.38,17.9,2.27,0.42,70.33,0.38,0.5,13.2,,,30.45,58.5,2.27,303.75,111.5,,6.62,0.0,35.97
2022-06-12 15:00:00,2022-06-12 16:00:00,51.25,94.25,1.18,17.55,10.32,19.73,,0.45,85.47,0.35,0.22,12.62,,,30.2,59.0,2.3,310.5,69.75,,6.62,0.0,36.1
2022-06-12 16:00:00,2022-06-12 17:00:00,66.0,103.75,0.55,14.85,8.35,17.5,,0.46,92.85,0.38,0.4,10.95,,,29.05,59.0,2.05,306.25,40.75,,5.9,0.0,35.5
2022-06-12 17:00:00,2022-06-12 18:00:00,62.67,110.0,0.93,11.33,6.8,17.67,86.7,0.38,85.63,0.3,0.73,7.67,3.8,,21.87,59.67,2.07,308.0,18.0,,4.8,0.0,35.13
2022-06-12 18:00:00,2022-06-12 19:00:00,,,2.2,10.0,7.1,16.85,4.6,,39.73,0.1,0.2,1.6,,,22.4,66.67,3.17,311.67,5.0,,0.8,0.0,32.13
2022-06-12 19:00:00,2022-06-12 20:00:00,55.0,111.0,0.68,10.32,6.0,17.68,7.28,0.54,63.07,0.43,0.65,6.75,,,21.98,71.0,2.78,313.25,5.0,,3.3,0.0,30.02
2022-06-12 20:00:00,2022-06-12 21:00:00,75.0,109.0,0.57,8.42,4.92,17.77,7.28,0.59,57.17,0.53,0.7,6.18,,,22.25,76.25,2.9,315.75,5.25,,2.93,0.0,28.62
2022-06-12 21:00:00,2022-06-12 22:00:00,70.0,95.0,1.05,7.53,4.88,17.22,7.55,0.51,28.27,0.5,0.53,5.4,,,27.77,79.75,2.9,314.25,5.25,,2.67,0.0,27.18
2022-06-12 22:00:00,2022-06-12 23:00:00,62.33,72.5,0.93,6.1,3.98,17.4,7.9,0.47,30.18,0.5,0.53,5.9,,,30.3,83.5,2.97,312.75,6.0,,3.12,0.0,25.6
2022-06-12 23:00:00,2022-06-13 00:00:00,50.5,66.5,0.35,5.85,3.4,17.4,7.15,0.44,35.08,0.5,0.25,5.92,,,30.45,86.0,2.9,313.5,6.25,,3.15,0.0,24.4
2022-06-13 00:00:00,2022-06-13 01:00:00,47.67,59.5,0.85,5.3,3.5,17.57,4.83,0.38,40.03,0.5,0.82,6.57,,,30.3,89.25,2.38,311.25,6.5,,3.68,0.0,22.25
2022-06-13 01:00:00,2022-06-13 02:00:00,48.0,56.0,0.93,4.68,3.02,17.83,5.08,0.3,35.25,0.4,0.65,4.28,3.5,,22.8,89.5,2.67,314.25,6.25,,2.93,0.0,21.75
2022-06-13 02:00:00,2022-06-13 03:00:00,30.33,47.67,1.05,4.1,3.05,17.6,5.65,0.2,31.8,0.4,0.8,6.95,,,22.03,88.0,2.48,313.25,6.0,,3.53,0.0,21.35
2022-06-13 03:00:00,2022-06-13 04:00:00,27.25,41.25,0.53,4.33,2.6,17.77,5.83,0.16,32.02,0.35,0.68,5.9,,,21.8,88.75,1.4,301.5,6.0,,2.8,0.0,20.82
2022-06-13 04:00:00,2022-06-13 05:00:00,22.25,42.25,0.62,2.98,2.1,17.65,6.1,0.12,35.75,0.3,0.5,4.03,,,21.88,87.25,2.2,305.25,6.25,,1.55,0.0,20.5
2022-06-13 05:00:00,2022-06-13 06:00:00,31.25,40.5,1.45,4.2,3.4,17.15,6.47,0.37,21.83,0.28,0.5,4.33,,,27.35,86.25,2.05,314.5,12.25,,1.73,0.0,20.98
2022-06-13 06:00:00,2022-06-13 07:00:00,45.0,52.0,2.9,12.6,9.05,17.48,6.67,1.06,25.1,0.68,0.47,5.0,,,30.35,84.0,2.25,317.5,37.5,,2.38,0.0,22.25
2022-06-13 07:00:00,2022-06-13 08:00:00,62.67,71.0,3.25,10.03,7.97,19.0,6.65,0.84,36.73,0.75,0.83,6.42,0.05,,30.42,80.0,2.45,310.5,73.5,,3.62,0.0,25.1
2022-06-13 08:00:00,2022-06-13 09:00:00,53.25,64.75,3.17,8.6,7.1,23.13,6.6,0.81,38.4,0.5,0.75,9.2,,,30.32,75.0,2.45,312.25,109.25,,5.27,0.0,27.93
2022-06-13 09:00:00,2022-06-13 10:00:00,54.75,64.5,2.5,10.15,7.4,17.85,7.2,0.32,37.65,0.5,0.7,8.32,6.8,,21.65,68.25,2.15,318.0,142.25,,6.05,0.0,31.8
