From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),Temp (degree C),RH (%),WS (m/s),WD (degree),BP (mmHg),Xylene (ug/m3),AT (degree C)
2021-05-10 11:00:00,2021-05-10 12:00:00,13.5,22.5,0.55,3.05,2.05,1.98,20.8,0.47,28.49,0.0,,,,24.83,64.5,0.67,167.5,,,28.98
2021-05-10 12:00:00,2021-05-10 13:00:00,12.25,23.0,0.6,3.02,2.08,1.83,20.25,0.49,28.03,0.0,,,,23.9,70.0,0.75,132.25,,,27.6
2021-05-10 13:00:00,2021-05-10 14:00:00,13.25,21.25,0.67,2.88,2.08,1.95,22.47,0.53,29.95,0.0,0.3,,,23.73,68.25,1.35,130.5,,,27.97
2021-05-10 14:00:00,2021-05-10 15:00:00,14.0,25.75,0.67,2.8,2.02,2.23,17.05,0.39,25.07,0.0,,,,24.12,71.25,1.52,143.0,,,27.05
2021-05-10 15:00:00,2021-05-10 16:00:00,13.75,27.75,0.52,3.0,2.03,2.92,14.4,0.27,22.68,0.0,,,,26.45,78.75,1.27,118.0,,,23.73
2021-05-10 16:00:00,2021-05-10 17:00:00,13.0,28.25,0.77,3.1,2.28,2.38,21.15,0.06,28.79,0.0,0.3,,,26.1,81.75,1.4,137.25,,,23.98
2021-05-10 17:00:00,2021-05-10 18:00:00,13.25,31.75,0.75,2.9,2.15,2.02,22.53,0.2,30.04,0.0,,,,25.97,86.5,1.5,111.25,,,23.73
2021-05-10 18:00:00,2021-05-10 19:00:00,15.0,31.0,0.78,2.75,2.08,1.87,22.32,0.39,29.87,0.0,,,,25.1,87.25,1.17,96.0,,,23.47
2021-05-10 19:00:00,2021-05-10 20:00:00,17.0,30.25,0.9,4.55,3.15,1.67,22.27,0.31,29.8,,,,,24.4,89.0,0.8,119.75,,,23.23
2021-05-10 20:00:00,2021-05-10 21:00:00,14.0,28.0,0.8,3.35,2.5,1.52,19.98,0.21,27.73,,,,,23.45,89.5,0.38,134.25,,,22.93
2021-05-10 21:00:00,2021-05-10 22:00:00,14.0,27.75,0.72,3.45,2.42,1.5,18.67,0.28,26.59,0.0,,,,23.4,89.75,0.8,134.0,,,23.02
2021-05-10 22:00:00,2021-05-10 23:00:00,13.25,25.25,0.7,2.95,2.12,1.65,14.15,0.42,22.54,0.0,,,,23.5,88.0,2.67,193.75,,,22.23
2021-05-10 23:00:00,2021-05-11 00:00:00,10.5,20.0,0.78,3.38,2.42,1.77,12.4,0.45,20.91,0.0,,,,25.33,88.5,1.4,164.5,,,20.58
2021-05-11 00:00:00,2021-05-11 01:00:00,8.0,19.5,0.67,2.92,2.12,2.0,11.0,0.42,19.68,0.1,,,,26.52,87.5,0.47,100.25,,,21.1
2021-05-11 01:00:00,2021-05-11 02:00:00,5.0,18.0,0.47,3.2,2.05,2.0,12.73,0.45,21.19,,,,,26.78,85.0,0.62,143.0,,,21.38
2021-05-11 02:00:00,2021-05-11 03:00:00,5.0,16.5,0.53,2.95,1.98,2.05,16.1,0.21,24.3,0.0,,,,26.58,82.0,1.28,116.5,,,21.7
2021-05-11 03:00:00,2021-05-11 04:00:00,5.5,12.75,0.58,2.85,1.98,2.17,20.1,0.22,27.79,0.0,,,,25.25,86.75,1.35,138.25,,,21.23
2021-05-11 04:00:00,2021-05-11 05:00:00,7.0,15.0,0.6,2.63,1.9,1.87,14.17,0.4,22.56,,,,,24.13,89.0,1.2,189.33,,,21.1
2021-05-11 05:00:00,2021-05-11 06:00:00,13.0,15.0,0.6,2.5,1.8,1.65,,0.47,,0.0,,,,24.15,90.0,1.05,180.5,,,21.15
2021-05-11 06:00:00,2021-05-11 07:00:00,6.0,14.0,,,,,13.25,0.4,21.71,,,,,23.35,90.0,1.15,112.5,,,21.5
2021-05-11 07:00:00,2021-05-11 08:00:00,18.0,29.0,0.7,3.6,2.5,2.1,,0.58,,0.0,,,,26.0,84.0,0.8,138.0,,,23.8
2021-05-11 08:00:00,2021-05-11 09:00:00,17.25,29.5,0.65,3.0,2.12,2.05,13.85,0.54,22.23,0.0,,,,26.4,82.0,1.05,107.25,,,24.3
2021-05-11 09:00:00,2021-05-11 10:00:00,14.75,29.5,0.6,2.75,1.93,1.85,18.7,0.48,26.61,,,,,25.93,81.0,1.27,107.0,,,24.8
2021-05-11 10:00:00,2021-05-11 11:00:00,14.0,25.0,0.62,2.5,1.83,1.93,18.8,0.35,26.69,0.0,,,,26.2,73.75,1.18,122.5,,,26.8
2021-05-11 11:00:00,2021-05-11 12:00:00,13.25,24.5,0.62,2.5,1.83,2.1,19.23,0.44,27.06,0.0,,,,25.23,68.5,1.62,105.75,,,27.68
2021-05-11 12:00:00,2021-05-11 13:00:00,11.25,23.5,0.7,2.55,1.93,1.9,14.22,0.52,22.5,0.0,,,,24.08,68.0,1.8,119.5,,,27.75
2021-05-11 13:00:00,2021-05-11 14:00:00,11.75,24.0,0.68,2.73,1.98,1.95,13.37,0.49,21.83,0.05,,,,24.27,68.5,2.12,122.75,,,27.68
2021-05-11 14:00:00,2021-05-11 15:00:00,10.25,21.75,0.62,2.77,1.95,2.07,17.23,0.26,25.24,0.0,,,,24.38,68.5,2.0,120.25,,,28.25
2021-05-11 15:00:00,2021-05-11 16:00:00,9.0,25.5,0.75,2.5,1.95,2.85,15.2,0.33,23.37,0.03,,,,26.82,69.0,2.35,108.75,,,27.7
2021-05-11 16:00:00,2021-05-11 17:00:00,11.5,27.0,0.7,3.42,2.38,2.55,16.23,0.58,24.37,0.0,,,,27.65,80.75,2.27,114.5,,,24.8
2021-05-11 17:00:00,2021-05-11 18:00:00,9.75,18.25,0.55,3.05,2.08,1.85,23.77,0.56,31.16,0.0,,,,26.02,83.25,1.25,132.25,,,23.4
2021-05-11 18:00:00,2021-05-11 19:00:00,8.5,18.5,0.65,2.5,1.85,1.65,23.7,0.4,31.12,0.1,,,,25.92,87.5,2.08,104.5,,,22.57
2021-05-11 19:00:00,2021-05-11 20:00:00,6.75,18.25,0.73,2.38,1.85,1.9,21.8,0.36,29.43,0.05,,,,25.18,89.0,1.88,105.25,,,22.3
2021-05-11 20:00:00,2021-05-11 21:00:00,6.75,22.0,0.65,2.45,1.83,1.73,21.67,0.48,29.33,0.1,,,,23.58,88.5,1.9,111.0,,,22.2
2021-05-11 21:00:00,2021-05-11 22:00:00,8.75,23.0,0.6,2.55,1.8,1.52,20.87,0.42,28.57,0.1,,,,22.85,88.0,1.73,117.75,,,22.45
2021-05-11 22:00:00,2021-05-11 23:00:00,8.25,26.25,0.65,2.55,1.87,1.65,19.23,0.37,27.11,,,,,23.25,88.0,1.25,105.0,,,22.5
2021-05-11 23:00:00,2021-05-12 00:00:00,9.0,24.75,0.65,2.5,1.88,1.75,18.13,0.47,26.1,,0.25,,,25.25,89.0,1.23,106.5,,,22.62
2021-05-12 00:00:00,2021-05-12 01:00:00,9.5,19.0,0.62,2.45,1.82,1.83,19.32,0.58,27.15,,,,,26.57,89.75,1.75,104.75,,,22.48
2021-05-12 01:00:00,2021-05-12 02:00:00,11.0,23.25,0.62,2.35,1.82,1.82,20.6,0.56,28.3,,,,,26.4,88.75,1.62,129.5,,,22.27
2021-05-12 02:00:00,2021-05-12 03:00:00,11.5,25.5,0.55,2.23,1.6,1.9,19.93,0.49,27.68,0.0,,,,26.5,88.75,1.35,160.5,,,21.82
2021-05-12 03:00:00,2021-05-12 04:00:00,12.0,20.75,0.65,2.2,1.7,2.08,19.4,0.51,27.17,,,,,25.53,88.5,1.32,172.25,,,21.52
2021-05-12 04:00:00,2021-05-12 05:00:00,9.75,21.5,0.58,2.8,2.0,1.9,19.47,0.59,27.29,0.0,0.2,,,23.73,87.0,1.27,118.75,,,21.35
2021-05-12 05:00:00,2021-05-12 06:00:00,12.5,27.25,0.6,2.83,2.03,1.77,15.5,0.49,23.64,0.1,,,,23.1,81.0,1.05,106.25,,,21.3
2021-05-12 06:00:00,2021-05-12 07:00:00,13.5,32.0,0.65,3.05,2.15,2.45,8.97,0.25,17.85,,,,,23.43,80.0,1.3,111.0,,,21.5
2021-05-12 07:00:00,2021-05-12 08:00:00,12.25,34.25,0.92,3.75,2.75,2.02,11.53,0.43,20.13,0.0,,,,24.45,84.75,1.8,190.0,,,22.25
2021-05-12 08:00:00,2021-05-12 09:00:00,12.75,32.0,1.08,3.77,2.92,1.85,14.55,0.5,22.84,,,,,26.15,83.75,1.9,190.75,,,23.22
2021-05-12 09:00:00,2021-05-12 10:00:00,11.75,30.5,1.2,3.7,2.93,1.72,14.4,0.44,22.75,0.0,,,,26.4,77.5,1.65,211.5,,,24.9
2021-05-12 10:00:00,2021-05-12 11:00:00,10.5,27.5,1.18,3.78,2.93,2.4,14.17,0.51,19.17,0.0,,,,28.4,72.5,2.05,224.5,,,26.25
2021-05-12 11:00:00,2021-05-12 12:00:00,9.75,30.0,0.92,3.8,2.8,5.97,1.8,0.46,8.66,0.03,0.3,,,33.58,64.5,1.3,234.25,,,27.88
2021-05-12 12:00:00,2021-05-12 13:00:00,11.25,24.75,0.8,5.62,3.62,10.45,,0.3,7.78,,0.8,,,39.1,63.0,0.75,182.25,,,28.85
2021-05-12 13:00:00,2021-05-12 14:00:00,8.75,26.75,,7.7,4.9,10.0,,0.4,,0.0,,,,,58.75,0.65,181.25,,,29.95
2021-05-12 14:00:00,2021-05-12 15:00:00,7.5,26.75,,,,,,,,0.0,,,,,67.25,1.35,111.75,,,29.07
2021-05-12 15:00:00,2021-05-12 16:00:00,8.0,28.25,,,,,,,,0.0,0.15,,,,76.5,1.57,115.0,,,26.88
2021-05-12 16:00:00,2021-05-12 17:00:00,14.5,28.75,,,,,,,,0.0,0.25,,,,82.75,2.03,101.0,,,25.35
2021-05-12 17:00:00,2021-05-12 18:00:00,15.0,35.5,,,,,,,,,0.3,,,,88.0,1.2,118.75,,,23.52
2021-05-12 18:00:00,2021-05-12 19:00:00,,,,,,,,,,,,,,,,,,,,
2021-05-12 19:00:00,2021-05-12 20:00:00,,,,,,,,,,,,,,,,,,,,
2021-05-12 20:00:00,2021-05-12 21:00:00,,,,,,,,,,,,,,,,,,,,
2021-05-12 21:00:00,2021-05-12 22:00:00,,,,,,,,,,,,,,,,,,,,
2021-05-12 22:00:00,2021-05-12 23:00:00,,,,,,,,,,,,,,,,,,,,
2021-05-12 23:00:00,2021-05-13 00:00:00,,,,,,,,,,,,,,,,,,,,
2021-05-13 00:00:00,2021-05-13 01:00:00,,,,,,,,,,,,,,,,,,,,
2021-05-13 01:00:00,2021-05-13 02:00:00,,,,,,,,,,,,,,,,,,,,
2021-05-13 02:00:00,2021-05-13 03:00:00,,,,,,,,,,,,,,,,,,,,
2021-05-13 03:00:00,2021-05-13 04:00:00,,,,,,,,,,,,,,,,,,,,
2021-05-13 04:00:00,2021-05-13 05:00:00,,,,,,,,,,,,,,,,,,,,
2021-05-13 05:00:00,2021-05-13 06:00:00,,,,,,,,,,,,,,,,,,,,
2021-05-13 06:00:00,2021-05-13 07:00:00,,,,,,,,,,,,,,,,,,,,
2021-05-13 07:00:00,2021-05-13 08:00:00,,,,,,,,,,,,,,,,,,,,
2021-05-13 08:00:00,2021-05-13 09:00:00,,,,,,,,,,,,,,,,,,,,
2021-05-13 09:00:00,2021-05-13 10:00:00,,,,,,,,,,,,,,,,,,,,
2021-05-13 10:00:00,2021-05-13 11:00:00,,,,,,,,,,,,,,31.5,66.0,0.72,130.0,,,27.48
2021-05-13 11:00:00,2021-05-13 12:00:00,12.0,31.0,,,,,28.6,0.7,35.5,0.0,0.8,,,31.35,64.25,1.33,135.0,,,28.1
2021-05-13 12:00:00,2021-05-13 13:00:00,,9.0,1.65,,1.5,0.25,23.98,0.4,31.37,,,,,28.65,66.25,1.18,136.5,,,27.88
2021-05-13 13:00:00,2021-05-13 14:00:00,,9.25,1.9,1.2,2.6,0.75,24.37,0.26,31.65,0.0,,,,26.25,69.5,1.18,111.75,,,27.32
2021-05-13 14:00:00,2021-05-13 15:00:00,,10.5,4.33,0.2,3.1,0.47,17.15,0.36,25.16,0.0,,,,25.77,70.75,1.67,100.75,,,27.3
2021-05-13 15:00:00,2021-05-13 16:00:00,3.0,12.25,1.47,1.35,0.68,0.75,14.97,0.52,23.23,0.0,,,,25.88,71.25,2.1,106.5,,,27.38
2021-05-13 16:00:00,2021-05-13 17:00:00,3.5,13.25,0.8,0.8,0.5,0.62,16.55,,24.61,0.0,,,,25.93,78.0,2.15,108.25,,,25.7
2021-05-13 17:00:00,2021-05-13 18:00:00,4.75,13.75,1.65,0.7,1.23,1.6,12.67,0.44,21.18,,,,,25.92,87.0,1.48,131.5,,,23.35
2021-05-13 18:00:00,2021-05-13 19:00:00,3.25,12.25,1.5,1.4,0.4,1.32,17.5,0.42,25.48,,,,,25.1,86.75,1.23,221.5,,,21.52
2021-05-13 19:00:00,2021-05-13 20:00:00,1.0,9.5,4.1,,3.25,1.43,20.53,0.48,28.27,,,,,25.27,87.0,0.5,172.5,,,21.42
2021-05-13 20:00:00,2021-05-13 21:00:00,1.75,7.5,6.75,,6.4,1.7,21.23,0.64,28.87,,,,,25.2,89.0,0.88,169.75,,,21.52
2021-05-13 21:00:00,2021-05-13 22:00:00,4.0,5.0,2.45,,,2.1,20.2,0.51,27.88,0.0,,,,25.35,89.25,0.85,177.75,,,20.95
2021-05-13 22:00:00,2021-05-13 23:00:00,,2.0,,,,1.98,19.93,0.05,27.68,,,,,25.4,90.0,0.57,178.0,,,21.1
2021-05-13 23:00:00,2021-05-14 00:00:00,,,2.17,,1.6,1.02,20.0,0.41,27.73,,,,,25.5,90.0,0.57,175.0,,,21.3
2021-05-14 00:00:00,2021-05-14 01:00:00,,,3.33,,1.23,1.62,21.43,0.71,28.97,0.1,,,,25.5,90.0,0.7,162.25,,,21.02
2021-05-14 01:00:00,2021-05-14 02:00:00,,,2.4,,0.4,1.15,20.63,0.69,28.33,,,,,25.45,90.0,0.77,181.25,,,20.82
2021-05-14 02:00:00,2021-05-14 03:00:00,,,2.45,,0.9,1.03,20.4,0.62,28.14,,0.3,,,25.6,90.0,0.67,153.0,,,20.8
2021-05-14 03:00:00,2021-05-14 04:00:00,,,2.0,,0.45,1.53,19.3,0.62,27.13,,0.0,,,25.4,90.0,1.4,224.25,,,20.57
2021-05-14 04:00:00,2021-05-14 05:00:00,,,1.23,,,2.03,19.5,0.56,27.32,,,,,25.68,88.0,1.73,246.75,,,20.75
2021-05-14 05:00:00,2021-05-14 06:00:00,,1.0,0.8,,,0.97,18.1,0.44,26.13,0.0,,,,25.55,88.75,1.43,240.75,,,20.4
2021-05-14 06:00:00,2021-05-14 07:00:00,,1.0,0.7,1.8,1.5,0.2,21.82,0.36,29.39,,0.0,,,25.57,88.75,1.55,240.75,,,20.35
2021-05-14 07:00:00,2021-05-14 08:00:00,,2.0,0.75,2.0,1.65,0.18,21.9,0.38,29.44,,0.37,,,25.38,81.0,1.62,231.75,,,21.95
2021-05-14 08:00:00,2021-05-14 09:00:00,,1.75,0.78,1.88,1.65,0.12,21.15,0.44,28.85,,,,,25.43,73.0,1.58,231.25,,,23.7
2021-05-14 09:00:00,2021-05-14 10:00:00,,1.5,0.8,2.12,1.75,0.12,20.17,0.4,27.93,,0.3,,,25.15,70.0,1.27,179.75,,,25.1
2021-05-14 10:00:00,2021-05-14 11:00:00,,4.0,0.82,2.5,1.98,0.1,25.6,0.26,32.86,0.1,,,,24.9,72.0,1.18,176.5,,,25.0
2021-05-14 11:00:00,2021-05-14 12:00:00,,6.75,0.8,2.38,1.9,0.15,27.8,0.35,34.8,,,,,25.18,71.75,1.02,177.25,,,25.95
2021-05-14 12:00:00,2021-05-14 13:00:00,,6.0,0.68,2.25,1.75,0.18,26.45,0.6,33.53,,,,,25.05,67.5,1.23,170.25,,,26.8
2021-05-14 13:00:00,2021-05-14 14:00:00,,,0.65,2.12,1.67,0.1,26.9,0.61,33.97,0.0,,,,24.85,66.75,1.27,186.5,,,26.62
2021-05-14 14:00:00,2021-05-14 15:00:00,,2.0,0.6,1.92,1.52,0.15,25.6,0.49,32.77,0.0,,,,24.75,73.0,1.12,161.0,,,25.28
2021-05-14 15:00:00,2021-05-14 16:00:00,4.0,2.0,0.57,2.18,1.62,0.1,22.8,0.37,30.26,0.0,0.3,,,25.0,79.5,0.85,160.75,,,24.15
2021-05-14 16:00:00,2021-05-14 17:00:00,5.0,,0.62,2.35,1.75,0.1,21.6,0.33,29.2,,,,,24.65,79.0,0.97,149.5,,,23.82
2021-05-14 17:00:00,2021-05-14 18:00:00,6.0,,0.68,2.47,1.88,0.1,20.6,0.39,28.27,0.0,,,,24.72,82.5,0.73,148.25,,,22.88
2021-05-14 18:00:00,2021-05-14 19:00:00,6.0,,0.7,2.4,1.82,,22.97,0.48,30.45,,,,,24.85,82.25,1.07,210.0,,,22.27
2021-05-14 19:00:00,2021-05-14 20:00:00,5.0,,0.62,2.48,1.8,,21.57,0.5,29.24,,0.25,,,25.38,82.75,0.93,189.75,,,21.88
2021-05-14 20:00:00,2021-05-14 21:00:00,5.0,,0.73,2.62,1.97,,26.15,0.62,33.24,0.0,,,,25.53,85.75,1.25,174.25,,,21.3
2021-05-14 21:00:00,2021-05-14 22:00:00,2.0,,0.67,2.47,1.87,0.1,28.57,0.55,35.44,,,,,25.57,88.0,1.12,155.25,,,20.9
2021-05-14 22:00:00,2021-05-14 23:00:00,2.5,,0.72,2.42,1.88,,22.48,0.42,29.97,,0.25,,,25.23,88.5,0.9,163.75,,,20.9
2021-05-14 23:00:00,2021-05-15 00:00:00,4.5,5.5,0.62,2.43,1.75,0.1,20.6,0.4,28.31,,,,,25.55,89.25,1.07,153.5,,,20.73
2021-05-15 00:00:00,2021-05-15 01:00:00,6.0,7.0,0.7,2.12,1.7,0.12,21.57,0.49,29.13,0.0,,,,25.72,90.0,0.95,190.75,,,20.58
2021-05-15 01:00:00,2021-05-15 02:00:00,,,0.7,1.92,1.57,0.1,23.23,0.42,30.62,,0.3,,,25.7,90.0,1.22,169.0,,,20.5
2021-05-15 02:00:00,2021-05-15 03:00:00,,,0.55,1.8,1.4,0.15,23.12,0.38,30.57,,0.25,,,25.77,90.0,1.1,191.0,,,20.12
2021-05-15 03:00:00,2021-05-15 04:00:00,,,0.53,1.92,1.43,0.1,26.7,0.39,33.85,,0.4,,,25.4,90.0,1.05,191.75,,,20.08
2021-05-15 04:00:00,2021-05-15 05:00:00,1.0,2.0,0.53,1.77,1.42,0.1,26.47,0.49,33.57,,0.23,,,25.8,90.0,1.25,171.5,,,19.85
2021-05-15 05:00:00,2021-05-15 06:00:00,1.0,2.25,0.67,1.8,1.47,0.1,30.4,0.47,37.08,,0.2,,,25.23,90.0,1.3,179.75,,,20.02
2021-05-15 06:00:00,2021-05-15 07:00:00,1.0,3.0,1.05,2.65,2.25,0.1,24.5,0.44,31.73,,,,,25.45,90.0,1.25,191.25,,,20.02
2021-05-15 07:00:00,2021-05-15 08:00:00,1.0,3.25,0.62,2.08,1.62,0.1,24.37,0.41,31.61,,0.2,,,25.45,90.0,1.2,183.25,,,19.93
2021-05-15 08:00:00,2021-05-15 09:00:00,1.25,4.0,0.77,2.57,2.03,0.77,22.43,0.49,29.95,0.05,0.1,,,25.57,90.0,1.18,177.5,,,19.77
2021-05-15 09:00:00,2021-05-15 10:00:00,1.75,3.75,1.57,,0.9,0.93,23.13,0.49,30.61,,0.33,,,25.55,90.0,1.27,179.5,,,20.02
2021-05-15 10:00:00,2021-05-15 11:00:00,1.0,3.75,1.95,,0.83,1.6,19.7,0.61,27.46,,0.4,,,24.93,90.0,1.12,202.25,,,20.7
2021-05-15 11:00:00,2021-05-15 12:00:00,1.25,6.5,4.4,,3.3,1.48,19.2,0.6,27.04,,0.1,,,23.37,90.0,1.1,174.5,,,20.98
2021-05-15 12:00:00,2021-05-15 13:00:00,2.67,7.33,2.57,1.0,1.75,0.97,22.4,0.57,29.86,,0.2,,,23.2,90.0,1.1,171.75,,,20.48
2021-05-15 13:00:00,2021-05-15 14:00:00,3.75,5.75,1.63,,1.2,0.87,23.73,0.54,31.14,,0.3,,,23.18,90.0,1.15,157.25,,,20.33
2021-05-15 14:00:00,2021-05-15 15:00:00,3.0,4.5,3.0,,2.9,0.9,24.3,0.53,31.64,0.0,0.2,,,23.27,90.0,0.9,185.0,,,20.55
2021-05-15 15:00:00,2021-05-15 16:00:00,1.0,3.5,0.8,,,0.8,22.0,0.55,29.57,,0.23,,,23.1,90.0,1.05,176.5,,,20.25
2021-05-15 16:00:00,2021-05-15 17:00:00,1.5,5.75,0.62,1.32,1.2,0.3,23.0,0.58,30.51,0.1,0.5,,,22.6,90.0,0.8,160.25,,,20.25
2021-05-15 17:00:00,2021-05-15 18:00:00,3.0,8.0,0.7,2.05,1.67,0.1,23.0,0.53,30.48,,0.5,,,22.8,90.0,1.62,237.5,,,20.23
2021-05-15 18:00:00,2021-05-15 19:00:00,,,0.62,2.47,1.83,0.1,24.75,0.46,32.04,,0.0,,,23.05,90.0,1.0,213.75,,,20.12
2021-05-15 19:00:00,2021-05-15 20:00:00,,,0.62,2.58,1.87,0.1,25.67,0.46,32.83,0.0,0.33,,,22.98,90.0,1.4,222.75,,,20.1
2021-05-15 20:00:00,2021-05-15 21:00:00,,,0.62,2.27,1.7,0.1,25.43,0.57,32.6,,0.4,,,22.75,90.0,1.4,199.0,,,19.9
2021-05-15 21:00:00,2021-05-15 22:00:00,5.0,7.0,0.7,1.87,1.55,0.15,27.07,0.55,34.05,0.05,0.3,,,22.95,90.0,1.48,214.75,,,19.9
2021-05-15 22:00:00,2021-05-15 23:00:00,5.0,7.0,0.62,1.77,1.45,0.18,27.77,0.49,34.67,0.0,0.3,,,23.05,90.0,1.0,197.5,,,20.15
2021-05-15 23:00:00,2021-05-16 00:00:00,,,0.53,1.88,1.45,0.15,30.13,0.48,36.88,,0.3,,,23.15,90.0,1.02,228.75,,,19.5
2021-05-16 00:00:00,2021-05-16 01:00:00,6.0,10.0,0.6,2.1,1.58,0.1,26.62,0.5,33.62,,0.33,,,23.2,90.0,1.33,217.25,,,19.2
2021-05-16 01:00:00,2021-05-16 02:00:00,5.75,10.25,0.57,2.02,1.52,0.1,22.27,0.4,29.87,0.05,0.2,,,23.42,90.0,1.25,209.0,,,18.98
2021-05-16 02:00:00,2021-05-16 03:00:00,4.75,12.25,0.58,1.82,1.48,0.1,22.9,0.37,30.37,,0.23,,,23.35,90.0,1.68,213.5,,,19.45
2021-05-16 03:00:00,2021-05-16 04:00:00,4.0,16.75,0.55,1.75,1.4,0.1,25.17,0.4,32.3,0.0,0.4,,,23.43,90.0,0.92,191.25,,,19.35
2021-05-16 04:00:00,2021-05-16 05:00:00,4.25,17.5,0.72,1.1,0.83,0.38,28.63,0.43,35.56,0.0,0.33,,,23.7,90.0,0.77,216.0,,,19.43
2021-05-16 05:00:00,2021-05-16 06:00:00,5.25,11.5,1.2,,,2.2,41.9,0.44,47.55,,0.23,,,23.55,90.0,1.15,191.0,,,19.27
2021-05-16 06:00:00,2021-05-16 07:00:00,6.0,7.0,2.3,,,0.4,25.72,0.39,32.95,0.0,0.38,,,22.83,90.0,1.38,237.25,,,18.95
2021-05-16 07:00:00,2021-05-16 08:00:00,10.0,18.0,3.25,,2.1,0.7,17.9,0.41,25.89,0.0,0.25,,,22.92,90.0,0.77,201.25,,,19.5
2021-05-16 08:00:00,2021-05-16 09:00:00,10.0,17.5,1.9,,1.17,0.57,23.9,0.47,31.27,,0.4,,,23.27,90.0,0.97,187.75,,,20.27
2021-05-16 09:00:00,2021-05-16 10:00:00,9.25,15.0,1.73,,0.1,1.18,23.67,0.44,31.03,0.0,,,,23.12,90.0,1.45,145.0,,,20.43
2021-05-16 10:00:00,2021-05-16 11:00:00,6.75,11.75,2.2,,0.8,0.47,23.32,0.39,30.79,0.0,0.2,,,22.7,90.0,1.02,234.5,,,19.8
2021-05-16 11:00:00,2021-05-16 12:00:00,6.25,11.5,0.67,1.1,1.1,0.37,24.9,0.41,32.13,0.0,0.3,,,23.12,88.0,0.85,214.0,,,21.57
2021-05-16 12:00:00,2021-05-16 13:00:00,8.0,13.75,0.6,1.9,1.5,0.12,33.42,0.47,39.81,0.0,0.3,,,22.9,86.5,1.02,222.0,,,22.1
2021-05-16 13:00:00,2021-05-16 14:00:00,10.75,16.0,0.55,1.92,1.48,0.1,29.4,0.46,36.3,0.0,0.4,,,22.98,87.25,0.9,245.5,,,22.02
2021-05-16 14:00:00,2021-05-16 15:00:00,9.5,16.25,0.65,2.0,1.6,,36.23,0.41,42.35,0.0,0.25,,,23.38,86.25,0.7,226.75,,,21.95
2021-05-16 15:00:00,2021-05-16 16:00:00,8.5,19.0,0.65,1.98,1.55,0.1,26.63,0.41,33.68,0.0,,,,22.83,84.5,1.07,244.75,,,21.75
2021-05-16 16:00:00,2021-05-16 17:00:00,10.5,27.25,0.73,1.98,1.65,,27.25,0.47,34.22,,0.35,,,22.85,82.75,0.67,204.25,,,22.12
2021-05-16 17:00:00,2021-05-16 18:00:00,12.75,35.75,0.77,2.07,1.75,,22.8,0.43,30.26,,,,,22.72,82.25,0.85,219.0,,,22.12
2021-05-16 18:00:00,2021-05-16 19:00:00,14.25,40.5,0.75,2.33,1.85,,25.23,0.35,32.42,0.0,,,,22.75,85.25,0.95,214.5,,,21.2
2021-05-16 19:00:00,2021-05-16 20:00:00,12.75,37.5,0.67,2.18,1.7,1.2,28.03,0.4,34.99,0.0,0.3,,,22.4,86.25,0.75,209.25,,,20.78
2021-05-16 20:00:00,2021-05-16 21:00:00,14.0,30.25,0.65,2.5,1.85,0.65,23.65,0.45,31.09,,0.35,,,23.08,88.5,0.75,220.25,,,20.6
2021-05-16 21:00:00,2021-05-16 22:00:00,9.75,20.0,0.72,2.08,1.65,0.73,22.0,0.43,29.65,0.0,,,,23.2,90.0,0.72,203.75,,,20.45
2021-05-16 22:00:00,2021-05-16 23:00:00,6.25,14.25,0.65,1.9,1.5,0.75,27.32,0.38,34.3,,0.3,,,23.0,90.0,0.53,192.5,,,20.2
2021-05-16 23:00:00,2021-05-17 00:00:00,7.25,16.5,0.6,1.82,1.48,0.7,27.03,0.37,34.07,,,,,22.75,90.0,0.52,211.75,,,20.12
2021-05-17 00:00:00,2021-05-17 01:00:00,7.25,22.5,0.6,1.62,1.35,0.7,25.3,0.33,32.5,,0.3,,,23.35,90.0,0.9,213.0,,,20.27
2021-05-17 01:00:00,2021-05-17 02:00:00,6.25,26.5,0.45,1.65,1.23,0.75,24.2,0.36,31.52,,,,,23.35,88.5,1.18,205.0,,,20.45
2021-05-17 02:00:00,2021-05-17 03:00:00,10.0,24.75,0.6,1.65,1.38,0.75,27.23,0.4,34.26,0.1,0.5,,,22.9,89.0,0.55,148.5,,,20.33
2021-05-17 03:00:00,2021-05-17 04:00:00,9.25,23.25,0.57,1.73,1.38,0.7,26.1,0.41,33.15,0.0,0.0,,,23.3,89.0,0.42,171.75,,,20.38
2021-05-17 04:00:00,2021-05-17 05:00:00,6.5,19.75,0.6,1.63,1.35,0.78,25.4,0.52,32.64,,,,,22.88,90.0,0.6,231.5,,,20.48
2021-05-17 05:00:00,2021-05-17 06:00:00,4.75,14.25,0.6,1.8,1.43,0.7,29.1,0.49,35.89,,0.6,,,23.2,90.0,0.6,175.0,,,20.62
2021-05-17 06:00:00,2021-05-17 07:00:00,4.0,8.25,0.6,2.25,1.7,0.7,21.02,0.45,28.67,,,,,23.05,90.0,0.62,219.75,,,20.62
