From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mg/m3),AT (degree C),RF (mm),Xylene (ug/m3)
2022-10-03 11:00:00,2022-10-03 12:00:00,29.56,56.0,3.34,12.59,9.42,13.29,24.97,1.95,0.8,,,,,,,,,,,,,
2022-10-03 12:00:00,2022-10-03 13:00:00,35.46,67.57,3.94,14.04,10.66,12.84,24.84,4.09,3.76,,,,,,,,,,,,,
2022-10-03 13:00:00,2022-10-03 14:00:00,34.69,66.07,4.63,15.65,12.09,12.9,24.97,3.99,,,,,,,,,,,,,,
2022-10-03 14:00:00,2022-10-03 15:00:00,41.56,79.53,3.48,14.74,10.66,12.84,25.11,3.26,1.36,,,,,,,,,,,,,
2022-10-03 15:00:00,2022-10-03 16:00:00,66.45,128.33,3.24,13.86,10.01,12.36,24.99,3.78,1.09,,,,,,,,,,,,,
2022-10-03 16:00:00,2022-10-03 17:00:00,47.58,91.22,3.36,14.79,10.61,12.64,24.96,2.82,,,,,,,,,,,,,,
2022-10-03 17:00:00,2022-10-03 18:00:00,45.93,88.07,,,,,24.92,3.16,0.48,,,,,,,,,,,,,
2022-10-03 18:00:00,2022-10-03 19:00:00,45.88,88.0,,,,,24.95,,,,,,,,,,,,,,,
2022-10-03 19:00:00,2022-10-03 20:00:00,58.17,112.17,,,,,24.77,3.13,1.56,,,,,,,,,,,,,
2022-10-03 20:00:00,2022-10-03 21:00:00,65.45,126.38,,,,,24.85,3.37,,,,,,,,,,,,,,
2022-10-03 21:00:00,2022-10-03 22:00:00,53.1,102.16,25.53,23.42,33.23,9.13,24.83,4.33,1.18,,,,,,,,,,,,,
2022-10-03 22:00:00,2022-10-03 23:00:00,52.51,101.0,21.89,21.81,29.35,9.35,24.88,5.57,,,,,,,,,,,,,,
2022-10-03 23:00:00,2022-10-04 00:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-10-04 00:00:00,2022-10-04 01:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-10-04 01:00:00,2022-10-04 02:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-10-04 02:00:00,2022-10-04 03:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-10-04 03:00:00,2022-10-04 04:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-10-04 04:00:00,2022-10-04 05:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-10-04 05:00:00,2022-10-04 06:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-10-04 06:00:00,2022-10-04 07:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-10-04 07:00:00,2022-10-04 08:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-10-04 08:00:00,2022-10-04 09:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-10-04 09:00:00,2022-10-04 10:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-10-04 10:00:00,2022-10-04 11:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-10-04 11:00:00,2022-10-04 12:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-10-04 12:00:00,2022-10-04 13:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-10-04 13:00:00,2022-10-04 14:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-10-04 14:00:00,2022-10-04 15:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-10-04 15:00:00,2022-10-04 16:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-10-04 16:00:00,2022-10-04 17:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-10-04 17:00:00,2022-10-04 18:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-10-04 18:00:00,2022-10-04 19:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-10-04 19:00:00,2022-10-04 20:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-10-04 20:00:00,2022-10-04 21:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-10-04 21:00:00,2022-10-04 22:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-10-04 22:00:00,2022-10-04 23:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-10-04 23:00:00,2022-10-05 00:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-10-05 00:00:00,2022-10-05 01:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-10-05 01:00:00,2022-10-05 02:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-10-05 02:00:00,2022-10-05 03:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-10-05 03:00:00,2022-10-05 04:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-10-05 04:00:00,2022-10-05 05:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-10-05 05:00:00,2022-10-05 06:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-10-05 06:00:00,2022-10-05 07:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-10-05 07:00:00,2022-10-05 08:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-10-05 08:00:00,2022-10-05 09:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-10-05 09:00:00,2022-10-05 10:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-10-05 10:00:00,2022-10-05 11:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-10-05 11:00:00,2022-10-05 12:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-10-05 12:00:00,2022-10-05 13:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-10-05 13:00:00,2022-10-05 14:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-10-05 14:00:00,2022-10-05 15:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-10-05 15:00:00,2022-10-05 16:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-10-05 16:00:00,2022-10-05 17:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-10-05 17:00:00,2022-10-05 18:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-10-05 18:00:00,2022-10-05 19:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-10-05 19:00:00,2022-10-05 20:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-10-05 20:00:00,2022-10-05 21:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-10-05 21:00:00,2022-10-05 22:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-10-05 22:00:00,2022-10-05 23:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-10-05 23:00:00,2022-10-06 00:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-10-06 00:00:00,2022-10-06 01:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-10-06 01:00:00,2022-10-06 02:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-10-06 02:00:00,2022-10-06 03:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-10-06 03:00:00,2022-10-06 04:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-10-06 04:00:00,2022-10-06 05:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-10-06 05:00:00,2022-10-06 06:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-10-06 06:00:00,2022-10-06 07:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-10-06 07:00:00,2022-10-06 08:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-10-06 08:00:00,2022-10-06 09:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-10-06 09:00:00,2022-10-06 10:00:00,,,5.71,15.91,13.11,12.09,24.98,0.96,,,,,,,72.0,1.14,227.03,59.36,,23.94,,
2022-10-06 10:00:00,2022-10-06 11:00:00,,,6.0,15.01,12.86,11.94,24.83,1.74,,,,,,,69.05,1.3,230.03,59.04,,24.33,,
2022-10-06 11:00:00,2022-10-06 12:00:00,28.03,53.0,5.41,16.76,13.31,11.96,25.03,1.77,2.77,,,,,,68.31,1.3,235.43,58.83,,24.45,,
2022-10-06 12:00:00,2022-10-06 13:00:00,27.54,52.03,5.48,17.12,13.56,11.78,24.69,1.44,,,,,,,66.23,0.96,234.67,58.78,,24.96,,
2022-10-06 13:00:00,2022-10-06 14:00:00,30.48,57.8,5.18,17.25,13.4,11.95,24.88,1.62,0.48,,,,,,67.62,0.8,225.54,58.7,,25.13,,
2022-10-06 14:00:00,2022-10-06 15:00:00,24.19,45.43,4.5,15.36,11.84,12.2,18.73,0.81,9.31,,,,,,63.36,0.9,233.45,58.44,917.1,25.46,,
2022-10-06 15:00:00,2022-10-06 16:00:00,22.48,42.1,5.44,17.11,13.53,12.02,16.37,0.35,9.36,,,,,,62.19,1.11,245.59,57.12,916.78,25.51,,
2022-10-06 16:00:00,2022-10-06 17:00:00,25.38,47.78,5.46,19.68,14.91,11.67,24.79,1.18,0.66,,,,,,62.98,0.69,223.75,56.61,,25.05,,
2022-10-06 17:00:00,2022-10-06 18:00:00,28.43,53.78,7.03,21.74,17.28,11.37,24.76,1.42,0.66,,,,,,67.09,0.73,238.72,40.53,,24.69,,
2022-10-06 18:00:00,2022-10-06 19:00:00,29.53,55.93,7.71,23.85,18.96,10.73,24.89,1.25,0.8,,,,,,64.2,0.87,235.25,0.14,,24.14,,
2022-10-06 19:00:00,2022-10-06 20:00:00,26.6,50.2,9.59,21.91,19.46,10.8,24.74,1.42,0.1,,,,,,63.79,0.88,242.36,0.0,,23.57,,
2022-10-06 20:00:00,2022-10-06 21:00:00,27.98,52.9,11.36,19.57,19.64,10.71,24.74,1.6,,,,,,,65.15,1.31,252.16,0.0,,23.13,,
2022-10-06 21:00:00,2022-10-06 22:00:00,26.55,50.11,12.55,17.31,19.42,11.17,24.71,1.37,,,,,,,67.92,0.61,224.69,0.0,,22.64,,
2022-10-06 22:00:00,2022-10-06 23:00:00,28.47,53.87,9.95,17.16,17.22,11.41,24.64,1.27,0.66,,,,,,70.92,0.86,265.52,0.0,,22.02,,
2022-10-06 23:00:00,2022-10-07 00:00:00,21.14,39.5,9.38,17.26,16.8,10.95,24.79,1.48,0.85,,,,,,74.15,0.84,267.45,0.0,,21.56,,
2022-10-07 00:00:00,2022-10-07 01:00:00,19.91,37.07,9.22,13.82,14.84,11.5,24.85,1.19,0.43,,,,,,78.12,1.1,279.18,0.0,,20.92,,
2022-10-07 01:00:00,2022-10-07 02:00:00,19.87,37.0,9.75,14.16,15.47,11.34,24.88,1.11,0.4,,,,,,81.34,0.56,272.39,0.0,,20.29,,
2022-10-07 02:00:00,2022-10-07 03:00:00,19.38,36.03,10.76,13.73,16.05,11.26,24.75,0.76,1.47,,,,,,83.29,0.55,260.27,0.0,,19.91,,
2022-10-07 03:00:00,2022-10-07 04:00:00,27.25,51.47,11.34,14.75,17.07,11.11,24.87,1.14,0.14,,,,,,84.16,0.6,243.35,0.0,,19.83,,
2022-10-07 04:00:00,2022-10-07 05:00:00,22.59,42.33,12.52,13.62,17.42,11.06,24.92,0.77,,,,,,,85.41,0.67,262.28,0.0,,19.62,,
2022-10-07 05:00:00,2022-10-07 06:00:00,19.46,36.2,18.77,13.93,22.67,9.66,24.92,0.92,0.54,,,,,,85.81,0.65,254.48,0.0,,19.68,,
2022-10-07 06:00:00,2022-10-07 07:00:00,18.87,35.03,19.74,13.9,23.44,9.54,24.96,0.83,0.27,,,,,,85.86,0.56,242.69,7.75,,19.77,,
2022-10-07 07:00:00,2022-10-07 08:00:00,22.78,42.71,20.8,12.01,23.3,9.81,24.84,1.1,0.86,,,,,,83.75,0.89,267.06,52.34,,20.4,,
2022-10-07 08:00:00,2022-10-07 09:00:00,26.37,49.75,18.44,13.25,22.03,9.96,24.69,1.06,0.18,,,,,,75.84,1.12,219.77,59.47,,21.93,,
2022-10-07 09:00:00,2022-10-07 10:00:00,27.48,51.94,12.53,15.57,18.47,10.69,24.74,1.03,1.9,,,,,,68.12,1.34,205.55,58.92,,23.61,,
2022-10-07 10:00:00,2022-10-07 11:00:00,31.96,60.7,9.45,18.17,17.36,11.53,24.86,0.94,,,,,,,63.7,1.17,231.23,58.78,,24.56,,
2022-10-07 11:00:00,2022-10-07 12:00:00,22.77,42.63,3.5,15.55,11.11,12.11,24.82,0.96,0.31,,,,,,55.9,1.2,180.68,58.88,,26.28,,
2022-10-07 12:00:00,2022-10-07 13:00:00,25.38,47.78,4.33,17.79,12.99,12.11,24.83,1.06,,,,,,,52.95,1.21,195.68,58.9,,26.77,,
2022-10-07 13:00:00,2022-10-07 14:00:00,25.97,48.97,3.75,17.16,12.16,12.39,22.8,0.75,8.9,,,,,,48.35,0.87,212.21,58.82,913.89,27.84,,
2022-10-07 14:00:00,2022-10-07 15:00:00,23.52,44.17,3.67,16.48,11.77,11.94,19.96,0.36,9.25,,,,,,45.99,0.93,220.74,58.59,915.18,28.33,,
2022-10-07 15:00:00,2022-10-07 16:00:00,29.37,55.6,3.92,20.29,13.97,11.69,17.77,0.35,9.56,,,,,,43.76,1.24,251.52,58.3,914.44,28.89,,
2022-10-07 16:00:00,2022-10-07 17:00:00,20.68,38.65,3.98,18.73,13.2,11.76,24.81,1.76,1.13,,,,,,44.04,0.86,231.95,57.78,,28.26,,
2022-10-07 17:00:00,2022-10-07 18:00:00,25.3,47.67,4.18,21.69,14.93,11.38,24.83,1.43,4.01,,,,,,48.5,0.56,208.38,31.42,,27.08,,
2022-10-07 18:00:00,2022-10-07 19:00:00,28.94,54.77,8.23,22.82,18.83,10.95,24.75,1.71,,,,,,,56.9,0.9,206.63,0.0,,25.95,,
2022-10-07 19:00:00,2022-10-07 20:00:00,57.64,111.07,17.84,23.59,27.06,9.46,24.8,1.88,1.44,,,,,,60.79,1.0,243.8,0.0,,25.07,,
2022-10-07 20:00:00,2022-10-07 21:00:00,61.09,117.83,13.28,29.86,26.68,10.13,24.87,2.29,,,,,,,63.44,0.41,197.47,0.0,,24.41,,
2022-10-07 21:00:00,2022-10-07 22:00:00,79.86,154.73,8.65,22.36,18.92,11.54,24.61,2.19,,,,,,,60.41,0.41,233.66,0.0,,24.81,,
2022-10-07 22:00:00,2022-10-07 23:00:00,43.69,83.71,12.77,16.73,19.27,11.03,24.71,1.4,,,,,,,59.85,0.69,238.5,0.0,,24.55,,
2022-10-07 23:00:00,2022-10-08 00:00:00,24.56,46.2,14.43,16.09,20.29,10.58,24.72,1.4,,,,,,,68.68,0.86,225.95,0.0,,23.2,,
2022-10-08 00:00:00,2022-10-08 01:00:00,19.04,35.36,12.1,14.8,17.7,10.84,24.71,1.22,0.39,,,,,,74.25,0.71,230.97,0.0,,22.18,,
2022-10-08 01:00:00,2022-10-08 02:00:00,14.92,27.29,10.39,12.07,14.87,11.71,24.74,1.27,1.59,,,,,,77.71,0.95,260.01,0.0,,21.59,,
2022-10-08 02:00:00,2022-10-08 03:00:00,14.77,27.0,9.53,11.13,13.67,11.47,24.7,0.72,0.53,,,,,,82.85,1.07,285.96,0.0,,20.75,,
2022-10-08 03:00:00,2022-10-08 04:00:00,11.32,20.23,13.22,10.67,16.43,10.98,24.72,1.05,0.88,,,,,,85.17,0.98,281.25,0.0,,20.38,,
2022-10-08 04:00:00,2022-10-08 05:00:00,14.15,25.78,16.22,10.77,18.91,10.67,24.76,1.31,,,,,,,84.83,0.84,300.4,0.0,,20.4,,
2022-10-08 05:00:00,2022-10-08 06:00:00,14.75,26.97,11.11,11.28,15.03,11.6,24.79,1.28,0.53,,,,,,84.22,0.67,297.7,0.0,,20.33,,
2022-10-08 06:00:00,2022-10-08 07:00:00,14.28,26.04,12.96,11.98,16.91,11.29,24.73,0.93,0.85,,,,,,84.62,0.54,289.2,0.86,,20.25,,
2022-10-08 07:00:00,2022-10-08 08:00:00,16.72,30.82,12.55,9.8,15.41,11.5,24.67,1.16,3.39,,,,,,84.48,0.81,290.07,29.86,,20.42,,
2022-10-08 08:00:00,2022-10-08 09:00:00,21.25,39.7,20.26,10.22,21.92,10.65,24.65,1.19,0.72,,,,,,80.87,0.65,223.93,59.61,,21.68,,
2022-10-08 09:00:00,2022-10-08 10:00:00,25.84,48.7,18.67,14.04,22.64,11.0,24.63,1.8,0.46,,,,,,74.64,0.94,192.1,58.74,,23.1,,
2022-10-08 10:00:00,2022-10-08 11:00:00,32.4,61.53,9.65,17.12,16.96,12.26,24.68,1.53,0.73,,,,,,66.05,0.95,184.84,58.37,,24.52,,
2022-10-08 11:00:00,2022-10-08 12:00:00,71.45,138.15,11.97,36.65,29.22,25.68,24.79,3.14,0.73,,,,,,60.39,0.99,150.32,58.21,,25.27,,
2022-10-08 12:00:00,2022-10-08 13:00:00,236.11,449.44,62.22,37.4,70.51,127.57,24.82,3.68,0.64,,,,,,53.74,0.88,116.12,58.24,,26.83,,
2022-10-08 13:00:00,2022-10-08 14:00:00,445.03,870.65,27.75,37.73,42.64,97.82,24.93,6.64,2.78,,,,,,48.64,0.78,143.73,58.54,,27.64,,
2022-10-08 14:00:00,2022-10-08 15:00:00,372.01,727.01,10.54,15.48,16.81,100.28,24.85,3.74,1.27,,,,,,46.62,0.68,193.27,58.2,,27.95,,
2022-10-08 15:00:00,2022-10-08 16:00:00,195.69,380.77,10.1,12.57,14.89,81.97,24.92,3.99,1.82,,,,,,46.25,0.59,203.63,57.86,,27.75,,
2022-10-08 16:00:00,2022-10-08 17:00:00,98.74,191.13,8.82,11.79,13.45,69.17,25.03,3.42,1.77,,,,,,51.83,0.83,104.13,52.21,,27.05,,
2022-10-08 17:00:00,2022-10-08 18:00:00,41.12,78.97,8.79,11.13,13.08,57.91,24.82,2.63,0.39,,,,,,56.12,1.03,131.37,18.84,,26.02,,
2022-10-08 18:00:00,2022-10-08 19:00:00,55.52,106.9,8.75,9.94,12.41,52.11,24.89,2.36,0.81,,,,,,59.52,1.0,179.36,0.0,,25.31,,
2022-10-08 19:00:00,2022-10-08 20:00:00,69.39,134.1,8.73,9.7,12.25,48.15,24.73,1.3,,,,,,,61.45,1.37,272.36,0.0,,24.95,,
2022-10-08 20:00:00,2022-10-08 21:00:00,56.09,107.93,8.05,9.25,11.46,43.98,24.8,1.68,2.6,,,,,,63.08,0.71,82.98,0.0,,24.76,,
2022-10-08 21:00:00,2022-10-08 22:00:00,52.13,100.25,8.73,8.86,11.81,44.13,24.65,1.77,,,,,,,66.13,0.45,125.33,0.0,,24.4,,
2022-10-08 22:00:00,2022-10-08 23:00:00,49.04,94.2,7.39,8.03,10.29,42.0,24.73,2.69,0.4,,,,,,68.81,0.28,94.33,0.0,,24.05,,
2022-10-08 23:00:00,2022-10-09 00:00:00,31.74,60.27,8.71,6.79,10.7,39.41,24.66,1.32,,,,,,,76.13,0.69,109.23,0.0,,23.34,,
2022-10-09 00:00:00,2022-10-09 01:00:00,25.68,48.4,9.12,7.08,11.18,37.53,24.57,1.89,1.45,,,,,,82.65,0.39,98.41,0.0,,22.53,,
2022-10-09 01:00:00,2022-10-09 02:00:00,16.14,29.68,10.71,7.79,12.86,35.44,24.72,2.1,,,,,,,84.06,0.32,113.25,0.0,,22.34,,
2022-10-09 02:00:00,2022-10-09 03:00:00,23.18,43.5,9.43,6.14,10.93,34.27,24.79,1.6,,,,,,,84.1,0.37,114.55,0.0,,22.31,,
2022-10-09 03:00:00,2022-10-09 04:00:00,22.95,43.03,9.87,6.29,11.37,32.65,24.92,1.81,1.25,,,,,,84.47,0.58,165.5,0.0,,22.15,,
2022-10-09 04:00:00,2022-10-09 05:00:00,20.47,38.18,14.63,7.02,15.63,30.49,24.85,1.63,1.29,,,,,,84.77,0.8,143.19,0.0,,21.98,,
2022-10-09 05:00:00,2022-10-09 06:00:00,36.11,68.84,15.08,7.93,16.48,29.66,24.82,1.11,,,,,,,85.22,0.45,161.83,0.0,,21.73,,
2022-10-09 06:00:00,2022-10-09 07:00:00,30.79,58.4,16.82,6.64,17.21,28.34,24.82,1.4,,,,,,,85.76,0.51,164.35,0.57,,21.86,,
2022-10-09 07:00:00,2022-10-09 08:00:00,31.07,58.97,20.87,6.64,20.5,27.05,24.66,1.31,0.03,,,,,,84.11,1.32,133.24,43.44,,22.45,,
2022-10-09 08:00:00,2022-10-09 09:00:00,42.4,81.23,22.07,7.47,21.92,26.83,24.62,1.6,,,,,,,79.69,1.03,237.05,58.51,,23.44,,
2022-10-09 09:00:00,2022-10-09 10:00:00,34.46,65.61,13.25,9.8,15.98,27.45,24.47,2.45,1.39,,,,,,76.36,1.21,180.17,38.34,,23.82,,
2022-10-09 10:00:00,2022-10-09 11:00:00,32.67,62.1,10.01,10.04,13.48,26.5,24.55,1.36,0.03,,,,,,71.22,0.71,202.46,58.59,,25.25,,
2022-10-09 11:00:00,2022-10-09 12:00:00,29.18,55.25,6.2,9.43,10.05,27.0,24.56,1.6,,,,,,,68.7,0.45,183.61,57.34,,25.51,,
2022-10-09 12:00:00,2022-10-09 13:00:00,35.44,67.53,4.86,8.97,8.73,26.36,24.63,1.09,,,,,,,63.74,1.11,200.27,58.2,,26.55,,
2022-10-09 13:00:00,2022-10-09 14:00:00,30.75,58.33,4.45,7.96,7.84,25.58,24.82,1.43,,,,,,,73.3,0.88,171.53,26.47,,23.61,,
2022-10-09 14:00:00,2022-10-09 15:00:00,15.83,29.0,7.29,10.57,11.55,24.18,24.75,1.51,,,,,,,79.55,0.65,204.22,38.15,,23.38,,
2022-10-09 15:00:00,2022-10-09 16:00:00,24.5,46.31,11.15,14.06,16.55,23.59,24.77,1.38,,,,,,,77.8,0.64,216.45,58.85,,24.12,,
2022-10-09 16:00:00,2022-10-09 17:00:00,27.43,51.82,10.25,15.45,16.56,22.84,24.9,1.45,0.03,,,,,,77.1,0.62,186.57,21.71,,24.1,,
2022-10-09 17:00:00,2022-10-09 18:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-10-09 18:00:00,2022-10-09 19:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-10-09 19:00:00,2022-10-09 20:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-10-09 20:00:00,2022-10-09 21:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-10-09 21:00:00,2022-10-09 22:00:00,21.91,41.0,6.47,5.53,8.21,21.15,24.69,4.54,0.51,,,,,,89.69,1.54,99.93,0.0,,21.41,,
2022-10-09 22:00:00,2022-10-09 23:00:00,20.43,38.11,6.93,6.04,8.85,20.86,24.76,3.45,0.32,,,,,,89.8,1.43,96.02,0.0,,21.29,,
2022-10-09 23:00:00,2022-10-10 00:00:00,12.52,22.53,7.42,5.9,9.17,20.55,24.61,3.61,2.41,,,,,,89.75,0.93,103.44,0.0,,21.29,,
2022-10-10 00:00:00,2022-10-10 01:00:00,11.73,21.04,8.88,5.51,10.15,20.25,24.59,3.11,0.78,,,,,,89.57,0.46,101.48,0.0,,21.25,,
2022-10-10 01:00:00,2022-10-10 02:00:00,13.19,23.89,8.42,5.06,9.55,19.92,24.58,3.02,0.32,,,,,,89.65,0.68,82.61,0.0,,21.21,,
2022-10-10 02:00:00,2022-10-10 03:00:00,9.31,16.29,8.07,5.13,9.29,19.74,24.79,2.62,1.6,,,,,,89.97,0.52,117.08,0.0,,20.88,,
2022-10-10 03:00:00,2022-10-10 04:00:00,18.53,34.31,7.06,4.55,8.15,19.97,24.87,2.86,0.34,,,,,,90.27,0.3,133.09,0.0,,20.99,,
2022-10-10 04:00:00,2022-10-10 05:00:00,13.94,25.36,8.05,4.52,8.94,19.12,24.83,2.22,0.92,,,,,,90.27,0.41,114.62,0.0,,20.99,,
2022-10-10 05:00:00,2022-10-10 06:00:00,9.82,17.29,8.84,4.33,9.48,18.66,24.84,2.65,,,,,,,90.23,0.96,111.25,0.0,,20.92,,
2022-10-10 06:00:00,2022-10-10 07:00:00,11.15,19.9,20.06,5.82,19.41,16.48,24.75,2.68,1.98,,,,,,90.16,1.21,106.75,2.22,,20.91,,
2022-10-10 07:00:00,2022-10-10 08:00:00,11.69,20.96,29.5,5.44,26.87,15.46,24.76,2.67,,,,,,,89.85,1.16,159.49,42.77,,21.27,,
2022-10-10 08:00:00,2022-10-10 09:00:00,22.03,41.3,28.39,6.73,26.65,15.63,24.66,2.67,2.15,,,,,,86.22,0.89,180.0,59.9,,22.42,,
2022-10-10 09:00:00,2022-10-10 10:00:00,17.99,33.33,16.64,9.91,18.81,16.59,24.47,3.2,,,,,,,77.83,0.72,158.88,58.8,,23.95,,
2022-10-10 10:00:00,2022-10-10 11:00:00,14.39,26.27,5.89,8.15,9.12,18.28,24.48,2.6,1.07,,,,,,70.5,0.61,130.87,58.43,,24.94,,
2022-10-10 11:00:00,2022-10-10 12:00:00,6.39,10.58,4.56,6.4,7.11,18.66,24.5,2.66,2.06,,,,,,66.21,0.69,121.74,58.37,,26.21,,
2022-10-10 12:00:00,2022-10-10 13:00:00,10.03,17.71,3.99,5.64,6.25,18.7,24.66,2.74,0.24,,,,,,64.5,1.28,177.93,58.0,,26.29,,
2022-10-10 13:00:00,2022-10-10 14:00:00,10.18,18.0,4.53,5.77,6.74,18.11,24.73,2.35,,,,,,,63.64,1.32,84.65,57.77,,26.29,,
2022-10-10 14:00:00,2022-10-10 15:00:00,11.66,20.89,4.28,7.21,7.29,17.84,20.55,1.81,9.57,,,,,,60.83,0.57,85.73,57.69,914.38,27.11,,
2022-10-10 15:00:00,2022-10-10 16:00:00,13.69,24.87,4.03,6.75,6.86,17.59,16.27,0.35,10.03,,,,,,52.63,0.71,235.43,57.8,914.48,28.7,,
2022-10-10 16:00:00,2022-10-10 17:00:00,16.21,29.82,10.1,14.12,15.71,16.06,24.55,2.96,0.12,,,,,,65.3,0.71,123.51,49.02,,26.28,,
2022-10-10 17:00:00,2022-10-10 18:00:00,35.96,68.56,22.15,17.59,27.37,14.23,24.73,3.22,0.71,,,,,,72.79,0.81,176.74,18.71,,24.93,,
2022-10-10 18:00:00,2022-10-10 19:00:00,39.16,74.83,25.67,15.13,28.93,14.02,24.83,3.08,0.02,,,,,,77.99,0.71,201.69,0.0,,23.99,,
2022-10-10 19:00:00,2022-10-10 20:00:00,34.84,66.35,29.02,10.09,28.97,13.61,24.61,2.54,1.33,,,,,,80.4,0.82,173.55,0.0,,23.46,,
2022-10-10 20:00:00,2022-10-10 21:00:00,51.38,98.87,31.28,10.61,31.08,12.97,24.64,3.53,,,,,,,81.39,0.75,157.1,0.0,,23.32,,
2022-10-10 21:00:00,2022-10-10 22:00:00,33.81,64.34,25.78,9.62,26.07,13.5,24.57,2.94,0.41,,,,,,82.55,0.87,199.66,0.0,,23.16,,
2022-10-10 22:00:00,2022-10-10 23:00:00,20.84,38.83,22.62,10.34,23.89,13.72,24.61,3.2,,,,,,,85.57,0.34,168.97,0.0,,22.7,,
2022-10-10 23:00:00,2022-10-11 00:00:00,11.53,20.65,21.74,8.46,22.17,13.94,24.61,2.96,,,,,,,86.66,0.32,126.53,0.0,,22.52,,
2022-10-11 00:00:00,2022-10-11 01:00:00,11.69,20.96,17.29,8.83,18.77,14.5,24.65,2.63,,,,,,,86.69,0.88,111.69,0.0,,22.41,,
2022-10-11 01:00:00,2022-10-11 02:00:00,23.02,43.17,17.0,8.84,18.53,13.98,24.68,2.65,0.99,,,,,,86.71,0.52,114.22,0.0,,22.46,,
2022-10-11 02:00:00,2022-10-11 03:00:00,12.6,22.8,13.89,7.1,15.08,14.72,24.68,3.77,1.99,,,,,,86.74,0.45,56.34,0.0,,22.44,,
2022-10-11 03:00:00,2022-10-11 04:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-10-11 04:00:00,2022-10-11 05:00:00,,,21.1,8.41,21.64,14.2,24.73,5.42,,,,,,,91.28,0.82,313.38,0.0,,21.46,,
