From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),RH (%),WS (m/s),WD (degree),SR (ug/m3),RF (mm),AT (degree C)
2023-02-07 08:00:00,2023-02-07 09:00:00,16.3,48.49,8.33,9.09,11.81,11.6,9.05,0.55,21.87,0.68,66.13,0.24,224.5,89.25,0.0,17.53
2023-02-07 09:00:00,2023-02-07 10:00:00,17.97,63.06,5.11,15.88,13.83,10.82,22.0,0.62,48.34,0.68,43.96,0.3,196.13,200.95,0.0,22.62
2023-02-07 10:00:00,2023-02-07 11:00:00,25.24,87.82,4.4,20.82,15.84,10.9,66.28,0.91,69.88,0.75,31.62,0.16,63.43,450.62,0.0,26.3
2023-02-07 11:00:00,2023-02-07 12:00:00,30.31,145.84,4.08,21.39,15.88,11.18,,0.87,83.39,0.74,25.36,0.27,57.16,661.95,0.0,28.59
2023-02-07 12:00:00,2023-02-07 13:00:00,34.43,175.57,3.88,29.01,19.7,9.82,14.45,0.94,96.14,0.72,21.78,0.38,167.11,649.88,0.0,29.74
2023-02-07 13:00:00,2023-02-07 14:00:00,37.11,98.47,4.72,20.92,16.21,9.24,52.64,0.53,107.46,0.67,19.14,0.41,122.52,633.73,0.0,30.58
2023-02-07 14:00:00,2023-02-07 15:00:00,34.91,77.61,5.35,35.84,24.54,9.74,,0.48,90.5,0.65,18.2,0.68,148.59,517.12,0.0,30.79
2023-02-07 15:00:00,2023-02-07 16:00:00,29.29,56.13,2.55,17.65,12.7,8.22,,0.46,118.13,0.64,18.66,0.56,160.48,328.18,0.0,30.43
2023-02-07 16:00:00,2023-02-07 17:00:00,27.18,62.97,2.39,17.83,12.67,7.99,74.65,0.56,115.27,0.65,22.22,0.22,119.86,153.88,0.0,29.8
2023-02-07 17:00:00,2023-02-07 18:00:00,30.91,104.09,2.97,31.91,20.49,9.03,64.59,0.78,86.97,0.71,31.38,0.2,49.08,38.67,0.0,26.17
2023-02-07 18:00:00,2023-02-07 19:00:00,36.8,153.81,2.63,28.71,18.55,9.3,52.43,0.72,60.93,0.74,45.98,0.22,115.31,22.9,0.0,22.88
2023-02-07 19:00:00,2023-02-07 20:00:00,37.86,159.16,5.07,26.84,19.67,9.14,37.81,0.73,53.09,0.69,55.64,0.44,93.86,22.8,0.0,20.84
2023-02-07 20:00:00,2023-02-07 21:00:00,41.72,195.48,8.95,56.39,38.25,13.09,22.91,1.14,22.66,0.76,61.8,0.57,10.93,22.82,0.0,19.21
2023-02-07 21:00:00,2023-02-07 22:00:00,50.57,232.35,3.33,32.3,20.98,10.07,25.1,0.64,41.99,0.68,60.26,0.26,61.1,22.9,0.0,18.18
2023-02-07 22:00:00,2023-02-07 23:00:00,49.76,120.57,3.32,47.59,28.96,11.52,14.57,0.88,12.49,0.69,74.53,0.18,106.3,22.77,0.0,16.56
2023-02-07 23:00:00,2023-02-08 00:00:00,49.59,143.33,2.93,22.94,15.77,10.16,11.35,0.65,19.48,0.69,81.18,0.25,167.69,22.52,0.0,15.88
2023-02-08 00:00:00,2023-02-08 01:00:00,41.89,82.95,2.73,20.6,14.39,9.56,10.87,0.69,17.43,0.67,82.11,0.2,88.04,22.65,0.0,15.55
2023-02-08 01:00:00,2023-02-08 02:00:00,39.12,77.61,3.3,24.17,16.71,9.69,13.06,0.93,13.85,0.75,84.73,0.18,127.25,22.7,0.0,14.55
2023-02-08 02:00:00,2023-02-08 03:00:00,37.45,83.95,2.86,21.16,14.78,9.43,8.95,1.01,9.51,0.77,89.62,0.18,115.47,22.48,0.0,13.87
2023-02-08 03:00:00,2023-02-08 04:00:00,34.8,76.87,4.06,23.95,17.2,9.92,7.51,1.15,7.09,0.83,90.52,0.31,114.68,22.62,0.0,13.26
2023-02-08 04:00:00,2023-02-08 05:00:00,31.83,67.47,2.91,15.84,12.04,9.15,9.4,0.93,9.2,0.81,92.64,0.14,114.59,22.45,0.0,12.77
2023-02-08 05:00:00,2023-02-08 06:00:00,32.99,63.1,6.17,18.05,15.81,9.14,8.74,0.89,3.86,0.77,93.99,0.21,54.09,22.55,0.0,12.4
2023-02-08 06:00:00,2023-02-08 07:00:00,35.19,77.86,19.67,26.98,31.3,10.87,8.02,0.88,3.43,0.74,91.41,0.32,22.32,30.18,0.0,12.64
2023-02-08 07:00:00,2023-02-08 08:00:00,39.57,167.31,33.88,30.44,44.7,14.91,8.86,1.03,4.33,0.79,84.39,0.15,120.41,65.0,0.0,14.66
2023-02-08 08:00:00,2023-02-08 09:00:00,44.31,218.4,11.58,29.32,25.57,12.58,21.25,0.85,34.48,0.76,61.67,0.25,217.05,94.1,0.0,19.62
2023-02-08 09:00:00,2023-02-08 10:00:00,43.95,122.16,6.35,20.76,17.36,10.49,49.51,0.58,58.48,0.72,43.48,0.32,221.38,180.65,0.0,24.09
2023-02-08 10:00:00,2023-02-08 11:00:00,43.08,90.08,4.07,11.48,10.7,9.12,49.32,0.38,78.57,0.65,33.83,0.53,229.16,448.73,0.0,26.4
2023-02-08 11:00:00,2023-02-08 12:00:00,39.84,53.34,3.77,6.92,8.03,7.9,30.48,0.31,88.88,0.63,29.63,0.89,228.74,703.88,0.0,27.55
2023-02-08 12:00:00,2023-02-08 13:00:00,32.02,48.53,3.51,6.49,7.64,8.41,31.74,0.35,94.94,0.62,28.35,0.56,159.18,725.6,0.0,28.51
2023-02-08 13:00:00,2023-02-08 14:00:00,30.28,48.35,5.41,15.61,13.93,8.81,38.06,0.45,91.15,0.62,24.35,1.25,230.79,659.9,0.0,29.57
2023-02-08 14:00:00,2023-02-08 15:00:00,,,6.96,19.46,18.62,10.04,75.52,0.41,84.71,0.62,20.29,1.55,220.52,573.33,0.0,29.65
2023-02-08 15:00:00,2023-02-08 16:00:00,,,3.86,13.49,11.57,8.78,60.14,0.36,88.9,0.62,19.09,1.22,217.24,392.93,0.0,29.33
2023-02-08 16:00:00,2023-02-08 17:00:00,23.25,56.79,4.51,15.46,13.13,8.59,60.67,0.39,81.33,0.63,20.35,0.93,205.94,198.4,0.0,28.49
2023-02-08 17:00:00,2023-02-08 18:00:00,23.6,53.61,4.28,22.5,16.62,9.32,45.29,0.64,63.65,0.67,27.71,0.27,182.63,38.5,0.0,25.64
2023-02-08 18:00:00,2023-02-08 19:00:00,22.91,62.5,8.94,45.21,33.58,11.12,29.14,0.94,30.02,0.68,40.46,0.33,33.83,22.9,0.0,22.07
2023-02-08 19:00:00,2023-02-08 20:00:00,28.3,165.34,4.28,41.78,26.69,12.34,20.51,0.67,25.85,0.78,51.63,0.24,11.33,22.65,0.0,19.81
2023-02-08 20:00:00,2023-02-08 21:00:00,32.61,161.02,4.17,18.5,14.45,10.01,10.85,0.6,33.64,0.67,58.94,0.23,211.06,22.48,0.0,18.32
2023-02-08 21:00:00,2023-02-08 22:00:00,28.35,53.28,3.45,23.33,16.39,10.04,9.34,0.55,29.53,0.66,62.69,0.13,65.67,22.6,0.0,17.06
2023-02-08 22:00:00,2023-02-08 23:00:00,24.75,39.36,4.51,21.78,16.43,10.1,7.97,0.58,17.38,0.65,79.9,0.39,176.06,22.5,0.0,15.19
2023-02-08 23:00:00,2023-02-09 00:00:00,20.15,46.73,3.94,20.74,15.43,10.22,6.93,0.62,13.59,0.66,83.58,0.33,92.7,22.27,0.0,14.67
2023-02-09 00:00:00,2023-02-09 01:00:00,19.51,70.61,3.43,28.14,18.89,10.62,6.13,0.7,9.58,0.67,81.45,0.25,28.14,22.3,0.0,14.37
2023-02-09 01:00:00,2023-02-09 02:00:00,22.6,71.67,2.61,18.58,13.24,9.91,6.3,0.65,19.87,0.68,77.39,0.34,2.88,22.43,0.0,13.72
2023-02-09 02:00:00,2023-02-09 03:00:00,22.34,53.58,4.54,15.32,13.08,9.39,5.8,0.48,20.81,0.65,78.69,0.33,24.77,22.5,0.0,13.05
2023-02-09 03:00:00,2023-02-09 04:00:00,19.5,45.12,2.79,13.42,10.69,9.43,4.67,0.45,11.85,0.65,85.84,0.17,120.15,22.45,0.0,12.1
2023-02-09 04:00:00,2023-02-09 05:00:00,15.8,55.26,5.55,16.79,14.65,9.21,7.19,0.55,11.7,0.66,85.71,0.22,30.47,22.35,0.0,11.77
2023-02-09 05:00:00,2023-02-09 06:00:00,17.5,73.72,5.77,22.55,17.84,10.07,6.96,0.6,10.09,0.68,84.56,0.33,103.94,22.35,0.0,11.69
2023-02-09 06:00:00,2023-02-09 07:00:00,23.27,91.46,10.97,24.47,23.02,11.02,7.1,0.64,9.5,0.68,85.45,0.29,44.36,30.48,0.0,11.34
2023-02-09 07:00:00,2023-02-09 08:00:00,26.85,99.06,16.52,25.66,28.08,11.75,7.58,0.85,8.04,0.73,82.52,0.21,168.72,61.55,0.0,12.8
2023-02-09 08:00:00,2023-02-09 09:00:00,30.46,104.25,7.97,20.64,18.61,10.91,20.26,0.75,37.89,0.75,54.44,0.29,68.78,83.8,0.0,19.1
2023-02-09 09:00:00,2023-02-09 10:00:00,33.4,120.36,6.22,27.55,20.82,10.78,66.71,0.77,61.58,0.77,35.37,0.32,94.12,160.15,0.0,23.69
2023-02-09 10:00:00,2023-02-09 11:00:00,35.66,119.42,3.25,10.91,9.73,9.0,36.42,0.47,86.39,0.71,27.11,0.52,254.62,451.82,0.0,25.43
2023-02-09 11:00:00,2023-02-09 12:00:00,31.38,84.49,3.8,6.94,8.11,7.96,17.05,0.39,86.85,0.65,22.46,0.64,246.09,741.82,0.0,26.91
2023-02-09 12:00:00,2023-02-09 13:00:00,24.58,47.71,3.39,6.4,7.49,7.88,13.18,0.39,88.83,0.64,18.32,0.61,244.43,777.17,0.0,28.12
2023-02-09 13:00:00,2023-02-09 14:00:00,19.86,33.72,4.15,6.64,10.3,8.07,15.91,0.38,90.86,0.63,16.28,0.61,202.99,722.7,0.0,29.14
2023-02-09 14:00:00,2023-02-09 15:00:00,16.49,26.2,3.32,6.51,7.5,8.49,16.44,0.39,95.06,0.63,16.41,0.43,216.25,600.82,0.0,29.81
2023-02-09 15:00:00,2023-02-09 16:00:00,14.55,21.89,2.58,4.36,5.79,7.5,16.58,0.38,93.08,0.64,16.46,0.49,191.37,398.5,0.0,30.14
2023-02-09 16:00:00,2023-02-09 17:00:00,13.49,29.21,2.96,5.46,6.66,7.61,20.07,0.43,91.61,0.63,17.53,0.37,295.89,202.57,0.0,30.04
2023-02-09 17:00:00,2023-02-09 18:00:00,14.07,35.5,2.68,11.56,9.62,7.8,19.22,0.46,75.02,0.64,26.18,0.27,50.56,39.1,0.0,26.34
2023-02-09 18:00:00,2023-02-09 19:00:00,17.51,96.97,11.71,41.03,34.58,14.93,17.77,0.76,24.12,0.71,48.78,0.25,28.82,22.93,0.0,22.07
2023-02-09 19:00:00,2023-02-09 20:00:00,22.28,149.9,4.84,48.88,30.86,12.5,16.67,0.79,16.15,0.71,57.23,0.29,90.18,22.55,0.0,19.69
2023-02-09 20:00:00,2023-02-09 21:00:00,22.94,107.6,3.53,27.87,18.91,11.02,12.02,0.7,36.96,0.69,56.84,0.22,34.43,22.53,0.0,17.86
2023-02-09 21:00:00,2023-02-09 22:00:00,22.43,64.44,3.72,22.46,16.15,10.45,12.97,0.76,25.17,0.71,67.05,0.19,84.58,22.55,0.0,16.18
2023-02-09 22:00:00,2023-02-09 23:00:00,23.75,101.44,8.08,41.03,29.35,12.09,12.21,0.92,7.85,0.74,73.33,0.21,66.49,22.37,0.0,15.22
2023-02-09 23:00:00,2023-02-10 00:00:00,24.15,113.67,3.38,24.18,16.78,10.8,12.8,0.72,12.32,0.7,76.92,0.21,164.56,22.32,0.0,14.05
2023-02-10 00:00:00,2023-02-10 01:00:00,22.05,65.27,2.63,16.23,12.02,9.89,13.8,0.67,18.56,0.67,75.6,0.13,84.49,22.38,0.0,14.14
2023-02-10 01:00:00,2023-02-10 02:00:00,20.13,40.02,3.23,17.14,12.98,10.05,8.93,0.64,10.88,0.67,84.84,0.15,95.65,22.45,0.0,12.56
2023-02-10 02:00:00,2023-02-10 03:00:00,20.85,48.14,5.53,20.57,16.61,10.45,6.64,0.65,5.26,0.67,85.7,0.26,65.13,22.38,0.0,12.25
2023-02-10 03:00:00,2023-02-10 04:00:00,19.3,51.03,3.13,14.81,11.68,9.75,5.04,0.65,5.09,0.67,88.68,0.17,126.95,22.33,0.0,11.71
2023-02-10 04:00:00,2023-02-10 05:00:00,15.24,29.28,2.99,9.23,8.66,9.2,6.48,0.58,3.9,0.66,91.67,0.23,173.64,22.32,0.0,11.0
2023-02-10 05:00:00,2023-02-10 06:00:00,13.25,29.86,2.77,10.77,9.28,9.26,6.85,0.57,7.13,0.66,91.17,0.27,151.44,22.38,0.0,11.2
2023-02-10 06:00:00,2023-02-10 07:00:00,14.27,37.66,26.93,15.05,30.89,11.41,6.64,0.75,2.85,0.67,92.91,0.25,54.03,30.38,0.0,10.71
2023-02-10 07:00:00,2023-02-10 08:00:00,17.36,106.75,28.72,16.86,33.34,14.65,7.06,0.84,4.75,0.74,85.22,0.2,169.87,63.35,0.0,12.7
2023-02-10 08:00:00,2023-02-10 09:00:00,19.74,111.66,7.99,12.84,14.55,11.19,8.75,0.69,23.02,0.69,64.85,0.26,225.22,86.47,0.0,17.38
2023-02-10 09:00:00,2023-02-10 10:00:00,20.61,40.38,4.86,14.39,12.85,10.28,18.95,0.56,49.0,0.66,42.64,0.31,247.74,144.75,0.0,22.06
2023-02-10 10:00:00,2023-02-10 11:00:00,20.41,29.93,5.87,25.48,19.46,10.39,36.46,1.0,61.69,0.68,27.92,0.26,148.03,410.57,0.0,26.44
2023-02-10 11:00:00,2023-02-10 12:00:00,,,6.14,36.9,25.64,11.82,57.9,,89.2,0.72,21.96,0.41,231.37,683.15,0.0,28.88
2023-02-10 12:00:00,2023-02-10 13:00:00,45.08,105.23,4.25,27.87,19.41,9.35,11.43,0.63,99.26,0.74,18.66,0.56,185.74,732.0,0.0,30.15
2023-02-10 13:00:00,2023-02-10 14:00:00,40.73,85.12,5.34,19.92,16.74,9.4,81.38,0.53,101.34,0.66,16.11,0.81,245.74,667.3,0.0,31.04
2023-02-10 14:00:00,2023-02-10 15:00:00,28.42,66.15,3.7,10.12,9.69,8.21,71.87,0.49,103.56,0.64,15.14,0.78,217.23,566.52,0.0,31.64
2023-02-10 15:00:00,2023-02-10 16:00:00,29.35,67.45,,,,8.06,,0.42,88.0,0.64,14.58,1.01,245.35,361.7,0.0,31.73
2023-02-10 16:00:00,2023-02-10 17:00:00,21.62,54.73,5.42,36.15,24.67,9.09,,0.79,35.41,0.33,36.34,0.47,140.6,133.9,0.0,25.98
2023-02-10 17:00:00,2023-02-10 18:00:00,,,,,,,,,,,,,,,,
2023-02-10 18:00:00,2023-02-10 19:00:00,,,,,,,,,,,,,,,,
2023-02-10 19:00:00,2023-02-10 20:00:00,21.02,70.16,14.18,71.34,50.23,11.09,8.65,1.26,3.58,0.28,61.38,0.18,35.98,22.6,0.0,19.96
2023-02-10 20:00:00,2023-02-10 21:00:00,51.58,233.43,7.42,58.08,37.73,11.51,18.48,0.83,11.52,0.75,58.61,0.31,19.05,22.5,0.0,19.49
2023-02-10 21:00:00,2023-02-10 22:00:00,46.63,121.21,3.04,42.73,26.2,10.5,13.54,0.46,17.15,0.67,63.83,0.2,86.45,22.73,0.0,17.84
2023-02-10 22:00:00,2023-02-10 23:00:00,41.67,72.6,2.54,27.34,17.75,9.03,6.04,0.38,15.81,0.65,73.9,0.15,90.37,22.62,0.0,16.23
2023-02-10 23:00:00,2023-02-11 00:00:00,37.83,52.76,10.25,38.74,29.89,10.11,3.65,0.47,7.25,0.66,77.41,0.25,36.05,22.55,0.0,15.58
2023-02-11 00:00:00,2023-02-11 01:00:00,32.91,111.86,3.19,28.26,18.76,9.38,0.72,0.34,7.79,0.67,82.19,0.16,141.2,22.48,0.0,14.48
2023-02-11 01:00:00,2023-02-11 02:00:00,25.66,56.2,2.85,16.61,12.4,7.82,1.24,0.39,15.89,0.65,83.52,0.12,131.57,22.48,0.0,13.87
2023-02-11 02:00:00,2023-02-11 03:00:00,25.24,64.84,2.75,14.18,11.04,7.37,0.07,0.45,12.82,0.67,87.41,0.15,80.78,22.42,0.0,13.35
2023-02-11 03:00:00,2023-02-11 04:00:00,25.46,49.84,3.02,13.58,10.96,7.37,,0.43,6.63,0.67,92.24,0.13,114.06,22.43,0.0,12.6
2023-02-11 04:00:00,2023-02-11 05:00:00,20.51,34.68,3.16,12.69,10.6,7.23,6.0,0.4,4.63,0.67,92.78,0.2,106.85,22.5,0.0,12.26
2023-02-11 05:00:00,2023-02-11 06:00:00,21.83,37.37,6.36,10.75,12.15,6.99,5.11,0.43,2.48,0.68,95.14,0.24,168.25,22.48,0.0,11.7
2023-02-11 06:00:00,2023-02-11 07:00:00,19.64,29.46,5.68,11.99,12.25,7.01,4.59,0.45,3.3,0.67,94.86,0.32,218.08,30.58,0.0,11.88
2023-02-11 07:00:00,2023-02-11 08:00:00,22.39,34.33,8.87,12.53,15.09,7.58,5.41,0.4,10.5,0.68,85.25,0.29,191.39,60.88,0.0,13.91
2023-02-11 08:00:00,2023-02-11 09:00:00,17.75,32.33,8.23,16.21,16.66,7.88,8.13,0.49,22.91,0.68,69.73,0.41,205.25,78.85,0.0,17.82
2023-02-11 09:00:00,2023-02-11 10:00:00,23.97,104.35,4.23,11.42,10.79,7.18,16.25,0.41,48.11,0.68,46.44,0.33,250.78,123.1,0.0,23.53
2023-02-11 10:00:00,2023-02-11 11:00:00,22.45,70.22,3.24,12.39,10.51,6.59,32.65,0.33,79.7,0.66,29.15,0.31,201.19,396.85,0.0,27.66
2023-02-11 11:00:00,2023-02-11 12:00:00,29.85,95.98,6.28,16.14,16.73,7.03,41.3,0.32,90.9,0.66,24.31,0.57,226.42,710.95,0.0,30.24
2023-02-11 12:00:00,2023-02-11 13:00:00,25.48,76.62,3.19,11.16,9.82,8.51,37.26,0.29,105.26,0.65,20.57,0.65,236.01,697.25,0.0,31.84
2023-02-11 13:00:00,2023-02-11 14:00:00,26.47,77.18,3.02,12.26,10.27,8.19,63.38,0.31,114.01,0.66,16.11,0.74,205.65,626.38,0.0,32.99
2023-02-11 14:00:00,2023-02-11 15:00:00,32.33,40.06,,,,,,0.38,90.76,0.0,12.66,1.02,223.53,384.0,0.0,33.41
2023-02-11 15:00:00,2023-02-11 16:00:00,,,2.94,3.1,5.37,7.77,8.43,0.35,83.57,0.2,13.37,0.86,211.25,328.5,0.0,33.4
2023-02-11 16:00:00,2023-02-11 17:00:00,36.14,40.55,2.85,7.08,7.42,7.0,12.83,0.22,77.75,0.62,15.12,0.7,199.72,191.58,0.0,32.7
2023-02-11 17:00:00,2023-02-11 18:00:00,29.79,33.88,2.91,20.75,14.6,7.77,29.33,0.33,57.23,0.65,24.2,0.24,216.75,39.42,0.0,29.3
2023-02-11 18:00:00,2023-02-11 19:00:00,26.08,57.19,2.26,16.06,11.64,8.13,26.23,0.35,47.08,0.66,36.67,0.25,114.4,23.0,0.0,25.43
2023-02-11 19:00:00,2023-02-11 20:00:00,26.86,70.56,5.1,30.49,21.44,9.13,25.05,0.52,30.9,0.67,49.61,0.37,95.93,22.88,0.0,22.87
2023-02-11 20:00:00,2023-02-11 21:00:00,27.21,82.0,13.53,57.46,42.3,13.67,15.78,0.93,7.92,0.76,61.86,0.23,121.75,22.78,0.0,20.36
2023-02-11 21:00:00,2023-02-11 22:00:00,39.01,194.81,3.34,26.1,17.75,10.09,12.9,0.46,25.71,0.69,58.11,0.16,135.98,22.25,0.0,19.54
2023-02-11 22:00:00,2023-02-11 23:00:00,30.08,48.38,2.89,25.64,17.14,9.39,12.29,0.45,26.6,0.67,51.17,0.24,43.46,22.38,0.0,19.88
2023-02-11 23:00:00,2023-02-12 00:00:00,28.83,79.38,2.74,32.48,20.6,10.14,8.66,0.46,14.11,0.67,60.1,0.2,116.98,22.7,0.0,18.48
2023-02-12 00:00:00,2023-02-12 01:00:00,28.82,112.44,2.9,27.62,18.19,9.89,6.4,0.32,14.06,0.66,66.32,0.14,29.49,22.52,0.0,17.12
2023-02-12 01:00:00,2023-02-12 02:00:00,24.26,50.31,2.81,14.28,11.15,8.79,4.51,0.29,13.64,0.66,72.44,0.17,167.01,22.53,0.0,16.06
2023-02-12 02:00:00,2023-02-12 03:00:00,21.78,49.81,3.64,17.03,13.25,8.65,4.72,0.27,10.74,0.65,74.62,0.14,74.9,22.5,0.0,15.22
2023-02-12 03:00:00,2023-02-12 04:00:00,22.16,36.27,2.86,11.1,9.52,8.36,3.66,0.25,10.77,0.65,79.69,0.2,125.83,22.43,0.0,14.54
2023-02-12 04:00:00,2023-02-12 05:00:00,,,2.76,10.26,9.0,8.06,10.0,0.21,17.13,0.64,75.18,0.18,181.18,22.25,0.0,14.9
2023-02-12 05:00:00,2023-02-12 06:00:00,17.18,19.89,4.11,13.16,11.6,8.08,11.53,0.3,16.5,0.64,73.54,0.21,149.28,22.35,0.0,15.0
2023-02-12 06:00:00,2023-02-12 07:00:00,15.19,39.44,4.48,16.12,13.45,8.48,11.39,0.36,13.02,0.68,74.59,0.14,304.62,31.6,0.0,15.2
2023-02-12 07:00:00,2023-02-12 08:00:00,16.87,33.99,5.31,11.32,11.61,8.44,12.94,0.29,32.01,0.69,60.04,0.32,204.93,65.97,0.0,18.4
2023-02-12 08:00:00,2023-02-12 09:00:00,17.13,42.48,3.88,7.92,8.68,7.86,13.1,0.19,42.58,0.65,48.49,0.49,226.18,84.38,0.0,22.62
2023-02-12 09:00:00,2023-02-12 10:00:00,14.13,37.91,3.66,5.42,7.2,7.34,16.14,0.16,61.57,0.63,35.24,1.21,262.07,127.18,0.0,25.15
2023-02-12 10:00:00,2023-02-12 11:00:00,17.05,44.29,3.24,5.17,6.73,6.97,19.59,0.14,72.88,0.63,28.09,1.5,241.71,392.4,0.0,26.48
2023-02-12 11:00:00,2023-02-12 12:00:00,19.28,61.3,3.02,4.87,6.39,6.75,19.34,0.13,77.43,0.62,22.48,1.24,237.71,726.0,0.0,27.91
2023-02-12 12:00:00,2023-02-12 13:00:00,14.08,64.92,2.93,4.07,5.91,8.53,14.35,0.12,81.19,0.62,18.51,1.31,230.07,750.08,0.0,28.83
2023-02-12 13:00:00,2023-02-12 14:00:00,15.28,59.68,2.91,4.7,6.22,8.19,14.62,0.14,83.67,0.62,15.88,1.23,245.78,692.5,0.0,29.52
2023-02-12 14:00:00,2023-02-12 15:00:00,17.08,53.92,3.05,5.04,6.51,8.09,15.62,0.12,85.44,0.62,15.66,1.69,255.84,586.25,0.0,29.65
2023-02-12 15:00:00,2023-02-12 16:00:00,14.86,59.55,2.93,3.67,5.7,7.92,11.24,0.28,80.42,0.62,15.58,1.23,235.02,396.45,0.0,29.75
2023-02-12 16:00:00,2023-02-12 17:00:00,10.88,43.3,3.19,4.63,6.41,7.79,10.33,0.33,78.62,0.62,15.95,1.05,223.46,193.05,0.0,29.04
2023-02-12 17:00:00,2023-02-12 18:00:00,10.61,55.42,3.67,9.31,9.24,8.32,10.89,0.41,66.69,0.64,23.14,0.32,192.75,42.95,0.0,26.4
2023-02-12 18:00:00,2023-02-12 19:00:00,17.12,49.39,4.31,13.59,11.99,8.84,11.25,0.43,57.85,0.66,30.44,0.26,185.93,22.65,0.0,23.39
2023-02-12 19:00:00,2023-02-12 20:00:00,20.82,73.73,4.18,29.2,20.04,9.6,16.96,0.54,44.81,0.66,34.05,0.26,108.99,22.43,0.0,21.49
2023-02-12 20:00:00,2023-02-12 21:00:00,19.55,80.14,2.97,22.1,15.36,10.2,11.52,0.52,46.3,0.68,37.21,0.26,181.74,22.15,0.0,19.88
2023-02-12 21:00:00,2023-02-12 22:00:00,22.85,88.05,4.71,20.96,16.24,9.95,8.44,0.6,36.92,0.66,43.11,0.3,210.7,22.08,0.0,18.59
2023-02-12 22:00:00,2023-02-12 23:00:00,22.69,91.05,3.19,10.45,9.46,9.2,8.45,0.36,49.03,0.66,41.46,0.37,187.56,22.18,0.0,17.82
2023-02-12 23:00:00,2023-02-13 00:00:00,21.81,66.65,3.49,11.9,10.46,8.96,9.09,0.38,38.08,0.64,46.97,0.24,87.51,22.32,0.0,16.26
2023-02-13 00:00:00,2023-02-13 01:00:00,18.17,56.84,2.59,13.27,10.45,9.18,7.34,0.41,29.49,0.64,59.52,0.22,45.42,22.35,0.0,14.24
2023-02-13 01:00:00,2023-02-13 02:00:00,16.38,58.49,2.96,9.03,8.53,9.09,6.13,0.41,22.8,0.64,71.6,0.2,171.37,22.17,0.0,12.42
2023-02-13 02:00:00,2023-02-13 03:00:00,14.84,41.03,2.6,6.3,6.81,8.8,6.07,0.37,22.16,0.63,74.99,0.19,127.06,22.23,0.0,11.32
2023-02-13 03:00:00,2023-02-13 04:00:00,12.83,38.2,2.57,7.48,7.4,8.59,7.05,0.38,32.43,0.63,67.61,0.32,17.36,22.12,0.0,11.24
2023-02-13 04:00:00,2023-02-13 05:00:00,9.1,28.76,2.6,5.96,6.63,8.38,7.7,0.39,26.38,0.63,78.37,0.23,114.51,22.55,0.0,9.86
2023-02-13 05:00:00,2023-02-13 06:00:00,7.55,27.9,3.09,12.18,10.27,8.61,8.14,0.44,20.39,0.64,78.7,0.28,54.36,22.05,0.0,9.58
2023-02-13 06:00:00,2023-02-13 07:00:00,11.25,35.4,8.0,27.09,22.01,10.53,7.2,0.55,8.47,0.66,80.54,0.19,114.24,31.5,0.0,9.41
2023-02-13 07:00:00,2023-02-13 08:00:00,12.85,54.8,9.55,18.35,18.68,10.76,10.24,0.65,16.61,0.69,68.39,0.43,200.22,65.7,0.0,12.17
2023-02-13 08:00:00,2023-02-13 09:00:00,14.13,67.97,7.38,16.91,16.18,10.29,20.68,0.66,33.3,0.69,45.87,0.38,249.67,79.83,0.0,17.58
2023-02-13 09:00:00,2023-02-13 10:00:00,16.93,62.68,4.33,12.69,11.54,9.41,39.66,0.56,55.13,0.67,28.9,0.83,224.62,108.97,0.0,22.3
2023-02-13 10:00:00,2023-02-13 11:00:00,21.54,68.34,4.22,12.91,11.57,9.0,42.54,0.43,70.91,0.64,23.02,1.25,224.3,378.5,0.0,23.79
2023-02-13 11:00:00,2023-02-13 12:00:00,23.65,55.03,3.74,12.14,10.78,8.54,45.65,0.44,74.85,0.64,20.16,1.16,213.59,748.88,0.0,24.95
2023-02-13 12:00:00,2023-02-13 13:00:00,21.8,37.85,4.91,13.41,12.64,9.0,51.82,0.41,74.73,0.64,17.47,1.24,211.6,766.83,0.0,25.93
2023-02-13 13:00:00,2023-02-13 14:00:00,17.58,55.76,5.93,23.44,18.44,9.16,43.65,0.23,69.87,0.35,14.31,1.26,206.46,707.15,0.0,26.83
2023-02-13 14:00:00,2023-02-13 15:00:00,19.02,54.14,5.25,27.95,20.25,9.62,,0.22,67.77,0.63,13.69,1.23,222.21,590.48,0.0,27.33
2023-02-13 15:00:00,2023-02-13 16:00:00,20.61,55.94,4.06,26.57,18.57,9.56,,0.44,68.81,0.63,13.46,1.07,224.98,404.15,0.0,27.84
2023-02-13 16:00:00,2023-02-13 17:00:00,17.43,51.64,2.92,24.2,16.42,9.21,10.35,0.58,53.15,0.47,23.0,0.82,200.65,186.65,0.0,25.18
2023-02-13 17:00:00,2023-02-13 18:00:00,,,,,,,,,,,,,,,,
2023-02-13 18:00:00,2023-02-13 19:00:00,,,,,,,,,,,,,,,,
2023-02-13 19:00:00,2023-02-13 20:00:00,37.66,202.13,8.87,68.93,44.52,11.19,8.62,0.93,6.09,0.28,50.2,0.34,183.68,22.2,0.0,17.52
