From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),RH (%),WS (m/s),SR (W/mt2),BP (mmHg),RF (mm),AT (degree C)
2022-12-22 18:00:00,2022-12-22 19:00:00,47.95,107.82,25.61,56.7,55.62,72.22,1.62,0.74,6.65,0.77,9.27,0.15,0.21,,,0.12,8.3,,0.0,15.11
2022-12-22 19:00:00,2022-12-22 20:00:00,54.05,126.89,30.18,52.45,57.2,80.25,1.59,0.85,2.85,0.94,13.45,0.21,0.32,,,0.12,8.27,,0.0,13.96
2022-12-22 20:00:00,2022-12-22 21:00:00,61.64,152.77,35.24,50.67,60.41,93.47,2.13,0.92,2.46,1.1,16.84,0.28,0.43,,,0.11,8.22,,0.0,12.69
2022-12-22 21:00:00,2022-12-22 22:00:00,68.78,156.65,39.97,50.71,64.27,98.88,2.37,1.07,4.01,1.36,19.81,0.35,0.55,,,0.07,8.12,,0.0,12.19
2022-12-22 22:00:00,2022-12-22 23:00:00,73.77,160.76,45.05,51.41,68.82,111.44,2.37,1.14,3.25,1.44,22.04,0.39,0.63,,,0.08,8.11,,0.0,11.27
2022-12-22 23:00:00,2022-12-23 00:00:00,72.77,157.83,47.79,51.22,70.92,120.75,2.43,1.17,2.97,1.44,23.72,0.42,0.7,,,0.08,8.01,,0.0,10.66
2022-12-23 00:00:00,2022-12-23 01:00:00,73.52,167.77,51.34,50.81,73.62,110.1,2.3,1.14,3.48,1.37,24.73,0.45,0.72,,,0.06,7.91,,0.0,10.5
2022-12-23 01:00:00,2022-12-23 02:00:00,68.45,168.9,54.91,53.52,77.95,101.46,2.21,1.1,3.57,1.24,25.23,0.44,0.7,,,0.08,8.03,,0.0,10.17
2022-12-23 02:00:00,2022-12-23 03:00:00,59.97,158.27,55.75,53.75,78.74,105.29,2.25,1.06,2.96,1.14,25.73,0.44,0.69,,,0.07,7.92,,0.0,9.81
2022-12-23 03:00:00,2022-12-23 04:00:00,60.31,142.18,52.92,51.28,75.1,108.15,2.34,1.01,3.83,1.04,26.05,0.43,0.67,,,0.09,7.98,,0.0,9.56
2022-12-23 04:00:00,2022-12-23 05:00:00,61.01,126.44,50.98,49.16,72.45,120.15,2.36,0.97,3.73,0.97,26.18,0.42,0.65,,,0.07,7.98,,0.0,9.45
2022-12-23 05:00:00,2022-12-23 06:00:00,55.66,130.16,50.8,49.47,72.48,133.97,2.35,0.92,4.42,0.93,26.58,0.43,0.65,,,0.06,7.96,,0.0,8.97
2022-12-23 06:00:00,2022-12-23 07:00:00,52.19,139.23,48.27,48.04,69.63,133.68,2.59,0.92,3.04,0.88,26.95,0.44,0.65,,,0.08,15.62,,0.0,9.08
2022-12-23 07:00:00,2022-12-23 08:00:00,68.21,161.91,51.89,51.16,74.3,147.75,2.8,0.98,2.95,0.97,27.06,0.45,0.69,,,0.14,33.01,,0.0,11.74
2022-12-23 08:00:00,2022-12-23 09:00:00,80.06,178.8,53.2,54.19,76.89,136.45,3.2,1.04,3.53,1.12,26.33,0.46,0.71,,,0.19,45.63,,0.0,16.63
2022-12-23 09:00:00,2022-12-23 10:00:00,75.66,176.33,43.91,52.07,68.19,127.94,4.88,0.96,14.06,1.15,25.83,0.44,0.68,,,0.47,48.08,,0.0,21.31
2022-12-23 10:00:00,2022-12-23 11:00:00,64.41,144.77,38.91,51.3,63.69,123.83,6.96,0.91,19.34,0.97,25.64,0.43,0.62,,,0.48,94.81,,0.0,22.83
2022-12-23 11:00:00,2022-12-23 12:00:00,61.92,112.34,39.73,51.56,64.58,132.76,6.1,0.89,19.1,0.92,27.04,0.47,0.67,,,0.61,96.89,,0.0,23.9
2022-12-23 12:00:00,2022-12-23 13:00:00,59.21,93.23,37.72,52.38,63.35,144.43,5.04,0.82,21.44,0.86,27.32,0.48,0.67,,,0.62,137.26,,0.0,25.12
2022-12-23 13:00:00,2022-12-23 14:00:00,47.97,85.45,38.82,51.6,63.9,167.1,4.9,0.76,22.25,0.76,28.29,0.48,0.67,,,0.53,320.88,,0.0,26.09
2022-12-23 14:00:00,2022-12-23 15:00:00,42.45,87.1,49.21,55.69,74.46,171.44,4.43,0.79,16.09,0.74,29.43,0.52,0.71,,,0.41,321.9,,0.0,26.39
2022-12-23 15:00:00,2022-12-23 16:00:00,40.92,87.19,49.86,57.94,76.17,200.43,4.98,0.77,19.19,0.76,32.06,0.55,0.76,,,0.28,139.93,,0.0,25.78
2022-12-23 16:00:00,2022-12-23 17:00:00,43.93,101.48,70.27,65.61,96.86,203.9,4.04,0.88,7.4,0.8,34.53,0.6,0.82,,,0.12,28.62,,0.0,23.47
2022-12-23 17:00:00,2022-12-23 18:00:00,52.78,135.25,79.98,69.02,106.41,156.94,3.18,0.88,2.85,0.9,38.25,0.74,0.96,,,0.17,9.36,,0.0,19.09
2022-12-23 18:00:00,2022-12-23 19:00:00,56.48,143.88,74.65,67.19,101.16,140.52,3.19,0.94,2.16,0.97,38.05,0.76,0.98,,,0.17,8.49,,0.0,16.91
2022-12-23 19:00:00,2022-12-23 20:00:00,63.13,151.99,73.97,68.2,101.17,145.91,3.07,1.02,6.6,1.08,37.9,0.77,1.02,,,0.13,8.32,,0.0,15.71
2022-12-23 20:00:00,2022-12-23 21:00:00,80.14,173.64,71.95,67.9,99.35,154.06,3.11,1.11,5.97,1.22,37.48,0.77,1.02,,,0.08,8.21,,0.0,14.64
2022-12-23 21:00:00,2022-12-23 22:00:00,83.43,177.87,67.72,64.87,94.22,194.32,2.99,1.18,6.1,1.3,37.18,0.77,1.02,,,0.06,8.21,,0.0,13.79
2022-12-23 22:00:00,2022-12-23 23:00:00,74.76,174.59,67.07,62.85,92.7,199.74,3.14,1.21,6.28,1.32,36.72,0.76,1.02,,,0.08,8.18,,0.0,12.88
2022-12-23 23:00:00,2022-12-24 00:00:00,71.04,176.58,69.1,63.09,94.55,201.94,3.07,1.22,7.06,1.28,36.04,0.73,1.01,,,0.07,8.11,,0.0,12.23
2022-12-24 00:00:00,2022-12-24 01:00:00,70.59,182.17,70.99,64.62,96.81,196.55,3.06,1.22,6.5,1.2,35.37,0.7,0.96,,,0.08,8.01,,0.0,11.98
2022-12-24 01:00:00,2022-12-24 02:00:00,68.65,180.15,72.44,62.16,96.74,158.59,2.68,1.17,6.77,1.11,34.48,0.65,0.87,,,0.06,8.03,,0.0,11.66
2022-12-24 02:00:00,2022-12-24 03:00:00,66.66,180.69,72.38,62.27,96.77,143.26,2.55,1.14,6.15,1.03,33.68,0.62,0.85,,,0.07,8.01,,0.0,11.2
2022-12-24 03:00:00,2022-12-24 04:00:00,69.31,178.78,76.62,64.69,101.5,142.84,2.59,1.11,6.05,0.96,32.88,0.6,0.8,,,0.05,8.05,,0.0,11.12
2022-12-24 04:00:00,2022-12-24 05:00:00,58.82,164.74,76.33,64.74,101.21,144.56,2.41,1.08,6.62,0.93,32.19,0.55,0.74,,,0.06,8.04,,0.0,10.68
2022-12-24 05:00:00,2022-12-24 06:00:00,59.74,149.39,75.17,63.66,99.77,188.48,2.87,1.05,6.31,0.94,31.68,0.55,0.73,,,0.07,8.02,,0.0,10.3
2022-12-24 06:00:00,2022-12-24 07:00:00,63.25,163.8,71.53,60.56,95.09,192.79,3.01,1.07,6.49,0.99,31.7,0.55,0.74,,,0.07,15.1,,0.0,10.65
2022-12-24 07:00:00,2022-12-24 08:00:00,83.33,189.27,68.0,59.78,91.87,203.25,3.04,1.15,6.32,1.3,31.81,0.61,0.92,,,0.15,32.69,,0.0,13.07
2022-12-24 08:00:00,2022-12-24 09:00:00,98.81,179.05,60.12,57.39,84.2,194.58,4.29,1.15,7.57,1.46,30.8,0.61,0.93,,,0.18,47.91,,0.0,17.16
2022-12-24 09:00:00,2022-12-24 10:00:00,84.35,140.86,56.51,56.22,80.64,172.68,5.11,1.14,10.37,1.42,30.57,0.61,0.9,,,0.22,48.82,,0.0,21.38
2022-12-24 10:00:00,2022-12-24 11:00:00,75.12,122.85,57.05,58.13,82.23,165.49,6.9,1.12,12.61,1.38,32.29,0.63,0.92,,,0.21,70.41,,0.0,24.24
2022-12-24 11:00:00,2022-12-24 12:00:00,69.97,110.75,63.31,62.11,89.14,204.21,4.32,1.05,11.85,1.3,35.62,0.7,0.99,,,0.23,84.66,,0.0,26.08
2022-12-24 12:00:00,2022-12-24 13:00:00,61.55,94.27,65.47,60.41,90.22,250.88,4.05,1.03,10.84,1.21,37.02,0.68,0.97,,,0.23,89.86,,0.0,27.15
2022-12-24 13:00:00,2022-12-24 14:00:00,53.21,94.47,59.3,59.69,84.47,315.35,4.43,0.98,13.39,1.18,40.74,0.77,1.09,,,0.19,268.02,,0.0,27.48
2022-12-24 14:00:00,2022-12-24 15:00:00,48.34,100.38,4.01,28.03,23.0,314.65,4.81,0.62,44.2,0.77,28.04,0.45,0.77,0.2,,0.22,291.58,,0.0,27.05
2022-12-24 15:00:00,2022-12-24 16:00:00,42.64,111.57,2.87,24.99,20.58,250.91,6.31,0.68,58.85,0.42,11.28,0.15,0.41,0.28,,0.24,141.88,,0.0,25.91
2022-12-24 16:00:00,2022-12-24 17:00:00,49.21,115.87,2.98,22.99,19.79,206.63,4.56,0.71,44.97,0.61,11.21,0.15,0.41,0.26,,0.11,31.19,,0.0,23.61
2022-12-24 17:00:00,2022-12-24 18:00:00,49.73,110.42,8.59,31.66,28.79,139.06,1.77,0.76,7.23,0.87,7.96,0.2,0.66,0.35,,0.07,9.29,,0.0,19.78
2022-12-24 18:00:00,2022-12-24 19:00:00,61.66,132.17,19.26,36.29,39.91,110.89,1.74,0.89,5.61,1.07,12.18,0.28,0.71,0.42,,0.08,8.34,,0.0,16.95
2022-12-24 19:00:00,2022-12-24 20:00:00,68.59,138.93,23.77,37.32,44.07,115.87,1.61,1.0,6.18,1.35,16.6,0.35,0.78,0.45,,0.08,8.24,,0.0,15.62
2022-12-24 20:00:00,2022-12-24 21:00:00,68.3,139.83,29.09,38.12,48.89,124.05,1.85,0.99,6.21,1.45,20.14,0.43,0.88,0.46,,0.06,8.1,,0.0,14.11
2022-12-24 21:00:00,2022-12-24 22:00:00,66.48,145.34,38.73,41.32,58.37,125.99,1.96,1.15,6.79,1.55,22.7,0.46,0.86,0.11,,0.08,8.11,,0.0,13.12
2022-12-24 22:00:00,2022-12-24 23:00:00,67.3,171.95,55.3,48.42,75.66,127.82,2.15,1.23,6.14,1.51,24.93,0.49,0.86,,,0.07,8.01,,0.0,12.51
2022-12-24 23:00:00,2022-12-25 00:00:00,76.22,181.96,63.96,51.81,84.45,119.82,2.24,1.25,5.65,1.52,26.63,0.52,0.9,,,0.07,8.03,,0.0,12.21
2022-12-25 00:00:00,2022-12-25 01:00:00,71.5,185.44,68.34,53.75,89.09,124.11,2.36,1.28,6.39,1.39,27.88,0.52,0.87,,,0.08,8.09,,0.0,11.82
2022-12-25 01:00:00,2022-12-25 02:00:00,77.57,222.76,95.61,69.62,119.72,141.87,2.54,1.31,6.42,1.41,28.72,0.53,0.84,,,0.06,7.98,,0.0,11.42
2022-12-25 02:00:00,2022-12-25 03:00:00,92.92,261.82,115.44,87.59,145.16,136.85,2.81,1.32,6.79,1.36,29.1,0.56,0.87,,,0.06,7.92,,0.0,11.06
2022-12-25 03:00:00,2022-12-25 04:00:00,93.2,235.28,109.99,84.9,139.13,129.52,2.5,1.29,6.24,1.31,29.05,0.53,0.81,,,0.07,8.01,,0.0,10.64
2022-12-25 04:00:00,2022-12-25 05:00:00,83.56,193.34,100.55,78.53,128.16,128.34,2.25,1.25,6.09,1.23,28.99,0.53,0.82,,,0.07,7.99,,0.0,10.05
2022-12-25 05:00:00,2022-12-25 06:00:00,78.97,174.69,94.39,72.88,120.11,127.48,2.3,1.24,6.59,1.18,28.8,0.51,0.77,,,0.06,7.95,,0.0,9.96
2022-12-25 06:00:00,2022-12-25 07:00:00,76.35,150.45,83.5,59.31,104.17,146.43,2.48,1.25,6.25,1.18,29.02,0.52,0.8,,,0.07,15.63,,0.0,9.98
2022-12-25 07:00:00,2022-12-25 08:00:00,75.76,144.27,80.53,59.1,101.78,185.35,2.48,1.35,5.85,1.4,29.29,0.54,0.87,,,0.12,35.15,,0.0,12.25
2022-12-25 08:00:00,2022-12-25 09:00:00,72.9,133.44,72.87,68.62,100.55,195.61,2.48,1.32,7.09,1.52,29.07,0.56,0.9,,,0.15,57.98,,0.0,16.11
2022-12-25 09:00:00,2022-12-25 10:00:00,62.73,110.07,59.44,74.11,92.21,205.69,4.06,1.19,10.64,1.37,28.22,0.53,0.81,,,0.21,58.61,,0.0,20.82
2022-12-25 10:00:00,2022-12-25 11:00:00,57.65,90.8,62.02,55.66,84.9,154.33,3.5,1.16,9.54,1.25,30.4,0.56,0.84,,,0.16,80.69,,0.0,24.26
2022-12-25 11:00:00,2022-12-25 12:00:00,54.99,82.8,54.4,53.29,77.33,150.26,3.25,1.04,13.43,1.21,33.45,0.62,0.91,,,0.24,113.81,,0.0,26.37
2022-12-25 12:00:00,2022-12-25 13:00:00,45.97,74.39,58.84,51.48,80.13,204.69,2.71,0.98,11.42,1.04,35.35,0.63,0.95,,,0.25,115.35,,0.0,27.53
2022-12-25 13:00:00,2022-12-25 14:00:00,42.56,74.56,58.97,51.71,80.21,249.09,2.98,0.89,13.83,1.03,38.87,0.71,1.04,,,0.38,163.06,,0.0,27.24
2022-12-25 14:00:00,2022-12-25 15:00:00,39.7,82.68,60.52,50.8,81.22,264.76,4.11,0.85,13.84,0.84,37.3,0.62,0.94,,,0.28,267.6,,0.0,26.91
2022-12-25 15:00:00,2022-12-25 16:00:00,36.19,77.89,69.62,56.01,91.3,264.24,3.93,0.86,10.73,0.83,43.55,0.69,1.01,,,0.23,133.92,,0.0,25.98
2022-12-25 16:00:00,2022-12-25 17:00:00,34.74,77.34,90.83,67.99,114.82,246.86,4.22,0.94,5.98,0.85,46.17,0.78,1.07,,,0.08,31.32,,0.0,23.71
2022-12-25 17:00:00,2022-12-25 18:00:00,38.72,86.49,96.66,70.38,120.71,241.2,3.99,0.95,6.16,0.93,46.52,0.91,1.17,,,0.09,9.36,,0.0,19.86
2022-12-25 18:00:00,2022-12-25 19:00:00,43.08,103.1,82.94,66.76,107.72,216.84,3.9,0.95,6.75,0.98,45.5,0.95,1.22,,,0.09,8.39,,0.0,17.78
2022-12-25 19:00:00,2022-12-25 20:00:00,44.22,103.24,75.07,61.68,98.53,210.79,3.77,0.99,6.58,1.07,44.25,0.93,1.21,,,0.16,8.38,,0.0,16.24
2022-12-25 20:00:00,2022-12-25 21:00:00,46.39,90.95,67.3,56.81,89.72,210.0,3.67,0.91,6.95,1.14,42.91,0.92,1.21,,,0.1,8.26,,0.0,15.94
2022-12-25 21:00:00,2022-12-25 22:00:00,47.59,100.59,61.65,53.61,83.47,203.43,3.54,0.95,6.88,1.17,41.46,0.88,1.19,,,0.07,8.2,,0.0,14.35
2022-12-25 22:00:00,2022-12-25 23:00:00,48.69,115.62,59.97,54.43,82.53,219.32,3.56,0.98,6.85,1.19,40.3,0.85,1.15,,,0.2,8.25,,0.0,13.55
2022-12-25 23:00:00,2022-12-26 00:00:00,55.53,298.66,69.98,60.01,93.68,230.57,3.51,1.02,6.73,1.15,38.87,0.82,1.12,,,0.14,8.18,,0.0,13.35
2022-12-26 00:00:00,2022-12-26 01:00:00,60.99,291.19,68.6,58.6,91.7,218.59,3.44,1.02,7.41,1.09,37.81,0.78,1.05,,,0.08,8.07,,0.0,13.72
2022-12-26 01:00:00,2022-12-26 02:00:00,61.84,176.53,67.27,56.3,89.47,232.21,3.37,0.99,7.43,1.04,37.52,0.76,1.03,,,0.07,8.23,,0.0,12.75
2022-12-26 02:00:00,2022-12-26 03:00:00,66.59,174.1,65.8,54.0,87.04,220.81,3.4,0.98,7.46,1.0,36.78,0.74,0.99,,,0.09,8.2,,0.0,12.2
2022-12-26 03:00:00,2022-12-26 04:00:00,68.05,215.08,63.54,52.92,84.63,200.96,3.17,0.97,7.62,0.97,35.58,0.7,0.94,,,0.09,8.18,,0.0,11.86
2022-12-26 04:00:00,2022-12-26 05:00:00,64.12,198.53,59.88,50.03,80.14,203.38,3.12,0.94,7.7,0.95,34.59,0.66,0.88,,,0.1,8.14,,0.0,11.58
2022-12-26 05:00:00,2022-12-26 06:00:00,62.47,159.16,58.09,48.03,77.66,207.75,2.93,0.92,7.3,0.92,33.53,0.63,0.83,,,0.12,8.17,,0.0,11.41
2022-12-26 06:00:00,2022-12-26 07:00:00,62.65,162.3,61.19,49.96,81.24,213.49,2.93,0.95,7.77,0.94,32.83,0.61,0.82,,,0.06,15.17,,0.0,11.38
2022-12-26 07:00:00,2022-12-26 08:00:00,72.13,221.73,71.09,56.3,92.65,224.2,3.26,1.07,7.64,1.18,32.73,0.63,0.89,,,0.18,33.56,,0.0,13.44
2022-12-26 08:00:00,2022-12-26 09:00:00,75.56,181.61,65.51,57.26,88.48,207.28,4.69,1.05,7.17,1.31,31.59,0.61,0.85,,,0.19,49.35,,0.0,17.87
2022-12-26 09:00:00,2022-12-26 10:00:00,69.24,102.19,61.66,55.66,84.54,204.43,6.56,1.0,10.47,1.21,31.27,0.6,0.83,,,0.16,50.19,,0.0,21.66
2022-12-26 10:00:00,2022-12-26 11:00:00,62.55,71.83,58.99,52.08,80.47,213.27,8.28,0.92,11.11,1.14,34.11,0.64,0.86,,,0.26,62.42,,0.0,25.02
2022-12-26 11:00:00,2022-12-26 12:00:00,46.98,61.8,53.68,47.95,74.03,219.27,5.39,0.82,12.56,0.94,33.02,0.61,0.86,,,0.33,122.83,,0.0,26.81
2022-12-26 12:00:00,2022-12-26 13:00:00,42.62,76.5,55.81,47.24,75.42,283.99,5.12,0.75,13.63,0.9,36.62,0.65,0.91,,,0.33,132.16,,0.0,27.33
2022-12-26 13:00:00,2022-12-26 14:00:00,37.96,78.45,67.73,53.96,88.61,322.17,4.24,0.74,11.81,0.88,39.61,0.75,1.04,,,0.22,209.79,,0.0,27.89
2022-12-26 14:00:00,2022-12-26 15:00:00,34.09,88.97,82.78,61.0,104.61,334.42,4.06,0.73,10.65,0.88,42.14,0.79,1.1,,,0.2,314.72,,0.0,27.58
2022-12-26 15:00:00,2022-12-26 16:00:00,33.37,85.23,94.66,67.24,117.68,315.7,3.78,0.76,8.3,0.85,45.91,0.85,1.16,,,0.14,153.26,,0.0,26.69
2022-12-26 16:00:00,2022-12-26 17:00:00,33.34,68.84,112.04,76.9,136.72,307.73,3.75,0.78,7.4,0.86,47.52,0.91,1.22,,,0.07,31.48,,0.0,24.12
2022-12-26 17:00:00,2022-12-26 18:00:00,33.89,79.61,117.41,81.83,143.68,292.5,4.0,0.8,6.93,0.85,47.26,0.99,1.28,,,0.06,9.3,,0.0,20.21
2022-12-26 18:00:00,2022-12-26 19:00:00,37.58,124.83,98.43,73.52,123.89,290.2,3.84,0.89,6.31,0.94,46.22,1.0,1.27,,,0.06,8.42,,0.0,17.3
2022-12-26 19:00:00,2022-12-26 20:00:00,56.41,171.53,92.89,74.85,119.92,288.49,3.71,1.05,7.52,1.29,44.94,1.01,1.3,,,0.07,8.25,,0.0,16.16
2022-12-26 20:00:00,2022-12-26 21:00:00,69.16,217.15,85.53,68.18,110.49,277.06,3.6,1.22,7.08,1.6,43.81,1.01,1.37,,,0.07,8.22,,0.0,14.93
2022-12-26 21:00:00,2022-12-26 22:00:00,66.55,195.89,80.19,63.78,103.85,264.77,3.53,1.33,7.0,1.73,42.53,0.98,1.34,,,0.06,8.15,,0.0,14.31
2022-12-26 22:00:00,2022-12-26 23:00:00,68.23,182.7,81.21,63.18,104.45,251.68,3.37,1.37,7.17,1.72,41.06,0.93,1.27,,,0.08,8.17,,0.0,13.74
2022-12-26 23:00:00,2022-12-27 00:00:00,70.7,232.73,97.19,73.88,123.12,289.72,3.43,1.39,6.89,1.65,40.02,0.86,1.18,,,0.13,8.18,,0.0,13.47
2022-12-27 00:00:00,2022-12-27 01:00:00,70.61,255.34,113.19,81.51,140.19,262.98,3.71,1.39,7.01,1.54,38.96,0.84,1.13,,,0.12,8.19,,0.0,13.31
2022-12-27 01:00:00,2022-12-27 02:00:00,63.59,216.38,125.11,88.72,153.58,261.96,3.6,1.37,7.17,1.44,38.22,0.8,1.07,,,0.07,8.14,,0.0,13.05
2022-12-27 02:00:00,2022-12-27 03:00:00,57.81,173.44,124.75,87.4,152.55,256.44,3.67,1.33,7.2,1.32,37.66,0.8,1.06,,,0.19,8.25,,0.0,12.84
2022-12-27 03:00:00,2022-12-27 04:00:00,54.08,153.64,124.12,86.19,151.35,241.06,3.39,1.26,7.17,1.18,36.75,0.78,1.01,,,0.06,8.14,,0.0,12.68
2022-12-27 04:00:00,2022-12-27 05:00:00,46.88,121.42,120.79,84.33,147.73,223.45,3.34,1.2,7.29,1.05,35.88,0.75,0.97,,,0.09,8.18,,0.0,12.38
2022-12-27 05:00:00,2022-12-27 06:00:00,42.79,108.3,120.48,83.92,147.24,214.79,3.07,1.18,6.46,1.04,35.03,0.72,0.95,,,0.11,8.21,,0.0,12.23
2022-12-27 06:00:00,2022-12-27 07:00:00,46.52,132.06,130.46,89.5,158.36,199.11,3.04,1.17,6.68,0.99,34.26,0.67,0.9,,,0.17,15.09,,0.0,12.36
2022-12-27 07:00:00,2022-12-27 08:00:00,53.37,137.51,122.38,86.71,150.23,240.87,2.98,1.15,7.28,1.02,33.76,0.69,0.92,,,0.13,37.37,,0.0,14.54
2022-12-27 08:00:00,2022-12-27 09:00:00,53.98,123.12,106.66,80.13,133.95,240.48,4.29,1.12,8.96,1.09,33.48,0.69,0.95,,,0.16,61.06,,0.0,18.96
2022-12-27 09:00:00,2022-12-27 10:00:00,51.19,109.48,94.93,75.66,122.16,235.48,20.48,1.07,8.24,1.03,34.04,0.66,0.91,,,0.26,62.57,,0.0,23.72
2022-12-27 10:00:00,2022-12-27 11:00:00,52.0,102.91,84.8,69.74,110.51,282.53,21.03,1.05,10.17,1.0,36.54,0.7,0.98,,,0.36,90.48,,0.0,25.37
2022-12-27 11:00:00,2022-12-27 12:00:00,44.32,105.32,95.37,70.12,119.75,302.43,9.29,1.0,10.12,0.97,37.95,0.71,0.99,,,0.23,109.73,,0.0,26.8
2022-12-27 12:00:00,2022-12-27 13:00:00,43.03,92.95,97.83,75.45,124.4,268.86,5.53,0.94,10.8,0.99,39.99,0.83,1.12,,,0.3,126.61,,0.0,26.98
2022-12-27 13:00:00,2022-12-27 14:00:00,42.11,85.12,101.47,75.07,127.16,273.93,4.47,0.92,11.64,0.95,39.32,0.82,1.08,,,0.43,227.84,,0.0,26.16
2022-12-27 14:00:00,2022-12-27 15:00:00,40.26,90.52,97.73,73.23,123.13,273.05,4.71,0.88,11.88,0.94,39.73,0.9,1.15,,,0.44,270.05,,0.0,25.98
2022-12-27 15:00:00,2022-12-27 16:00:00,43.16,86.86,99.4,75.15,125.71,287.38,4.22,0.86,10.83,0.89,39.05,0.88,1.1,,,0.35,119.52,,0.0,25.1
2022-12-27 16:00:00,2022-12-27 17:00:00,40.21,77.19,106.55,78.38,133.05,272.24,3.93,0.9,9.1,0.88,41.5,0.9,1.12,,,0.15,32.32,,0.0,23.72
2022-12-27 17:00:00,2022-12-27 18:00:00,39.96,76.77,118.09,84.07,145.41,286.78,3.99,0.93,7.18,0.9,43.4,1.0,1.23,,,0.09,9.23,,0.0,21.0
2022-12-27 18:00:00,2022-12-27 19:00:00,43.38,86.47,102.96,75.85,128.63,292.72,3.9,0.97,6.89,0.95,43.41,1.01,1.2,,,0.09,8.49,,0.0,19.15
2022-12-27 19:00:00,2022-12-27 20:00:00,48.45,95.4,98.15,75.64,124.77,301.66,3.83,1.0,8.02,1.02,43.35,1.02,1.22,,,0.07,8.36,,0.0,18.18
2022-12-27 20:00:00,2022-12-27 21:00:00,54.59,99.37,89.81,74.09,117.02,295.37,3.82,0.94,8.28,1.08,43.08,1.02,1.23,,,0.07,8.26,,0.0,16.82
2022-12-27 21:00:00,2022-12-27 22:00:00,56.16,108.15,82.63,67.4,107.73,290.52,3.79,1.05,7.75,1.19,42.62,1.0,1.22,,,0.06,8.22,,0.0,16.3
2022-12-27 22:00:00,2022-12-27 23:00:00,63.24,112.49,79.92,64.89,104.28,282.01,3.46,1.13,8.29,1.29,42.21,1.01,1.27,,,0.09,8.27,,0.0,16.3
2022-12-27 23:00:00,2022-12-28 00:00:00,63.04,127.08,79.57,64.61,103.85,273.37,3.44,1.14,7.46,1.3,41.94,1.0,1.25,,,0.07,8.26,,0.0,15.93
2022-12-28 00:00:00,2022-12-28 01:00:00,60.17,140.32,89.88,69.89,114.98,283.73,3.54,1.15,7.91,1.28,41.69,0.95,1.19,,,0.08,8.28,,0.0,15.47
2022-12-28 01:00:00,2022-12-28 02:00:00,61.69,143.06,86.07,67.15,110.51,289.88,3.39,1.1,7.02,1.24,41.32,0.96,1.21,,,0.06,8.25,,0.0,15.54
2022-12-28 02:00:00,2022-12-28 03:00:00,63.66,140.05,82.45,64.98,106.33,299.65,3.15,1.1,7.56,1.2,41.19,0.96,1.24,,,0.07,8.31,,0.0,15.25
2022-12-28 03:00:00,2022-12-28 04:00:00,61.98,153.69,79.95,62.91,103.23,304.04,3.18,1.08,7.36,1.16,40.78,0.96,1.24,,,0.1,8.33,,0.0,14.67
2022-12-28 04:00:00,2022-12-28 05:00:00,68.9,166.31,77.82,61.37,100.63,296.15,3.33,1.05,8.16,1.1,39.9,0.93,1.21,,,0.1,8.21,,0.0,14.59
2022-12-28 05:00:00,2022-12-28 06:00:00,70.83,163.46,73.56,58.56,95.76,280.89,3.03,1.05,8.06,1.12,39.32,0.88,1.16,,,0.1,8.21,,0.0,14.45
2022-12-28 06:00:00,2022-12-28 07:00:00,75.27,169.45,69.01,56.29,90.87,272.77,2.92,1.09,7.95,1.17,38.87,0.9,1.22,,,0.15,15.2,,0.0,14.7
2022-12-28 07:00:00,2022-12-28 08:00:00,76.03,171.16,70.0,57.04,92.07,269.0,2.9,1.17,7.91,1.41,38.46,0.9,1.31,,,0.09,42.09,,0.0,15.54
2022-12-28 08:00:00,2022-12-28 09:00:00,78.98,166.95,67.16,55.47,88.93,257.35,3.12,1.24,8.95,1.56,37.61,0.9,1.36,,,0.12,67.05,,0.0,18.17
2022-12-28 09:00:00,2022-12-28 10:00:00,87.35,169.31,64.77,57.56,88.11,220.66,3.92,1.27,10.85,1.64,37.02,0.88,1.31,,,0.15,80.97,,0.0,20.84
2022-12-28 10:00:00,2022-12-28 11:00:00,,,,,,,,,,,,,,,,,,,,
2022-12-28 11:00:00,2022-12-28 12:00:00,,,,,,,,,,,,,,,,,,,,
2022-12-28 12:00:00,2022-12-28 13:00:00,,,,,,,,,,,,,,,,,,,,
2022-12-28 13:00:00,2022-12-28 14:00:00,,,,,,,,,,,,,,,,,,,,
2022-12-28 14:00:00,2022-12-28 15:00:00,,,,,,,,,,,,,,,,,,,,
2022-12-28 15:00:00,2022-12-28 16:00:00,,,,,,,,,,,,,,,,,,,,
2022-12-28 16:00:00,2022-12-28 17:00:00,,,,,,,,,,,,,,,,,,,,
2022-12-28 17:00:00,2022-12-28 18:00:00,,,,,,,,,,,,,,,,,,,,
2022-12-28 18:00:00,2022-12-28 19:00:00,,,,,,,,,,,,,,,,,,,,
2022-12-28 19:00:00,2022-12-28 20:00:00,,,,,,,,,,,,,,,,,,,,
2022-12-28 20:00:00,2022-12-28 21:00:00,,,,,,,,,,,,,,,,,,,,
2022-12-28 21:00:00,2022-12-28 22:00:00,,,,,,,,,,,,,,,,,,,,
