From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),VWS (m/s),Xylene (ug/m3),AT (degree C),RF (mm)
2019-12-08 12:00:00,2019-12-08 13:00:00,96.32,161.53,7.85,44.85,52.71,3.8,7.0,0.53,110.4,5.18,,8.31,13.99,55.86,24.72,231.62,430.84,,,,27.79,
2019-12-08 13:00:00,2019-12-08 14:00:00,97.37,164.16,3.29,27.73,31.01,4.23,6.97,0.45,151.41,7.4,,13.16,22.56,53.67,24.87,232.07,292.09,,,,28.53,
2019-12-08 14:00:00,2019-12-08 15:00:00,93.22,131.07,1.41,16.85,18.26,4.65,10.19,0.57,135.94,14.38,,5.93,6.11,53.55,25.41,234.06,109.7,,,,29.99,
2019-12-08 15:00:00,2019-12-08 16:00:00,90.09,135.03,2.7,25.44,28.13,5.3,15.03,0.65,140.15,19.77,,6.69,15.41,56.84,25.76,235.17,71.93,,,,29.36,
2019-12-08 16:00:00,2019-12-08 17:00:00,95.84,169.88,2.71,19.38,22.1,4.94,14.05,0.64,180.19,21.14,,2.86,14.7,62.25,25.86,106.67,30.28,,,,27.82,
2019-12-08 17:00:00,2019-12-08 18:00:00,96.11,155.4,2.99,16.98,19.98,4.81,14.32,0.66,145.13,15.09,,4.04,11.77,68.37,25.9,53.0,0.85,,,,26.92,
2019-12-08 18:00:00,2019-12-08 19:00:00,100.58,146.88,2.23,14.93,17.15,3.92,12.47,0.59,141.3,11.56,,0.32,9.21,68.93,25.91,181.81,,,,,26.57,
2019-12-08 19:00:00,2019-12-08 20:00:00,92.84,132.31,1.07,13.6,14.68,3.04,6.58,0.49,119.27,5.41,,2.79,18.77,74.22,25.76,105.93,,,,,26.22,
2019-12-08 20:00:00,2019-12-08 21:00:00,91.05,124.08,0.95,12.89,13.83,3.46,8.81,0.54,117.36,9.18,,2.33,13.78,77.84,25.95,181.08,,,,,26.0,
2019-12-08 21:00:00,2019-12-08 22:00:00,87.11,124.92,1.19,13.82,15.0,3.15,10.84,0.54,69.2,6.41,,3.18,15.64,73.78,25.79,106.77,,,,,25.96,
2019-12-08 22:00:00,2019-12-08 23:00:00,94.42,127.45,1.94,25.31,27.25,3.31,13.62,0.64,19.84,9.17,,1.87,17.78,70.84,25.84,52.74,,,,,25.92,
2019-12-08 23:00:00,2019-12-09 00:00:00,103.87,169.0,7.7,54.52,62.23,4.47,21.99,0.79,2.34,7.96,,11.51,15.13,70.03,25.98,144.78,,,,,25.71,
2019-12-09 00:00:00,2019-12-09 01:00:00,115.29,205.72,18.99,68.85,87.85,2.08,24.17,0.58,3.76,12.68,,7.2,23.79,71.64,25.63,234.59,,,,,25.45,
2019-12-09 01:00:00,2019-12-09 02:00:00,121.07,223.32,14.45,55.27,69.71,3.17,20.62,0.58,4.56,15.81,,4.46,14.72,71.87,25.6,234.3,,,,,25.27,
2019-12-09 02:00:00,2019-12-09 03:00:00,114.91,176.35,16.17,45.15,61.33,2.9,20.06,0.69,10.75,14.78,,18.29,38.86,69.18,25.54,234.09,,,,,25.04,
2019-12-09 03:00:00,2019-12-09 04:00:00,109.16,155.28,5.64,29.11,34.75,3.13,11.93,0.64,26.73,16.18,,19.68,38.75,69.06,25.44,233.68,,,,,24.77,
2019-12-09 04:00:00,2019-12-09 05:00:00,110.32,147.31,5.11,30.04,35.14,3.06,12.06,0.65,26.45,11.24,,10.44,17.43,71.52,25.45,233.6,,,,,24.39,
2019-12-09 05:00:00,2019-12-09 06:00:00,111.84,150.32,4.06,33.52,37.6,2.87,10.86,0.67,26.03,17.64,,13.48,36.28,73.39,25.37,233.18,,,,,24.29,
2019-12-09 06:00:00,2019-12-09 07:00:00,113.69,147.6,12.74,44.98,57.72,2.99,13.41,0.82,11.7,12.4,,12.69,20.74,79.09,25.13,232.33,,,,,23.98,
2019-12-09 07:00:00,2019-12-09 08:00:00,128.16,212.57,50.06,45.24,95.31,1.98,20.62,0.57,4.67,12.86,,4.78,26.91,79.93,25.93,107.58,31.46,,,,24.25,
2019-12-09 08:00:00,2019-12-09 09:00:00,128.05,193.9,57.66,38.27,95.92,1.22,21.13,0.87,5.18,15.38,,5.19,27.66,76.24,25.71,163.48,144.99,,,,25.44,
2019-12-09 09:00:00,2019-12-09 10:00:00,120.82,192.87,26.21,35.99,62.21,2.33,20.8,0.78,7.72,15.32,,7.3,26.77,71.09,24.99,232.33,318.9,,,,26.43,
2019-12-09 10:00:00,2019-12-09 11:00:00,108.37,291.9,23.59,47.13,70.73,2.88,20.89,0.8,13.1,12.14,,8.94,35.42,66.02,24.9,232.24,441.81,,,,27.22,
2019-12-09 11:00:00,2019-12-09 12:00:00,104.84,232.18,21.14,49.35,70.49,3.65,27.01,0.81,32.59,14.04,,9.88,27.88,61.65,24.75,231.68,519.85,,,,27.97,
2019-12-09 12:00:00,2019-12-09 13:00:00,104.47,176.69,19.14,76.13,95.25,3.87,18.88,0.83,86.42,7.73,,2.36,2.97,60.56,24.85,231.98,478.23,,,,28.68,
2019-12-09 13:00:00,2019-12-09 14:00:00,105.6,193.18,5.2,38.34,43.54,4.83,12.29,0.67,137.44,8.39,,5.85,16.57,58.88,25.02,232.64,324.01,,,,29.46,
2019-12-09 14:00:00,2019-12-09 15:00:00,93.57,143.53,4.43,20.02,24.46,7.46,25.62,0.81,141.78,13.29,,,8.65,55.26,26.28,65.39,53.38,,,,31.18,
2019-12-09 15:00:00,2019-12-09 16:00:00,70.63,117.8,6.18,20.42,26.6,8.34,30.45,0.74,143.34,13.9,,9.4,22.38,57.16,25.81,182.18,35.42,,,,30.58,
2019-12-09 16:00:00,2019-12-09 17:00:00,73.53,171.4,5.0,19.92,24.91,6.3,23.73,0.64,137.23,17.18,,0.07,23.02,61.06,25.9,144.55,17.56,,,,29.61,
2019-12-09 17:00:00,2019-12-09 18:00:00,68.02,104.17,3.17,20.56,23.73,4.69,21.42,0.58,98.23,10.52,,9.23,7.89,65.42,25.79,174.16,,,,,28.13,
2019-12-09 18:00:00,2019-12-09 19:00:00,50.29,92.35,2.81,21.19,24.0,4.69,21.11,0.61,86.06,10.97,,7.78,16.71,69.87,25.55,233.95,,,,,27.06,
2019-12-09 19:00:00,2019-12-09 20:00:00,41.16,71.17,2.59,16.2,18.81,4.87,20.27,0.62,81.91,6.43,,4.38,11.83,72.7,25.52,233.87,,,,,26.72,
2019-12-09 20:00:00,2019-12-09 21:00:00,43.42,62.48,2.04,12.73,14.77,5.81,20.61,0.62,114.85,5.82,,1.6,21.28,74.73,25.88,106.59,,,,,26.73,
2019-12-09 21:00:00,2019-12-09 22:00:00,51.78,81.01,1.9,17.95,19.88,5.77,18.95,0.64,114.71,6.3,,0.39,21.52,74.76,25.86,181.08,,,,,26.47,
2019-12-09 22:00:00,2019-12-09 23:00:00,59.01,95.02,1.94,25.89,27.84,5.53,18.55,0.74,88.98,7.68,,1.25,12.43,77.47,25.86,234.98,,,,,26.17,
2019-12-09 23:00:00,2019-12-10 00:00:00,75.81,119.31,4.08,33.64,37.72,5.19,19.55,0.75,63.53,4.02,,9.02,24.51,75.27,25.68,234.74,,,,,26.01,
2019-12-10 00:00:00,2019-12-10 01:00:00,80.47,124.01,9.5,52.6,62.1,4.74,19.44,0.61,35.89,8.81,,15.57,30.64,72.33,26.08,64.53,,,,,25.78,
2019-12-10 01:00:00,2019-12-10 02:00:00,83.32,136.0,14.07,56.76,70.83,4.86,19.86,0.53,19.62,12.36,,6.63,24.19,72.1,25.62,223.39,,,,,25.35,
2019-12-10 02:00:00,2019-12-10 03:00:00,85.16,135.92,14.63,47.03,61.67,5.32,19.83,0.49,20.4,5.94,,18.77,26.87,75.87,25.66,234.32,,,,,25.26,
2019-12-10 03:00:00,2019-12-10 04:00:00,87.09,141.3,22.07,57.95,80.05,5.56,21.27,0.6,9.97,10.52,,9.54,37.7,80.84,26.07,107.0,,,,,25.18,
2019-12-10 04:00:00,2019-12-10 05:00:00,96.64,221.18,61.5,53.47,114.97,5.42,24.04,0.64,16.25,12.5,,10.29,34.7,82.89,25.71,180.99,,,,,24.83,
2019-12-10 05:00:00,2019-12-10 06:00:00,115.21,277.53,47.29,56.03,103.31,6.02,23.35,0.61,14.61,15.59,,15.25,54.44,82.39,25.52,233.79,,,,,24.66,
2019-12-10 06:00:00,2019-12-10 07:00:00,115.75,190.72,22.41,54.18,76.59,7.91,25.45,0.56,8.97,14.46,,15.8,49.52,80.43,25.94,107.08,,,,,24.48,
2019-12-10 07:00:00,2019-12-10 08:00:00,138.78,210.65,27.19,49.74,76.94,8.12,28.18,0.63,11.0,14.75,,9.73,30.58,81.26,25.66,180.74,24.8,,,,24.56,
2019-12-10 08:00:00,2019-12-10 09:00:00,126.21,194.22,39.74,40.92,80.66,6.41,31.56,0.6,13.01,15.54,,5.34,58.76,79.77,25.02,232.22,144.39,,,,25.56,
2019-12-10 09:00:00,2019-12-10 10:00:00,121.84,197.81,44.15,55.44,99.64,7.17,40.31,0.88,20.9,14.24,,10.04,31.74,74.52,24.75,231.32,309.74,,,,26.24,
2019-12-10 10:00:00,2019-12-10 11:00:00,116.72,203.11,31.57,60.1,91.65,4.53,38.94,0.76,40.33,15.43,,6.44,28.24,68.72,24.44,230.43,443.73,,,,26.69,
2019-12-10 11:00:00,2019-12-10 12:00:00,96.22,160.03,19.49,64.16,83.64,6.37,32.86,0.84,58.55,9.37,,1.01,16.97,66.97,24.79,231.81,532.17,,,,27.77,
2019-12-10 12:00:00,2019-12-10 13:00:00,109.9,196.31,14.29,67.08,81.36,6.21,22.39,0.85,66.99,13.81,,6.05,23.86,65.42,24.89,232.01,488.14,,,,28.63,
2019-12-10 13:00:00,2019-12-10 14:00:00,114.78,195.1,7.41,38.43,45.82,8.71,32.01,0.83,109.7,18.48,,12.0,16.47,54.52,25.34,233.75,175.31,,,,31.04,
2019-12-10 14:00:00,2019-12-10 15:00:00,87.48,137.78,4.44,27.4,31.84,10.17,31.34,0.86,162.45,20.22,,12.3,30.99,59.52,25.56,234.47,57.96,,,,30.57,
2019-12-10 15:00:00,2019-12-10 16:00:00,88.56,145.52,3.42,24.7,28.11,11.66,31.19,0.72,168.19,19.42,,0.58,24.28,61.48,25.69,234.71,35.04,,,,29.36,
2019-12-10 16:00:00,2019-12-10 17:00:00,78.15,128.16,3.2,19.58,22.78,8.18,21.88,0.6,150.95,22.83,,5.25,8.44,62.5,25.95,144.3,17.39,,,,28.73,
2019-12-10 17:00:00,2019-12-10 18:00:00,61.89,125.64,2.16,20.83,22.99,7.35,21.07,0.58,125.54,13.95,,0.83,22.92,64.43,25.81,174.2,0.42,,,,27.75,
2019-12-10 18:00:00,2019-12-10 19:00:00,57.13,88.83,2.33,19.3,21.63,10.39,32.73,0.7,143.03,11.15,,2.36,6.44,68.63,25.58,234.06,,,,,27.07,
2019-12-10 19:00:00,2019-12-10 20:00:00,64.11,99.38,2.67,22.36,25.02,11.96,30.13,0.76,139.75,6.99,,4.22,15.29,72.46,25.62,234.12,,,,,26.68,
2019-12-10 20:00:00,2019-12-10 21:00:00,70.0,105.05,2.12,18.57,20.7,10.47,20.51,0.77,108.57,10.31,,9.63,21.94,75.34,25.74,234.33,,,,,26.57,
2019-12-10 21:00:00,2019-12-10 22:00:00,70.48,118.0,2.42,22.68,25.1,9.64,19.98,0.74,83.8,9.1,,3.0,14.63,81.26,25.91,235.69,,,,,26.22,
2019-12-10 22:00:00,2019-12-10 23:00:00,73.63,119.13,2.87,23.8,26.68,8.9,20.09,0.76,73.36,5.73,,,19.97,81.56,25.89,106.45,,,,,25.95,
2019-12-10 23:00:00,2019-12-11 00:00:00,77.93,133.88,5.73,37.25,42.98,8.7,22.86,0.81,40.02,4.13,,1.37,17.19,75.82,25.77,181.86,,,,,25.89,
2019-12-11 00:00:00,2019-12-11 01:00:00,82.84,157.3,15.77,61.75,77.53,9.5,32.57,0.68,12.59,6.05,,18.31,48.65,73.43,25.49,233.91,,,,,25.79,
2019-12-11 01:00:00,2019-12-11 02:00:00,83.42,162.4,20.58,74.55,95.11,9.93,34.13,0.63,6.56,10.38,,9.37,28.24,78.7,25.33,232.91,,,,,25.56,
2019-12-11 02:00:00,2019-12-11 03:00:00,91.79,190.91,18.0,58.86,76.84,10.01,34.3,0.62,14.85,14.33,,14.68,48.65,80.59,25.34,232.91,,,,,25.19,
2019-12-11 03:00:00,2019-12-11 04:00:00,93.31,175.59,6.54,31.77,38.31,9.34,29.75,0.83,35.14,16.57,,11.35,16.15,83.9,24.94,231.54,,,,,24.88,
2019-12-11 04:00:00,2019-12-11 05:00:00,82.96,150.89,6.17,41.77,47.94,8.81,20.22,0.71,23.12,23.76,,12.34,52.31,80.18,25.33,232.94,,,,,24.73,
2019-12-11 05:00:00,2019-12-11 06:00:00,106.42,201.12,20.21,62.58,82.8,8.68,21.82,0.56,10.08,25.86,,21.6,34.12,80.96,25.49,233.41,,,,,24.5,
2019-12-11 06:00:00,2019-12-11 07:00:00,120.11,253.5,38.33,58.82,97.15,8.76,23.55,0.61,7.14,26.56,,22.15,25.63,81.94,24.97,231.66,,,,,24.39,
2019-12-11 07:00:00,2019-12-11 08:00:00,125.53,269.43,28.66,55.24,83.86,8.93,34.18,0.69,9.39,22.36,,25.78,39.73,80.04,24.67,230.78,17.09,,,,24.49,
2019-12-11 08:00:00,2019-12-11 09:00:00,119.04,234.18,24.75,55.8,80.55,9.57,53.31,0.65,18.03,24.16,,26.32,40.52,79.3,24.71,230.87,117.92,,,,25.07,
2019-12-11 09:00:00,2019-12-11 10:00:00,101.55,180.89,30.19,61.81,91.99,10.18,59.63,0.62,21.62,26.39,,23.67,38.34,76.85,24.71,231.27,259.17,,,,25.61,
2019-12-11 10:00:00,2019-12-11 11:00:00,119.37,224.43,18.39,55.62,73.99,9.63,58.45,0.76,57.31,23.29,,8.63,52.26,73.72,24.62,230.99,382.1,,,,26.01,
2019-12-11 11:00:00,2019-12-11 12:00:00,115.68,192.91,8.06,44.08,52.13,9.29,52.96,0.85,103.79,19.9,,13.91,21.92,65.98,24.86,231.77,460.11,,,,27.43,
2019-12-11 12:00:00,2019-12-11 13:00:00,118.12,185.06,9.05,65.81,74.85,6.88,29.24,0.65,87.06,16.77,,4.49,20.19,63.65,25.57,234.76,388.58,,,,29.09,
2019-12-11 13:00:00,2019-12-11 14:00:00,136.2,245.38,4.38,33.41,37.79,9.37,24.8,0.68,139.63,11.93,,10.75,14.28,64.69,25.96,235.65,278.25,,,,28.85,
2019-12-11 14:00:00,2019-12-11 15:00:00,116.0,234.73,2.67,26.4,29.07,8.6,22.14,0.86,133.35,13.5,,2.18,11.6,71.94,25.84,105.46,122.84,,,,28.1,
2019-12-11 15:00:00,2019-12-11 16:00:00,113.62,194.13,3.98,22.1,26.11,6.17,15.67,0.72,56.95,7.88,,6.58,3.85,71.14,25.79,52.61,65.86,,,,27.78,
2019-12-11 16:00:00,2019-12-11 17:00:00,98.47,170.24,3.17,16.41,19.59,8.36,29.38,0.7,83.91,6.62,,7.77,4.64,72.2,25.84,52.69,23.13,,,,27.38,
2019-12-11 17:00:00,2019-12-11 18:00:00,85.0,147.72,2.3,14.81,17.11,8.53,27.27,0.63,102.59,4.73,,1.07,6.3,74.64,25.81,52.76,,,,,26.84,
2019-12-11 18:00:00,2019-12-11 19:00:00,85.32,132.0,1.27,9.8,11.07,7.78,24.73,0.61,106.1,3.62,,,16.91,76.59,25.8,52.51,,,,,26.45,
2019-12-11 19:00:00,2019-12-11 20:00:00,85.89,131.3,1.66,8.76,10.42,7.1,24.21,0.62,104.55,3.19,,0.9,5.38,77.56,25.86,52.95,,,,,26.28,
2019-12-11 20:00:00,2019-12-11 21:00:00,80.95,124.63,1.36,16.39,17.76,5.51,9.74,0.66,95.97,0.93,,0.73,2.72,79.38,25.89,181.87,,,,,26.02,
2019-12-11 21:00:00,2019-12-11 22:00:00,88.22,144.23,2.26,26.58,28.84,4.62,6.68,0.64,76.51,2.75,,1.87,8.89,80.9,25.85,159.13,,,,,25.79,
2019-12-11 22:00:00,2019-12-11 23:00:00,99.37,148.05,2.18,26.27,28.44,6.12,15.88,0.65,58.27,5.47,,,0.08,78.82,25.9,144.56,,,,,25.59,
2019-12-11 23:00:00,2019-12-12 00:00:00,97.25,161.4,2.75,23.9,26.65,7.53,22.12,0.75,56.83,0.03,,4.05,12.75,68.36,26.0,144.69,,,,,25.57,
2019-12-12 00:00:00,2019-12-12 01:00:00,101.78,173.69,6.38,38.74,45.12,8.79,34.66,0.77,42.19,7.8,,6.51,12.13,66.35,25.79,182.31,,,,,25.29,
2019-12-12 01:00:00,2019-12-12 02:00:00,92.9,172.66,16.63,67.17,83.81,8.69,29.72,0.62,10.95,6.46,,5.09,16.66,69.46,25.69,234.73,,,,,24.9,
2019-12-12 02:00:00,2019-12-12 03:00:00,110.96,203.4,30.17,59.77,89.94,6.68,22.8,0.64,6.92,7.77,,8.38,9.94,75.81,25.59,234.54,,,,,24.86,
2019-12-12 03:00:00,2019-12-12 04:00:00,121.53,207.47,54.3,45.17,99.48,4.52,23.53,0.6,5.44,8.33,,11.5,22.82,81.5,25.64,234.53,,,,,24.38,
2019-12-12 04:00:00,2019-12-12 05:00:00,119.79,214.17,52.08,32.52,84.6,7.15,30.52,0.57,6.34,13.03,,7.67,39.45,81.51,25.54,233.73,,,,,24.36,
2019-12-12 05:00:00,2019-12-12 06:00:00,123.84,225.85,26.21,39.03,65.23,8.12,33.97,0.55,6.01,11.93,,19.77,53.11,81.32,25.89,123.35,,,,,24.2,
2019-12-12 06:00:00,2019-12-12 07:00:00,122.05,200.47,57.53,27.38,84.94,7.61,35.15,0.69,5.13,12.43,,12.06,50.13,83.6,25.84,144.0,,,,,24.12,
2019-12-12 07:00:00,2019-12-12 08:00:00,118.13,206.0,99.93,30.03,129.97,5.56,33.13,0.67,5.54,11.83,,22.61,52.03,81.34,25.53,233.89,2.9,,,,24.46,
2019-12-12 08:00:00,2019-12-12 09:00:00,120.2,259.3,34.28,60.78,95.05,7.78,39.23,0.74,15.25,11.31,,33.31,44.89,70.72,25.15,232.8,114.52,,,,25.98,
2019-12-12 09:00:00,2019-12-12 10:00:00,104.59,173.14,36.52,65.31,101.85,8.41,51.09,0.5,18.91,13.19,,16.43,26.24,75.48,24.72,231.37,238.78,,,,25.57,
2019-12-12 10:00:00,2019-12-12 11:00:00,129.16,234.84,23.14,74.13,97.26,7.73,49.25,0.56,39.66,13.57,,4.35,32.02,72.38,24.62,231.05,346.08,,,,25.98,
2019-12-12 11:00:00,2019-12-12 12:00:00,126.52,229.93,12.08,49.35,61.43,8.02,45.09,0.46,74.56,13.84,,2.44,25.06,64.15,25.22,233.2,447.32,,,,28.09,
2019-12-12 12:00:00,2019-12-12 13:00:00,105.78,190.06,4.77,20.42,25.18,7.82,37.05,0.6,86.28,10.14,,5.72,19.03,59.61,25.92,106.86,445.56,,,,29.05,
2019-12-12 13:00:00,2019-12-12 14:00:00,92.26,163.5,3.77,14.0,17.77,8.61,36.3,0.56,85.9,10.07,,6.18,22.8,60.19,25.88,53.25,325.82,,,,28.66,
2019-12-12 14:00:00,2019-12-12 15:00:00,82.84,124.17,3.32,12.79,16.1,10.14,34.2,0.5,92.81,6.33,,8.12,24.66,64.31,25.93,183.18,82.12,,,,27.42,
2019-12-12 15:00:00,2019-12-12 16:00:00,81.68,151.78,2.26,12.43,14.69,10.07,34.52,0.47,92.25,2.38,,7.53,9.34,65.57,26.05,236.15,44.74,,,,27.0,
2019-12-12 16:00:00,2019-12-12 17:00:00,80.0,157.5,2.75,14.09,16.84,10.74,36.33,0.47,97.67,3.31,,2.83,14.11,67.22,25.87,106.27,18.36,,,,26.57,
2019-12-12 17:00:00,2019-12-12 18:00:00,80.17,117.0,2.25,18.13,20.39,9.92,32.94,0.49,104.09,6.25,,1.31,14.94,69.39,25.89,53.86,0.34,,,,25.92,
2019-12-12 18:00:00,2019-12-12 19:00:00,82.45,128.62,1.68,13.94,15.63,9.74,31.82,0.55,106.95,3.93,,3.57,12.89,71.62,25.8,164.52,,,,,25.35,
2019-12-12 19:00:00,2019-12-12 20:00:00,90.16,135.84,2.08,14.79,16.88,9.21,31.6,0.63,99.34,5.26,,5.05,5.5,73.3,25.56,233.74,,,,,25.02,
2019-12-12 20:00:00,2019-12-12 21:00:00,91.81,134.23,2.46,24.7,27.16,9.76,28.94,0.76,78.7,4.88,,0.58,11.27,74.98,25.52,233.71,,,,,24.73,
2019-12-12 21:00:00,2019-12-12 22:00:00,93.47,135.13,2.38,15.24,17.62,11.05,29.51,0.58,80.91,4.55,,0.49,9.46,73.7,25.49,233.79,,,,,25.03,
2019-12-12 22:00:00,2019-12-12 23:00:00,78.71,116.0,2.19,12.01,14.22,11.24,28.09,0.51,79.71,3.83,,3.74,15.64,73.55,26.02,63.42,,,,,24.99,
2019-12-12 23:00:00,2019-12-13 00:00:00,71.21,143.0,1.62,7.95,9.59,10.71,27.61,0.45,81.81,4.18,,3.93,21.18,72.58,25.94,144.38,,,,,25.08,
2019-12-13 00:00:00,2019-12-13 01:00:00,63.83,85.0,1.74,9.73,11.46,10.38,26.59,0.41,73.28,0.98,,0.71,35.32,72.62,25.58,234.13,,,,,24.94,
2019-12-13 01:00:00,2019-12-13 02:00:00,47.48,70.15,2.16,15.75,17.9,8.27,24.93,0.4,63.87,2.91,,7.6,23.72,71.51,25.91,106.1,,,,,24.51,
2019-12-13 02:00:00,2019-12-13 03:00:00,53.96,89.37,8.74,36.79,45.55,8.04,25.91,0.68,26.15,4.78,,1.16,12.4,76.56,25.73,182.55,,,,,24.15,
2019-12-13 03:00:00,2019-12-13 04:00:00,82.57,156.58,13.8,66.64,80.44,7.74,27.4,0.7,18.15,4.01,,0.38,17.59,78.67,25.67,234.51,,,,,23.89,
2019-12-13 04:00:00,2019-12-13 05:00:00,126.48,200.87,12.65,69.9,82.48,8.52,27.86,0.66,23.49,7.71,,,6.08,78.0,25.59,234.06,,,,,23.65,
2019-12-13 05:00:00,2019-12-13 06:00:00,147.12,221.44,9.94,57.74,67.69,9.61,28.96,0.49,37.29,8.08,,9.04,19.77,77.4,26.0,106.36,,,,,23.4,
2019-12-13 06:00:00,2019-12-13 07:00:00,130.57,201.28,7.61,62.18,69.79,10.34,31.31,0.84,45.08,7.2,,19.6,14.37,74.84,25.75,164.62,,,,,23.14,
2019-12-13 07:00:00,2019-12-13 08:00:00,122.36,180.47,6.64,46.68,53.31,10.37,33.84,0.84,49.91,7.65,,2.98,16.12,75.7,25.28,232.9,14.28,,,,23.1,
2019-12-13 08:00:00,2019-12-13 09:00:00,119.66,187.48,10.39,56.02,66.42,9.86,43.74,0.82,40.3,10.46,,9.88,27.4,74.36,25.49,233.83,111.25,,,,23.88,
2019-12-13 09:00:00,2019-12-13 10:00:00,120.94,202.2,12.75,59.11,71.85,8.01,47.09,0.76,59.51,9.05,,13.05,37.98,65.83,25.28,233.5,305.33,,,,25.86,
2019-12-13 10:00:00,2019-12-13 11:00:00,100.34,171.72,10.43,37.85,48.29,7.87,37.17,0.48,46.97,9.95,,11.87,15.08,60.22,25.87,236.04,443.75,,,,27.41,
2019-12-13 11:00:00,2019-12-13 12:00:00,48.52,103.27,7.28,25.27,32.54,7.9,33.12,0.45,72.19,7.33,,1.93,2.41,63.21,26.23,64.49,389.12,,,,26.82,
2019-12-13 12:00:00,2019-12-13 13:00:00,46.79,139.12,4.72,21.33,26.06,8.45,33.96,0.41,86.95,5.86,,,,64.32,26.35,55.46,244.13,,,,26.49,
2019-12-13 13:00:00,2019-12-13 14:00:00,47.83,101.88,3.42,8.83,12.24,7.92,28.51,0.27,47.58,4.07,,16.04,21.67,63.13,25.98,236.78,389.88,,,,27.28,
2019-12-13 14:00:00,2019-12-13 15:00:00,30.84,67.15,19.79,16.85,36.62,10.06,29.04,0.31,38.96,1.78,,1.45,4.72,64.54,25.99,236.6,74.25,,,,26.78,
2019-12-13 15:00:00,2019-12-13 16:00:00,30.16,81.55,6.69,22.66,29.35,8.95,28.57,0.33,42.07,,,,,,,,,,,,,
2019-12-13 16:00:00,2019-12-13 17:00:00,31.32,88.21,3.66,11.7,15.37,9.69,28.19,0.3,52.22,0.0,,1.52,,73.02,26.15,236.7,3.5,,,,25.35,
2019-12-13 17:00:00,2019-12-13 18:00:00,33.0,89.53,72.87,21.54,95.54,16.32,27.31,0.31,48.23,2.41,,,5.54,71.07,25.87,53.34,,,,,25.01,
2019-12-13 18:00:00,2019-12-13 19:00:00,34.12,86.38,3.16,18.72,21.88,8.13,27.39,0.34,64.76,0.2,,5.83,,72.29,25.84,52.71,,,,,24.76,
2019-12-13 19:00:00,2019-12-13 20:00:00,42.22,79.86,1.96,15.65,17.62,9.73,25.87,0.4,78.49,2.66,,1.07,11.97,76.11,26.06,228.51,,,,,24.66,
2019-12-13 20:00:00,2019-12-13 21:00:00,52.73,89.07,2.14,11.86,14.0,9.7,22.77,0.37,55.61,4.49,,3.75,5.65,77.99,25.37,60.26,,,,,24.49,
2019-12-13 21:00:00,2019-12-13 22:00:00,46.79,78.16,2.54,17.83,20.38,10.41,20.74,0.46,43.65,3.04,,2.68,4.86,79.21,25.45,51.75,,,,,24.13,
2019-12-13 22:00:00,2019-12-13 23:00:00,51.0,80.16,3.51,29.33,32.85,9.35,19.03,0.58,33.61,0.86,,6.37,7.21,76.1,25.7,52.89,,,,,23.92,
2019-12-13 23:00:00,2019-12-14 00:00:00,51.16,85.11,27.63,52.51,80.12,8.63,20.56,0.59,10.52,1.08,,4.59,6.88,72.93,25.92,183.82,,,,,23.65,
2019-12-14 00:00:00,2019-12-14 01:00:00,49.26,118.66,7.82,40.46,48.27,9.65,21.26,0.55,22.04,1.42,,3.48,24.45,72.72,25.73,105.77,,,,,23.48,
2019-12-14 01:00:00,2019-12-14 02:00:00,33.39,76.59,3.16,22.78,25.94,9.25,18.08,0.32,36.66,2.04,,1.62,17.32,74.3,25.56,52.36,,,,,23.3,
2019-12-14 02:00:00,2019-12-14 03:00:00,24.52,47.52,2.04,14.5,16.54,8.25,17.23,0.24,41.5,1.17,,3.65,18.0,74.89,25.95,175.68,,,,,23.06,
2019-12-14 03:00:00,2019-12-14 04:00:00,22.8,42.47,3.04,23.74,26.79,7.06,16.36,0.3,27.69,2.34,,0.52,7.44,73.84,25.83,105.87,,,,,22.7,
2019-12-14 04:00:00,2019-12-14 05:00:00,26.68,48.83,4.2,38.47,42.66,6.86,16.64,0.29,19.84,4.79,,6.37,9.44,71.55,25.81,166.64,,,,,22.32,
2019-12-14 05:00:00,2019-12-14 06:00:00,26.43,56.31,9.16,38.02,47.18,8.06,19.33,0.36,11.42,2.32,,1.09,28.09,69.82,26.14,235.47,,,,,21.97,
2019-12-14 06:00:00,2019-12-14 07:00:00,34.97,62.95,11.91,44.16,56.08,8.18,19.86,0.45,12.96,2.59,,7.06,25.44,70.25,25.87,123.87,,,,,22.05,
2019-12-14 07:00:00,2019-12-14 08:00:00,39.84,99.04,23.57,44.23,67.81,7.77,23.03,0.6,9.74,4.48,,,31.75,67.24,25.91,236.56,31.08,,,,23.3,
2019-12-14 08:00:00,2019-12-14 09:00:00,40.27,108.39,42.36,44.43,86.75,7.47,29.94,0.75,10.78,6.01,,3.26,20.86,62.79,25.74,122.58,147.03,,,,24.51,
2019-12-14 09:00:00,2019-12-14 10:00:00,51.67,114.87,38.03,49.43,87.51,7.7,54.8,0.52,22.39,2.97,,1.04,27.54,65.27,25.44,173.79,351.46,,,,24.98,
