From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),RH (%),WS (m/s),WD (degree),AT (degree C),RF (mm)
2019-09-24 02:00:00,2019-09-24 03:00:00,2.9,14.68,3.52,4.86,7.38,33.02,1.99,0.49,7.93,98.93,0.4,63.79,48.91,0.0
2019-09-24 03:00:00,2019-09-24 04:00:00,4.7,12.73,3.33,5.03,7.36,32.95,1.4,0.59,7.84,98.93,0.54,54.19,46.71,0.0
2019-09-24 04:00:00,2019-09-24 05:00:00,3.63,16.06,3.96,4.77,7.72,32.88,3.68,0.64,8.11,98.93,0.51,96.96,47.77,0.0
2019-09-24 05:00:00,2019-09-24 06:00:00,5.17,22.85,4.1,4.7,7.8,33.02,4.0,0.57,7.86,98.97,0.61,127.4,47.38,0.0
2019-09-24 06:00:00,2019-09-24 07:00:00,10.81,22.12,4.12,5.09,8.21,32.94,5.94,0.67,7.86,98.98,0.48,111.63,49.86,0.0
2019-09-24 07:00:00,2019-09-24 08:00:00,8.37,26.23,4.55,4.76,8.32,32.96,6.32,0.73,7.68,98.98,0.8,133.45,51.52,0.0
2019-09-24 08:00:00,2019-09-24 09:00:00,6.8,23.05,5.05,4.86,8.91,32.88,4.79,0.69,7.55,98.31,0.87,111.17,52.94,0.0
2019-09-24 09:00:00,2019-09-24 10:00:00,6.46,21.65,5.56,5.2,9.75,32.81,9.27,0.67,8.16,91.43,0.85,85.47,54.28,0.0
2019-09-24 10:00:00,2019-09-24 11:00:00,6.7,24.39,4.78,5.56,9.34,33.0,10.18,0.61,9.09,84.03,0.76,75.94,55.89,0.0
2019-09-24 11:00:00,2019-09-24 12:00:00,7.01,19.46,4.03,5.43,8.46,33.15,6.62,0.53,11.28,77.57,1.17,142.91,56.68,0.0
2019-09-24 12:00:00,2019-09-24 13:00:00,6.61,21.07,3.41,5.02,7.43,33.27,2.82,0.51,9.59,89.85,1.6,201.33,49.27,0.0
2019-09-24 13:00:00,2019-09-24 14:00:00,8.89,26.19,3.43,5.12,7.56,33.23,5.2,0.62,9.11,92.49,0.91,203.43,49.08,0.0
2019-09-24 14:00:00,2019-09-24 15:00:00,9.24,24.07,3.4,4.71,7.1,33.28,5.98,0.6,9.07,90.59,1.08,263.96,51.77,0.2
2019-09-24 15:00:00,2019-09-24 16:00:00,8.42,19.57,3.37,4.68,7.05,33.27,3.67,0.55,9.11,88.51,0.98,271.93,52.28,0.0
2019-09-24 16:00:00,2019-09-24 17:00:00,8.22,20.63,3.41,4.45,6.86,33.27,2.21,0.54,9.32,80.75,1.02,241.53,53.97,0.0
2019-09-24 17:00:00,2019-09-24 18:00:00,12.12,24.99,3.09,4.59,6.68,33.24,2.12,0.53,9.28,85.53,0.92,215.38,52.7,0.0
2019-09-24 18:00:00,2019-09-24 19:00:00,15.34,27.18,3.37,4.81,7.19,33.17,1.93,0.42,8.89,91.37,0.4,249.08,52.08,0.0
2019-09-24 19:00:00,2019-09-24 20:00:00,10.91,22.31,4.12,4.78,7.89,32.94,1.44,0.49,8.43,94.05,0.39,215.36,49.87,0.0
2019-09-24 20:00:00,2019-09-24 21:00:00,9.27,17.04,6.96,3.91,9.87,32.56,2.45,0.6,7.56,96.59,0.29,157.53,49.2,0.0
2019-09-24 21:00:00,2019-09-24 22:00:00,8.55,16.19,5.24,4.78,9.02,33.15,3.98,0.66,8.46,98.39,0.57,228.54,52.34,4.9
2019-09-24 22:00:00,2019-09-24 23:00:00,7.65,20.43,4.64,4.77,8.4,33.19,3.55,0.61,7.86,98.98,0.62,193.04,51.24,0.35
2019-09-24 23:00:00,2019-09-25 00:00:00,7.27,20.62,4.01,5.47,8.47,32.97,3.73,0.53,7.35,98.98,0.37,101.52,51.44,0.0
2019-09-25 00:00:00,2019-09-25 01:00:00,6.93,23.43,4.28,5.27,8.54,33.11,3.18,0.43,7.37,98.98,0.58,96.3,51.69,0.05
2019-09-25 01:00:00,2019-09-25 02:00:00,7.76,23.67,4.09,5.08,8.17,33.09,3.85,0.49,7.42,98.98,0.71,106.19,51.62,0.0
2019-09-25 02:00:00,2019-09-25 03:00:00,7.67,19.48,3.59,5.11,7.7,33.16,3.76,0.46,7.88,98.98,0.8,123.63,51.64,0.0
2019-09-25 03:00:00,2019-09-25 04:00:00,8.61,18.14,3.58,5.18,7.76,33.05,4.3,0.43,7.65,98.98,0.63,111.72,51.89,0.0
2019-09-25 04:00:00,2019-09-25 05:00:00,7.78,14.17,3.79,4.88,7.67,33.11,4.64,0.41,7.95,98.98,0.51,110.28,51.83,0.0
2019-09-25 05:00:00,2019-09-25 06:00:00,10.55,12.34,3.88,4.83,7.71,33.16,8.49,0.48,7.83,98.98,0.73,109.25,48.34,0.0
2019-09-25 06:00:00,2019-09-25 07:00:00,,,3.76,4.68,7.45,33.05,4.28,0.42,7.92,98.98,0.73,142.05,47.98,0.15
2019-09-25 07:00:00,2019-09-25 08:00:00,,,3.62,4.57,7.19,33.09,1.87,0.38,8.65,98.98,0.75,253.68,48.98,3.55
2019-09-25 08:00:00,2019-09-25 09:00:00,7.3,7.43,3.79,4.59,7.38,33.1,3.17,0.45,8.6,98.98,0.4,178.3,48.77,1.2
2019-09-25 09:00:00,2019-09-25 10:00:00,,,3.87,5.05,7.92,32.91,3.54,0.52,8.76,98.97,0.57,88.26,49.61,0.05
2019-09-25 10:00:00,2019-09-25 11:00:00,11.73,12.41,4.04,4.73,7.76,33.03,2.92,0.47,8.48,98.95,0.36,152.45,50.94,0.2
2019-09-25 11:00:00,2019-09-25 12:00:00,11.64,12.15,3.75,4.63,7.38,33.14,2.83,0.44,9.02,96.17,0.55,221.36,51.95,0.1
2019-09-25 12:00:00,2019-09-25 13:00:00,8.47,13.21,3.29,4.79,7.08,33.18,4.14,0.51,9.67,89.11,1.27,209.76,53.34,0.05
2019-09-25 13:00:00,2019-09-25 14:00:00,7.25,15.59,3.14,4.77,6.92,33.2,4.96,0.58,9.4,81.27,0.8,203.17,54.9,0.0
2019-09-25 14:00:00,2019-09-25 15:00:00,7.05,13.56,3.19,4.7,6.88,33.18,4.17,0.47,9.18,69.96,0.95,206.22,55.7,0.0
2019-09-25 15:00:00,2019-09-25 16:00:00,4.79,13.73,3.0,4.47,6.47,33.22,4.07,0.41,9.19,71.09,0.79,255.28,55.78,0.0
2019-09-25 16:00:00,2019-09-25 17:00:00,3.37,13.79,3.4,4.48,6.88,33.16,3.28,0.39,9.27,73.13,0.82,263.68,56.06,0.0
2019-09-25 17:00:00,2019-09-25 18:00:00,7.95,17.75,3.22,4.65,6.87,33.13,3.17,0.38,9.05,79.84,0.65,242.43,55.56,0.0
2019-09-25 18:00:00,2019-09-25 19:00:00,8.91,18.88,3.51,5.19,7.7,33.01,3.23,0.45,8.15,84.57,0.35,201.79,55.31,0.0
2019-09-25 19:00:00,2019-09-25 20:00:00,8.96,21.33,6.04,4.78,9.82,32.52,3.42,0.65,7.4,89.31,0.47,184.64,54.77,0.0
2019-09-25 20:00:00,2019-09-25 21:00:00,9.48,16.8,8.16,4.02,11.18,32.75,6.33,0.9,7.63,92.21,0.58,165.7,51.82,0.0
2019-09-25 21:00:00,2019-09-25 22:00:00,13.02,15.55,10.24,3.26,12.5,32.7,1.83,1.05,7.29,94.5,0.41,124.26,49.71,0.0
2019-09-25 22:00:00,2019-09-25 23:00:00,15.12,17.02,10.64,3.32,12.96,33.03,0.61,1.05,7.34,98.46,0.73,111.8,49.42,0.0
2019-09-25 23:00:00,2019-09-26 00:00:00,13.8,15.54,8.16,3.91,11.08,33.35,0.14,0.84,7.39,98.93,0.73,111.52,50.44,0.0
2019-09-26 00:00:00,2019-09-26 01:00:00,11.02,19.57,6.86,4.2,10.06,33.33,3.9,0.66,7.58,98.93,0.62,109.08,49.94,0.0
2019-09-26 01:00:00,2019-09-26 02:00:00,10.64,18.21,5.77,4.47,9.24,33.12,4.69,0.75,7.62,98.93,0.69,124.37,49.15,0.0
2019-09-26 02:00:00,2019-09-26 03:00:00,8.38,16.87,5.1,4.95,9.05,33.01,6.4,0.68,7.59,98.92,0.89,129.21,50.07,0.0
2019-09-26 03:00:00,2019-09-26 04:00:00,7.48,17.73,4.67,4.98,8.65,33.06,8.35,0.67,8.5,96.22,1.64,143.78,50.5,0.0
2019-09-26 04:00:00,2019-09-26 05:00:00,7.17,22.16,3.97,4.9,7.87,33.26,1.57,0.74,8.95,98.69,1.79,157.53,51.86,0.5
2019-09-26 05:00:00,2019-09-26 06:00:00,19.68,21.49,3.29,5.54,7.82,33.07,,0.54,8.09,98.95,0.99,117.72,52.24,0.05
2019-09-26 06:00:00,2019-09-26 07:00:00,,,3.47,5.02,7.5,33.24,,0.44,8.21,98.94,1.84,142.42,52.32,0.0
2019-09-26 07:00:00,2019-09-26 08:00:00,,,3.83,4.95,7.79,33.16,,0.47,8.14,98.94,1.89,140.75,53.13,0.15
2019-09-26 08:00:00,2019-09-26 09:00:00,12.4,13.89,4.15,4.99,8.13,33.14,6.82,0.46,8.65,95.37,1.91,134.12,52.91,0.0
2019-09-26 09:00:00,2019-09-26 10:00:00,9.98,12.89,4.01,4.87,7.88,33.18,9.73,0.44,9.59,86.14,2.37,137.89,55.98,0.0
2019-09-26 10:00:00,2019-09-26 11:00:00,7.31,12.7,3.94,5.07,8.0,33.27,6.04,0.44,9.84,81.09,2.76,156.6,54.27,0.0
2019-09-26 11:00:00,2019-09-26 12:00:00,4.6,12.32,3.71,5.11,7.81,33.32,7.26,0.44,9.3,83.23,2.49,159.37,48.8,0.0
2019-09-26 12:00:00,2019-09-26 13:00:00,3.68,14.22,3.45,5.12,7.58,33.22,4.99,0.33,11.72,76.13,1.51,145.01,48.33,0.0
2019-09-26 13:00:00,2019-09-26 14:00:00,3.48,11.97,3.1,4.95,7.05,33.22,0.27,0.34,10.42,68.88,1.75,173.02,54.61,0.0
2019-09-26 14:00:00,2019-09-26 15:00:00,2.73,10.33,3.06,4.79,6.85,33.2,,0.4,10.19,66.81,1.64,181.51,56.94,0.0
2019-09-26 15:00:00,2019-09-26 16:00:00,3.1,9.66,2.79,5.04,6.82,33.16,0.03,0.4,9.81,67.75,1.41,176.66,58.25,0.0
2019-09-26 16:00:00,2019-09-26 17:00:00,4.67,11.83,3.36,4.79,7.16,33.19,3.18,0.44,10.5,63.75,1.07,160.01,59.41,0.0
2019-09-26 17:00:00,2019-09-26 18:00:00,10.69,17.56,3.32,4.73,7.05,33.12,3.45,0.39,9.44,65.06,1.1,189.74,53.09,0.0
2019-09-26 18:00:00,2019-09-26 19:00:00,,,3.53,4.85,7.38,33.15,3.01,0.36,8.86,76.45,0.77,205.6,34.6,0.0
2019-09-26 19:00:00,2019-09-26 20:00:00,13.01,20.44,3.64,5.42,8.06,33.08,4.69,0.55,8.0,85.41,0.43,212.5,48.55,0.0
2019-09-26 20:00:00,2019-09-26 21:00:00,10.92,22.83,4.5,5.35,8.86,32.8,1.81,0.62,7.28,88.61,0.46,156.88,54.38,0.0
2019-09-26 21:00:00,2019-09-26 22:00:00,9.46,17.84,7.5,4.74,11.24,32.51,1.92,0.76,6.92,92.42,0.3,117.62,53.93,0.0
2019-09-26 22:00:00,2019-09-26 23:00:00,9.39,16.33,8.61,4.06,11.67,32.68,2.21,0.85,7.08,95.3,0.53,80.47,54.02,0.0
2019-09-26 23:00:00,2019-09-27 00:00:00,7.51,17.24,9.54,3.73,12.27,32.8,2.61,0.98,7.11,97.33,0.5,115.02,53.62,0.0
2019-09-27 00:00:00,2019-09-27 01:00:00,4.46,18.18,8.97,3.75,11.72,33.04,3.52,1.08,7.55,97.17,0.51,86.11,53.79,0.0
2019-09-27 01:00:00,2019-09-27 02:00:00,3.72,21.81,8.49,3.75,11.24,33.23,4.33,1.2,7.51,98.51,0.42,85.96,53.84,0.0
2019-09-27 02:00:00,2019-09-27 03:00:00,4.17,30.65,7.84,3.89,10.74,33.24,5.73,1.21,7.52,98.92,0.27,56.5,49.72,0.0
2019-09-27 03:00:00,2019-09-27 04:00:00,3.15,34.67,7.69,3.49,10.19,33.25,8.88,1.23,8.1,98.95,0.23,139.84,37.31,0.0
2019-09-27 04:00:00,2019-09-27 05:00:00,2.56,28.14,7.48,3.32,9.8,33.19,3.35,1.26,7.94,98.94,0.25,133.35,33.85,0.0
2019-09-27 05:00:00,2019-09-27 06:00:00,4.38,30.77,8.63,2.84,10.47,33.05,1.43,1.25,8.1,98.95,0.25,54.85,34.9,0.0
2019-09-27 06:00:00,2019-09-27 07:00:00,6.52,33.57,10.4,2.2,11.6,32.89,1.02,1.33,7.91,98.94,0.34,79.95,35.65,0.0
2019-09-27 07:00:00,2019-09-27 08:00:00,5.97,33.78,10.48,2.58,12.05,33.14,1.76,1.46,7.91,94.33,0.6,78.51,37.59,0.0
2019-09-27 08:00:00,2019-09-27 09:00:00,7.1,46.3,8.16,3.94,11.09,33.3,4.28,1.28,8.25,80.9,0.93,63.17,40.51,0.0
2019-09-27 09:00:00,2019-09-27 10:00:00,7.28,44.3,6.11,5.08,10.19,33.2,5.68,1.12,9.24,69.62,0.59,85.31,44.24,0.0
2019-09-27 10:00:00,2019-09-27 11:00:00,6.78,43.1,4.58,5.91,9.49,33.2,8.07,1.16,10.05,60.68,0.55,213.82,54.65,0.0
2019-09-27 11:00:00,2019-09-27 12:00:00,6.97,37.49,3.18,6.01,8.19,33.15,7.32,1.01,12.03,54.2,1.33,219.2,58.11,0.0
2019-09-27 12:00:00,2019-09-27 13:00:00,6.75,36.04,3.03,5.2,7.23,33.28,3.69,0.65,10.88,48.95,1.17,261.34,57.45,0.0
2019-09-27 13:00:00,2019-09-27 14:00:00,5.62,27.02,3.06,5.06,7.12,33.29,8.57,0.7,9.75,50.04,1.2,275.43,53.49,0.0
2019-09-27 14:00:00,2019-09-27 15:00:00,7.65,23.27,3.16,4.55,6.71,33.22,3.11,0.49,11.21,49.16,0.71,235.71,56.46,0.0
2019-09-27 15:00:00,2019-09-27 16:00:00,7.31,26.63,3.04,5.43,7.47,33.32,17.5,0.56,8.55,57.57,1.09,254.44,48.0,0.0
2019-09-27 16:00:00,2019-09-27 17:00:00,6.57,28.91,2.82,5.04,6.87,33.31,1.48,0.45,10.99,61.14,0.84,262.22,44.66,0.0
2019-09-27 17:00:00,2019-09-27 18:00:00,14.66,24.1,3.03,4.83,6.85,33.25,,0.32,10.58,67.79,0.75,233.39,47.1,0.0
2019-09-27 18:00:00,2019-09-27 19:00:00,17.04,20.3,3.1,5.19,7.29,33.2,,0.41,9.87,76.12,0.61,227.12,50.41,0.0
2019-09-27 19:00:00,2019-09-27 20:00:00,14.71,21.05,3.13,5.66,7.79,33.05,,0.58,9.3,79.68,0.52,242.52,51.36,0.0
2019-09-27 20:00:00,2019-09-27 21:00:00,11.23,19.61,3.48,6.42,8.89,32.91,3.74,0.74,8.42,81.14,0.42,139.87,50.67,0.0
2019-09-27 21:00:00,2019-09-27 22:00:00,8.43,24.05,3.81,6.79,9.6,32.73,4.02,0.93,7.87,84.98,0.34,99.06,53.06,0.0
2019-09-27 22:00:00,2019-09-27 23:00:00,7.73,27.67,5.68,6.49,11.18,32.21,3.82,1.06,7.05,89.07,0.31,158.09,54.44,0.0
2019-09-27 23:00:00,2019-09-28 00:00:00,7.72,27.99,6.5,5.64,11.15,32.69,6.67,1.17,7.39,92.26,0.33,81.3,48.28,0.0
2019-09-28 00:00:00,2019-09-28 01:00:00,7.58,27.41,7.41,4.86,11.27,32.84,2.58,1.02,7.98,92.49,0.36,57.66,38.36,0.0
2019-09-28 01:00:00,2019-09-28 02:00:00,7.31,32.84,6.48,5.07,10.55,33.0,1.11,1.16,7.63,94.15,0.44,81.09,40.2,0.0
2019-09-28 02:00:00,2019-09-28 03:00:00,6.01,31.4,6.07,4.87,9.93,33.08,0.58,1.21,7.49,96.52,0.49,90.98,43.34,0.0
2019-09-28 03:00:00,2019-09-28 04:00:00,5.76,35.96,5.73,4.63,9.36,33.05,0.96,1.15,7.54,96.91,0.6,81.91,49.12,0.0
2019-09-28 04:00:00,2019-09-28 05:00:00,5.49,40.17,5.54,4.46,9.01,33.08,4.17,1.08,8.12,97.0,0.55,106.45,49.53,0.0
2019-09-28 05:00:00,2019-09-28 06:00:00,26.07,43.7,5.31,4.78,9.08,33.17,22.1,1.36,8.34,97.06,0.62,97.14,46.53,0.0
2019-09-28 06:00:00,2019-09-28 07:00:00,23.55,43.17,5.54,4.71,9.25,32.92,8.79,0.89,7.04,95.25,0.7,80.68,48.18,0.0
2019-09-28 07:00:00,2019-09-28 08:00:00,14.55,41.48,5.45,4.83,9.29,32.98,6.36,0.91,7.89,83.92,0.8,76.58,51.75,0.0
2019-09-28 08:00:00,2019-09-28 09:00:00,10.32,37.55,4.96,5.09,9.05,33.17,3.19,0.81,8.83,75.81,0.74,117.06,54.49,0.0
2019-09-28 09:00:00,2019-09-28 10:00:00,9.43,34.77,3.9,5.33,8.24,33.15,3.32,0.7,10.47,72.86,0.74,44.43,56.6,0.0
2019-09-28 10:00:00,2019-09-28 11:00:00,9.35,34.31,3.2,5.23,7.43,33.17,3.01,0.59,12.32,68.16,0.79,95.16,58.09,0.0
2019-09-28 11:00:00,2019-09-28 12:00:00,7.96,31.75,3.13,4.83,6.96,33.19,2.88,0.51,13.46,64.51,0.69,253.64,58.63,0.0
2019-09-28 12:00:00,2019-09-28 13:00:00,7.76,24.39,3.1,4.82,6.92,33.14,3.17,0.53,13.78,62.59,0.65,251.97,57.96,0.0
2019-09-28 13:00:00,2019-09-28 14:00:00,7.78,20.41,3.41,4.81,7.23,33.23,8.04,0.69,10.86,71.97,1.06,267.16,54.18,0.0
2019-09-28 14:00:00,2019-09-28 15:00:00,8.42,20.75,3.07,4.63,6.71,33.23,4.01,0.52,11.78,72.69,1.29,273.44,56.25,0.0
2019-09-28 15:00:00,2019-09-28 16:00:00,8.74,20.73,3.25,4.37,6.62,33.28,3.83,0.48,11.74,71.52,1.17,261.22,54.98,0.0
2019-09-28 16:00:00,2019-09-28 17:00:00,10.1,19.59,3.2,5.14,7.35,33.3,13.22,0.64,8.99,76.61,1.09,269.3,47.88,0.0
2019-09-28 17:00:00,2019-09-28 18:00:00,9.41,23.29,3.07,4.76,6.83,33.31,7.07,0.54,10.12,80.24,0.92,270.22,45.11,0.0
2019-09-28 18:00:00,2019-09-28 19:00:00,7.5,18.19,2.96,4.83,6.78,33.31,,0.4,10.37,82.08,0.88,283.27,49.6,0.0
2019-09-28 19:00:00,2019-09-28 20:00:00,8.79,16.29,2.98,4.83,6.82,33.23,,0.47,10.29,83.28,0.73,321.27,47.73,0.0
2019-09-28 20:00:00,2019-09-28 21:00:00,8.59,19.58,2.86,5.68,7.54,33.02,3.97,0.58,10.36,86.57,0.7,87.14,50.52,0.0
2019-09-28 21:00:00,2019-09-28 22:00:00,7.03,25.63,2.94,6.06,8.0,32.83,4.59,0.67,9.39,92.74,0.83,39.12,52.23,0.0
2019-09-28 22:00:00,2019-09-28 23:00:00,7.59,28.48,3.43,5.88,8.31,32.92,4.63,0.7,9.32,95.29,0.8,65.72,52.18,0.0
2019-09-28 23:00:00,2019-09-29 00:00:00,8.33,25.2,3.39,5.48,7.87,33.06,4.21,0.68,9.74,92.97,0.58,162.44,51.87,0.0
2019-09-29 00:00:00,2019-09-29 01:00:00,9.45,23.48,3.65,4.83,7.49,33.28,7.54,0.64,9.43,89.87,0.36,235.78,47.85,0.0
2019-09-29 01:00:00,2019-09-29 02:00:00,7.5,23.76,3.34,4.8,7.14,33.19,6.04,0.64,9.5,92.33,0.32,103.82,38.91,0.0
2019-09-29 02:00:00,2019-09-29 03:00:00,4.7,21.74,3.42,4.89,7.3,33.11,4.69,0.69,8.73,94.93,0.59,112.71,45.41,0.0
2019-09-29 03:00:00,2019-09-29 04:00:00,3.42,24.07,3.61,4.83,7.44,33.08,3.66,0.68,8.57,94.41,0.32,52.42,47.46,0.0
2019-09-29 04:00:00,2019-09-29 05:00:00,5.04,20.32,3.38,4.88,7.25,33.13,3.05,0.61,8.72,94.77,0.61,96.4,42.88,0.0
2019-09-29 05:00:00,2019-09-29 06:00:00,8.52,17.79,3.63,4.83,7.46,33.03,2.27,0.64,8.3,96.64,0.5,47.2,47.18,0.0
2019-09-29 06:00:00,2019-09-29 07:00:00,8.4,19.41,4.33,5.0,8.34,32.78,1.9,0.63,7.83,97.37,0.48,73.12,48.26,0.0
2019-09-29 07:00:00,2019-09-29 08:00:00,10.29,23.66,4.62,5.07,8.69,32.83,3.0,0.79,8.26,92.13,0.52,80.97,49.41,0.0
2019-09-29 08:00:00,2019-09-29 09:00:00,7.92,30.13,3.77,5.4,8.18,33.09,3.45,0.96,9.77,82.22,0.85,81.45,53.53,0.0
2019-09-29 09:00:00,2019-09-29 10:00:00,6.71,31.45,3.46,5.06,7.51,33.16,3.04,0.8,10.48,72.08,0.59,49.0,56.59,0.0
2019-09-29 10:00:00,2019-09-29 11:00:00,7.86,25.51,3.34,4.84,7.18,33.14,2.95,0.67,13.11,66.26,0.86,192.78,57.91,0.0
2019-09-29 11:00:00,2019-09-29 12:00:00,7.66,23.3,3.0,4.71,6.7,33.2,3.38,0.56,14.17,59.85,0.74,183.12,59.54,0.0
2019-09-29 12:00:00,2019-09-29 13:00:00,7.19,20.71,3.22,4.89,7.11,33.18,2.72,0.45,12.98,62.9,0.92,210.56,58.96,0.0
2019-09-29 13:00:00,2019-09-29 14:00:00,7.29,21.44,3.34,4.47,6.81,33.25,2.89,0.44,12.01,69.98,1.19,272.92,59.08,0.0
2019-09-29 14:00:00,2019-09-29 15:00:00,7.35,20.91,3.09,4.68,6.77,33.24,2.24,0.36,12.39,70.16,1.33,263.76,59.16,0.0
2019-09-29 15:00:00,2019-09-29 16:00:00,8.26,28.06,3.1,4.88,6.98,33.2,6.54,0.4,11.35,73.78,2.54,301.99,55.79,1.05
2019-09-29 16:00:00,2019-09-29 17:00:00,8.8,31.52,3.08,4.59,6.67,33.27,0.75,0.38,10.13,92.77,1.13,277.37,50.97,0.05
2019-09-29 17:00:00,2019-09-29 18:00:00,20.34,30.95,3.35,4.66,7.01,33.24,,0.41,10.65,87.42,0.72,262.84,53.3,0.0
2019-09-29 18:00:00,2019-09-29 19:00:00,19.49,34.01,3.29,5.08,7.37,33.1,,0.48,10.55,95.85,1.82,146.73,45.2,0.95
2019-09-29 19:00:00,2019-09-29 20:00:00,14.02,27.89,3.6,4.75,7.35,33.12,,0.55,11.07,98.95,1.28,124.19,42.65,2.3
2019-09-29 20:00:00,2019-09-29 21:00:00,10.74,21.52,3.38,5.21,7.59,33.03,3.15,0.57,10.25,98.98,0.72,85.15,43.42,0.1
2019-09-29 21:00:00,2019-09-29 22:00:00,10.73,18.76,3.1,5.03,7.13,33.07,2.79,0.51,8.98,98.98,0.52,139.8,45.23,0.0
2019-09-29 22:00:00,2019-09-29 23:00:00,11.66,16.32,3.31,5.12,7.43,33.03,3.09,0.51,8.61,98.95,0.43,106.84,47.15,0.0
2019-09-29 23:00:00,2019-09-30 00:00:00,11.4,14.81,3.27,5.11,7.38,33.1,4.35,0.64,9.14,98.94,0.6,57.4,50.03,0.0
2019-09-30 00:00:00,2019-09-30 01:00:00,10.29,20.51,3.2,5.04,7.24,33.19,3.26,0.45,9.36,98.96,0.92,171.2,50.85,3.1
2019-09-30 01:00:00,2019-09-30 02:00:00,9.2,21.05,3.41,4.69,7.1,33.19,3.55,0.44,9.15,98.98,0.56,35.31,51.41,0.1
2019-09-30 02:00:00,2019-09-30 03:00:00,9.2,16.49,3.39,4.82,7.21,33.19,3.6,0.4,8.87,98.98,0.42,109.95,51.12,0.05
2019-09-30 03:00:00,2019-09-30 04:00:00,6.91,14.13,3.58,4.77,7.35,33.21,3.84,0.39,8.57,98.98,0.35,192.51,50.86,0.05
2019-09-30 04:00:00,2019-09-30 05:00:00,5.97,12.37,3.54,4.81,7.35,33.23,4.98,0.4,8.4,98.98,0.38,169.72,50.89,0.0
2019-09-30 05:00:00,2019-09-30 06:00:00,7.08,11.31,3.53,5.11,7.64,33.05,5.32,0.42,8.07,98.98,0.34,108.98,51.09,0.0
2019-09-30 06:00:00,2019-09-30 07:00:00,,,3.67,5.03,7.7,33.11,6.13,0.51,7.89,98.98,0.45,105.9,48.3,0.0
2019-09-30 07:00:00,2019-09-30 08:00:00,,,4.0,4.93,7.93,33.0,8.14,0.7,8.07,98.98,0.45,77.72,47.92,0.0
2019-09-30 08:00:00,2019-09-30 09:00:00,,,4.53,4.74,8.27,32.98,3.37,0.77,8.46,98.96,0.35,120.27,47.16,0.0
2019-09-30 09:00:00,2019-09-30 10:00:00,,,3.72,5.17,7.88,33.01,2.58,0.76,8.53,97.8,0.52,172.62,49.98,0.0
2019-09-30 10:00:00,2019-09-30 11:00:00,11.86,14.85,3.72,5.26,7.98,33.1,3.79,0.81,9.81,91.62,0.7,176.56,51.75,0.0
2019-09-30 11:00:00,2019-09-30 12:00:00,7.86,16.74,3.26,4.99,7.24,33.33,16.46,1.01,9.51,84.54,0.68,307.33,50.65,0.0
2019-09-30 12:00:00,2019-09-30 13:00:00,5.64,20.07,3.31,4.94,7.25,33.24,2.69,0.57,11.88,74.6,0.5,231.25,53.14,0.0
2019-09-30 13:00:00,2019-09-30 14:00:00,7.41,21.49,3.18,4.76,6.95,33.29,2.19,0.51,12.71,72.53,0.77,306.94,57.18,0.0
2019-09-30 14:00:00,2019-09-30 15:00:00,9.18,25.83,2.96,4.83,6.79,33.27,1.95,0.47,12.55,73.29,1.09,291.52,57.84,0.0
2019-09-30 15:00:00,2019-09-30 16:00:00,9.42,28.81,3.04,4.6,6.64,33.24,1.61,0.43,11.28,78.75,1.1,237.97,56.07,0.0
2019-09-30 16:00:00,2019-09-30 17:00:00,8.91,23.85,2.89,4.79,6.68,33.21,1.52,0.4,10.32,84.46,1.03,228.55,38.36,0.0
2019-09-30 17:00:00,2019-09-30 18:00:00,9.31,24.35,3.4,4.91,7.31,33.16,1.66,0.4,9.84,89.13,0.44,223.75,38.19,0.0
2019-09-30 18:00:00,2019-09-30 19:00:00,9.54,22.99,3.59,5.54,8.12,33.02,2.63,0.57,9.59,92.24,0.85,118.37,38.92,0.05
2019-09-30 19:00:00,2019-09-30 20:00:00,9.35,21.84,4.01,5.39,8.41,33.0,7.08,0.73,8.0,98.67,0.56,79.76,47.22,0.0
2019-09-30 20:00:00,2019-09-30 21:00:00,7.26,16.68,3.86,5.45,8.31,32.92,1.78,0.77,8.29,98.84,0.76,75.62,47.91,0.0
2019-09-30 21:00:00,2019-09-30 22:00:00,6.47,12.97,3.99,5.25,8.24,32.91,0.43,0.74,8.09,98.55,0.49,77.54,46.97,0.0
2019-09-30 22:00:00,2019-09-30 23:00:00,5.34,12.86,4.0,5.27,8.27,32.88,,0.7,7.95,98.64,0.23,289.69,47.06,0.0
2019-09-30 23:00:00,2019-10-01 00:00:00,6.56,16.84,5.13,4.9,9.03,32.82,,0.79,7.74,98.94,0.46,110.15,42.75,0.0
2019-10-01 00:00:00,2019-10-01 01:00:00,7.78,18.32,4.85,5.12,8.97,32.77,3.69,0.73,7.74,98.77,0.44,70.92,38.78,0.0
2019-10-01 01:00:00,2019-10-01 02:00:00,5.96,16.93,4.63,5.03,8.66,32.88,4.25,0.89,7.8,98.73,0.4,70.26,38.77,0.0
2019-10-01 02:00:00,2019-10-01 03:00:00,6.88,21.51,4.55,4.93,8.48,33.02,5.11,1.06,8.31,98.95,0.4,83.21,45.99,0.0
2019-10-01 03:00:00,2019-10-01 04:00:00,7.38,26.0,4.44,5.11,8.55,32.94,6.31,1.18,7.51,98.95,0.3,59.5,47.56,0.0
