From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),Temp (degree C),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),VWS (m/s),AT (degree C)
2023-03-20 14:00:00,2023-03-20 15:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-20 15:00:00,2023-03-20 16:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-20 16:00:00,2023-03-20 17:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-20 17:00:00,2023-03-20 18:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-20 18:00:00,2023-03-20 19:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-20 19:00:00,2023-03-20 20:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-20 20:00:00,2023-03-20 21:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-20 21:00:00,2023-03-20 22:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-20 22:00:00,2023-03-20 23:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-20 23:00:00,2023-03-21 00:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-21 00:00:00,2023-03-21 01:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-21 01:00:00,2023-03-21 02:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-21 02:00:00,2023-03-21 03:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-21 03:00:00,2023-03-21 04:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-21 04:00:00,2023-03-21 05:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-21 05:00:00,2023-03-21 06:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-21 06:00:00,2023-03-21 07:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-21 07:00:00,2023-03-21 08:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-21 08:00:00,2023-03-21 09:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-21 09:00:00,2023-03-21 10:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-21 10:00:00,2023-03-21 11:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-21 11:00:00,2023-03-21 12:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-21 12:00:00,2023-03-21 13:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-21 13:00:00,2023-03-21 14:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-21 14:00:00,2023-03-21 15:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-21 15:00:00,2023-03-21 16:00:00,,,,,,,,,,,,,,,,37.79,0.86,39.3,288.2,,,26.89
2023-03-21 16:00:00,2023-03-21 17:00:00,,35.24,,,,,1.45,0.46,45.17,0.04,1.53,2.24,0.21,0.11,,37.41,0.33,280.42,166.37,,,26.92
2023-03-21 17:00:00,2023-03-21 18:00:00,3.02,50.48,3.8,24.57,20.0,33.33,1.18,1.24,35.02,0.09,3.05,3.79,0.55,0.24,,42.5,0.29,196.91,38.19,,,25.75
2023-03-21 18:00:00,2023-03-21 19:00:00,14.3,84.83,9.16,30.98,27.77,33.38,2.21,1.6,16.36,0.83,9.48,13.82,5.05,2.09,,48.81,0.25,255.63,15.68,,,24.14
2023-03-21 19:00:00,2023-03-21 20:00:00,42.95,151.08,32.82,18.25,40.22,33.05,3.64,2.03,6.93,1.04,13.24,24.33,10.21,4.66,,57.92,0.28,205.93,14.8,,,22.82
2023-03-21 20:00:00,2023-03-21 21:00:00,73.86,217.8,26.86,16.82,34.57,33.01,2.41,2.12,4.88,1.21,15.51,22.4,10.58,6.77,,62.84,0.41,91.02,14.08,,,22.27
2023-03-21 21:00:00,2023-03-21 22:00:00,97.7,269.97,43.45,5.8,41.62,32.09,1.89,2.21,4.84,0.66,13.19,14.67,5.8,3.57,,64.9,0.2,188.97,14.45,,,21.8
2023-03-21 22:00:00,2023-03-21 23:00:00,103.45,288.8,33.99,13.63,36.43,32.11,0.85,2.19,7.58,0.87,14.57,17.7,6.88,3.82,,64.03,0.33,175.52,14.16,,,21.36
2023-03-21 23:00:00,2023-03-22 00:00:00,90.69,267.07,6.7,16.03,17.81,33.62,0.25,1.94,23.41,0.32,7.44,9.99,3.15,1.79,,57.55,0.36,148.52,14.03,,,21.76
2023-03-22 00:00:00,2023-03-22 01:00:00,68.64,188.98,6.64,14.0,16.68,34.91,2.68,0.49,23.06,0.2,4.75,7.71,1.78,1.0,,59.1,0.6,240.06,14.1,,,21.4
2023-03-22 01:00:00,2023-03-22 02:00:00,58.6,144.63,6.01,15.0,16.71,34.87,2.52,0.7,16.03,0.08,3.1,5.52,0.78,0.51,,64.37,0.23,160.69,14.33,,,20.47
2023-03-22 02:00:00,2023-03-22 03:00:00,51.24,124.77,6.0,16.94,17.72,34.34,2.38,0.82,11.77,0.11,2.88,6.41,0.88,0.69,,68.32,0.26,215.8,14.34,,,19.8
2023-03-22 03:00:00,2023-03-22 04:00:00,49.33,114.19,6.45,16.5,17.86,33.92,2.09,0.99,8.76,0.12,3.41,6.79,1.15,0.84,,71.83,0.34,227.1,14.04,,,19.34
2023-03-22 04:00:00,2023-03-22 05:00:00,50.92,111.11,6.56,16.4,17.9,33.06,1.91,1.28,7.74,0.09,5.58,6.54,1.08,0.58,,72.89,0.38,203.36,14.04,,,19.0
2023-03-22 05:00:00,2023-03-22 06:00:00,51.07,113.81,7.38,16.75,18.75,32.57,1.85,1.21,6.03,0.08,7.15,7.04,1.12,0.63,,72.97,0.5,202.85,15.1,,,18.9
2023-03-22 06:00:00,2023-03-22 07:00:00,50.18,125.24,8.03,16.03,18.89,32.62,2.02,1.27,8.37,0.07,11.87,8.37,1.69,0.73,,70.81,0.58,236.78,63.74,,,19.39
2023-03-22 07:00:00,2023-03-22 08:00:00,52.17,137.2,7.68,16.56,18.89,32.97,2.22,0.92,14.19,0.08,14.4,9.38,2.12,0.9,,62.82,0.48,154.14,186.19,,,21.33
2023-03-22 08:00:00,2023-03-22 09:00:00,57.69,152.61,7.14,16.69,18.52,34.12,2.95,0.26,20.81,0.07,11.12,7.5,1.17,0.66,,55.84,0.31,190.56,288.16,,,23.04
2023-03-22 09:00:00,2023-03-22 10:00:00,62.23,160.47,9.13,18.38,21.04,35.19,9.75,0.11,27.24,0.07,11.63,9.41,1.2,0.7,,49.97,0.33,196.38,552.3,,,24.71
2023-03-22 10:00:00,2023-03-22 11:00:00,64.53,171.08,3.36,19.58,16.98,34.81,26.96,0.1,40.4,0.03,5.52,3.53,0.57,0.32,,39.58,0.61,251.95,678.5,,,27.52
2023-03-22 11:00:00,2023-03-22 12:00:00,60.51,176.03,3.0,16.59,15.1,33.98,36.53,0.1,48.14,0.06,6.91,5.56,0.75,0.46,,32.51,0.79,230.47,734.42,,,29.23
2023-03-22 12:00:00,2023-03-22 13:00:00,54.46,161.64,3.57,17.28,15.93,33.62,49.0,0.1,53.67,0.03,1.84,2.15,0.25,0.15,,29.59,1.01,238.11,718.34,,,30.24
2023-03-22 13:00:00,2023-03-22 14:00:00,54.07,145.15,3.04,15.52,14.57,33.21,47.52,0.1,58.65,0.03,1.32,1.6,0.19,0.12,,26.23,1.05,222.97,656.86,,,30.83
2023-03-22 14:00:00,2023-03-22 15:00:00,49.16,126.28,3.0,11.55,12.42,32.25,24.17,0.63,68.63,0.02,1.27,2.38,0.21,0.13,,21.69,1.27,220.36,560.53,,,31.31
2023-03-22 15:00:00,2023-03-22 16:00:00,43.4,101.29,3.78,15.52,15.17,32.16,13.44,0.74,65.69,0.03,0.98,2.66,0.32,0.19,,23.67,0.78,245.88,183.64,,,30.38
2023-03-22 16:00:00,2023-03-22 17:00:00,44.09,85.07,3.93,18.04,16.63,31.99,11.69,0.45,64.41,0.05,1.0,2.63,0.69,0.35,,27.47,0.41,294.17,116.32,,,29.56
2023-03-22 17:00:00,2023-03-22 18:00:00,44.07,93.99,3.73,14.43,14.52,32.06,7.85,0.28,52.07,0.04,0.47,1.14,0.45,0.15,,33.43,0.81,102.87,18.65,,,27.89
2023-03-22 18:00:00,2023-03-22 19:00:00,45.57,100.51,3.0,7.0,10.0,31.66,7.73,1.04,70.19,0.21,4.29,5.33,2.13,0.83,,40.81,1.1,198.44,14.51,,,25.54
2023-03-22 19:00:00,2023-03-22 20:00:00,48.39,114.71,3.0,7.21,10.12,32.64,5.05,0.84,50.31,0.0,0.0,,,,,47.7,0.58,219.93,14.06,,,24.46
2023-03-22 20:00:00,2023-03-22 21:00:00,53.35,118.38,3.0,11.95,12.63,32.99,4.08,0.77,30.5,0.0,0.0,,,,,52.61,0.65,203.47,14.23,,,23.63
2023-03-22 21:00:00,2023-03-22 22:00:00,57.3,133.37,3.0,12.0,12.66,32.64,3.69,1.83,28.15,0.0,0.0,,,,,55.85,0.27,180.51,14.6,,,23.11
2023-03-22 22:00:00,2023-03-22 23:00:00,62.27,151.07,4.41,24.52,20.46,31.62,1.15,3.21,8.56,0.0,0.0,,,,,60.87,0.29,196.5,14.66,,,22.57
2023-03-22 23:00:00,2023-03-23 00:00:00,71.51,172.13,4.98,22.25,19.73,31.33,0.15,3.06,6.46,0.0,0.0,,,,,66.44,0.33,157.06,14.47,,,21.54
2023-03-23 00:00:00,2023-03-23 01:00:00,75.28,192.54,5.67,22.58,20.46,31.66,1.66,0.23,7.33,0.0,0.0,,,,,70.1,0.33,193.51,14.34,,,20.72
2023-03-23 01:00:00,2023-03-23 02:00:00,72.11,186.27,4.66,18.32,17.37,32.42,1.29,0.15,10.75,0.0,0.0,,,,,66.72,0.44,225.75,14.24,,,20.8
2023-03-23 02:00:00,2023-03-23 03:00:00,65.84,178.91,5.6,20.19,19.13,34.59,1.04,0.1,8.4,0.0,0.0,,,,,67.07,0.55,212.72,13.92,,,20.71
2023-03-23 03:00:00,2023-03-23 04:00:00,64.12,184.47,6.97,18.46,19.33,35.26,0.92,0.1,6.87,0.0,0.0,,,,,70.72,0.39,144.21,13.82,,,20.0
2023-03-23 04:00:00,2023-03-23 05:00:00,64.41,181.88,8.2,18.12,20.13,34.7,1.05,0.1,5.85,0.0,0.0,,,,,73.65,0.29,80.31,13.71,,,19.55
2023-03-23 05:00:00,2023-03-23 06:00:00,66.11,172.34,8.01,17.61,19.71,33.9,0.9,0.1,5.1,0.0,0.0,,,,,76.5,0.18,117.14,16.2,,,19.13
2023-03-23 06:00:00,2023-03-23 07:00:00,65.1,157.3,20.52,10.54,26.12,32.27,0.94,0.15,5.19,0.0,0.0,,,,,75.53,0.36,160.57,77.3,,,19.68
2023-03-23 07:00:00,2023-03-23 08:00:00,71.27,171.41,16.85,13.37,24.65,31.49,0.96,0.3,10.62,0.0,0.0,,,,,64.01,0.43,230.77,225.03,,,22.08
2023-03-23 08:00:00,2023-03-23 09:00:00,81.55,207.36,9.94,19.29,22.18,31.58,1.15,0.22,19.57,0.0,0.0,,,,,54.05,0.24,210.2,396.46,,,24.7
2023-03-23 09:00:00,2023-03-23 10:00:00,93.1,226.66,6.42,17.67,18.45,31.71,4.43,0.21,36.67,0.0,0.0,,,,,42.97,0.32,283.84,561.38,,,26.96
2023-03-23 10:00:00,2023-03-23 11:00:00,87.57,198.72,4.34,14.0,14.82,32.92,10.97,0.1,62.25,0.0,0.0,,,,,33.33,0.56,170.15,682.82,,,28.81
2023-03-23 11:00:00,2023-03-23 12:00:00,65.92,155.67,4.17,12.63,13.94,33.16,12.82,0.1,74.06,0.0,0.0,,,,,27.76,0.64,129.04,724.3,,,30.16
2023-03-23 12:00:00,2023-03-23 13:00:00,58.3,139.24,4.02,12.29,13.64,32.51,14.5,0.1,82.75,0.0,0.0,,,,,25.08,1.06,143.16,728.72,,,30.77
2023-03-23 13:00:00,2023-03-23 14:00:00,51.0,125.86,4.69,12.86,14.49,31.84,9.56,0.53,72.77,0.0,0.0,,,,,22.48,1.14,251.64,663.87,,,31.61
2023-03-23 14:00:00,2023-03-23 15:00:00,50.13,107.22,4.48,12.26,14.0,30.72,6.87,2.79,80.82,0.03,0.72,1.93,0.21,0.12,,20.54,1.1,235.16,542.28,,,31.88
2023-03-23 15:00:00,2023-03-23 16:00:00,48.38,98.48,3.44,13.02,13.56,30.15,8.16,3.79,87.78,0.02,0.75,1.38,0.15,0.09,,20.44,0.63,231.88,366.48,,,31.97
2023-03-23 16:00:00,2023-03-23 17:00:00,40.14,91.05,3.15,14.8,14.28,29.85,6.43,0.46,81.44,0.03,0.69,1.32,0.17,0.09,,20.77,0.71,256.63,156.38,,,31.29
2023-03-23 17:00:00,2023-03-23 18:00:00,38.88,90.19,3.16,21.14,17.65,29.86,6.01,0.31,68.01,0.1,1.48,2.2,0.55,0.24,,25.11,0.37,266.74,34.48,,,29.75
2023-03-23 18:00:00,2023-03-23 19:00:00,44.02,107.23,12.57,34.31,32.3,30.2,6.31,0.1,22.71,0.4,6.79,7.65,3.18,1.28,,31.11,0.26,230.06,15.26,,,27.84
2023-03-23 19:00:00,2023-03-23 20:00:00,60.93,155.33,26.25,28.54,40.36,31.04,5.43,0.1,6.26,0.73,13.63,12.68,5.49,2.32,,42.26,0.17,161.5,15.5,,,25.8
2023-03-23 20:00:00,2023-03-23 21:00:00,87.39,215.61,15.12,29.68,31.92,31.82,4.33,0.1,6.98,0.47,13.66,15.1,5.29,2.99,,47.06,0.24,122.27,14.8,,,24.73
2023-03-23 21:00:00,2023-03-23 22:00:00,105.72,278.25,28.41,17.85,36.19,31.59,4.12,0.1,5.91,0.22,10.49,11.08,3.27,1.44,,51.3,0.25,141.89,14.67,,,23.74
2023-03-23 22:00:00,2023-03-23 23:00:00,114.52,313.31,32.56,12.46,36.62,30.94,3.13,0.1,5.55,0.0,0.0,,,,,57.2,0.28,210.8,14.42,,,22.88
2023-03-23 23:00:00,2023-03-24 00:00:00,118.97,304.53,15.65,19.84,27.11,31.14,2.15,0.1,4.85,0.0,0.0,,,,,60.52,0.33,216.03,14.35,,,22.31
2023-03-24 00:00:00,2023-03-24 01:00:00,114.62,287.65,12.77,21.09,25.44,30.65,2.45,0.16,5.22,0.0,0.0,,,,,60.02,0.33,193.62,14.63,,,21.77
2023-03-24 01:00:00,2023-03-24 02:00:00,117.69,302.71,9.88,19.38,22.18,31.3,2.04,0.11,5.88,0.0,0.0,,,,,63.62,0.42,75.15,13.95,,,21.1
2023-03-24 02:00:00,2023-03-24 03:00:00,118.18,284.55,6.8,18.45,19.19,32.06,1.87,0.1,7.48,0.0,0.0,,,,,62.68,0.35,184.27,14.19,,,20.91
2023-03-24 03:00:00,2023-03-24 04:00:00,109.25,242.5,12.04,15.47,21.86,34.01,1.98,0.1,5.29,0.0,0.0,,,,,68.69,0.28,149.49,13.94,,,20.28
2023-03-24 04:00:00,2023-03-24 05:00:00,103.35,236.79,16.46,12.8,24.03,34.17,1.9,0.1,5.12,0.0,0.0,,,,,69.92,0.28,151.82,13.99,,,19.7
2023-03-24 05:00:00,2023-03-24 06:00:00,103.75,241.0,30.46,2.76,29.96,33.45,2.2,0.1,4.5,0.0,0.0,,,,,72.97,0.33,192.95,16.09,,,19.36
2023-03-24 06:00:00,2023-03-24 07:00:00,106.4,248.06,14.99,14.49,23.73,32.62,2.24,0.1,6.13,0.0,0.0,,,,,65.16,0.41,197.41,72.59,,,20.02
2023-03-24 07:00:00,2023-03-24 08:00:00,116.69,256.39,8.88,20.37,21.89,31.86,2.55,0.11,13.95,0.0,0.0,,,,,55.49,0.37,153.47,211.94,,,22.92
2023-03-24 08:00:00,2023-03-24 09:00:00,116.87,245.39,5.1,16.63,16.83,31.11,3.91,0.37,36.67,0.0,0.0,,,,,44.08,0.47,103.59,381.1,,,25.36
2023-03-24 09:00:00,2023-03-24 10:00:00,106.54,223.21,8.18,29.36,26.11,31.13,9.11,0.64,42.88,0.17,24.1,7.77,1.49,0.72,,40.09,0.38,33.24,498.39,,,27.51
2023-03-24 10:00:00,2023-03-24 11:00:00,114.37,230.97,2.21,18.42,11.59,8.0,14.64,0.38,66.86,0.27,27.59,7.0,1.25,0.57,,35.32,0.32,91.06,600.53,,,29.64
2023-03-24 11:00:00,2023-03-24 12:00:00,112.25,221.46,1.16,9.57,6.03,6.57,27.37,0.12,95.56,,,,,,,26.89,0.56,151.12,682.4,,,31.54
2023-03-24 12:00:00,2023-03-24 13:00:00,94.08,196.36,1.19,9.87,6.21,5.46,67.26,0.32,100.89,0.15,5.76,1.61,0.26,0.15,,23.02,0.62,212.34,652.13,,,32.62
2023-03-24 13:00:00,2023-03-24 14:00:00,90.18,180.04,0.82,7.65,4.73,5.15,75.39,0.53,110.48,0.08,4.41,1.43,0.22,0.12,,20.58,0.47,125.38,569.31,,,33.06
2023-03-24 14:00:00,2023-03-24 15:00:00,90.31,161.36,0.71,6.3,3.93,4.79,52.6,1.33,110.44,0.04,2.5,1.02,0.15,0.08,,19.64,0.98,222.84,482.18,,,33.23
2023-03-24 15:00:00,2023-03-24 16:00:00,83.14,154.9,0.45,7.85,4.54,4.29,43.28,1.45,117.03,0.03,1.59,0.84,0.17,0.08,,20.21,0.52,254.79,290.34,,,33.04
2023-03-24 16:00:00,2023-03-24 17:00:00,84.43,154.06,0.27,8.21,4.59,4.15,41.53,0.49,120.23,0.04,1.49,0.84,0.19,0.08,,21.07,0.64,229.58,158.89,,,32.55
2023-03-24 17:00:00,2023-03-24 18:00:00,85.64,157.7,0.66,25.06,13.87,4.01,32.75,0.27,83.81,0.06,2.62,1.66,0.5,0.36,,26.66,0.4,198.23,37.5,,,30.78
2023-03-24 18:00:00,2023-03-24 19:00:00,87.64,174.86,1.91,41.9,23.84,4.01,22.07,0.1,32.48,1.25,8.93,11.94,4.39,2.41,,36.03,0.15,167.44,16.05,,,28.15
2023-03-24 19:00:00,2023-03-24 20:00:00,111.35,311.06,30.98,30.38,40.92,4.1,14.22,0.1,8.4,0.74,18.41,15.65,6.43,3.44,,43.85,0.19,150.76,15.77,,,26.44
2023-03-24 20:00:00,2023-03-24 21:00:00,148.46,504.41,5.69,27.13,19.06,5.3,11.11,0.1,29.61,0.5,15.22,12.54,5.06,2.36,,45.48,0.25,75.78,15.64,,,25.73
2023-03-24 21:00:00,2023-03-24 22:00:00,160.9,392.51,2.09,21.6,13.19,5.69,11.82,0.1,31.98,0.17,10.97,6.65,2.15,0.9,,44.89,0.41,90.13,14.55,,,25.49
2023-03-24 22:00:00,2023-03-24 23:00:00,151.9,269.06,1.67,17.71,10.78,5.93,10.32,0.1,38.69,0.47,12.63,10.29,3.51,1.51,,46.46,0.91,128.82,13.64,,,25.02
2023-03-24 23:00:00,2023-03-25 00:00:00,145.8,248.66,0.82,11.85,6.97,5.87,9.8,0.1,43.88,0.06,9.16,3.82,0.7,0.4,,47.98,0.95,85.59,13.65,,,25.03
2023-03-25 00:00:00,2023-03-25 01:00:00,139.08,211.66,0.1,6.39,3.48,5.97,4.35,0.17,45.73,0.03,6.41,2.6,0.35,0.17,,52.92,1.54,115.37,13.58,,,25.1
2023-03-25 01:00:00,2023-03-25 02:00:00,124.23,156.18,0.06,5.13,2.78,5.83,2.86,0.1,42.61,0.02,2.12,1.21,0.17,0.09,,55.68,1.12,115.08,13.86,,,24.7
2023-03-25 02:00:00,2023-03-25 03:00:00,86.4,104.16,0.12,6.34,3.47,6.07,2.2,0.1,31.55,0.01,1.55,1.29,0.14,0.08,,60.84,0.48,111.76,14.38,,,23.93
2023-03-25 03:00:00,2023-03-25 04:00:00,77.83,89.9,0.35,7.68,4.38,6.61,1.95,0.1,25.34,0.02,1.69,2.21,0.2,0.13,,63.78,0.35,181.39,14.62,,,23.46
2023-03-25 04:00:00,2023-03-25 05:00:00,61.48,85.66,0.66,10.05,5.88,7.17,1.52,0.1,19.22,0.03,2.35,2.62,0.23,0.17,,65.77,0.3,79.36,14.48,,,23.25
2023-03-25 05:00:00,2023-03-25 06:00:00,57.66,97.61,0.7,7.25,4.42,7.56,1.37,0.1,23.01,0.03,3.19,3.32,0.27,0.2,,64.92,0.62,46.85,16.41,,,23.55
2023-03-25 06:00:00,2023-03-25 07:00:00,57.79,96.87,6.5,12.47,11.92,7.28,1.58,0.1,8.19,0.06,7.86,4.67,0.52,0.29,,68.7,0.46,190.51,72.58,,,23.03
2023-03-25 07:00:00,2023-03-25 08:00:00,59.06,159.75,4.45,11.51,9.73,7.15,1.46,0.1,14.57,0.1,11.24,6.03,1.38,0.65,,62.29,0.47,159.07,217.02,,,24.88
2023-03-25 08:00:00,2023-03-25 09:00:00,61.98,173.32,1.15,6.78,4.53,7.16,1.01,0.11,26.7,0.04,5.17,2.74,0.43,0.23,,54.81,0.35,86.69,387.6,,,27.29
2023-03-25 09:00:00,2023-03-25 10:00:00,59.21,120.97,0.87,6.96,4.41,6.99,1.3,0.3,40.15,0.04,2.88,2.37,0.27,0.15,,48.07,0.6,120.75,503.18,,,28.52
2023-03-25 10:00:00,2023-03-25 11:00:00,59.71,115.12,0.87,11.12,6.62,7.01,2.64,0.35,62.79,0.05,8.8,2.96,0.38,0.2,,38.16,0.32,110.31,580.33,,,30.56
2023-03-25 11:00:00,2023-03-25 12:00:00,65.22,151.69,0.52,8.55,4.98,8.14,6.43,1.1,86.58,0.05,8.05,3.16,0.4,0.23,,33.69,0.66,102.03,639.78,,,31.72
2023-03-25 12:00:00,2023-03-25 13:00:00,64.69,177.78,0.59,8.2,4.85,8.26,14.07,2.33,103.02,0.03,6.08,1.79,0.22,0.13,,29.59,0.74,158.47,560.51,,,32.82
2023-03-25 13:00:00,2023-03-25 14:00:00,67.29,178.39,0.47,6.72,3.96,7.35,22.35,2.18,93.56,0.03,3.69,1.37,0.2,0.11,,25.45,0.68,247.26,288.65,,,32.9
2023-03-25 14:00:00,2023-03-25 15:00:00,69.52,138.76,0.47,5.8,3.47,7.07,17.62,2.35,97.35,0.02,1.24,0.85,0.15,0.07,,25.1,0.52,223.09,341.61,,,33.3
2023-03-25 15:00:00,2023-03-25 16:00:00,67.56,129.31,0.48,5.47,3.3,6.75,17.33,1.75,97.54,0.01,1.56,0.58,0.1,0.05,,27.02,1.23,122.5,295.36,,,32.9
2023-03-25 16:00:00,2023-03-25 17:00:00,69.64,136.38,0.12,5.95,3.26,5.82,19.31,0.1,104.54,0.01,1.68,0.5,0.09,0.04,,26.05,0.57,110.07,132.45,,,32.65
2023-03-25 17:00:00,2023-03-25 18:00:00,72.92,148.05,0.33,15.56,8.54,5.75,15.38,1.18,72.17,0.03,3.34,1.37,0.29,0.17,,30.18,0.39,178.28,39.64,,,31.3
2023-03-25 18:00:00,2023-03-25 19:00:00,77.31,154.5,0.38,17.29,9.51,5.36,13.82,1.38,67.57,0.31,5.26,7.05,3.48,2.36,,30.93,0.69,226.13,14.48,,,29.87
2023-03-25 19:00:00,2023-03-25 20:00:00,80.56,154.01,0.46,11.05,6.25,5.9,10.83,1.52,64.31,0.79,5.49,10.44,3.38,1.53,,34.2,1.11,41.72,14.0,,,28.63
2023-03-25 20:00:00,2023-03-25 21:00:00,78.71,147.4,0.71,15.83,9.0,5.64,9.45,2.18,51.42,0.83,5.69,10.62,3.15,1.34,,37.81,0.46,70.27,14.34,,,27.49
2023-03-25 21:00:00,2023-03-25 22:00:00,79.76,169.09,11.89,23.33,22.08,5.15,7.62,2.33,15.93,0.38,7.24,9.79,3.48,1.46,,45.13,0.2,203.14,15.05,,,25.82
2023-03-25 22:00:00,2023-03-25 23:00:00,93.25,211.49,58.13,7.95,43.28,4.1,5.88,2.09,5.12,0.72,12.19,13.47,4.97,2.37,,54.23,0.29,173.59,15.03,,,24.62
2023-03-25 23:00:00,2023-03-26 00:00:00,103.5,259.32,6.4,17.62,14.57,6.05,3.59,1.63,12.7,0.47,13.12,12.21,4.65,3.43,,57.34,0.3,198.93,14.5,,,24.05
2023-03-26 00:00:00,2023-03-26 01:00:00,104.03,273.13,1.6,17.01,10.36,5.78,3.01,1.15,13.87,0.12,11.9,5.69,1.47,1.08,,57.48,0.32,196.46,14.58,,,23.62
2023-03-26 01:00:00,2023-03-26 02:00:00,101.34,255.23,1.66,15.54,9.62,5.96,3.07,1.1,11.81,0.09,24.64,9.43,2.39,0.82,,58.87,0.38,136.2,14.2,,,23.29
2023-03-26 02:00:00,2023-03-26 03:00:00,105.59,270.86,1.95,13.62,8.82,6.12,2.92,1.1,13.93,0.09,25.54,10.48,2.63,0.94,,60.92,0.36,104.24,14.07,,,23.0
2023-03-26 03:00:00,2023-03-26 04:00:00,105.93,263.97,2.75,12.38,8.82,6.24,2.98,1.1,12.73,0.08,15.13,6.89,1.21,0.53,,62.32,0.26,204.8,14.4,,,22.83
2023-03-26 04:00:00,2023-03-26 05:00:00,104.72,243.44,20.29,5.5,19.12,6.2,2.66,1.1,4.92,0.22,17.17,10.94,1.9,0.92,,66.43,0.34,182.27,14.28,,,22.46
2023-03-26 05:00:00,2023-03-26 06:00:00,105.81,254.17,7.42,10.42,11.57,6.95,2.09,1.16,6.06,0.16,22.69,11.52,2.16,0.98,,68.18,0.38,215.35,16.56,,,21.83
2023-03-26 06:00:00,2023-03-26 07:00:00,107.58,265.87,9.58,11.43,13.69,7.01,2.46,1.15,7.77,0.12,36.99,17.66,4.8,1.5,,64.64,0.5,214.54,67.97,,,22.66
2023-03-26 07:00:00,2023-03-26 08:00:00,119.17,301.96,5.87,12.39,11.36,6.95,2.87,1.18,13.07,0.14,25.92,13.61,3.44,1.22,,58.02,0.56,257.88,189.47,,,24.41
2023-03-26 08:00:00,2023-03-26 09:00:00,126.75,328.25,3.5,13.54,10.04,6.57,4.35,1.16,27.58,0.1,20.95,8.29,1.77,0.72,,48.7,0.38,110.11,338.68,,,26.92
2023-03-26 09:00:00,2023-03-26 10:00:00,135.48,340.85,3.92,19.6,13.62,6.01,9.55,1.1,39.69,0.07,21.48,6.51,1.57,0.68,,42.15,0.48,148.63,447.26,,,29.11
2023-03-26 10:00:00,2023-03-26 11:00:00,142.33,332.88,2.48,16.16,10.62,5.68,21.26,1.1,55.38,0.05,17.34,5.21,1.06,0.48,,34.64,0.67,230.05,563.77,,,31.57
2023-03-26 11:00:00,2023-03-26 12:00:00,128.94,287.15,0.9,11.27,6.73,5.48,40.53,1.1,80.88,0.04,8.63,3.62,0.6,0.29,,29.25,0.46,236.22,602.81,,,33.25
2023-03-26 12:00:00,2023-03-26 13:00:00,111.75,230.98,0.28,7.49,4.21,5.61,37.77,2.0,108.83,0.03,4.76,2.59,0.27,0.15,,29.4,1.23,99.29,352.58,,,32.74
2023-03-26 13:00:00,2023-03-26 14:00:00,96.91,196.38,0.23,7.01,3.91,5.67,35.66,2.48,115.79,0.02,4.11,1.86,0.18,0.1,,28.22,0.95,138.5,318.68,,,33.05
2023-03-26 14:00:00,2023-03-26 15:00:00,91.63,175.76,0.32,8.1,4.57,5.55,32.01,2.61,94.22,0.02,2.93,1.13,0.14,0.07,,29.94,0.77,93.29,217.41,,,32.14
2023-03-26 15:00:00,2023-03-26 16:00:00,88.77,161.15,0.32,7.08,4.03,5.05,27.4,2.53,92.82,0.03,2.49,3.63,0.4,0.17,,26.36,0.87,106.98,203.59,,,32.06
2023-03-26 16:00:00,2023-03-26 17:00:00,88.14,159.13,0.23,7.77,4.32,5.17,20.27,1.17,90.47,0.07,3.27,3.6,0.36,0.2,,30.94,1.31,47.1,112.91,,,31.13
2023-03-26 17:00:00,2023-03-26 18:00:00,83.24,167.85,0.09,8.85,4.78,5.08,16.02,1.1,79.75,0.12,4.82,4.26,0.6,0.33,,37.8,0.87,264.18,23.48,,,28.62
