From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),Temp (degree C),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),Xylene (ug/m3),RF (mm)
2021-06-19 14:00:00,2021-06-19 15:00:00,27.0,103.5,4.3,7.4,7.4,49.25,3.2,0.91,,0.4,1.2,,,31.93,71.75,1.43,137.25,267.75,751.25,,0.0
2021-06-19 15:00:00,2021-06-19 16:00:00,27.0,80.25,,,,,2.45,0.95,,0.4,1.2,,,36.1,71.75,1.2,131.5,203.0,750.25,,0.0
2021-06-19 16:00:00,2021-06-19 17:00:00,25.0,78.0,,,,,2.88,1.02,,0.4,1.2,,,31.15,73.0,1.05,157.5,109.0,751.0,,0.0
2021-06-19 17:00:00,2021-06-19 18:00:00,21.75,81.75,3.65,8.25,7.35,58.07,4.12,1.1,,0.4,1.2,,,29.73,75.25,0.72,159.0,52.0,752.25,,0.0
2021-06-19 18:00:00,2021-06-19 19:00:00,28.0,89.25,8.25,25.12,20.12,44.22,3.7,1.22,,0.4,1.2,,,26.02,78.25,1.03,177.75,29.0,755.25,,0.0
2021-06-19 19:00:00,2021-06-19 20:00:00,22.75,75.75,9.0,40.2,28.7,43.02,3.73,1.08,,0.4,1.2,,,25.88,81.5,0.35,125.25,26.0,756.25,,0.0
2021-06-19 20:00:00,2021-06-19 21:00:00,25.25,68.0,3.28,11.32,8.72,40.2,3.23,1.05,,0.4,1.2,,,25.88,83.5,0.65,163.0,26.5,755.25,,0.0
2021-06-19 21:00:00,2021-06-19 22:00:00,25.75,66.0,4.67,12.6,10.48,28.25,3.2,1.14,,0.4,1.2,,,25.85,80.5,0.7,216.25,26.75,755.0,,0.0
2021-06-19 22:00:00,2021-06-19 23:00:00,25.75,68.25,8.8,19.52,17.55,67.08,2.9,1.15,,0.4,1.2,,,28.8,77.25,0.57,256.5,25.75,754.25,,0.0
2021-06-19 23:00:00,2021-06-20 00:00:00,25.5,63.25,4.17,14.85,11.35,55.98,3.12,0.98,,0.4,1.2,,,30.07,77.0,0.75,247.5,25.75,754.5,,0.0
2021-06-20 00:00:00,2021-06-20 01:00:00,17.5,55.0,5.33,16.88,13.32,51.15,5.4,0.92,,0.4,1.2,,,30.2,74.75,0.75,258.25,25.75,754.5,,0.0
2021-06-20 01:00:00,2021-06-20 02:00:00,17.0,52.75,7.58,17.45,15.45,52.47,5.18,0.92,,0.4,1.2,,,30.2,73.5,0.65,260.5,25.75,755.0,,0.0
2021-06-20 02:00:00,2021-06-20 03:00:00,20.25,47.75,6.97,14.4,13.3,47.8,5.55,0.88,,0.4,1.2,,,27.9,72.0,1.23,275.25,26.5,754.5,,0.0
2021-06-20 03:00:00,2021-06-20 04:00:00,20.0,59.5,5.03,12.08,10.53,37.65,4.85,0.86,,0.4,1.2,,,26.1,70.0,1.7,272.75,26.75,754.0,,0.0
2021-06-20 04:00:00,2021-06-20 05:00:00,18.25,78.5,5.47,9.65,9.6,41.3,2.12,0.86,,0.4,1.2,,,25.88,70.0,1.75,278.75,26.75,754.5,,0.0
2021-06-20 05:00:00,2021-06-20 06:00:00,22.25,79.25,8.7,12.28,13.6,39.38,1.57,0.94,,0.4,1.2,,,25.88,71.0,1.42,286.25,27.75,754.75,,0.0
2021-06-20 06:00:00,2021-06-20 07:00:00,22.25,84.25,9.57,12.55,14.47,41.9,2.77,1.01,,0.4,1.2,,,26.82,70.75,1.8,281.5,46.25,754.25,,0.0
2021-06-20 07:00:00,2021-06-20 08:00:00,22.5,81.5,10.47,13.65,15.78,49.6,2.25,1.06,,0.4,1.2,,,29.65,69.75,1.83,276.25,100.5,753.5,,0.0
2021-06-20 08:00:00,2021-06-20 09:00:00,29.0,89.75,8.7,11.33,13.1,45.4,5.05,1.06,,0.4,1.2,,,29.72,67.5,2.25,283.0,178.25,752.5,,0.0
2021-06-20 09:00:00,2021-06-20 10:00:00,26.75,93.5,7.45,10.4,11.58,49.55,5.07,1.04,,0.4,1.2,,,30.02,65.5,2.32,276.0,252.25,751.5,,0.0
2021-06-20 10:00:00,2021-06-20 11:00:00,29.75,100.25,8.43,10.97,12.7,49.33,5.3,1.01,,0.4,1.2,,,30.1,63.25,2.5,264.0,316.25,750.75,,0.0
2021-06-20 11:00:00,2021-06-20 12:00:00,29.75,106.0,7.43,9.9,11.27,40.93,8.2,1.08,,0.4,1.2,,,26.4,61.5,2.42,264.0,352.25,750.0,,0.0
2021-06-20 12:00:00,2021-06-20 13:00:00,23.25,107.5,11.53,17.2,18.57,42.4,3.47,1.18,,0.4,1.2,,,25.62,59.75,1.82,269.0,355.75,749.25,,0.0
2021-06-20 13:00:00,2021-06-20 14:00:00,25.75,117.5,8.9,16.32,15.9,37.3,2.85,1.19,,0.4,1.2,,,25.63,59.25,1.62,252.5,270.25,748.5,,0.0
2021-06-20 14:00:00,2021-06-20 15:00:00,30.75,104.25,7.6,13.57,13.4,39.25,2.83,1.18,,0.4,1.2,,,25.62,57.75,1.45,259.75,256.0,747.5,,0.0
2021-06-20 15:00:00,2021-06-20 16:00:00,28.0,94.0,5.1,13.12,11.1,51.5,2.35,1.07,,0.4,1.2,,,28.38,60.25,1.25,207.75,179.0,747.5,,0.0
2021-06-20 16:00:00,2021-06-20 17:00:00,23.75,85.25,5.83,34.42,23.05,47.97,4.95,0.95,,0.4,1.2,,,29.72,72.5,1.45,117.75,102.75,751.25,,0.0
2021-06-20 17:00:00,2021-06-20 18:00:00,27.75,77.75,5.45,30.12,20.43,59.65,5.32,0.95,,0.4,1.2,,,29.9,76.0,0.83,121.75,49.25,752.5,,0.0
2021-06-20 18:00:00,2021-06-20 19:00:00,20.75,79.5,2.98,29.38,18.02,59.92,5.5,0.95,,0.4,1.2,,,29.98,76.25,0.62,116.5,34.5,753.25,,0.0
2021-06-20 19:00:00,2021-06-20 20:00:00,14.0,80.25,2.78,23.02,14.5,55.53,5.08,0.96,,0.4,1.2,,,28.17,77.25,0.47,141.0,28.75,753.75,,0.0
2021-06-20 20:00:00,2021-06-20 21:00:00,25.5,91.0,2.45,12.97,8.88,37.23,4.75,0.98,,0.4,1.2,,,26.0,78.25,0.47,137.25,28.75,754.0,,0.0
2021-06-20 21:00:00,2021-06-20 22:00:00,35.75,103.0,2.53,7.0,5.8,44.1,3.8,0.99,,0.4,1.2,,,26.1,78.0,0.78,161.75,28.75,754.0,,0.0
2021-06-20 22:00:00,2021-06-20 23:00:00,42.25,100.0,2.87,3.02,3.92,41.2,2.95,0.97,,0.4,1.2,,,26.15,81.0,0.7,179.0,28.75,754.0,,0.0
2021-06-20 23:00:00,2021-06-21 00:00:00,33.25,85.5,2.75,2.95,3.83,32.48,3.47,0.94,,0.4,1.2,,,26.88,78.5,0.7,193.5,28.75,754.0,,0.0
2021-06-21 00:00:00,2021-06-21 01:00:00,20.75,65.25,2.33,1.78,2.83,79.42,2.75,0.84,,0.4,1.2,,,29.35,75.25,0.75,207.75,28.75,754.0,,0.0
2021-06-21 01:00:00,2021-06-21 02:00:00,15.25,53.25,2.82,2.48,3.62,56.97,2.33,0.83,,0.4,1.2,,,29.95,76.0,0.43,210.0,29.0,753.75,,0.0
2021-06-21 02:00:00,2021-06-21 03:00:00,13.25,51.5,2.5,4.68,4.5,54.52,2.4,0.85,,0.4,1.2,,,30.05,76.0,0.35,217.5,28.75,754.0,,0.0
2021-06-21 03:00:00,2021-06-21 04:00:00,22.75,54.5,3.77,7.45,7.05,53.12,2.7,0.88,,0.4,1.2,,,29.98,75.25,0.6,242.75,28.75,754.0,,0.0
2021-06-21 04:00:00,2021-06-21 05:00:00,22.25,58.5,5.05,11.77,10.35,45.6,2.55,0.9,,0.4,1.2,,,26.33,71.75,0.95,259.0,29.0,754.0,,0.0
2021-06-21 05:00:00,2021-06-21 06:00:00,22.75,59.5,10.38,16.82,17.38,39.15,2.52,1.04,,0.4,1.2,,,25.92,72.75,0.88,263.75,30.0,754.0,,0.0
2021-06-21 06:00:00,2021-06-21 07:00:00,23.75,68.75,14.98,17.47,21.43,41.25,2.47,1.1,,0.4,1.2,,,26.0,70.5,1.5,273.25,46.75,754.0,,0.0
2021-06-21 07:00:00,2021-06-21 08:00:00,29.25,76.25,18.65,19.25,25.38,39.2,3.05,1.14,,0.4,1.2,,,26.05,68.0,1.95,276.25,110.75,753.0,,0.0
2021-06-21 08:00:00,2021-06-21 09:00:00,29.25,84.75,16.35,19.38,23.6,45.75,2.75,1.17,,0.4,1.2,,,28.27,66.0,1.85,272.25,194.5,752.0,,0.0
2021-06-21 09:00:00,2021-06-21 10:00:00,26.5,89.75,15.73,18.82,22.8,45.3,2.88,1.2,,0.4,1.2,,,29.88,63.0,2.0,274.5,267.0,750.75,,0.0
2021-06-21 10:00:00,2021-06-21 11:00:00,25.25,90.25,17.7,19.7,24.85,42.83,1.6,1.13,,0.4,1.2,,,30.1,61.0,2.05,274.0,320.5,750.0,,0.0
2021-06-21 11:00:00,2021-06-21 12:00:00,24.75,94.0,18.1,23.27,27.13,44.27,4.9,1.23,,0.4,1.2,,,30.15,59.75,1.82,260.0,350.0,749.0,,0.0
2021-06-21 12:00:00,2021-06-21 13:00:00,23.5,93.0,17.2,22.4,25.87,44.4,2.83,1.32,,0.4,1.2,,,29.47,58.0,1.7,259.0,353.5,748.0,,0.0
2021-06-21 13:00:00,2021-06-21 14:00:00,29.25,90.0,12.4,20.32,20.92,31.13,5.43,1.22,,0.4,1.2,,,26.85,58.25,1.15,192.0,315.75,747.25,,0.0
2021-06-21 14:00:00,2021-06-21 15:00:00,25.25,88.0,3.72,13.3,10.1,33.6,15.8,1.06,,0.4,1.2,,,26.82,71.0,1.6,118.25,225.0,750.0,,0.0
2021-06-21 15:00:00,2021-06-21 16:00:00,29.0,79.0,3.45,14.12,10.3,27.17,19.15,1.05,,0.4,1.2,,,26.85,74.5,1.58,118.75,174.0,751.25,,0.0
2021-06-21 16:00:00,2021-06-21 17:00:00,28.0,70.5,3.38,14.95,10.72,32.73,15.57,1.06,,0.4,1.2,,,27.15,75.0,1.1,123.5,138.5,751.0,,0.0
2021-06-21 17:00:00,2021-06-21 18:00:00,25.0,73.5,2.85,12.22,8.8,63.7,17.77,1.04,,0.4,1.2,,,29.4,75.25,0.85,137.0,70.5,752.0,,0.0
2021-06-21 18:00:00,2021-06-21 19:00:00,26.0,79.0,3.42,15.72,11.18,67.95,9.78,1.09,,0.4,1.2,,,29.95,77.5,0.6,139.5,33.5,753.25,,0.0
2021-06-21 19:00:00,2021-06-21 20:00:00,30.25,81.25,3.58,16.2,11.5,64.6,3.15,1.15,,0.4,1.2,,,30.05,79.25,0.53,155.75,28.75,753.5,,0.0
2021-06-21 20:00:00,2021-06-21 21:00:00,34.75,82.0,2.98,12.07,8.85,60.85,4.2,1.15,,0.4,1.2,,,30.12,79.25,0.82,177.0,28.75,753.25,,0.0
2021-06-21 21:00:00,2021-06-21 22:00:00,33.75,87.25,3.33,8.15,7.03,48.02,4.52,1.13,,0.4,1.2,,,26.52,78.25,0.62,172.75,29.25,753.75,,0.0
2021-06-21 22:00:00,2021-06-21 23:00:00,22.0,73.75,2.65,4.22,4.43,26.3,6.45,1.07,,0.4,1.2,,,26.05,80.25,0.62,157.25,29.75,754.0,,0.0
2021-06-21 23:00:00,2021-06-22 00:00:00,17.25,63.5,2.88,3.78,4.38,32.15,3.18,1.01,,0.4,1.2,,,26.15,75.25,0.88,192.5,29.75,754.0,,0.0
2021-06-22 00:00:00,2021-06-22 01:00:00,19.5,47.5,2.8,1.5,3.05,50.55,2.1,0.88,,0.4,1.2,,,26.0,75.0,0.9,188.0,29.75,754.0,,0.0
2021-06-22 01:00:00,2021-06-22 02:00:00,14.0,31.75,3.18,3.25,4.35,63.57,2.52,0.86,,0.4,1.2,,,28.22,76.75,1.55,209.5,29.0,754.25,,0.0
2021-06-22 02:00:00,2021-06-22 03:00:00,12.5,36.25,3.42,5.38,5.65,51.3,2.45,0.85,,0.4,1.2,,,29.95,79.0,1.4,221.5,29.0,755.0,,0.0
2021-06-22 03:00:00,2021-06-22 04:00:00,17.75,38.5,3.4,5.9,5.9,46.25,3.62,0.85,,0.4,1.2,,,30.15,79.0,1.6,212.75,29.0,755.0,,0.0
2021-06-22 04:00:00,2021-06-22 05:00:00,17.5,23.5,3.62,8.45,7.43,48.5,3.42,0.87,,0.4,1.2,,,29.9,79.0,1.52,232.0,28.75,755.0,,0.0
2021-06-22 05:00:00,2021-06-22 06:00:00,11.5,22.25,6.73,9.07,10.3,50.15,3.15,0.91,,0.4,1.2,,,28.8,80.25,1.95,248.5,29.5,755.25,,0.0
2021-06-22 06:00:00,2021-06-22 07:00:00,16.25,31.75,11.45,14.18,16.83,34.07,3.65,1.0,,0.4,1.2,,,25.93,80.5,1.75,246.25,37.25,755.0,,0.0
2021-06-22 07:00:00,2021-06-22 08:00:00,14.0,34.0,14.03,18.22,21.12,36.27,4.35,1.11,,0.4,1.2,,,25.8,79.25,1.38,245.75,55.25,755.0,,0.0
2021-06-22 08:00:00,2021-06-22 09:00:00,10.0,48.75,18.93,25.25,28.83,37.48,5.9,1.36,,0.4,1.2,,,25.95,76.75,1.05,259.0,84.75,754.0,,0.0
2021-06-22 09:00:00,2021-06-22 10:00:00,25.75,70.25,17.82,30.07,30.47,36.3,8.65,1.52,,0.4,1.2,,,26.5,73.25,1.03,256.25,157.5,752.5,,0.0
2021-06-22 10:00:00,2021-06-22 11:00:00,28.75,90.75,14.38,32.15,28.78,50.88,7.3,1.52,,0.4,1.2,,,29.12,68.5,1.15,258.5,207.5,751.25,,0.0
2021-06-22 11:00:00,2021-06-22 12:00:00,32.5,119.75,17.83,28.6,29.73,45.03,9.4,1.37,,0.4,1.2,,,30.08,62.75,0.78,249.0,317.5,749.25,,0.0
2021-06-22 12:00:00,2021-06-22 13:00:00,37.5,134.0,10.2,24.77,21.47,43.23,1.98,1.23,,0.4,1.2,,,30.08,61.75,0.8,204.75,305.5,748.25,,0.0
2021-06-22 13:00:00,2021-06-22 14:00:00,36.75,120.25,4.15,14.25,10.98,36.73,14.12,1.03,,0.4,1.2,,,29.9,71.25,1.27,127.5,290.25,750.0,,0.0
2021-06-22 14:00:00,2021-06-22 15:00:00,39.75,106.0,3.42,14.35,10.43,44.83,20.62,1.02,,0.4,1.2,,,27.48,73.75,1.07,182.0,180.0,752.25,,0.0
2021-06-22 15:00:00,2021-06-22 16:00:00,59.75,102.25,3.5,15.13,10.9,26.95,14.0,1.05,,0.57,1.77,,,27.18,74.25,0.88,154.0,148.0,752.25,,0.0
2021-06-22 16:00:00,2021-06-22 17:00:00,31.5,89.25,3.75,18.5,12.9,45.2,13.1,1.14,,0.6,2.25,,,27.47,76.25,0.67,148.75,99.25,752.5,,0.0
2021-06-22 17:00:00,2021-06-22 18:00:00,30.25,85.25,3.48,13.95,10.25,36.17,11.05,1.17,,0.65,2.25,,,25.6,78.5,0.67,156.5,59.25,753.75,,0.0
2021-06-22 18:00:00,2021-06-22 19:00:00,27.75,83.25,3.55,14.65,10.7,37.8,6.83,1.28,,0.85,3.12,,,26.82,80.5,0.67,183.5,30.0,754.0,,0.0
2021-06-22 19:00:00,2021-06-22 20:00:00,19.75,68.25,6.75,18.1,15.15,63.83,4.25,1.48,,1.0,4.85,,,29.93,80.75,0.62,200.75,26.25,754.0,,0.0
2021-06-22 20:00:00,2021-06-22 21:00:00,26.75,73.5,3.6,12.25,9.43,48.9,4.6,1.12,,0.9,4.62,,,30.27,80.75,0.5,188.25,26.25,754.25,,0.0
2021-06-22 21:00:00,2021-06-22 22:00:00,31.5,70.75,3.2,7.5,6.55,49.37,3.42,1.03,,0.65,2.95,,,30.3,80.0,0.6,190.5,26.0,754.0,,0.0
2021-06-22 22:00:00,2021-06-22 23:00:00,28.5,73.0,3.15,4.3,4.85,48.9,5.1,0.95,,0.6,1.95,,,29.98,81.75,0.5,176.75,25.75,754.25,,0.0
2021-06-22 23:00:00,2021-06-23 00:00:00,23.0,62.25,2.5,4.22,4.25,39.38,3.6,0.94,,0.1,1.02,,,25.75,81.75,0.45,179.25,26.5,754.75,,0.0
2021-06-23 00:00:00,2021-06-23 01:00:00,19.25,58.5,1.62,2.73,2.77,29.02,4.12,0.93,,0.5,1.85,,,25.58,81.25,0.55,195.0,26.75,754.75,,0.0
2021-06-23 01:00:00,2021-06-23 02:00:00,17.0,62.0,2.47,4.15,4.2,38.97,4.9,0.94,,0.4,1.52,,,25.52,80.25,0.68,223.75,26.75,755.0,,0.0
2021-06-23 02:00:00,2021-06-23 03:00:00,16.25,56.25,2.85,3.23,4.0,44.2,3.85,0.89,,0.38,1.38,,,25.55,78.5,0.88,217.0,26.75,755.0,,0.0
2021-06-23 03:00:00,2021-06-23 04:00:00,16.0,50.5,2.88,4.82,4.9,54.2,3.3,0.88,,0.43,1.27,,,28.77,76.25,1.07,221.75,26.0,754.25,,0.0
2021-06-23 04:00:00,2021-06-23 05:00:00,21.75,57.5,3.2,6.32,5.95,45.2,2.1,0.94,,0.47,1.48,,,30.2,78.0,1.05,232.0,25.75,755.0,,0.0
2021-06-23 05:00:00,2021-06-23 06:00:00,21.5,57.75,7.17,16.38,14.58,40.65,6.75,1.0,,0.7,1.82,,,30.22,78.5,1.05,247.75,26.25,755.0,,0.0
2021-06-23 06:00:00,2021-06-23 07:00:00,22.75,68.25,14.0,22.08,23.15,43.45,16.1,1.16,,0.88,2.98,,,30.25,79.0,1.07,267.0,41.25,754.25,,0.0
2021-06-23 07:00:00,2021-06-23 08:00:00,24.5,87.75,19.48,23.88,28.48,44.82,9.45,1.3,,0.88,3.2,,,27.92,78.0,1.15,283.75,107.75,754.0,,0.0
2021-06-23 08:00:00,2021-06-23 09:00:00,34.75,101.25,16.98,28.7,29.07,32.05,10.88,1.42,,1.05,4.85,,,25.45,71.5,0.97,268.5,172.75,752.5,,0.0
2021-06-23 09:00:00,2021-06-23 10:00:00,42.0,115.5,19.85,38.73,36.7,38.77,8.93,1.52,,1.23,4.83,,,25.3,66.75,0.7,276.5,195.25,751.0,,0.0
2021-06-23 10:00:00,2021-06-23 11:00:00,40.25,134.0,19.68,37.38,35.88,35.92,6.83,1.45,,1.03,4.53,,,25.08,64.25,0.92,228.25,268.0,749.75,,0.0
2021-06-23 11:00:00,2021-06-23 12:00:00,39.0,115.25,5.73,17.13,13.8,35.03,10.33,1.11,,0.82,3.2,,,26.38,72.0,1.02,146.0,259.5,750.75,,0.0
2021-06-23 12:00:00,2021-06-23 13:00:00,24.75,90.0,4.27,18.57,13.37,50.4,5.7,1.03,,0.72,2.1,,,29.62,75.25,0.75,144.75,215.0,752.0,,0.0
2021-06-23 13:00:00,2021-06-23 14:00:00,25.75,74.25,3.7,15.07,11.05,33.55,4.78,1.04,,0.85,3.05,,,30.0,75.25,1.05,122.5,177.75,751.75,,0.0
2021-06-23 14:00:00,2021-06-23 15:00:00,21.5,68.5,3.8,15.18,11.12,38.02,3.08,0.98,,0.78,4.95,,,30.08,73.25,0.57,124.25,245.5,750.25,,0.0
2021-06-23 15:00:00,2021-06-23 16:00:00,21.75,74.0,3.25,14.1,10.12,46.0,3.5,0.96,,0.62,4.17,,,29.93,76.0,1.25,131.25,127.0,752.0,,0.0
2021-06-23 16:00:00,2021-06-23 17:00:00,25.75,105.75,3.0,18.25,12.12,42.1,2.83,1.03,,0.55,2.55,,,25.95,77.75,0.95,129.25,102.5,753.0,,0.0
2021-06-23 17:00:00,2021-06-23 18:00:00,23.25,57.75,3.0,21.12,13.7,33.9,2.2,1.02,,0.55,2.2,,,25.58,77.75,1.0,130.0,66.0,753.25,,0.0
2021-06-23 18:00:00,2021-06-23 19:00:00,27.25,59.75,2.65,17.55,11.47,41.7,3.25,1.06,,0.53,2.3,,,25.58,80.5,0.68,132.75,27.5,754.5,,0.0
2021-06-23 19:00:00,2021-06-23 20:00:00,26.0,58.25,2.75,17.8,11.7,36.45,1.65,1.15,,0.57,2.02,,,25.58,82.25,0.45,152.75,25.75,755.0,,0.0
2021-06-23 20:00:00,2021-06-23 21:00:00,20.25,57.0,2.62,9.15,6.98,43.5,3.95,1.1,,0.57,2.48,,,28.52,82.25,0.67,193.0,25.75,754.5,,0.0
2021-06-23 21:00:00,2021-06-23 22:00:00,21.25,59.75,4.95,14.45,11.68,62.6,4.6,1.13,,0.55,2.9,,,30.18,76.75,0.65,223.5,25.75,754.0,,0.0
2021-06-23 22:00:00,2021-06-23 23:00:00,21.5,57.75,3.95,11.03,9.08,45.82,5.38,1.04,,0.78,3.12,,,30.33,76.25,0.57,226.5,25.75,754.0,,0.0
2021-06-23 23:00:00,2021-06-24 00:00:00,19.75,51.75,2.85,4.4,4.65,46.85,4.58,0.93,,0.57,2.18,,,30.3,77.25,0.82,217.0,25.75,754.25,,0.0
2021-06-24 00:00:00,2021-06-24 01:00:00,17.25,43.25,2.97,3.02,4.0,46.85,3.42,0.88,,0.35,1.32,,,28.1,78.5,1.08,238.0,25.75,754.5,,0.0
2021-06-24 01:00:00,2021-06-24 02:00:00,11.75,50.5,3.83,5.72,6.15,35.95,4.25,0.84,,0.23,1.15,,,25.23,77.0,2.82,272.5,25.75,755.75,,0.0
2021-06-24 02:00:00,2021-06-24 03:00:00,10.25,68.75,4.02,4.3,5.58,45.12,3.67,0.84,,,0.88,,,25.4,84.25,1.38,255.25,24.5,757.0,,0.0
2021-06-24 03:00:00,2021-06-24 04:00:00,7.25,10.0,3.1,7.4,6.45,34.25,3.68,0.89,,0.65,1.35,,,25.33,87.0,1.47,291.75,23.75,757.25,,0.0
2021-06-24 04:00:00,2021-06-24 05:00:00,5.0,8.75,5.2,12.12,10.68,37.0,3.45,0.94,,0.35,1.57,,,26.38,84.5,1.1,289.25,23.75,757.0,,0.0
2021-06-24 05:00:00,2021-06-24 06:00:00,7.5,15.75,9.43,21.1,18.9,49.62,4.0,1.02,,0.52,3.48,,,29.62,82.5,1.37,295.25,25.0,756.75,,0.0
2021-06-24 06:00:00,2021-06-24 07:00:00,15.5,23.0,13.27,20.0,21.43,40.2,4.17,1.07,,0.53,2.78,,,30.27,84.0,1.32,275.75,41.75,756.25,,0.0
2021-06-24 07:00:00,2021-06-24 08:00:00,15.75,27.75,17.95,21.23,25.93,41.85,3.57,1.14,,0.7,2.83,,,30.3,81.5,1.23,276.0,71.5,755.5,,0.0
2021-06-24 08:00:00,2021-06-24 09:00:00,12.5,27.5,21.98,23.7,30.47,42.67,3.8,1.3,,0.9,3.5,,,30.23,79.25,1.15,278.0,92.25,754.0,,0.0
2021-06-24 09:00:00,2021-06-24 10:00:00,15.75,42.25,23.85,26.83,33.68,36.65,4.4,1.49,,0.9,4.92,,,26.05,73.75,1.2,273.5,158.5,753.25,,0.0
2021-06-24 10:00:00,2021-06-24 11:00:00,23.5,59.5,20.3,22.77,28.62,33.88,4.97,1.32,,1.1,5.25,,,25.2,68.25,1.32,268.5,312.5,751.25,,0.0
2021-06-24 11:00:00,2021-06-24 12:00:00,30.75,73.75,15.53,18.1,22.27,36.9,6.03,1.3,,0.65,3.38,,,25.02,65.5,1.73,271.5,311.25,750.5,,0.0
2021-06-24 12:00:00,2021-06-24 13:00:00,28.75,78.0,17.27,18.93,24.1,42.07,4.75,1.32,,0.85,3.65,,,25.05,65.75,1.57,273.5,275.75,750.75,,0.0
2021-06-24 13:00:00,2021-06-24 14:00:00,26.5,85.25,22.6,27.0,32.75,35.23,4.23,1.43,,0.93,4.15,,,28.18,65.5,1.02,284.75,164.25,750.25,,0.0
2021-06-24 14:00:00,2021-06-24 15:00:00,30.75,92.5,26.25,31.52,38.15,40.07,4.47,1.48,,0.97,4.85,,,30.07,64.75,0.85,275.5,149.25,750.5,,0.0
2021-06-24 15:00:00,2021-06-24 16:00:00,29.75,101.75,17.17,24.48,27.02,40.9,5.35,1.29,,0.85,4.8,,,30.2,62.0,1.22,278.75,215.75,748.25,,0.0
2021-06-24 16:00:00,2021-06-24 17:00:00,30.0,99.0,18.5,26.07,28.82,42.45,4.83,1.33,,0.67,4.3,,,30.0,62.0,0.97,273.5,139.25,747.5,,0.0
2021-06-24 17:00:00,2021-06-24 18:00:00,28.5,92.0,2.73,13.85,9.6,43.75,4.93,1.09,,0.83,3.5,,,28.5,76.75,0.77,162.5,68.75,751.5,,0.0
2021-06-24 18:00:00,2021-06-24 19:00:00,17.75,58.5,2.62,13.48,9.32,38.73,5.17,1.11,,0.5,2.0,,,26.07,81.0,0.5,144.75,35.75,753.0,,0.0
2021-06-24 19:00:00,2021-06-24 20:00:00,24.0,49.0,2.85,17.9,11.88,34.8,5.08,1.15,,0.68,2.48,,,25.58,82.5,0.5,146.25,33.5,753.25,,0.0
2021-06-24 20:00:00,2021-06-24 21:00:00,16.5,52.25,2.62,20.73,13.15,34.95,2.35,1.14,,0.57,2.15,,,25.55,83.0,0.4,164.0,33.5,753.25,,0.0
2021-06-24 21:00:00,2021-06-24 22:00:00,18.75,56.5,2.78,16.6,11.1,37.5,1.23,1.15,,0.68,2.12,,,26.02,82.75,0.32,169.25,33.25,753.75,,0.0
2021-06-24 22:00:00,2021-06-24 23:00:00,38.0,65.25,3.42,4.93,5.38,61.62,1.43,1.02,,0.47,1.88,,,29.42,81.0,0.57,196.5,32.75,753.25,,0.0
2021-06-24 23:00:00,2021-06-25 00:00:00,28.75,56.0,2.7,1.35,2.92,55.67,1.2,0.96,,0.2,1.5,,,30.15,83.75,0.78,184.0,32.75,753.25,,0.0
2021-06-25 00:00:00,2021-06-25 01:00:00,11.0,43.5,3.02,1.1,2.88,46.97,2.97,0.93,,,1.12,,,30.25,83.5,0.7,196.25,32.75,753.25,,0.0
2021-06-25 01:00:00,2021-06-25 02:00:00,14.25,42.0,2.65,5.83,5.28,54.85,2.8,0.94,,0.4,1.3,,,30.22,80.25,0.77,229.75,32.75,753.25,,0.0
2021-06-25 02:00:00,2021-06-25 03:00:00,16.5,45.0,4.38,8.32,7.98,48.15,3.0,0.97,,0.43,1.48,,,26.47,79.25,0.95,263.25,33.0,753.5,,0.0
2021-06-25 03:00:00,2021-06-25 04:00:00,22.25,56.0,6.38,13.55,12.4,29.73,3.9,1.03,,0.55,1.92,,,25.12,80.75,0.93,294.75,33.0,753.75,,0.0
2021-06-25 04:00:00,2021-06-25 05:00:00,26.25,63.5,5.72,15.73,13.03,38.23,2.27,1.04,,0.75,4.17,,,25.5,81.25,1.05,297.0,32.75,754.0,,0.0
2021-06-25 05:00:00,2021-06-25 06:00:00,29.25,71.5,10.43,17.77,17.93,44.97,2.3,1.13,,0.7,4.85,,,25.42,77.75,1.25,302.25,33.0,754.0,,0.0
2021-06-25 06:00:00,2021-06-25 07:00:00,36.0,84.25,26.78,27.82,36.58,46.65,3.25,1.33,,0.9,4.35,,,27.55,75.25,0.75,292.5,47.75,753.25,,0.0
2021-06-25 07:00:00,2021-06-25 08:00:00,34.25,94.25,22.62,24.9,31.67,45.78,4.38,1.23,,1.0,4.65,,,30.0,70.5,1.2,292.25,81.0,752.5,,0.0
2021-06-25 08:00:00,2021-06-25 09:00:00,29.75,105.0,21.07,24.58,30.23,38.85,12.88,1.3,,0.97,4.25,,,30.15,68.5,1.15,286.5,118.75,751.75,,0.0
2021-06-25 09:00:00,2021-06-25 10:00:00,33.25,117.0,20.43,27.78,31.38,42.43,11.07,1.47,,1.23,5.7,,,30.05,66.5,1.3,287.25,183.0,751.0,,0.0
