From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),RF (m/s),AT (degree C)
2023-02-11 23:00:00,2023-02-12 00:00:00,28.26,54.9,2.53,21.85,15.83,20.73,5.71,0.56,33.02,1.58,51.35,0.26,207.71,33.52,0.0,20.73
2023-02-12 00:00:00,2023-02-12 01:00:00,19.55,48.3,2.88,19.8,15.04,22.72,5.3,0.49,30.79,1.22,53.27,0.25,145.34,33.77,0.0,19.29
2023-02-12 01:00:00,2023-02-12 02:00:00,16.31,27.99,2.88,19.77,15.02,22.59,5.61,0.49,31.2,1.12,52.54,0.2,186.22,33.6,0.0,18.9
2023-02-12 02:00:00,2023-02-12 03:00:00,18.9,46.67,2.84,18.59,14.38,22.01,5.54,0.45,32.16,1.03,54.3,0.26,149.65,33.35,0.0,18.21
2023-02-12 03:00:00,2023-02-12 04:00:00,13.81,48.8,7.91,34.66,26.84,18.3,5.44,0.46,19.61,0.86,58.94,0.31,164.11,33.85,0.0,17.33
2023-02-12 04:00:00,2023-02-12 05:00:00,19.99,70.0,3.37,25.87,18.6,21.02,5.14,0.45,22.92,0.8,63.81,0.16,219.68,33.9,0.0,16.34
2023-02-12 05:00:00,2023-02-12 06:00:00,16.5,44.77,5.77,29.78,22.58,20.11,4.95,0.51,18.9,0.99,68.86,0.2,157.78,33.33,0.0,15.74
2023-02-12 06:00:00,2023-02-12 07:00:00,17.67,50.81,3.25,24.7,17.89,20.84,5.46,0.8,19.19,3.78,69.77,0.22,115.78,43.92,0.0,15.96
2023-02-12 07:00:00,2023-02-12 08:00:00,18.14,72.14,3.88,20.26,16.08,21.05,6.61,0.63,28.51,3.69,60.6,0.44,296.66,81.1,0.0,18.98
2023-02-12 08:00:00,2023-02-12 09:00:00,20.89,49.43,3.49,13.51,12.24,22.15,7.3,0.52,49.88,2.01,45.02,0.77,90.91,321.65,0.0,23.67
2023-02-12 09:00:00,2023-02-12 10:00:00,20.44,43.62,2.96,8.74,9.33,22.43,6.96,0.36,75.54,1.01,27.7,2.38,28.43,534.95,0.0,27.5
2023-02-12 10:00:00,2023-02-12 11:00:00,19.21,44.61,2.71,6.26,7.83,19.98,6.31,0.32,83.61,0.43,18.84,3.35,36.62,662.98,0.0,28.64
2023-02-12 11:00:00,2023-02-12 12:00:00,17.79,46.04,2.66,6.15,7.73,18.93,7.17,0.32,90.43,0.4,16.82,3.2,52.12,720.25,0.0,29.68
2023-02-12 12:00:00,2023-02-12 13:00:00,14.64,52.06,2.63,6.87,8.08,19.1,7.91,0.33,99.49,0.43,15.12,3.17,46.85,725.52,0.0,30.57
2023-02-12 13:00:00,2023-02-12 14:00:00,11.82,46.41,2.64,7.38,8.36,17.92,7.96,0.34,102.69,0.44,12.72,2.71,34.76,717.53,0.0,31.18
2023-02-12 14:00:00,2023-02-12 15:00:00,11.52,34.71,3.49,8.48,10.26,15.61,8.44,0.22,104.31,0.39,11.58,2.87,31.16,629.3,0.0,31.46
2023-02-12 15:00:00,2023-02-12 16:00:00,11.27,36.14,2.66,8.24,8.83,16.64,9.39,0.24,110.56,0.44,13.47,2.43,39.27,463.27,0.0,31.37
2023-02-12 16:00:00,2023-02-12 17:00:00,11.95,38.37,3.06,7.67,8.86,17.67,7.21,0.24,113.1,0.43,15.76,2.37,49.87,255.22,0.0,30.81
2023-02-12 17:00:00,2023-02-12 18:00:00,9.85,31.52,2.64,7.67,8.52,17.21,6.12,0.3,89.06,0.49,19.32,0.87,88.81,66.75,0.0,28.71
2023-02-12 18:00:00,2023-02-12 19:00:00,7.91,44.73,2.87,34.52,22.73,14.26,5.43,0.75,40.68,1.55,30.45,0.24,285.21,34.25,0.0,24.25
2023-02-12 19:00:00,2023-02-12 20:00:00,15.98,119.08,2.78,24.12,17.22,17.13,5.62,0.68,54.55,4.52,34.39,0.79,293.43,32.92,0.0,23.2
2023-02-12 20:00:00,2023-02-12 21:00:00,18.09,76.91,2.79,21.09,15.64,17.95,5.96,0.64,58.43,2.45,32.52,0.66,315.66,33.08,0.0,22.54
2023-02-12 21:00:00,2023-02-12 22:00:00,15.36,65.29,4.08,21.59,16.94,16.47,5.89,0.48,59.84,1.67,35.42,0.9,325.87,33.48,0.0,21.54
2023-02-12 22:00:00,2023-02-12 23:00:00,18.16,59.03,2.8,14.16,12.02,17.99,5.66,0.46,57.38,1.58,42.33,0.78,263.02,33.53,0.0,19.66
2023-02-12 23:00:00,2023-02-13 00:00:00,15.9,46.81,2.69,20.09,15.04,17.77,5.04,0.35,43.54,1.08,47.38,0.36,104.47,33.52,0.0,17.11
2023-02-13 00:00:00,2023-02-13 01:00:00,15.91,55.33,2.56,13.72,11.61,19.0,4.66,0.41,49.08,0.93,48.39,0.3,291.07,33.5,0.0,16.74
2023-02-13 01:00:00,2023-02-13 02:00:00,13.47,48.48,3.46,27.56,19.56,16.83,4.41,0.36,30.47,1.04,60.66,0.4,130.84,33.6,0.0,14.01
2023-02-13 02:00:00,2023-02-13 03:00:00,20.48,70.07,3.03,37.83,24.58,16.23,4.11,0.39,20.62,0.96,65.06,0.37,193.36,33.23,0.0,13.15
2023-02-13 03:00:00,2023-02-13 04:00:00,19.94,61.11,2.6,18.75,14.27,19.33,4.43,0.44,31.13,1.04,62.91,0.47,254.3,32.93,0.0,13.48
2023-02-13 04:00:00,2023-02-13 05:00:00,19.65,45.33,2.53,12.39,10.89,19.54,5.29,0.45,44.0,1.32,54.43,0.42,268.66,33.3,0.0,14.11
2023-02-13 05:00:00,2023-02-13 06:00:00,16.21,22.04,2.55,13.87,11.68,18.81,5.87,0.46,45.94,1.43,50.23,0.53,277.44,33.03,0.0,14.21
2023-02-13 06:00:00,2023-02-13 07:00:00,12.82,31.46,2.52,14.73,12.11,18.76,8.94,0.51,53.98,1.62,39.94,0.99,293.58,43.25,0.0,15.99
2023-02-13 07:00:00,2023-02-13 08:00:00,13.01,41.14,4.38,31.57,22.4,16.13,10.45,0.89,40.92,3.87,40.81,0.81,251.94,85.17,0.0,17.29
2023-02-13 08:00:00,2023-02-13 09:00:00,20.18,66.03,3.75,16.87,14.21,17.21,18.23,0.68,60.73,2.67,29.98,1.78,335.16,337.02,0.0,20.21
2023-02-13 09:00:00,2023-02-13 10:00:00,21.31,48.23,2.99,11.13,10.6,16.43,11.83,0.46,71.77,1.22,23.92,1.74,328.71,545.8,0.0,23.38
2023-02-13 10:00:00,2023-02-13 11:00:00,20.53,42.37,3.16,11.07,10.71,15.9,8.35,0.36,85.85,0.79,19.69,2.36,252.97,678.1,0.0,25.71
2023-02-13 11:00:00,2023-02-13 12:00:00,17.66,45.18,2.65,9.03,9.23,15.02,8.32,0.31,96.29,0.54,17.27,2.02,253.88,734.23,0.0,26.88
2023-02-13 12:00:00,2023-02-13 13:00:00,14.95,36.03,2.58,8.38,8.83,13.61,9.36,0.31,100.33,0.5,15.26,2.34,331.59,744.12,0.0,27.85
2023-02-13 13:00:00,2023-02-13 14:00:00,12.2,34.62,2.77,12.2,10.98,13.55,14.62,0.33,104.49,0.44,13.74,2.65,338.66,740.0,0.0,28.54
2023-02-13 14:00:00,2023-02-13 15:00:00,11.93,36.48,2.89,13.04,11.52,13.95,11.61,0.29,103.48,0.41,10.78,2.67,259.87,654.35,0.0,29.37
2023-02-13 15:00:00,2023-02-13 16:00:00,9.37,40.23,2.72,12.62,11.16,12.87,13.05,0.29,104.52,0.38,9.77,2.74,265.0,502.52,0.0,29.43
2023-02-13 16:00:00,2023-02-13 17:00:00,9.77,31.75,2.72,17.19,13.55,11.92,17.44,0.34,102.54,0.38,10.33,2.32,266.94,290.4,0.0,29.22
2023-02-13 17:00:00,2023-02-13 18:00:00,8.2,32.33,2.5,21.64,15.7,12.82,13.89,0.52,87.0,0.57,14.99,0.9,316.25,75.18,0.0,26.97
2023-02-13 18:00:00,2023-02-13 19:00:00,6.86,53.87,2.54,39.12,24.86,11.61,13.09,0.94,58.25,3.45,22.96,0.39,214.68,33.97,0.0,23.13
2023-02-13 19:00:00,2023-02-13 20:00:00,16.56,150.9,8.0,53.7,40.3,8.19,9.32,0.75,26.54,2.62,35.8,0.3,112.83,33.88,0.0,19.16
2023-02-13 20:00:00,2023-02-13 21:00:00,23.18,108.43,6.11,64.32,41.67,9.79,9.86,1.23,22.81,3.26,39.41,0.33,141.32,33.38,0.0,17.96
2023-02-13 21:00:00,2023-02-13 22:00:00,30.44,156.38,22.36,70.48,66.22,6.22,8.73,1.09,8.13,5.75,44.73,0.32,122.93,33.38,0.0,16.88
2023-02-13 22:00:00,2023-02-13 23:00:00,39.26,170.33,21.69,77.18,63.69,9.92,6.83,1.22,5.97,3.89,52.32,0.29,212.72,33.42,0.0,15.81
2023-02-13 23:00:00,2023-02-14 00:00:00,42.31,165.94,15.34,60.37,46.23,16.34,5.02,1.0,8.2,5.33,63.12,0.32,163.57,33.52,0.0,14.63
2023-02-14 00:00:00,2023-02-14 01:00:00,43.52,127.18,4.75,38.34,26.22,20.3,7.54,0.65,24.92,2.52,52.01,0.29,142.97,33.17,0.0,14.38
2023-02-14 01:00:00,2023-02-14 02:00:00,31.69,66.62,9.41,45.06,33.47,18.27,7.07,0.8,16.31,2.86,57.36,0.43,120.03,33.4,0.0,13.36
2023-02-14 02:00:00,2023-02-14 03:00:00,29.65,88.78,10.27,55.31,39.53,15.96,5.01,0.71,6.57,3.7,64.46,0.2,89.75,33.67,0.0,12.21
2023-02-14 03:00:00,2023-02-14 04:00:00,30.14,93.72,5.77,50.15,33.22,17.57,4.33,0.63,5.58,2.62,73.28,0.19,165.48,33.58,0.0,11.26
2023-02-14 04:00:00,2023-02-14 05:00:00,29.0,89.94,21.05,55.29,48.16,13.96,4.45,0.7,7.13,3.06,71.03,0.34,119.5,33.0,0.0,11.24
2023-02-14 05:00:00,2023-02-14 06:00:00,31.59,92.67,5.45,48.45,32.07,18.58,4.21,0.54,13.7,2.06,65.64,0.15,124.66,33.6,0.0,11.31
2023-02-14 06:00:00,2023-02-14 07:00:00,26.42,72.5,12.71,46.59,36.92,16.37,3.99,0.62,8.16,2.0,73.95,0.24,89.17,44.2,0.0,10.25
2023-02-14 07:00:00,2023-02-14 08:00:00,24.48,78.21,13.45,48.25,38.38,16.43,4.59,0.77,13.6,2.91,59.74,0.19,104.94,85.75,0.0,14.06
2023-02-14 08:00:00,2023-02-14 09:00:00,26.82,97.8,5.63,30.48,22.82,20.29,6.92,0.57,56.7,3.33,29.19,0.53,150.28,331.3,0.0,21.38
2023-02-14 09:00:00,2023-02-14 10:00:00,27.11,68.83,2.54,10.92,10.13,22.01,7.67,0.33,95.08,0.88,17.32,1.54,45.88,546.83,0.0,23.83
2023-02-14 10:00:00,2023-02-14 11:00:00,22.25,30.94,2.59,12.77,11.14,15.62,13.43,0.42,97.64,0.88,16.66,1.29,188.66,692.8,0.0,25.48
2023-02-14 11:00:00,2023-02-14 12:00:00,14.58,32.86,3.27,20.25,15.59,14.79,20.66,0.41,99.19,1.21,14.32,1.58,336.68,732.03,0.0,26.95
2023-02-14 12:00:00,2023-02-14 13:00:00,10.63,27.97,2.5,12.4,10.87,21.73,12.85,0.33,104.55,0.77,12.21,1.81,333.89,725.97,0.0,28.43
2023-02-14 13:00:00,2023-02-14 14:00:00,10.84,22.51,2.51,10.74,10.01,17.9,11.2,0.29,104.2,0.51,10.6,2.02,327.36,735.28,0.0,29.88
2023-02-14 14:00:00,2023-02-14 15:00:00,11.28,23.67,3.06,13.6,12.67,16.63,14.0,0.29,103.69,0.35,9.53,2.05,341.31,673.32,0.0,30.55
2023-02-14 15:00:00,2023-02-14 16:00:00,8.32,16.3,2.58,11.35,10.39,13.43,11.81,0.32,115.13,0.33,10.25,2.11,335.46,509.1,0.0,30.36
2023-02-14 16:00:00,2023-02-14 17:00:00,9.33,33.8,2.54,12.38,10.9,14.21,9.82,0.34,112.32,0.43,11.53,1.9,331.88,292.35,0.0,29.84
2023-02-14 17:00:00,2023-02-14 18:00:00,6.77,27.24,2.45,12.54,10.9,11.96,5.52,0.39,88.2,0.57,16.29,0.82,299.26,77.67,0.0,27.51
2023-02-14 18:00:00,2023-02-14 19:00:00,7.26,39.43,2.36,24.77,17.22,12.0,5.26,0.6,49.36,1.45,26.73,0.15,165.84,34.48,0.0,22.89
2023-02-14 19:00:00,2023-02-14 20:00:00,9.76,69.8,3.24,25.23,19.01,13.78,6.04,0.57,44.93,2.09,31.7,0.21,138.1,33.77,0.0,20.93
2023-02-14 20:00:00,2023-02-14 21:00:00,20.25,80.92,79.05,,123.38,,7.01,1.04,3.91,3.17,38.47,0.35,123.41,33.52,0.0,19.14
2023-02-14 21:00:00,2023-02-14 22:00:00,83.26,263.36,5.12,58.66,39.37,16.52,9.54,0.69,27.5,3.38,38.72,0.26,179.12,33.08,0.0,19.3
2023-02-14 22:00:00,2023-02-14 23:00:00,34.55,121.37,2.61,27.4,18.8,22.32,9.68,0.64,40.34,1.97,44.39,0.38,172.9,33.72,0.0,18.73
2023-02-14 23:00:00,2023-02-15 00:00:00,18.0,51.75,2.98,30.86,20.91,21.38,7.44,0.65,29.54,1.74,53.1,0.41,132.84,33.52,0.0,16.98
2023-02-15 00:00:00,2023-02-15 01:00:00,26.35,72.94,4.25,41.09,27.27,19.49,6.43,0.66,21.48,2.2,53.81,0.34,122.17,33.67,0.0,15.69
2023-02-15 01:00:00,2023-02-15 02:00:00,41.19,116.27,11.57,48.31,37.53,16.86,6.11,0.64,19.19,1.99,54.13,0.36,120.5,33.53,0.0,14.98
2023-02-15 02:00:00,2023-02-15 03:00:00,48.34,158.81,31.81,64.42,64.18,11.52,5.06,0.66,2.85,2.17,62.65,0.29,115.93,33.83,0.0,13.76
2023-02-15 03:00:00,2023-02-15 04:00:00,65.38,231.24,6.02,53.89,35.37,20.8,4.33,0.58,7.32,1.58,67.56,0.3,151.68,33.25,0.0,13.13
2023-02-15 04:00:00,2023-02-15 05:00:00,31.8,89.03,3.01,35.17,23.17,22.97,4.6,0.58,24.6,1.58,59.02,0.33,167.44,33.12,0.0,13.8
2023-02-15 05:00:00,2023-02-15 06:00:00,18.79,56.46,3.21,30.65,20.98,22.27,4.51,0.6,23.84,2.34,60.12,0.34,145.48,33.55,0.0,14.13
2023-02-15 06:00:00,2023-02-15 07:00:00,23.83,105.0,5.99,42.61,29.45,19.65,4.02,0.69,11.61,2.52,68.74,0.37,101.51,45.62,0.0,12.37
2023-02-15 07:00:00,2023-02-15 08:00:00,33.45,102.86,5.99,32.25,24.04,20.82,5.19,0.65,34.97,3.63,51.62,0.58,70.84,91.02,0.0,16.28
2023-02-15 08:00:00,2023-02-15 09:00:00,24.07,68.91,6.0,20.51,18.08,20.48,7.57,0.56,60.6,2.22,34.2,0.98,349.25,334.62,0.0,21.88
2023-02-15 09:00:00,2023-02-15 10:00:00,24.64,45.79,4.22,21.15,16.82,20.16,18.28,0.5,77.87,1.65,23.04,1.89,342.04,536.58,0.0,25.74
2023-02-15 10:00:00,2023-02-15 11:00:00,16.73,65.46,4.85,22.34,18.52,17.6,20.06,0.38,88.55,0.8,16.46,2.5,342.36,689.25,0.0,28.02
2023-02-15 11:00:00,2023-02-15 12:00:00,12.4,39.34,3.03,14.21,12.24,16.68,15.22,0.36,97.11,0.52,15.67,2.86,336.58,736.62,0.0,28.81
2023-02-15 12:00:00,2023-02-15 13:00:00,12.1,36.52,3.03,13.57,11.91,15.11,14.25,0.34,96.9,0.47,14.13,2.48,260.53,728.58,0.0,30.23
2023-02-15 13:00:00,2023-02-15 14:00:00,6.09,30.31,2.6,7.79,8.54,14.74,6.59,0.35,97.36,0.39,13.59,2.64,341.5,732.08,0.0,31.24
2023-02-15 14:00:00,2023-02-15 15:00:00,4.14,33.43,2.62,7.96,8.65,14.12,7.5,0.24,99.31,0.36,12.95,2.36,349.24,664.3,0.0,32.1
2023-02-15 15:00:00,2023-02-15 16:00:00,9.11,35.57,2.67,8.79,9.12,14.18,6.83,0.26,101.26,0.38,13.64,2.57,344.14,500.73,0.0,31.81
2023-02-15 16:00:00,2023-02-15 17:00:00,8.25,34.02,2.5,7.19,8.14,14.4,5.69,0.27,102.94,0.45,14.65,2.17,333.24,283.62,0.0,31.35
2023-02-15 17:00:00,2023-02-15 18:00:00,9.42,24.23,2.44,13.27,11.27,14.49,5.71,0.42,78.86,0.6,19.27,0.61,259.84,75.92,0.0,29.03
2023-02-15 18:00:00,2023-02-15 19:00:00,5.65,61.5,3.86,45.27,29.75,11.69,5.62,0.64,35.19,1.77,30.07,0.17,133.19,34.58,0.0,24.31
2023-02-15 19:00:00,2023-02-15 20:00:00,17.31,94.56,39.98,64.77,79.81,9.86,5.2,0.74,10.96,2.9,41.89,0.24,158.1,33.9,0.0,21.44
2023-02-15 20:00:00,2023-02-15 21:00:00,30.86,203.25,2.73,28.81,19.63,19.76,5.73,0.75,50.57,2.67,39.08,0.4,244.05,33.1,0.0,21.91
2023-02-15 21:00:00,2023-02-15 22:00:00,20.04,58.2,2.61,30.8,20.57,19.8,9.58,0.83,43.57,3.16,39.03,0.49,225.98,33.58,0.0,21.71
2023-02-15 22:00:00,2023-02-15 23:00:00,22.54,74.74,2.92,34.95,22.99,19.01,8.51,0.61,33.26,2.74,43.6,0.3,108.51,33.7,0.0,20.02
2023-02-15 23:00:00,2023-02-16 00:00:00,20.21,60.32,8.36,59.13,39.99,15.04,6.71,0.55,17.81,1.86,52.46,0.41,122.62,33.75,0.0,18.02
2023-02-16 00:00:00,2023-02-16 01:00:00,24.46,70.12,2.59,23.21,16.59,22.01,5.27,0.42,40.92,1.41,53.12,0.24,142.0,33.67,0.0,17.17
2023-02-16 01:00:00,2023-02-16 02:00:00,18.9,36.49,3.1,23.76,17.29,21.13,5.26,0.44,36.19,1.22,53.5,0.18,204.7,33.62,0.0,16.85
2023-02-16 02:00:00,2023-02-16 03:00:00,16.45,39.34,3.57,31.66,21.79,19.06,4.89,0.45,33.33,1.62,56.46,0.38,128.45,33.35,0.0,15.89
2023-02-16 03:00:00,2023-02-16 04:00:00,19.54,57.8,4.9,40.6,27.54,18.11,4.66,0.48,22.11,1.62,61.68,0.47,119.96,33.7,0.0,15.11
2023-02-16 04:00:00,2023-02-16 05:00:00,21.09,86.87,2.89,27.27,18.95,20.15,4.51,0.5,25.96,1.56,65.06,0.17,201.53,33.75,0.0,14.42
2023-02-16 05:00:00,2023-02-16 06:00:00,23.12,80.49,27.23,43.2,48.12,12.62,4.53,0.55,16.27,1.78,68.61,0.5,117.76,33.52,0.0,13.56
2023-02-16 06:00:00,2023-02-16 07:00:00,30.93,149.33,30.03,60.19,57.92,14.07,4.09,0.62,4.82,2.57,73.82,0.43,113.4,45.55,0.0,12.89
2023-02-16 07:00:00,2023-02-16 08:00:00,36.52,172.41,6.79,36.41,26.86,23.08,5.25,0.7,25.23,2.67,59.82,0.49,96.59,91.6,0.0,16.62
2023-02-16 08:00:00,2023-02-16 09:00:00,31.23,74.26,5.27,28.2,21.34,23.94,7.57,0.77,46.27,5.87,42.98,0.72,171.41,316.9,0.0,22.33
2023-02-16 09:00:00,2023-02-16 10:00:00,28.2,56.01,3.21,18.46,14.61,23.99,17.23,0.45,81.54,2.88,26.12,0.78,173.95,517.85,0.0,26.47
2023-02-16 10:00:00,2023-02-16 11:00:00,22.58,36.09,2.95,16.87,13.56,19.85,20.19,0.4,99.7,1.13,23.66,1.55,331.3,662.95,0.0,27.77
2023-02-16 11:00:00,2023-02-16 12:00:00,14.5,44.45,2.89,18.0,14.11,19.99,22.14,0.38,111.34,1.26,23.21,1.85,330.52,707.03,0.0,28.87
2023-02-16 12:00:00,2023-02-16 13:00:00,16.29,36.26,2.72,16.12,12.99,20.14,20.45,0.36,124.04,0.73,21.44,2.32,333.47,705.95,0.0,29.69
2023-02-16 13:00:00,2023-02-16 14:00:00,11.37,35.49,2.81,18.95,14.55,16.57,23.89,0.35,127.28,0.62,20.77,2.15,330.1,698.83,0.0,30.41
2023-02-16 14:00:00,2023-02-16 15:00:00,13.79,39.53,2.71,16.61,13.24,15.96,19.07,0.35,131.62,0.59,20.34,2.02,329.61,621.7,0.0,31.18
2023-02-16 15:00:00,2023-02-16 16:00:00,14.51,31.98,2.91,23.37,16.93,17.96,22.0,0.37,137.03,0.62,20.48,1.92,187.32,460.28,0.0,31.34
2023-02-16 16:00:00,2023-02-16 17:00:00,11.42,32.11,2.53,18.04,13.84,20.68,16.43,0.39,141.27,0.66,21.17,1.7,253.56,251.25,0.0,30.8
2023-02-16 17:00:00,2023-02-16 18:00:00,8.78,26.25,2.71,30.91,20.71,19.92,15.3,0.53,128.77,0.97,26.21,0.94,350.36,69.35,0.0,28.83
2023-02-16 18:00:00,2023-02-16 19:00:00,11.67,47.8,2.47,27.92,18.95,20.45,10.81,0.69,88.36,3.05,37.22,0.26,178.25,34.5,0.0,24.9
2023-02-16 19:00:00,2023-02-16 20:00:00,14.64,68.1,5.47,38.76,37.16,17.56,8.59,1.21,43.2,3.33,48.9,0.25,125.03,33.92,0.0,21.88
2023-02-16 20:00:00,2023-02-16 21:00:00,34.44,178.53,32.98,79.5,87.54,7.09,7.61,1.67,8.03,7.53,54.86,0.45,117.7,33.6,0.0,20.5
2023-02-16 21:00:00,2023-02-16 22:00:00,118.89,451.7,15.19,,67.22,13.55,6.17,1.16,10.69,5.33,59.07,0.34,107.79,33.7,0.0,19.5
2023-02-16 22:00:00,2023-02-16 23:00:00,106.23,400.86,12.71,66.28,66.89,16.22,5.75,0.95,11.75,3.59,62.57,0.28,142.24,33.52,0.0,18.75
2023-02-16 23:00:00,2023-02-17 00:00:00,64.68,192.94,4.22,71.44,44.97,23.05,5.15,0.96,16.76,3.58,66.36,0.18,232.32,33.73,0.0,18.17
2023-02-17 00:00:00,2023-02-17 01:00:00,50.13,152.3,2.75,52.55,32.05,23.25,6.74,0.75,51.84,2.98,59.07,0.47,128.9,32.95,0.0,18.97
2023-02-17 01:00:00,2023-02-17 02:00:00,31.46,116.17,2.73,30.05,20.28,25.77,7.07,0.74,62.04,2.75,59.93,0.28,158.05,33.75,0.0,18.34
2023-02-17 02:00:00,2023-02-17 03:00:00,32.21,60.39,2.75,31.54,21.06,24.6,6.09,0.76,49.11,3.24,65.61,0.2,261.03,33.9,0.0,17.04
2023-02-17 03:00:00,2023-02-17 04:00:00,33.16,82.05,2.73,26.18,18.25,24.07,5.8,0.74,45.59,3.88,68.7,0.11,198.46,34.12,0.0,16.28
2023-02-17 04:00:00,2023-02-17 05:00:00,23.51,62.2,2.72,23.36,16.77,22.88,5.56,0.7,47.61,3.53,72.59,0.19,110.91,33.75,0.0,15.53
2023-02-17 05:00:00,2023-02-17 06:00:00,13.75,42.94,2.71,24.81,17.52,22.1,5.45,0.69,43.07,3.03,74.37,0.18,183.54,33.7,0.0,15.19
2023-02-17 06:00:00,2023-02-17 07:00:00,20.25,49.32,3.47,31.59,21.67,21.18,5.63,0.73,45.08,2.96,70.01,0.29,133.06,44.77,0.0,15.84
2023-02-17 07:00:00,2023-02-17 08:00:00,26.88,62.33,6.57,50.57,34.77,17.88,6.21,0.94,35.04,4.36,61.51,0.26,140.91,97.93,0.0,18.59
2023-02-17 08:00:00,2023-02-17 09:00:00,38.54,83.34,3.88,33.45,22.98,21.13,7.92,0.83,77.9,4.61,48.55,0.78,136.01,262.98,0.0,22.5
2023-02-17 09:00:00,2023-02-17 10:00:00,30.27,69.59,5.24,44.32,29.74,20.56,41.26,0.95,90.03,7.03,42.91,1.36,97.3,440.0,0.0,25.52
2023-02-17 10:00:00,2023-02-17 11:00:00,25.92,67.51,5.62,51.84,33.97,24.23,49.39,0.77,95.59,5.97,40.32,1.39,105.87,575.65,0.0,27.36
2023-02-17 11:00:00,2023-02-17 12:00:00,,,3.51,36.06,24.05,26.62,26.3,0.73,,4.44,34.16,0.82,145.78,626.7,0.0,29.86
2023-02-17 12:00:00,2023-02-17 13:00:00,22.18,38.95,,,,27.41,21.78,0.6,147.69,3.9,31.1,1.48,88.69,547.22,0.0,30.5
2023-02-17 13:00:00,2023-02-17 14:00:00,29.36,49.25,3.23,15.38,13.01,24.29,17.71,0.58,155.97,5.87,27.81,0.75,83.84,493.4,0.0,31.31
2023-02-17 14:00:00,2023-02-17 15:00:00,26.71,47.03,2.74,19.25,14.64,20.72,25.78,0.52,157.88,2.16,26.39,1.03,105.23,482.0,0.0,31.99
2023-02-17 15:00:00,2023-02-17 16:00:00,26.14,49.03,2.6,14.61,12.11,19.86,19.75,0.48,155.16,1.44,25.13,0.81,129.17,334.12,0.0,32.04
2023-02-17 16:00:00,2023-02-17 17:00:00,26.55,48.55,2.61,15.53,12.6,19.52,14.25,0.5,144.77,1.57,25.57,0.45,181.78,165.4,0.0,31.6
2023-02-17 17:00:00,2023-02-17 18:00:00,25.87,46.32,2.55,19.12,14.42,20.83,20.33,0.48,132.52,1.42,28.07,0.3,68.94,88.7,0.0,30.77
2023-02-17 18:00:00,2023-02-17 19:00:00,,,,,,,,,,,,,,,,
2023-02-17 19:00:00,2023-02-17 20:00:00,,,,,,,,,,,,,,,,
2023-02-17 20:00:00,2023-02-17 21:00:00,,,,,,,,,,,,,,,,
2023-02-17 21:00:00,2023-02-17 22:00:00,,,,,,,,,,,,,,,,
2023-02-17 22:00:00,2023-02-17 23:00:00,,,,,,,,,,,,,,,,
2023-02-17 23:00:00,2023-02-18 00:00:00,,,,,,,,,,,,,,,,
2023-02-18 00:00:00,2023-02-18 01:00:00,,,,,,,,,,,,,,,,
2023-02-18 01:00:00,2023-02-18 02:00:00,,,,,,,,,,,,,,,,
2023-02-18 02:00:00,2023-02-18 03:00:00,,,,,,,,,,,,,,,,
2023-02-18 03:00:00,2023-02-18 04:00:00,,,,,,,,,,,,,,,,
2023-02-18 04:00:00,2023-02-18 05:00:00,,,,,,,,,,,,,,,,
2023-02-18 05:00:00,2023-02-18 06:00:00,,,,,,,,,,,,,,,,
2023-02-18 06:00:00,2023-02-18 07:00:00,,,,,,,,,,,,,,,,
2023-02-18 07:00:00,2023-02-18 08:00:00,,,,,,,,,,,,,,,,
2023-02-18 08:00:00,2023-02-18 09:00:00,33.03,80.3,3.95,26.37,19.33,29.43,9.35,0.68,57.75,4.33,65.62,1.17,119.92,304.8,0.0,24.38
2023-02-18 09:00:00,2023-02-18 10:00:00,38.2,70.03,4.08,25.53,18.99,28.43,19.75,0.69,61.52,3.49,62.73,1.31,116.09,409.73,0.0,25.79
2023-02-18 10:00:00,2023-02-18 11:00:00,29.57,64.1,3.63,21.98,16.79,26.25,21.64,0.63,73.14,4.02,55.23,0.84,114.89,542.02,0.0,28.17
2023-02-18 11:00:00,2023-02-18 12:00:00,25.81,63.0,3.46,22.0,16.66,24.03,24.38,0.63,92.93,2.21,45.54,0.74,190.3,556.3,0.0,30.44
2023-02-18 12:00:00,2023-02-18 13:00:00,32.11,52.72,2.81,15.46,12.72,22.0,20.73,0.56,113.64,1.74,40.02,0.82,152.99,406.02,0.0,30.83
2023-02-18 13:00:00,2023-02-18 14:00:00,28.97,47.2,2.99,23.44,17.03,20.7,30.08,0.57,115.2,1.34,36.0,0.71,176.42,417.32,0.0,31.64
2023-02-18 14:00:00,2023-02-18 15:00:00,20.39,51.91,3.21,26.34,18.72,20.04,31.95,0.73,120.0,2.59,35.16,1.07,166.62,451.08,0.0,32.06
2023-02-18 15:00:00,2023-02-18 16:00:00,24.58,68.52,2.93,26.32,18.5,20.06,30.65,0.63,125.05,1.75,35.03,0.93,144.69,263.8,0.0,31.74
