From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ppb),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),Xylene (ug/m3),AT (degree C),RF (mm)
2022-09-03 00:00:00,2022-09-03 01:00:00,44.6,53.5,3.14,20.92,24.07,0.28,6.48,0.61,22.07,,,,,,87.88,0.73,305.49,0.0,738.09,,27.68,0.0
2022-09-03 01:00:00,2022-09-03 02:00:00,,,4.97,18.66,24.51,0.33,6.72,0.55,20.13,,,,,,90.36,0.74,288.24,0.0,737.73,,27.5,0.0
2022-09-03 02:00:00,2022-09-03 03:00:00,,,3.97,18.13,23.05,0.35,6.67,0.47,19.33,,,,,,90.57,0.64,284.61,0.0,737.38,,27.47,0.0
2022-09-03 03:00:00,2022-09-03 04:00:00,48.52,48.6,5.65,16.5,23.41,0.34,6.72,0.53,14.26,,,,,,91.07,0.78,74.56,0.0,737.07,,27.41,0.0
2022-09-03 04:00:00,2022-09-03 05:00:00,52.0,59.3,4.34,16.66,21.39,0.39,6.53,0.55,8.8,,,,,,93.11,0.63,58.62,0.0,736.9,,27.04,0.0
2022-09-03 05:00:00,2022-09-03 06:00:00,37.8,64.0,3.6,20.36,24.29,0.35,6.53,0.52,8.65,,,,,,94.83,0.33,75.39,0.06,737.04,,26.66,0.0
2022-09-03 06:00:00,2022-09-03 07:00:00,50.3,77.9,8.15,23.53,33.13,0.35,6.62,0.59,6.38,,,,,,94.36,0.48,93.86,36.15,737.43,,26.85,0.0
2022-09-03 07:00:00,2022-09-03 08:00:00,62.06,89.38,6.08,16.36,23.6,0.31,6.66,0.62,5.66,,,,,,89.51,1.15,95.9,154.38,737.65,,28.14,0.0
2022-09-03 08:00:00,2022-09-03 09:00:00,67.48,91.76,5.12,15.87,21.93,0.29,6.8,0.63,8.73,,,,,,81.57,1.06,91.75,311.26,737.82,,30.42,0.08
2022-09-03 09:00:00,2022-09-03 10:00:00,66.64,98.4,4.17,15.28,20.26,0.39,6.95,0.63,14.84,,,,,,74.92,1.08,83.27,471.98,737.91,,32.36,0.12
2022-09-03 10:00:00,2022-09-03 11:00:00,58.8,102.0,3.16,13.34,17.27,0.28,6.98,0.59,19.36,,,,,,69.47,1.85,94.94,472.16,737.85,,33.45,0.0
2022-09-03 11:00:00,2022-09-03 12:00:00,53.2,94.4,3.07,13.18,16.61,0.31,7.08,0.56,24.7,,,,,,65.97,1.95,91.5,550.52,737.54,,34.04,0.0
2022-09-03 12:00:00,2022-09-03 13:00:00,55.71,97.78,2.73,12.81,15.86,0.26,6.94,0.54,29.33,,,,,,62.41,2.17,95.64,599.74,736.91,,34.81,0.0
2022-09-03 13:00:00,2022-09-03 14:00:00,55.99,105.9,2.47,12.31,15.01,0.31,6.89,0.51,31.36,,,,,,58.88,2.36,96.09,561.63,735.99,,35.41,0.0
2022-09-03 14:00:00,2022-09-03 15:00:00,52.17,91.53,2.48,11.98,14.88,0.35,6.86,0.49,30.48,,,,,,58.89,2.24,102.81,428.72,735.06,,35.54,0.0
2022-09-03 15:00:00,2022-09-03 16:00:00,53.3,93.34,2.42,12.57,14.98,0.3,6.87,0.47,31.27,,,,,,62.2,1.92,105.18,360.02,734.38,,34.66,0.0
2022-09-03 16:00:00,2022-09-03 17:00:00,50.3,80.6,2.9,12.58,16.13,0.26,6.89,0.45,28.53,,,,,,60.33,1.49,109.7,310.56,733.92,,35.09,0.0
2022-09-03 17:00:00,2022-09-03 18:00:00,55.12,87.1,2.77,12.86,16.04,0.29,6.9,0.45,22.62,,,,,,61.78,1.75,84.37,151.6,733.86,,34.27,0.0
2022-09-03 18:00:00,2022-09-03 19:00:00,43.99,95.64,2.73,18.51,21.13,0.28,7.01,0.48,18.12,,,,,,60.55,1.39,82.71,12.93,734.02,,32.96,0.0
2022-09-03 19:00:00,2022-09-03 20:00:00,40.34,96.7,3.47,27.02,29.8,0.39,6.96,0.59,13.98,,,,,,65.56,1.08,84.8,0.0,734.63,,31.8,0.0
2022-09-03 20:00:00,2022-09-03 21:00:00,45.6,149.46,3.47,22.08,25.56,0.31,6.84,0.59,10.04,,,,,,67.35,1.33,73.42,0.0,735.19,,31.32,0.0
2022-09-03 21:00:00,2022-09-03 22:00:00,48.4,109.4,3.35,18.83,22.14,0.36,6.8,0.55,10.86,,,,,,66.68,1.62,92.11,0.0,735.29,,31.02,0.0
2022-09-03 22:00:00,2022-09-03 23:00:00,38.95,92.65,3.38,20.54,24.18,0.32,6.82,0.54,11.54,,,,,,69.31,1.02,78.08,0.0,735.33,,30.36,0.0
2022-09-03 23:00:00,2022-09-04 00:00:00,43.58,95.2,3.7,20.63,24.67,0.26,6.95,0.49,11.94,,,,,,72.89,0.78,70.05,0.0,735.29,,29.7,0.0
2022-09-04 00:00:00,2022-09-04 01:00:00,44.6,86.1,4.38,20.38,24.96,0.34,6.94,0.48,11.79,,,,,,75.77,0.82,70.51,0.0,735.14,,29.29,0.0
2022-09-04 01:00:00,2022-09-04 02:00:00,46.6,77.2,3.91,17.8,22.14,0.27,6.86,0.46,12.04,,,,,,77.33,0.74,67.25,0.0,735.01,,29.04,0.0
2022-09-04 02:00:00,2022-09-04 03:00:00,45.83,85.3,4.04,17.84,22.44,0.34,6.86,0.46,11.85,,,,,,78.83,0.86,58.32,0.0,734.93,,28.71,0.0
2022-09-04 03:00:00,2022-09-04 04:00:00,46.47,81.5,4.11,14.93,19.64,0.25,6.84,0.46,10.21,,,,,,80.65,0.98,50.19,0.0,734.96,,28.36,0.0
2022-09-04 04:00:00,2022-09-04 05:00:00,49.7,76.7,3.66,13.68,18.12,0.35,6.75,0.45,7.4,,,,,,82.34,1.13,56.01,0.0,735.0,,28.08,0.0
2022-09-04 05:00:00,2022-09-04 06:00:00,47.7,81.1,3.68,15.18,19.25,0.39,6.65,0.45,8.12,,,,,,82.85,0.99,57.02,0.14,735.25,,28.0,0.0
2022-09-04 06:00:00,2022-09-04 07:00:00,37.4,83.5,3.97,15.75,20.4,0.25,6.73,0.46,7.57,,,,,,82.49,1.04,65.69,31.19,735.56,,28.14,0.0
2022-09-04 07:00:00,2022-09-04 08:00:00,48.33,84.93,4.38,14.94,20.02,0.38,6.84,0.49,8.53,,,,,,79.35,1.16,75.08,135.4,736.12,,29.43,0.0
2022-09-04 08:00:00,2022-09-04 09:00:00,53.21,106.8,3.97,14.28,19.13,0.38,7.14,0.5,12.34,,,,,,74.78,1.69,96.91,275.34,736.64,,31.23,0.0
2022-09-04 09:00:00,2022-09-04 10:00:00,56.8,104.1,3.05,12.66,16.49,0.36,7.32,0.48,17.31,,,,,,68.69,1.33,82.4,453.32,737.01,,32.9,0.0
2022-09-04 10:00:00,2022-09-04 11:00:00,51.4,89.2,2.9,12.43,15.98,0.26,7.22,0.48,22.57,,,,,,62.56,1.75,89.59,593.65,737.04,,34.02,0.07
2022-09-04 11:00:00,2022-09-04 12:00:00,54.9,98.3,2.79,12.67,15.89,0.33,7.21,0.49,29.91,,,,,,59.9,2.07,95.19,569.7,736.78,,34.4,0.21
2022-09-04 12:00:00,2022-09-04 13:00:00,46.61,91.5,2.51,11.46,14.1,0.26,6.97,0.46,28.07,,,,,,56.52,1.91,96.75,635.21,736.35,,35.22,0.0
2022-09-04 13:00:00,2022-09-04 14:00:00,32.21,78.9,2.58,10.26,13.21,0.37,7.0,0.45,28.45,,,,,,55.7,1.77,70.8,571.59,735.68,,35.59,0.0
2022-09-04 14:00:00,2022-09-04 15:00:00,37.6,76.1,2.34,10.2,12.51,0.33,7.11,0.43,25.82,,,,,,53.8,1.88,72.08,581.16,735.02,,36.1,0.0
2022-09-04 15:00:00,2022-09-04 16:00:00,39.8,87.4,2.35,9.61,12.16,0.33,7.09,0.4,23.55,,,,,,52.24,1.92,82.57,522.5,734.52,,36.28,0.0
2022-09-04 16:00:00,2022-09-04 17:00:00,38.5,90.78,2.62,9.59,12.9,0.35,6.97,0.36,22.43,,,,,,52.37,2.32,81.52,356.09,734.35,,35.71,0.0
2022-09-04 17:00:00,2022-09-04 18:00:00,40.52,90.12,2.52,12.2,15.07,0.38,6.92,0.37,27.7,,,,,,57.67,1.55,85.89,168.14,734.54,,34.72,0.0
2022-09-04 18:00:00,2022-09-04 19:00:00,44.82,91.95,2.97,32.05,34.04,0.31,7.04,0.55,35.37,,,,,,63.44,0.71,133.6,11.41,735.1,,33.01,0.0
2022-09-04 19:00:00,2022-09-04 20:00:00,48.45,109.7,4.35,49.75,52.1,0.27,6.95,0.82,30.46,,,,,,66.02,0.56,97.62,0.0,735.61,,32.28,0.0
2022-09-04 20:00:00,2022-09-04 21:00:00,55.9,131.0,5.28,51.36,55.05,0.33,7.27,0.96,27.77,,,,,,66.42,0.58,76.51,0.0,736.04,,32.23,0.0
2022-09-04 21:00:00,2022-09-04 22:00:00,68.3,157.25,4.41,30.12,34.33,0.32,7.07,0.68,19.37,,,,,,77.22,0.86,198.23,0.0,736.58,,30.35,0.0
2022-09-04 22:00:00,2022-09-04 23:00:00,52.48,107.13,3.93,17.46,22.1,0.34,6.94,0.56,18.46,,,,,,84.52,0.6,249.05,0.0,736.79,,28.32,0.0
2022-09-04 23:00:00,2022-09-05 00:00:00,43.4,67.0,3.57,16.03,20.39,0.35,6.76,0.49,21.55,,,,,,84.77,0.61,215.49,0.0,736.98,,27.8,0.0
2022-09-05 00:00:00,2022-09-05 01:00:00,41.0,52.9,3.28,15.95,19.77,0.34,6.69,0.45,24.16,,,,,,84.96,0.48,178.41,0.0,736.75,,27.51,0.0
2022-09-05 01:00:00,2022-09-05 02:00:00,43.2,47.09,3.35,11.72,16.13,0.29,6.74,0.43,24.03,,,,,,84.44,0.59,236.94,0.0,736.46,,27.52,0.0
2022-09-05 02:00:00,2022-09-05 03:00:00,33.85,39.6,3.26,11.47,15.35,0.29,6.73,0.4,26.39,,,,,,84.01,0.47,212.98,0.0,736.17,,27.3,0.0
2022-09-05 03:00:00,2022-09-05 04:00:00,32.54,36.75,3.17,13.09,16.65,0.24,6.67,0.41,19.53,,,,,,87.85,0.49,180.04,0.0,736.16,,26.59,0.0
2022-09-05 04:00:00,2022-09-05 05:00:00,,,3.13,10.75,14.64,0.3,6.61,0.42,18.48,,,,,,87.78,0.6,246.0,0.0,736.32,,26.41,0.0
2022-09-05 05:00:00,2022-09-05 06:00:00,36.0,39.2,3.0,11.02,14.66,0.29,6.6,0.45,14.06,,,,,,88.04,0.73,251.51,0.08,736.62,,26.4,0.0
2022-09-05 06:00:00,2022-09-05 07:00:00,54.4,120.0,3.63,11.89,16.05,0.32,6.6,0.46,11.72,,,,,,88.42,0.68,245.91,31.13,737.15,,26.42,0.0
2022-09-05 07:00:00,2022-09-05 08:00:00,36.37,59.38,3.6,12.84,17.57,0.44,6.61,0.51,9.69,,,,,,84.25,1.17,266.46,150.63,737.58,,27.89,0.0
2022-09-05 08:00:00,2022-09-05 09:00:00,49.12,84.2,4.54,15.91,21.33,0.27,6.73,0.57,15.64,,,,,,72.76,0.64,240.19,314.72,738.05,,31.52,0.0
2022-09-05 09:00:00,2022-09-05 10:00:00,60.8,108.19,4.1,15.99,20.88,0.33,6.84,0.57,21.11,,,,,,67.03,0.68,160.38,470.37,738.51,,33.56,0.0
2022-09-05 10:00:00,2022-09-05 11:00:00,51.5,98.88,3.54,13.97,18.16,0.29,6.96,0.54,31.46,,,,,,63.46,0.9,170.8,575.41,738.68,,34.94,0.0
2022-09-05 11:00:00,2022-09-05 12:00:00,51.0,92.0,3.12,12.92,16.21,0.29,6.97,0.51,31.77,,,,,,62.48,1.11,164.42,462.92,738.46,,34.84,0.0
2022-09-05 12:00:00,2022-09-05 13:00:00,46.18,85.84,2.74,11.45,14.85,0.26,7.0,0.48,31.43,,,,,,60.93,1.7,149.73,444.52,738.04,,34.71,0.0
2022-09-05 13:00:00,2022-09-05 14:00:00,39.96,77.5,2.89,12.88,16.2,0.35,6.99,0.49,30.02,,,,,,56.09,1.83,231.74,386.78,737.5,,33.68,0.0
2022-09-05 14:00:00,2022-09-05 15:00:00,36.4,99.95,2.51,11.3,14.39,0.37,7.0,0.44,35.12,,,,,,50.55,0.99,150.47,541.42,736.48,,37.16,0.0
2022-09-05 15:00:00,2022-09-05 16:00:00,41.0,68.1,2.46,10.27,13.21,0.39,7.19,0.43,30.87,,,,,,52.16,1.13,128.25,394.71,735.63,,36.22,0.0
2022-09-05 16:00:00,2022-09-05 17:00:00,42.73,66.08,2.54,12.37,15.25,0.31,7.1,0.42,32.23,,,,,,53.12,1.31,117.54,258.23,735.38,,35.86,0.0
2022-09-05 17:00:00,2022-09-05 18:00:00,48.6,71.2,2.9,17.13,19.94,0.28,7.13,0.47,35.94,,,,,,59.28,1.09,125.23,117.31,735.4,,34.3,0.0
2022-09-05 18:00:00,2022-09-05 19:00:00,46.59,121.14,3.28,24.29,27.38,0.3,7.09,0.55,26.93,,,,,,65.0,1.33,124.46,8.94,735.85,,32.47,0.0
2022-09-05 19:00:00,2022-09-05 20:00:00,49.8,101.33,3.54,32.02,35.06,0.29,6.79,0.68,32.66,,,,,,69.22,0.81,228.92,0.0,736.26,,30.67,0.14
2022-09-05 20:00:00,2022-09-05 21:00:00,42.8,120.04,3.85,45.87,47.61,0.31,6.79,0.83,31.9,,,,,,70.7,0.3,127.47,0.0,736.71,,30.13,0.16
2022-09-05 21:00:00,2022-09-05 22:00:00,21.2,86.23,5.96,80.98,83.49,0.31,6.73,1.29,21.67,,,,,,69.45,0.36,218.89,0.0,737.03,,30.68,0.23
2022-09-05 22:00:00,2022-09-05 23:00:00,56.62,137.0,6.58,71.16,75.06,0.22,6.91,1.22,14.45,,,,,,69.52,0.98,276.87,0.0,737.33,,30.8,0.07
2022-09-05 23:00:00,2022-09-06 00:00:00,58.68,157.25,4.38,27.94,32.24,0.28,6.94,0.82,19.61,,,,,,70.79,0.76,189.58,0.0,737.21,,30.06,0.0
2022-09-06 00:00:00,2022-09-06 01:00:00,51.5,83.3,4.34,26.96,31.05,0.37,6.93,0.64,23.12,,,,,,73.35,0.61,219.99,0.0,736.99,,29.76,0.0
2022-09-06 01:00:00,2022-09-06 02:00:00,56.7,94.77,4.8,30.38,35.03,0.26,6.95,0.61,16.4,,,,,,76.5,0.67,56.33,0.0,737.06,,29.3,0.0
2022-09-06 02:00:00,2022-09-06 03:00:00,52.94,90.55,4.12,18.05,22.73,0.34,6.94,0.64,11.04,,,,,,78.22,1.1,53.77,0.0,736.99,,28.81,0.07
2022-09-06 03:00:00,2022-09-06 04:00:00,50.59,80.8,3.79,21.02,25.23,0.36,6.88,0.57,14.27,,,,,,80.69,0.67,67.17,0.0,737.04,,28.34,0.12
2022-09-06 04:00:00,2022-09-06 05:00:00,52.2,79.8,3.8,22.75,26.89,0.31,6.83,0.54,12.62,,,,,,82.44,0.55,72.71,0.0,737.17,,28.03,0.0
2022-09-06 05:00:00,2022-09-06 06:00:00,52.3,94.7,6.68,31.02,38.2,0.25,6.74,0.59,5.54,,,,,,86.08,0.65,164.03,0.04,737.41,,27.3,0.0
2022-09-06 06:00:00,2022-09-06 07:00:00,62.1,101.6,11.0,36.12,49.19,0.35,6.72,0.64,5.21,,,,,,87.76,0.39,121.2,30.07,737.87,,26.87,0.0
2022-09-06 07:00:00,2022-09-06 08:00:00,59.11,102.47,8.02,24.65,34.11,0.29,6.81,0.79,10.88,,,,,,81.67,0.45,156.19,152.38,738.32,,28.72,0.0
2022-09-06 08:00:00,2022-09-06 09:00:00,65.23,126.8,6.56,23.72,31.37,0.29,7.02,0.72,21.31,,,,,,69.0,0.42,189.12,315.13,738.89,,32.38,0.0
2022-09-06 09:00:00,2022-09-06 10:00:00,76.4,123.25,4.12,18.51,23.48,0.3,7.5,0.67,31.99,,,,,,60.36,0.62,116.19,474.46,739.18,,34.67,0.14
2022-09-06 10:00:00,2022-09-06 11:00:00,65.0,122.2,3.59,13.66,18.02,0.34,8.1,0.61,33.09,,,,,,53.99,1.27,134.05,581.56,739.32,,35.34,0.15
2022-09-06 11:00:00,2022-09-06 12:00:00,52.7,97.4,2.79,12.92,15.97,0.28,7.77,0.52,37.36,,,,,,54.3,1.7,103.03,563.55,739.21,,35.21,0.0
2022-09-06 12:00:00,2022-09-06 13:00:00,41.42,88.91,2.48,12.07,14.97,0.37,7.28,0.43,32.57,,,,,,53.13,1.91,124.12,631.53,738.83,,35.51,0.0
2022-09-06 13:00:00,2022-09-06 14:00:00,38.8,81.4,2.64,10.68,14.08,0.33,7.16,0.39,23.54,,,,,,50.89,1.92,110.56,536.05,738.31,,35.78,0.0
2022-09-06 14:00:00,2022-09-06 15:00:00,44.07,76.7,2.63,11.28,14.69,0.28,7.16,0.4,24.94,,,,,,53.64,1.96,141.55,443.76,737.56,,35.55,0.0
2022-09-06 15:00:00,2022-09-06 16:00:00,61.1,95.88,2.73,11.53,14.67,0.29,7.23,0.41,26.05,,,,,,53.22,2.06,145.75,425.15,737.02,,35.67,0.0
2022-09-06 16:00:00,2022-09-06 17:00:00,50.2,135.17,2.57,13.61,16.05,0.34,7.23,0.42,30.11,,,,,,54.73,1.31,145.35,285.58,736.8,,35.26,0.0
2022-09-06 17:00:00,2022-09-06 18:00:00,59.36,98.19,3.77,13.82,17.95,0.33,7.55,0.43,15.88,,,,,,58.09,1.24,119.9,97.64,736.72,,34.09,0.13
2022-09-06 18:00:00,2022-09-06 19:00:00,43.22,106.18,5.54,15.23,21.91,0.29,8.41,0.49,10.91,,,,,,62.6,0.75,132.83,9.36,737.02,,32.93,0.17
2022-09-06 19:00:00,2022-09-06 20:00:00,52.3,128.12,6.49,20.75,28.29,0.32,9.04,0.6,0.66,,,,,,66.02,0.55,102.98,0.0,737.72,,32.21,0.0
2022-09-06 20:00:00,2022-09-06 21:00:00,67.9,167.07,8.18,30.05,39.36,0.3,9.89,0.78,1.65,,,,,,68.55,0.45,122.45,0.0,738.35,,31.73,0.0
2022-09-06 21:00:00,2022-09-06 22:00:00,63.9,157.03,5.47,65.3,68.09,0.28,8.41,1.04,22.21,,,,,,69.94,0.47,130.58,0.0,738.64,,31.36,0.0
2022-09-06 22:00:00,2022-09-06 23:00:00,84.31,161.1,12.09,90.17,100.37,0.26,7.09,1.1,16.0,,,,,,70.82,0.26,100.49,0.0,738.66,,31.23,0.0
2022-09-06 23:00:00,2022-09-07 00:00:00,88.1,196.1,3.87,58.71,59.73,0.27,7.18,0.84,24.64,,,,,,71.47,0.24,89.06,0.0,738.55,,30.98,0.0
2022-09-07 00:00:00,2022-09-07 01:00:00,72.5,129.03,3.88,57.37,58.58,0.36,6.96,0.77,20.54,,,,,,74.08,0.26,104.45,0.0,738.5,,30.58,0.0
2022-09-07 01:00:00,2022-09-07 02:00:00,70.4,130.8,11.17,30.04,43.5,0.3,7.65,0.8,11.87,,,,,,73.84,0.5,57.9,0.0,738.41,,30.5,0.0
2022-09-07 02:00:00,2022-09-07 03:00:00,54.2,120.3,7.57,22.41,30.99,0.26,8.25,0.87,2.67,,,,,,76.59,0.35,109.16,0.0,738.31,,29.87,0.0
2022-09-07 03:00:00,2022-09-07 04:00:00,67.6,114.55,8.88,22.15,32.92,0.34,8.84,0.85,,,,,,,80.02,0.38,145.84,0.0,738.23,,29.17,0.0
2022-09-07 04:00:00,2022-09-07 05:00:00,66.6,119.8,10.13,25.37,37.96,0.36,9.5,0.81,0.24,,,,,,83.84,0.49,139.07,0.0,738.35,,28.42,0.0
2022-09-07 05:00:00,2022-09-07 06:00:00,69.9,121.2,4.75,44.5,48.0,0.39,7.89,0.64,8.71,,,,,,85.08,0.29,111.44,0.0,738.76,,28.11,0.0
2022-09-07 06:00:00,2022-09-07 07:00:00,88.03,136.82,9.34,45.84,55.45,0.3,6.92,0.72,8.91,,,,,,85.2,0.47,147.39,30.29,739.32,,28.24,0.0
2022-09-07 07:00:00,2022-09-07 08:00:00,81.71,136.48,6.63,31.97,39.39,0.33,7.04,0.76,12.26,,,,,,80.06,0.62,180.51,143.76,739.72,,29.79,0.0
2022-09-07 08:00:00,2022-09-07 09:00:00,105.6,145.9,9.36,28.07,39.04,0.3,7.08,0.76,21.65,,,,,,70.06,0.56,189.91,296.65,740.08,,32.74,0.0
2022-09-07 09:00:00,2022-09-07 10:00:00,78.9,162.4,8.85,21.4,32.07,0.18,8.02,0.76,9.38,,,,,,60.29,0.46,192.36,455.68,740.54,,35.23,0.0
2022-09-07 10:00:00,2022-09-07 11:00:00,62.8,137.7,7.31,17.8,26.65,0.25,8.47,0.74,6.92,,,,,,58.56,1.15,165.12,383.05,740.62,,35.31,0.12
2022-09-07 11:00:00,2022-09-07 12:00:00,59.33,138.09,8.38,19.26,29.64,0.36,9.54,0.72,2.78,,,,,,66.81,1.56,190.81,77.93,740.45,,32.17,1.15
2022-09-07 12:00:00,2022-09-07 13:00:00,27.96,102.12,8.1,22.95,32.83,0.31,10.2,0.68,2.35,,,,,,69.25,1.11,260.87,405.29,739.94,,31.12,4.88
2022-09-07 13:00:00,2022-09-07 14:00:00,52.38,75.8,3.65,17.31,21.46,0.37,8.77,0.49,37.72,,,,,,50.92,0.66,207.15,618.14,739.39,,37.15,0.18
2022-09-07 14:00:00,2022-09-07 15:00:00,69.6,106.48,2.99,16.88,20.06,0.28,7.44,0.51,48.81,,,,,,50.38,0.54,138.38,312.5,738.81,,36.84,0.0
2022-09-07 15:00:00,2022-09-07 16:00:00,58.8,156.89,2.85,20.11,22.94,0.23,7.4,0.54,48.84,,,,,,56.91,0.79,118.31,173.97,738.31,,34.86,0.0
2022-09-07 16:00:00,2022-09-07 17:00:00,59.19,117.47,3.15,22.04,24.97,0.33,7.28,0.56,49.61,,,,,,56.82,0.73,154.98,168.63,737.99,,35.04,0.0
2022-09-07 17:00:00,2022-09-07 18:00:00,45.4,108.9,4.28,15.31,20.37,0.43,7.84,0.55,14.25,,,,,,56.75,0.94,138.32,154.48,738.1,,34.76,0.0
2022-09-07 18:00:00,2022-09-07 19:00:00,36.17,101.8,5.68,17.05,23.63,0.4,8.45,0.57,5.11,,,,,,62.67,0.58,170.43,9.87,738.33,,32.81,0.0
2022-09-07 19:00:00,2022-09-07 20:00:00,46.0,121.45,7.64,21.34,30.7,0.36,9.16,0.64,0.51,,,,,,66.1,0.19,120.91,0.0,738.9,,31.55,0.0
2022-09-07 20:00:00,2022-09-07 21:00:00,54.0,127.67,9.37,31.36,42.25,0.36,9.94,0.8,,,,,,,70.57,0.28,174.12,0.0,739.62,,31.04,0.0
2022-09-07 21:00:00,2022-09-07 22:00:00,73.0,180.8,7.37,81.3,85.49,0.34,8.4,1.16,11.83,,,,,,72.88,0.3,171.3,0.0,740.02,,30.71,0.0
2022-09-07 22:00:00,2022-09-07 23:00:00,85.07,155.62,4.43,74.87,75.77,0.24,6.96,1.09,18.55,,,,,,75.92,0.2,155.07,0.0,740.27,,30.26,0.0
2022-09-07 23:00:00,2022-09-08 00:00:00,93.2,162.8,3.14,34.0,35.95,0.38,7.06,0.73,17.96,,,,,,81.31,0.29,189.16,0.0,740.38,,29.85,0.0
2022-09-08 00:00:00,2022-09-08 01:00:00,67.4,117.46,2.4,20.97,22.78,0.27,7.08,0.62,21.49,,,,,,82.56,0.74,252.65,0.0,740.41,,29.64,0.0
2022-09-08 01:00:00,2022-09-08 02:00:00,71.55,109.77,11.88,19.78,34.88,0.33,7.45,0.79,10.02,,,,,,84.25,0.69,238.84,0.0,740.27,,29.29,0.0
2022-09-08 02:00:00,2022-09-08 03:00:00,60.39,113.01,7.83,17.03,26.53,0.34,8.18,0.84,2.55,,,,,,85.0,0.64,262.46,0.0,740.1,,29.01,0.0
2022-09-08 03:00:00,2022-09-08 04:00:00,66.2,126.7,8.73,17.81,28.6,0.3,8.75,0.82,0.98,,,,,,87.98,0.38,227.49,0.0,740.07,,28.33,0.0
2022-09-08 04:00:00,2022-09-08 05:00:00,59.9,93.2,9.32,19.77,31.48,0.3,9.32,0.77,0.07,,,,,,89.21,0.79,253.75,0.0,740.2,,28.0,0.0
2022-09-08 05:00:00,2022-09-08 06:00:00,56.3,123.75,4.63,18.4,23.64,0.35,8.05,0.61,8.92,,,,,,90.11,1.02,255.99,0.0,740.48,,27.85,0.0
2022-09-08 06:00:00,2022-09-08 07:00:00,70.67,87.88,4.0,17.29,21.71,0.34,6.96,0.59,12.5,,,,,,91.28,0.68,232.92,9.96,740.88,,27.63,0.0
2022-09-08 07:00:00,2022-09-08 08:00:00,66.89,94.2,4.34,22.83,27.3,0.27,6.92,0.67,12.69,,,,,,91.02,0.47,184.25,31.4,741.22,,27.82,0.0
2022-09-08 08:00:00,2022-09-08 09:00:00,70.7,118.7,3.41,18.4,22.0,0.26,7.07,0.65,16.42,,,,,,85.43,0.52,241.72,185.6,741.71,,29.68,0.0
2022-09-08 09:00:00,2022-09-08 10:00:00,60.7,110.48,7.05,14.11,23.55,0.3,7.32,0.65,11.34,,,,,,76.54,0.45,210.65,298.4,742.07,,32.15,0.0
2022-09-08 10:00:00,2022-09-08 11:00:00,45.3,116.77,5.92,13.69,20.72,0.31,8.12,0.67,4.38,,,,,,71.02,0.73,203.8,460.71,741.98,,33.62,0.0
2022-09-08 11:00:00,2022-09-08 12:00:00,46.27,91.95,6.58,16.27,24.29,0.3,8.85,0.66,5.29,,,,,,66.35,0.69,220.9,421.12,741.56,,34.42,0.0
2022-09-08 12:00:00,2022-09-08 13:00:00,49.27,83.12,2.85,13.2,16.77,0.25,7.81,0.52,24.39,,,,,,62.15,1.35,232.5,605.79,740.88,,35.25,0.0
2022-09-08 13:00:00,2022-09-08 14:00:00,60.1,74.6,2.81,10.95,14.05,0.26,7.01,0.45,28.87,,,,,,56.91,0.93,226.27,425.51,740.0,,36.05,0.0
2022-09-08 14:00:00,2022-09-08 15:00:00,49.3,60.66,2.89,10.02,13.61,0.39,7.21,0.43,26.91,,,,,,58.73,1.13,188.83,302.29,739.31,,35.2,0.0
2022-09-08 15:00:00,2022-09-08 16:00:00,44.5,53.7,3.18,11.55,15.42,0.3,7.09,0.43,29.84,,,,,,60.97,1.07,188.47,177.9,738.71,,34.44,0.0
2022-09-08 16:00:00,2022-09-08 17:00:00,40.57,48.4,3.7,14.79,19.2,0.31,7.28,0.47,24.7,,,,,,66.9,1.26,181.21,93.69,738.42,,32.98,0.0
2022-09-08 17:00:00,2022-09-08 18:00:00,37.33,55.5,4.07,13.41,18.46,0.24,7.44,0.47,13.48,,,,,,70.15,1.05,164.77,139.72,738.37,,32.91,0.0
2022-09-08 18:00:00,2022-09-08 19:00:00,41.4,74.3,5.17,14.26,20.67,0.28,7.99,0.51,4.3,,,,,,79.43,0.89,158.91,7.99,738.5,,31.24,0.0
2022-09-08 19:00:00,2022-09-08 20:00:00,50.9,108.86,6.76,15.92,24.52,0.4,8.66,0.58,1.22,,,,,,81.88,0.68,173.66,0.0,739.06,,30.55,0.0
2022-09-08 20:00:00,2022-09-08 21:00:00,55.24,98.68,4.83,31.58,35.89,0.29,8.13,0.69,11.12,,,,,,81.05,0.68,191.48,0.0,739.9,,30.41,0.0
2022-09-08 21:00:00,2022-09-08 22:00:00,62.63,82.2,3.0,32.29,34.31,0.22,7.05,0.68,15.94,,,,,,82.33,0.43,173.66,0.0,740.24,,30.06,0.0
2022-09-08 22:00:00,2022-09-08 23:00:00,64.82,91.6,2.63,21.83,24.06,0.38,7.06,0.59,16.8,,,,,,83.8,0.68,227.43,0.0,740.14,,29.67,0.0
