From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Temp (degree C),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),AT (degree C),RF (mm)
2020-06-24 01:00:00,2020-06-24 02:00:00,55.25,93.75,6.45,18.05,14.83,16.98,8.32,0.71,4.72,,89.0,0.3,238.0,4.0,716.0,25.0,0.0
2020-06-24 02:00:00,2020-06-24 03:00:00,48.5,77.75,7.25,16.93,14.9,17.32,9.05,0.75,5.65,,88.5,0.55,245.5,3.75,716.0,24.98,0.0
2020-06-24 03:00:00,2020-06-24 04:00:00,52.5,85.0,3.83,18.45,12.92,20.73,8.45,0.66,10.67,,88.0,0.55,244.75,11.0,715.75,24.9,0.0
2020-06-24 04:00:00,2020-06-24 05:00:00,51.5,87.25,5.15,18.25,13.88,19.3,9.7,0.65,8.03,,88.0,0.65,254.5,6.5,715.25,24.8,0.0
2020-06-24 05:00:00,2020-06-24 06:00:00,50.75,97.75,6.77,16.05,14.05,19.95,11.55,0.65,9.25,,88.5,0.8,256.75,14.5,716.0,24.9,0.0
2020-06-24 06:00:00,2020-06-24 07:00:00,42.75,78.75,6.8,15.2,13.6,18.75,12.07,0.64,10.8,,87.5,0.7,246.5,103.75,716.25,25.22,0.0
2020-06-24 07:00:00,2020-06-24 08:00:00,36.75,66.0,5.17,15.25,12.32,18.27,12.32,0.66,10.18,,86.0,0.78,247.5,198.0,717.0,25.55,0.0
2020-06-24 08:00:00,2020-06-24 09:00:00,28.5,56.0,8.2,13.57,12.05,15.53,12.57,0.72,14.93,,81.75,1.02,259.75,545.0,717.25,26.55,0.0
2020-06-24 09:00:00,2020-06-24 10:00:00,26.0,56.5,5.75,17.67,14.1,14.9,12.47,0.78,24.6,,77.5,0.9,247.5,599.5,718.0,27.65,0.0
2020-06-24 10:00:00,2020-06-24 11:00:00,30.75,72.5,5.22,19.15,14.45,15.75,12.35,0.76,35.78,,70.75,1.0,241.75,667.75,717.5,29.25,0.0
2020-06-24 11:00:00,2020-06-24 12:00:00,29.75,90.0,3.05,17.95,12.0,18.62,14.25,0.7,48.75,,64.75,1.43,248.75,697.0,717.0,30.77,0.0
2020-06-24 12:00:00,2020-06-24 13:00:00,36.25,91.0,3.73,17.3,12.25,18.77,14.15,0.68,54.0,,62.5,1.57,260.5,725.0,716.5,31.65,0.0
2020-06-24 13:00:00,2020-06-24 14:00:00,29.5,88.0,3.83,16.95,12.18,19.22,12.7,0.67,55.15,,58.5,1.2,271.5,674.0,716.0,32.85,0.0
2020-06-24 14:00:00,2020-06-24 15:00:00,26.0,101.25,4.87,19.22,13.02,18.62,11.1,0.74,54.98,,60.0,0.78,289.0,633.5,715.0,32.48,0.0
2020-06-24 15:00:00,2020-06-24 16:00:00,26.25,103.75,4.3,15.03,10.45,17.55,9.93,0.66,48.38,,56.5,1.05,274.75,657.0,714.5,33.48,0.0
2020-06-24 16:00:00,2020-06-24 17:00:00,21.0,80.5,4.25,17.22,12.6,14.23,8.53,0.64,51.88,,55.75,1.05,255.25,639.5,714.0,33.5,0.0
2020-06-24 17:00:00,2020-06-24 18:00:00,29.5,109.5,5.82,14.8,12.62,16.7,11.6,0.73,54.25,,59.0,0.62,260.75,396.5,714.0,32.72,0.0
2020-06-24 18:00:00,2020-06-24 19:00:00,30.25,148.75,5.7,20.0,15.28,15.7,12.1,1.05,42.03,,64.0,0.33,266.5,41.0,714.0,31.48,0.0
2020-06-24 19:00:00,2020-06-24 20:00:00,43.75,200.0,3.15,22.65,14.62,18.43,10.4,1.31,32.73,,68.75,0.8,209.0,4.25,714.75,30.3,0.0
2020-06-24 20:00:00,2020-06-24 21:00:00,60.5,154.25,5.45,17.65,13.83,16.82,10.73,0.72,30.52,,72.5,0.85,198.0,2.75,715.5,29.53,0.0
2020-06-24 21:00:00,2020-06-24 22:00:00,47.0,91.0,5.12,14.15,11.7,17.02,10.7,0.7,29.2,,72.25,0.68,221.5,5.25,716.25,29.03,0.0
2020-06-24 22:00:00,2020-06-24 23:00:00,36.5,92.25,7.92,11.85,12.78,16.7,9.6,0.6,37.6,,76.75,1.95,256.0,4.25,717.0,27.6,0.0
2020-06-24 23:00:00,2020-06-25 00:00:00,31.5,71.75,4.22,15.95,11.93,16.25,9.63,0.64,26.18,,84.5,1.18,254.25,5.33,717.0,26.02,0.25
2020-06-25 00:00:00,2020-06-25 01:00:00,31.25,54.0,5.05,16.7,12.97,14.93,11.52,0.68,17.82,,86.25,0.4,258.0,3.5,717.0,25.92,0.0
2020-06-25 01:00:00,2020-06-25 02:00:00,41.0,81.0,7.6,17.32,15.38,13.1,13.62,0.72,10.72,,86.75,0.4,243.5,5.0,716.5,26.0,0.0
2020-06-25 02:00:00,2020-06-25 03:00:00,55.0,136.25,5.47,17.15,12.12,15.03,14.32,0.62,7.05,,86.0,0.5,248.75,3.75,716.0,25.95,0.0
2020-06-25 03:00:00,2020-06-25 04:00:00,41.0,84.5,5.9,13.85,12.18,16.92,14.65,0.61,8.9,,86.0,0.5,246.5,6.5,715.0,25.8,0.0
2020-06-25 04:00:00,2020-06-25 05:00:00,39.0,83.0,4.8,16.68,12.77,16.07,18.35,0.67,8.05,,86.5,0.57,263.25,4.33,715.5,25.55,0.0
2020-06-25 05:00:00,2020-06-25 06:00:00,53.5,96.75,6.17,19.0,15.12,16.6,18.95,0.74,6.65,,87.25,0.75,259.75,11.0,716.0,25.38,0.0
2020-06-25 06:00:00,2020-06-25 07:00:00,64.5,113.25,7.12,17.57,15.15,17.57,20.38,0.84,6.88,,85.75,0.73,261.75,289.0,716.0,26.2,0.0
2020-06-25 07:00:00,2020-06-25 08:00:00,69.5,111.0,7.03,15.25,13.82,17.07,24.8,0.73,12.93,,78.0,1.23,250.0,620.25,717.0,28.03,0.0
2020-06-25 08:00:00,2020-06-25 09:00:00,49.0,83.25,7.12,15.23,13.88,13.9,26.45,0.65,22.37,,70.5,1.5,244.75,684.25,717.0,29.55,0.0
2020-06-25 09:00:00,2020-06-25 10:00:00,37.0,84.0,5.88,14.85,12.68,13.17,26.32,0.65,32.65,,65.5,2.02,252.25,710.0,717.0,30.62,0.0
2020-06-25 10:00:00,2020-06-25 11:00:00,35.25,98.0,4.75,15.3,12.03,14.12,22.95,0.63,36.55,,62.25,2.12,256.0,720.0,716.25,31.62,0.0
2020-06-25 11:00:00,2020-06-25 12:00:00,31.75,115.75,6.57,15.7,13.68,14.95,21.25,0.62,40.23,,58.0,2.02,259.5,717.0,716.0,32.97,0.0
2020-06-25 12:00:00,2020-06-25 13:00:00,35.25,127.25,5.5,14.65,12.25,15.57,18.08,0.59,42.83,,57.0,1.93,274.0,673.25,715.25,33.17,0.0
2020-06-25 13:00:00,2020-06-25 14:00:00,29.25,139.0,6.72,13.05,12.45,17.95,16.1,0.66,42.18,,58.25,1.7,288.75,708.0,714.5,33.2,0.0
2020-06-25 14:00:00,2020-06-25 15:00:00,27.25,137.0,2.23,22.7,13.88,17.18,14.48,0.6,44.2,,55.5,1.62,280.5,653.75,714.0,33.9,0.0
2020-06-25 15:00:00,2020-06-25 16:00:00,25.5,111.25,5.47,18.62,12.97,17.07,12.27,0.58,38.9,,53.0,1.68,264.5,665.75,714.0,34.02,0.0
2020-06-25 16:00:00,2020-06-25 17:00:00,18.5,107.5,5.43,18.15,11.82,13.22,12.57,0.63,43.15,,53.75,1.45,261.0,642.25,713.0,34.12,0.0
2020-06-25 17:00:00,2020-06-25 18:00:00,20.0,109.5,2.6,16.78,10.53,16.27,11.32,0.73,47.58,,60.25,1.07,163.5,415.75,713.0,32.55,0.0
2020-06-25 18:00:00,2020-06-25 19:00:00,21.0,99.5,3.33,20.9,13.85,15.0,10.9,0.89,43.55,,64.5,0.52,55.5,36.5,714.0,30.85,0.0
2020-06-25 19:00:00,2020-06-25 20:00:00,26.5,99.0,5.7,22.15,13.43,15.9,11.78,0.87,34.78,,69.5,0.75,261.75,6.25,714.5,29.55,0.0
2020-06-25 20:00:00,2020-06-25 21:00:00,35.75,119.5,3.38,22.75,14.85,16.33,12.72,0.93,30.05,,73.75,0.35,217.0,4.75,715.0,28.4,0.0
2020-06-25 21:00:00,2020-06-25 22:00:00,42.5,126.0,3.87,25.48,16.7,15.62,15.03,1.04,20.03,,74.75,0.3,222.75,5.5,715.75,28.65,0.0
2020-06-25 22:00:00,2020-06-25 23:00:00,45.75,150.0,3.67,24.0,15.73,15.5,16.48,0.81,18.88,,74.5,0.47,258.5,6.75,715.75,28.58,0.0
2020-06-25 23:00:00,2020-06-26 00:00:00,46.0,148.0,3.67,23.2,14.5,16.07,20.43,0.83,9.18,,75.75,0.47,229.75,3.25,715.0,28.25,0.0
2020-06-26 00:00:00,2020-06-26 01:00:00,63.75,152.75,3.95,24.42,16.23,14.6,21.5,0.84,7.8,,75.5,0.85,257.75,4.75,715.0,28.12,0.0
2020-06-26 01:00:00,2020-06-26 02:00:00,82.5,179.5,2.23,23.43,14.28,14.78,26.75,0.92,6.63,,78.0,0.62,239.0,6.25,715.0,27.67,0.0
2020-06-26 02:00:00,2020-06-26 03:00:00,84.5,156.25,2.97,20.7,12.7,13.33,26.45,0.83,6.83,,79.0,0.8,257.0,6.25,714.25,27.5,0.0
2020-06-26 03:00:00,2020-06-26 04:00:00,69.25,121.5,5.45,18.25,14.15,14.77,24.58,0.71,13.7,,80.75,0.48,198.25,5.75,714.0,27.0,1.12
2020-06-26 04:00:00,2020-06-26 05:00:00,41.5,71.5,6.17,14.58,12.75,16.27,22.95,0.62,18.75,,86.25,0.88,241.75,6.25,714.75,25.3,3.05
2020-06-26 05:00:00,2020-06-26 06:00:00,25.25,46.25,2.3,15.18,9.45,15.5,20.82,0.57,33.92,,87.5,0.7,205.75,7.0,715.0,23.88,0.0
2020-06-26 06:00:00,2020-06-26 07:00:00,18.25,31.75,1.2,14.97,8.12,15.05,18.02,0.61,32.52,,87.5,0.4,213.5,6.5,716.0,24.0,0.05
2020-06-26 07:00:00,2020-06-26 08:00:00,21.0,37.5,2.77,17.62,10.7,14.25,16.25,0.66,24.7,,87.0,0.35,197.5,24.75,716.0,24.25,0.57
2020-06-26 08:00:00,2020-06-26 09:00:00,19.0,35.0,3.93,17.0,12.2,13.05,13.65,0.76,21.33,,87.75,0.67,207.0,259.0,716.0,24.9,0.45
2020-06-26 09:00:00,2020-06-26 10:00:00,21.75,45.75,5.5,15.75,12.8,11.38,13.05,0.79,20.3,,82.25,0.75,217.5,667.0,716.0,26.88,0.0
2020-06-26 10:00:00,2020-06-26 11:00:00,23.25,34.5,4.83,19.2,12.75,12.07,14.12,0.81,28.65,,71.25,1.48,242.25,729.75,716.0,29.68,0.0
2020-06-26 11:00:00,2020-06-26 12:00:00,32.5,49.5,2.6,21.43,12.88,14.78,15.32,0.81,38.4,,68.0,1.67,240.25,732.75,716.0,31.23,0.0
2020-06-26 12:00:00,2020-06-26 13:00:00,40.0,83.75,4.83,19.98,14.55,16.25,17.08,0.75,47.05,,66.25,2.12,228.0,701.0,715.0,31.6,0.0
2020-06-26 13:00:00,2020-06-26 14:00:00,37.25,82.75,3.15,16.45,11.35,16.75,17.1,0.71,40.97,,76.0,1.77,227.25,383.5,715.0,28.52,4.0
2020-06-26 14:00:00,2020-06-26 15:00:00,27.0,53.0,3.62,19.55,13.35,14.88,15.45,0.79,38.83,,84.25,1.52,250.5,274.25,714.25,25.07,1.68
2020-06-26 15:00:00,2020-06-26 16:00:00,23.5,53.75,5.5,22.68,16.5,15.92,16.95,0.83,33.7,,79.75,1.52,253.5,246.0,713.5,25.17,0.0
2020-06-26 16:00:00,2020-06-26 17:00:00,28.75,71.5,2.48,21.88,13.65,13.97,18.9,0.81,35.9,,82.25,1.42,264.25,41.25,715.5,24.72,3.75
2020-06-26 17:00:00,2020-06-26 18:00:00,20.75,56.75,7.07,16.12,14.3,12.15,16.73,0.77,45.1,,88.0,0.7,201.0,5.75,714.75,23.32,0.73
2020-06-26 18:00:00,2020-06-26 19:00:00,20.5,43.25,9.5,27.0,22.1,11.4,14.95,0.9,32.35,,87.25,0.97,215.25,5.5,714.5,23.83,0.3
2020-06-26 19:00:00,2020-06-26 20:00:00,30.75,65.0,4.78,17.93,13.45,14.12,14.27,0.91,37.02,,86.5,0.35,233.5,5.75,714.75,24.02,0.0
2020-06-26 20:00:00,2020-06-26 21:00:00,29.75,52.75,8.47,20.12,17.57,13.57,14.1,1.1,24.33,,87.0,0.7,292.75,6.25,716.75,24.22,0.0
2020-06-26 21:00:00,2020-06-26 22:00:00,26.75,39.5,6.05,16.52,13.7,13.6,13.82,0.78,35.2,,86.0,0.58,268.0,7.0,717.75,24.35,0.0
2020-06-26 22:00:00,2020-06-26 23:00:00,25.25,39.25,8.07,16.68,15.43,13.18,15.82,0.75,30.68,,85.5,0.95,243.5,6.5,715.75,24.35,0.0
2020-06-26 23:00:00,2020-06-27 00:00:00,37.0,63.75,6.48,18.83,15.3,13.1,17.53,0.68,28.18,,86.0,0.85,239.75,8.75,715.0,24.3,0.0
2020-06-27 00:00:00,2020-06-27 01:00:00,24.75,43.75,6.08,16.33,13.62,10.75,14.15,0.57,25.57,,86.25,0.75,233.75,6.0,714.5,24.18,0.0
2020-06-27 01:00:00,2020-06-27 02:00:00,26.5,46.0,5.9,14.1,12.28,12.18,13.73,0.58,25.43,,86.0,0.55,249.5,6.25,714.0,24.12,0.0
2020-06-27 02:00:00,2020-06-27 03:00:00,35.75,66.75,7.25,11.93,12.25,12.65,16.43,0.64,22.65,,85.5,0.85,251.5,4.5,714.0,24.3,0.0
2020-06-27 03:00:00,2020-06-27 04:00:00,44.25,80.25,3.88,16.85,12.12,11.82,19.88,0.62,21.3,,85.75,0.9,255.75,5.0,714.75,24.3,0.0
2020-06-27 04:00:00,2020-06-27 05:00:00,52.0,90.75,8.68,12.12,13.5,14.2,23.85,0.62,18.77,,86.0,0.8,247.75,5.25,715.0,24.3,0.0
2020-06-27 05:00:00,2020-06-27 06:00:00,50.25,79.5,7.77,14.47,14.03,12.82,27.75,0.67,14.35,,86.0,0.93,251.0,8.0,716.0,24.3,0.0
2020-06-27 06:00:00,2020-06-27 07:00:00,60.25,91.5,8.88,12.78,14.0,13.57,31.4,0.72,14.07,,85.75,1.05,248.5,141.25,716.0,24.53,0.0
2020-06-27 07:00:00,2020-06-27 08:00:00,51.25,84.25,5.83,13.88,12.12,13.5,29.77,0.67,17.75,,82.75,1.25,253.75,491.25,716.0,25.5,0.0
2020-06-27 08:00:00,2020-06-27 09:00:00,45.25,73.75,6.42,14.7,13.05,11.42,24.18,0.65,26.27,,78.0,1.62,286.5,626.25,717.75,27.08,0.0
2020-06-27 09:00:00,2020-06-27 10:00:00,29.0,61.75,5.15,11.62,10.35,10.62,20.32,0.65,41.6,,74.0,1.5,272.0,662.0,717.25,27.8,0.0
2020-06-27 10:00:00,2020-06-27 11:00:00,15.5,55.5,6.02,11.0,10.75,10.85,16.48,0.72,40.33,,72.25,0.98,264.5,577.75,717.0,28.05,0.0
2020-06-27 11:00:00,2020-06-27 12:00:00,20.25,81.25,5.15,13.35,11.28,12.97,13.98,0.73,37.15,,71.75,1.32,278.75,639.75,717.0,28.4,0.0
2020-06-27 12:00:00,2020-06-27 13:00:00,22.25,73.0,6.47,13.38,12.43,13.93,13.58,0.71,38.6,,73.0,1.33,285.25,508.0,717.0,27.77,0.0
2020-06-27 13:00:00,2020-06-27 14:00:00,24.0,70.25,7.4,16.73,14.93,11.85,11.38,0.72,34.57,,76.25,0.8,284.25,423.25,716.5,27.42,0.0
2020-06-27 14:00:00,2020-06-27 15:00:00,18.0,68.5,5.28,17.47,13.6,12.22,9.57,0.85,38.1,,74.75,0.6,279.0,401.5,716.0,27.6,0.0
2020-06-27 15:00:00,2020-06-27 16:00:00,15.5,89.0,5.38,19.2,14.57,13.52,9.33,0.83,39.95,,71.5,0.5,259.25,559.75,715.0,27.92,0.0
2020-06-27 16:00:00,2020-06-27 17:00:00,10.25,85.75,4.33,18.02,13.12,11.75,8.12,0.67,55.45,,66.25,0.7,275.5,653.5,714.25,28.92,0.0
2020-06-27 17:00:00,2020-06-27 18:00:00,20.75,79.75,6.92,16.05,14.15,9.72,9.85,0.69,53.73,,67.75,1.08,252.0,570.5,714.0,28.4,0.0
2020-06-27 18:00:00,2020-06-27 19:00:00,32.75,116.5,6.1,14.98,11.48,9.92,12.88,0.77,45.02,,72.5,1.27,256.0,182.0,714.25,27.32,0.0
2020-06-27 19:00:00,2020-06-27 20:00:00,38.0,111.75,3.82,18.3,12.85,11.3,15.57,0.96,35.98,,77.75,0.97,270.25,4.0,714.75,26.38,0.0
2020-06-27 20:00:00,2020-06-27 21:00:00,48.0,118.67,5.12,22.28,16.02,10.95,17.15,1.22,25.47,,79.75,0.55,250.5,2.67,715.0,26.15,0.0
2020-06-27 21:00:00,2020-06-27 22:00:00,52.75,126.25,8.07,18.55,16.43,12.2,18.53,0.95,28.25,,79.25,0.33,216.75,5.5,715.75,26.28,0.0
2020-06-27 22:00:00,2020-06-27 23:00:00,58.5,112.75,4.57,18.18,13.4,11.82,16.4,1.09,18.17,,80.75,0.3,250.0,6.5,716.25,26.15,0.0
2020-06-27 23:00:00,2020-06-28 00:00:00,62.0,172.0,6.83,23.25,17.92,10.85,15.97,1.06,9.05,,82.75,0.32,237.0,2.5,716.0,25.88,0.0
2020-06-28 00:00:00,2020-06-28 01:00:00,75.25,258.0,7.95,23.48,18.95,11.75,25.15,0.8,5.85,,82.0,0.4,253.75,2.5,716.0,26.08,0.0
2020-06-28 01:00:00,2020-06-28 02:00:00,100.0,243.0,7.4,22.62,18.07,10.0,37.38,0.86,10.03,,82.0,0.6,250.25,2.0,715.0,26.05,0.0
2020-06-28 02:00:00,2020-06-28 03:00:00,99.75,202.5,7.45,17.75,15.5,9.47,29.85,0.8,14.55,,81.25,0.65,235.5,4.5,714.25,25.9,0.0
2020-06-28 03:00:00,2020-06-28 04:00:00,65.75,100.0,4.07,16.12,11.9,9.72,23.8,0.68,19.57,,81.5,1.23,261.5,1.33,714.0,25.75,0.0
2020-06-28 04:00:00,2020-06-28 05:00:00,49.25,81.25,4.63,14.65,10.55,11.65,25.35,0.64,14.88,,83.75,0.82,255.0,3.75,714.0,25.35,0.0
2020-06-28 05:00:00,2020-06-28 06:00:00,57.5,103.25,6.25,16.6,13.9,12.0,27.15,0.71,10.9,,84.75,0.72,258.5,22.25,715.0,25.05,0.0
2020-06-28 06:00:00,2020-06-28 07:00:00,61.25,117.25,6.22,16.98,14.08,11.38,26.07,0.71,13.55,,82.75,1.2,250.25,302.25,715.75,25.72,0.0
2020-06-28 07:00:00,2020-06-28 08:00:00,57.0,98.25,8.05,14.8,14.4,10.85,30.75,0.67,21.58,,77.0,1.7,258.25,607.75,716.0,27.3,0.0
2020-06-28 08:00:00,2020-06-28 09:00:00,48.25,80.25,6.07,13.27,11.97,10.33,29.05,0.68,27.17,,73.25,1.85,251.75,675.5,716.75,28.62,0.0
2020-06-28 09:00:00,2020-06-28 10:00:00,38.75,67.25,8.05,12.03,12.95,9.8,27.32,0.68,46.35,,67.25,1.85,256.75,711.25,717.0,30.55,0.0
2020-06-28 10:00:00,2020-06-28 11:00:00,35.0,64.5,6.55,8.35,9.75,11.47,21.93,0.67,46.55,,62.25,1.9,257.75,720.0,717.0,31.97,0.0
2020-06-28 11:00:00,2020-06-28 12:00:00,32.0,72.75,4.02,11.6,9.48,8.95,18.4,0.6,53.68,,54.75,1.95,275.0,725.0,716.5,33.27,0.0
2020-06-28 12:00:00,2020-06-28 13:00:00,24.25,77.25,4.33,10.18,8.93,9.43,15.05,0.64,51.48,,52.5,1.67,282.5,721.25,716.0,34.15,0.0
2020-06-28 13:00:00,2020-06-28 14:00:00,27.5,83.75,5.32,8.23,8.72,9.22,12.5,0.65,54.17,,52.5,1.45,277.0,684.25,715.0,34.57,0.0
2020-06-28 14:00:00,2020-06-28 15:00:00,25.5,81.25,8.65,10.55,12.62,9.57,12.12,0.66,56.42,,53.0,1.35,266.75,695.0,714.25,34.85,0.0
2020-06-28 15:00:00,2020-06-28 16:00:00,24.75,78.0,4.97,11.38,10.12,9.88,11.18,0.63,58.98,,52.5,1.15,260.5,644.25,713.25,35.0,0.0
2020-06-28 16:00:00,2020-06-28 17:00:00,27.0,83.0,4.88,10.55,9.6,7.45,9.38,0.7,52.95,,51.0,0.98,249.0,613.75,712.75,34.98,0.0
2020-06-28 17:00:00,2020-06-28 18:00:00,26.0,82.75,6.05,9.4,9.95,6.6,9.4,0.73,55.98,,55.0,0.55,272.5,326.75,713.0,33.62,0.0
2020-06-28 18:00:00,2020-06-28 19:00:00,27.0,100.75,5.78,12.75,11.45,6.65,9.35,0.86,43.78,,60.75,0.88,242.25,30.75,713.25,31.8,0.0
2020-06-28 19:00:00,2020-06-28 20:00:00,41.25,123.0,5.9,14.07,12.27,7.4,14.32,0.88,41.2,,65.75,1.75,253.5,4.0,714.0,29.12,0.0
2020-06-28 20:00:00,2020-06-28 21:00:00,50.5,101.5,6.55,14.95,13.25,9.92,26.65,0.82,34.77,,69.5,1.28,250.0,6.5,715.0,28.07,0.0
2020-06-28 21:00:00,2020-06-28 22:00:00,60.75,101.25,5.1,14.93,12.08,10.12,20.12,0.88,29.35,,70.5,0.93,226.25,3.75,715.0,27.5,0.0
2020-06-28 22:00:00,2020-06-28 23:00:00,68.0,106.75,5.18,16.85,13.18,9.6,17.38,0.9,25.67,,72.75,1.1,242.0,5.75,715.0,26.78,0.0
2020-06-28 23:00:00,2020-06-29 00:00:00,65.25,120.5,6.12,16.32,13.65,10.1,25.23,1.03,20.88,,74.75,1.07,248.5,5.75,715.75,26.12,0.0
2020-06-29 00:00:00,2020-06-29 01:00:00,60.5,136.0,7.5,14.17,13.62,10.07,27.18,0.6,24.2,,75.0,0.8,244.5,6.0,715.0,25.9,0.0
2020-06-29 01:00:00,2020-06-29 02:00:00,43.75,99.5,6.12,14.22,12.55,7.62,24.73,0.6,28.48,,76.0,1.07,239.75,6.5,714.75,25.55,0.0
2020-06-29 02:00:00,2020-06-29 03:00:00,41.75,76.25,4.9,12.62,10.73,8.6,24.28,0.56,26.95,,78.25,0.75,229.75,6.25,714.25,25.28,0.0
2020-06-29 03:00:00,2020-06-29 04:00:00,38.25,63.0,6.7,13.03,12.38,8.32,22.43,0.56,23.88,,80.25,1.1,255.0,7.25,714.0,25.12,0.0
2020-06-29 04:00:00,2020-06-29 05:00:00,39.5,58.0,7.25,13.6,13.12,11.43,29.38,0.51,23.15,,81.0,0.93,253.25,5.75,714.75,25.0,0.0
2020-06-29 05:00:00,2020-06-29 06:00:00,39.75,61.0,4.58,14.35,11.35,10.5,33.38,0.52,23.83,,81.0,0.95,243.75,5.5,715.25,25.07,0.0
2020-06-29 06:00:00,2020-06-29 07:00:00,33.0,57.0,7.58,11.6,12.32,10.18,25.47,0.47,46.17,,82.25,1.9,129.75,7.5,717.25,23.93,5.0
2020-06-29 07:00:00,2020-06-29 08:00:00,22.75,39.75,4.2,12.93,10.3,7.88,16.98,0.42,78.45,,89.5,1.6,103.0,7.75,718.75,21.52,5.83
2020-06-29 08:00:00,2020-06-29 09:00:00,19.0,24.0,5.75,11.12,10.57,7.78,12.38,0.46,77.17,,89.5,1.9,77.5,4.25,720.0,21.58,4.33
2020-06-29 09:00:00,2020-06-29 10:00:00,,,4.38,13.3,10.65,5.5,11.55,0.56,63.1,,89.75,0.57,181.75,14.25,720.0,21.62,1.12
2020-06-29 10:00:00,2020-06-29 11:00:00,27.0,84.0,5.28,15.8,12.7,6.47,11.2,0.63,58.17,,89.75,0.72,237.75,169.0,719.0,21.8,0.62
2020-06-29 11:00:00,2020-06-29 12:00:00,25.5,72.5,6.78,17.7,14.95,80.28,11.18,0.67,63.23,,89.0,0.45,230.5,371.0,718.5,22.25,0.1
2020-06-29 12:00:00,2020-06-29 13:00:00,22.25,38.75,5.07,16.3,12.82,12.75,11.65,0.81,57.83,,88.0,0.97,86.75,160.75,718.0,22.35,0.62
2020-06-29 13:00:00,2020-06-29 14:00:00,24.25,38.0,6.43,14.2,12.8,12.93,11.1,0.56,60.88,,89.0,0.58,275.0,30.25,717.5,22.12,1.27
2020-06-29 14:00:00,2020-06-29 15:00:00,21.75,35.25,6.28,16.32,13.78,11.42,10.47,0.69,46.0,,89.5,0.45,233.5,41.5,716.25,22.38,0.5
2020-06-29 15:00:00,2020-06-29 16:00:00,29.5,57.0,5.53,18.4,14.3,11.15,13.8,0.65,48.85,,88.0,1.1,260.75,446.25,715.5,22.8,0.0
2020-06-29 16:00:00,2020-06-29 17:00:00,22.75,56.75,5.13,16.77,12.02,11.5,14.28,0.57,57.48,,85.75,0.8,267.5,207.25,715.0,23.38,0.0
2020-06-29 17:00:00,2020-06-29 18:00:00,10.25,33.0,6.2,13.5,12.22,9.47,13.12,0.63,48.75,,85.75,0.4,231.0,72.0,714.5,23.35,0.0
2020-06-29 18:00:00,2020-06-29 19:00:00,19.75,47.5,4.67,12.75,10.57,9.45,11.62,0.67,46.6,,85.75,0.38,216.0,36.75,714.0,23.55,0.0
2020-06-29 19:00:00,2020-06-29 20:00:00,22.75,60.0,5.92,14.9,12.78,8.88,11.4,0.76,31.9,,86.0,0.57,238.25,6.75,714.5,23.38,0.0
2020-06-29 20:00:00,2020-06-29 21:00:00,35.0,72.75,3.55,15.6,11.18,11.72,16.45,0.74,39.55,,85.25,0.45,207.5,7.0,715.0,23.32,0.0
2020-06-29 21:00:00,2020-06-29 22:00:00,36.25,63.75,5.83,15.65,13.05,10.6,14.43,0.79,32.05,,86.75,0.35,95.5,7.0,716.0,23.22,0.0
2020-06-29 22:00:00,2020-06-29 23:00:00,29.75,54.0,5.43,15.8,12.85,10.78,12.65,0.76,22.25,,87.0,0.3,256.25,9.5,717.0,23.35,0.0
2020-06-29 23:00:00,2020-06-30 00:00:00,26.25,47.75,6.73,14.2,13.05,11.28,11.33,0.8,12.05,,88.25,0.3,293.5,8.5,716.5,23.18,0.0
2020-06-30 00:00:00,2020-06-30 01:00:00,29.5,63.25,7.82,20.12,17.05,10.97,8.5,0.8,7.6,,88.75,0.35,248.0,5.5,715.25,23.25,0.0
2020-06-30 01:00:00,2020-06-30 02:00:00,37.0,81.5,6.58,13.82,12.7,9.68,9.67,0.59,26.77,,87.0,0.33,233.75,7.5,714.75,23.3,0.0
2020-06-30 02:00:00,2020-06-30 03:00:00,35.75,66.75,3.8,13.3,10.15,9.52,11.75,0.57,26.98,,87.0,0.33,246.0,6.5,714.5,23.25,0.0
2020-06-30 03:00:00,2020-06-30 04:00:00,32.75,54.5,6.95,11.77,11.93,9.43,13.2,0.58,22.1,,87.5,0.3,270.25,5.25,715.0,23.1,0.0
2020-06-30 04:00:00,2020-06-30 05:00:00,34.0,56.0,4.72,10.55,9.47,10.1,13.18,0.58,16.22,,89.0,0.3,150.75,6.5,715.0,22.92,0.0
2020-06-30 05:00:00,2020-06-30 06:00:00,33.0,60.25,5.3,12.62,11.0,9.85,11.72,0.66,10.75,,89.5,0.3,261.0,21.75,715.75,22.95,0.0
2020-06-30 06:00:00,2020-06-30 07:00:00,39.25,74.5,7.33,12.97,12.9,10.43,11.5,0.76,10.85,,89.0,0.3,277.0,178.75,716.0,23.55,0.0
2020-06-30 07:00:00,2020-06-30 08:00:00,41.25,78.0,4.98,12.15,10.5,10.2,12.38,0.75,21.9,,84.5,0.57,181.25,367.75,716.75,24.57,0.0
2020-06-30 08:00:00,2020-06-30 09:00:00,42.0,70.0,5.58,9.45,9.52,10.95,10.65,0.68,25.63,,80.0,0.62,191.75,629.25,717.0,26.23,0.0
