From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),RF (mm),Xylene (),AT (degree C)
2023-01-13 17:00:00,2023-01-13 18:00:00,56.55,76.89,,,,,4.33,0.86,20.89,0.0,3.9,,0.41,,22.45,19.61,169.11,989.15,970.92,0.0,,22.33
2023-01-13 18:00:00,2023-01-13 19:00:00,60.88,81.22,,,,,4.09,1.13,12.96,0.0,9.03,,0.53,,27.01,23.28,163.58,963.14,971.3,0.0,,21.52
2023-01-13 19:00:00,2023-01-13 20:00:00,65.82,86.16,,,,,3.99,1.95,2.44,0.0,16.23,,,,31.35,12.94,115.78,942.39,971.91,0.0,,21.5
2023-01-13 20:00:00,2023-01-13 21:00:00,77.34,97.68,,,,,3.94,2.29,0.69,0.0,24.27,,,,33.92,8.17,80.05,930.54,972.31,0.0,,21.5
2023-01-13 21:00:00,2023-01-13 22:00:00,88.42,108.76,,,,,3.91,2.12,1.98,0.0,22.61,,,,34.86,14.32,155.01,927.24,972.54,0.0,,21.49
2023-01-13 22:00:00,2023-01-13 23:00:00,93.09,113.43,,,,,3.58,2.27,1.03,0.0,20.82,,,,38.66,10.56,128.22,913.9,972.53,0.0,,21.5
2023-01-13 23:00:00,2023-01-14 00:00:00,90.63,110.97,,,,,3.38,2.19,0.38,0.0,23.66,,,,41.9,6.8,91.84,903.89,972.33,0.0,,21.49
2023-01-14 00:00:00,2023-01-14 01:00:00,93.34,113.68,,,,,3.18,2.05,0.15,0.0,22.6,,,,43.1,7.7,47.49,898.67,972.07,0.0,,21.49
2023-01-14 01:00:00,2023-01-14 02:00:00,95.77,116.1,,,,,3.13,1.77,1.54,0.0,16.67,,,,43.26,7.89,46.8,892.73,971.81,0.0,,21.49
2023-01-14 02:00:00,2023-01-14 03:00:00,95.56,115.9,,,,,3.51,1.0,12.52,0.0,10.69,,0.3,,43.59,6.21,330.69,887.23,971.62,0.0,,21.48
2023-01-14 03:00:00,2023-01-14 04:00:00,88.8,109.14,,,,,3.49,0.78,15.12,0.0,2.94,,0.1,,44.92,8.79,291.35,885.11,971.49,0.0,,21.48
2023-01-14 04:00:00,2023-01-14 05:00:00,75.66,96.0,,,,,3.58,0.74,15.66,0.0,1.98,,,,45.92,7.27,193.48,878.22,971.7,0.0,,21.48
2023-01-14 05:00:00,2023-01-14 06:00:00,72.17,92.51,,,,,3.62,0.72,14.49,0.0,1.48,,,,49.46,5.68,175.48,873.14,972.04,0.0,,21.48
2023-01-14 06:00:00,2023-01-14 07:00:00,64.69,85.03,,,,,3.54,0.77,10.41,0.0,2.06,,,,53.11,5.8,40.59,866.35,972.42,0.0,,21.51
2023-01-14 07:00:00,2023-01-14 08:00:00,59.47,79.81,,,,,3.37,0.89,7.98,0.0,3.5,,1.19,,56.39,10.55,133.28,872.13,973.04,0.0,,22.27
2023-01-14 08:00:00,2023-01-14 09:00:00,55.68,76.02,,,,,3.36,0.85,10.75,0.0,2.7,,0.3,,54.2,17.29,160.04,895.57,973.59,0.0,,23.47
2023-01-14 09:00:00,2023-01-14 10:00:00,48.08,68.42,,,,,3.44,0.75,13.44,0.0,1.51,,,,49.49,17.22,156.44,917.75,973.85,0.0,,24.22
2023-01-14 10:00:00,2023-01-14 11:00:00,48.53,68.87,,,,,3.62,0.73,16.02,0.0,1.08,,,,42.53,17.32,165.31,943.06,973.66,0.0,,24.5
2023-01-14 11:00:00,2023-01-14 12:00:00,43.17,63.51,,,,,3.84,0.7,17.93,0.0,1.0,,,,36.68,19.12,163.9,967.38,973.07,0.0,,24.63
2023-01-14 12:00:00,2023-01-14 13:00:00,32.21,52.55,,,,,4.18,0.7,19.8,0.0,0.98,,,,31.63,16.76,171.26,986.35,972.2,0.0,,24.56
2023-01-14 13:00:00,2023-01-14 14:00:00,24.77,45.11,,,,,4.52,0.68,23.07,0.0,2.04,,,,26.46,12.58,161.26,999.07,971.28,0.0,,24.65
2023-01-14 14:00:00,2023-01-14 15:00:00,22.16,42.5,,,,,4.58,0.68,24.69,0.0,1.72,,,,23.73,14.15,185.22,1008.76,970.61,0.0,,25.38
2023-01-14 15:00:00,2023-01-14 16:00:00,28.68,49.02,,,,,4.72,0.68,23.97,0.01,3.35,,,0.01,21.33,14.69,170.48,1012.48,970.24,0.0,,25.02
2023-01-14 16:00:00,2023-01-14 17:00:00,37.78,58.12,,,,,4.72,0.67,22.78,0.12,7.69,,,0.12,20.88,16.33,191.27,1012.76,970.17,0.0,,23.77
2023-01-14 17:00:00,2023-01-14 18:00:00,39.46,59.8,,,,,4.63,0.75,16.8,0.42,7.77,,,0.42,24.55,15.9,141.17,996.09,970.44,0.0,,22.39
2023-01-14 18:00:00,2023-01-14 19:00:00,42.75,63.09,,,,,4.33,1.07,10.56,0.12,7.58,,,0.12,28.92,16.47,153.25,972.85,970.89,0.0,,21.52
2023-01-14 19:00:00,2023-01-14 20:00:00,48.89,69.23,,,,,4.17,1.37,6.97,0.0,12.98,,,,30.57,13.59,187.98,956.0,971.57,0.0,,21.5
2023-01-14 20:00:00,2023-01-14 21:00:00,55.0,75.34,,,,,4.01,1.53,5.08,0.0,11.44,,,,33.93,11.02,125.69,940.52,972.06,0.0,,21.5
2023-01-14 21:00:00,2023-01-14 22:00:00,61.21,81.55,,,,,3.86,2.08,1.25,0.0,16.43,,,,36.87,6.49,45.62,928.52,972.32,0.0,,21.49
2023-01-14 22:00:00,2023-01-14 23:00:00,71.86,92.2,,,,,4.11,2.8,2.23,0.0,30.2,,,,39.18,6.14,64.48,920.74,972.32,0.0,,21.49
2023-01-14 23:00:00,2023-01-15 00:00:00,80.17,100.51,,,,,3.74,1.17,10.31,0.0,18.24,,,,39.28,5.86,89.5,914.88,972.24,0.0,,21.49
2023-01-15 00:00:00,2023-01-15 01:00:00,78.91,99.25,,,,,3.48,0.89,15.75,0.0,4.33,,,,43.85,5.05,26.37,912.4,971.97,0.0,,21.48
2023-01-15 01:00:00,2023-01-15 02:00:00,81.56,101.9,,,,,3.55,0.88,14.97,0.0,2.85,,,,47.24,5.05,23.64,903.79,971.64,0.0,,21.5
2023-01-15 02:00:00,2023-01-15 03:00:00,80.14,100.48,,,,,3.64,0.85,15.62,0.0,2.39,,0.21,,49.71,5.53,60.77,896.46,971.39,0.0,,21.48
2023-01-15 03:00:00,2023-01-15 04:00:00,75.82,96.16,,,,,3.54,0.84,15.78,0.0,1.89,,,,52.93,5.28,28.16,890.58,971.15,0.0,,21.49
2023-01-15 04:00:00,2023-01-15 05:00:00,75.41,95.75,,,,,3.63,0.83,15.39,0.0,1.9,,,,55.49,4.36,14.88,885.4,971.11,0.0,,21.48
2023-01-15 05:00:00,2023-01-15 06:00:00,76.86,97.2,,,,,3.56,0.84,14.21,0.0,1.92,,,,56.52,4.82,168.55,879.62,971.5,0.0,,21.48
2023-01-15 06:00:00,2023-01-15 07:00:00,79.19,99.53,,,,,3.44,0.85,13.39,0.0,1.78,,,,55.45,16.93,283.25,877.82,971.84,0.0,,21.5
2023-01-15 07:00:00,2023-01-15 08:00:00,78.72,99.06,,,,,3.37,0.86,13.56,0.0,2.14,,0.28,,55.26,19.35,268.8,877.61,972.36,0.0,,22.3
2023-01-15 08:00:00,2023-01-15 09:00:00,76.64,96.98,,,,,3.33,0.89,14.02,0.0,1.8,,0.11,,51.61,7.35,218.08,895.01,973.05,0.0,,23.5
2023-01-15 09:00:00,2023-01-15 10:00:00,74.95,95.29,,,,,3.45,0.84,14.7,0.0,1.71,,,,45.95,17.96,171.3,926.8,973.3,0.0,,24.28
2023-01-15 10:00:00,2023-01-15 11:00:00,70.95,91.29,,,,,3.97,0.76,16.82,0.0,1.1,,,,40.42,13.16,159.09,952.25,972.98,0.0,,24.55
2023-01-15 11:00:00,2023-01-15 12:00:00,62.95,83.29,,,,,5.64,0.71,17.54,0.0,0.86,,,,35.6,13.52,169.29,972.44,972.38,0.0,,24.67
2023-01-15 12:00:00,2023-01-15 13:00:00,57.0,77.34,,,,,13.44,0.73,19.21,0.0,0.68,,,,32.23,14.17,167.41,988.85,971.66,0.0,,24.67
2023-01-15 13:00:00,2023-01-15 14:00:00,51.5,71.84,,,,,15.27,0.72,23.13,0.0,0.69,,,,28.76,13.93,189.03,1000.66,970.66,0.0,,24.79
2023-01-15 14:00:00,2023-01-15 15:00:00,41.66,62.0,,,,,14.61,0.71,25.14,0.0,0.57,,,,25.88,11.94,173.31,1007.26,970.01,0.0,,25.57
2023-01-15 15:00:00,2023-01-15 16:00:00,42.46,62.8,,,,,12.39,0.7,24.61,0.0,0.64,,,,24.48,11.81,168.01,1013.01,969.62,0.0,,24.97
2023-01-15 16:00:00,2023-01-15 17:00:00,50.27,70.61,,,,,9.66,0.73,23.14,0.0,1.11,,,,24.04,15.18,174.84,1011.47,969.55,0.0,,23.87
2023-01-15 17:00:00,2023-01-15 18:00:00,49.63,69.97,,,,,7.32,0.8,18.64,0.0,1.94,,,,27.07,23.03,181.26,997.47,969.7,0.0,,22.43
2023-01-15 18:00:00,2023-01-15 19:00:00,51.59,71.93,,,,,6.88,1.0,14.12,0.0,2.81,,,,31.98,23.11,170.14,973.02,970.14,0.0,,21.53
2023-01-15 19:00:00,2023-01-15 20:00:00,55.59,75.93,,,,,6.83,1.21,9.92,0.0,6.54,,0.62,,35.05,18.1,146.52,954.95,970.74,0.0,,21.5
2023-01-15 20:00:00,2023-01-15 21:00:00,60.7,81.04,,,,,6.8,1.19,10.25,0.0,7.37,,,,36.39,21.68,154.26,943.47,971.36,0.0,,21.5
2023-01-15 21:00:00,2023-01-15 22:00:00,65.5,85.84,,,,,6.15,1.22,10.7,0.0,5.18,,,,38.26,15.67,111.62,933.92,971.6,0.0,,21.5
2023-01-15 22:00:00,2023-01-15 23:00:00,67.37,87.7,,,,,5.75,1.57,5.2,0.0,11.91,,,,41.15,18.09,134.84,925.64,971.57,0.0,,21.5
2023-01-15 23:00:00,2023-01-16 00:00:00,70.98,91.32,,,,,5.46,1.31,7.49,0.0,9.82,,,,42.26,15.88,131.5,920.03,971.33,0.0,,21.49
2023-01-16 00:00:00,2023-01-16 01:00:00,73.55,93.88,,,,,4.93,1.05,9.88,0.0,7.88,,,,42.5,9.32,116.01,914.43,971.25,0.0,,21.49
2023-01-16 01:00:00,2023-01-16 02:00:00,70.17,90.52,,,,,4.89,0.77,14.44,0.0,2.46,,,,41.09,22.74,266.63,911.4,971.14,0.0,,21.49
2023-01-16 02:00:00,2023-01-16 03:00:00,59.71,80.05,,,,,4.03,0.75,12.73,0.0,1.02,,,,43.82,21.21,232.46,903.55,970.84,0.0,,21.49
2023-01-16 03:00:00,2023-01-16 04:00:00,52.53,72.87,,,,,3.61,0.76,12.12,0.0,1.22,,,,47.8,9.12,158.54,892.98,970.75,0.0,,21.49
2023-01-16 04:00:00,2023-01-16 05:00:00,51.09,71.44,,,,,3.4,0.76,12.3,0.0,1.16,,,,50.99,6.07,330.73,885.28,971.11,0.0,,21.49
2023-01-16 05:00:00,2023-01-16 06:00:00,54.74,75.08,,,,,3.33,0.78,12.12,0.0,1.19,,,,53.54,7.54,218.55,877.01,971.56,0.0,,21.48
2023-01-16 06:00:00,2023-01-16 07:00:00,55.91,76.25,,,,,3.29,0.81,11.04,0.0,1.29,,,,56.47,9.06,169.32,873.57,972.25,0.0,,21.5
2023-01-16 07:00:00,2023-01-16 08:00:00,49.87,70.21,,,,,3.18,1.0,6.74,0.0,2.58,,0.29,,56.96,13.75,152.47,874.75,973.04,0.0,,22.28
2023-01-16 08:00:00,2023-01-16 09:00:00,52.13,72.47,,,,,3.13,0.88,8.88,0.0,1.83,,0.09,,52.28,15.43,155.83,893.51,973.56,0.0,,23.42
2023-01-16 09:00:00,2023-01-16 10:00:00,56.16,76.5,,,,,3.31,0.75,12.47,0.0,1.07,,,,46.06,20.53,155.65,921.03,973.7,0.0,,24.07
2023-01-16 10:00:00,2023-01-16 11:00:00,53.97,74.31,,,,,3.58,0.73,13.74,0.0,0.82,,,,40.53,18.45,155.37,945.32,973.62,0.0,,24.31
2023-01-16 11:00:00,2023-01-16 12:00:00,47.15,67.49,,,,,3.84,0.71,14.53,0.0,1.08,,,,33.91,15.16,160.79,970.64,973.1,0.0,,24.37
2023-01-16 12:00:00,2023-01-16 13:00:00,39.2,59.55,,,,,4.17,0.72,16.36,0.0,1.17,,,,29.65,18.92,170.95,989.15,972.21,0.0,,24.33
2023-01-16 13:00:00,2023-01-16 14:00:00,31.72,52.06,,,,,4.15,0.73,18.25,0.0,1.29,,,,25.62,16.52,170.49,1005.15,971.32,0.0,,24.63
2023-01-16 14:00:00,2023-01-16 15:00:00,27.94,48.27,,,,,4.22,0.73,19.57,0.0,1.01,,,,23.12,14.87,173.54,1012.96,970.59,0.0,,25.42
2023-01-16 15:00:00,2023-01-16 16:00:00,30.9,51.24,,,,,4.1,0.73,19.73,0.0,1.0,,,,21.75,13.79,172.29,1014.08,970.14,0.0,,24.96
2023-01-16 16:00:00,2023-01-16 17:00:00,34.69,55.03,,,,,3.95,0.75,16.85,0.0,1.83,,,,21.22,16.81,183.87,1013.48,970.12,0.0,,23.83
2023-01-16 17:00:00,2023-01-16 18:00:00,37.03,57.37,,,,,3.94,0.81,15.45,0.0,1.83,,,,23.92,15.65,153.19,999.05,970.45,0.0,,22.4
2023-01-16 18:00:00,2023-01-16 19:00:00,37.2,57.54,,,,,3.83,1.17,9.19,0.0,5.27,,,,28.04,21.52,173.71,975.77,970.91,0.0,,21.53
2023-01-16 19:00:00,2023-01-16 20:00:00,38.97,59.31,,,,,3.77,1.2,7.23,0.0,7.67,,,,31.04,19.97,190.31,961.19,971.44,0.0,,21.49
2023-01-16 20:00:00,2023-01-16 21:00:00,42.09,62.43,,,,,3.69,1.52,5.04,0.0,9.73,,,,34.27,15.84,184.9,948.01,971.9,0.0,,21.5
2023-01-16 21:00:00,2023-01-16 22:00:00,46.06,66.4,,,,,3.55,1.4,7.35,0.0,12.91,,,,35.49,21.18,175.33,940.89,972.13,0.0,,21.49
2023-01-16 22:00:00,2023-01-16 23:00:00,49.48,69.82,,,,,3.36,1.04,10.32,0.0,9.05,,,,36.23,18.76,155.77,934.65,972.15,0.0,,21.48
2023-01-16 23:00:00,2023-01-17 00:00:00,45.07,65.41,,,,,3.41,0.89,12.03,0.0,3.64,,0.82,,36.6,21.89,161.5,928.58,971.95,0.0,,21.48
2023-01-17 00:00:00,2023-01-17 01:00:00,46.07,66.41,,,,,3.57,0.9,11.05,0.0,2.23,,0.09,,40.07,13.89,160.05,913.62,971.66,0.0,,21.49
2023-01-17 01:00:00,2023-01-17 02:00:00,49.39,69.73,,,,,3.55,0.76,14.89,0.0,1.72,,0.21,,39.82,7.56,226.73,904.21,971.51,0.0,,21.48
2023-01-17 02:00:00,2023-01-17 03:00:00,42.41,62.75,,,,,3.35,0.77,13.04,0.0,1.03,,,,42.23,5.81,259.42,892.36,971.28,0.0,,21.49
2023-01-17 03:00:00,2023-01-17 04:00:00,38.71,59.05,,,,,3.23,0.77,10.46,0.0,1.44,,,,45.31,6.24,97.6,884.75,971.07,0.0,,21.48
2023-01-17 04:00:00,2023-01-17 05:00:00,39.2,59.54,,,,,3.2,0.75,10.88,0.0,1.35,,,,48.11,4.5,18.36,876.11,971.28,0.0,,21.48
2023-01-17 05:00:00,2023-01-17 06:00:00,37.5,57.83,,,,,3.18,0.75,11.0,0.0,1.08,,,,50.08,5.99,71.39,870.96,971.64,0.0,,21.48
2023-01-17 06:00:00,2023-01-17 07:00:00,37.91,58.25,,,,,3.12,0.77,9.48,0.0,1.17,,,,52.7,13.11,162.85,870.81,972.09,0.0,,21.5
2023-01-17 07:00:00,2023-01-17 08:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-01-17 08:00:00,2023-01-17 09:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-01-17 09:00:00,2023-01-17 10:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-01-17 10:00:00,2023-01-17 11:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-01-17 11:00:00,2023-01-17 12:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-01-17 12:00:00,2023-01-17 13:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-01-17 13:00:00,2023-01-17 14:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-01-17 14:00:00,2023-01-17 15:00:00,34.48,54.82,,,,,5.57,0.73,20.94,0.0,0.86,,,,20.06,14.43,170.44,1015.33,970.93,0.0,,24.27
2023-01-17 15:00:00,2023-01-17 16:00:00,37.73,58.06,,,,,5.18,0.74,21.7,0.0,0.98,,,,19.74,17.92,191.74,1012.56,970.82,0.0,,25.0
2023-01-17 16:00:00,2023-01-17 17:00:00,38.74,59.08,,,,,5.08,0.73,20.24,0.0,1.44,,,,19.56,17.25,175.69,1009.79,970.83,0.0,,23.89
2023-01-17 17:00:00,2023-01-17 18:00:00,34.98,55.32,,,,,4.92,0.79,15.03,0.0,2.51,,,,21.21,18.64,164.12,994.61,971.08,0.0,,22.44
2023-01-17 18:00:00,2023-01-17 19:00:00,35.12,55.46,,,,,4.71,1.16,10.14,0.0,4.27,,,,25.25,20.05,146.6,969.67,971.46,0.0,,21.53
2023-01-17 19:00:00,2023-01-17 20:00:00,44.89,65.23,,,,,5.21,1.41,5.91,0.0,11.36,,,,27.81,22.75,168.76,951.26,972.06,0.0,,21.49
2023-01-17 20:00:00,2023-01-17 21:00:00,54.49,74.83,,,,,5.08,1.34,6.9,0.0,8.96,,,,29.06,16.66,159.91,938.33,972.76,0.0,,21.48
2023-01-17 21:00:00,2023-01-17 22:00:00,52.48,72.82,,,,,4.15,0.88,13.18,0.0,6.16,,,,25.16,21.51,190.69,941.12,973.12,0.0,,21.47
2023-01-17 22:00:00,2023-01-17 23:00:00,45.03,65.37,,,,,3.47,0.73,16.81,0.0,1.65,,,,20.49,17.0,183.49,940.26,973.13,0.0,,21.47
2023-01-17 23:00:00,2023-01-18 00:00:00,36.64,56.98,,,,,3.2,0.69,16.15,0.0,0.98,,,,20.84,20.09,179.92,933.14,972.88,0.0,,21.48
2023-01-18 00:00:00,2023-01-18 01:00:00,34.36,54.7,,,,,3.37,0.7,14.69,0.0,0.95,,,,23.53,16.48,155.64,921.27,972.64,0.0,,21.49
2023-01-18 01:00:00,2023-01-18 02:00:00,29.36,49.7,,,,,3.33,0.73,12.16,0.0,1.18,,,,27.78,11.51,112.85,897.61,972.4,0.0,,21.5
2023-01-18 02:00:00,2023-01-18 03:00:00,27.22,47.56,,,,,3.27,0.74,12.29,0.0,1.38,,,,31.01,4.85,90.2,883.8,972.37,0.0,,21.48
2023-01-18 03:00:00,2023-01-18 04:00:00,25.48,45.82,,,,,3.02,0.69,11.56,0.0,1.02,,,,32.8,6.89,252.02,878.68,972.32,0.0,,21.48
2023-01-18 04:00:00,2023-01-18 05:00:00,27.55,47.89,,,,,3.06,0.68,10.68,0.0,0.98,,,,35.88,7.11,302.12,874.41,972.38,0.0,,21.47
2023-01-18 05:00:00,2023-01-18 06:00:00,24.48,44.82,,,,,3.09,0.69,9.7,0.0,0.92,,,,41.38,13.4,299.54,870.38,972.71,0.0,,21.47
2023-01-18 06:00:00,2023-01-18 07:00:00,21.5,41.84,,,,,3.07,0.73,7.24,0.0,0.91,,,,45.78,15.94,180.79,865.19,973.55,0.0,,21.5
2023-01-18 07:00:00,2023-01-18 08:00:00,27.88,48.22,,,,,3.02,1.14,2.75,0.0,2.38,,,,47.87,14.83,177.59,861.86,974.2,0.0,,22.26
2023-01-18 08:00:00,2023-01-18 09:00:00,38.84,59.18,,,,,3.15,0.93,5.94,0.0,3.13,,0.28,,51.09,15.89,152.04,886.28,974.87,0.0,,23.4
2023-01-18 09:00:00,2023-01-18 10:00:00,46.86,67.2,,,,,3.33,0.81,8.81,0.0,1.29,,,,49.01,18.21,155.45,913.01,975.19,0.0,,24.11
2023-01-18 10:00:00,2023-01-18 11:00:00,47.7,68.05,,,,,3.5,0.77,10.86,0.0,1.08,,,,44.68,18.26,153.66,943.16,975.02,0.0,,24.38
2023-01-18 11:00:00,2023-01-18 12:00:00,41.6,70.67,,,,,3.88,0.74,12.87,0.0,0.79,,,,38.03,19.34,160.58,967.14,974.59,0.0,,24.45
2023-01-18 12:00:00,2023-01-18 13:00:00,41.6,70.92,,,,,5.77,0.74,15.67,0.0,0.66,,,,30.78,16.69,169.41,988.24,973.73,0.0,,24.4
2023-01-18 13:00:00,2023-01-18 14:00:00,42.97,70.92,,,,,6.13,0.74,18.61,0.0,0.62,,,,26.16,14.21,177.56,1002.63,972.74,0.0,,24.95
2023-01-18 14:00:00,2023-01-18 15:00:00,34.99,70.92,,,,,6.13,0.76,22.4,0.0,0.9,,,,22.0,9.66,239.42,1010.81,972.03,0.0,,25.47
2023-01-18 15:00:00,2023-01-18 16:00:00,31.38,70.92,,,,,5.83,0.78,21.54,0.0,1.37,,,,21.32,18.1,193.38,1016.82,971.66,0.0,,25.09
2023-01-18 16:00:00,2023-01-18 17:00:00,36.58,70.92,,,,,6.73,0.8,20.54,0.0,1.27,,,,21.44,9.36,200.86,1012.59,971.57,0.0,,24.13
2023-01-18 17:00:00,2023-01-18 18:00:00,41.73,70.92,,,,,8.86,0.86,19.5,0.0,1.57,,,,22.76,18.92,208.31,1000.06,971.79,0.0,,22.45
2023-01-18 18:00:00,2023-01-18 19:00:00,45.54,70.92,,,,,7.53,1.48,8.31,0.0,6.75,,,,27.91,20.43,170.06,974.54,972.28,0.0,,21.55
2023-01-18 19:00:00,2023-01-18 20:00:00,53.42,70.92,,,,,6.51,2.52,1.17,0.0,25.29,,,,33.79,17.97,147.9,955.13,972.85,0.0,,21.5
2023-01-18 20:00:00,2023-01-18 21:00:00,,,,,,,6.67,1.49,7.74,0.0,15.36,,,,33.16,15.41,147.05,948.43,973.37,0.0,,21.49
2023-01-18 21:00:00,2023-01-18 22:00:00,62.82,70.92,,,,,5.68,1.08,9.98,0.0,7.41,,,,32.81,17.27,156.25,940.03,973.75,0.0,,21.49
2023-01-18 22:00:00,2023-01-18 23:00:00,60.23,70.92,,,,,4.84,0.92,12.07,0.0,3.86,,,,33.66,16.5,223.12,933.62,973.95,0.0,,21.48
2023-01-18 23:00:00,2023-01-19 00:00:00,55.74,70.92,,,,,4.38,0.81,14.09,0.0,1.53,,,,34.04,26.5,258.51,927.99,973.86,0.0,,21.49
2023-01-19 00:00:00,2023-01-19 01:00:00,48.19,70.92,,,,,3.72,0.69,12.34,0.0,0.98,,,,35.7,21.37,220.12,922.94,973.62,0.0,,21.49
2023-01-19 01:00:00,2023-01-19 02:00:00,43.82,70.92,,,,,3.48,0.69,12.13,0.0,0.96,,,,38.02,18.75,224.49,913.57,973.43,0.0,,21.49
2023-01-19 02:00:00,2023-01-19 03:00:00,42.22,70.92,,,,,3.3,0.66,12.13,0.0,0.86,,,,40.7,19.12,230.08,905.6,973.06,0.0,,21.49
2023-01-19 03:00:00,2023-01-19 04:00:00,39.12,70.92,,,,,3.14,0.66,11.75,0.0,0.79,,,,44.24,13.2,264.56,896.88,972.87,0.0,,21.49
2023-01-19 04:00:00,2023-01-19 05:00:00,35.23,70.92,,,,,3.08,0.67,11.66,0.0,0.79,,,,47.06,15.87,270.34,888.61,972.9,0.0,,21.48
2023-01-19 05:00:00,2023-01-19 06:00:00,32.85,70.92,,,,,3.07,0.7,10.48,0.0,0.91,,,,50.86,12.53,298.41,876.12,973.43,0.0,,21.49
2023-01-19 06:00:00,2023-01-19 07:00:00,33.01,70.92,,,,,3.03,0.73,10.19,0.0,1.06,,,,54.77,6.12,312.87,868.89,973.97,0.0,,21.51
2023-01-19 07:00:00,2023-01-19 08:00:00,37.91,70.92,,,,,3.05,0.76,9.75,0.0,1.39,,,,56.29,12.66,275.06,870.5,974.61,0.0,,22.3
2023-01-19 08:00:00,2023-01-19 09:00:00,43.37,70.92,,,,,3.12,0.79,9.51,0.0,1.55,,,,53.44,17.45,268.84,888.65,975.19,0.0,,23.43
2023-01-19 09:00:00,2023-01-19 10:00:00,46.36,70.92,,,,,3.19,0.78,10.79,0.0,1.81,,,,46.63,11.66,173.06,919.21,975.55,0.0,,24.09
2023-01-19 10:00:00,2023-01-19 11:00:00,43.43,90.88,,,,,3.22,0.75,13.08,0.0,1.41,,,,38.83,13.84,156.88,948.27,975.33,0.0,,24.4
2023-01-19 11:00:00,2023-01-19 12:00:00,41.41,91.37,,,,,3.6,0.71,15.71,0.0,1.56,,,,33.47,14.93,175.33,971.42,974.78,0.0,,24.5
2023-01-19 12:00:00,2023-01-19 13:00:00,41.6,91.37,,,,,3.82,0.68,16.8,0.0,1.12,,,,28.48,13.03,185.0,991.81,973.87,0.0,,24.5
2023-01-19 13:00:00,2023-01-19 14:00:00,37.74,91.37,,,,,3.79,0.69,19.64,0.0,1.05,,,,23.35,9.57,173.19,1007.43,972.87,0.0,,24.98
2023-01-19 14:00:00,2023-01-19 15:00:00,33.2,91.37,,,,,3.71,0.69,20.84,0.0,1.19,,,,20.37,15.92,188.19,1017.76,972.08,0.0,,25.49
2023-01-19 15:00:00,2023-01-19 16:00:00,29.25,91.37,,,,,3.66,0.67,21.8,0.0,1.19,,,,18.8,11.42,224.95,1015.96,971.69,0.0,,25.76
2023-01-19 16:00:00,2023-01-19 17:00:00,30.56,91.37,,,,,3.51,0.69,20.93,0.0,0.95,,,,17.57,13.51,218.7,1012.16,971.67,0.0,,24.6
2023-01-19 17:00:00,2023-01-19 18:00:00,32.92,91.37,,,,,3.48,0.77,18.85,0.0,1.96,,,,19.74,18.89,214.16,1000.15,971.81,0.0,,22.5
2023-01-19 18:00:00,2023-01-19 19:00:00,37.07,91.37,,,,,3.58,0.94,11.45,0.0,3.78,,,,25.88,20.31,168.57,978.53,972.25,0.0,,21.53
2023-01-19 19:00:00,2023-01-19 20:00:00,41.3,91.37,,,,,3.67,0.88,11.55,0.0,3.68,,,,29.6,21.38,157.94,960.62,972.72,0.0,,21.5
2023-01-19 20:00:00,2023-01-19 21:00:00,43.34,91.37,,,,,3.38,0.91,10.74,0.0,2.54,,,,32.2,20.68,161.78,946.05,973.23,0.0,,21.49
2023-01-19 21:00:00,2023-01-19 22:00:00,40.93,91.37,,,,,3.54,1.05,8.97,0.0,4.55,,,,34.04,16.47,164.26,938.48,973.65,0.0,,21.48
2023-01-19 22:00:00,2023-01-19 23:00:00,43.68,91.37,,,,,3.65,0.82,11.77,0.0,2.45,,,,36.69,14.55,272.86,930.11,973.86,0.0,,21.5
2023-01-19 23:00:00,2023-01-20 00:00:00,43.36,91.37,,,,,3.37,0.74,12.41,0.0,1.63,,,,37.9,19.45,231.19,922.91,973.7,0.0,,21.48
2023-01-20 00:00:00,2023-01-20 01:00:00,42.36,91.37,,,,,3.1,0.69,12.41,0.0,0.88,,,,43.22,19.02,191.18,925.1,973.49,0.0,,21.48
2023-01-20 01:00:00,2023-01-20 02:00:00,47.54,91.37,,,,,3.08,0.7,10.77,0.0,0.72,,,,47.9,19.71,195.8,913.91,973.17,0.0,,21.49
2023-01-20 02:00:00,2023-01-20 03:00:00,47.87,91.37,,,,,3.02,0.71,10.99,0.0,0.73,,,,51.42,18.34,190.84,904.74,972.85,0.0,,21.49
2023-01-20 03:00:00,2023-01-20 04:00:00,45.82,91.37,,,,,3.06,0.71,11.07,0.0,0.66,,,,51.98,19.65,167.4,903.84,972.57,0.0,,21.48
