From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),RF (mm),Xylene (ug/m3),AT (degree C)
2022-07-29 05:00:00,2022-07-29 06:00:00,44.27,64.36,5.29,3.17,8.31,11.73,5.02,0.4,20.05,1.21,0.99,1.12,5.99,,76.97,0.64,243.8,0.0,0.0,8.17,25.75
2022-07-29 06:00:00,2022-07-29 07:00:00,35.63,61.84,5.32,3.12,8.3,11.65,5.03,0.41,20.07,1.22,0.99,1.1,5.91,,75.77,0.74,125.06,22.07,0.0,8.09,26.19
2022-07-29 07:00:00,2022-07-29 08:00:00,29.58,61.9,5.25,3.09,8.41,11.78,5.05,0.4,20.02,1.2,1.01,1.09,6.05,,68.1,0.3,170.48,126.88,0.0,8.22,28.31
2022-07-29 08:00:00,2022-07-29 09:00:00,25.34,62.91,5.13,3.15,8.27,11.58,5.1,0.39,19.93,1.18,0.99,1.11,5.94,,66.36,0.96,270.76,209.82,0.0,8.02,29.13
2022-07-29 09:00:00,2022-07-29 10:00:00,22.37,62.98,5.25,3.11,8.32,11.69,5.11,0.4,20.01,1.2,0.99,1.1,6.0,,56.8,0.65,55.7,233.95,0.0,8.12,32.03
2022-07-29 10:00:00,2022-07-29 11:00:00,20.29,64.16,5.26,3.1,8.36,11.65,5.08,0.4,20.02,1.21,1.0,1.09,5.93,,52.64,0.96,119.88,588.15,0.0,8.1,33.51
2022-07-29 11:00:00,2022-07-29 12:00:00,18.86,63.9,5.14,3.17,8.33,11.75,5.07,0.39,19.93,1.18,0.99,1.12,6.0,,48.59,0.99,113.48,911.08,0.0,8.2,34.88
2022-07-29 12:00:00,2022-07-29 13:00:00,17.92,59.45,5.32,3.07,8.38,11.69,5.2,0.41,20.07,1.22,1.01,1.08,6.04,,44.55,1.2,176.53,895.78,0.0,8.12,35.56
2022-07-29 13:00:00,2022-07-29 14:00:00,21.57,59.36,5.28,3.08,8.47,11.73,5.13,0.4,20.04,1.21,1.02,1.08,6.08,,44.3,1.46,341.99,849.4,0.0,8.17,36.24
2022-07-29 14:00:00,2022-07-29 15:00:00,28.07,58.29,5.24,3.11,8.31,11.79,5.1,0.4,20.0,1.2,1.0,1.1,5.98,,41.95,1.9,343.25,784.0,0.0,8.23,36.69
2022-07-29 15:00:00,2022-07-29 16:00:00,30.6,58.26,5.27,3.09,8.45,11.81,5.13,0.4,20.03,1.21,1.02,1.09,6.02,,49.5,1.4,280.58,200.67,0.0,8.25,34.23
2022-07-29 16:00:00,2022-07-29 17:00:00,35.25,57.71,5.3,3.15,8.21,11.88,5.14,0.41,20.05,1.21,0.97,1.11,5.92,,64.72,2.92,135.24,0.0,0.0,8.32,29.52
2022-07-29 17:00:00,2022-07-29 18:00:00,55.47,59.59,5.12,3.09,8.28,11.8,5.02,0.39,19.91,1.18,0.98,1.09,5.97,,66.51,1.25,114.34,0.0,0.0,8.24,28.17
2022-07-29 18:00:00,2022-07-29 19:00:00,51.73,66.64,5.31,3.14,8.23,11.87,5.15,0.41,20.06,1.22,0.98,1.11,6.14,,69.63,1.23,160.01,0.0,0.0,8.31,27.44
2022-07-29 19:00:00,2022-07-29 20:00:00,44.19,66.25,5.25,3.16,8.4,11.7,5.11,0.4,20.01,1.21,1.01,1.11,5.95,,64.48,0.72,107.3,0.0,0.0,8.14,28.05
2022-07-29 20:00:00,2022-07-29 21:00:00,42.97,59.5,5.1,3.17,8.33,11.73,4.99,0.38,19.88,1.17,1.0,1.12,5.95,,67.85,0.72,192.98,0.0,0.0,8.17,27.94
2022-07-29 21:00:00,2022-07-29 22:00:00,34.72,59.6,5.2,3.08,8.38,11.52,5.08,0.4,19.98,1.19,1.01,1.08,6.0,,71.43,0.64,287.56,0.0,0.0,7.96,27.65
2022-07-29 22:00:00,2022-07-29 23:00:00,28.94,61.36,5.25,3.15,8.3,11.75,5.12,0.41,20.02,1.2,0.99,1.11,6.09,,69.53,0.51,112.53,0.0,0.0,8.19,28.09
2022-07-29 23:00:00,2022-07-30 00:00:00,33.87,61.55,5.21,3.12,8.44,11.63,5.09,0.4,19.98,1.19,1.02,1.1,6.12,,66.83,0.51,60.22,0.0,0.0,8.07,28.15
2022-07-30 00:00:00,2022-07-30 01:00:00,48.75,64.76,5.28,3.1,8.45,11.84,5.13,0.4,20.04,1.21,1.02,1.09,5.97,,71.75,0.72,191.4,0.0,0.0,8.27,27.18
2022-07-30 01:00:00,2022-07-30 02:00:00,47.36,64.76,5.23,3.08,8.27,11.86,5.09,0.4,20.0,1.2,0.98,1.08,6.03,,74.37,0.8,180.51,0.0,0.0,8.3,26.52
2022-07-30 02:00:00,2022-07-30 03:00:00,67.96,69.0,5.17,3.13,8.46,11.66,5.06,0.4,19.95,1.19,1.02,1.1,6.11,,75.62,0.47,172.22,0.0,0.0,8.1,26.34
2022-07-30 03:00:00,2022-07-30 04:00:00,67.96,69.0,5.14,3.13,8.36,11.6,5.04,0.39,19.93,1.18,1.0,1.1,6.09,,76.57,0.68,185.53,0.0,0.0,8.04,26.18
2022-07-30 04:00:00,2022-07-30 05:00:00,57.61,61.61,5.29,3.13,8.42,11.73,5.13,0.4,20.04,1.21,1.02,1.1,6.14,,77.0,1.05,246.23,0.0,0.0,8.17,26.08
2022-07-30 05:00:00,2022-07-30 06:00:00,53.15,61.69,5.14,3.1,8.26,11.79,5.04,0.39,19.93,1.18,0.98,1.09,6.04,,75.89,1.21,260.77,0.0,0.0,8.23,26.08
2022-07-30 06:00:00,2022-07-30 07:00:00,40.5,63.12,5.17,3.11,8.44,11.8,5.06,0.39,19.95,1.19,1.02,1.1,5.98,,72.97,1.89,267.88,2.42,0.0,8.24,25.39
2022-07-30 07:00:00,2022-07-30 08:00:00,32.6,63.08,5.25,3.1,8.35,11.77,5.12,0.4,20.02,1.2,1.0,1.09,6.05,,70.17,1.63,302.67,136.2,0.0,8.21,25.47
2022-07-30 08:00:00,2022-07-30 09:00:00,27.45,62.38,5.2,3.15,8.4,11.72,5.08,0.4,19.98,1.19,1.01,1.11,5.98,,65.46,2.42,322.41,393.32,0.0,8.16,27.34
2022-07-30 09:00:00,2022-07-30 10:00:00,23.85,62.14,5.27,3.04,8.31,11.82,5.12,0.4,20.03,1.21,0.99,1.07,6.0,,63.29,2.0,345.45,223.9,0.0,8.26,28.51
2022-07-30 10:00:00,2022-07-30 11:00:00,21.33,58.11,5.25,3.09,8.25,11.63,5.11,0.4,20.02,1.2,0.98,1.09,5.94,,58.68,1.52,260.13,621.0,0.0,8.07,30.68
2022-07-30 11:00:00,2022-07-30 12:00:00,19.57,57.97,5.3,3.11,8.38,11.67,5.15,0.41,20.05,1.21,1.01,1.1,6.0,,53.87,1.19,102.21,883.7,0.0,8.11,32.64
2022-07-30 12:00:00,2022-07-30 13:00:00,18.35,55.56,5.11,3.1,8.36,11.83,5.01,0.39,19.91,1.18,1.0,1.09,6.05,,49.13,1.58,96.38,894.05,0.0,8.28,34.18
2022-07-30 13:00:00,2022-07-30 14:00:00,18.44,55.37,5.33,3.16,8.39,11.6,5.15,0.41,20.08,1.22,1.01,1.11,5.99,,44.95,1.0,103.19,839.75,0.0,8.04,35.53
2022-07-30 14:00:00,2022-07-30 15:00:00,21.05,52.1,5.27,3.13,8.42,11.66,5.08,0.4,20.03,1.21,1.02,1.11,5.95,,42.99,0.98,54.83,691.57,0.0,8.1,36.39
2022-07-30 15:00:00,2022-07-30 16:00:00,22.91,52.25,5.17,3.12,8.27,11.77,5.14,0.4,19.95,1.19,0.98,1.1,5.94,,40.99,0.62,139.8,338.08,0.0,8.21,35.75
2022-07-30 16:00:00,2022-07-30 17:00:00,24.59,54.73,5.29,3.12,8.29,11.69,5.1,0.4,20.05,1.21,0.99,1.1,6.04,,38.38,0.97,271.02,318.93,0.0,8.13,36.86
2022-07-30 17:00:00,2022-07-30 18:00:00,,,5.2,3.08,8.32,11.72,5.07,0.4,19.98,1.19,0.99,1.09,5.96,,41.66,1.72,177.9,129.03,0.0,8.16,35.65
2022-07-30 18:00:00,2022-07-30 19:00:00,53.49,59.37,5.2,3.12,8.38,11.78,5.11,0.4,19.98,1.2,1.0,1.1,6.11,,54.22,2.21,218.21,24.18,0.0,8.22,31.58
2022-07-30 19:00:00,2022-07-30 20:00:00,49.34,59.42,5.28,3.14,8.43,11.92,5.08,0.4,20.04,1.21,1.01,1.11,5.92,,63.78,1.7,144.57,0.0,0.0,8.36,28.1
2022-07-30 20:00:00,2022-07-30 21:00:00,37.61,60.22,5.17,3.1,8.37,11.67,5.1,0.39,19.95,1.18,1.0,1.09,6.09,,61.88,0.82,190.62,0.0,0.0,8.11,29.05
2022-07-30 21:00:00,2022-07-30 22:00:00,30.42,59.94,5.13,3.12,8.34,11.84,5.09,0.39,19.93,1.18,1.0,1.1,6.0,,62.96,2.36,299.31,0.0,0.0,8.27,28.0
2022-07-30 22:00:00,2022-07-30 23:00:00,25.8,55.22,5.3,3.09,8.33,11.78,5.14,0.41,20.05,1.22,1.0,1.09,5.99,,69.57,1.34,300.19,0.0,0.0,8.22,26.22
2022-07-30 23:00:00,2022-07-31 00:00:00,22.7,55.44,5.14,3.11,8.33,11.8,5.09,0.39,19.93,1.18,0.99,1.09,6.01,,72.82,1.44,319.06,0.0,0.0,8.24,26.38
2022-07-31 00:00:00,2022-07-31 01:00:00,30.78,59.1,5.24,3.09,8.35,11.96,5.07,0.4,20.01,1.2,1.0,1.09,5.97,,74.4,0.88,320.54,0.0,0.0,8.4,26.52
2022-07-31 01:00:00,2022-07-31 02:00:00,48.29,59.15,5.26,3.08,8.44,11.65,5.13,0.4,20.02,1.21,1.02,1.08,5.98,,74.19,1.07,324.22,0.0,0.0,8.09,26.52
2022-07-31 02:00:00,2022-07-31 03:00:00,43.02,59.88,5.31,3.11,8.34,11.66,5.12,0.41,20.06,1.22,1.0,1.1,6.07,,74.68,0.67,249.98,0.0,0.0,8.1,26.36
2022-07-31 03:00:00,2022-07-31 04:00:00,44.34,59.81,5.16,3.04,8.53,11.85,5.0,0.39,19.95,1.19,1.04,1.07,6.08,,75.74,0.37,214.95,0.0,0.0,8.29,25.99
2022-07-31 04:00:00,2022-07-31 05:00:00,35.67,58.51,5.29,3.1,8.43,11.67,5.14,0.4,20.04,1.21,1.02,1.09,5.97,,76.08,0.59,288.94,0.0,0.0,8.11,25.97
2022-07-31 05:00:00,2022-07-31 06:00:00,29.6,58.33,5.14,3.1,8.33,11.47,5.1,0.39,19.94,1.19,0.99,1.09,5.96,,76.5,0.45,110.03,0.0,0.0,7.91,25.84
2022-07-31 06:00:00,2022-07-31 07:00:00,25.36,55.33,5.26,3.15,8.29,11.6,5.08,0.4,20.02,1.21,0.99,1.11,5.96,,74.81,1.08,174.95,21.52,0.0,8.04,26.54
2022-07-31 07:00:00,2022-07-31 08:00:00,22.39,55.41,5.22,3.12,8.39,11.87,5.1,0.4,19.99,1.2,1.0,1.1,5.96,,70.69,1.57,353.36,130.45,0.0,8.31,27.33
2022-07-31 08:00:00,2022-07-31 09:00:00,20.31,56.72,5.19,3.1,8.39,11.76,5.04,0.4,19.97,1.19,1.01,1.1,6.04,,63.52,1.78,267.31,375.45,0.0,8.2,29.12
2022-07-31 09:00:00,2022-07-31 10:00:00,18.87,56.59,5.29,3.1,8.42,11.85,5.08,0.41,20.05,1.21,1.01,1.09,6.07,,60.56,1.78,257.94,299.73,0.0,8.29,30.32
2022-07-31 10:00:00,2022-07-31 11:00:00,17.93,54.32,5.17,3.09,8.35,11.76,5.19,0.39,19.95,1.19,1.0,1.08,6.08,,57.99,1.6,353.89,500.9,0.0,8.2,31.55
2022-07-31 11:00:00,2022-07-31 12:00:00,17.3,54.32,5.2,3.1,8.39,11.72,5.11,0.4,19.98,1.19,1.01,1.09,5.97,,54.25,1.4,332.57,747.55,0.0,8.16,33.37
2022-07-31 12:00:00,2022-07-31 13:00:00,16.86,54.38,5.35,3.16,8.3,11.79,5.07,0.41,20.09,1.23,0.99,1.11,5.88,,50.9,1.44,333.29,763.55,0.0,8.23,34.39
2022-07-31 13:00:00,2022-07-31 14:00:00,16.91,54.42,5.23,3.13,8.39,11.67,5.03,0.4,20.0,1.2,1.01,1.1,5.83,,45.73,1.35,335.91,785.38,0.0,8.11,35.3
2022-07-31 14:00:00,2022-07-31 15:00:00,18.84,55.04,5.08,3.1,8.44,11.82,5.13,0.39,19.89,1.17,1.02,1.09,6.08,,42.61,0.82,95.6,702.77,0.0,8.26,36.16
2022-07-31 15:00:00,2022-07-31 16:00:00,21.54,55.12,5.2,3.13,8.37,11.58,5.1,0.4,19.97,1.19,1.0,1.1,5.98,,41.65,0.9,104.18,562.9,0.0,8.02,36.22
2022-07-31 16:00:00,2022-07-31 17:00:00,31.26,56.56,5.23,3.16,8.3,11.8,5.14,0.4,20.0,1.2,0.99,1.12,5.91,,40.95,0.99,176.31,283.3,0.0,8.25,36.09
2022-07-31 17:00:00,2022-07-31 18:00:00,53.98,56.56,5.22,3.15,8.28,11.69,5.11,0.4,19.99,1.2,0.98,1.11,5.99,,42.01,1.25,345.64,163.75,0.0,8.13,35.73
2022-07-31 18:00:00,2022-07-31 19:00:00,54.22,60.5,5.29,3.07,8.44,11.76,5.12,0.41,20.05,1.21,1.02,1.08,6.0,,48.45,1.53,179.41,10.1,0.0,8.2,34.47
2022-07-31 19:00:00,2022-07-31 20:00:00,42.27,60.55,5.15,3.12,8.29,11.6,5.12,0.39,19.94,1.18,0.99,1.1,6.05,,54.72,0.86,118.7,0.0,0.0,8.04,33.37
2022-07-31 20:00:00,2022-07-31 21:00:00,34.22,61.41,5.17,3.11,8.31,11.74,5.1,0.4,19.96,1.19,0.99,1.1,5.94,,58.67,1.11,181.5,0.0,0.0,8.18,32.15
2022-07-31 21:00:00,2022-07-31 22:00:00,28.59,61.2,5.26,3.15,8.25,11.56,5.07,0.4,20.02,1.21,0.98,1.11,6.04,,66.96,1.71,307.28,0.0,0.0,8.0,29.23
2022-07-31 22:00:00,2022-07-31 23:00:00,24.65,57.73,5.29,3.1,8.39,11.7,5.12,0.41,20.05,1.21,1.01,1.09,6.02,,72.46,0.9,155.83,0.0,0.0,8.14,27.13
2022-07-31 23:00:00,2022-08-01 00:00:00,21.89,57.79,5.21,3.16,8.34,11.74,5.16,0.4,19.99,1.2,1.0,1.12,6.06,,74.59,0.66,300.66,0.0,0.0,8.19,27.75
2022-08-01 00:00:00,2022-08-01 01:00:00,19.96,58.87,5.14,3.14,8.37,11.7,5.1,0.39,19.93,1.18,1.0,1.11,6.08,,73.83,0.88,323.14,0.0,0.0,8.13,27.88
2022-08-01 01:00:00,2022-08-01 02:00:00,29.7,58.82,5.23,3.1,8.32,11.81,5.06,0.4,19.99,1.2,0.99,1.09,6.04,,74.56,0.52,229.68,0.0,0.0,8.25,27.97
2022-08-01 02:00:00,2022-08-01 03:00:00,53.56,57.95,5.17,3.15,8.4,11.81,5.14,0.4,19.96,1.19,1.01,1.11,6.03,,74.61,0.54,326.56,0.0,0.0,8.25,27.99
2022-08-01 03:00:00,2022-08-01 04:00:00,55.62,57.83,5.25,3.09,8.34,11.65,5.03,0.4,20.02,1.21,1.0,1.09,5.89,,74.94,0.62,91.53,0.0,0.0,8.09,28.04
2022-08-01 04:00:00,2022-08-01 05:00:00,50.25,57.38,5.2,3.14,8.32,11.89,5.08,0.4,19.98,1.19,0.99,1.11,6.07,,73.56,0.68,181.94,0.0,0.0,8.32,28.36
2022-08-01 05:00:00,2022-08-01 06:00:00,35.43,57.36,5.23,3.1,8.41,11.67,5.11,0.4,20.0,1.2,1.01,1.09,6.06,,76.08,0.41,244.26,0.0,0.0,8.11,27.84
2022-08-01 06:00:00,2022-08-01 07:00:00,27.32,56.94,5.18,3.12,8.36,11.56,5.09,0.4,19.96,1.19,1.0,1.1,5.97,,76.8,0.52,212.82,18.77,0.0,8.0,27.92
2022-08-01 07:00:00,2022-08-01 08:00:00,22.74,57.11,5.2,3.1,8.33,11.83,5.06,0.4,19.97,1.19,0.99,1.09,5.99,,71.27,0.55,237.63,152.5,0.0,8.27,29.59
2022-08-01 08:00:00,2022-08-01 09:00:00,20.08,60.08,5.3,3.12,8.31,11.9,5.04,0.4,20.05,1.21,0.99,1.1,6.15,,61.94,1.28,171.09,271.8,0.0,8.34,31.34
2022-08-01 09:00:00,2022-08-01 10:00:00,18.48,60.11,5.25,3.1,8.29,11.74,5.13,0.41,20.02,1.2,0.99,1.09,6.09,,63.68,1.64,320.71,247.38,0.0,8.19,31.51
2022-08-01 10:00:00,2022-08-01 11:00:00,17.49,60.68,5.11,3.16,8.2,11.75,5.12,0.39,19.91,1.18,0.97,1.12,5.93,,64.36,2.28,334.4,112.8,0.0,8.19,30.59
2022-08-01 11:00:00,2022-08-01 12:00:00,17.07,60.58,5.14,3.12,8.27,11.73,5.16,0.39,19.94,1.18,0.98,1.1,5.98,,71.92,1.18,229.09,53.53,0.0,8.17,28.2
2022-08-01 12:00:00,2022-08-01 13:00:00,17.07,58.87,5.24,3.12,8.37,11.6,5.14,0.4,20.01,1.2,1.0,1.1,6.06,,65.88,1.46,326.41,411.6,0.0,8.04,31.02
2022-08-01 13:00:00,2022-08-01 14:00:00,16.72,58.65,5.09,3.1,8.23,11.81,5.04,0.39,19.9,1.17,0.98,1.09,6.03,,59.92,2.47,343.47,615.1,0.0,8.25,32.86
2022-08-01 14:00:00,2022-08-01 15:00:00,16.77,54.9,5.18,3.08,8.26,11.73,4.97,0.4,19.97,1.19,0.98,1.08,5.99,,62.17,2.18,98.52,115.97,0.0,8.18,28.59
2022-08-01 15:00:00,2022-08-01 16:00:00,17.04,54.78,5.28,3.11,8.4,11.78,5.1,0.4,20.04,1.21,1.01,1.1,5.94,,62.22,1.31,255.24,257.23,0.0,8.22,29.85
2022-08-01 16:00:00,2022-08-01 17:00:00,24.87,52.69,5.22,3.07,8.38,11.69,5.18,0.4,19.96,1.19,1.02,1.09,6.04,,61.88,1.64,10.3,234.97,0.0,8.11,31.04
2022-08-01 17:00:00,2022-08-01 18:00:00,39.25,53.02,5.26,3.11,8.38,11.69,5.08,0.4,20.02,1.2,1.0,1.1,5.99,,62.16,2.06,353.32,122.33,0.0,8.13,31.22
2022-08-01 18:00:00,2022-08-01 19:00:00,32.19,58.54,5.28,3.06,8.41,11.66,5.05,0.41,20.04,1.21,1.01,1.08,5.88,,65.33,1.09,345.8,6.12,0.0,8.1,30.62
2022-08-01 19:00:00,2022-08-01 20:00:00,29.01,58.7,5.3,3.23,8.34,11.83,5.02,0.41,20.05,1.21,1.0,1.15,6.08,,68.25,1.05,341.44,0.0,0.0,8.27,30.02
2022-08-01 20:00:00,2022-08-01 21:00:00,30.09,61.35,5.17,3.17,8.36,11.83,5.09,0.4,19.95,1.19,1.0,1.12,5.97,,71.52,1.06,253.22,0.0,0.0,8.27,29.51
2022-08-01 21:00:00,2022-08-01 22:00:00,30.97,61.28,5.24,3.12,8.37,11.81,5.05,0.4,20.0,1.2,1.0,1.1,5.98,,70.15,0.95,16.28,0.0,0.0,8.25,29.52
2022-08-01 22:00:00,2022-08-01 23:00:00,26.31,60.04,5.21,3.13,8.38,11.72,5.08,0.4,19.98,1.19,1.01,1.11,6.08,,68.09,0.94,319.79,0.0,0.0,8.16,28.48
2022-08-01 23:00:00,2022-08-02 00:00:00,24.36,59.91,5.08,3.17,8.31,11.49,5.17,0.39,19.88,1.17,0.99,1.12,5.95,,69.75,0.77,313.82,0.0,0.0,7.93,27.87
2022-08-02 00:00:00,2022-08-02 01:00:00,29.75,57.6,5.21,3.14,8.37,11.74,5.1,0.4,19.98,1.2,1.0,1.11,6.03,,71.54,0.46,234.71,0.0,0.0,8.18,27.77
2022-08-02 01:00:00,2022-08-02 02:00:00,41.66,57.6,5.23,3.11,8.3,11.75,5.11,0.4,20.0,1.2,0.99,1.1,6.04,,72.36,0.4,197.9,0.0,0.0,8.2,27.85
2022-08-02 02:00:00,2022-08-02 03:00:00,49.2,58.45,5.27,3.11,8.38,11.89,5.11,0.41,20.03,1.21,1.01,1.1,5.92,,72.64,0.51,174.25,0.0,0.0,8.33,27.86
2022-08-02 03:00:00,2022-08-02 04:00:00,48.9,58.57,5.22,3.12,8.23,11.85,5.08,0.4,19.99,1.2,0.97,1.1,6.04,,74.47,0.68,312.1,0.0,0.0,8.29,27.46
2022-08-02 04:00:00,2022-08-02 05:00:00,44.57,60.6,5.21,3.09,8.37,11.81,5.09,0.4,19.99,1.2,1.0,1.09,5.91,,73.76,0.97,335.9,0.0,0.0,8.25,27.66
2022-08-02 05:00:00,2022-08-02 06:00:00,34.22,60.33,5.1,3.11,8.32,11.87,5.18,0.39,19.9,1.17,0.99,1.1,6.12,,75.17,0.77,327.26,0.0,0.0,8.31,27.42
2022-08-02 06:00:00,2022-08-02 07:00:00,27.92,55.43,5.18,3.05,8.49,11.68,5.09,0.4,19.96,1.19,1.03,1.07,6.01,,75.98,0.81,328.27,12.7,0.0,8.12,27.4
2022-08-02 07:00:00,2022-08-02 08:00:00,23.99,55.59,5.24,3.15,8.36,11.89,5.12,0.4,20.01,1.2,1.0,1.11,6.07,,71.4,1.37,338.44,164.65,0.0,8.33,28.73
2022-08-02 08:00:00,2022-08-02 09:00:00,21.43,58.26,5.4,3.12,8.38,11.66,5.08,0.41,20.13,1.23,1.0,1.1,6.06,,69.08,1.07,345.45,180.0,0.0,8.1,29.65
2022-08-02 09:00:00,2022-08-02 10:00:00,19.96,58.26,5.3,3.08,8.15,11.79,5.16,0.41,20.05,1.21,0.96,1.08,5.98,,64.66,1.29,156.05,261.13,0.0,8.23,30.13
2022-08-02 10:00:00,2022-08-02 11:00:00,18.4,59.19,5.17,3.14,8.41,11.71,5.06,0.4,19.96,1.19,1.01,1.11,6.03,,58.8,0.92,219.17,496.68,0.0,8.15,31.92
2022-08-02 11:00:00,2022-08-02 12:00:00,17.59,59.13,5.29,3.12,8.32,11.72,5.1,0.41,20.04,1.21,0.99,1.1,6.0,,53.11,2.07,92.61,485.02,0.0,8.16,32.05
2022-08-02 12:00:00,2022-08-02 13:00:00,17.04,58.22,5.23,3.16,8.42,11.71,5.13,0.4,20.0,1.2,1.01,1.11,5.99,,54.97,2.12,182.79,611.53,0.0,8.15,32.95
2022-08-02 13:00:00,2022-08-02 14:00:00,17.64,58.14,5.3,3.06,8.45,11.71,5.2,0.41,20.05,1.21,1.02,1.08,6.07,,53.22,2.52,90.95,600.5,0.0,8.15,33.42
2022-08-02 14:00:00,2022-08-02 15:00:00,19.64,56.82,5.2,3.15,8.38,11.66,5.1,0.4,19.97,1.2,1.01,1.11,5.94,,53.7,2.55,326.09,453.05,0.0,8.11,32.21
2022-08-02 15:00:00,2022-08-02 16:00:00,20.21,56.7,5.19,3.19,8.4,11.86,5.11,0.39,19.97,1.19,1.01,1.13,5.95,,57.07,1.59,303.66,103.22,0.0,8.3,31.09
2022-08-02 16:00:00,2022-08-02 17:00:00,29.83,54.7,5.27,3.12,8.42,11.7,5.17,0.41,20.03,1.21,1.01,1.1,6.03,,58.82,1.28,262.19,187.27,0.0,8.14,30.44
2022-08-02 17:00:00,2022-08-02 18:00:00,50.01,54.7,5.23,3.07,8.33,11.62,5.1,0.4,20.0,1.2,0.99,1.08,5.92,,56.12,1.09,319.97,50.45,0.0,8.07,31.59
2022-08-02 18:00:00,2022-08-02 19:00:00,56.81,65.01,5.31,3.15,8.3,11.8,5.04,0.4,20.06,1.22,0.99,1.11,5.98,,61.67,1.02,276.64,0.0,0.0,8.24,29.66
2022-08-02 19:00:00,2022-08-02 20:00:00,43.82,64.65,5.23,3.06,8.33,11.84,5.01,0.4,20.0,1.2,0.99,1.07,5.98,,66.33,1.19,297.88,0.0,0.0,8.28,29.19
2022-08-02 20:00:00,2022-08-02 21:00:00,35.82,58.59,5.26,3.18,8.4,11.93,5.02,0.4,20.02,1.21,1.01,1.12,6.0,,67.61,1.03,305.25,0.0,0.0,8.37,28.82
2022-08-02 21:00:00,2022-08-02 22:00:00,29.72,58.6,5.19,3.08,8.31,11.68,5.12,0.39,19.97,1.19,0.99,1.09,5.95,,69.59,1.17,256.91,0.0,0.0,8.12,28.49
2022-08-02 22:00:00,2022-08-02 23:00:00,25.43,58.75,5.17,3.09,8.4,11.82,5.03,0.39,19.95,1.19,1.01,1.08,6.03,,70.68,0.87,251.59,0.0,0.0,8.26,28.14
2022-08-02 23:00:00,2022-08-03 00:00:00,22.44,58.73,5.29,3.19,8.37,11.71,5.12,0.4,20.05,1.21,1.0,1.13,6.05,,72.2,0.63,240.81,0.0,0.0,8.15,27.78
2022-08-03 00:00:00,2022-08-03 01:00:00,23.38,58.36,5.15,3.09,8.35,11.85,5.06,0.39,19.94,1.19,1.0,1.09,5.97,,72.15,0.64,311.79,0.0,0.0,8.29,27.73
2022-08-03 01:00:00,2022-08-03 02:00:00,32.42,58.48,5.13,3.19,8.41,11.72,5.14,0.39,19.92,1.18,1.01,1.13,6.01,,73.03,0.52,323.0,0.0,0.0,8.16,27.54
2022-08-03 02:00:00,2022-08-03 03:00:00,38.06,60.57,5.21,3.16,8.37,11.86,5.08,0.4,19.99,1.2,1.0,1.11,5.97,,72.48,1.16,351.27,0.0,0.0,8.29,27.88
2022-08-03 03:00:00,2022-08-03 04:00:00,36.6,60.57,5.26,3.1,8.26,11.52,5.12,0.4,20.03,1.21,0.98,1.09,5.97,,74.35,1.05,171.33,0.0,0.0,7.96,27.53
2022-08-03 04:00:00,2022-08-03 05:00:00,50.04,64.63,5.34,3.11,8.33,11.83,5.16,0.41,20.08,1.22,1.0,1.1,5.99,,73.58,0.75,51.02,0.0,0.0,8.27,27.36
2022-08-03 05:00:00,2022-08-03 06:00:00,45.95,64.28,5.22,3.1,8.26,11.71,5.01,0.4,19.99,1.2,0.98,1.09,6.11,,71.86,0.71,105.39,0.0,0.0,8.15,26.59
2022-08-03 06:00:00,2022-08-03 07:00:00,34.49,58.43,5.22,3.13,8.25,11.72,5.15,0.4,19.99,1.2,0.98,1.1,6.0,,74.0,0.67,183.79,39.17,0.0,8.16,26.64
2022-08-03 07:00:00,2022-08-03 08:00:00,27.72,58.29,5.21,3.07,8.3,11.82,5.12,0.4,19.99,1.2,0.99,1.08,5.92,,63.95,0.68,180.61,213.62,0.0,8.26,29.23
2022-08-03 08:00:00,2022-08-03 09:00:00,23.61,55.84,5.26,3.07,8.42,11.76,5.11,0.4,20.02,1.21,1.01,1.08,5.97,,61.11,0.51,218.61,317.35,0.0,8.2,30.74
2022-08-03 09:00:00,2022-08-03 10:00:00,21.03,55.86,5.17,3.11,8.35,11.81,5.07,0.4,19.96,1.19,1.0,1.1,6.06,,58.98,1.19,346.55,285.57,0.0,8.25,31.7
2022-08-03 10:00:00,2022-08-03 11:00:00,19.36,56.17,5.26,3.12,8.27,11.68,5.08,0.4,20.02,1.21,0.98,1.1,6.02,,56.53,1.45,345.41,473.98,0.0,8.12,32.57
2022-08-03 11:00:00,2022-08-03 12:00:00,18.2,56.11,5.27,3.11,8.34,11.8,5.15,0.4,20.03,1.21,1.0,1.1,5.97,,54.7,0.7,240.04,239.15,0.0,8.24,33.0
2022-08-03 12:00:00,2022-08-03 13:00:00,17.45,55.15,5.21,3.13,8.32,11.68,5.1,0.4,19.98,1.19,0.99,1.1,6.07,,67.61,3.07,297.69,226.1,0.0,8.12,29.14
