From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),AT (degree C)
2022-12-30 12:00:00,2022-12-30 13:00:00,63.2,103.04,2.97,26.25,21.15,43.05,16.8,0.3,67.37,3.79,17.02,1.87,0.92,2.19,26.1,0.65,305.12,532.34,28.41
2022-12-30 13:00:00,2022-12-30 14:00:00,50.51,92.97,2.96,24.66,20.3,43.22,12.98,0.28,67.48,3.25,16.64,1.9,0.96,2.12,24.84,0.69,297.31,493.19,29.53
2022-12-30 14:00:00,2022-12-30 15:00:00,45.98,87.29,2.94,23.58,19.71,43.34,12.43,0.32,68.91,2.84,16.71,1.9,0.95,2.05,24.96,0.38,330.45,401.15,29.91
2022-12-30 15:00:00,2022-12-30 16:00:00,37.17,83.93,2.86,22.93,19.3,43.42,11.54,0.3,67.85,2.52,17.15,1.9,0.92,1.95,26.28,0.36,320.36,198.23,29.27
2022-12-30 16:00:00,2022-12-30 17:00:00,37.06,81.28,2.92,27.46,21.75,42.92,9.82,0.29,56.43,2.3,17.62,1.92,0.9,1.91,33.45,1.03,213.44,26.36,26.49
2022-12-30 17:00:00,2022-12-30 18:00:00,41.63,81.08,4.8,54.26,37.54,39.46,9.03,0.54,35.88,2.35,18.13,1.98,0.94,2.13,44.78,5.82,241.29,1.35,22.9
2022-12-30 18:00:00,2022-12-30 19:00:00,45.91,88.38,20.52,88.64,68.61,32.42,6.71,1.25,6.53,2.9,20.16,2.05,1.17,3.2,57.09,0.31,182.93,0.45,20.9
2022-12-30 19:00:00,2022-12-30 20:00:00,53.8,111.06,16.46,77.9,59.6,34.55,6.67,1.06,10.52,4.87,25.43,2.15,1.93,6.11,63.65,1.13,232.43,0.46,19.25
2022-12-30 20:00:00,2022-12-30 21:00:00,62.71,123.22,15.5,72.51,55.94,35.55,6.63,0.92,13.62,5.76,26.83,2.18,2.1,6.77,66.04,0.36,125.0,0.35,18.35
2022-12-30 21:00:00,2022-12-30 22:00:00,66.99,129.79,9.7,52.9,40.8,38.74,5.31,0.73,18.12,5.87,26.73,2.15,2.08,6.84,71.75,0.34,137.09,0.43,17.32
2022-12-30 22:00:00,2022-12-30 23:00:00,64.39,127.98,6.47,45.43,34.2,40.12,4.36,0.59,16.75,5.45,24.95,2.1,1.83,6.01,74.99,0.25,97.87,0.38,16.71
2022-12-30 23:00:00,2022-12-31 00:00:00,59.16,110.4,5.11,36.7,28.45,41.43,3.79,0.51,18.11,4.81,22.94,2.0,1.53,4.99,79.73,0.32,103.45,0.43,15.8
2022-12-31 00:00:00,2022-12-31 01:00:00,53.47,96.51,4.87,36.96,28.39,41.39,3.19,0.46,15.72,4.24,21.03,1.92,1.28,4.1,82.26,0.27,111.52,0.35,15.4
2022-12-31 01:00:00,2022-12-31 02:00:00,51.37,89.29,4.49,33.88,26.45,41.84,2.85,0.42,14.12,3.74,19.23,1.85,1.09,3.4,84.27,0.27,101.89,0.37,14.82
2022-12-31 02:00:00,2022-12-31 03:00:00,44.48,83.69,5.12,30.87,25.36,42.09,2.67,0.38,14.74,3.31,17.71,1.78,0.96,2.88,85.22,0.26,62.4,0.4,14.46
2022-12-31 03:00:00,2022-12-31 04:00:00,40.54,78.16,4.87,29.89,24.63,42.28,2.63,0.36,14.84,2.95,16.66,1.72,0.85,2.48,86.67,0.14,200.78,0.47,14.12
2022-12-31 04:00:00,2022-12-31 05:00:00,43.2,71.7,4.0,27.57,22.69,42.7,2.33,0.31,13.65,2.63,15.78,1.67,0.78,2.14,88.24,0.21,138.79,0.44,13.85
2022-12-31 05:00:00,2022-12-31 06:00:00,42.88,72.41,12.14,39.86,35.85,39.84,2.04,0.39,3.51,2.4,15.08,1.61,0.72,1.95,89.91,0.21,124.04,0.41,13.48
2022-12-31 06:00:00,2022-12-31 07:00:00,43.34,78.97,11.74,40.99,36.12,39.78,2.42,0.5,4.62,2.48,14.88,1.57,0.73,1.98,90.34,0.32,126.18,9.15,13.27
2022-12-31 07:00:00,2022-12-31 08:00:00,51.08,94.65,13.08,43.62,38.61,39.34,3.81,0.59,9.35,3.22,15.33,1.57,0.78,2.28,82.4,0.55,142.26,46.26,15.35
2022-12-31 08:00:00,2022-12-31 09:00:00,62.26,113.09,9.77,40.39,34.2,40.44,6.46,0.52,21.47,3.9,16.13,1.62,0.86,2.58,69.12,0.61,152.75,88.86,18.77
2022-12-31 09:00:00,2022-12-31 10:00:00,67.11,111.62,6.36,37.34,29.8,41.05,9.65,0.44,39.25,4.03,16.76,1.73,0.89,2.66,53.46,0.32,219.26,389.8,22.38
2022-12-31 10:00:00,2022-12-31 11:00:00,59.55,106.92,4.2,31.71,25.05,41.92,14.94,0.36,52.34,3.84,16.95,1.83,0.89,2.59,41.18,0.38,228.32,474.6,25.47
2022-12-31 11:00:00,2022-12-31 12:00:00,53.02,100.41,3.65,29.09,23.21,42.53,29.96,0.35,60.2,3.52,16.84,1.89,0.87,2.45,35.64,0.3,285.44,494.94,28.04
2022-12-31 12:00:00,2022-12-31 13:00:00,54.47,93.22,4.51,34.76,26.94,41.81,51.17,0.37,70.59,3.21,16.85,1.91,0.85,2.3,32.27,0.34,220.5,488.02,29.86
2022-12-31 13:00:00,2022-12-31 14:00:00,54.05,92.15,3.22,27.91,22.23,42.79,59.18,0.38,83.55,3.28,17.07,1.95,0.85,2.25,30.15,0.3,215.77,437.52,30.81
2022-12-31 14:00:00,2022-12-31 15:00:00,54.77,88.97,3.52,30.21,23.7,42.71,60.94,0.38,91.03,2.99,17.28,1.95,0.82,2.09,30.31,0.45,204.82,343.04,30.81
2022-12-31 15:00:00,2022-12-31 16:00:00,58.44,93.22,3.13,28.42,22.43,42.76,53.11,0.39,87.49,2.8,18.02,1.97,0.82,2.05,33.38,0.31,215.03,158.16,30.04
2022-12-31 16:00:00,2022-12-31 17:00:00,58.68,90.98,4.43,47.09,33.43,40.13,34.04,0.61,64.03,2.67,18.48,1.99,0.82,2.04,42.09,0.27,216.15,27.05,27.03
2022-12-31 17:00:00,2022-12-31 18:00:00,76.5,116.77,3.9,63.12,41.52,38.62,22.78,0.84,43.18,3.02,19.62,2.07,0.96,2.6,55.07,0.27,18.62,1.24,23.65
2022-12-31 18:00:00,2022-12-31 19:00:00,86.95,131.78,12.16,88.85,61.92,34.23,16.82,1.15,19.38,3.91,21.54,2.17,1.21,3.66,62.55,0.18,95.63,0.46,21.81
2022-12-31 19:00:00,2022-12-31 20:00:00,92.02,139.85,14.84,91.55,65.53,33.22,12.32,1.41,10.84,5.02,24.87,2.23,1.66,5.45,68.15,0.2,122.09,0.42,20.62
2022-12-31 20:00:00,2022-12-31 21:00:00,97.92,150.06,8.65,70.01,49.04,36.97,10.29,1.0,20.96,6.08,26.96,2.28,2.03,6.82,72.49,0.16,63.08,0.46,19.6
2022-12-31 21:00:00,2022-12-31 22:00:00,97.79,151.06,8.74,71.14,49.72,36.81,9.07,1.02,15.03,6.27,27.44,2.25,1.95,6.53,75.22,0.17,197.38,0.46,18.96
2022-12-31 22:00:00,2022-12-31 23:00:00,102.67,152.12,8.72,68.66,48.39,37.18,7.55,0.96,13.21,6.44,27.41,2.23,1.96,6.51,78.92,0.08,58.86,0.48,18.37
2022-12-31 23:00:00,2023-01-01 00:00:00,104.37,151.72,6.86,54.95,39.58,39.02,7.1,0.84,18.23,6.51,26.82,2.19,1.94,6.36,81.19,0.41,338.92,0.39,18.09
2023-01-01 00:00:00,2023-01-01 01:00:00,102.36,141.29,4.53,44.21,31.97,40.68,6.09,0.76,14.26,6.23,24.77,2.12,1.73,5.58,83.77,0.33,144.46,0.61,17.48
2023-01-01 01:00:00,2023-01-01 02:00:00,94.41,130.61,4.64,35.52,27.43,41.68,4.61,0.74,12.04,5.86,23.01,2.08,1.53,4.83,88.66,0.27,72.32,0.53,16.35
2023-01-01 02:00:00,2023-01-01 03:00:00,92.65,130.22,4.53,35.19,27.18,41.72,4.06,0.74,8.29,5.51,21.5,2.01,1.34,4.16,89.31,0.16,172.5,0.46,16.19
2023-01-01 03:00:00,2023-01-01 04:00:00,89.71,123.8,3.83,32.38,25.11,42.11,3.44,0.72,5.45,5.26,20.34,1.94,1.21,3.66,89.97,0.21,217.22,0.47,16.06
2023-01-01 04:00:00,2023-01-01 05:00:00,84.8,115.91,7.04,32.13,27.59,41.62,3.38,0.71,4.09,5.09,19.58,1.89,1.15,3.39,89.66,0.24,209.09,0.61,16.02
2023-01-01 05:00:00,2023-01-01 06:00:00,89.35,116.21,4.87,32.05,25.78,41.99,3.7,0.74,8.52,4.98,18.82,1.84,1.08,3.14,91.14,0.18,231.23,0.68,15.81
2023-01-01 06:00:00,2023-01-01 07:00:00,93.11,123.82,10.33,37.5,33.12,40.42,3.32,0.78,1.91,5.26,18.2,1.81,1.03,2.97,91.58,0.17,180.28,7.58,15.86
2023-01-01 07:00:00,2023-01-01 08:00:00,95.43,129.53,9.65,39.66,33.72,40.35,5.38,0.85,6.5,5.62,19.13,1.8,1.08,3.1,87.17,0.23,234.12,39.45,16.88
2023-01-01 08:00:00,2023-01-01 09:00:00,102.46,138.87,5.24,38.99,29.78,41.17,10.98,0.82,22.01,6.02,19.31,1.81,1.15,3.2,79.64,0.38,301.47,96.7,18.58
2023-01-01 09:00:00,2023-01-01 10:00:00,107.91,144.0,4.61,35.83,27.58,41.72,10.65,0.82,27.5,6.13,18.45,1.83,1.22,3.13,73.72,0.16,171.22,196.94,20.92
2023-01-01 10:00:00,2023-01-01 11:00:00,110.35,148.95,3.59,29.78,23.54,42.45,11.96,0.67,50.51,5.96,18.39,1.91,1.24,3.12,68.61,0.37,297.25,343.42,23.71
2023-01-01 11:00:00,2023-01-01 12:00:00,106.25,137.84,3.46,27.2,22.06,42.75,13.39,0.63,58.08,5.53,17.97,1.97,1.15,2.85,62.61,0.4,236.97,414.12,25.98
2023-01-01 12:00:00,2023-01-01 13:00:00,104.69,129.49,3.73,25.95,21.61,42.95,15.19,0.53,65.4,5.06,17.52,2.01,1.08,2.61,58.74,0.38,240.54,405.13,27.3
2023-01-01 13:00:00,2023-01-01 14:00:00,99.33,126.43,3.57,25.09,21.02,43.13,15.93,0.54,68.56,4.62,17.65,2.05,1.04,2.47,54.44,0.44,244.03,373.76,28.31
2023-01-01 14:00:00,2023-01-01 15:00:00,102.31,132.53,3.22,24.88,20.62,43.09,13.48,0.61,65.88,4.31,17.91,2.08,1.0,2.31,55.39,0.42,341.37,245.77,28.24
2023-01-01 15:00:00,2023-01-01 16:00:00,108.7,134.25,4.17,32.72,25.56,42.05,10.99,0.67,53.6,4.21,18.07,2.09,0.96,2.17,62.45,0.26,50.95,126.65,27.04
2023-01-01 16:00:00,2023-01-01 17:00:00,110.11,132.12,3.88,37.23,27.73,41.62,8.75,0.67,47.7,4.22,18.8,2.15,0.98,2.22,71.1,0.22,46.1,24.89,24.65
2023-01-01 17:00:00,2023-01-01 18:00:00,108.37,135.31,4.62,44.19,32.03,40.7,7.1,0.82,38.46,4.37,19.14,2.25,1.02,2.39,77.92,0.18,48.7,1.16,22.98
2023-01-01 18:00:00,2023-01-01 19:00:00,108.45,137.9,4.21,47.07,33.24,40.34,5.69,0.87,31.19,4.61,19.71,2.31,1.09,2.72,85.78,0.21,55.64,0.53,21.4
2023-01-01 19:00:00,2023-01-01 20:00:00,107.83,137.72,4.84,41.84,30.97,40.98,5.13,0.79,34.19,4.81,20.46,2.37,1.15,2.98,87.55,0.23,58.27,0.43,21.04
2023-01-01 20:00:00,2023-01-01 21:00:00,114.87,142.53,5.72,46.95,34.4,40.08,4.46,0.81,25.18,4.89,20.86,2.39,1.17,3.03,90.86,0.22,112.75,0.45,20.2
2023-01-01 21:00:00,2023-01-01 22:00:00,119.89,141.96,4.04,34.5,26.41,41.84,3.72,0.72,24.77,4.95,21.0,2.4,1.17,3.08,93.5,0.21,221.46,0.45,19.6
2023-01-01 22:00:00,2023-01-01 23:00:00,116.35,139.0,3.84,32.13,24.98,42.19,3.34,0.68,22.72,4.9,20.56,2.36,1.12,2.86,94.69,0.25,26.44,0.53,19.21
2023-01-01 23:00:00,2023-01-02 00:00:00,113.81,131.94,3.57,26.79,21.92,42.86,3.21,0.67,22.75,4.84,19.96,2.35,1.05,2.59,95.27,0.26,194.88,0.56,19.12
2023-01-02 00:00:00,2023-01-02 01:00:00,108.05,123.9,3.46,25.5,21.15,43.02,3.13,0.65,22.48,4.83,19.45,2.31,1.01,2.38,95.5,0.21,243.93,0.67,18.97
2023-01-02 01:00:00,2023-01-02 02:00:00,107.08,120.62,3.53,25.48,21.2,43.02,2.87,0.63,17.05,4.87,19.06,2.32,0.98,2.23,94.88,0.21,293.3,0.84,19.12
2023-01-02 02:00:00,2023-01-02 03:00:00,110.17,122.21,3.69,32.77,25.2,42.12,3.04,0.64,18.82,4.87,18.63,2.28,0.95,2.12,95.32,0.39,320.78,0.98,18.79
2023-01-02 03:00:00,2023-01-02 04:00:00,111.62,119.54,3.44,29.55,23.29,42.57,3.09,0.66,20.82,4.86,18.0,2.22,0.92,1.96,95.68,0.36,317.76,0.98,18.64
2023-01-02 04:00:00,2023-01-02 05:00:00,108.94,125.09,3.48,26.49,21.69,42.9,2.76,0.67,15.12,4.89,17.51,2.17,0.89,1.84,96.21,0.25,252.59,0.91,18.31
2023-01-02 05:00:00,2023-01-02 06:00:00,107.15,123.1,3.54,26.28,21.63,42.9,2.61,0.7,13.08,4.96,17.14,2.13,0.86,1.76,97.12,0.46,311.55,0.88,18.17
2023-01-02 06:00:00,2023-01-02 07:00:00,109.33,121.31,5.95,31.59,26.41,41.78,2.79,0.84,9.48,5.1,16.83,2.09,0.85,1.73,95.83,0.25,191.02,4.18,18.52
2023-01-02 07:00:00,2023-01-02 08:00:00,111.86,122.82,5.33,33.88,27.13,41.71,2.94,0.98,8.8,5.46,17.0,2.09,0.87,1.84,94.2,0.29,269.26,35.19,18.91
2023-01-02 08:00:00,2023-01-02 09:00:00,124.62,139.51,5.65,35.99,28.51,41.55,4.05,0.91,19.63,6.02,17.48,2.11,0.95,2.15,86.1,0.25,174.84,93.01,20.32
2023-01-02 09:00:00,2023-01-02 10:00:00,135.34,151.78,4.51,32.87,25.92,41.95,5.04,0.91,28.35,6.37,17.5,2.14,0.96,2.18,78.64,0.21,189.4,182.7,21.98
2023-01-02 10:00:00,2023-01-02 11:00:00,138.25,152.98,5.22,36.33,28.34,41.67,7.57,0.89,43.77,6.53,17.7,2.19,0.95,2.16,69.66,0.32,65.77,187.31,23.74
2023-01-02 11:00:00,2023-01-02 12:00:00,136.88,155.91,5.31,38.08,29.34,41.29,10.07,0.85,51.97,6.74,18.58,2.29,0.99,2.27,61.33,0.47,114.37,331.38,25.93
2023-01-02 12:00:00,2023-01-02 13:00:00,130.0,150.28,4.15,32.18,25.27,42.22,10.96,0.72,58.2,6.64,19.49,2.35,1.02,2.36,59.26,0.29,164.44,242.49,26.58
2023-01-02 13:00:00,2023-01-02 14:00:00,124.68,141.46,4.26,35.13,26.93,41.66,9.56,0.77,53.93,6.34,20.29,2.39,1.04,2.42,59.74,0.24,67.99,209.86,26.74
2023-01-02 14:00:00,2023-01-02 15:00:00,125.6,153.57,4.1,39.03,28.87,41.44,9.02,0.81,51.67,6.18,20.61,2.43,1.04,2.43,59.28,0.19,80.14,153.4,26.89
2023-01-02 15:00:00,2023-01-02 16:00:00,127.59,155.82,4.72,47.04,33.63,40.27,9.77,0.87,53.7,6.12,21.23,2.47,1.07,2.56,62.06,0.41,109.15,60.7,25.29
2023-01-02 16:00:00,2023-01-02 17:00:00,131.05,159.68,5.12,47.42,34.17,40.36,8.86,0.97,53.63,6.19,22.28,2.56,1.14,2.8,66.18,0.48,113.52,21.16,23.73
2023-01-02 17:00:00,2023-01-02 18:00:00,135.35,167.04,4.53,59.16,39.92,38.8,7.1,1.11,38.35,6.46,23.6,2.64,1.24,3.22,73.37,0.3,149.07,1.14,21.91
2023-01-02 18:00:00,2023-01-02 19:00:00,135.92,166.22,6.42,68.3,46.32,37.41,5.51,1.26,27.26,6.84,24.41,2.67,1.34,3.67,80.78,0.26,114.49,0.54,20.41
2023-01-02 19:00:00,2023-01-02 20:00:00,141.47,164.77,6.59,73.77,49.37,36.87,5.17,1.35,20.53,7.45,25.02,2.66,1.48,4.19,82.79,0.2,71.84,0.59,19.64
2023-01-02 20:00:00,2023-01-02 21:00:00,157.2,169.77,4.52,56.51,38.51,39.19,4.95,1.28,28.14,8.06,25.91,2.62,1.61,4.71,84.79,0.17,252.96,0.5,19.08
2023-01-02 21:00:00,2023-01-02 22:00:00,168.53,174.95,29.59,89.96,76.67,30.87,4.14,1.67,2.4,8.77,26.4,2.58,1.74,5.15,88.36,0.24,181.22,0.45,18.64
2023-01-02 22:00:00,2023-01-02 23:00:00,172.25,181.71,7.85,61.88,44.08,38.02,3.93,1.28,10.6,9.55,28.04,2.54,2.03,6.21,91.41,0.28,256.06,0.47,18.1
2023-01-02 23:00:00,2023-01-03 00:00:00,170.88,183.48,5.51,49.67,35.67,39.86,3.62,1.13,11.68,9.59,27.07,2.49,1.93,5.77,92.34,0.26,27.61,0.48,17.47
2023-01-03 00:00:00,2023-01-03 01:00:00,162.33,170.33,4.38,34.85,26.88,41.72,3.61,0.94,18.41,9.21,25.59,2.41,1.72,5.07,93.33,0.21,46.52,0.41,16.8
2023-01-03 01:00:00,2023-01-03 02:00:00,158.59,164.05,3.84,32.56,25.21,42.15,3.66,0.83,27.24,8.58,23.86,2.31,1.49,4.31,94.84,0.18,96.51,0.47,16.56
2023-01-03 02:00:00,2023-01-03 03:00:00,149.12,150.27,3.35,28.21,22.5,42.75,3.42,0.81,24.54,7.86,22.04,2.22,1.28,3.59,94.54,0.17,70.49,0.46,16.29
2023-01-03 03:00:00,2023-01-03 04:00:00,141.93,148.39,3.27,30.57,23.69,42.42,3.4,0.82,16.66,7.26,20.59,2.14,1.14,3.07,95.99,0.35,93.24,0.46,16.12
2023-01-03 04:00:00,2023-01-03 05:00:00,137.16,149.16,3.84,32.81,25.35,42.11,3.06,0.84,12.41,6.92,19.64,2.07,1.04,2.71,96.03,0.29,252.18,0.54,16.04
2023-01-03 05:00:00,2023-01-03 06:00:00,131.21,142.28,5.02,34.74,27.33,41.68,3.07,0.89,14.45,6.79,18.97,2.02,0.98,2.49,96.78,0.25,110.89,0.6,15.75
2023-01-03 06:00:00,2023-01-03 07:00:00,130.66,139.19,10.96,47.38,38.88,39.19,2.97,0.98,6.21,6.78,18.46,1.97,0.94,2.36,97.29,0.24,217.89,6.0,15.45
2023-01-03 07:00:00,2023-01-03 08:00:00,125.07,138.39,5.37,39.43,30.11,41.07,3.56,1.07,9.58,7.1,18.11,1.92,0.94,2.37,96.88,0.19,287.75,31.19,15.76
2023-01-03 08:00:00,2023-01-03 09:00:00,138.69,145.52,4.67,39.89,29.79,41.12,5.79,1.1,17.13,7.71,17.98,1.9,0.95,2.42,88.92,0.32,320.5,104.61,17.84
2023-01-03 09:00:00,2023-01-03 10:00:00,150.11,153.29,5.36,40.19,30.51,41.05,7.41,1.06,23.78,7.99,17.92,1.91,0.97,2.49,81.47,0.37,245.68,197.7,20.0
2023-01-03 10:00:00,2023-01-03 11:00:00,152.78,159.51,5.41,38.26,29.52,41.27,9.93,0.85,41.72,8.03,18.07,1.98,0.99,2.53,67.11,0.18,122.6,314.71,23.16
2023-01-03 11:00:00,2023-01-03 12:00:00,144.38,156.31,3.82,32.49,25.16,42.14,10.81,0.74,55.34,7.81,18.66,2.06,1.01,2.6,57.75,0.21,237.0,375.39,25.32
2023-01-03 12:00:00,2023-01-03 13:00:00,129.24,148.96,23.79,108.52,81.84,35.05,11.85,0.89,56.43,7.11,18.93,2.15,1.01,2.54,53.03,0.33,252.97,396.91,27.08
2023-01-03 13:00:00,2023-01-03 14:00:00,125.69,140.85,18.94,84.64,65.19,31.71,13.34,0.76,62.03,6.66,18.78,2.19,1.0,2.5,49.78,0.5,322.77,368.95,27.76
2023-01-03 14:00:00,2023-01-03 15:00:00,129.65,134.83,2.81,30.56,23.32,42.54,12.9,0.59,69.49,6.06,18.25,2.18,0.96,2.35,49.62,0.58,333.31,259.83,27.45
2023-01-03 15:00:00,2023-01-03 16:00:00,123.59,132.55,2.7,29.11,22.45,42.76,10.74,0.63,64.76,5.52,17.85,2.17,0.92,2.17,52.66,0.25,99.15,122.97,26.78
2023-01-03 16:00:00,2023-01-03 17:00:00,119.54,135.53,3.2,46.8,30.78,41.09,8.7,0.83,47.03,5.27,18.19,2.22,0.93,2.2,62.1,0.28,51.56,24.48,24.41
2023-01-03 17:00:00,2023-01-03 18:00:00,123.26,144.32,4.81,61.64,41.47,38.7,6.52,0.97,34.7,5.4,19.61,2.32,1.07,2.83,72.49,0.28,70.99,1.3,21.96
2023-01-03 18:00:00,2023-01-03 19:00:00,126.23,154.99,6.0,66.59,45.06,37.54,5.76,1.07,28.15,5.74,21.19,2.39,1.21,3.41,79.44,0.2,64.21,0.5,20.3
2023-01-03 19:00:00,2023-01-03 20:00:00,129.65,156.86,4.63,53.32,36.9,39.59,6.15,1.02,36.83,6.33,22.39,2.43,1.33,3.86,80.18,0.43,108.53,0.2,20.05
2023-01-03 20:00:00,2023-01-03 21:00:00,144.95,164.73,5.78,54.23,38.32,39.22,5.84,1.03,33.57,6.61,23.21,2.46,1.39,4.01,82.11,0.33,92.39,0.31,19.56
2023-01-03 21:00:00,2023-01-03 22:00:00,148.64,172.94,4.23,46.1,32.74,40.38,5.58,0.97,40.68,6.75,23.5,2.46,1.36,3.92,82.94,0.32,94.35,0.31,19.51
2023-01-03 22:00:00,2023-01-03 23:00:00,144.32,173.06,3.4,42.56,30.17,41.03,6.08,0.97,32.79,6.73,23.18,2.44,1.31,3.68,86.94,0.22,174.49,0.68,18.82
2023-01-03 23:00:00,2023-01-04 00:00:00,144.14,167.12,4.03,44.33,31.63,40.73,4.43,0.96,21.2,6.74,22.19,2.38,1.21,3.29,90.7,0.22,169.22,0.56,17.98
2023-01-04 00:00:00,2023-01-04 01:00:00,148.02,160.59,3.44,35.82,26.62,41.86,3.96,0.95,21.25,6.76,21.39,2.33,1.14,3.03,92.79,0.2,88.45,0.5,17.34
2023-01-04 01:00:00,2023-01-04 02:00:00,137.07,152.19,3.35,29.22,23.05,42.59,3.81,0.94,23.58,6.76,20.59,2.25,1.06,2.71,95.17,0.24,131.74,0.49,16.81
2023-01-04 02:00:00,2023-01-04 03:00:00,143.23,155.69,5.13,33.59,26.82,41.79,4.08,0.96,18.89,6.75,19.71,2.19,0.98,2.38,94.2,0.21,75.12,0.83,17.25
2023-01-04 03:00:00,2023-01-04 04:00:00,149.39,160.85,3.56,29.62,23.43,42.47,3.57,0.96,14.86,6.79,19.16,2.13,0.93,2.17,95.06,0.26,108.15,0.56,16.7
2023-01-04 04:00:00,2023-01-04 05:00:00,142.81,152.79,5.63,31.02,25.85,41.99,3.03,0.96,8.42,6.83,18.76,2.1,0.91,2.06,96.83,0.22,60.26,0.51,15.97
2023-01-04 05:00:00,2023-01-04 06:00:00,137.9,145.42,6.42,35.6,28.93,41.27,3.11,1.08,6.81,6.87,18.42,2.04,0.89,1.95,97.73,0.26,179.74,0.51,15.55
2023-01-04 06:00:00,2023-01-04 07:00:00,130.29,150.37,8.39,42.35,34.12,40.05,3.27,1.05,10.95,7.13,18.1,1.97,0.88,1.92,98.46,0.37,304.01,4.82,15.24
2023-01-04 07:00:00,2023-01-04 08:00:00,109.87,137.92,5.5,39.61,30.31,41.09,3.22,1.06,17.07,7.4,17.5,1.9,0.86,1.88,99.65,0.3,324.5,18.81,15.3
2023-01-04 08:00:00,2023-01-04 09:00:00,99.03,131.01,4.1,35.51,27.0,41.78,4.0,1.04,18.28,7.58,17.06,1.86,0.85,1.86,99.65,0.29,224.44,37.88,16.04
2023-01-04 09:00:00,2023-01-04 10:00:00,103.7,134.84,4.44,35.34,27.18,41.75,5.64,1.04,20.82,7.75,16.77,1.85,0.84,1.85,99.46,0.36,240.32,70.11,16.65
2023-01-04 10:00:00,2023-01-04 11:00:00,114.28,139.25,4.11,33.94,26.17,41.94,8.07,1.04,25.41,7.77,16.61,1.85,0.84,1.85,91.66,0.4,294.12,187.98,17.93
2023-01-04 11:00:00,2023-01-04 12:00:00,130.71,144.95,4.77,36.56,28.1,41.64,14.21,1.03,39.43,7.77,16.5,1.86,0.85,1.86,73.03,0.17,194.22,336.0,21.76
2023-01-04 12:00:00,2023-01-04 13:00:00,,,3.03,32.24,24.39,42.29,,0.98,57.19,7.76,16.54,1.9,0.86,1.93,61.22,0.46,304.04,334.54,24.48
2023-01-04 13:00:00,2023-01-04 14:00:00,64.95,42.92,2.89,31.06,23.65,42.55,14.4,0.91,61.13,,,,,,56.27,0.44,334.36,314.13,25.79
2023-01-04 14:00:00,2023-01-04 15:00:00,,,2.98,30.07,23.19,42.73,13.14,,,6.93,22.05,0.55,1.17,4.95,55.87,0.33,345.39,229.14,26.05
2023-01-04 15:00:00,2023-01-04 16:00:00,184.11,187.4,2.83,33.46,24.89,42.18,16.41,0.91,60.67,6.12,9.21,0.59,0.55,1.1,58.59,0.34,259.93,114.17,25.12
2023-01-04 16:00:00,2023-01-04 17:00:00,180.66,184.3,2.8,41.1,28.91,41.37,9.84,1.02,54.97,6.5,9.95,0.69,0.73,1.56,61.45,0.25,41.87,34.28,23.19
2023-01-04 17:00:00,2023-01-04 18:00:00,191.46,197.38,4.16,64.31,42.37,38.5,7.37,1.2,37.63,10.45,12.86,1.0,1.07,2.6,67.8,0.2,206.11,1.33,20.76
2023-01-04 18:00:00,2023-01-04 19:00:00,185.27,197.87,3.87,62.86,41.36,38.56,5.83,1.27,34.55,8.94,15.87,1.0,1.34,4.45,74.09,0.21,197.31,0.61,19.43
2023-01-04 19:00:00,2023-01-04 20:00:00,178.31,194.07,5.25,71.29,46.96,37.32,4.64,1.36,24.25,8.95,15.82,1.07,1.28,4.16,78.64,0.18,56.09,0.68,18.54
2023-01-04 20:00:00,2023-01-04 21:00:00,179.4,197.46,6.53,68.71,46.63,37.45,3.27,1.39,16.34,9.54,17.43,1.1,1.52,5.08,83.34,0.11,183.19,0.55,17.78
2023-01-04 21:00:00,2023-01-04 22:00:00,177.96,196.05,8.36,62.0,44.55,37.91,2.45,1.44,13.22,9.59,16.08,1.11,1.22,4.07,87.08,0.2,129.32,0.55,17.13
2023-01-04 22:00:00,2023-01-04 23:00:00,170.86,192.8,6.3,61.68,42.7,38.32,1.89,1.44,5.92,10.16,18.22,1.11,1.46,5.04,89.97,0.25,216.0,0.48,16.48
2023-01-04 23:00:00,2023-01-05 00:00:00,170.66,192.74,10.19,60.18,45.07,37.8,2.0,1.36,6.81,9.99,17.38,1.09,1.31,4.46,91.71,0.21,286.9,0.49,16.25
2023-01-05 00:00:00,2023-01-05 01:00:00,157.83,180.98,4.59,42.03,30.86,40.91,2.35,1.15,23.28,9.2,14.93,1.04,1.02,3.29,91.67,0.35,328.1,0.51,16.07
2023-01-05 01:00:00,2023-01-05 02:00:00,155.37,160.51,7.41,42.79,33.56,40.22,1.64,1.16,10.4,8.79,13.25,1.0,0.83,2.33,92.87,0.2,65.88,0.59,15.42
2023-01-05 02:00:00,2023-01-05 03:00:00,146.32,160.15,4.18,32.99,25.72,42.02,1.65,1.06,16.8,8.39,13.09,0.98,0.78,2.12,93.98,0.22,251.97,0.5,15.01
