From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ug/m3),NH3 (ug/m3),SO2 (ug/m3),CO (ug/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),AT (degree C),RF (mm),Xylene (ug/m3)
2023-03-07 03:00:00,2023-03-07 04:00:00,9.0,16.5,0.62,11.1,6.45,18.48,1.4,0.23,26.15,0.0,0.9,0.1,0.1,,52.0,0.85,233.0,142.25,,20.85,0.0,
2023-03-07 04:00:00,2023-03-07 05:00:00,11.5,28.25,1.3,18.6,10.95,18.25,,0.32,14.73,0.0,0.9,0.08,0.1,,66.0,0.93,57.5,144.25,,19.9,0.0,
2023-03-07 05:00:00,2023-03-07 06:00:00,15.25,43.0,1.02,13.98,8.25,19.25,1.37,0.32,7.92,0.0,0.8,0.1,0.1,,75.75,0.5,92.5,155.75,,19.15,0.0,
2023-03-07 06:00:00,2023-03-07 07:00:00,18.25,44.0,1.05,17.83,10.35,21.28,1.37,0.43,8.43,0.03,0.82,0.08,0.1,,79.0,0.68,130.0,169.25,,18.9,0.0,
2023-03-07 07:00:00,2023-03-07 08:00:00,45.5,77.5,4.3,30.48,19.7,21.3,14.9,0.93,1.93,0.08,0.88,0.05,0.1,,75.75,0.65,139.25,206.5,,19.32,0.0,
2023-03-07 08:00:00,2023-03-07 09:00:00,108.75,149.0,5.12,27.32,18.73,21.55,45.78,0.51,9.3,0.1,0.9,0.1,0.1,,63.75,0.9,135.75,243.0,,20.23,0.0,
2023-03-07 09:00:00,2023-03-07 10:00:00,98.75,138.75,5.75,28.9,20.08,23.75,45.2,0.47,67.3,0.1,0.9,0.1,0.1,0.03,53.75,0.97,114.75,374.5,,21.17,0.0,
2023-03-07 10:00:00,2023-03-07 11:00:00,83.75,124.0,6.3,27.2,19.6,25.1,45.8,0.38,17.77,0.1,0.9,0.08,0.1,0.05,48.75,0.98,143.0,398.25,,22.05,0.0,
2023-03-07 11:00:00,2023-03-07 12:00:00,47.5,79.0,2.48,16.02,10.55,27.27,,0.36,23.23,0.1,0.9,0.1,0.1,0.1,45.5,1.27,94.0,483.0,,22.73,0.0,
2023-03-07 12:00:00,2023-03-07 13:00:00,28.75,54.0,2.0,15.35,9.77,36.08,12.5,0.34,29.75,0.1,0.9,0.08,0.1,,41.5,1.38,90.75,454.0,,23.33,0.0,
2023-03-07 13:00:00,2023-03-07 14:00:00,26.25,42.5,1.25,12.3,7.57,35.9,7.92,0.3,33.4,0.1,0.9,0.1,0.1,,37.5,1.32,110.25,357.75,,23.75,0.0,
2023-03-07 14:00:00,2023-03-07 15:00:00,10.75,30.25,1.23,11.07,6.9,31.45,4.43,0.29,30.62,0.08,0.9,0.08,0.1,0.03,34.75,1.4,86.5,365.25,,25.25,0.0,
2023-03-07 15:00:00,2023-03-07 16:00:00,8.25,29.75,0.93,11.38,6.82,28.65,,0.3,33.98,0.03,0.9,0.08,0.1,,35.5,1.58,114.75,290.0,,29.05,0.0,
2023-03-07 16:00:00,2023-03-07 17:00:00,9.75,32.75,0.95,12.57,7.48,26.38,,0.33,33.4,0.08,0.9,0.1,0.1,0.03,37.5,1.55,118.75,186.0,,28.93,0.0,
2023-03-07 17:00:00,2023-03-07 18:00:00,13.25,39.25,0.82,18.68,10.62,24.45,,0.46,29.35,0.05,0.97,0.1,0.1,,43.0,1.1,114.75,162.25,,28.25,0.0,
2023-03-07 18:00:00,2023-03-07 19:00:00,21.0,49.75,0.85,25.75,14.38,23.85,,0.6,22.23,0.1,1.12,0.1,0.2,0.08,50.75,1.07,118.0,156.0,,27.55,0.0,
2023-03-07 19:00:00,2023-03-07 20:00:00,30.25,65.5,1.18,30.0,16.9,23.58,,0.66,17.48,0.1,1.2,0.12,0.2,0.1,49.75,0.9,66.25,158.25,,24.68,0.0,
2023-03-07 20:00:00,2023-03-07 21:00:00,32.0,78.5,1.9,35.33,20.35,22.03,,0.69,15.67,0.1,1.2,0.12,0.23,0.12,51.0,0.68,90.25,166.25,,21.7,0.0,
2023-03-07 21:00:00,2023-03-07 22:00:00,32.25,82.25,1.25,28.25,16.02,21.07,,0.65,15.58,0.1,1.2,0.18,0.3,0.12,52.0,0.6,142.25,167.25,,21.4,0.0,
2023-03-07 22:00:00,2023-03-07 23:00:00,68.0,133.5,1.1,35.8,19.92,23.2,,1.11,61.8,0.15,1.2,0.15,0.28,0.1,55.75,0.58,122.75,169.0,,21.0,0.0,
2023-03-07 23:00:00,2023-03-08 00:00:00,97.75,178.5,2.2,39.2,22.65,21.7,,0.43,7.15,0.2,1.15,0.1,0.2,0.1,63.5,0.38,75.75,171.75,,20.42,0.0,
2023-03-08 00:00:00,2023-03-08 01:00:00,56.75,118.25,1.8,30.98,17.93,22.4,0.8,0.54,9.9,0.2,1.2,0.15,0.2,0.05,62.0,0.78,251.0,172.75,,20.43,0.0,
2023-03-08 01:00:00,2023-03-08 02:00:00,42.0,82.75,0.88,18.23,10.4,24.8,0.8,0.36,11.83,0.1,1.15,0.1,0.2,0.03,59.0,0.68,233.5,169.5,,20.45,0.0,
2023-03-08 02:00:00,2023-03-08 03:00:00,28.25,54.75,0.72,17.33,9.77,23.4,0.78,0.34,11.83,0.1,1.08,0.1,0.15,,65.75,0.25,242.75,175.5,,19.8,0.0,
2023-03-08 03:00:00,2023-03-08 04:00:00,23.5,58.25,0.78,21.7,12.18,22.73,0.7,0.34,12.0,0.1,0.97,0.08,0.1,0.03,65.5,0.25,277.5,179.0,,19.48,0.0,
2023-03-08 04:00:00,2023-03-08 05:00:00,18.25,50.25,1.8,25.0,14.72,21.48,0.62,0.36,8.38,0.1,0.9,0.1,0.1,,70.25,0.2,174.5,184.0,,19.12,0.0,
2023-03-08 05:00:00,2023-03-08 06:00:00,17.25,49.0,2.12,31.3,18.38,21.45,0.6,0.39,6.55,0.1,0.97,0.1,0.12,0.03,67.75,0.18,321.25,183.25,,19.1,0.0,
2023-03-08 06:00:00,2023-03-08 07:00:00,15.75,58.0,6.78,38.73,26.15,21.55,0.6,0.6,3.93,0.1,1.05,0.1,0.17,0.08,70.5,0.23,215.25,186.75,,18.98,0.0,
2023-03-08 07:00:00,2023-03-08 08:00:00,30.5,76.0,21.38,48.12,43.0,21.95,0.62,1.04,3.1,0.1,1.18,0.15,0.25,0.12,61.25,0.42,80.5,234.0,,20.27,0.0,
2023-03-08 08:00:00,2023-03-08 09:00:00,60.75,136.0,5.95,34.2,23.03,25.47,0.55,0.72,12.85,0.17,1.48,0.28,0.4,0.2,46.0,0.5,217.0,258.5,,21.75,0.0,
2023-03-08 09:00:00,2023-03-08 10:00:00,67.25,144.5,2.35,23.07,14.23,24.6,0.5,0.41,72.67,0.2,1.42,0.22,0.33,0.12,32.75,0.95,97.0,355.5,,22.67,0.0,
2023-03-08 10:00:00,2023-03-08 11:00:00,43.5,87.0,2.7,19.25,12.45,24.1,0.5,0.37,28.07,0.1,1.25,0.17,0.3,0.1,31.5,1.25,69.0,427.75,,23.1,0.0,
2023-03-08 11:00:00,2023-03-08 12:00:00,16.0,52.5,2.33,16.27,10.5,21.58,0.55,0.4,34.27,0.1,1.18,0.12,0.22,0.1,32.5,1.23,56.0,416.75,,25.08,0.0,
2023-03-08 12:00:00,2023-03-08 13:00:00,12.5,52.5,2.42,17.27,11.12,24.27,0.55,0.46,31.0,0.1,1.12,0.12,0.2,0.1,35.5,1.52,56.5,312.0,,29.45,0.0,
2023-03-08 13:00:00,2023-03-08 14:00:00,18.0,56.25,2.12,18.1,11.35,23.92,0.5,0.42,31.48,0.1,1.1,0.12,0.2,0.1,33.25,1.53,55.5,251.0,,29.52,0.0,
2023-03-08 14:00:00,2023-03-08 15:00:00,14.5,58.0,2.15,26.48,15.88,21.9,0.5,0.49,28.25,0.1,1.12,0.15,0.2,0.1,34.25,0.8,104.5,189.75,,29.32,0.0,
2023-03-08 15:00:00,2023-03-08 16:00:00,20.0,61.25,2.12,23.15,14.05,19.43,0.43,0.34,31.15,0.1,1.2,0.15,0.2,0.1,31.5,1.4,136.5,324.0,,27.25,0.0,
2023-03-08 16:00:00,2023-03-08 17:00:00,26.0,60.25,2.23,19.33,12.07,17.95,0.4,0.35,28.4,0.1,1.1,0.1,0.2,,31.75,1.6,132.25,198.5,,26.93,0.0,
2023-03-08 17:00:00,2023-03-08 18:00:00,19.5,59.5,0.83,15.07,8.67,18.02,0.3,0.29,27.65,0.1,1.08,0.1,0.17,0.03,47.75,2.17,193.75,164.75,,25.42,0.0,
2023-03-08 18:00:00,2023-03-08 19:00:00,13.0,63.5,0.95,22.17,12.6,17.08,0.3,0.33,25.75,0.1,1.05,0.1,0.1,0.03,71.5,1.65,209.0,176.0,,19.75,0.17,
2023-03-08 19:00:00,2023-03-08 20:00:00,9.75,34.0,2.67,30.12,18.2,17.4,0.27,0.45,22.65,0.08,1.02,0.1,0.15,0.03,72.25,1.2,29.0,175.25,,19.65,0.0,
2023-03-08 20:00:00,2023-03-08 21:00:00,7.75,25.0,1.38,21.95,12.8,18.27,0.2,0.34,24.02,0.1,1.02,0.1,0.2,0.1,64.75,1.1,33.5,177.25,,19.9,0.0,
2023-03-08 21:00:00,2023-03-08 22:00:00,10.0,20.0,0.95,17.98,10.35,17.95,0.18,0.31,25.35,0.08,0.92,0.1,0.18,0.08,63.0,0.57,139.0,180.5,,19.8,0.0,
2023-03-08 22:00:00,2023-03-08 23:00:00,12.0,20.0,0.85,28.98,16.1,17.0,0.1,0.38,16.17,0.1,0.9,0.1,0.12,0.1,70.25,0.47,230.5,182.5,,17.85,0.05,
2023-03-08 23:00:00,2023-03-09 00:00:00,7.75,25.5,0.85,22.5,12.65,20.55,0.15,0.29,8.7,0.1,0.95,0.12,0.2,0.08,69.25,0.67,222.0,178.25,,16.65,0.0,
2023-03-09 00:00:00,2023-03-09 01:00:00,9.25,34.75,1.6,25.7,14.98,17.95,0.67,0.39,9.15,0.1,0.9,0.1,0.1,0.03,75.25,0.55,130.75,180.25,,16.3,0.0,
2023-03-09 01:00:00,2023-03-09 02:00:00,16.5,37.5,0.83,18.43,10.48,18.25,0.7,0.37,15.32,0.1,0.95,0.1,0.15,0.03,80.5,0.83,86.0,180.0,,15.68,0.0,
2023-03-09 02:00:00,2023-03-09 03:00:00,19.0,40.0,0.6,12.78,7.28,17.8,0.7,0.27,14.25,0.05,0.88,0.08,0.1,,82.5,0.5,124.5,183.75,,15.4,0.0,
2023-03-09 03:00:00,2023-03-09 04:00:00,14.75,32.25,0.93,16.02,9.25,17.32,0.7,0.32,5.85,0.05,0.82,0.08,0.1,0.03,84.75,0.33,195.25,190.0,,15.3,0.0,
2023-03-09 04:00:00,2023-03-09 05:00:00,24.25,46.5,0.85,23.35,13.1,16.95,0.6,0.37,3.33,0.1,0.85,0.1,0.1,,83.75,0.35,274.5,189.75,,15.45,0.0,
2023-03-09 05:00:00,2023-03-09 06:00:00,29.5,54.0,1.0,21.55,12.22,17.6,0.57,0.42,5.35,0.1,0.82,0.08,0.1,0.05,84.75,0.57,268.25,189.75,,15.47,0.0,
2023-03-09 06:00:00,2023-03-09 07:00:00,26.75,45.5,5.98,26.38,18.9,17.57,0.5,0.51,5.05,0.1,0.83,0.1,0.1,,84.75,0.27,217.5,198.0,,15.42,0.0,
2023-03-09 07:00:00,2023-03-09 08:00:00,39.25,66.5,11.92,31.8,26.6,20.7,0.55,0.68,10.0,0.1,0.93,0.1,0.15,0.03,80.0,0.45,275.75,281.25,,16.08,0.0,
2023-03-09 08:00:00,2023-03-09 09:00:00,41.25,76.25,4.92,24.4,17.0,22.02,0.6,0.52,18.48,0.1,1.02,0.1,0.2,0.1,63.0,0.45,269.75,311.0,,17.38,0.0,
2023-03-09 09:00:00,2023-03-09 10:00:00,30.75,57.75,2.83,19.32,12.57,23.8,0.6,0.35,69.57,0.1,1.1,0.1,0.2,0.1,46.0,0.72,152.25,419.5,,18.62,0.0,
2023-03-09 10:00:00,2023-03-09 11:00:00,18.25,39.0,1.45,11.75,7.4,23.35,0.5,0.4,30.12,0.1,1.02,0.1,0.17,0.08,42.5,0.9,180.25,462.0,,19.17,0.0,
2023-03-09 11:00:00,2023-03-09 12:00:00,18.75,43.5,2.42,20.9,13.07,20.6,0.58,0.32,29.57,0.1,1.0,0.1,0.17,0.03,40.25,0.95,150.25,418.5,,25.75,0.0,
2023-03-09 12:00:00,2023-03-09 13:00:00,30.5,59.0,2.6,20.6,13.1,22.23,0.6,0.32,33.55,0.1,1.05,0.1,0.2,0.1,36.0,1.3,81.25,451.75,,27.88,0.0,
2023-03-09 13:00:00,2023-03-09 14:00:00,26.25,59.25,1.52,17.05,10.33,21.05,0.6,0.27,37.45,0.1,1.0,0.1,0.2,0.1,34.25,1.35,114.0,352.25,,28.3,0.0,
2023-03-09 14:00:00,2023-03-09 15:00:00,24.5,52.75,1.52,16.62,10.07,19.5,0.6,0.22,35.9,0.1,1.05,0.15,0.2,0.1,33.75,1.18,177.25,472.25,,28.33,0.0,
2023-03-09 15:00:00,2023-03-09 16:00:00,15.75,44.25,2.05,15.77,10.07,18.55,0.6,0.23,36.03,0.1,1.1,0.2,0.2,0.1,35.25,1.12,177.75,357.5,,28.37,0.0,
2023-03-09 16:00:00,2023-03-09 17:00:00,16.75,38.0,2.1,19.03,11.78,16.98,0.5,0.26,34.15,0.1,1.15,0.28,0.2,0.1,37.25,1.18,46.5,201.75,,28.27,0.0,
2023-03-09 17:00:00,2023-03-09 18:00:00,15.0,45.5,2.1,32.42,18.93,16.72,0.47,0.43,30.97,0.1,1.22,0.3,0.25,0.1,38.5,0.7,68.25,163.75,,28.08,0.0,
2023-03-09 18:00:00,2023-03-09 19:00:00,33.25,91.0,4.5,75.03,43.55,15.65,0.4,1.23,14.28,0.1,1.45,0.32,0.35,0.23,47.25,0.33,109.75,189.5,,24.32,0.0,
2023-03-09 19:00:00,2023-03-09 20:00:00,75.5,170.75,17.3,78.75,55.95,15.1,0.4,1.89,5.15,0.15,1.88,0.5,0.62,0.32,57.75,0.15,202.25,204.25,,23.35,0.0,
2023-03-09 20:00:00,2023-03-09 21:00:00,77.25,167.25,10.1,75.15,48.17,16.55,0.4,1.83,2.3,0.2,2.25,0.58,0.8,0.5,64.25,0.15,267.75,198.75,,22.82,0.0,
2023-03-09 21:00:00,2023-03-09 22:00:00,99.0,181.75,33.12,75.0,66.8,16.93,0.3,2.19,1.27,0.28,2.48,0.65,0.95,0.58,68.0,0.17,201.75,191.75,,22.45,0.0,
2023-03-09 22:00:00,2023-03-09 23:00:00,132.75,256.75,116.93,79.92,137.57,11.35,0.22,3.74,76.2,0.38,3.17,0.85,1.27,0.85,71.75,0.18,136.75,199.0,,22.3,0.0,
2023-03-09 23:00:00,2023-03-10 00:00:00,161.75,387.0,121.3,72.58,137.2,15.65,0.25,3.67,,0.5,4.4,1.2,1.85,1.18,74.75,0.17,234.5,204.75,,22.02,0.0,
2023-03-10 00:00:00,2023-03-10 01:00:00,166.25,376.0,49.0,67.25,75.6,22.08,0.67,2.22,0.5,0.65,4.72,1.32,1.98,1.25,73.75,0.28,272.25,199.25,,21.9,0.0,
2023-03-10 01:00:00,2023-03-10 02:00:00,133.25,226.5,51.42,61.75,74.62,22.6,0.7,1.72,2.45,0.65,4.45,1.23,1.73,1.02,76.75,0.22,277.25,216.0,,21.7,0.0,
2023-03-10 02:00:00,2023-03-10 03:00:00,105.5,167.75,12.48,43.27,33.12,27.33,0.7,0.69,4.6,0.5,3.98,1.08,1.52,0.9,79.0,0.33,270.75,212.0,,21.55,0.0,
2023-03-10 03:00:00,2023-03-10 04:00:00,62.0,109.25,1.32,35.38,19.93,27.75,0.67,0.4,2.62,0.35,2.98,0.75,1.1,0.62,80.75,0.18,255.25,212.0,,21.17,0.0,
2023-03-10 04:00:00,2023-03-10 05:00:00,44.25,81.25,4.33,35.88,22.57,27.8,0.67,0.46,1.4,0.22,2.17,0.5,0.73,0.43,84.5,0.15,287.75,217.75,,20.92,0.0,
2023-03-10 05:00:00,2023-03-10 06:00:00,50.5,83.75,5.22,39.45,25.25,28.27,0.6,0.41,1.97,0.2,1.73,0.35,0.55,0.3,82.75,0.25,273.75,210.25,,21.0,0.0,
2023-03-10 06:00:00,2023-03-10 07:00:00,46.0,86.0,3.2,40.12,23.97,28.4,0.6,0.48,3.62,0.1,1.45,0.3,0.43,0.25,81.0,0.27,269.5,213.5,,21.1,0.0,
2023-03-10 07:00:00,2023-03-10 08:00:00,54.75,81.0,6.1,37.72,25.05,27.73,0.6,0.53,3.25,0.1,1.32,0.3,0.35,0.2,74.0,0.3,218.75,255.75,,21.83,0.0,
2023-03-10 08:00:00,2023-03-10 09:00:00,62.75,93.0,4.72,36.3,23.15,30.95,0.67,0.64,15.9,0.1,1.25,0.25,0.35,0.2,58.75,0.4,169.0,343.0,,23.28,0.0,
2023-03-10 09:00:00,2023-03-10 10:00:00,56.0,99.75,5.0,35.38,22.88,30.43,0.7,0.71,71.72,0.1,1.32,0.25,0.4,0.2,48.5,0.53,140.25,405.25,,24.1,0.0,
2023-03-10 10:00:00,2023-03-10 11:00:00,66.0,130.0,3.1,30.7,18.8,25.7,0.7,0.66,33.45,0.1,1.4,0.3,0.4,0.22,43.25,1.12,110.75,423.75,,24.7,0.0,
2023-03-10 11:00:00,2023-03-10 12:00:00,54.5,110.5,2.03,22.43,13.57,23.83,0.7,0.56,35.03,0.1,1.28,0.22,0.33,0.2,41.0,1.15,79.25,451.0,,25.2,0.0,
2023-03-10 12:00:00,2023-03-10 13:00:00,48.25,96.0,1.85,17.55,10.82,25.03,0.72,0.44,35.85,0.1,1.2,0.2,0.3,0.2,35.0,1.23,137.0,415.5,,29.65,0.0,
2023-03-10 13:00:00,2023-03-10 14:00:00,33.0,70.25,1.53,14.32,8.85,24.25,0.7,0.37,36.67,0.1,1.2,0.2,0.3,0.15,29.0,1.07,182.75,332.0,,30.05,0.0,
2023-03-10 14:00:00,2023-03-10 15:00:00,26.5,56.5,1.7,14.5,9.12,21.85,0.7,0.35,34.92,0.1,1.15,0.2,0.27,0.1,28.75,1.2,180.0,381.5,,30.15,0.0,
2023-03-10 15:00:00,2023-03-10 16:00:00,24.5,55.75,1.25,15.55,9.28,20.42,0.7,0.37,34.6,0.1,1.1,0.2,0.2,0.1,28.0,1.07,106.25,287.5,,30.32,0.0,
2023-03-10 16:00:00,2023-03-10 17:00:00,16.5,48.0,1.62,20.53,12.22,19.05,0.78,0.39,35.05,0.1,1.15,0.15,0.22,0.1,26.5,1.07,110.75,171.75,,30.25,0.0,
2023-03-10 17:00:00,2023-03-10 18:00:00,15.0,52.0,2.15,37.05,21.45,16.52,0.7,0.58,31.97,0.1,1.22,0.25,0.28,0.15,28.75,0.67,73.75,169.5,,29.9,0.0,
2023-03-10 18:00:00,2023-03-10 19:00:00,24.5,78.75,3.8,81.55,46.47,14.5,0.7,1.38,11.78,0.1,1.48,0.35,0.4,0.2,41.25,0.12,152.0,176.0,,28.65,0.0,
2023-03-10 19:00:00,2023-03-10 20:00:00,53.0,145.0,14.62,85.4,57.3,16.2,0.62,1.74,5.25,0.15,2.0,0.53,0.7,0.4,51.5,0.17,181.75,183.75,,27.5,0.0,
2023-03-10 20:00:00,2023-03-10 21:00:00,84.5,197.75,24.0,80.07,62.12,16.55,0.6,2.36,4.53,0.23,2.27,0.6,0.8,0.5,57.0,0.12,228.5,182.75,,22.67,0.0,
2023-03-10 21:00:00,2023-03-10 22:00:00,124.5,251.0,31.0,89.93,73.0,17.62,0.6,2.82,0.7,0.38,2.98,0.95,1.25,0.85,59.25,0.2,274.25,182.75,,20.88,0.0,
2023-03-10 22:00:00,2023-03-10 23:00:00,142.0,281.75,70.62,89.0,104.75,10.15,0.53,2.98,74.67,0.53,3.78,1.2,1.55,1.07,62.0,0.2,282.5,171.0,,20.55,0.0,
2023-03-10 23:00:00,2023-03-11 00:00:00,132.25,252.75,68.2,85.65,101.0,13.68,0.53,2.33,1.2,0.6,4.12,1.35,1.73,1.27,65.0,0.25,285.5,173.0,,20.3,0.0,
2023-03-11 00:00:00,2023-03-11 01:00:00,103.0,211.5,16.58,68.67,50.0,21.6,0.75,1.09,2.5,0.57,3.82,1.25,1.62,1.2,63.25,0.23,281.75,172.25,,20.17,0.0,
2023-03-11 01:00:00,2023-03-11 02:00:00,66.25,132.25,2.62,51.92,29.78,21.62,0.8,0.69,4.47,0.45,3.03,0.97,1.25,0.9,67.25,0.22,262.5,175.25,,19.88,0.0,
2023-03-11 02:00:00,2023-03-11 03:00:00,46.5,90.25,7.92,50.05,33.08,21.12,0.73,0.64,4.0,0.35,2.47,0.75,1.0,0.7,73.0,0.15,155.0,174.5,,19.45,0.0,
2023-03-11 03:00:00,2023-03-11 04:00:00,48.0,92.5,12.0,47.57,35.08,21.5,0.7,0.71,0.9,0.25,2.1,0.6,0.8,0.55,75.75,0.3,167.25,171.75,,19.33,0.0,
2023-03-11 04:00:00,2023-03-11 05:00:00,62.5,106.75,3.85,40.92,24.93,24.33,0.7,0.89,2.52,0.2,1.98,0.53,0.7,0.5,72.5,0.4,129.25,169.0,,19.27,0.0,
2023-03-11 05:00:00,2023-03-11 06:00:00,84.25,134.5,1.9,35.62,20.48,25.82,0.7,0.87,4.4,0.2,1.73,0.45,0.6,0.35,73.75,0.2,274.5,165.0,,18.95,0.0,
2023-03-11 06:00:00,2023-03-11 07:00:00,97.0,151.75,6.35,53.33,33.55,25.25,0.7,1.03,3.03,0.2,1.5,0.35,0.47,0.3,71.75,0.33,283.5,181.25,,19.02,0.0,
2023-03-11 07:00:00,2023-03-11 08:00:00,130.75,189.75,7.25,48.08,31.47,27.23,0.7,0.94,7.47,0.22,1.4,0.33,0.4,0.28,61.75,0.25,213.0,250.0,,20.15,0.0,
2023-03-11 08:00:00,2023-03-11 09:00:00,149.75,211.75,4.5,38.08,23.9,28.1,0.62,0.74,18.62,0.2,1.35,0.3,0.4,0.2,46.0,0.28,262.75,285.0,,22.02,0.0,
2023-03-11 09:00:00,2023-03-11 10:00:00,94.25,164.25,5.22,54.9,33.45,30.88,0.7,0.96,74.8,0.2,1.3,0.3,0.4,0.22,39.75,0.6,44.0,331.5,,22.9,0.0,
2023-03-11 10:00:00,2023-03-11 11:00:00,105.5,197.5,2.4,26.0,15.8,25.1,0.7,0.56,35.02,0.2,1.48,0.3,0.4,0.28,35.75,0.9,135.75,387.75,,23.38,0.0,
2023-03-11 11:00:00,2023-03-11 12:00:00,98.25,191.25,5.35,19.83,14.9,23.0,0.77,0.44,36.38,0.2,1.3,0.3,0.35,0.22,31.75,1.12,94.75,432.75,,29.88,0.0,
2023-03-11 12:00:00,2023-03-11 13:00:00,36.25,86.0,1.3,12.88,7.9,26.1,0.8,0.31,42.4,0.15,1.2,0.25,0.3,0.2,22.5,1.05,113.75,411.25,,30.5,0.0,
2023-03-11 13:00:00,2023-03-11 14:00:00,19.5,57.75,1.48,16.23,9.82,22.97,0.8,0.32,37.27,0.1,1.15,0.2,0.27,0.12,17.75,1.12,81.5,324.0,,30.85,0.0,
2023-03-11 14:00:00,2023-03-11 15:00:00,15.0,50.5,1.45,15.43,9.38,20.43,0.8,0.3,37.52,0.1,1.08,0.2,0.2,0.1,18.0,1.25,83.5,366.0,,30.9,0.0,
2023-03-11 15:00:00,2023-03-11 16:00:00,44.33,76.67,1.75,22.93,13.57,30.0,0.8,1.18,31.22,0.1,1.02,0.2,0.23,0.1,18.75,1.2,51.25,280.5,,30.98,0.0,
2023-03-11 16:00:00,2023-03-11 17:00:00,134.0,156.0,2.02,27.0,16.0,24.48,0.8,0.45,35.62,0.15,1.2,0.2,0.28,0.12,19.0,1.35,51.75,165.25,,30.85,0.0,
2023-03-11 17:00:00,2023-03-11 18:00:00,24.5,70.25,2.23,40.68,23.45,19.85,0.8,0.62,31.43,0.1,1.25,0.2,0.3,0.2,19.75,0.8,69.0,142.25,,30.4,0.0,
2023-03-11 18:00:00,2023-03-11 19:00:00,35.25,101.5,3.72,86.38,48.98,21.4,0.8,1.72,13.1,0.12,1.62,0.33,0.43,0.25,32.25,0.3,177.5,147.5,,27.15,0.0,
2023-03-11 19:00:00,2023-03-11 20:00:00,86.25,202.25,77.47,102.58,117.57,19.62,0.7,3.02,3.15,0.28,2.23,0.53,0.72,0.47,43.25,0.22,240.25,145.75,,25.93,0.0,
2023-03-11 20:00:00,2023-03-11 21:00:00,169.75,310.75,44.12,97.1,87.53,31.5,0.7,3.21,2.45,0.38,2.92,0.77,1.12,0.7,48.5,0.2,275.25,148.0,,21.38,0.0,
2023-03-11 21:00:00,2023-03-11 22:00:00,230.75,351.25,115.12,97.18,145.32,49.1,0.77,4.91,,0.47,3.8,1.2,1.5,0.9,54.0,0.15,277.5,149.25,,20.9,0.0,
2023-03-11 22:00:00,2023-03-11 23:00:00,223.75,368.75,135.07,94.67,160.18,68.53,0.62,4.62,77.1,0.65,5.05,1.7,2.12,1.35,55.0,0.3,271.75,150.0,,20.92,0.0,
2023-03-11 23:00:00,2023-03-12 00:00:00,171.75,339.0,26.52,73.8,60.82,81.33,0.53,1.85,,0.78,5.4,1.73,2.3,1.45,58.25,0.25,280.75,151.75,,20.5,0.0,
2023-03-12 00:00:00,2023-03-12 01:00:00,108.75,232.5,20.07,65.1,50.92,82.75,0.75,1.27,,0.62,4.2,1.25,1.77,1.07,60.25,0.2,199.5,158.0,,20.1,0.0,
2023-03-12 01:00:00,2023-03-12 02:00:00,66.75,141.75,32.7,62.12,59.65,74.95,0.88,1.18,0.95,0.45,3.42,1.02,1.45,0.88,66.5,0.25,189.5,162.25,,19.62,0.0,
2023-03-12 02:00:00,2023-03-12 03:00:00,81.5,164.0,26.62,75.4,61.77,60.45,0.82,2.38,0.3,0.4,3.08,0.9,1.28,0.78,64.25,0.6,157.25,158.0,,19.8,0.0,
2023-03-12 03:00:00,2023-03-12 04:00:00,109.75,194.75,3.25,60.72,34.93,55.3,0.78,2.54,4.08,0.4,2.83,0.73,1.05,0.62,62.0,0.25,126.5,161.0,,19.47,0.0,
2023-03-12 04:00:00,2023-03-12 05:00:00,132.75,196.75,1.68,47.82,26.8,48.17,0.7,1.75,5.4,0.43,2.45,0.6,0.85,0.45,67.5,0.12,258.5,165.0,,19.02,0.0,
2023-03-12 05:00:00,2023-03-12 06:00:00,113.5,174.75,5.53,53.05,32.7,43.0,0.67,1.13,3.05,0.4,2.15,0.53,0.7,0.35,64.5,0.2,318.5,166.75,,19.1,0.0,
2023-03-12 06:00:00,2023-03-12 07:00:00,109.75,182.0,39.82,61.42,65.05,36.33,0.55,1.35,1.57,0.5,2.02,0.5,0.67,0.3,66.5,0.2,245.75,176.25,,19.05,0.0,
2023-03-12 07:00:00,2023-03-12 08:00:00,124.75,225.25,35.1,58.42,59.6,39.88,0.6,1.46,1.38,0.5,2.15,0.5,0.7,0.4,60.75,0.33,213.75,252.5,,20.2,0.0,
2023-03-12 08:00:00,2023-03-12 09:00:00,123.5,217.5,2.12,22.9,13.93,40.68,0.62,0.54,16.85,0.4,2.1,0.5,0.7,0.35,35.5,1.07,189.25,290.0,,25.12,0.0,
2023-03-12 09:00:00,2023-03-12 10:00:00,71.75,141.25,1.47,17.48,10.53,38.3,0.7,0.34,76.75,0.33,1.7,0.35,0.53,0.27,28.5,1.62,188.25,349.75,,28.77,0.0,
2023-03-12 10:00:00,2023-03-12 11:00:00,28.0,85.0,1.33,15.77,9.5,29.5,0.73,0.28,34.5,0.27,1.45,0.3,0.38,0.2,23.5,1.45,194.75,410.5,,29.57,0.0,
