From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO2 (ug/m3),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3)
2018-05-22 05:00:00,2018-05-22 06:00:00,133.25,433.25,68.42,23.7,16.55,1.61,3.88,0.5
2018-05-22 06:00:00,2018-05-22 07:00:00,174.5,421.25,72.4,24.07,17.3,1.94,4.58,0.62
2018-05-22 07:00:00,2018-05-22 08:00:00,181.75,385.5,40.2,24.33,21.75,1.38,28.43,0.65
2018-05-22 08:00:00,2018-05-22 09:00:00,106.25,307.5,19.7,22.33,20.75,1.14,58.05,0.2
2018-05-22 09:00:00,2018-05-22 10:00:00,96.0,290.0,19.15,21.7,18.32,1.03,81.35,0.2
2018-05-22 10:00:00,2018-05-22 11:00:00,84.25,268.25,15.35,22.8,30.6,0.73,91.8,0.1
2018-05-22 11:00:00,2018-05-22 12:00:00,62.75,240.75,12.0,22.13,19.05,0.77,82.48,0.1
2018-05-22 12:00:00,2018-05-22 13:00:00,48.75,241.5,10.97,22.37,17.63,0.73,80.57,0.05
2018-05-22 13:00:00,2018-05-22 14:00:00,47.75,258.25,10.75,18.3,10.65,0.72,70.63,0.0
2018-05-22 14:00:00,2018-05-22 15:00:00,54.0,319.5,10.15,18.15,10.45,0.74,76.55,0.0
2018-05-22 15:00:00,2018-05-22 16:00:00,49.75,240.5,10.15,17.25,9.2,0.78,76.9,0.0
2018-05-22 16:00:00,2018-05-22 17:00:00,61.25,316.5,11.82,16.68,9.17,0.8,76.08,0.0
2018-05-22 17:00:00,2018-05-22 18:00:00,78.5,452.25,15.27,16.8,12.9,0.87,76.92,0.05
2018-05-22 18:00:00,2018-05-22 19:00:00,75.0,453.75,23.58,16.77,10.0,0.88,65.38,0.1
2018-05-22 19:00:00,2018-05-22 20:00:00,79.25,490.75,37.62,18.38,11.08,1.15,53.65,0.1
2018-05-22 20:00:00,2018-05-22 21:00:00,92.75,408.25,87.83,19.7,18.12,2.03,12.85,0.3
2018-05-22 21:00:00,2018-05-22 22:00:00,127.25,409.25,97.05,23.17,22.93,2.62,5.5,0.45
2018-05-22 22:00:00,2018-05-22 23:00:00,139.0,388.25,90.72,23.15,18.82,2.45,5.95,0.4
2018-05-22 23:00:00,2018-05-23 00:00:00,119.75,361.0,54.8,22.15,13.33,2.01,28.62,0.38
2018-05-23 00:00:00,2018-05-23 01:00:00,98.0,322.75,46.03,21.18,20.67,1.62,24.0,0.33
2018-05-23 01:00:00,2018-05-23 02:00:00,99.5,349.25,59.43,21.42,21.6,1.56,13.2,0.3
2018-05-23 02:00:00,2018-05-23 03:00:00,101.0,327.25,55.03,22.45,19.78,1.51,13.38,0.3
2018-05-23 03:00:00,2018-05-23 04:00:00,94.0,287.0,69.8,25.38,19.57,1.56,5.75,0.3
2018-05-23 04:00:00,2018-05-23 05:00:00,100.0,283.75,61.6,27.85,16.98,1.63,10.55,0.3
2018-05-23 05:00:00,2018-05-23 06:00:00,112.75,277.5,52.07,29.12,18.0,1.81,17.8,0.43
2018-05-23 06:00:00,2018-05-23 07:00:00,167.5,346.0,46.1,35.33,20.47,2.02,13.05,0.58
2018-05-23 07:00:00,2018-05-23 08:00:00,200.5,415.75,34.35,27.38,13.02,1.72,26.0,0.45
2018-05-23 08:00:00,2018-05-23 09:00:00,140.5,326.0,25.92,24.07,15.15,1.52,39.57,0.33
2018-05-23 09:00:00,2018-05-23 10:00:00,107.25,266.75,25.33,24.17,29.08,1.5,55.33,0.2
2018-05-23 10:00:00,2018-05-23 11:00:00,98.25,269.5,45.55,26.78,89.5,1.29,59.75,0.13
2018-05-23 11:00:00,2018-05-23 12:00:00,87.0,286.25,60.03,27.63,69.25,1.16,73.52,0.2
2018-05-23 12:00:00,2018-05-23 13:00:00,84.5,314.75,17.87,27.5,34.42,1.02,108.73,0.15
2018-05-23 13:00:00,2018-05-23 14:00:00,75.5,263.25,30.6,20.62,61.67,0.93,94.17,0.1
2018-05-23 14:00:00,2018-05-23 15:00:00,66.5,247.75,13.95,19.77,22.28,0.85,92.45,0.1
2018-05-23 15:00:00,2018-05-23 16:00:00,54.5,228.5,13.25,17.7,17.85,0.82,86.42,0.08
2018-05-23 16:00:00,2018-05-23 17:00:00,58.5,298.0,12.63,17.03,16.3,0.83,85.4,0.03
2018-05-23 17:00:00,2018-05-23 18:00:00,66.25,252.5,21.88,18.7,18.12,0.96,78.05,0.1
2018-05-23 18:00:00,2018-05-23 19:00:00,88.75,294.25,21.38,18.43,12.7,1.06,72.68,0.1
2018-05-23 19:00:00,2018-05-23 20:00:00,73.75,313.25,25.95,19.52,14.35,1.27,71.0,0.18
2018-05-23 20:00:00,2018-05-23 21:00:00,76.5,296.25,26.47,21.6,18.52,1.43,69.65,0.2
2018-05-23 21:00:00,2018-05-23 22:00:00,78.5,265.5,26.93,22.55,15.58,1.39,63.08,0.2
2018-05-23 22:00:00,2018-05-23 23:00:00,79.5,251.5,24.82,23.58,21.93,1.37,60.72,0.18
2018-05-23 23:00:00,2018-05-24 00:00:00,75.5,232.25,15.05,22.85,16.73,1.3,58.32,0.13
2018-05-24 00:00:00,2018-05-24 01:00:00,66.25,170.75,11.33,21.7,8.23,1.16,55.3,0.1
2018-05-24 01:00:00,2018-05-24 02:00:00,61.5,145.0,11.45,21.1,3.9,1.16,52.45,0.1
2018-05-24 02:00:00,2018-05-24 03:00:00,62.5,140.25,10.63,20.7,2.87,1.17,51.5,0.1
2018-05-24 03:00:00,2018-05-24 04:00:00,63.0,143.0,19.8,21.88,9.88,1.34,42.47,0.18
2018-05-24 04:00:00,2018-05-24 05:00:00,68.5,163.75,16.5,23.38,8.15,1.26,42.98,0.13
2018-05-24 05:00:00,2018-05-24 06:00:00,78.25,180.25,26.38,24.38,10.85,1.54,27.35,0.2
2018-05-24 06:00:00,2018-05-24 07:00:00,121.0,283.5,42.75,25.42,25.07,1.83,24.3,0.4
2018-05-24 07:00:00,2018-05-24 08:00:00,131.0,322.75,25.35,24.47,39.83,1.38,33.42,0.28
2018-05-24 08:00:00,2018-05-24 09:00:00,76.25,207.5,27.6,22.8,61.67,1.3,39.7,0.1
2018-05-24 09:00:00,2018-05-24 10:00:00,63.5,163.25,24.8,22.32,76.08,1.17,51.53,0.1
2018-05-24 10:00:00,2018-05-24 11:00:00,63.5,158.5,87.0,20.8,184.15,1.16,29.48,0.1
2018-05-24 11:00:00,2018-05-24 12:00:00,83.25,235.5,126.93,24.3,,1.15,13.5,0.1
2018-05-24 12:00:00,2018-05-24 13:00:00,100.75,345.5,128.8,24.33,,1.05,27.4,0.1
2018-05-24 13:00:00,2018-05-24 14:00:00,98.5,393.75,138.6,24.8,,1.05,11.4,0.1
2018-05-24 14:00:00,2018-05-24 15:00:00,102.75,357.5,120.95,22.18,,0.95,25.52,0.08
2018-05-24 15:00:00,2018-05-24 16:00:00,99.75,312.75,92.6,18.15,165.95,0.96,41.58,0.08
2018-05-24 16:00:00,2018-05-24 17:00:00,91.25,303.5,75.25,18.55,160.7,1.04,52.57,0.1
2018-05-24 17:00:00,2018-05-24 18:00:00,85.75,277.25,39.23,18.95,71.75,1.14,72.72,0.1
2018-05-24 18:00:00,2018-05-24 19:00:00,87.5,270.25,42.1,19.83,68.97,1.21,59.25,0.15
2018-05-24 19:00:00,2018-05-24 20:00:00,87.75,305.25,18.78,16.17,13.4,1.12,63.9,0.1
2018-05-24 20:00:00,2018-05-24 21:00:00,76.0,403.75,24.87,15.3,36.55,1.03,63.58,0.08
2018-05-24 21:00:00,2018-05-24 22:00:00,94.25,821.5,35.17,16.2,50.85,1.08,60.3,0.1
2018-05-24 22:00:00,2018-05-24 23:00:00,52.75,267.0,18.75,14.93,9.32,1.06,53.15,0.05
2018-05-24 23:00:00,2018-05-25 00:00:00,33.0,93.0,18.65,15.2,7.77,0.95,56.93,0.1
2018-05-25 00:00:00,2018-05-25 01:00:00,31.0,131.5,22.78,15.28,22.23,0.83,46.75,0.05
2018-05-25 01:00:00,2018-05-25 02:00:00,37.25,96.75,46.2,15.65,50.12,1.01,35.5,0.08
2018-05-25 02:00:00,2018-05-25 03:00:00,51.0,149.5,32.62,16.27,27.5,1.05,43.0,0.18
2018-05-25 03:00:00,2018-05-25 04:00:00,62.5,299.75,29.08,15.87,9.93,1.11,40.75,0.13
2018-05-25 04:00:00,2018-05-25 05:00:00,89.5,581.25,21.17,17.03,8.17,1.18,40.0,0.13
2018-05-25 05:00:00,2018-05-25 06:00:00,92.5,530.25,29.9,18.12,12.6,1.25,25.85,0.18
2018-05-25 06:00:00,2018-05-25 07:00:00,86.0,451.25,30.85,19.27,13.55,1.23,24.28,0.2
2018-05-25 07:00:00,2018-05-25 08:00:00,89.25,397.25,25.77,20.93,10.55,1.33,34.72,0.18
2018-05-25 08:00:00,2018-05-25 09:00:00,113.75,510.5,21.48,21.17,10.22,1.31,50.22,0.2
2018-05-25 09:00:00,2018-05-25 10:00:00,98.75,446.5,19.2,20.18,15.12,1.23,67.65,0.13
2018-05-25 10:00:00,2018-05-25 11:00:00,76.5,321.5,14.62,21.87,19.67,1.05,80.87,0.1
2018-05-25 11:00:00,2018-05-25 12:00:00,56.75,230.25,13.27,22.37,25.6,1.06,89.05,0.1
2018-05-25 12:00:00,2018-05-25 13:00:00,56.5,209.75,13.87,25.47,24.7,1.09,95.97,0.1
2018-05-25 13:00:00,2018-05-25 14:00:00,59.25,227.5,13.9,22.5,26.55,1.03,91.7,0.1
2018-05-25 14:00:00,2018-05-25 15:00:00,59.75,217.75,14.75,20.92,16.02,0.64,82.68,0.05
2018-05-25 15:00:00,2018-05-25 16:00:00,50.75,186.25,13.88,19.75,10.9,0.72,81.85,0.0
2018-05-25 16:00:00,2018-05-25 17:00:00,51.25,190.25,13.8,18.1,8.88,0.81,78.9,0.0
2018-05-25 17:00:00,2018-05-25 18:00:00,45.25,189.75,17.03,16.85,8.3,0.84,73.75,0.05
2018-05-25 18:00:00,2018-05-25 19:00:00,46.25,232.25,29.3,16.3,8.6,0.88,61.1,0.1
2018-05-25 19:00:00,2018-05-25 20:00:00,56.5,298.0,41.37,16.15,8.72,0.85,56.9,0.1
2018-05-25 20:00:00,2018-05-25 21:00:00,59.75,310.75,57.9,16.02,10.45,1.31,41.6,0.13
2018-05-25 21:00:00,2018-05-25 22:00:00,61.0,258.5,50.82,18.95,11.7,1.12,44.5,0.25
2018-05-25 22:00:00,2018-05-25 23:00:00,60.0,224.0,58.5,19.1,11.7,1.61,21.45,0.18
2018-05-25 23:00:00,2018-05-26 00:00:00,91.25,288.5,72.2,20.95,10.57,1.82,7.33,0.33
2018-05-26 00:00:00,2018-05-26 01:00:00,90.67,323.0,75.98,20.5,8.0,1.54,4.6,0.2
2018-05-26 01:00:00,2018-05-26 02:00:00,96.0,396.0,88.15,20.08,7.67,1.3,3.55,0.18
2018-05-26 02:00:00,2018-05-26 03:00:00,80.25,324.25,82.93,20.2,8.07,1.27,3.6,0.13
2018-05-26 03:00:00,2018-05-26 04:00:00,70.5,264.5,65.5,20.97,8.82,1.33,3.47,0.2
2018-05-26 04:00:00,2018-05-26 05:00:00,75.0,274.25,73.33,23.83,10.23,1.28,3.5,0.2
2018-05-26 05:00:00,2018-05-26 06:00:00,91.0,309.0,60.52,25.3,11.05,1.6,3.58,0.28
2018-05-26 06:00:00,2018-05-26 07:00:00,140.25,387.25,60.72,25.6,14.38,1.69,8.8,0.48
2018-05-26 07:00:00,2018-05-26 08:00:00,128.0,318.75,23.32,24.9,11.65,1.28,38.9,0.28
2018-05-26 08:00:00,2018-05-26 09:00:00,76.75,165.75,17.25,24.02,11.35,1.18,57.55,0.13
2018-05-26 09:00:00,2018-05-26 10:00:00,64.0,166.5,18.03,23.5,23.62,1.08,71.55,0.1
2018-05-26 10:00:00,2018-05-26 11:00:00,52.75,156.0,14.75,24.03,25.07,0.91,81.42,0.1
2018-05-26 11:00:00,2018-05-26 12:00:00,42.5,132.75,10.3,21.63,10.5,0.85,83.45,0.1
2018-05-26 12:00:00,2018-05-26 13:00:00,32.25,123.5,11.03,23.37,8.45,0.83,86.0,0.1
2018-05-26 13:00:00,2018-05-26 14:00:00,33.5,152.25,12.77,18.78,14.48,0.81,90.5,0.1
2018-05-26 14:00:00,2018-05-26 15:00:00,34.0,173.0,13.68,17.67,14.38,0.77,88.42,0.1
2018-05-26 15:00:00,2018-05-26 16:00:00,33.0,153.25,11.23,16.88,10.17,0.83,88.0,0.03
2018-05-26 16:00:00,2018-05-26 17:00:00,41.25,169.75,33.28,17.2,58.85,0.91,76.45,0.03
2018-05-26 17:00:00,2018-05-26 18:00:00,50.25,210.75,47.2,19.93,80.38,1.03,66.05,0.1
2018-05-26 18:00:00,2018-05-26 19:00:00,67.0,238.0,45.15,20.55,45.82,1.47,56.07,0.18
2018-05-26 19:00:00,2018-05-26 20:00:00,161.0,377.0,104.57,26.63,50.32,3.27,10.72,0.6
2018-05-26 20:00:00,2018-05-26 21:00:00,332.25,702.5,120.1,26.42,59.33,3.53,3.75,0.92
2018-05-26 21:00:00,2018-05-26 22:00:00,238.75,855.0,103.25,25.7,59.07,2.42,7.25,0.63
2018-05-26 22:00:00,2018-05-26 23:00:00,141.25,569.25,99.52,22.92,52.43,2.48,3.87,0.38
2018-05-26 23:00:00,2018-05-27 00:00:00,124.0,466.25,89.03,21.57,39.57,2.03,3.92,0.33
2018-05-27 00:00:00,2018-05-27 01:00:00,107.67,397.75,81.8,22.18,33.25,1.79,4.17,0.3
2018-05-27 01:00:00,2018-05-27 02:00:00,113.0,374.75,71.68,22.3,27.53,1.9,3.63,0.33
2018-05-27 02:00:00,2018-05-27 03:00:00,134.33,477.25,80.57,24.13,39.33,2.13,3.43,0.5
2018-05-27 03:00:00,2018-05-27 04:00:00,156.75,685.0,77.3,23.77,39.05,1.9,3.52,0.58
2018-05-27 04:00:00,2018-05-27 05:00:00,129.5,478.5,72.97,26.2,24.42,1.68,3.48,0.48
2018-05-27 05:00:00,2018-05-27 06:00:00,115.0,352.25,70.65,28.35,12.53,1.33,4.78,0.3
2018-05-27 06:00:00,2018-05-27 07:00:00,90.0,265.0,38.15,28.58,9.97,1.15,19.43,0.25
2018-05-27 07:00:00,2018-05-27 08:00:00,75.75,177.75,19.0,27.28,12.65,1.07,40.9,0.18
2018-05-27 08:00:00,2018-05-27 09:00:00,65.0,159.0,14.55,24.15,10.7,0.88,58.05,0.1
2018-05-27 09:00:00,2018-05-27 10:00:00,50.25,124.25,11.3,23.88,9.5,0.79,68.05,0.1
2018-05-27 10:00:00,2018-05-27 11:00:00,41.25,101.5,10.4,24.18,9.7,0.74,76.17,0.05
2018-05-27 11:00:00,2018-05-27 12:00:00,38.25,100.0,9.1,23.8,9.75,0.7,78.45,0.0
2018-05-27 12:00:00,2018-05-27 13:00:00,36.0,91.25,9.13,26.2,8.7,0.71,80.87,0.0
2018-05-27 13:00:00,2018-05-27 14:00:00,36.5,93.25,9.5,21.75,7.48,0.72,78.53,0.0
2018-05-27 14:00:00,2018-05-27 15:00:00,68.25,319.0,12.0,21.03,5.57,0.78,72.43,0.0
2018-05-27 15:00:00,2018-05-27 16:00:00,146.5,913.25,20.45,21.2,12.82,0.96,51.55,0.03
2018-05-27 16:00:00,2018-05-27 17:00:00,95.5,597.75,30.32,19.52,36.0,0.91,51.4,0.08
2018-05-27 17:00:00,2018-05-27 18:00:00,54.25,278.75,13.17,20.08,4.7,0.87,59.7,0.05
2018-05-27 18:00:00,2018-05-27 19:00:00,54.5,200.0,27.57,19.67,6.88,1.12,37.07,0.1
2018-05-27 19:00:00,2018-05-27 20:00:00,66.75,140.75,51.07,20.18,9.77,1.47,17.92,0.18
2018-05-27 20:00:00,2018-05-27 21:00:00,100.0,244.25,82.57,26.85,14.17,2.62,4.38,0.4
2018-05-27 21:00:00,2018-05-27 22:00:00,137.0,367.75,45.0,27.15,9.45,1.47,28.85,0.33
2018-05-27 22:00:00,2018-05-27 23:00:00,70.75,146.0,25.97,25.45,7.65,1.13,41.15,0.1
2018-05-27 23:00:00,2018-05-28 00:00:00,53.75,130.75,29.17,23.65,6.13,1.16,30.55,0.1
2018-05-28 00:00:00,2018-05-28 01:00:00,57.0,126.0,27.7,22.47,6.73,1.21,29.72,0.1
2018-05-28 01:00:00,2018-05-28 02:00:00,52.75,122.5,44.57,21.05,9.78,1.29,23.28,0.18
2018-05-28 02:00:00,2018-05-28 03:00:00,57.75,141.75,30.23,22.3,9.33,1.23,24.05,0.13
2018-05-28 03:00:00,2018-05-28 04:00:00,57.0,129.25,37.95,23.5,11.75,1.21,16.8,0.1
2018-05-28 04:00:00,2018-05-28 05:00:00,59.5,157.0,49.43,25.72,15.38,1.3,8.78,0.1
2018-05-28 05:00:00,2018-05-28 06:00:00,88.75,208.5,54.83,28.6,18.05,1.58,4.73,0.18
2018-05-28 06:00:00,2018-05-28 07:00:00,164.75,291.0,46.4,31.82,22.8,1.81,11.58,0.45
2018-05-28 07:00:00,2018-05-28 08:00:00,161.25,273.5,20.92,30.08,20.62,1.27,32.3,0.35
2018-05-28 08:00:00,2018-05-28 09:00:00,54.0,132.25,14.17,27.75,18.0,1.22,49.7,0.1
2018-05-28 09:00:00,2018-05-28 10:00:00,52.25,107.0,12.9,28.05,21.33,1.15,65.32,0.1
2018-05-28 10:00:00,2018-05-28 11:00:00,44.75,100.25,9.5,28.57,16.13,1.09,72.1,0.08
2018-05-28 11:00:00,2018-05-28 12:00:00,38.25,101.25,10.0,27.97,24.95,1.08,76.58,0.05
2018-05-28 12:00:00,2018-05-28 13:00:00,39.0,109.25,10.33,25.87,23.4,1.04,82.93,0.0
2018-05-28 13:00:00,2018-05-28 14:00:00,38.0,106.75,10.7,24.3,16.9,0.99,76.77,0.0
2018-05-28 14:00:00,2018-05-28 15:00:00,34.25,124.25,11.2,19.5,10.5,0.88,71.65,0.0
2018-05-28 15:00:00,2018-05-28 16:00:00,33.75,159.25,11.88,19.68,17.83,0.92,75.62,0.0
2018-05-28 16:00:00,2018-05-28 17:00:00,40.25,200.0,13.73,18.7,10.77,0.94,71.15,0.0
2018-05-28 17:00:00,2018-05-28 18:00:00,45.5,254.75,17.05,19.07,13.15,1.0,74.62,0.03
2018-05-28 18:00:00,2018-05-28 19:00:00,52.25,255.0,25.5,19.78,16.83,1.15,66.23,0.1
2018-05-28 19:00:00,2018-05-28 20:00:00,62.0,291.5,74.2,17.67,28.0,1.62,27.47,0.13
2018-05-28 20:00:00,2018-05-28 21:00:00,94.75,383.75,112.8,24.67,29.05,3.1,5.08,0.43
2018-05-28 21:00:00,2018-05-28 22:00:00,149.0,474.75,75.35,24.47,21.95,2.12,26.58,0.52
2018-05-28 22:00:00,2018-05-28 23:00:00,87.25,306.25,17.75,22.9,18.5,1.38,62.25,0.18
2018-05-28 23:00:00,2018-05-29 00:00:00,55.75,214.5,21.53,23.38,14.6,1.49,54.18,0.1
2018-05-29 00:00:00,2018-05-29 01:00:00,59.25,216.25,45.03,22.0,50.67,1.07,32.15,0.1
2018-05-29 01:00:00,2018-05-29 02:00:00,60.5,227.0,39.8,21.25,40.78,1.06,33.77,0.1
2018-05-29 02:00:00,2018-05-29 03:00:00,51.75,167.25,25.3,21.25,22.88,1.03,35.32,0.1
2018-05-29 03:00:00,2018-05-29 04:00:00,47.0,134.5,29.15,21.43,31.52,1.1,32.03,0.1
2018-05-29 04:00:00,2018-05-29 05:00:00,45.0,115.75,27.75,22.68,14.45,1.18,27.18,0.18
2018-05-29 05:00:00,2018-05-29 06:00:00,50.25,121.0,20.95,23.65,12.0,1.1,30.13,0.15
2018-05-29 06:00:00,2018-05-29 07:00:00,52.75,124.5,15.42,23.7,14.35,0.98,33.15,0.15
2018-05-29 07:00:00,2018-05-29 08:00:00,42.25,108.5,12.6,23.95,14.47,1.05,36.9,0.1
2018-05-29 08:00:00,2018-05-29 09:00:00,48.5,118.25,12.6,22.97,13.92,1.05,46.18,0.1
2018-05-29 09:00:00,2018-05-29 10:00:00,49.25,142.0,12.8,22.52,18.1,1.07,63.77,0.1
2018-05-29 10:00:00,2018-05-29 11:00:00,57.0,162.5,15.62,24.78,16.43,1.12,76.42,0.1
2018-05-29 11:00:00,2018-05-29 12:00:00,60.25,231.25,19.07,25.23,31.75,1.13,89.65,0.1
2018-05-29 12:00:00,2018-05-29 13:00:00,60.75,218.75,13.77,27.43,20.75,1.01,95.47,0.1
2018-05-29 13:00:00,2018-05-29 14:00:00,62.25,195.75,13.45,23.3,15.85,0.98,97.83,0.1
2018-05-29 14:00:00,2018-05-29 15:00:00,63.25,185.0,12.27,20.55,9.1,0.98,92.25,0.1
2018-05-29 15:00:00,2018-05-29 16:00:00,47.25,168.75,11.45,20.45,7.98,0.92,90.67,0.08
2018-05-29 16:00:00,2018-05-29 17:00:00,50.25,190.75,12.52,19.13,6.95,0.89,86.2,0.1
2018-05-29 17:00:00,2018-05-29 18:00:00,48.25,214.0,15.08,18.95,7.05,0.95,81.02,0.08
2018-05-29 18:00:00,2018-05-29 19:00:00,50.75,234.0,22.68,18.95,8.0,1.02,70.35,0.1
2018-05-29 19:00:00,2018-05-29 20:00:00,58.0,281.75,34.48,19.2,11.33,1.22,61.23,0.18
2018-05-29 20:00:00,2018-05-29 21:00:00,62.5,227.75,24.47,19.62,11.58,1.23,70.25,0.1
2018-05-29 21:00:00,2018-05-29 22:00:00,61.0,189.25,32.75,20.93,14.32,1.53,54.25,0.13
2018-05-29 22:00:00,2018-05-29 23:00:00,67.5,228.5,27.53,21.7,16.75,1.43,62.88,0.15
2018-05-29 23:00:00,2018-05-30 00:00:00,61.0,218.0,22.15,22.1,10.93,1.44,58.38,0.13
2018-05-30 00:00:00,2018-05-30 01:00:00,62.0,186.5,26.5,21.3,16.05,1.22,55.85,0.13
2018-05-30 01:00:00,2018-05-30 02:00:00,54.5,166.25,20.42,20.32,15.2,1.17,52.82,0.1
2018-05-30 02:00:00,2018-05-30 03:00:00,49.5,137.75,15.58,20.4,11.1,1.11,51.82,0.1
2018-05-30 03:00:00,2018-05-30 04:00:00,49.25,120.0,17.78,20.33,16.7,1.22,40.32,0.1
2018-05-30 04:00:00,2018-05-30 05:00:00,55.25,143.25,34.0,20.93,52.75,1.24,26.2,0.1
2018-05-30 05:00:00,2018-05-30 06:00:00,64.75,148.5,26.38,23.17,21.72,1.25,27.8,0.13
2018-05-30 06:00:00,2018-05-30 07:00:00,69.0,138.0,18.6,23.57,17.82,1.16,28.78,0.13
2018-05-30 07:00:00,2018-05-30 08:00:00,59.0,123.25,14.75,25.35,10.93,1.13,35.3,0.1
2018-05-30 08:00:00,2018-05-30 09:00:00,61.5,126.0,12.67,26.65,15.38,1.05,51.93,0.1
2018-05-30 09:00:00,2018-05-30 10:00:00,53.75,118.0,32.27,25.85,39.2,1.21,51.05,0.1
2018-05-30 10:00:00,2018-05-30 11:00:00,65.25,167.25,113.4,25.43,,1.16,20.05,0.1
2018-05-30 11:00:00,2018-05-30 12:00:00,75.0,198.25,132.17,26.47,,1.1,16.75,0.1
2018-05-30 12:00:00,2018-05-30 13:00:00,69.25,182.25,45.37,26.93,90.95,1.04,51.97,0.05
2018-05-30 13:00:00,2018-05-30 14:00:00,51.0,135.5,31.62,21.97,72.2,0.99,84.03,0.0
2018-05-30 14:00:00,2018-05-30 15:00:00,50.75,169.25,62.6,19.05,103.93,1.01,60.25,0.05
2018-05-30 15:00:00,2018-05-30 16:00:00,60.75,245.0,73.05,19.3,120.45,1.1,46.0,0.1
2018-05-30 16:00:00,2018-05-30 17:00:00,66.75,260.75,55.08,20.05,128.57,1.12,63.7,0.1
2018-05-30 17:00:00,2018-05-30 18:00:00,69.25,267.0,33.1,17.78,43.52,1.08,78.22,0.1
2018-05-30 18:00:00,2018-05-30 19:00:00,70.25,307.5,21.5,13.45,20.35,0.97,72.92,0.1
2018-05-30 19:00:00,2018-05-30 20:00:00,69.25,374.75,20.7,14.98,20.57,1.02,66.35,0.1
2018-05-30 20:00:00,2018-05-30 21:00:00,56.0,439.5,32.1,15.52,36.03,1.08,51.07,0.03
2018-05-30 21:00:00,2018-05-30 22:00:00,33.25,70.0,27.82,17.7,14.15,1.24,48.7,0.1
2018-05-30 22:00:00,2018-05-30 23:00:00,39.25,74.75,27.35,19.3,16.03,1.25,41.35,0.1
2018-05-30 23:00:00,2018-05-31 00:00:00,48.0,83.25,35.3,18.82,17.6,1.29,30.2,0.1
2018-05-31 00:00:00,2018-05-31 01:00:00,51.75,96.25,39.52,19.0,30.65,1.07,33.48,0.1
2018-05-31 01:00:00,2018-05-31 02:00:00,43.5,94.75,19.8,20.43,18.62,1.05,44.07,0.1
2018-05-31 02:00:00,2018-05-31 03:00:00,39.5,63.75,11.5,19.28,9.15,1.02,52.88,0.08
2018-05-31 03:00:00,2018-05-31 04:00:00,40.5,71.75,10.2,19.2,6.12,1.07,48.93,0.03
2018-05-31 04:00:00,2018-05-31 05:00:00,38.0,66.25,11.08,19.2,5.62,1.01,48.38,0.08
2018-05-31 05:00:00,2018-05-31 06:00:00,35.0,54.25,12.08,20.17,6.3,1.02,47.5,0.0
2018-05-31 06:00:00,2018-05-31 07:00:00,34.75,60.75,12.6,20.72,8.77,1.05,44.9,0.08
2018-05-31 07:00:00,2018-05-31 08:00:00,38.25,69.0,19.4,20.1,9.32,1.22,40.4,0.1
2018-05-31 08:00:00,2018-05-31 09:00:00,50.25,101.75,26.05,21.6,13.7,1.22,48.88,0.13
2018-05-31 09:00:00,2018-05-31 10:00:00,48.0,119.0,18.2,18.75,22.2,0.56,61.75,0.1
2018-05-31 10:00:00,2018-05-31 11:00:00,985.0,985.0,17.12,18.28,35.73,0.0,66.6,0.08
2018-05-31 11:00:00,2018-05-31 12:00:00,357.67,395.0,17.6,17.55,33.9,0.0,37.15,0.0
2018-05-31 12:00:00,2018-05-31 13:00:00,749.5,759.75,19.2,22.87,40.52,0.0,73.67,0.03
2018-05-31 13:00:00,2018-05-31 14:00:00,43.0,84.0,12.55,22.88,18.07,,84.47,0.0
2018-05-31 14:00:00,2018-05-31 15:00:00,43.25,89.0,11.7,23.2,14.05,,88.73,0.0
2018-05-31 15:00:00,2018-05-31 16:00:00,46.0,114.5,12.47,23.95,17.17,,93.25,0.0
2018-05-31 16:00:00,2018-05-31 17:00:00,53.25,146.75,23.72,22.9,42.87,0.92,72.7,0.03
2018-05-31 17:00:00,2018-05-31 18:00:00,52.5,149.5,17.12,21.85,16.4,0.91,62.48,0.05
2018-05-31 18:00:00,2018-05-31 19:00:00,38.75,136.25,25.43,18.1,22.2,1.16,54.45,0.05
2018-05-31 19:00:00,2018-05-31 20:00:00,36.75,86.25,17.0,19.07,10.55,1.13,63.12,0.03
2018-05-31 20:00:00,2018-05-31 21:00:00,34.0,68.25,23.8,18.08,16.82,1.28,47.13,0.05
2018-05-31 21:00:00,2018-05-31 22:00:00,38.5,71.5,37.75,18.97,33.4,1.44,34.87,0.1
2018-05-31 22:00:00,2018-05-31 23:00:00,45.25,85.0,37.85,22.22,39.73,1.49,28.0,0.1
2018-05-31 23:00:00,2018-06-01 00:00:00,52.0,76.0,35.27,23.17,35.73,1.54,23.23,0.07
2018-06-01 00:00:00,2018-06-01 01:00:00,53.5,88.0,39.32,23.88,30.7,1.09,15.05,0.1
2018-06-01 01:00:00,2018-06-01 02:00:00,54.25,99.25,39.7,22.07,23.35,1.1,14.42,0.1
2018-06-01 02:00:00,2018-06-01 03:00:00,49.75,95.75,24.7,21.93,24.85,1.07,26.72,0.1
2018-06-01 03:00:00,2018-06-01 04:00:00,43.0,70.0,23.27,20.6,15.62,1.18,14.5,0.03
2018-06-01 04:00:00,2018-06-01 05:00:00,46.25,89.5,40.15,21.98,11.92,1.27,8.2,0.1
