From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),SO2 (ug/m3),CO (mg/m3),Ozone (),Benzene (ug/m3),Toluene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),VWS (m/s),AT (degree C),RF (mm)
2018-04-18 23:00:00,2018-04-19 00:00:00,39.75,,7.93,37.77,19.92,13.8,0.45,31.23,0.0,0.0,32.75,2.45,46.0,6.0,746.0,-0.3,25.25,0.0
2018-04-19 00:00:00,2018-04-19 01:00:00,43.0,,8.15,38.42,27.05,13.1,0.47,32.65,0.0,0.0,33.0,2.2,46.0,6.0,745.5,-0.3,25.0,0.0
2018-04-19 01:00:00,2018-04-19 02:00:00,38.0,,7.07,22.02,17.47,12.78,0.35,36.87,0.0,0.0,34.0,2.52,46.0,6.0,745.0,-0.3,24.65,0.0
2018-04-19 02:00:00,2018-04-19 03:00:00,39.5,,5.48,22.0,16.15,13.28,0.52,35.6,0.0,0.0,35.0,2.65,46.0,6.0,745.0,-0.3,24.18,0.0
2018-04-19 03:00:00,2018-04-19 04:00:00,35.25,,9.65,21.95,19.53,14.6,0.74,31.3,0.0,0.0,35.5,2.25,46.0,6.0,745.0,-0.3,23.97,0.0
2018-04-19 04:00:00,2018-04-19 05:00:00,37.75,,7.9,38.47,26.87,15.67,0.86,26.25,0.0,0.0,36.5,0.8,46.0,6.0,745.0,-0.3,23.65,0.0
2018-04-19 05:00:00,2018-04-19 06:00:00,45.0,,7.53,48.75,32.07,16.07,0.7,22.45,0.0,0.0,37.25,0.65,46.0,6.0,745.75,-0.3,23.47,0.0
2018-04-19 06:00:00,2018-04-19 07:00:00,52.0,,11.32,52.42,37.08,16.62,0.75,21.53,0.0,0.0,38.0,1.1,46.0,80.0,746.0,-0.3,23.45,0.0
2018-04-19 07:00:00,2018-04-19 08:00:00,54.0,,11.0,40.73,30.6,17.9,0.77,31.6,0.0,0.0,37.25,2.92,46.0,302.0,746.0,-0.3,24.2,0.0
2018-04-19 08:00:00,2018-04-19 09:00:00,52.67,,11.0,38.97,29.67,16.4,0.86,42.43,0.0,0.0,36.67,1.37,46.0,512.33,746.0,-0.3,25.23,0.0
2018-04-19 09:00:00,2018-04-19 10:00:00,54.75,,6.2,27.35,19.6,19.5,,56.17,0.0,0.0,34.75,2.15,46.0,632.25,747.0,-0.3,26.05,0.0
2018-04-19 10:00:00,2018-04-19 11:00:00,48.25,,5.5,17.83,13.97,18.0,1.17,63.78,0.0,0.0,32.25,3.5,46.0,706.75,746.25,-0.3,27.47,0.0
2018-04-19 11:00:00,2018-04-19 12:00:00,38.0,,6.35,9.97,8.73,12.98,0.73,60.93,0.0,0.0,29.25,5.17,46.0,707.5,746.0,-0.3,28.63,0.0
2018-04-19 12:00:00,2018-04-19 13:00:00,29.33,,11.9,8.45,12.4,12.43,0.39,79.23,0.0,0.0,28.0,7.53,46.0,617.33,746.0,-0.3,29.23,0.0
2018-04-19 13:00:00,2018-04-19 14:00:00,28.25,,11.73,7.87,13.7,10.55,0.9,60.65,0.0,0.0,27.5,8.1,46.0,484.25,745.5,-0.3,29.63,0.0
2018-04-19 14:00:00,2018-04-19 15:00:00,37.0,,7.12,3.5,7.68,11.08,,62.43,0.0,0.0,27.0,6.02,46.0,106.75,745.0,-0.3,29.85,0.0
2018-04-19 15:00:00,2018-04-19 16:00:00,28.25,,6.1,5.27,7.78,10.65,,60.3,0.0,0.0,27.0,5.12,46.0,57.25,744.5,-0.3,29.97,0.0
2018-04-19 16:00:00,2018-04-19 17:00:00,36.0,,5.42,7.27,8.27,9.52,0.1,55.73,0.0,0.0,27.0,5.65,46.0,35.0,744.0,-0.3,29.85,0.0
2018-04-19 17:00:00,2018-04-19 18:00:00,31.5,,5.2,14.02,11.67,9.78,0.1,53.23,0.0,0.0,27.75,3.62,46.0,12.75,744.0,-0.3,29.28,0.0
2018-04-19 18:00:00,2018-04-19 19:00:00,37.0,,6.88,35.5,24.47,11.02,0.49,42.25,0.0,0.0,29.5,0.85,46.0,6.0,744.25,-0.3,28.4,0.0
2018-04-19 19:00:00,2018-04-19 20:00:00,49.75,,7.9,71.15,44.28,12.32,0.19,26.88,0.0,0.0,30.0,0.43,46.0,6.0,745.0,-0.3,27.75,0.0
2018-04-19 20:00:00,2018-04-19 21:00:00,75.75,,13.12,113.95,71.27,13.37,1.13,11.57,0.0,0.0,30.75,0.35,46.0,6.0,745.0,-0.3,27.25,0.0
2018-04-19 21:00:00,2018-04-19 22:00:00,67.75,,17.27,133.27,63.67,15.35,1.19,5.65,0.0,0.0,31.0,0.3,46.0,6.0,745.0,-0.3,26.8,0.0
2018-04-19 22:00:00,2018-04-19 23:00:00,76.75,,254.68,177.88,301.65,36.27,4.17,3.45,0.0,0.0,32.75,0.3,46.0,6.0,745.0,-0.3,26.4,0.0
2018-04-19 23:00:00,2018-04-20 00:00:00,91.75,,209.85,157.93,184.95,28.32,3.93,2.28,0.0,0.0,36.25,0.3,46.0,6.0,745.0,-0.3,25.7,0.0
2018-04-20 00:00:00,2018-04-20 01:00:00,103.5,,276.95,153.87,307.0,29.0,3.5,2.32,0.0,0.0,37.0,0.3,46.0,6.0,745.0,-0.3,25.55,0.0
2018-04-20 01:00:00,2018-04-20 02:00:00,108.75,,344.55,150.15,360.0,36.53,3.98,2.42,0.0,0.0,39.25,0.3,46.0,6.0,745.0,-0.3,25.1,0.0
2018-04-20 02:00:00,2018-04-20 03:00:00,120.0,,77.9,117.7,125.93,13.23,1.53,1.87,0.0,0.0,38.0,0.3,46.0,6.0,745.0,-0.3,25.07,0.0
2018-04-20 03:00:00,2018-04-20 04:00:00,84.33,,175.03,122.9,207.7,20.13,1.86,2.87,0.0,0.0,40.0,0.3,46.0,6.0,745.0,-0.3,24.6,0.0
2018-04-20 04:00:00,2018-04-20 05:00:00,92.0,,157.82,113.7,188.78,14.1,1.41,2.77,0.0,0.0,41.75,0.3,46.0,6.0,745.0,-0.3,24.35,0.0
2018-04-20 05:00:00,2018-04-20 06:00:00,80.33,,32.1,94.37,76.3,11.83,0.21,4.4,0.0,0.0,38.0,0.33,46.0,6.33,745.0,-0.3,24.27,0.0
2018-04-20 06:00:00,2018-04-20 07:00:00,68.25,,38.22,92.25,80.18,12.6,0.06,5.65,0.0,0.0,40.5,0.57,46.0,37.0,745.25,-0.3,24.05,0.0
2018-04-20 07:00:00,2018-04-20 08:00:00,88.5,,39.02,81.93,75.32,12.03,0.46,9.08,0.0,0.0,44.0,0.57,46.0,94.0,746.0,-0.3,23.8,0.0
2018-04-20 08:00:00,2018-04-20 09:00:00,106.75,,12.68,65.9,36.5,17.2,1.2,21.4,0.0,0.0,45.0,0.75,46.0,378.0,746.0,-0.3,24.62,0.0
2018-04-20 09:00:00,2018-04-20 10:00:00,122.75,,12.4,62.45,43.3,21.1,0.83,40.07,0.0,0.0,42.75,0.95,46.0,382.5,746.25,-0.3,25.83,0.0
2018-04-20 10:00:00,2018-04-20 11:00:00,127.75,,8.47,63.7,40.73,18.07,0.41,45.3,0.0,0.0,42.5,1.5,46.0,531.0,747.0,-0.3,26.28,0.0
2018-04-20 11:00:00,2018-04-20 12:00:00,112.75,,10.93,43.2,26.35,14.2,0.79,47.73,0.0,0.0,37.5,1.1,46.0,624.0,746.25,-0.3,27.83,0.0
2018-04-20 12:00:00,2018-04-20 13:00:00,194.5,,11.83,34.65,28.02,13.35,0.7,89.92,0.0,0.0,35.75,1.12,46.0,565.0,746.0,-0.3,28.75,0.0
2018-04-20 13:00:00,2018-04-20 14:00:00,73.0,,22.27,46.47,42.83,11.7,0.43,50.5,0.0,0.0,33.5,1.4,46.0,456.5,746.0,-0.3,29.32,0.0
2018-04-20 14:00:00,2018-04-20 15:00:00,53.75,,7.78,35.02,24.95,10.45,0.98,47.25,0.0,0.0,30.75,1.7,46.0,86.75,745.25,-0.3,29.72,0.0
2018-04-20 15:00:00,2018-04-20 16:00:00,41.0,,9.4,37.93,27.8,8.73,1.08,,0.0,0.0,29.33,1.33,46.0,48.33,745.0,-0.3,29.93,0.0
2018-04-20 16:00:00,2018-04-20 17:00:00,28.75,,7.88,35.2,25.1,11.03,0.73,46.68,0.0,0.0,30.5,1.25,46.0,26.0,745.0,-0.3,29.57,0.0
2018-04-20 17:00:00,2018-04-20 18:00:00,34.0,,8.88,45.37,31.32,13.48,1.17,44.83,0.0,0.0,32.75,1.03,46.0,11.5,745.0,-0.3,28.62,0.0
2018-04-20 18:00:00,2018-04-20 19:00:00,34.25,,14.5,64.87,34.75,14.65,1.66,33.55,0.0,0.0,35.25,0.58,46.0,6.0,745.0,-0.3,27.58,0.0
2018-04-20 19:00:00,2018-04-20 20:00:00,39.75,,36.73,91.88,69.13,18.28,2.15,20.7,0.0,0.0,37.0,0.38,46.0,6.0,745.0,-0.3,26.82,0.25
2018-04-20 20:00:00,2018-04-20 21:00:00,58.0,,58.45,119.58,111.15,18.3,2.29,12.0,0.0,0.0,38.5,0.33,46.0,6.0,745.5,-0.3,26.35,0.0
2018-04-20 21:00:00,2018-04-20 22:00:00,65.75,,14.7,74.65,51.65,13.3,1.0,16.22,0.0,0.0,39.5,0.3,46.0,6.0,746.0,-0.3,25.78,0.0
2018-04-20 22:00:00,2018-04-20 23:00:00,57.0,,37.02,113.63,71.38,12.58,1.52,5.7,0.0,0.0,41.5,0.3,46.0,6.0,746.0,-0.3,25.32,0.0
2018-04-20 23:00:00,2018-04-21 00:00:00,70.25,,36.75,113.17,90.1,16.55,1.59,2.2,0.0,0.0,43.0,0.3,46.0,6.0,746.0,-0.3,24.97,0.0
2018-04-21 00:00:00,2018-04-21 01:00:00,72.75,,26.87,95.4,54.45,13.95,1.4,7.85,0.0,0.0,42.25,0.38,46.0,6.0,746.0,-0.3,24.85,0.0
2018-04-21 01:00:00,2018-04-21 02:00:00,67.75,,13.3,84.67,41.87,10.92,1.05,10.35,0.0,0.0,43.5,0.73,46.0,6.0,746.0,-0.3,24.63,0.0
2018-04-21 02:00:00,2018-04-21 03:00:00,64.0,,9.8,53.93,36.67,10.0,0.79,15.57,0.0,0.0,44.0,1.37,46.0,6.0,746.0,-0.3,24.17,0.0
2018-04-21 03:00:00,2018-04-21 04:00:00,59.5,,11.42,16.43,18.97,7.12,0.48,23.98,0.0,0.0,42.0,1.25,46.0,6.0,746.0,-0.3,23.55,0.0
2018-04-21 04:00:00,2018-04-21 05:00:00,55.5,,8.67,15.5,11.55,12.05,0.69,24.7,0.0,0.0,43.75,2.88,46.0,6.0,746.5,-0.3,22.95,0.0
2018-04-21 05:00:00,2018-04-21 06:00:00,40.75,,7.02,19.15,15.88,13.78,0.65,25.47,0.0,0.0,43.25,1.38,46.0,6.25,747.0,-0.3,22.77,0.0
2018-04-21 06:00:00,2018-04-21 07:00:00,45.75,,8.2,18.7,16.6,15.22,0.6,25.08,0.0,0.0,43.25,1.6,46.0,75.75,747.0,-0.3,22.78,0.0
2018-04-21 07:00:00,2018-04-21 08:00:00,45.0,,8.32,30.92,23.23,17.25,0.6,26.3,0.0,0.0,42.75,1.0,46.0,272.5,747.25,-0.3,23.33,0.0
2018-04-21 08:00:00,2018-04-21 09:00:00,44.25,,9.48,29.0,23.15,15.28,0.78,34.2,0.0,0.0,39.75,1.8,46.0,457.25,748.0,-0.3,24.57,0.0
2018-04-21 09:00:00,2018-04-21 10:00:00,42.5,,7.15,18.7,15.75,15.7,0.65,43.17,0.0,0.0,37.5,1.9,46.0,570.75,748.0,-0.3,25.85,0.0
2018-04-21 10:00:00,2018-04-21 11:00:00,40.5,,10.8,27.35,15.6,11.17,0.29,48.48,0.0,0.0,33.5,2.88,46.0,651.25,748.0,-0.3,27.35,0.0
2018-04-21 11:00:00,2018-04-21 12:00:00,30.25,,6.93,19.8,16.15,10.25,0.44,53.22,0.0,0.0,31.75,2.8,46.0,649.25,747.75,-0.3,28.12,0.0
2018-04-21 12:00:00,2018-04-21 13:00:00,32.75,,11.65,13.67,14.47,10.68,0.34,91.53,0.0,0.0,30.75,3.48,46.0,572.0,747.0,-0.3,28.55,0.0
2018-04-21 13:00:00,2018-04-21 14:00:00,36.5,,14.07,12.43,18.03,9.65,0.66,49.52,0.0,0.0,28.5,4.43,46.0,465.0,747.0,-0.3,28.92,0.0
2018-04-21 14:00:00,2018-04-21 15:00:00,32.0,,9.88,9.45,13.05,9.22,0.55,49.85,0.0,0.0,28.0,4.45,46.0,86.75,746.0,-0.3,29.25,0.0
2018-04-21 15:00:00,2018-04-21 16:00:00,31.0,,6.17,6.35,8.4,9.77,,53.8,0.0,0.0,27.25,5.22,46.0,57.0,746.0,-0.3,29.15,0.0
2018-04-21 16:00:00,2018-04-21 17:00:00,30.25,,8.12,3.5,7.5,9.8,0.44,53.73,0.0,0.0,27.0,3.95,46.0,35.25,746.0,-0.3,29.0,0.0
2018-04-21 17:00:00,2018-04-21 18:00:00,36.25,,11.9,9.37,11.0,8.43,0.07,48.5,0.0,0.0,28.25,5.33,46.0,14.0,746.0,-0.3,28.38,0.0
2018-04-21 18:00:00,2018-04-21 19:00:00,37.0,,5.65,18.9,14.65,9.25,0.62,43.95,0.0,0.0,29.5,4.17,46.0,6.0,746.0,-0.3,27.5,0.0
2018-04-21 19:00:00,2018-04-21 20:00:00,45.0,,12.63,27.75,25.03,10.0,0.31,36.75,0.0,0.0,31.0,3.6,46.0,6.0,746.5,-0.3,26.75,0.0
2018-04-21 20:00:00,2018-04-21 21:00:00,43.0,,7.27,32.97,17.62,11.17,0.78,34.0,0.0,0.0,31.0,3.65,46.0,6.0,747.0,-0.3,26.15,0.0
2018-04-21 21:00:00,2018-04-21 22:00:00,48.25,,6.67,30.1,16.1,11.27,0.71,32.25,0.0,0.0,31.75,3.57,46.0,6.0,747.0,-0.3,25.33,0.0
2018-04-21 22:00:00,2018-04-21 23:00:00,50.75,,7.95,20.38,17.3,11.25,0.65,34.5,0.0,0.0,30.75,3.12,46.0,6.0,747.0,-0.3,24.95,0.0
2018-04-21 23:00:00,2018-04-22 00:00:00,38.33,,7.9,12.23,7.8,12.03,0.61,43.27,0.0,0.0,29.67,3.67,46.0,6.0,747.0,-0.3,24.67,0.0
2018-04-22 00:00:00,2018-04-22 01:00:00,42.75,,6.32,13.92,12.55,15.28,0.63,46.4,0.0,0.0,30.0,3.1,46.0,6.0,747.0,-0.3,24.25,0.0
2018-04-22 01:00:00,2018-04-22 02:00:00,55.75,,6.27,19.35,12.1,21.65,0.44,47.73,0.0,0.0,30.75,2.17,46.0,6.0,747.0,-0.3,23.88,0.0
2018-04-22 02:00:00,2018-04-22 03:00:00,61.0,,6.48,11.25,11.27,23.05,0.11,46.85,0.0,0.0,32.0,2.82,46.0,6.0,747.0,-0.3,23.55,0.0
2018-04-22 03:00:00,2018-04-22 04:00:00,60.25,,5.05,12.62,10.8,25.5,0.49,43.55,0.0,0.0,33.5,2.35,46.0,6.0,747.0,-0.3,23.13,0.0
2018-04-22 04:00:00,2018-04-22 05:00:00,58.5,,7.38,13.12,12.97,22.25,0.64,40.75,0.0,0.0,34.75,2.7,46.0,6.0,747.0,-0.3,22.92,0.0
2018-04-22 05:00:00,2018-04-22 06:00:00,62.5,,8.03,19.43,12.65,19.8,0.73,37.3,0.0,0.0,35.5,2.53,46.0,6.25,747.75,-0.3,22.75,0.0
2018-04-22 06:00:00,2018-04-22 07:00:00,71.0,,7.52,22.35,17.98,20.97,0.66,34.45,0.0,0.0,36.75,1.6,46.0,82.5,748.0,-0.3,22.5,0.0
2018-04-22 07:00:00,2018-04-22 08:00:00,72.75,,8.2,22.55,18.65,22.35,0.65,38.4,0.0,0.0,36.25,1.85,46.0,301.25,748.5,-0.3,23.0,0.0
2018-04-22 08:00:00,2018-04-22 09:00:00,69.0,,6.1,16.75,7.17,18.03,0.45,46.3,0.0,0.0,36.0,2.77,46.0,490.0,749.0,-0.3,23.73,0.0
2018-04-22 09:00:00,2018-04-22 10:00:00,62.75,,9.05,13.15,14.35,14.55,0.16,58.05,0.0,0.0,32.25,4.88,46.0,678.5,749.0,-0.3,25.33,0.0
2018-04-22 10:00:00,2018-04-22 11:00:00,42.25,,6.6,2.93,6.93,5.97,,62.45,0.0,0.0,27.25,7.85,46.0,756.0,749.0,-0.3,26.3,0.0
2018-04-22 11:00:00,2018-04-22 12:00:00,18.75,,6.55,2.9,6.45,4.43,0.3,63.32,0.0,0.0,27.0,7.83,46.0,777.0,749.0,-0.3,26.83,0.0
2018-04-22 12:00:00,2018-04-22 13:00:00,22.25,,10.2,6.3,9.5,8.92,0.5,97.7,0.0,0.0,26.5,7.8,46.0,686.0,748.5,-0.3,27.27,0.0
2018-04-22 13:00:00,2018-04-22 14:00:00,29.75,,15.17,5.4,15.2,10.3,1.06,62.77,0.0,0.0,25.5,7.15,46.0,515.75,748.0,-0.3,27.77,0.0
2018-04-22 14:00:00,2018-04-22 15:00:00,15.5,,5.27,3.83,4.75,10.1,,64.27,0.0,0.0,25.0,6.55,46.0,55.75,748.0,-0.3,28.13,0.0
2018-04-22 15:00:00,2018-04-22 16:00:00,19.0,,6.33,4.87,4.95,10.88,0.06,65.4,0.0,0.0,24.5,7.2,46.0,36.25,747.0,-0.3,28.25,0.0
2018-04-22 16:00:00,2018-04-22 17:00:00,16.5,,6.15,2.65,6.38,9.65,0.16,64.9,0.0,0.0,24.25,6.27,46.0,20.5,747.0,-0.3,28.1,0.0
2018-04-22 17:00:00,2018-04-22 18:00:00,19.33,,5.17,14.63,11.97,9.57,0.36,60.23,0.0,0.0,25.33,4.1,46.0,9.67,747.0,-0.3,27.7,0.0
2018-04-22 18:00:00,2018-04-22 19:00:00,23.0,,8.5,32.43,24.17,10.13,0.53,50.07,0.0,0.0,27.0,2.27,46.0,6.0,747.0,-0.3,26.67,0.0
2018-04-22 19:00:00,2018-04-22 20:00:00,27.75,,11.33,62.6,42.5,13.7,0.87,34.95,0.0,0.0,27.75,3.15,46.0,6.0,748.0,-0.3,26.12,0.0
2018-04-22 20:00:00,2018-04-22 21:00:00,35.75,,8.45,46.68,31.7,11.8,1.14,41.97,0.0,0.0,28.0,4.23,46.0,6.0,748.0,-0.3,25.73,0.0
2018-04-22 21:00:00,2018-04-22 22:00:00,32.5,,7.55,30.02,22.12,11.45,0.97,49.13,0.0,0.0,28.0,3.55,46.0,6.0,748.0,-0.3,25.32,0.0
2018-04-22 22:00:00,2018-04-22 23:00:00,28.0,,8.17,30.88,23.1,13.45,0.96,47.2,0.0,0.0,29.75,3.0,46.0,6.0,748.0,-0.3,24.6,0.0
2018-04-22 23:00:00,2018-04-23 00:00:00,37.25,,6.07,29.53,20.62,13.65,0.95,47.2,0.0,0.0,30.25,3.35,46.0,6.0,748.0,-0.3,24.15,0.0
2018-04-23 00:00:00,2018-04-23 01:00:00,38.0,,8.77,23.7,19.73,14.2,0.72,45.0,0.0,0.0,31.67,3.03,46.0,6.0,748.0,-0.3,23.53,0.0
2018-04-23 01:00:00,2018-04-23 02:00:00,39.75,,20.67,16.8,19.05,14.58,0.6,42.82,0.0,0.0,32.75,2.35,46.0,6.0,748.0,-0.3,23.03,0.0
2018-04-23 02:00:00,2018-04-23 03:00:00,44.0,,9.1,17.9,12.7,15.3,0.55,43.1,0.0,0.0,32.75,2.17,46.0,6.0,748.0,-0.3,22.75,0.0
2018-04-23 03:00:00,2018-04-23 04:00:00,40.5,,8.57,17.15,16.1,15.38,0.62,44.12,0.0,0.0,32.0,2.03,46.0,6.0,748.0,-0.3,22.75,0.0
2018-04-23 04:00:00,2018-04-23 05:00:00,106.5,,7.53,14.93,10.53,14.2,0.42,42.57,0.0,0.0,32.5,1.4,46.0,6.0,748.0,-0.3,22.42,0.0
2018-04-23 05:00:00,2018-04-23 06:00:00,36.0,,10.03,25.97,21.97,14.87,0.41,38.23,0.0,0.0,33.67,2.13,46.0,6.0,748.0,-0.3,22.0,0.0
2018-04-23 06:00:00,2018-04-23 07:00:00,48.0,,10.22,44.22,31.83,19.12,0.63,32.12,0.0,0.0,33.5,1.62,46.0,155.5,748.0,-0.3,22.4,0.0
2018-04-23 07:00:00,2018-04-23 08:00:00,55.75,,10.58,33.1,26.2,21.33,0.62,43.28,0.0,0.0,32.0,2.9,46.0,384.25,749.0,-0.3,23.22,0.0
2018-04-23 08:00:00,2018-04-23 09:00:00,51.5,,8.0,39.25,23.22,21.05,0.79,53.4,0.0,0.0,31.75,2.27,46.0,568.5,749.0,-0.3,24.4,0.0
2018-04-23 09:00:00,2018-04-23 10:00:00,48.25,,5.05,26.5,18.2,21.25,0.75,68.23,0.0,0.0,30.5,2.88,46.0,704.75,749.0,-0.3,25.67,0.0
2018-04-23 10:00:00,2018-04-23 11:00:00,38.5,,6.4,11.23,11.17,12.43,0.63,69.38,0.0,0.0,27.75,4.85,46.0,766.25,749.0,-0.3,26.75,0.0
2018-04-23 11:00:00,2018-04-23 12:00:00,24.75,,7.8,7.23,7.62,11.37,0.52,69.82,0.0,0.0,26.25,6.15,46.0,785.5,748.25,-0.3,27.1,0.0
2018-04-23 12:00:00,2018-04-23 13:00:00,23.25,,13.65,8.53,13.88,11.67,0.34,103.83,0.0,0.0,26.0,5.27,46.0,660.5,748.0,-0.3,27.6,0.0
2018-04-23 13:00:00,2018-04-23 14:00:00,22.0,,21.4,13.3,24.47,13.0,0.75,75.18,0.0,0.0,25.25,5.05,46.0,487.75,747.75,-0.3,27.95,0.0
2018-04-23 14:00:00,2018-04-23 15:00:00,22.75,,7.37,5.65,7.25,11.5,0.35,73.5,0.0,0.0,25.0,4.9,46.0,46.25,747.0,-0.3,28.28,0.0
2018-04-23 15:00:00,2018-04-23 16:00:00,16.5,,8.45,9.83,12.1,10.05,,72.5,0.0,0.0,24.0,4.92,46.0,26.5,747.0,-0.3,28.47,0.0
2018-04-23 16:00:00,2018-04-23 17:00:00,19.0,,6.73,25.38,16.15,11.7,0.23,68.93,0.0,0.0,24.25,4.35,46.0,17.5,747.0,-0.3,28.4,0.0
2018-04-23 17:00:00,2018-04-23 18:00:00,21.5,,14.78,27.55,26.7,15.35,0.37,68.98,0.0,0.0,25.0,4.28,46.0,10.25,747.0,-0.3,27.8,0.0
2018-04-23 18:00:00,2018-04-23 19:00:00,23.5,,6.93,64.4,35.38,16.7,0.39,56.43,0.0,0.0,26.25,3.23,46.0,6.0,747.0,-0.3,26.9,0.0
2018-04-23 19:00:00,2018-04-23 20:00:00,94.5,,6.4,78.38,46.9,16.78,0.81,47.35,0.0,0.0,27.0,3.68,46.0,6.0,747.25,-0.3,26.32,0.0
2018-04-23 20:00:00,2018-04-23 21:00:00,38.67,,5.8,73.33,43.73,15.27,0.9,45.17,0.0,0.0,27.67,2.2,46.0,6.0,748.0,-0.3,25.9,0.0
2018-04-23 21:00:00,2018-04-23 22:00:00,40.75,,9.4,51.52,35.07,15.7,0.71,53.28,0.0,0.0,29.5,1.57,46.0,6.0,748.0,-0.3,25.28,0.0
2018-04-23 22:00:00,2018-04-23 23:00:00,40.75,,7.0,47.6,31.0,15.05,0.51,53.05,0.0,0.0,30.25,1.55,46.0,6.0,748.0,-0.3,24.8,0.0
2018-04-23 23:00:00,2018-04-24 00:00:00,35.25,,10.23,53.37,27.53,14.6,0.55,47.4,0.0,0.0,31.75,1.25,46.0,6.0,748.0,-0.3,24.22,0.0
2018-04-24 00:00:00,2018-04-24 01:00:00,39.75,,8.57,68.25,43.27,14.97,0.58,35.48,0.0,0.0,32.75,0.3,46.0,6.0,747.5,-0.3,23.92,0.0
2018-04-24 01:00:00,2018-04-24 02:00:00,46.67,,6.2,75.03,44.93,16.6,0.62,34.27,0.0,0.0,33.0,0.33,46.0,6.0,747.0,-0.3,23.77,0.0
2018-04-24 02:00:00,2018-04-24 03:00:00,54.75,,30.35,68.4,61.05,16.53,0.59,27.62,0.0,0.0,33.75,0.3,46.0,6.0,747.0,-0.3,23.47,0.0
2018-04-24 03:00:00,2018-04-24 04:00:00,57.75,,23.32,83.5,50.85,15.35,0.4,13.22,0.0,0.0,35.75,0.33,46.0,6.0,747.0,-0.3,23.03,0.0
2018-04-24 04:00:00,2018-04-24 05:00:00,78.5,,20.1,73.22,55.3,20.33,0.18,11.75,0.0,0.0,36.5,0.3,46.0,6.0,747.0,-0.3,22.87,0.0
2018-04-24 05:00:00,2018-04-24 06:00:00,214.25,,22.4,93.73,68.07,20.92,0.37,10.33,0.0,0.0,37.5,0.3,46.0,6.75,747.5,-0.3,22.58,0.0
2018-04-24 06:00:00,2018-04-24 07:00:00,62.25,,18.35,78.25,56.55,23.07,0.47,20.85,0.0,0.0,36.75,0.33,46.0,105.5,748.0,-0.3,22.9,0.0
2018-04-24 07:00:00,2018-04-24 08:00:00,80.75,,16.72,96.97,65.18,20.83,1.41,34.67,0.0,0.0,35.0,0.63,46.0,319.75,748.0,-0.3,23.88,0.0
2018-04-24 08:00:00,2018-04-24 09:00:00,82.0,,11.72,46.93,34.47,17.05,0.68,61.67,0.0,0.0,32.75,3.5,46.0,504.25,748.5,-0.3,24.7,0.0
2018-04-24 09:00:00,2018-04-24 10:00:00,57.75,,6.95,44.75,29.45,12.95,0.48,69.67,0.0,0.0,31.25,2.62,46.0,646.0,748.75,-0.3,25.8,0.0
2018-04-24 10:00:00,2018-04-24 11:00:00,47.25,,9.85,29.9,15.97,12.2,,74.55,0.0,0.0,28.75,2.43,46.0,719.75,748.0,-0.3,27.1,0.0
2018-04-24 11:00:00,2018-04-24 12:00:00,43.75,,7.15,17.15,14.93,13.42,0.46,79.55,0.0,0.0,27.75,2.2,46.0,708.5,748.0,-0.3,27.9,0.0
2018-04-24 12:00:00,2018-04-24 13:00:00,37.5,,20.95,11.67,20.75,14.38,,107.7,0.0,0.0,26.25,3.25,46.0,613.0,747.75,-0.3,28.33,0.0
2018-04-24 13:00:00,2018-04-24 14:00:00,30.5,,17.5,11.65,18.3,14.75,0.83,82.75,0.0,0.0,26.25,4.88,46.0,446.75,747.0,-0.3,28.68,0.0
2018-04-24 14:00:00,2018-04-24 15:00:00,31.0,,5.25,9.2,9.18,14.35,0.63,82.15,0.0,0.0,26.0,5.15,46.0,60.75,746.5,-0.3,28.97,0.0
2018-04-24 15:00:00,2018-04-24 16:00:00,27.25,,5.6,5.23,7.3,15.1,,75.8,0.0,0.0,25.25,4.27,46.0,39.25,746.0,-0.3,29.25,0.0
2018-04-24 16:00:00,2018-04-24 17:00:00,25.75,,6.3,7.23,7.47,14.25,0.79,78.25,0.0,0.0,25.0,2.93,46.0,23.25,746.0,-0.3,29.15,0.0
2018-04-24 17:00:00,2018-04-24 18:00:00,29.75,,5.47,19.33,11.03,13.95,0.69,73.77,0.0,0.0,25.5,1.05,46.0,10.75,746.0,-0.3,28.85,0.0
2018-04-24 18:00:00,2018-04-24 19:00:00,36.75,,6.17,40.45,21.5,13.75,0.51,60.58,0.0,0.0,27.25,0.58,46.0,6.0,746.0,-0.3,27.83,0.0
2018-04-24 19:00:00,2018-04-24 20:00:00,43.75,,10.18,63.05,41.82,12.83,1.38,45.2,0.0,0.0,28.5,0.35,46.0,6.0,746.75,-0.3,26.9,0.0
2018-04-24 20:00:00,2018-04-24 21:00:00,53.67,,8.67,114.97,68.2,16.03,1.15,26.73,0.0,0.0,29.67,0.3,46.0,6.0,747.0,-0.3,26.3,0.0
2018-04-24 21:00:00,2018-04-24 22:00:00,72.75,,162.98,181.85,229.22,26.12,3.22,14.83,0.0,0.0,31.0,0.3,46.0,6.0,747.0,-0.3,25.8,0.0
2018-04-24 22:00:00,2018-04-24 23:00:00,114.0,,448.65,249.15,455.6,42.82,6.71,3.1,0.0,0.0,33.75,0.3,46.0,6.0,747.0,-0.3,25.3,0.0
