From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),VWS (m/s),Xylene (ug/m3),RF (mm),AT (degree C)
2023-03-11 04:00:00,2023-03-11 05:00:00,44.93,110.91,3.35,18.4,12.3,111.25,0.99,0.82,12.27,3.07,6.56,2.46,6.78,,79.69,0.74,296.11,0.0,925.67,-0.58,,0.0,16.36
2023-03-11 05:00:00,2023-03-11 06:00:00,42.34,108.74,3.36,18.4,12.31,106.51,1.0,0.85,12.43,3.0,6.18,2.29,6.26,,78.8,0.51,299.36,0.0,926.3,-0.61,,0.0,16.18
2023-03-11 06:00:00,2023-03-11 07:00:00,39.69,101.48,3.48,21.54,14.04,101.18,0.92,0.83,10.01,3.11,5.9,2.29,6.26,,78.36,0.66,296.75,1.51,927.45,-0.63,,0.0,15.97
2023-03-11 07:00:00,2023-03-11 08:00:00,47.08,95.27,3.61,20.97,13.85,97.92,0.82,0.93,12.12,3.28,6.13,2.35,6.48,,72.66,0.35,280.79,69.99,929.1,0.52,,0.0,16.57
2023-03-11 08:00:00,2023-03-11 09:00:00,36.12,97.2,4.17,22.82,15.27,94.91,0.9,0.85,15.12,2.87,6.06,2.19,6.28,,65.82,0.17,236.62,229.54,930.35,0.62,,0.0,18.6
2023-03-11 09:00:00,2023-03-11 10:00:00,40.42,98.58,4.67,30.05,19.69,97.11,1.05,1.05,22.06,2.81,7.35,2.35,6.95,,61.41,0.58,148.83,338.48,930.85,-0.43,,0.0,21.25
2023-03-11 10:00:00,2023-03-11 11:00:00,47.9,107.38,3.56,19.59,13.09,108.12,1.38,1.17,33.05,3.77,9.73,3.01,8.96,,58.3,0.72,87.27,504.27,930.72,-0.43,,0.0,23.42
2023-03-11 11:00:00,2023-03-11 12:00:00,52.11,114.59,3.42,24.3,15.45,117.4,2.22,1.03,44.71,3.63,9.14,3.13,8.97,,50.96,0.97,121.72,580.07,930.05,0.11,,0.0,24.98
2023-03-11 12:00:00,2023-03-11 13:00:00,49.79,113.61,3.29,16.75,11.4,122.5,1.96,0.88,49.34,3.18,9.06,3.26,8.69,,45.4,0.89,135.87,623.83,928.8,4.31,,0.0,26.02
2023-03-11 13:00:00,2023-03-11 14:00:00,55.3,108.49,,,,,2.05,0.8,50.11,2.7,8.84,3.15,8.32,,40.54,0.8,174.08,581.19,927.0,2.0,,0.0,26.92
2023-03-11 14:00:00,2023-03-11 15:00:00,41.61,93.72,,,,,2.37,0.81,52.26,2.67,9.21,3.23,8.74,,39.51,0.68,203.89,477.65,925.4,-0.46,,0.0,27.28
2023-03-11 15:00:00,2023-03-11 16:00:00,41.57,99.81,,,,,2.29,0.82,48.4,2.86,10.33,3.64,9.86,,40.36,0.94,220.68,361.91,924.07,0.43,,0.0,27.07
2023-03-11 16:00:00,2023-03-11 17:00:00,40.35,90.54,,,,,2.17,0.88,50.4,3.26,11.61,4.15,10.86,,41.68,1.08,269.73,200.14,923.45,-0.57,,0.0,26.81
2023-03-11 17:00:00,2023-03-11 18:00:00,39.66,88.59,,,,,,0.97,44.24,5.01,15.03,5.01,13.04,,44.66,0.95,271.7,56.48,923.7,-0.69,,0.0,25.94
2023-03-11 18:00:00,2023-03-11 19:00:00,39.5,97.02,,,,,,,34.97,6.5,18.41,5.96,15.84,,47.38,0.48,269.64,0.57,924.35,-0.69,,0.0,24.94
2023-03-11 19:00:00,2023-03-11 20:00:00,43.61,106.99,,,,,,,32.05,7.69,24.3,7.7,20.66,,48.25,0.65,273.23,0.0,925.4,-0.71,,0.0,24.02
2023-03-11 20:00:00,2023-03-11 21:00:00,49.06,117.64,,,,,,,27.76,9.68,25.33,8.23,22.08,,48.62,0.58,267.35,0.0,926.55,-0.71,,0.0,22.97
2023-03-11 21:00:00,2023-03-11 22:00:00,46.06,130.8,,,,,,,24.24,9.04,23.42,7.88,20.95,,53.34,0.96,297.78,0.0,927.25,-0.68,,0.0,22.02
2023-03-11 22:00:00,2023-03-11 23:00:00,58.79,129.13,,,,,,1.35,23.99,6.98,21.01,7.23,18.41,,55.93,0.92,297.81,0.0,927.4,-0.69,,0.0,21.5
2023-03-11 23:00:00,2023-03-12 00:00:00,56.42,132.86,,,,,,1.21,20.11,5.86,17.59,6.22,15.63,,64.89,0.94,303.9,0.0,927.22,-0.69,,0.0,20.44
2023-03-12 00:00:00,2023-03-12 01:00:00,61.36,126.86,,,,,,1.33,6.76,5.62,15.02,5.35,13.29,,76.55,0.35,277.72,0.0,926.77,-0.66,,0.0,19.37
2023-03-12 01:00:00,2023-03-12 02:00:00,71.94,133.91,,,,,1.01,1.17,14.52,5.57,13.84,4.88,11.89,,78.28,0.41,289.41,0.0,926.5,-0.64,,0.0,18.54
2023-03-12 02:00:00,2023-03-12 03:00:00,56.09,125.82,,,,,0.96,0.95,16.51,4.18,10.57,3.94,9.7,,76.18,0.27,252.37,0.0,926.25,-0.59,,0.0,18.13
2023-03-12 03:00:00,2023-03-12 04:00:00,41.77,119.65,,,,,0.99,0.84,13.99,3.38,8.36,3.17,7.84,,75.29,0.22,161.84,0.0,925.98,-0.58,,0.0,17.72
2023-03-12 04:00:00,2023-03-12 05:00:00,46.65,111.58,,,,,0.96,0.82,11.14,2.9,7.15,2.68,6.64,,75.98,0.24,130.59,0.0,926.0,-0.68,,0.0,17.22
2023-03-12 05:00:00,2023-03-12 06:00:00,50.58,98.92,3.56,39.98,23.74,108.31,0.77,0.83,7.64,2.79,6.48,2.39,5.91,,76.84,0.2,208.09,0.0,926.83,-0.65,,0.0,16.96
2023-03-12 06:00:00,2023-03-12 07:00:00,46.75,91.93,3.6,33.95,20.62,106.28,0.92,0.87,9.51,2.75,6.58,2.28,5.68,,76.81,0.47,300.57,1.29,928.15,-0.54,,0.0,16.79
2023-03-12 07:00:00,2023-03-12 08:00:00,49.89,99.1,4.03,32.67,20.3,104.69,0.85,0.95,9.03,3.14,7.58,2.42,6.07,,71.8,0.4,237.79,53.63,929.42,-0.54,,0.0,17.44
2023-03-12 08:00:00,2023-03-12 09:00:00,45.17,101.37,3.85,23.77,15.5,102.39,0.89,0.93,13.42,3.06,8.24,2.6,6.69,,63.57,0.28,62.18,193.11,930.4,0.68,,0.0,19.25
2023-03-12 09:00:00,2023-03-12 10:00:00,47.94,107.08,3.46,17.89,12.12,103.68,0.97,0.93,25.43,2.95,8.25,2.69,7.15,,56.65,0.55,77.66,291.61,930.92,0.65,,0.0,21.57
2023-03-12 10:00:00,2023-03-12 11:00:00,48.97,103.73,3.7,24.68,15.86,108.29,1.59,1.03,38.16,3.09,8.35,2.78,7.44,,52.87,0.47,86.75,435.46,930.72,0.69,,0.0,23.68
2023-03-12 11:00:00,2023-03-12 12:00:00,49.57,112.06,3.33,21.46,13.88,116.77,2.07,1.1,48.59,3.74,9.12,3.16,8.04,,52.64,0.61,149.22,519.34,929.9,0.92,,0.0,24.9
2023-03-12 12:00:00,2023-03-12 13:00:00,57.04,116.15,,,,,2.18,1.02,54.69,3.54,9.79,3.64,8.49,,51.43,0.8,155.33,550.07,928.25,3.9,,0.0,25.82
2023-03-12 13:00:00,2023-03-12 14:00:00,55.82,118.45,,,,,2.23,1.01,55.89,3.38,10.16,3.89,8.52,,46.86,0.8,221.99,512.41,926.42,2.74,,0.0,26.58
2023-03-12 14:00:00,2023-03-12 15:00:00,54.04,105.88,,,,,2.0,1.02,57.84,3.46,10.96,4.18,9.42,,43.99,1.11,278.94,427.77,924.57,-0.41,,0.0,27.04
2023-03-12 15:00:00,2023-03-12 16:00:00,51.42,106.73,,,,,2.05,1.04,59.96,3.42,12.25,4.56,10.67,,42.55,0.82,264.8,320.53,922.97,-0.6,,0.0,27.36
2023-03-12 16:00:00,2023-03-12 17:00:00,45.82,99.61,,,,,,,63.28,3.36,12.42,4.88,11.61,,45.38,0.66,134.7,175.46,922.25,-0.61,,0.0,26.71
2023-03-12 17:00:00,2023-03-12 18:00:00,50.54,101.26,,,,,,,51.7,3.14,11.37,4.57,10.99,,48.92,0.74,120.74,43.02,922.4,-0.64,,0.0,25.74
2023-03-12 18:00:00,2023-03-12 19:00:00,53.23,104.02,,,,,,,34.07,3.56,14.89,5.22,12.68,,54.16,0.42,101.11,0.36,923.23,-0.61,,0.0,24.7
2023-03-12 19:00:00,2023-03-12 20:00:00,54.02,128.39,,,,,,,20.79,4.65,20.07,6.67,16.79,,58.9,0.25,90.61,0.0,924.23,-0.61,,0.0,23.8
2023-03-12 20:00:00,2023-03-12 21:00:00,67.47,157.58,,,,,,,17.64,6.49,27.67,8.84,21.57,,61.48,0.22,99.73,0.0,925.55,-0.62,,0.0,23.01
2023-03-12 21:00:00,2023-03-12 22:00:00,72.81,182.8,,,,,,,4.43,7.19,29.91,9.98,24.58,,71.47,0.15,195.19,0.0,926.23,-0.61,,0.0,21.44
2023-03-12 22:00:00,2023-03-12 23:00:00,83.81,207.91,,,,,,,9.81,7.0,27.24,9.66,23.79,,74.07,0.35,133.05,0.0,926.2,-0.61,,0.0,20.57
2023-03-12 23:00:00,2023-03-13 00:00:00,76.05,176.29,,,,,,,13.26,5.57,20.12,7.71,18.87,,76.89,0.24,75.29,0.0,925.73,-0.58,,0.0,19.73
2023-03-13 00:00:00,2023-03-13 01:00:00,79.23,149.97,,,,,,1.1,11.69,4.59,14.73,5.75,14.47,,78.69,0.75,295.57,0.0,925.65,-0.6,,0.0,19.09
2023-03-13 01:00:00,2023-03-13 02:00:00,74.91,148.72,,,,,,1.07,11.22,4.2,11.7,4.6,11.41,,78.87,0.36,288.72,0.0,925.33,-0.59,,0.0,18.72
2023-03-13 02:00:00,2023-03-13 03:00:00,74.1,134.47,,,,,0.83,1.03,9.93,3.63,9.63,3.89,9.49,,79.95,0.78,299.45,0.0,924.67,-0.59,,0.0,18.43
2023-03-13 03:00:00,2023-03-13 04:00:00,67.75,153.81,,,,,0.82,1.01,16.74,3.79,8.62,3.5,8.41,,82.15,0.86,302.16,0.0,923.9,-0.54,,0.0,17.87
2023-03-13 04:00:00,2023-03-13 05:00:00,65.52,133.35,,,,,0.76,0.93,20.01,3.69,7.84,3.06,7.37,,79.46,0.62,251.08,0.0,923.8,-0.51,,0.0,17.82
2023-03-13 05:00:00,2023-03-13 06:00:00,62.15,99.67,,,,,0.85,0.93,10.28,3.4,7.04,2.71,6.52,,81.98,0.09,129.61,0.0,924.2,-0.52,,0.0,17.22
2023-03-13 06:00:00,2023-03-13 07:00:00,54.04,108.34,3.72,30.07,18.7,109.28,0.76,1.0,9.76,4.41,7.04,2.7,6.54,,79.17,0.64,299.72,3.54,925.17,-0.53,,0.0,17.32
2023-03-13 07:00:00,2023-03-13 08:00:00,56.59,98.46,3.73,22.04,14.51,110.18,0.84,1.0,14.57,4.13,7.48,2.7,6.69,,78.94,1.13,302.12,45.7,926.17,-0.24,,0.0,17.53
2023-03-13 08:00:00,2023-03-13 09:00:00,53.69,97.72,4.45,29.7,19.09,107.52,0.8,1.03,15.2,3.76,7.81,2.71,6.85,,69.39,0.59,136.95,209.51,927.28,-0.35,,0.0,19.35
2023-03-13 09:00:00,2023-03-13 10:00:00,48.48,115.13,3.61,18.86,12.74,100.06,1.08,1.06,37.18,3.58,8.61,2.94,7.85,,59.75,0.4,76.31,317.49,928.0,-0.19,,0.0,21.98
2023-03-13 10:00:00,2023-03-13 11:00:00,60.77,103.38,4.98,35.86,22.73,72.89,0.7,1.33,46.97,4.03,8.51,2.67,7.45,,56.11,0.53,251.38,431.33,928.22,-0.07,,0.0,24.15
2023-03-13 11:00:00,2023-03-13 12:00:00,58.97,143.59,4.78,29.45,19.22,72.36,0.84,1.59,67.35,5.29,14.1,4.42,12.21,,47.95,0.81,282.51,484.09,927.67,-0.41,,0.0,25.84
2023-03-13 12:00:00,2023-03-13 13:00:00,58.32,141.49,5.11,29.33,19.42,76.69,1.09,1.44,64.09,4.6,15.0,5.68,15.76,,43.99,1.26,272.52,562.11,926.42,-0.33,,0.0,26.87
2023-03-13 13:00:00,2023-03-13 14:00:00,52.92,121.95,3.68,18.17,12.44,94.86,0.89,1.25,57.47,3.97,15.37,7.03,18.8,,44.15,1.1,242.08,522.41,924.3,-0.42,,0.0,27.3
2023-03-13 14:00:00,2023-03-13 15:00:00,47.66,109.0,3.98,20.21,13.75,125.0,1.03,1.17,59.52,4.12,14.97,7.52,19.61,,39.78,1.35,274.62,487.93,922.3,-0.49,,0.0,27.9
2023-03-13 15:00:00,2023-03-13 16:00:00,34.46,92.01,3.94,20.76,14.01,136.13,1.18,1.21,69.75,3.36,14.88,8.07,20.18,,39.65,1.36,281.81,372.38,920.45,-0.45,,0.0,28.2
2023-03-13 16:00:00,2023-03-13 17:00:00,36.24,88.66,3.78,21.14,14.07,130.31,1.09,1.24,75.03,6.25,15.51,8.63,20.91,,39.09,1.21,264.24,216.67,919.53,-0.5,,0.0,28.02
2023-03-13 17:00:00,2023-03-13 18:00:00,41.98,95.61,4.31,29.0,18.61,108.06,1.83,1.31,78.32,7.58,14.69,6.8,17.79,,43.75,1.0,266.09,59.68,919.53,-0.44,,0.0,27.23
2023-03-13 18:00:00,2023-03-13 19:00:00,43.5,110.44,4.57,40.15,24.64,89.37,2.14,1.56,62.06,6.25,24.04,6.86,18.96,,48.4,0.74,267.21,1.65,920.35,-0.38,,0.0,25.85
2023-03-13 19:00:00,2023-03-13 20:00:00,44.0,122.87,5.36,56.97,34.21,73.1,1.17,1.91,46.79,7.02,26.17,8.9,24.27,,50.23,0.64,273.93,0.0,921.3,-0.42,,0.0,24.97
2023-03-13 20:00:00,2023-03-13 21:00:00,58.92,132.95,6.39,43.99,28.11,69.52,0.66,2.03,38.94,6.83,27.3,9.91,27.04,,56.3,0.74,273.31,0.0,922.45,-0.35,,0.0,23.8
2023-03-13 21:00:00,2023-03-13 22:00:00,68.01,138.53,3.97,32.55,20.19,66.87,0.44,1.94,36.28,6.29,23.83,9.23,25.45,,63.61,0.6,265.41,0.0,923.23,-0.39,,0.0,22.76
2023-03-13 22:00:00,2023-03-13 23:00:00,67.3,152.6,3.6,27.43,17.22,78.66,0.58,1.79,36.69,5.82,19.52,8.16,22.47,,69.56,0.53,269.58,0.0,923.3,-0.39,,0.0,21.85
2023-03-13 23:00:00,2023-03-14 00:00:00,67.2,153.99,3.61,21.34,14.05,85.77,0.67,1.76,35.63,5.81,15.45,6.83,18.79,,74.43,0.85,285.05,0.0,922.6,-0.39,,0.0,20.89
2023-03-14 00:00:00,2023-03-14 01:00:00,69.46,157.48,3.24,18.87,12.46,85.47,1.18,1.32,25.06,5.94,14.09,6.88,17.99,,78.54,0.65,282.66,0.0,921.95,-0.4,,0.0,19.99
2023-03-14 01:00:00,2023-03-14 02:00:00,74.39,156.0,3.18,17.35,11.62,63.98,0.73,1.29,24.55,6.33,13.38,7.41,18.67,,83.34,1.1,299.2,0.0,921.4,-0.4,,0.0,19.07
2023-03-14 02:00:00,2023-03-14 03:00:00,69.05,152.38,3.43,26.82,16.76,54.82,0.57,1.16,12.21,5.83,11.78,6.9,17.28,,84.19,0.35,238.92,0.0,920.65,-0.39,,0.0,18.23
2023-03-14 03:00:00,2023-03-14 04:00:00,72.59,144.4,3.35,26.4,16.49,49.98,0.42,0.95,16.16,4.6,10.05,6.36,16.05,,82.07,0.42,262.12,0.0,920.2,-0.39,,0.0,17.9
2023-03-14 04:00:00,2023-03-14 05:00:00,59.57,127.4,3.35,30.81,18.79,67.98,0.66,0.88,9.37,3.59,8.55,5.96,15.29,,85.69,0.48,213.32,0.0,919.98,-0.41,,0.0,17.27
2023-03-14 05:00:00,2023-03-14 06:00:00,58.41,126.26,3.33,13.29,9.62,75.27,0.85,0.91,15.19,3.68,8.86,5.7,14.77,,86.82,0.8,290.92,0.0,920.75,-0.41,,0.0,16.82
2023-03-14 06:00:00,2023-03-14 07:00:00,55.83,111.09,3.24,12.93,9.36,68.74,0.75,0.86,15.75,3.45,8.79,5.81,14.91,,89.96,1.44,302.71,0.69,922.1,-0.43,,0.0,16.52
2023-03-14 07:00:00,2023-03-14 08:00:00,51.58,106.92,3.61,14.72,10.58,49.48,0.44,0.94,16.11,3.78,8.3,5.61,14.39,,88.84,0.87,304.56,61.86,923.25,-0.32,,0.0,17.25
2023-03-14 08:00:00,2023-03-14 09:00:00,58.11,113.4,5.41,27.04,18.47,46.96,0.53,1.15,14.16,4.53,8.65,5.47,14.0,,80.44,0.46,115.41,206.49,923.92,-0.22,,0.0,19.49
2023-03-14 09:00:00,2023-03-14 10:00:00,63.53,124.13,4.91,30.08,19.65,51.39,0.68,1.28,25.14,5.05,10.7,5.8,14.8,,69.25,0.51,95.98,332.74,924.03,-0.34,,0.0,21.77
2023-03-14 10:00:00,2023-03-14 11:00:00,62.78,143.24,3.72,20.95,13.92,69.17,1.91,1.2,53.29,4.88,12.62,5.93,15.26,,56.31,0.66,110.96,480.86,923.55,-0.38,,0.0,24.42
2023-03-14 11:00:00,2023-03-14 12:00:00,62.54,143.57,3.71,27.75,17.47,76.46,3.02,1.22,61.66,4.13,11.01,4.47,11.85,,57.64,0.55,191.85,534.76,922.85,-0.3,,0.0,25.25
2023-03-14 12:00:00,2023-03-14 13:00:00,54.97,148.37,3.25,18.96,12.51,79.97,2.46,1.17,62.11,4.62,12.64,4.68,12.16,,50.52,0.66,187.01,561.22,921.05,-0.37,,0.0,26.68
2023-03-14 13:00:00,2023-03-14 14:00:00,55.08,133.62,3.34,20.96,13.63,85.6,1.91,1.12,60.47,4.53,13.23,4.8,12.7,,44.01,1.29,258.56,544.98,918.83,-0.4,,0.0,27.66
2023-03-14 14:00:00,2023-03-14 15:00:00,51.82,123.9,3.4,17.95,12.1,88.68,1.72,0.98,61.09,3.84,13.0,4.71,12.97,,40.82,1.5,262.65,480.33,917.05,-0.35,,0.0,28.17
2023-03-14 15:00:00,2023-03-14 16:00:00,58.86,129.34,3.55,18.56,12.55,87.38,2.09,0.92,67.88,3.41,11.97,4.29,12.48,,37.14,1.71,270.11,408.06,915.82,-0.39,,0.0,28.57
2023-03-14 16:00:00,2023-03-14 17:00:00,54.14,111.2,5.7,38.6,25.24,76.52,2.21,0.92,63.76,2.9,12.12,3.77,11.71,,37.37,1.69,269.15,279.12,914.8,-0.3,,0.0,28.41
2023-03-14 17:00:00,2023-03-14 18:00:00,45.77,101.53,4.42,29.27,18.84,84.38,1.92,0.92,54.89,2.79,12.03,3.79,11.83,,40.89,1.28,266.83,92.44,914.88,-0.36,,0.0,27.36
2023-03-14 18:00:00,2023-03-14 19:00:00,47.18,103.7,5.69,46.83,29.09,72.6,1.53,1.08,41.12,3.33,15.11,5.17,15.26,,44.91,0.95,268.06,3.61,916.4,-0.37,,0.0,25.77
2023-03-14 19:00:00,2023-03-14 20:00:00,44.27,106.59,6.4,31.81,21.75,65.12,1.14,1.21,26.59,4.11,17.48,5.85,17.39,,40.22,0.75,298.44,0.0,918.25,-0.38,,0.0,24.2
2023-03-14 20:00:00,2023-03-14 21:00:00,37.71,120.23,4.72,26.91,17.84,57.69,0.81,0.93,23.05,2.84,14.79,5.7,17.36,,42.93,0.21,210.62,0.0,919.1,-0.39,,0.0,22.29
2023-03-14 21:00:00,2023-03-14 22:00:00,35.75,102.5,4.0,24.51,16.01,61.78,0.89,0.88,25.52,2.14,13.21,5.43,16.84,,44.78,0.32,191.19,0.0,919.23,-0.37,,0.0,21.57
2023-03-14 22:00:00,2023-03-14 23:00:00,24.43,82.88,3.37,11.06,8.48,69.13,0.83,0.74,33.93,1.51,10.48,4.92,15.61,,45.55,1.35,304.3,0.0,919.28,-0.36,,0.0,21.04
2023-03-14 23:00:00,2023-03-15 00:00:00,20.38,55.58,3.17,6.69,6.03,66.2,0.89,0.6,31.28,1.15,8.78,4.97,15.52,,48.59,1.05,306.24,0.0,919.02,-0.18,,0.0,20.58
2023-03-15 00:00:00,2023-03-15 01:00:00,21.3,44.04,3.77,4.55,5.4,51.63,0.65,0.43,23.95,1.12,8.04,5.16,15.58,,51.43,0.61,258.1,0.0,919.07,-0.35,,0.0,19.88
2023-03-15 01:00:00,2023-03-15 02:00:00,18.17,33.39,3.73,11.35,8.92,45.34,0.51,0.4,18.25,0.97,6.82,4.74,14.3,,56.04,0.32,139.93,0.0,919.12,-0.36,,0.0,18.86
2023-03-15 02:00:00,2023-03-15 03:00:00,17.34,34.09,3.69,6.74,6.48,44.72,0.52,0.36,19.87,0.82,5.98,4.36,12.7,,58.52,0.7,290.05,0.0,918.95,-0.36,,0.0,18.4
2023-03-15 03:00:00,2023-03-15 04:00:00,13.22,20.84,3.67,6.83,6.51,54.89,0.65,0.37,21.15,0.64,4.76,4.01,11.92,,61.35,0.68,293.93,0.0,918.62,0.49,,0.0,17.72
2023-03-15 04:00:00,2023-03-15 05:00:00,14.61,31.91,3.94,12.43,9.65,56.92,0.66,0.4,15.96,0.6,3.99,3.56,10.86,,63.94,0.31,231.19,0.0,918.45,-0.25,,0.0,17.11
2023-03-15 05:00:00,2023-03-15 06:00:00,13.99,40.14,3.82,12.21,9.44,55.95,0.71,0.38,12.44,0.58,4.08,3.91,11.57,,64.89,0.23,125.54,0.0,918.83,-0.28,,0.0,16.75
2023-03-15 06:00:00,2023-03-15 07:00:00,16.49,40.35,3.87,13.02,9.9,47.21,0.67,0.37,13.64,0.57,4.05,4.01,11.72,,60.97,0.52,197.37,3.22,920.05,-0.29,,0.0,17.27
2023-03-15 07:00:00,2023-03-15 08:00:00,21.19,36.34,4.38,13.8,10.73,44.11,0.62,0.41,14.31,0.62,4.05,3.76,11.06,,56.34,0.23,199.45,92.25,921.28,-0.31,,0.0,18.74
2023-03-15 08:00:00,2023-03-15 09:00:00,17.56,42.33,7.1,20.48,16.39,46.6,0.71,0.5,16.8,0.81,4.8,3.77,11.2,,52.04,0.96,298.35,285.71,922.58,0.03,,0.0,20.47
2023-03-15 09:00:00,2023-03-15 10:00:00,16.82,51.36,5.94,16.0,13.12,56.7,1.06,0.62,29.87,1.19,6.23,4.3,12.48,,46.73,0.27,116.26,398.2,923.05,-0.29,,0.0,23.32
2023-03-15 10:00:00,2023-03-15 11:00:00,,,4.22,5.85,6.44,58.32,0.66,0.58,,1.4,7.27,4.02,12.14,,40.37,0.36,159.36,547.34,923.9,-0.07,,0.0,25.18
2023-03-15 11:00:00,2023-03-15 12:00:00,,,3.76,10.18,8.34,84.83,,0.61,30.77,1.72,8.55,4.96,14.38,,38.89,1.08,156.29,615.11,923.65,-0.01,,0.0,26.11
2023-03-15 12:00:00,2023-03-15 13:00:00,40.74,112.18,4.06,11.0,9.21,91.68,1.61,0.58,47.3,1.65,7.35,4.25,12.46,,40.49,0.76,164.52,648.15,922.18,-0.35,,0.0,26.77
2023-03-15 13:00:00,2023-03-15 14:00:00,41.86,105.46,4.72,18.47,13.79,96.3,1.88,0.57,59.31,1.68,6.62,3.5,10.69,,37.32,0.39,147.95,633.62,920.25,-0.38,,0.0,27.86
2023-03-15 14:00:00,2023-03-15 15:00:00,36.55,84.55,3.83,8.32,7.42,97.72,1.69,0.54,59.46,1.59,6.41,3.45,10.59,,39.81,1.3,156.55,546.47,918.3,-0.37,,0.0,27.86
2023-03-15 15:00:00,2023-03-15 16:00:00,24.56,77.31,4.02,9.27,8.07,89.81,1.67,0.59,65.56,1.6,5.39,2.67,8.47,,33.37,1.06,156.32,416.95,916.95,-0.23,,0.0,28.24
2023-03-15 16:00:00,2023-03-15 17:00:00,23.66,69.61,3.58,8.47,7.29,98.28,1.63,0.62,62.89,1.49,5.95,2.91,9.01,,35.57,1.23,152.79,226.24,915.8,-0.31,,0.0,27.64
2023-03-15 17:00:00,2023-03-15 18:00:00,30.82,66.74,3.57,12.54,9.41,100.9,1.58,0.65,62.07,1.69,8.04,4.64,12.97,,37.32,0.73,130.12,65.4,915.73,-0.4,,0.0,26.77
2023-03-15 18:00:00,2023-03-15 19:00:00,33.76,66.79,4.02,30.21,19.0,88.1,1.62,0.86,38.78,2.12,10.25,5.67,15.43,,40.91,0.43,103.72,0.91,916.58,-0.43,,0.0,25.58
2023-03-15 19:00:00,2023-03-15 20:00:00,31.52,85.22,7.96,64.74,43.5,69.07,1.53,1.35,8.9,3.41,15.8,7.06,18.68,,48.11,0.21,149.25,0.0,917.75,-0.41,,0.0,24.16
2023-03-15 20:00:00,2023-03-15 21:00:00,41.36,122.04,13.51,67.76,48.17,77.51,1.87,1.99,5.96,5.81,30.96,10.0,25.48,,54.06,0.16,146.44,0.0,919.07,-0.34,,0.0,23.01
2023-03-15 21:00:00,2023-03-15 22:00:00,59.42,152.84,4.78,34.06,21.63,68.52,1.37,1.72,21.91,5.7,29.05,10.45,27.27,,55.58,0.29,207.06,0.0,919.9,-0.35,,0.0,21.91
2023-03-15 22:00:00,2023-03-15 23:00:00,52.16,155.38,3.7,23.83,15.42,88.43,1.38,1.27,20.65,4.46,22.38,10.38,27.2,,55.64,0.41,284.35,0.0,919.75,-0.36,,0.0,20.91
2023-03-15 23:00:00,2023-03-16 00:00:00,54.46,128.16,3.84,26.19,16.77,66.36,1.15,1.04,19.77,3.41,16.75,9.52,24.89,,52.84,0.34,143.55,0.0,919.97,-0.35,,0.0,20.66
2023-03-16 00:00:00,2023-03-16 01:00:00,38.99,98.77,3.84,14.38,10.6,60.48,0.51,0.77,21.57,2.48,12.48,8.21,21.98,,51.38,1.28,300.14,0.0,919.75,-0.39,,0.0,20.48
2023-03-16 01:00:00,2023-03-16 02:00:00,38.0,85.19,3.95,10.43,8.61,62.72,0.43,0.66,24.11,1.95,9.55,7.21,19.64,,54.17,0.97,300.62,0.0,919.47,-0.35,,0.0,19.77
2023-03-16 02:00:00,2023-03-16 03:00:00,33.98,71.2,4.0,14.0,10.53,72.99,0.74,0.64,21.3,1.82,7.71,6.29,17.52,,54.6,0.19,212.21,0.0,918.55,-0.36,,0.0,19.09
2023-03-16 03:00:00,2023-03-16 04:00:00,30.2,67.34,3.93,16.54,11.79,73.62,0.66,0.62,18.12,1.38,6.38,5.57,15.36,,55.28,0.62,294.8,0.0,918.15,-0.39,,0.0,18.62
2023-03-16 04:00:00,2023-03-16 05:00:00,32.76,63.59,3.94,20.68,13.96,58.09,0.5,0.64,12.81,1.19,6.04,5.62,15.32,,56.91,1.03,295.83,0.0,918.73,-0.39,,0.0,18.15
2023-03-16 05:00:00,2023-03-16 06:00:00,30.17,63.73,3.93,12.15,9.5,48.41,0.31,0.56,16.87,1.13,5.52,5.31,15.07,,56.6,0.58,265.44,0.0,919.75,-0.32,,0.0,17.91
2023-03-16 06:00:00,2023-03-16 07:00:00,26.4,47.73,3.94,7.89,7.28,43.69,0.22,0.44,18.49,0.85,4.7,4.8,13.96,,55.7,0.42,241.86,4.25,921.03,-0.39,,0.0,17.96
2023-03-16 07:00:00,2023-03-16 08:00:00,19.75,43.91,4.25,11.59,9.46,46.13,0.21,0.45,19.24,0.75,4.32,4.33,12.45,,53.14,0.46,154.54,67.06,922.12,-0.35,,0.0,18.78
2023-03-16 08:00:00,2023-03-16 09:00:00,13.9,43.67,5.03,14.79,11.75,53.65,0.34,0.55,19.16,0.89,4.77,4.16,12.06,,50.58,0.23,200.9,235.88,923.48,-0.38,,0.0,20.75
2023-03-16 09:00:00,2023-03-16 10:00:00,9.74,51.56,5.49,16.62,13.09,61.2,0.74,0.68,29.9,1.18,6.09,4.35,12.64,,45.83,0.42,127.26,397.24,924.58,-0.41,,0.0,23.59
