From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppm),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),AT (degree C),RF (mm)
2021-12-27 09:00:00,2021-12-27 10:00:00,43.64,64.41,2.51,1.52,4.79,20.25,17.85,0.71,7.34,0.0,58.49,0.59,101.8,0.0,750.0,23.5,0.0
2021-12-27 10:00:00,2021-12-27 11:00:00,41.65,68.38,2.69,1.4,4.91,18.72,17.66,0.65,14.88,0.0,49.95,0.89,110.27,0.0,750.0,25.77,0.0
2021-12-27 11:00:00,2021-12-27 12:00:00,47.31,71.76,2.48,1.56,4.75,19.96,18.07,0.74,18.35,0.0,48.89,0.66,223.96,0.0,750.0,26.58,0.0
2021-12-27 12:00:00,2021-12-27 13:00:00,58.56,100.94,2.63,1.41,4.85,21.31,18.33,0.68,19.12,0.0,45.64,0.9,151.11,0.0,750.0,27.23,0.0
2021-12-27 13:00:00,2021-12-27 14:00:00,46.47,86.48,2.58,1.5,4.86,17.66,17.33,0.7,22.53,0.0,46.86,0.82,255.11,0.0,750.0,26.9,0.0
2021-12-27 14:00:00,2021-12-27 15:00:00,54.24,94.09,2.72,1.27,4.82,17.84,16.73,0.71,29.66,0.0,50.64,0.72,244.94,0.0,750.0,25.72,0.0
2021-12-27 15:00:00,2021-12-27 16:00:00,58.74,99.34,2.59,1.45,4.83,17.43,16.82,0.61,28.11,0.0,49.38,0.52,109.75,0.0,750.0,25.88,0.0
2021-12-27 16:00:00,2021-12-27 17:00:00,48.19,78.23,2.41,1.51,4.61,20.81,16.93,0.66,13.04,0.0,57.99,0.31,212.41,0.0,750.0,24.2,0.0
2021-12-27 17:00:00,2021-12-27 18:00:00,48.72,90.57,2.41,1.56,4.7,21.16,17.17,0.65,10.6,0.0,72.76,0.34,82.98,0.0,750.0,20.6,0.0
2021-12-27 18:00:00,2021-12-27 19:00:00,51.52,85.06,2.46,1.7,4.89,21.86,16.87,0.69,7.63,0.0,78.23,0.36,62.81,0.0,750.0,18.77,0.0
2021-12-27 19:00:00,2021-12-27 20:00:00,59.73,92.47,2.63,1.53,4.98,21.84,16.73,0.73,4.0,0.0,80.9,0.37,107.79,0.0,750.0,17.81,0.0
2021-12-27 20:00:00,2021-12-27 21:00:00,65.87,103.44,2.58,1.49,4.85,21.71,16.68,0.73,1.22,0.0,82.65,0.42,102.49,0.0,750.0,17.24,0.0
2021-12-27 21:00:00,2021-12-27 22:00:00,62.21,93.74,2.38,1.7,4.71,21.25,16.35,0.71,0.98,0.0,82.92,0.32,102.69,0.0,750.0,16.88,0.0
2021-12-27 22:00:00,2021-12-27 23:00:00,57.33,90.42,2.48,1.64,4.82,19.61,16.28,0.72,2.06,0.0,82.89,0.41,200.32,0.0,750.0,16.55,0.0
2021-12-27 23:00:00,2021-12-28 00:00:00,65.06,97.1,2.66,1.43,4.92,20.72,16.46,0.79,1.5,0.0,83.3,0.32,106.22,0.0,750.0,16.34,0.0
2021-12-28 00:00:00,2021-12-28 01:00:00,82.84,121.07,2.48,1.68,4.87,21.87,16.31,0.92,1.09,0.0,83.7,0.4,149.15,0.0,750.0,15.93,0.0
2021-12-28 01:00:00,2021-12-28 02:00:00,100.77,139.3,2.57,1.62,4.93,21.44,16.26,1.02,1.06,0.0,84.22,0.37,104.35,0.0,750.0,15.48,0.0
2021-12-28 02:00:00,2021-12-28 03:00:00,101.44,143.12,2.48,1.41,4.6,22.17,16.23,1.0,0.88,0.0,84.55,0.31,195.69,0.0,750.0,15.3,0.0
2021-12-28 03:00:00,2021-12-28 04:00:00,92.58,131.32,2.56,1.27,4.63,22.78,16.28,1.03,0.66,0.0,84.94,0.31,201.76,0.0,750.0,14.92,0.0
2021-12-28 04:00:00,2021-12-28 05:00:00,97.61,134.68,2.45,1.46,4.63,22.77,16.07,1.09,0.36,0.0,85.19,0.3,83.39,0.0,750.0,14.56,0.0
2021-12-28 05:00:00,2021-12-28 06:00:00,92.05,130.78,2.49,1.65,4.89,22.22,16.29,1.07,0.45,0.0,85.1,0.25,65.44,0.0,750.0,14.63,0.0
2021-12-28 06:00:00,2021-12-28 07:00:00,87.78,126.34,2.51,1.47,4.7,21.64,16.11,0.99,2.02,0.0,84.91,0.52,63.17,0.0,750.0,15.26,0.0
2021-12-28 07:00:00,2021-12-28 08:00:00,79.63,117.43,2.65,1.37,4.81,21.13,15.89,0.99,3.64,0.0,82.57,0.78,60.81,0.0,750.0,16.18,0.0
2021-12-28 08:00:00,2021-12-28 09:00:00,87.14,129.08,2.66,1.4,4.88,22.21,16.23,1.01,6.72,0.0,72.89,0.75,57.62,0.0,750.0,19.17,0.0
2021-12-28 09:00:00,2021-12-28 10:00:00,90.16,130.37,2.44,1.58,4.72,23.74,16.09,1.02,12.03,0.0,64.62,1.32,86.44,0.0,750.0,21.46,0.0
2021-12-28 10:00:00,2021-12-28 11:00:00,97.87,138.26,2.57,1.57,4.85,24.05,16.17,0.93,16.2,0.0,64.06,1.77,72.97,0.0,750.0,21.79,0.0
2021-12-28 11:00:00,2021-12-28 12:00:00,78.5,114.31,2.6,1.53,4.92,27.01,17.65,0.73,19.6,0.0,58.68,1.71,52.44,0.0,750.0,23.38,0.0
2021-12-28 12:00:00,2021-12-28 13:00:00,51.19,82.77,2.52,1.5,4.76,29.01,19.22,0.72,20.92,0.0,57.01,1.77,55.53,0.0,750.0,24.15,0.0
2021-12-28 13:00:00,2021-12-28 14:00:00,54.37,86.24,2.61,1.37,4.79,26.73,19.48,0.62,22.3,0.0,58.34,1.43,56.23,0.0,750.0,23.64,0.0
2021-12-28 14:00:00,2021-12-28 15:00:00,46.09,73.99,2.42,1.62,4.76,21.98,18.09,0.57,24.1,0.0,58.73,1.22,173.3,0.0,750.0,23.39,0.0
2021-12-28 15:00:00,2021-12-28 16:00:00,39.24,66.7,2.58,1.43,4.81,23.41,17.34,0.6,17.86,0.0,61.61,1.06,233.19,0.0,750.0,22.79,0.0
2021-12-28 16:00:00,2021-12-28 17:00:00,39.15,72.97,2.61,1.49,4.87,24.58,17.84,0.59,14.46,0.0,64.42,0.74,245.36,0.0,750.0,22.01,0.0
2021-12-28 17:00:00,2021-12-28 18:00:00,41.54,77.37,2.58,1.42,4.76,27.14,17.96,0.66,11.14,0.0,68.5,0.94,164.9,0.0,750.0,21.07,0.0
2021-12-28 18:00:00,2021-12-28 19:00:00,49.69,90.1,2.59,1.33,4.73,29.37,18.21,0.83,5.33,0.0,70.51,0.53,155.32,0.0,750.0,20.58,0.0
2021-12-28 19:00:00,2021-12-28 20:00:00,74.65,128.31,2.55,1.55,4.86,28.04,18.05,0.78,7.85,0.0,72.3,1.04,63.83,0.0,750.0,20.12,0.0
2021-12-28 20:00:00,2021-12-28 21:00:00,62.61,98.08,2.64,1.38,4.82,26.19,18.22,0.74,9.9,0.0,70.47,1.5,33.19,0.0,750.0,20.44,0.0
2021-12-28 21:00:00,2021-12-28 22:00:00,64.19,97.37,2.56,1.49,4.8,24.61,18.11,0.81,4.99,0.0,74.25,0.91,165.83,0.0,750.0,19.91,0.0
2021-12-28 22:00:00,2021-12-28 23:00:00,69.61,104.39,2.54,1.61,4.91,23.09,18.03,0.78,4.18,0.0,78.8,0.96,96.39,0.0,750.0,19.02,0.0
2021-12-28 23:00:00,2021-12-29 00:00:00,60.83,89.03,2.47,1.6,4.8,22.49,18.27,0.61,8.59,0.0,77.28,1.56,34.02,0.0,750.0,19.02,0.0
2021-12-29 00:00:00,2021-12-29 01:00:00,38.21,62.05,2.45,1.64,4.82,21.75,18.22,0.51,9.03,0.0,76.44,1.12,85.26,0.0,750.0,19.15,0.0
2021-12-29 01:00:00,2021-12-29 02:00:00,30.19,50.55,2.55,1.51,4.82,20.9,17.86,0.48,6.59,0.0,78.29,0.92,107.85,0.0,750.0,18.86,0.0
2021-12-29 02:00:00,2021-12-29 03:00:00,26.39,46.94,2.56,1.46,4.8,20.17,18.12,0.42,7.97,0.0,81.27,1.63,54.24,0.0,750.0,18.19,0.0
2021-12-29 03:00:00,2021-12-29 04:00:00,23.79,38.41,2.4,1.6,4.72,20.64,18.97,0.38,8.04,0.0,83.52,2.58,47.87,0.0,750.0,17.54,0.03
2021-12-29 04:00:00,2021-12-29 05:00:00,22.15,33.93,2.57,1.46,4.8,19.84,20.73,0.31,9.19,0.0,84.29,2.07,101.06,0.0,750.0,17.02,0.02
2021-12-29 05:00:00,2021-12-29 06:00:00,17.06,26.85,2.47,1.52,4.71,18.45,21.2,0.29,9.12,0.0,84.72,3.57,55.22,0.0,750.0,16.78,0.02
2021-12-29 06:00:00,2021-12-29 07:00:00,15.77,22.95,2.53,1.54,4.86,14.74,18.18,0.24,15.54,0.0,83.21,4.07,50.31,0.0,750.0,16.46,0.01
2021-12-29 07:00:00,2021-12-29 08:00:00,15.07,22.37,2.58,1.6,4.93,15.71,17.52,0.21,17.69,0.0,81.89,3.1,68.21,0.0,750.0,16.15,0.01
2021-12-29 08:00:00,2021-12-29 09:00:00,12.7,19.04,2.54,1.53,4.82,17.46,17.62,0.19,16.02,0.0,79.27,4.22,60.24,0.0,750.0,16.57,0.0
2021-12-29 09:00:00,2021-12-29 10:00:00,13.52,20.1,2.53,1.64,4.89,18.4,17.47,0.21,15.44,0.0,78.24,3.49,64.58,0.0,750.0,17.05,0.0
2021-12-29 10:00:00,2021-12-29 11:00:00,17.89,25.09,2.57,1.52,4.86,19.15,17.52,0.25,12.97,0.0,79.62,3.3,59.53,0.0,750.0,17.12,0.0
2021-12-29 11:00:00,2021-12-29 12:00:00,16.36,23.38,2.56,1.57,4.87,19.83,17.65,0.23,11.32,0.0,79.44,3.06,52.74,0.0,750.0,17.45,0.0
2021-12-29 12:00:00,2021-12-29 13:00:00,15.09,22.44,2.62,1.35,4.77,20.86,17.61,0.26,9.93,0.0,80.12,3.25,53.96,0.0,750.0,17.55,0.0
2021-12-29 13:00:00,2021-12-29 14:00:00,18.3,28.15,2.46,1.66,4.84,23.31,17.61,0.24,9.69,0.0,78.5,3.25,62.4,0.0,750.0,17.77,0.0
2021-12-29 14:00:00,2021-12-29 15:00:00,15.22,24.09,2.48,1.44,4.68,21.94,17.86,0.25,9.65,0.0,78.11,3.18,60.97,0.0,750.0,17.86,0.0
2021-12-29 15:00:00,2021-12-29 16:00:00,15.81,24.95,2.46,1.43,4.64,18.85,17.76,0.28,9.08,0.0,80.59,2.35,68.87,0.0,750.0,17.68,0.0
2021-12-29 16:00:00,2021-12-29 17:00:00,20.71,30.66,2.57,1.59,4.92,18.26,17.76,0.33,8.3,0.0,80.43,2.0,64.48,0.0,750.0,17.91,0.0
2021-12-29 17:00:00,2021-12-29 18:00:00,24.87,36.74,2.47,1.5,4.7,17.53,17.62,0.39,6.71,0.0,80.97,0.91,124.89,0.0,750.0,17.98,0.0
2021-12-29 18:00:00,2021-12-29 19:00:00,31.94,45.48,2.48,1.49,4.72,19.05,17.76,0.47,4.24,0.0,82.89,0.67,108.55,0.0,750.0,17.9,0.0
2021-12-29 19:00:00,2021-12-29 20:00:00,38.6,53.8,2.61,1.41,4.81,19.07,17.82,0.51,2.93,0.0,83.47,0.67,88.06,0.0,750.0,18.04,0.0
2021-12-29 20:00:00,2021-12-29 21:00:00,39.49,54.34,2.41,1.88,4.95,18.96,17.91,0.58,2.97,0.0,83.8,0.9,101.41,0.0,750.0,18.16,0.0
2021-12-29 21:00:00,2021-12-29 22:00:00,43.78,61.87,2.56,1.58,4.9,19.29,17.91,0.61,1.89,0.0,83.59,0.61,111.88,0.0,750.0,18.25,0.0
2021-12-29 22:00:00,2021-12-29 23:00:00,43.69,59.47,2.57,1.47,4.82,18.5,17.9,0.55,4.09,0.0,81.09,1.28,91.81,0.0,750.0,18.25,0.0
2021-12-29 23:00:00,2021-12-30 00:00:00,32.33,48.62,2.49,1.7,4.94,17.3,17.89,0.42,6.92,0.0,78.86,1.56,86.38,0.0,750.0,18.04,0.0
2021-12-30 00:00:00,2021-12-30 01:00:00,23.44,34.68,2.45,1.56,4.75,17.17,17.96,0.38,7.07,0.0,79.37,1.42,91.46,0.0,750.0,17.95,0.0
2021-12-30 01:00:00,2021-12-30 02:00:00,23.04,31.8,2.5,1.58,4.83,16.7,17.82,0.34,8.22,0.0,78.95,1.65,94.21,0.0,750.0,17.89,0.0
2021-12-30 02:00:00,2021-12-30 03:00:00,19.36,28.82,2.57,1.51,4.83,16.28,17.91,0.28,8.71,0.0,79.15,1.33,87.28,0.0,750.0,17.73,0.0
2021-12-30 03:00:00,2021-12-30 04:00:00,15.25,22.95,2.58,1.35,4.69,15.76,17.85,0.26,8.09,0.0,80.12,1.61,81.19,0.0,750.0,17.45,0.0
2021-12-30 04:00:00,2021-12-30 05:00:00,13.81,21.88,2.51,1.39,4.67,15.0,17.79,0.21,9.21,0.0,80.19,1.29,82.44,0.0,750.0,17.03,0.0
2021-12-30 05:00:00,2021-12-30 06:00:00,8.74,13.56,2.65,1.47,4.93,14.11,17.57,0.19,8.0,0.0,81.99,0.7,131.68,0.0,750.0,16.39,0.0
2021-12-30 06:00:00,2021-12-30 07:00:00,6.99,12.1,2.51,1.54,4.81,15.19,17.75,0.19,6.41,0.0,81.97,0.8,176.91,0.0,750.0,16.59,0.0
2021-12-30 07:00:00,2021-12-30 08:00:00,8.95,14.78,2.59,1.64,4.99,13.9,17.67,0.19,8.6,0.0,80.36,1.17,44.12,0.0,750.0,16.88,0.0
2021-12-30 08:00:00,2021-12-30 09:00:00,12.18,18.73,2.5,1.58,4.8,14.31,17.77,0.23,8.78,0.0,77.17,1.65,61.36,0.0,750.0,17.64,0.0
2021-12-30 09:00:00,2021-12-30 10:00:00,14.62,23.45,2.51,1.71,4.9,15.98,17.86,0.27,8.84,0.0,75.37,1.61,69.12,0.0,750.0,18.2,0.0
2021-12-30 10:00:00,2021-12-30 11:00:00,22.39,32.08,2.53,1.7,4.94,15.74,17.56,0.3,8.62,0.0,73.61,0.96,99.06,0.0,750.0,18.9,0.0
2021-12-30 11:00:00,2021-12-30 12:00:00,24.41,35.37,2.55,1.58,4.86,17.62,17.68,0.36,9.21,0.0,67.31,0.79,147.94,0.0,750.0,20.82,0.0
2021-12-30 12:00:00,2021-12-30 13:00:00,26.28,42.3,2.49,1.5,4.72,18.89,18.08,0.35,10.69,0.0,63.08,1.04,187.78,0.0,750.0,22.14,0.0
2021-12-30 13:00:00,2021-12-30 14:00:00,28.24,45.19,2.52,1.6,4.86,14.66,17.1,0.35,14.81,0.0,65.07,1.13,62.66,0.0,750.0,21.43,0.0
2021-12-30 14:00:00,2021-12-30 15:00:00,29.12,40.17,2.62,1.38,4.79,15.45,16.93,0.37,12.36,0.0,64.09,0.8,153.63,0.0,750.0,21.6,0.0
2021-12-30 15:00:00,2021-12-30 16:00:00,29.81,43.64,2.41,1.62,4.69,19.44,16.9,0.42,9.34,0.0,64.99,0.55,218.56,0.0,750.0,21.48,0.0
2021-12-30 16:00:00,2021-12-30 17:00:00,33.94,55.3,2.63,1.51,4.93,22.86,16.93,0.48,8.79,0.0,69.22,0.67,179.45,0.0,750.0,20.52,0.0
2021-12-30 17:00:00,2021-12-30 18:00:00,36.92,60.78,2.56,1.49,4.78,25.11,17.34,0.56,3.93,0.0,73.56,0.7,203.67,0.0,750.0,19.59,0.0
2021-12-30 18:00:00,2021-12-30 19:00:00,40.53,64.59,2.51,1.65,4.86,26.87,17.09,0.74,1.66,0.0,77.87,0.62,193.15,0.0,750.0,18.46,0.0
2021-12-30 19:00:00,2021-12-30 20:00:00,57.59,89.04,2.47,1.55,4.74,27.72,16.89,0.82,1.68,0.0,80.22,0.68,187.86,0.0,750.0,17.92,0.0
2021-12-30 20:00:00,2021-12-30 21:00:00,53.3,84.64,2.57,1.6,4.9,26.62,16.86,0.86,2.2,0.0,81.31,0.63,240.6,0.0,750.0,17.2,0.0
2021-12-30 21:00:00,2021-12-30 22:00:00,48.59,74.24,2.5,1.53,4.78,26.81,16.69,0.86,1.19,0.0,83.25,0.49,255.29,0.0,750.0,16.43,0.0
2021-12-30 22:00:00,2021-12-30 23:00:00,45.6,71.26,2.46,1.67,4.81,24.98,16.5,0.84,1.71,0.0,83.97,0.47,251.79,0.0,750.0,16.0,0.0
2021-12-30 23:00:00,2021-12-31 00:00:00,40.38,65.21,2.56,1.54,4.86,23.88,16.52,0.77,3.62,0.0,82.38,0.78,251.36,0.0,750.0,16.19,0.0
2021-12-31 00:00:00,2021-12-31 01:00:00,37.52,58.43,2.44,1.46,4.58,24.14,16.34,0.75,2.13,0.0,83.51,0.67,258.82,0.0,750.0,15.9,0.0
2021-12-31 01:00:00,2021-12-31 02:00:00,39.74,64.19,2.61,1.49,4.88,23.57,16.25,0.76,1.28,0.0,84.72,0.61,202.24,0.0,750.0,15.48,0.0
2021-12-31 02:00:00,2021-12-31 03:00:00,43.25,81.84,2.61,1.64,5.01,23.17,16.34,0.76,1.1,0.0,85.37,0.57,215.91,0.0,750.0,15.06,0.0
2021-12-31 03:00:00,2021-12-31 04:00:00,39.22,61.28,2.52,1.64,4.89,22.56,16.23,0.74,1.5,0.0,85.67,0.63,193.55,0.0,750.0,14.82,0.0
2021-12-31 04:00:00,2021-12-31 05:00:00,37.05,54.98,2.67,1.42,4.88,22.98,16.11,0.73,0.8,0.0,86.0,0.35,152.41,0.0,750.0,14.48,0.0
2021-12-31 05:00:00,2021-12-31 06:00:00,37.57,57.05,2.67,1.42,4.91,21.76,15.97,0.74,0.93,0.0,86.38,0.4,232.28,0.0,750.0,14.47,0.0
2021-12-31 06:00:00,2021-12-31 07:00:00,37.72,61.32,2.47,1.69,4.86,22.21,16.06,0.75,0.61,0.0,86.52,0.68,207.9,0.0,750.0,14.64,0.0
2021-12-31 07:00:00,2021-12-31 08:00:00,39.71,63.8,2.51,1.61,4.83,22.37,16.09,0.77,0.67,0.0,86.12,0.74,225.05,0.0,750.0,14.9,0.0
2021-12-31 08:00:00,2021-12-31 09:00:00,35.28,57.43,2.73,1.49,5.05,22.65,16.17,0.83,0.95,0.0,85.73,1.06,203.39,0.0,750.0,14.65,0.0
2021-12-31 09:00:00,2021-12-31 10:00:00,43.51,67.07,2.66,1.31,4.79,22.47,16.18,0.83,1.92,0.0,84.69,1.16,223.98,0.0,750.0,15.51,0.0
2021-12-31 10:00:00,2021-12-31 11:00:00,42.69,71.67,2.6,1.38,4.76,26.15,16.46,0.78,4.93,0.0,75.42,1.25,195.46,0.0,750.0,18.28,0.0
2021-12-31 11:00:00,2021-12-31 12:00:00,39.34,60.02,2.66,1.3,4.81,24.73,16.26,0.71,10.14,0.0,63.68,1.21,254.84,0.0,750.0,21.99,0.0
2021-12-31 12:00:00,2021-12-31 13:00:00,34.87,54.56,2.47,1.62,4.8,22.56,16.55,0.67,16.73,0.0,59.47,1.53,278.68,0.0,750.0,23.44,0.0
2021-12-31 13:00:00,2021-12-31 14:00:00,38.02,62.25,2.51,1.51,4.74,20.09,16.37,0.55,18.77,0.0,53.57,1.56,264.02,0.0,750.0,24.43,0.0
2021-12-31 14:00:00,2021-12-31 15:00:00,17.84,31.98,2.6,1.36,4.73,19.35,16.54,0.48,18.64,0.0,52.19,1.57,254.36,0.0,750.0,24.65,0.0
2021-12-31 15:00:00,2021-12-31 16:00:00,15.43,26.14,2.62,1.44,4.8,19.21,16.6,0.48,16.05,0.0,54.81,1.33,262.79,0.0,750.0,23.78,0.0
2021-12-31 16:00:00,2021-12-31 17:00:00,16.47,34.53,2.69,1.43,4.94,20.32,16.54,0.5,12.0,0.0,60.19,0.83,243.82,0.0,750.0,22.43,0.0
2021-12-31 17:00:00,2021-12-31 18:00:00,19.01,39.74,2.35,1.62,4.61,20.9,16.55,0.59,5.39,0.0,70.49,0.33,152.32,0.0,750.0,19.99,0.0
2021-12-31 18:00:00,2021-12-31 19:00:00,29.05,65.3,2.51,1.57,4.79,23.4,16.37,0.87,1.7,0.0,79.13,0.29,115.68,0.0,750.0,18.36,0.0
2021-12-31 19:00:00,2021-12-31 20:00:00,82.65,123.9,2.58,1.35,4.68,24.52,16.41,0.95,0.64,0.0,79.33,0.44,222.47,0.0,750.0,18.29,0.0
2021-12-31 20:00:00,2021-12-31 21:00:00,61.92,107.91,2.65,1.27,4.71,25.17,16.61,0.97,2.97,0.0,76.63,1.05,238.32,0.0,750.0,18.69,0.0
2021-12-31 21:00:00,2021-12-31 22:00:00,62.99,104.99,2.67,1.47,4.9,23.56,16.35,1.01,3.28,0.0,79.73,0.78,253.9,0.0,750.0,18.01,0.0
2021-12-31 22:00:00,2021-12-31 23:00:00,69.9,108.93,2.56,1.38,4.71,24.34,16.6,0.99,3.21,0.0,80.53,1.24,250.82,0.0,750.0,17.67,0.0
2021-12-31 23:00:00,2022-01-01 00:00:00,71.46,117.44,2.57,1.51,4.83,23.61,16.59,0.96,2.4,0.0,82.09,1.11,288.08,0.0,750.0,17.14,0.0
2022-01-01 00:00:00,2022-01-01 01:00:00,65.08,106.4,2.62,1.47,4.85,22.58,16.44,0.93,2.1,0.0,83.44,0.85,259.56,0.0,750.0,16.52,0.0
2022-01-01 01:00:00,2022-01-01 02:00:00,55.48,90.61,2.6,1.27,4.64,21.87,16.54,0.86,1.73,0.0,84.63,1.13,221.02,0.0,750.0,15.97,0.0
2022-01-01 02:00:00,2022-01-01 03:00:00,51.4,84.25,2.5,1.74,4.94,20.67,16.35,0.75,3.87,0.0,83.29,1.11,274.27,0.0,750.0,16.21,0.0
2022-01-01 03:00:00,2022-01-01 04:00:00,40.55,66.99,2.63,1.48,4.88,20.42,16.19,0.7,4.17,0.0,83.45,1.5,265.32,0.0,750.0,16.23,0.0
2022-01-01 04:00:00,2022-01-01 05:00:00,49.24,74.88,2.48,1.49,4.69,21.68,16.25,0.67,4.66,0.0,83.02,1.18,263.13,0.0,750.0,16.26,0.0
2022-01-01 05:00:00,2022-01-01 06:00:00,49.95,79.99,2.58,1.47,4.82,21.43,16.23,0.65,4.81,0.0,82.32,0.93,263.74,0.0,750.0,16.36,0.0
2022-01-01 06:00:00,2022-01-01 07:00:00,49.23,77.37,2.46,1.49,4.65,21.31,16.18,0.66,3.34,0.0,82.09,0.61,225.34,0.0,750.0,16.38,0.0
2022-01-01 07:00:00,2022-01-01 08:00:00,53.3,88.18,2.69,1.37,4.87,21.62,16.28,0.66,5.6,0.0,80.88,1.04,266.61,0.0,750.0,16.31,0.0
2022-01-01 08:00:00,2022-01-01 09:00:00,55.17,87.21,2.76,1.32,4.91,21.77,16.23,0.69,4.63,0.0,79.26,1.16,239.86,0.0,750.0,16.5,0.0
2022-01-01 09:00:00,2022-01-01 10:00:00,74.94,115.76,2.51,1.72,4.94,21.17,16.26,0.7,7.04,0.0,76.15,1.55,260.66,0.0,750.0,16.98,0.0
2022-01-01 10:00:00,2022-01-01 11:00:00,65.53,97.5,2.7,1.42,4.92,21.77,16.19,0.73,7.83,0.0,71.63,1.13,264.83,0.0,750.0,18.07,0.0
2022-01-01 11:00:00,2022-01-01 12:00:00,77.84,120.8,2.5,1.64,4.83,20.91,16.25,0.76,8.09,0.0,71.05,1.42,237.51,0.0,750.0,18.08,0.0
2022-01-01 12:00:00,2022-01-01 13:00:00,70.62,109.44,2.5,1.43,4.69,21.19,16.15,0.77,8.62,0.0,68.84,1.54,262.96,0.0,750.0,18.65,0.0
2022-01-01 13:00:00,2022-01-01 14:00:00,69.55,101.95,2.52,1.47,4.75,21.97,16.24,0.79,10.99,0.0,65.66,1.59,255.58,0.0,750.0,19.59,0.0
2022-01-01 14:00:00,2022-01-01 15:00:00,74.96,109.99,2.61,1.32,4.71,21.38,16.23,0.8,14.06,0.0,61.98,1.02,232.59,0.0,750.0,20.99,0.0
2022-01-01 15:00:00,2022-01-01 16:00:00,75.97,113.85,2.64,1.17,4.62,22.31,16.35,0.84,14.73,0.0,61.42,1.1,230.44,0.0,750.0,21.08,0.0
2022-01-01 16:00:00,2022-01-01 17:00:00,82.17,127.61,2.69,1.32,4.81,22.52,16.58,0.89,12.72,0.0,68.3,0.6,246.72,0.0,750.0,19.42,0.0
2022-01-01 17:00:00,2022-01-01 18:00:00,80.87,131.07,2.46,1.96,5.06,21.9,16.51,0.93,9.39,0.0,77.81,0.47,100.41,0.0,750.0,17.15,0.0
2022-01-01 18:00:00,2022-01-01 19:00:00,80.03,132.83,2.58,1.45,4.76,19.52,16.18,1.01,4.04,0.0,82.56,0.43,97.33,0.0,750.0,15.78,0.0
2022-01-01 19:00:00,2022-01-01 20:00:00,79.23,127.53,2.6,1.33,4.73,19.78,16.36,1.18,4.48,0.0,85.78,0.9,84.93,0.0,750.0,15.18,0.0
2022-01-01 20:00:00,2022-01-01 21:00:00,91.51,142.59,2.59,1.66,5.02,19.0,16.45,1.12,2.19,0.0,86.45,0.37,150.25,0.0,750.0,14.45,0.0
2022-01-01 21:00:00,2022-01-01 22:00:00,81.54,127.97,2.5,1.55,4.75,19.53,16.25,1.14,0.49,0.0,87.27,0.24,48.58,0.0,750.0,13.68,0.0
2022-01-01 22:00:00,2022-01-01 23:00:00,78.32,120.06,2.59,1.32,4.67,18.95,16.22,1.27,0.34,0.0,87.55,0.29,82.42,0.0,750.0,13.13,0.0
2022-01-01 23:00:00,2022-01-02 00:00:00,76.59,114.81,2.53,1.64,4.87,18.14,16.11,1.23,0.38,0.0,87.73,0.32,53.79,0.0,750.0,12.78,0.0
2022-01-02 00:00:00,2022-01-02 01:00:00,75.18,114.36,2.42,1.6,4.7,18.75,16.2,1.23,0.39,0.0,87.37,0.2,130.05,0.0,750.0,13.59,0.0
2022-01-02 01:00:00,2022-01-02 02:00:00,67.53,104.96,2.52,1.46,4.71,19.84,16.21,1.14,0.98,0.0,86.83,0.29,193.37,0.0,750.0,14.61,0.0
2022-01-02 02:00:00,2022-01-02 03:00:00,49.8,82.55,2.6,1.45,4.81,19.95,16.36,1.03,1.95,0.0,87.48,0.26,163.11,0.0,750.0,14.63,0.0
2022-01-02 03:00:00,2022-01-02 04:00:00,41.79,78.53,2.67,1.58,5.03,19.95,15.99,0.94,5.32,0.0,86.53,0.68,206.75,0.0,750.0,14.68,0.0
2022-01-02 04:00:00,2022-01-02 05:00:00,47.23,87.6,2.59,1.62,4.96,21.47,16.06,0.9,4.84,0.0,85.25,0.47,215.06,0.0,750.0,14.74,0.0
2022-01-02 05:00:00,2022-01-02 06:00:00,50.08,108.36,2.52,1.64,4.88,21.79,16.24,0.86,6.71,0.0,83.27,0.56,243.6,0.0,750.0,14.88,0.0
2022-01-02 06:00:00,2022-01-02 07:00:00,57.22,116.39,2.56,1.45,4.76,21.44,16.09,0.83,7.86,0.0,82.41,0.82,203.86,0.0,750.0,14.93,0.0
2022-01-02 07:00:00,2022-01-02 08:00:00,63.23,111.43,2.64,1.45,4.87,21.68,16.17,0.81,10.1,0.0,81.09,0.81,223.44,0.0,750.0,15.07,0.0
2022-01-02 08:00:00,2022-01-02 09:00:00,70.03,109.81,2.52,1.64,4.83,22.26,16.2,0.81,11.85,0.0,79.56,0.98,263.73,0.0,750.0,15.34,0.0
2022-01-02 09:00:00,2022-01-02 10:00:00,77.72,118.18,2.58,1.5,4.83,21.73,16.07,0.86,10.59,0.0,78.11,0.9,225.09,0.0,750.0,15.87,0.0
2022-01-02 10:00:00,2022-01-02 11:00:00,85.21,130.1,2.55,1.59,4.86,22.64,16.09,0.88,10.53,0.0,75.91,0.89,248.66,0.0,750.0,16.61,0.0
2022-01-02 11:00:00,2022-01-02 12:00:00,88.7,136.78,2.69,1.19,4.67,23.02,15.99,0.92,11.64,0.0,72.14,0.99,241.73,0.0,750.0,17.57,0.0
