From Date,To Date,PM2.5 (ug/m3),CO (mg/m3),Ozone (ug/m3)
2021-03-01 07:00:00,2021-03-01 08:00:00,40.58,0.47,8.42
2021-03-01 08:00:00,2021-03-01 09:00:00,105.08,0.62,9.56
2021-03-01 09:00:00,2021-03-01 10:00:00,113.52,0.58,10.31
2021-03-01 10:00:00,2021-03-01 11:00:00,102.7,0.38,8.7
2021-03-01 11:00:00,2021-03-01 12:00:00,77.65,0.3,10.62
2021-03-01 12:00:00,2021-03-01 13:00:00,63.6,0.3,12.09
2021-03-01 13:00:00,2021-03-01 14:00:00,54.95,0.3,15.63
2021-03-01 14:00:00,2021-03-01 15:00:00,46.45,0.3,17.37
2021-03-01 15:00:00,2021-03-01 16:00:00,26.93,0.3,14.41
2021-03-01 16:00:00,2021-03-01 17:00:00,41.67,0.3,14.17
2021-03-01 17:00:00,2021-03-01 18:00:00,39.7,0.3,11.46
2021-03-01 18:00:00,2021-03-01 19:00:00,50.58,0.38,5.76
2021-03-01 19:00:00,2021-03-01 20:00:00,41.62,0.43,11.28
2021-03-01 20:00:00,2021-03-01 21:00:00,58.32,0.34,17.51
2021-03-01 21:00:00,2021-03-01 22:00:00,57.73,0.3,21.94
2021-03-01 22:00:00,2021-03-01 23:00:00,43.2,0.3,28.12
2021-03-01 23:00:00,2021-03-02 00:00:00,59.1,0.3,24.43
2021-03-02 00:00:00,2021-03-02 01:00:00,40.92,0.3,33.41
2021-03-02 01:00:00,2021-03-02 02:00:00,51.65,0.3,33.15
2021-03-02 02:00:00,2021-03-02 03:00:00,64.62,0.32,32.02
2021-03-02 03:00:00,2021-03-02 04:00:00,54.0,0.33,33.03
2021-03-02 04:00:00,2021-03-02 05:00:00,58.82,0.32,32.29
2021-03-02 05:00:00,2021-03-02 06:00:00,57.38,0.35,28.45
2021-03-02 06:00:00,2021-03-02 07:00:00,29.2,0.41,26.3
2021-03-02 07:00:00,2021-03-02 08:00:00,26.88,0.47,19.09
2021-03-02 08:00:00,2021-03-02 09:00:00,68.2,0.31,23.34
2021-03-02 09:00:00,2021-03-02 10:00:00,115.8,0.33,26.81
2021-03-02 10:00:00,2021-03-02 11:00:00,101.47,0.32,27.48
2021-03-02 11:00:00,2021-03-02 12:00:00,74.42,0.3,32.22
2021-03-02 12:00:00,2021-03-02 13:00:00,59.15,0.33,34.55
2021-03-02 13:00:00,2021-03-02 14:00:00,42.53,0.3,29.28
2021-03-02 14:00:00,2021-03-02 15:00:00,47.13,0.3,30.64
2021-03-02 15:00:00,2021-03-02 16:00:00,37.0,0.3,27.97
2021-03-02 16:00:00,2021-03-02 17:00:00,22.98,0.32,21.86
2021-03-02 17:00:00,2021-03-02 18:00:00,34.05,0.31,32.54
2021-03-02 18:00:00,2021-03-02 19:00:00,35.45,0.34,36.99
2021-03-02 19:00:00,2021-03-02 20:00:00,46.05,0.48,26.2
2021-03-02 20:00:00,2021-03-02 21:00:00,51.27,0.37,34.45
2021-03-02 21:00:00,2021-03-02 22:00:00,73.3,0.32,28.49
2021-03-02 22:00:00,2021-03-02 23:00:00,90.47,0.46,29.11
2021-03-02 23:00:00,2021-03-03 00:00:00,66.1,0.34,37.89
2021-03-03 00:00:00,2021-03-03 01:00:00,69.22,0.3,41.59
2021-03-03 01:00:00,2021-03-03 02:00:00,57.27,0.31,42.09
2021-03-03 02:00:00,2021-03-03 03:00:00,64.17,0.3,38.48
2021-03-03 03:00:00,2021-03-03 04:00:00,52.53,0.32,36.86
2021-03-03 04:00:00,2021-03-03 05:00:00,26.48,0.3,33.98
2021-03-03 05:00:00,2021-03-03 06:00:00,19.65,0.3,29.19
2021-03-03 06:00:00,2021-03-03 07:00:00,49.63,0.33,24.7
2021-03-03 07:00:00,2021-03-03 08:00:00,49.95,0.33,20.35
2021-03-03 08:00:00,2021-03-03 09:00:00,74.75,0.58,20.87
2021-03-03 09:00:00,2021-03-03 10:00:00,122.2,0.55,22.46
2021-03-03 10:00:00,2021-03-03 11:00:00,94.38,0.31,21.7
2021-03-03 11:00:00,2021-03-03 12:00:00,87.35,0.3,30.15
2021-03-03 12:00:00,2021-03-03 13:00:00,60.08,0.31,28.05
2021-03-03 13:00:00,2021-03-03 14:00:00,50.02,0.3,28.6
2021-03-03 14:00:00,2021-03-03 15:00:00,27.77,0.31,28.37
2021-03-03 15:00:00,2021-03-03 16:00:00,28.25,0.3,24.89
2021-03-03 16:00:00,2021-03-03 17:00:00,17.38,0.3,19.33
2021-03-03 17:00:00,2021-03-03 18:00:00,22.33,0.3,15.42
2021-03-03 18:00:00,2021-03-03 19:00:00,34.4,0.33,8.3
2021-03-03 19:00:00,2021-03-03 20:00:00,40.7,0.46,7.93
2021-03-03 20:00:00,2021-03-03 21:00:00,43.93,0.39,14.75
2021-03-03 21:00:00,2021-03-03 22:00:00,60.82,0.51,13.39
2021-03-03 22:00:00,2021-03-03 23:00:00,76.43,0.52,11.92
2021-03-03 23:00:00,2021-03-04 00:00:00,63.7,0.43,18.17
2021-03-04 00:00:00,2021-03-04 01:00:00,73.5,0.56,21.55
2021-03-04 01:00:00,2021-03-04 02:00:00,36.8,0.45,21.68
2021-03-04 02:00:00,2021-03-04 03:00:00,19.43,0.48,16.51
2021-03-04 03:00:00,2021-03-04 04:00:00,24.35,0.62,12.28
2021-03-04 04:00:00,2021-03-04 05:00:00,25.0,0.63,
2021-03-04 05:00:00,2021-03-04 06:00:00,77.72,0.75,
2021-03-04 06:00:00,2021-03-04 07:00:00,88.22,0.71,
2021-03-04 07:00:00,2021-03-04 08:00:00,73.67,0.71,1.5
2021-03-04 08:00:00,2021-03-04 09:00:00,118.47,0.75,13.29
2021-03-04 09:00:00,2021-03-04 10:00:00,154.47,0.64,20.14
2021-03-04 10:00:00,2021-03-04 11:00:00,104.08,0.54,16.58
2021-03-04 11:00:00,2021-03-04 12:00:00,81.55,0.47,25.86
2021-03-04 12:00:00,2021-03-04 13:00:00,64.13,0.33,28.61
2021-03-04 13:00:00,2021-03-04 14:00:00,59.62,0.31,25.66
2021-03-04 14:00:00,2021-03-04 15:00:00,40.03,0.31,24.74
2021-03-04 15:00:00,2021-03-04 16:00:00,30.63,0.3,21.64
2021-03-04 16:00:00,2021-03-04 17:00:00,31.1,0.3,18.0
2021-03-04 17:00:00,2021-03-04 18:00:00,30.0,0.33,15.13
2021-03-04 18:00:00,2021-03-04 19:00:00,31.85,0.49,8.41
2021-03-04 19:00:00,2021-03-04 20:00:00,61.1,0.59,8.13
2021-03-04 20:00:00,2021-03-04 21:00:00,52.13,0.38,17.55
2021-03-04 21:00:00,2021-03-04 22:00:00,64.2,0.52,9.66
2021-03-04 22:00:00,2021-03-04 23:00:00,80.1,1.19,
2021-03-04 23:00:00,2021-03-05 00:00:00,60.0,0.89,
2021-03-05 00:00:00,2021-03-05 01:00:00,70.3,0.32,12.2
2021-03-05 01:00:00,2021-03-05 02:00:00,47.3,0.39,11.04
2021-03-05 02:00:00,2021-03-05 03:00:00,,,
2021-03-05 03:00:00,2021-03-05 04:00:00,,,
2021-03-05 04:00:00,2021-03-05 05:00:00,,,
2021-03-05 05:00:00,2021-03-05 06:00:00,,,
2021-03-05 06:00:00,2021-03-05 07:00:00,,,
2021-03-05 07:00:00,2021-03-05 08:00:00,,1.07,
2021-03-05 08:00:00,2021-03-05 09:00:00,151.9,1.1,4.99
2021-03-05 09:00:00,2021-03-05 10:00:00,188.9,1.01,13.47
2021-03-05 10:00:00,2021-03-05 11:00:00,120.22,0.54,15.7
2021-03-05 11:00:00,2021-03-05 12:00:00,82.8,0.33,20.32
2021-03-05 12:00:00,2021-03-05 13:00:00,68.03,0.32,20.57
2021-03-05 13:00:00,2021-03-05 14:00:00,40.27,0.3,22.09
2021-03-05 14:00:00,2021-03-05 15:00:00,32.53,0.3,
2021-03-05 15:00:00,2021-03-05 16:00:00,44.7,0.3,
2021-03-05 16:00:00,2021-03-05 17:00:00,49.95,0.36,10.35
2021-03-05 17:00:00,2021-03-05 18:00:00,30.95,0.46,10.16
2021-03-05 18:00:00,2021-03-05 19:00:00,50.62,0.33,7.96
2021-03-05 19:00:00,2021-03-05 20:00:00,68.8,0.32,14.67
2021-03-05 20:00:00,2021-03-05 21:00:00,69.1,0.3,14.18
2021-03-05 21:00:00,2021-03-05 22:00:00,72.88,0.3,16.02
2021-03-05 22:00:00,2021-03-05 23:00:00,80.65,0.55,13.69
2021-03-05 23:00:00,2021-03-06 00:00:00,60.3,0.47,15.1
2021-03-06 00:00:00,2021-03-06 01:00:00,65.95,0.32,13.49
2021-03-06 01:00:00,2021-03-06 02:00:00,46.98,0.3,12.63
2021-03-06 02:00:00,2021-03-06 03:00:00,61.78,0.31,12.88
2021-03-06 03:00:00,2021-03-06 04:00:00,70.73,0.31,13.45
2021-03-06 04:00:00,2021-03-06 05:00:00,69.2,0.37,12.34
2021-03-06 05:00:00,2021-03-06 06:00:00,38.85,0.39,11.92
2021-03-06 06:00:00,2021-03-06 07:00:00,21.52,0.34,12.4
2021-03-06 07:00:00,2021-03-06 08:00:00,39.08,0.3,10.51
2021-03-06 08:00:00,2021-03-06 09:00:00,59.4,0.39,12.3
2021-03-06 09:00:00,2021-03-06 10:00:00,107.03,0.36,14.02
2021-03-06 10:00:00,2021-03-06 11:00:00,91.92,0.55,12.92
2021-03-06 11:00:00,2021-03-06 12:00:00,73.78,0.52,14.35
2021-03-06 12:00:00,2021-03-06 13:00:00,50.22,0.3,14.95
2021-03-06 13:00:00,2021-03-06 14:00:00,38.92,0.3,14.55
2021-03-06 14:00:00,2021-03-06 15:00:00,29.18,0.35,15.76
2021-03-06 15:00:00,2021-03-06 16:00:00,19.0,0.32,13.91
2021-03-06 16:00:00,2021-03-06 17:00:00,17.88,0.35,23.02
2021-03-06 17:00:00,2021-03-06 18:00:00,26.77,0.36,27.59
2021-03-06 18:00:00,2021-03-06 19:00:00,24.12,0.78,17.19
2021-03-06 19:00:00,2021-03-06 20:00:00,40.35,0.96,7.59
2021-03-06 20:00:00,2021-03-06 21:00:00,63.6,0.88,6.7
2021-03-06 21:00:00,2021-03-06 22:00:00,84.35,0.88,4.22
2021-03-06 22:00:00,2021-03-06 23:00:00,78.28,0.81,6.6
2021-03-06 23:00:00,2021-03-07 00:00:00,47.2,1.28,0.8
2021-03-07 00:00:00,2021-03-07 01:00:00,56.22,1.95,0.14
2021-03-07 01:00:00,2021-03-07 02:00:00,129.5,2.37,
2021-03-07 02:00:00,2021-03-07 03:00:00,160.4,1.46,0.14
2021-03-07 03:00:00,2021-03-07 04:00:00,162.45,0.76,0.18
2021-03-07 04:00:00,2021-03-07 05:00:00,145.23,0.84,0.43
2021-03-07 05:00:00,2021-03-07 06:00:00,142.75,0.97,0.19
2021-03-07 06:00:00,2021-03-07 07:00:00,127.4,1.31,0.72
2021-03-07 07:00:00,2021-03-07 08:00:00,129.88,1.34,0.52
2021-03-07 08:00:00,2021-03-07 09:00:00,168.58,1.17,3.32
2021-03-07 09:00:00,2021-03-07 10:00:00,225.15,0.58,11.72
2021-03-07 10:00:00,2021-03-07 11:00:00,179.1,0.36,17.98
2021-03-07 11:00:00,2021-03-07 12:00:00,149.55,0.31,22.95
2021-03-07 12:00:00,2021-03-07 13:00:00,109.92,0.36,20.94
2021-03-07 13:00:00,2021-03-07 14:00:00,83.2,0.3,19.36
2021-03-07 14:00:00,2021-03-07 15:00:00,61.35,0.32,14.42
2021-03-07 15:00:00,2021-03-07 16:00:00,46.1,0.31,11.41
2021-03-07 16:00:00,2021-03-07 17:00:00,45.48,0.31,15.63
2021-03-07 17:00:00,2021-03-07 18:00:00,37.77,0.38,13.64
2021-03-07 18:00:00,2021-03-07 19:00:00,51.1,0.37,15.85
2021-03-07 19:00:00,2021-03-07 20:00:00,62.68,0.44,15.87
2021-03-07 20:00:00,2021-03-07 21:00:00,65.15,0.69,12.33
2021-03-07 21:00:00,2021-03-07 22:00:00,86.48,0.8,7.49
2021-03-07 22:00:00,2021-03-07 23:00:00,102.58,0.58,11.13
2021-03-07 23:00:00,2021-03-08 00:00:00,81.2,0.51,12.12
2021-03-08 00:00:00,2021-03-08 01:00:00,62.7,0.32,10.23
2021-03-08 01:00:00,2021-03-08 02:00:00,60.1,0.3,13.88
2021-03-08 02:00:00,2021-03-08 03:00:00,68.05,0.35,15.12
2021-03-08 03:00:00,2021-03-08 04:00:00,36.25,0.43,19.88
2021-03-08 04:00:00,2021-03-08 05:00:00,56.25,0.47,23.47
2021-03-08 05:00:00,2021-03-08 06:00:00,60.68,0.53,20.53
2021-03-08 06:00:00,2021-03-08 07:00:00,94.28,0.55,17.0
2021-03-08 07:00:00,2021-03-08 08:00:00,100.03,0.57,13.68
2021-03-08 08:00:00,2021-03-08 09:00:00,124.52,0.47,17.15
2021-03-08 09:00:00,2021-03-08 10:00:00,170.15,0.49,19.29
2021-03-08 10:00:00,2021-03-08 11:00:00,142.28,0.57,17.69
2021-03-08 11:00:00,2021-03-08 12:00:00,122.28,0.6,18.61
2021-03-08 12:00:00,2021-03-08 13:00:00,117.62,0.5,13.06
2021-03-08 13:00:00,2021-03-08 14:00:00,100.63,0.49,16.29
2021-03-08 14:00:00,2021-03-08 15:00:00,89.5,0.31,20.32
2021-03-08 15:00:00,2021-03-08 16:00:00,96.17,0.3,17.56
2021-03-08 16:00:00,2021-03-08 17:00:00,73.2,0.44,15.87
2021-03-08 17:00:00,2021-03-08 18:00:00,72.05,0.53,23.04
2021-03-08 18:00:00,2021-03-08 19:00:00,80.43,0.79,16.21
2021-03-08 19:00:00,2021-03-08 20:00:00,95.48,0.92,12.81
2021-03-08 20:00:00,2021-03-08 21:00:00,71.55,0.83,11.78
2021-03-08 21:00:00,2021-03-08 22:00:00,130.85,0.66,11.33
2021-03-08 22:00:00,2021-03-08 23:00:00,86.55,0.35,9.68
2021-03-08 23:00:00,2021-03-09 00:00:00,119.7,0.3,13.01
2021-03-09 00:00:00,2021-03-09 01:00:00,114.7,0.38,11.34
2021-03-09 01:00:00,2021-03-09 02:00:00,140.47,0.41,9.91
2021-03-09 02:00:00,2021-03-09 03:00:00,137.88,0.32,15.26
2021-03-09 03:00:00,2021-03-09 04:00:00,124.08,0.32,11.69
2021-03-09 04:00:00,2021-03-09 05:00:00,117.55,0.62,7.29
2021-03-09 05:00:00,2021-03-09 06:00:00,126.15,0.66,4.98
2021-03-09 06:00:00,2021-03-09 07:00:00,142.0,0.59,6.42
2021-03-09 07:00:00,2021-03-09 08:00:00,127.8,0.5,5.95
2021-03-09 08:00:00,2021-03-09 09:00:00,134.3,0.54,9.62
2021-03-09 09:00:00,2021-03-09 10:00:00,138.97,0.6,14.29
2021-03-09 10:00:00,2021-03-09 11:00:00,185.75,0.39,11.52
2021-03-09 11:00:00,2021-03-09 12:00:00,167.73,0.31,16.0
2021-03-09 12:00:00,2021-03-09 13:00:00,124.97,0.53,19.04
2021-03-09 13:00:00,2021-03-09 14:00:00,107.45,0.49,16.46
2021-03-09 14:00:00,2021-03-09 15:00:00,93.57,0.3,14.13
2021-03-09 15:00:00,2021-03-09 16:00:00,88.17,0.3,14.64
2021-03-09 16:00:00,2021-03-09 17:00:00,62.62,0.3,9.36
2021-03-09 17:00:00,2021-03-09 18:00:00,71.15,0.36,6.51
2021-03-09 18:00:00,2021-03-09 19:00:00,73.68,0.75,2.69
2021-03-09 19:00:00,2021-03-09 20:00:00,76.98,0.88,1.25
2021-03-09 20:00:00,2021-03-09 21:00:00,58.0,0.66,2.38
2021-03-09 21:00:00,2021-03-09 22:00:00,72.5,0.61,6.85
2021-03-09 22:00:00,2021-03-09 23:00:00,97.3,0.61,6.44
2021-03-09 23:00:00,2021-03-10 00:00:00,102.3,0.51,6.78
2021-03-10 00:00:00,2021-03-10 01:00:00,108.83,0.39,8.78
2021-03-10 01:00:00,2021-03-10 02:00:00,103.93,0.52,2.93
2021-03-10 02:00:00,2021-03-10 03:00:00,124.17,0.73,0.33
2021-03-10 03:00:00,2021-03-10 04:00:00,135.47,0.9,0.08
2021-03-10 04:00:00,2021-03-10 05:00:00,143.32,0.49,4.84
2021-03-10 05:00:00,2021-03-10 06:00:00,140.6,0.3,7.17
2021-03-10 06:00:00,2021-03-10 07:00:00,140.62,0.3,5.24
2021-03-10 07:00:00,2021-03-10 08:00:00,117.03,0.3,4.76
2021-03-10 08:00:00,2021-03-10 09:00:00,124.0,0.34,11.08
2021-03-10 09:00:00,2021-03-10 10:00:00,151.32,0.36,15.86
2021-03-10 10:00:00,2021-03-10 11:00:00,146.45,0.36,12.74
2021-03-10 11:00:00,2021-03-10 12:00:00,142.88,0.33,9.2
2021-03-10 12:00:00,2021-03-10 13:00:00,120.7,0.44,14.7
2021-03-10 13:00:00,2021-03-10 14:00:00,102.23,0.37,11.43
2021-03-10 14:00:00,2021-03-10 15:00:00,91.35,0.34,11.19
2021-03-10 15:00:00,2021-03-10 16:00:00,87.63,0.31,8.84
2021-03-10 16:00:00,2021-03-10 17:00:00,68.4,0.38,7.04
2021-03-10 17:00:00,2021-03-10 18:00:00,90.08,0.32,4.25
2021-03-10 18:00:00,2021-03-10 19:00:00,77.8,0.53,5.34
2021-03-10 19:00:00,2021-03-10 20:00:00,93.95,0.75,4.47
2021-03-10 20:00:00,2021-03-10 21:00:00,96.8,0.38,5.93
2021-03-10 21:00:00,2021-03-10 22:00:00,101.55,0.36,7.98
2021-03-10 22:00:00,2021-03-10 23:00:00,119.83,0.44,5.58
2021-03-10 23:00:00,2021-03-11 00:00:00,61.9,0.36,4.66
2021-03-11 00:00:00,2021-03-11 01:00:00,69.25,0.32,4.45
2021-03-11 01:00:00,2021-03-11 02:00:00,75.78,0.31,3.73
2021-03-11 02:00:00,2021-03-11 03:00:00,92.85,0.33,2.76
2021-03-11 03:00:00,2021-03-11 04:00:00,93.95,0.31,4.34
2021-03-11 04:00:00,2021-03-11 05:00:00,99.98,0.38,4.6
2021-03-11 05:00:00,2021-03-11 06:00:00,104.25,0.4,2.65
2021-03-11 06:00:00,2021-03-11 07:00:00,105.45,0.32,2.02
2021-03-11 07:00:00,2021-03-11 08:00:00,111.27,0.33,2.44
2021-03-11 08:00:00,2021-03-11 09:00:00,113.37,0.4,6.27
2021-03-11 09:00:00,2021-03-11 10:00:00,150.22,0.43,13.8
2021-03-11 10:00:00,2021-03-11 11:00:00,149.3,0.45,8.02
2021-03-11 11:00:00,2021-03-11 12:00:00,128.02,0.32,17.98
2021-03-11 12:00:00,2021-03-11 13:00:00,91.18,0.3,17.47
2021-03-11 13:00:00,2021-03-11 14:00:00,62.7,0.3,23.55
2021-03-11 14:00:00,2021-03-11 15:00:00,55.83,0.3,18.01
2021-03-11 15:00:00,2021-03-11 16:00:00,51.58,0.3,22.16
2021-03-11 16:00:00,2021-03-11 17:00:00,28.57,0.37,18.11
2021-03-11 17:00:00,2021-03-11 18:00:00,31.12,0.6,18.27
2021-03-11 18:00:00,2021-03-11 19:00:00,53.25,0.35,12.15
2021-03-11 19:00:00,2021-03-11 20:00:00,64.03,0.39,11.95
2021-03-11 20:00:00,2021-03-11 21:00:00,72.65,0.32,12.12
2021-03-11 21:00:00,2021-03-11 22:00:00,73.35,0.35,12.79
2021-03-11 22:00:00,2021-03-11 23:00:00,71.32,0.32,9.33
2021-03-11 23:00:00,2021-03-12 00:00:00,82.8,0.32,5.45
2021-03-12 00:00:00,2021-03-12 01:00:00,84.65,0.33,7.22
2021-03-12 01:00:00,2021-03-12 02:00:00,84.88,0.5,3.19
2021-03-12 02:00:00,2021-03-12 03:00:00,52.47,0.62,1.19
2021-03-12 03:00:00,2021-03-12 04:00:00,131.05,0.44,2.05
2021-03-12 04:00:00,2021-03-12 05:00:00,82.6,0.41,1.69
2021-03-12 05:00:00,2021-03-12 06:00:00,97.75,0.47,0.56
2021-03-12 06:00:00,2021-03-12 07:00:00,108.28,0.67,0.36
2021-03-12 07:00:00,2021-03-12 08:00:00,111.1,0.65,0.61
2021-03-12 08:00:00,2021-03-12 09:00:00,135.95,0.72,2.29
2021-03-12 09:00:00,2021-03-12 10:00:00,200.05,0.74,9.86
2021-03-12 10:00:00,2021-03-12 11:00:00,200.77,0.33,15.57
2021-03-12 11:00:00,2021-03-12 12:00:00,166.12,0.3,15.9
2021-03-12 12:00:00,2021-03-12 13:00:00,107.38,0.3,7.71
2021-03-12 13:00:00,2021-03-12 14:00:00,90.75,0.3,6.6
2021-03-12 14:00:00,2021-03-12 15:00:00,91.42,0.31,9.97
2021-03-12 15:00:00,2021-03-12 16:00:00,87.73,0.3,14.42
2021-03-12 16:00:00,2021-03-12 17:00:00,70.0,0.33,12.09
2021-03-12 17:00:00,2021-03-12 18:00:00,35.05,0.33,12.89
2021-03-12 18:00:00,2021-03-12 19:00:00,18.25,0.48,6.2
2021-03-12 19:00:00,2021-03-12 20:00:00,23.1,0.64,4.46
2021-03-12 20:00:00,2021-03-12 21:00:00,41.62,0.3,5.57
2021-03-12 21:00:00,2021-03-12 22:00:00,53.2,0.3,3.98
2021-03-12 22:00:00,2021-03-12 23:00:00,28.8,0.31,4.59
2021-03-12 23:00:00,2021-03-13 00:00:00,,,
2021-03-13 00:00:00,2021-03-13 01:00:00,,,
2021-03-13 01:00:00,2021-03-13 02:00:00,,,
2021-03-13 02:00:00,2021-03-13 03:00:00,,,
2021-03-13 03:00:00,2021-03-13 04:00:00,,,
2021-03-13 04:00:00,2021-03-13 05:00:00,,,
2021-03-13 05:00:00,2021-03-13 06:00:00,,,
2021-03-13 06:00:00,2021-03-13 07:00:00,,,
2021-03-13 07:00:00,2021-03-13 08:00:00,,,
2021-03-13 08:00:00,2021-03-13 09:00:00,,,
2021-03-13 09:00:00,2021-03-13 10:00:00,,,
2021-03-13 10:00:00,2021-03-13 11:00:00,,0.3,10.22
2021-03-13 11:00:00,2021-03-13 12:00:00,66.12,0.3,10.24
2021-03-13 12:00:00,2021-03-13 13:00:00,46.0,0.3,8.75
2021-03-13 13:00:00,2021-03-13 14:00:00,27.7,0.3,7.96
2021-03-13 14:00:00,2021-03-13 15:00:00,19.73,0.3,9.57
2021-03-13 15:00:00,2021-03-13 16:00:00,21.45,0.3,7.72
2021-03-13 16:00:00,2021-03-13 17:00:00,20.27,0.3,7.28
2021-03-13 17:00:00,2021-03-13 18:00:00,18.73,0.3,6.29
2021-03-13 18:00:00,2021-03-13 19:00:00,25.98,0.3,14.16
2021-03-13 19:00:00,2021-03-13 20:00:00,32.97,0.3,12.96
2021-03-13 20:00:00,2021-03-13 21:00:00,43.38,0.36,10.83
2021-03-13 21:00:00,2021-03-13 22:00:00,30.75,0.39,9.02
2021-03-13 22:00:00,2021-03-13 23:00:00,16.9,0.33,5.22
2021-03-13 23:00:00,2021-03-14 00:00:00,13.3,0.31,6.68
2021-03-14 00:00:00,2021-03-14 01:00:00,28.9,0.33,5.1
2021-03-14 01:00:00,2021-03-14 02:00:00,46.2,0.36,1.27
2021-03-14 02:00:00,2021-03-14 03:00:00,35.5,0.33,7.27
2021-03-14 03:00:00,2021-03-14 04:00:00,44.68,0.3,11.0
2021-03-14 04:00:00,2021-03-14 05:00:00,38.7,0.4,8.81
2021-03-14 05:00:00,2021-03-14 06:00:00,54.2,0.5,8.17
2021-03-14 06:00:00,2021-03-14 07:00:00,67.98,0.58,6.51
2021-03-14 07:00:00,2021-03-14 08:00:00,57.8,0.44,7.36
2021-03-14 08:00:00,2021-03-14 09:00:00,80.05,0.32,12.17
2021-03-14 09:00:00,2021-03-14 10:00:00,98.83,0.3,12.11
2021-03-14 10:00:00,2021-03-14 11:00:00,71.85,0.32,9.59
2021-03-14 11:00:00,2021-03-14 12:00:00,73.4,0.35,11.0
2021-03-14 12:00:00,2021-03-14 13:00:00,62.0,0.3,13.42
2021-03-14 13:00:00,2021-03-14 14:00:00,60.48,0.3,11.78
2021-03-14 14:00:00,2021-03-14 15:00:00,32.07,0.3,11.13
2021-03-14 15:00:00,2021-03-14 16:00:00,20.25,0.3,9.4
2021-03-14 16:00:00,2021-03-14 17:00:00,18.5,0.3,8.96
2021-03-14 17:00:00,2021-03-14 18:00:00,30.05,0.3,7.75
2021-03-14 18:00:00,2021-03-14 19:00:00,36.5,0.39,11.74
2021-03-14 19:00:00,2021-03-14 20:00:00,48.9,0.56,13.76
2021-03-14 20:00:00,2021-03-14 21:00:00,63.05,0.33,9.78
2021-03-14 21:00:00,2021-03-14 22:00:00,58.3,0.39,5.92
2021-03-14 22:00:00,2021-03-14 23:00:00,71.5,0.39,7.47
2021-03-14 23:00:00,2021-03-15 00:00:00,53.9,0.3,8.2
2021-03-15 00:00:00,2021-03-15 01:00:00,27.7,0.3,7.0
2021-03-15 01:00:00,2021-03-15 02:00:00,41.72,0.34,2.21
2021-03-15 02:00:00,2021-03-15 03:00:00,65.65,0.37,2.55
2021-03-15 03:00:00,2021-03-15 04:00:00,81.43,0.31,6.92
2021-03-15 04:00:00,2021-03-15 05:00:00,65.62,0.31,8.59
2021-03-15 05:00:00,2021-03-15 06:00:00,66.7,0.3,9.24
2021-03-15 06:00:00,2021-03-15 07:00:00,76.32,0.32,10.32
2021-03-15 07:00:00,2021-03-15 08:00:00,73.7,0.31,12.61
2021-03-15 08:00:00,2021-03-15 09:00:00,107.28,0.36,12.34
2021-03-15 09:00:00,2021-03-15 10:00:00,126.4,0.32,13.54
2021-03-15 10:00:00,2021-03-15 11:00:00,98.1,0.41,10.61
2021-03-15 11:00:00,2021-03-15 12:00:00,60.9,0.34,12.01
2021-03-15 12:00:00,2021-03-15 13:00:00,59.02,0.33,13.8
2021-03-15 13:00:00,2021-03-15 14:00:00,53.27,0.3,13.17
2021-03-15 14:00:00,2021-03-15 15:00:00,34.62,0.33,13.41
2021-03-15 15:00:00,2021-03-15 16:00:00,26.85,0.32,11.83
2021-03-15 16:00:00,2021-03-15 17:00:00,25.78,0.36,9.74
2021-03-15 17:00:00,2021-03-15 18:00:00,21.85,0.33,8.01
2021-03-15 18:00:00,2021-03-15 19:00:00,38.95,0.42,13.23
2021-03-15 19:00:00,2021-03-15 20:00:00,67.3,0.52,10.82
2021-03-15 20:00:00,2021-03-15 21:00:00,72.47,0.37,9.72
2021-03-15 21:00:00,2021-03-15 22:00:00,78.58,0.34,9.35
2021-03-15 22:00:00,2021-03-15 23:00:00,81.05,0.3,10.5
2021-03-15 23:00:00,2021-03-16 00:00:00,78.5,0.3,9.48
2021-03-16 00:00:00,2021-03-16 01:00:00,42.0,0.32,12.11
2021-03-16 01:00:00,2021-03-16 02:00:00,84.45,0.3,14.02
2021-03-16 02:00:00,2021-03-16 03:00:00,44.47,0.46,11.84
2021-03-16 03:00:00,2021-03-16 04:00:00,39.9,0.48,8.89
2021-03-16 04:00:00,2021-03-16 05:00:00,55.1,0.47,9.69
2021-03-16 05:00:00,2021-03-16 06:00:00,67.58,0.51,8.28
2021-03-16 06:00:00,2021-03-16 07:00:00,64.8,0.31,7.07
2021-03-16 07:00:00,2021-03-16 08:00:00,53.68,0.3,6.2
2021-03-16 08:00:00,2021-03-16 09:00:00,81.25,0.37,5.96
2021-03-16 09:00:00,2021-03-16 10:00:00,138.07,0.36,6.74
2021-03-16 10:00:00,2021-03-16 11:00:00,105.65,0.34,6.1
2021-03-16 11:00:00,2021-03-16 12:00:00,106.43,0.3,7.01
2021-03-16 12:00:00,2021-03-16 13:00:00,77.7,0.31,6.87
2021-03-16 13:00:00,2021-03-16 14:00:00,77.88,0.3,7.78
2021-03-16 14:00:00,2021-03-16 15:00:00,80.67,0.31,9.1
2021-03-16 15:00:00,2021-03-16 16:00:00,79.47,0.3,9.45
2021-03-16 16:00:00,2021-03-16 17:00:00,93.9,0.3,7.74
2021-03-16 17:00:00,2021-03-16 18:00:00,74.6,0.3,6.04
