From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),Temp (degree C),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),RF (mm)
2021-05-15 21:00:00,2021-05-15 22:00:00,5.75,26.5,1.38,1.82,2.1,2.48,15.68,31.73,84.25,2.9,,13.25,749.0,0.0
2021-05-15 22:00:00,2021-05-15 23:00:00,5.25,24.25,1.85,1.23,2.15,2.28,15.82,30.78,84.0,2.9,,13.0,750.0,0.0
2021-05-15 23:00:00,2021-05-16 00:00:00,7.0,22.75,1.3,1.57,1.9,2.27,16.88,30.43,84.0,2.3,,13.0,749.75,0.0
2021-05-16 00:00:00,2021-05-16 01:00:00,9.25,23.25,1.35,1.57,1.93,2.47,18.73,31.27,83.5,2.08,,13.0,749.0,0.0
2021-05-16 01:00:00,2021-05-16 02:00:00,6.75,17.5,1.0,1.73,1.75,2.1,17.8,31.62,83.0,1.75,,13.0,748.25,0.0
2021-05-16 02:00:00,2021-05-16 03:00:00,5.5,16.5,1.6,1.45,2.05,2.15,17.12,31.7,80.25,2.15,,13.0,748.0,0.0
2021-05-16 03:00:00,2021-05-16 04:00:00,3.5,18.5,1.2,1.65,1.88,2.03,17.23,31.68,77.5,2.32,,13.0,748.0,0.0
2021-05-16 04:00:00,2021-05-16 05:00:00,4.5,19.75,1.38,1.8,2.03,1.7,17.12,30.55,78.0,2.27,,13.0,748.0,0.0
2021-05-16 05:00:00,2021-05-16 06:00:00,11.0,19.0,1.67,1.82,1.85,1.85,18.3,30.23,78.0,1.98,,14.75,748.5,0.0
2021-05-16 06:00:00,2021-05-16 07:00:00,10.25,20.75,1.58,1.78,2.23,1.85,18.75,30.35,77.75,1.55,,35.0,749.75,0.0
2021-05-16 07:00:00,2021-05-16 08:00:00,17.0,26.0,1.68,2.45,2.67,1.85,23.18,30.53,76.5,2.02,,132.0,751.25,0.0
2021-05-16 08:00:00,2021-05-16 09:00:00,15.0,26.0,1.35,2.2,2.25,1.85,29.73,31.62,69.75,1.98,,361.5,752.5,0.0
2021-05-16 09:00:00,2021-05-16 10:00:00,10.5,26.5,2.0,2.0,2.67,1.77,26.82,32.07,63.5,2.42,,507.75,753.0,0.0
2021-05-16 10:00:00,2021-05-16 11:00:00,13.25,26.0,1.87,1.2,2.13,2.07,21.93,32.02,62.25,2.48,,582.5,752.75,0.0
2021-05-16 11:00:00,2021-05-16 12:00:00,8.75,23.5,1.2,1.88,1.95,1.92,20.63,32.17,64.25,3.63,,627.5,752.0,0.0
2021-05-16 12:00:00,2021-05-16 13:00:00,10.5,33.75,1.18,1.1,1.5,1.88,18.48,31.25,62.75,3.4,,585.5,751.75,0.0
2021-05-16 13:00:00,2021-05-16 14:00:00,7.75,29.75,1.7,1.12,1.98,1.7,19.2,30.6,63.5,3.65,,518.25,750.25,0.0
2021-05-16 14:00:00,2021-05-16 15:00:00,3.5,22.0,0.95,1.3,1.5,1.77,18.73,30.58,69.0,3.42,,304.5,749.25,0.0
2021-05-16 15:00:00,2021-05-16 16:00:00,3.75,27.75,1.5,0.88,1.67,2.08,18.43,30.55,79.25,3.45,,165.75,747.75,0.0
2021-05-16 16:00:00,2021-05-16 17:00:00,8.75,24.75,0.83,1.7,1.57,2.25,16.73,31.6,76.25,2.58,,173.5,747.75,0.0
2021-05-16 17:00:00,2021-05-16 18:00:00,8.25,20.0,1.15,0.95,1.43,2.23,15.95,31.95,76.75,2.88,,71.75,748.0,0.0
2021-05-16 18:00:00,2021-05-16 19:00:00,8.5,25.0,1.2,1.7,1.9,2.1,16.02,31.98,81.0,2.55,,15.25,748.75,0.0
2021-05-16 19:00:00,2021-05-16 20:00:00,7.75,22.75,0.4,1.95,1.35,2.12,15.62,32.05,83.0,2.67,,13.0,750.0,0.0
2021-05-16 20:00:00,2021-05-16 21:00:00,9.0,24.33,0.93,1.73,1.67,2.03,18.6,31.1,84.33,2.7,,13.0,751.0,0.0
2021-05-16 21:00:00,2021-05-16 22:00:00,7.25,23.75,1.3,1.05,1.62,2.1,19.15,30.45,84.75,2.9,,13.0,752.25,0.0
2021-05-16 22:00:00,2021-05-16 23:00:00,9.5,25.0,1.52,1.15,1.82,2.25,19.82,30.45,85.0,2.48,,13.0,752.5,0.0
2021-05-16 23:00:00,2021-05-17 00:00:00,14.0,22.75,0.9,1.4,1.45,2.33,19.38,30.38,84.0,2.25,,13.0,751.25,0.0
2021-05-17 00:00:00,2021-05-17 01:00:00,13.5,25.5,1.05,1.65,1.75,2.3,17.45,31.3,84.0,1.95,,13.0,750.0,0.0
2021-05-17 01:00:00,2021-05-17 02:00:00,11.25,26.0,1.55,1.4,2.02,2.05,16.5,31.48,84.0,1.67,,13.0,750.0,0.0
2021-05-17 02:00:00,2021-05-17 03:00:00,8.75,21.5,1.23,1.52,1.8,2.02,14.88,31.52,84.5,1.88,,13.0,749.5,0.0
2021-05-17 03:00:00,2021-05-17 04:00:00,8.25,18.75,1.0,1.92,1.82,1.98,14.47,31.5,86.0,1.77,,13.0,750.0,0.0
2021-05-17 04:00:00,2021-05-17 05:00:00,8.5,23.75,1.65,1.53,2.15,1.72,18.48,30.43,86.75,1.78,,13.0,750.25,0.0
2021-05-17 05:00:00,2021-05-17 06:00:00,6.75,24.0,1.88,1.95,2.58,1.95,19.75,30.33,85.0,1.68,,15.75,751.0,0.0
2021-05-17 06:00:00,2021-05-17 07:00:00,7.75,27.75,1.5,2.55,2.6,2.02,16.1,30.42,83.25,1.78,,44.0,752.5,0.0
2021-05-17 07:00:00,2021-05-17 08:00:00,11.75,31.0,0.97,2.6,2.2,2.05,18.57,30.85,76.5,1.4,,181.0,754.25,0.0
2021-05-17 08:00:00,2021-05-17 09:00:00,9.75,35.25,1.85,2.03,2.62,1.8,21.27,32.03,68.0,1.32,,377.0,755.5,0.0
2021-05-17 09:00:00,2021-05-17 10:00:00,14.75,38.5,1.27,2.8,2.53,1.73,20.07,31.9,62.75,1.43,,514.75,756.0,0.0
2021-05-17 10:00:00,2021-05-17 11:00:00,15.0,38.25,1.03,2.33,2.07,1.8,18.9,32.42,62.0,1.82,,617.0,755.0,0.0
2021-05-17 11:00:00,2021-05-17 12:00:00,16.5,40.75,1.2,2.12,2.1,1.7,19.2,32.08,62.25,2.8,,665.0,754.25,0.0
2021-05-17 12:00:00,2021-05-17 13:00:00,15.0,38.0,1.27,1.95,1.85,1.78,20.25,30.9,62.25,3.58,,670.5,753.0,0.0
2021-05-17 13:00:00,2021-05-17 14:00:00,26.0,43.0,0.97,1.93,1.82,1.82,29.1,30.52,60.75,3.18,,628.0,751.5,0.0
2021-05-17 14:00:00,2021-05-17 15:00:00,31.75,48.0,1.4,1.05,1.67,2.05,27.0,30.62,60.0,3.12,,537.25,750.25,0.0
2021-05-17 15:00:00,2021-05-17 16:00:00,30.25,45.0,1.08,1.0,1.38,1.8,23.88,30.57,65.0,3.3,,403.25,749.5,0.0
2021-05-17 16:00:00,2021-05-17 17:00:00,22.5,40.5,1.18,1.2,1.6,1.85,19.73,31.3,69.25,3.23,,254.5,749.0,0.0
2021-05-17 17:00:00,2021-05-17 18:00:00,7.75,26.75,1.15,1.55,1.75,2.02,17.3,31.9,75.75,3.15,,99.0,749.25,0.0
2021-05-17 18:00:00,2021-05-17 19:00:00,12.0,24.5,0.85,1.93,1.75,1.95,18.0,32.07,81.25,2.75,,16.25,749.25,0.0
2021-05-17 19:00:00,2021-05-17 20:00:00,9.0,21.25,0.73,2.0,1.4,2.18,18.52,32.08,84.0,2.95,,13.0,750.75,0.0
2021-05-17 20:00:00,2021-05-17 21:00:00,8.75,22.0,0.9,1.4,1.45,2.12,18.98,30.95,86.25,3.02,,13.0,751.75,0.0
2021-05-17 21:00:00,2021-05-17 22:00:00,7.5,14.75,1.07,1.38,1.6,2.25,19.55,30.48,86.75,3.05,,13.0,753.0,0.0
2021-05-17 22:00:00,2021-05-17 23:00:00,5.75,19.75,1.43,1.12,1.75,2.32,19.18,30.52,85.75,2.3,,13.0,754.0,0.0
2021-05-17 23:00:00,2021-05-18 00:00:00,4.75,20.0,1.22,1.12,1.57,2.27,17.88,30.55,86.0,2.35,,13.0,754.0,0.0
2021-05-18 00:00:00,2021-05-18 01:00:00,3.75,22.5,1.8,0.85,1.9,2.2,18.38,31.42,86.75,2.33,,13.0,753.5,0.0
2021-05-18 01:00:00,2021-05-18 02:00:00,3.25,20.75,1.27,1.52,1.83,1.9,17.43,31.57,85.5,2.2,,13.0,752.5,0.0
2021-05-18 02:00:00,2021-05-18 03:00:00,4.5,19.75,1.75,1.0,1.92,1.9,16.55,31.65,84.0,1.88,,13.0,751.25,0.0
2021-05-18 03:00:00,2021-05-18 04:00:00,6.5,21.25,1.5,1.5,2.0,1.88,16.73,31.63,82.0,1.8,,13.0,751.5,0.0
2021-05-18 04:00:00,2021-05-18 05:00:00,8.75,28.25,0.93,1.8,1.73,1.75,17.67,30.45,82.0,1.4,,13.0,751.5,0.0
2021-05-18 05:00:00,2021-05-18 06:00:00,10.0,28.75,1.83,1.35,2.23,1.95,18.5,30.35,82.75,1.25,,15.0,752.0,0.0
2021-05-18 06:00:00,2021-05-18 07:00:00,8.75,29.5,1.47,1.95,2.25,1.92,15.45,30.43,83.5,1.57,,38.0,753.5,0.0
2021-05-18 07:00:00,2021-05-18 08:00:00,14.75,35.0,1.15,2.68,2.35,1.75,16.02,30.65,79.25,2.05,,199.0,754.75,0.0
2021-05-18 08:00:00,2021-05-18 09:00:00,17.25,41.25,1.83,2.12,2.6,1.85,22.82,31.92,72.75,2.2,,373.5,755.5,0.0
2021-05-18 09:00:00,2021-05-18 10:00:00,17.25,55.5,1.97,2.1,2.7,1.83,24.1,32.02,66.75,2.12,,534.75,756.0,0.0
2021-05-18 10:00:00,2021-05-18 11:00:00,15.25,67.5,1.5,2.63,2.63,2.2,34.7,33.4,61.0,1.92,,505.0,755.25,0.0
2021-05-18 11:00:00,2021-05-18 12:00:00,16.0,62.5,1.5,1.9,2.23,2.12,24.85,33.0,66.25,3.35,,663.75,754.25,0.0
2021-05-18 12:00:00,2021-05-18 13:00:00,17.25,59.5,1.0,2.27,1.83,2.03,21.5,31.2,63.5,3.65,,668.5,753.5,0.0
2021-05-18 13:00:00,2021-05-18 14:00:00,19.75,50.75,1.1,1.65,1.8,1.8,18.8,30.42,65.0,3.8,,624.5,751.5,0.0
2021-05-18 14:00:00,2021-05-18 15:00:00,13.25,37.0,1.02,1.47,1.6,1.8,15.93,30.5,64.75,3.6,,536.0,751.0,0.0
2021-05-18 15:00:00,2021-05-18 16:00:00,5.0,42.0,1.45,1.05,1.75,1.9,14.97,30.6,67.25,3.55,,411.5,750.0,0.0
2021-05-18 16:00:00,2021-05-18 17:00:00,4.75,62.25,1.3,1.27,1.75,1.9,16.93,31.77,70.5,3.1,,257.25,749.25,0.0
2021-05-18 17:00:00,2021-05-18 18:00:00,5.25,47.5,1.33,1.18,1.75,1.93,16.7,32.05,78.0,3.62,,105.75,749.0,0.0
2021-05-18 18:00:00,2021-05-18 19:00:00,9.5,35.5,1.38,1.28,1.8,2.0,17.45,32.15,84.25,3.35,,17.0,749.5,0.0
2021-05-18 19:00:00,2021-05-18 20:00:00,12.25,31.5,1.6,1.08,1.9,2.2,16.8,32.25,86.5,3.05,,13.0,751.25,0.0
2021-05-18 20:00:00,2021-05-18 21:00:00,17.0,30.75,1.53,1.15,1.85,2.17,17.02,30.88,87.25,3.35,,13.0,752.0,0.0
2021-05-18 21:00:00,2021-05-18 22:00:00,18.75,24.0,1.12,1.62,1.75,2.12,17.82,30.62,87.25,2.75,,13.0,752.75,0.0
2021-05-18 22:00:00,2021-05-18 23:00:00,14.0,24.25,1.2,1.05,1.5,2.28,18.57,30.58,86.25,2.65,,13.0,753.0,0.0
2021-05-18 23:00:00,2021-05-19 00:00:00,10.5,25.0,1.45,0.93,1.65,2.25,18.18,30.55,86.0,2.3,,13.0,753.0,0.0
2021-05-19 00:00:00,2021-05-19 01:00:00,8.25,24.5,1.52,1.05,1.8,2.2,14.98,31.45,85.25,2.57,,13.0,752.75,0.0
2021-05-19 01:00:00,2021-05-19 02:00:00,5.75,22.25,1.7,0.88,1.83,2.2,14.65,31.68,84.75,2.45,,13.0,751.75,0.0
2021-05-19 02:00:00,2021-05-19 03:00:00,4.75,19.5,1.65,1.05,1.88,1.85,17.35,31.72,83.25,2.33,,13.0,751.0,0.0
2021-05-19 03:00:00,2021-05-19 04:00:00,4.25,18.25,1.77,0.97,1.98,1.95,17.93,31.7,83.25,2.12,,13.0,751.0,0.0
2021-05-19 04:00:00,2021-05-19 05:00:00,6.5,19.75,1.62,1.48,2.15,1.77,18.88,30.43,83.25,1.62,,13.0,751.0,0.0
2021-05-19 05:00:00,2021-05-19 06:00:00,10.75,23.5,1.05,2.0,1.88,1.77,20.0,30.35,83.5,1.48,,15.25,751.75,0.0
2021-05-19 06:00:00,2021-05-19 07:00:00,10.0,28.5,1.25,2.33,2.27,1.83,17.55,30.45,81.75,1.62,,46.0,753.0,0.0
2021-05-19 07:00:00,2021-05-19 08:00:00,9.0,31.75,1.3,2.15,2.23,1.82,17.27,30.82,78.75,2.33,,186.75,754.0,0.0
2021-05-19 08:00:00,2021-05-19 09:00:00,6.25,39.25,1.65,1.85,2.33,1.92,21.08,32.05,73.75,2.4,,373.75,755.0,0.0
2021-05-19 09:00:00,2021-05-19 10:00:00,7.5,45.75,1.2,2.27,2.2,1.8,22.7,31.95,67.75,2.1,,510.75,755.0,0.0
2021-05-19 10:00:00,2021-05-19 11:00:00,11.0,46.0,2.23,1.53,2.6,1.93,21.27,32.2,65.0,1.68,,517.25,754.25,0.0
2021-05-19 11:00:00,2021-05-19 12:00:00,15.75,50.25,1.28,1.65,1.9,2.0,18.3,32.15,67.5,1.7,,264.25,753.25,0.0
2021-05-19 12:00:00,2021-05-19 13:00:00,11.75,53.25,1.57,1.25,1.95,1.9,17.47,30.6,69.75,3.25,,588.5,751.75,0.0
2021-05-19 13:00:00,2021-05-19 14:00:00,11.0,49.25,1.3,1.57,1.9,1.82,18.05,30.55,68.25,3.88,,623.25,750.25,0.0
2021-05-19 14:00:00,2021-05-19 15:00:00,11.25,42.25,1.43,1.48,1.97,1.82,19.3,30.52,67.0,3.57,,526.75,748.75,0.0
2021-05-19 15:00:00,2021-05-19 16:00:00,13.0,39.5,1.1,1.3,1.57,1.95,18.0,30.6,69.0,3.6,,411.75,747.75,0.0
2021-05-19 16:00:00,2021-05-19 17:00:00,13.75,44.25,1.12,1.32,1.57,1.98,16.48,31.68,73.0,3.52,,255.0,747.5,0.0
2021-05-19 17:00:00,2021-05-19 18:00:00,6.75,36.75,1.68,0.73,1.77,1.98,16.25,31.95,79.0,3.5,,69.25,747.75,0.0
2021-05-19 18:00:00,2021-05-19 19:00:00,6.25,37.25,0.98,1.53,1.6,2.12,16.57,31.98,83.5,2.95,,14.75,748.5,0.0
2021-05-19 19:00:00,2021-05-19 20:00:00,6.5,30.25,1.33,1.02,1.65,2.23,16.78,32.15,86.0,3.15,,13.0,749.5,0.0
2021-05-19 20:00:00,2021-05-19 21:00:00,6.75,25.5,1.15,1.43,1.7,1.93,15.93,30.65,86.0,2.8,,13.0,751.0,0.0
2021-05-19 21:00:00,2021-05-19 22:00:00,13.5,26.5,1.68,1.23,2.02,2.2,16.35,30.55,85.75,2.8,,13.0,751.5,0.0
2021-05-19 22:00:00,2021-05-19 23:00:00,15.75,24.5,1.55,1.32,1.98,2.25,15.42,30.52,84.25,2.62,,13.0,752.0,0.0
2021-05-19 23:00:00,2021-05-20 00:00:00,8.75,21.25,1.45,0.82,1.68,2.23,14.32,30.65,83.25,2.23,,13.0,752.0,0.0
2021-05-20 00:00:00,2021-05-20 01:00:00,7.5,17.0,1.02,1.23,1.45,2.2,15.85,31.52,83.75,1.68,,13.0,751.25,0.0
2021-05-20 01:00:00,2021-05-20 02:00:00,6.0,20.5,1.25,1.18,1.65,2.02,17.1,31.7,84.0,1.2,,13.0,751.0,0.0
2021-05-20 02:00:00,2021-05-20 03:00:00,6.75,23.75,1.55,1.92,2.27,1.93,16.57,31.68,83.25,0.98,,13.0,750.5,0.0
2021-05-20 03:00:00,2021-05-20 04:00:00,9.5,26.75,1.67,1.88,2.32,1.83,17.17,31.65,79.25,0.7,,13.0,750.0,0.0
2021-05-20 04:00:00,2021-05-20 05:00:00,11.5,19.25,1.38,1.8,2.1,1.65,19.2,30.22,77.5,0.65,,13.0,750.0,0.0
2021-05-20 05:00:00,2021-05-20 06:00:00,13.0,19.25,1.75,1.3,2.1,1.75,18.93,30.3,78.0,0.73,,15.5,750.5,0.0
2021-05-20 06:00:00,2021-05-20 07:00:00,13.5,27.75,1.3,2.2,2.25,1.75,19.72,30.38,76.0,0.8,,41.75,752.25,0.0
2021-05-20 07:00:00,2021-05-20 08:00:00,15.75,37.5,1.18,2.65,2.33,1.7,20.33,30.95,72.75,1.05,,190.5,753.5,0.0
2021-05-20 08:00:00,2021-05-20 09:00:00,18.0,57.5,1.43,2.45,2.45,1.88,18.88,32.05,67.75,1.27,,378.0,754.75,0.0
2021-05-20 09:00:00,2021-05-20 10:00:00,17.5,70.0,1.67,2.23,2.53,1.77,17.4,32.1,64.25,1.23,,418.25,755.0,0.0
2021-05-20 10:00:00,2021-05-20 11:00:00,13.75,48.25,1.7,1.9,2.37,2.0,19.0,32.1,61.25,1.02,,491.5,754.5,0.0
2021-05-20 11:00:00,2021-05-20 12:00:00,7.0,46.0,1.35,1.78,2.05,1.88,19.4,32.3,57.75,1.65,,696.0,753.75,0.0
2021-05-20 12:00:00,2021-05-20 13:00:00,30.0,39.0,1.05,1.2,1.48,2.0,18.8,30.57,62.25,2.77,,580.5,752.25,0.0
2021-05-20 13:00:00,2021-05-20 14:00:00,30.0,38.0,1.45,1.12,1.78,2.05,18.97,30.4,66.0,3.25,,611.0,750.25,0.0
2021-05-20 14:00:00,2021-05-20 15:00:00,18.0,34.5,1.05,1.32,1.58,2.02,16.6,30.38,67.0,3.58,,521.25,748.5,0.0
2021-05-20 15:00:00,2021-05-20 16:00:00,19.0,34.25,1.18,0.97,1.45,1.93,15.2,30.83,67.75,3.47,,387.0,748.0,0.0
2021-05-20 16:00:00,2021-05-20 17:00:00,21.25,61.75,1.05,1.23,1.5,2.05,18.27,31.85,78.5,3.1,,48.25,750.5,0.0
2021-05-20 17:00:00,2021-05-20 18:00:00,19.0,133.0,1.35,1.32,1.82,2.05,18.68,31.83,95.25,1.47,,16.0,750.75,0.0
2021-05-20 18:00:00,2021-05-20 19:00:00,10.0,17.0,1.32,2.75,2.58,1.85,16.93,31.85,91.5,0.55,,13.25,751.5,0.0
2021-05-20 19:00:00,2021-05-20 20:00:00,10.75,16.25,1.35,3.3,2.88,1.73,17.5,31.88,87.5,1.27,,12.75,751.5,0.0
2021-05-20 20:00:00,2021-05-20 21:00:00,13.0,14.0,1.38,3.1,2.77,1.62,17.2,30.17,87.0,0.53,,13.0,751.75,0.0
2021-05-20 21:00:00,2021-05-20 22:00:00,22.0,23.0,1.43,3.17,2.85,1.65,16.83,30.35,89.5,1.25,,12.75,752.75,0.0
2021-05-20 22:00:00,2021-05-20 23:00:00,22.0,23.0,1.15,2.28,2.17,1.83,15.75,30.33,90.5,1.68,,13.0,754.0,0.0
2021-05-20 23:00:00,2021-05-21 00:00:00,,,0.95,2.08,1.88,1.98,14.82,30.48,89.75,1.4,,13.0,753.75,0.0
2021-05-21 00:00:00,2021-05-21 01:00:00,,,1.07,1.8,1.55,1.82,15.57,31.05,86.0,1.82,,13.0,752.25,0.0
2021-05-21 01:00:00,2021-05-21 02:00:00,8.0,9.0,0.98,1.92,1.82,1.8,15.98,31.08,87.5,1.12,,13.0,750.75,0.0
2021-05-21 02:00:00,2021-05-21 03:00:00,7.75,10.25,0.75,2.6,1.98,1.85,15.32,31.08,90.0,0.97,,13.0,750.0,0.0
2021-05-21 03:00:00,2021-05-21 04:00:00,7.5,14.25,1.25,2.6,2.38,1.78,15.55,30.97,90.5,1.05,,13.0,749.75,0.0
2021-05-21 04:00:00,2021-05-21 05:00:00,9.0,15.0,1.2,2.5,2.3,1.6,15.57,29.93,89.5,1.15,,12.75,750.0,0.0
2021-05-21 05:00:00,2021-05-21 06:00:00,10.0,21.0,1.7,3.1,3.0,1.65,16.38,30.1,89.0,0.48,,14.0,750.75,0.0
2021-05-21 06:00:00,2021-05-21 07:00:00,13.25,36.25,1.62,2.78,2.8,1.7,18.62,30.15,88.75,1.2,,56.5,752.25,0.0
2021-05-21 07:00:00,2021-05-21 08:00:00,14.75,28.25,1.1,2.17,2.05,1.7,18.45,30.75,81.0,1.12,,221.0,754.0,0.0
2021-05-21 08:00:00,2021-05-21 09:00:00,15.25,31.0,1.35,1.7,1.98,1.42,17.48,31.5,77.25,1.9,,359.75,754.75,0.0
2021-05-21 09:00:00,2021-05-21 10:00:00,10.0,37.5,1.23,1.7,1.93,1.4,17.67,31.42,73.25,2.08,,370.75,755.0,0.0
2021-05-21 10:00:00,2021-05-21 11:00:00,10.75,38.25,0.33,0.7,0.67,0.57,17.67,31.43,69.0,2.42,,531.5,754.5,0.0
2021-05-21 11:00:00,2021-05-21 12:00:00,13.0,36.5,0.4,0.68,0.7,0.5,19.13,31.7,64.0,2.22,,635.25,753.75,0.0
2021-05-21 12:00:00,2021-05-21 13:00:00,13.25,37.25,0.28,0.65,0.57,0.53,17.7,30.35,64.0,2.25,,529.75,752.75,0.0
2021-05-21 13:00:00,2021-05-21 14:00:00,13.5,33.5,0.25,0.55,0.53,0.53,17.62,30.12,61.25,1.85,,498.25,750.25,0.0
2021-05-21 14:00:00,2021-05-21 15:00:00,11.75,40.75,0.3,0.5,0.55,0.53,16.62,30.32,65.75,2.48,,188.25,748.5,0.0
2021-05-21 15:00:00,2021-05-21 16:00:00,11.5,67.75,0.43,0.53,0.62,0.5,16.12,30.48,82.25,2.42,,27.0,748.75,0.0
2021-05-21 16:00:00,2021-05-21 17:00:00,11.25,35.75,0.35,0.58,0.6,0.5,16.67,31.1,87.25,0.9,,17.0,749.5,0.0
2021-05-21 17:00:00,2021-05-21 18:00:00,8.75,15.25,0.33,0.8,0.7,0.6,16.77,31.38,89.5,1.22,,14.0,751.0,0.0
2021-05-21 18:00:00,2021-05-21 19:00:00,17.25,19.0,0.45,0.68,0.7,0.6,16.0,31.38,93.0,1.8,,13.0,751.0,0.0
2021-05-21 19:00:00,2021-05-21 20:00:00,14.75,17.25,0.45,0.67,0.7,0.53,15.53,31.27,91.0,2.4,,13.0,752.25,0.0
2021-05-21 20:00:00,2021-05-21 21:00:00,5.0,12.0,0.4,0.67,0.67,0.47,16.73,29.95,89.75,2.38,,12.25,753.0,0.0
2021-05-21 21:00:00,2021-05-21 22:00:00,6.0,8.0,0.35,0.55,0.55,0.57,17.52,30.22,87.5,2.15,,12.0,753.0,0.0
2021-05-21 22:00:00,2021-05-21 23:00:00,5.75,9.75,0.4,0.55,0.6,0.5,17.1,30.22,88.25,2.12,,12.0,752.75,0.0
2021-05-21 23:00:00,2021-05-22 00:00:00,4.5,14.25,0.38,0.57,0.57,0.5,16.8,30.35,88.75,1.6,,13.0,752.25,0.0
2021-05-22 00:00:00,2021-05-22 01:00:00,3.5,11.5,0.28,0.7,0.6,0.55,18.48,30.8,89.0,1.07,,13.0,751.25,0.0
2021-05-22 01:00:00,2021-05-22 02:00:00,5.0,10.0,0.38,0.55,0.62,0.6,18.6,31.15,89.0,1.27,,13.0,750.5,0.0
2021-05-22 02:00:00,2021-05-22 03:00:00,9.0,10.0,0.38,0.6,0.6,0.57,17.77,31.1,89.5,1.4,,12.75,749.75,0.0
2021-05-22 03:00:00,2021-05-22 04:00:00,9.25,11.75,0.22,0.8,0.62,0.6,17.38,31.0,89.25,1.33,,12.75,749.5,0.0
2021-05-22 04:00:00,2021-05-22 05:00:00,10.75,18.5,0.25,0.77,0.65,0.6,18.7,29.9,91.0,0.9,,12.5,749.0,0.0
2021-05-22 05:00:00,2021-05-22 06:00:00,15.25,28.0,0.43,0.95,0.85,0.62,18.57,30.12,91.5,0.38,,14.25,750.5,0.0
2021-05-22 06:00:00,2021-05-22 07:00:00,22.25,44.25,0.62,1.02,1.05,0.6,19.18,30.15,90.25,0.57,,40.75,751.5,0.0
2021-05-22 07:00:00,2021-05-22 08:00:00,21.25,47.0,0.68,0.88,1.02,0.7,19.77,30.3,87.0,1.07,,107.5,752.0,0.0
2021-05-22 08:00:00,2021-05-22 09:00:00,14.25,42.75,0.62,0.82,0.95,0.6,18.0,30.73,78.25,1.05,,229.75,752.25,0.0
2021-05-22 09:00:00,2021-05-22 10:00:00,10.25,40.75,0.6,0.7,0.83,0.6,17.4,31.12,74.25,1.55,,210.25,753.0,0.0
2021-05-22 10:00:00,2021-05-22 11:00:00,13.75,47.75,0.43,0.7,0.77,0.63,14.43,31.05,72.5,1.17,,153.25,753.0,0.0
2021-05-22 11:00:00,2021-05-22 12:00:00,13.5,51.75,0.45,0.82,0.78,0.6,14.0,31.0,71.75,1.2,,158.5,752.75,0.0
2021-05-22 12:00:00,2021-05-22 13:00:00,15.25,48.0,0.35,0.75,0.7,0.6,16.57,30.05,70.25,1.07,,230.75,751.5,0.0
2021-05-22 13:00:00,2021-05-22 14:00:00,17.0,48.75,0.4,0.7,0.67,0.6,17.4,30.35,68.5,1.1,,254.0,749.75,0.0
2021-05-22 14:00:00,2021-05-22 15:00:00,20.0,49.75,0.53,0.6,0.73,0.6,16.1,30.3,70.0,0.85,,155.5,748.0,0.0
2021-05-22 15:00:00,2021-05-22 16:00:00,20.75,51.75,0.53,0.73,0.8,0.63,16.18,30.47,71.5,0.65,,138.75,747.0,0.0
2021-05-22 16:00:00,2021-05-22 17:00:00,20.75,62.5,,,,,15.18,30.7,72.25,0.4,,90.75,747.25,0.0
2021-05-22 17:00:00,2021-05-22 18:00:00,16.75,44.5,,,,,15.65,31.08,80.25,1.52,,50.25,747.75,0.0
2021-05-22 18:00:00,2021-05-22 19:00:00,22.75,48.0,,,,,15.2,31.08,84.0,1.27,,15.5,748.5,0.0
2021-05-22 19:00:00,2021-05-22 20:00:00,17.5,44.75,,,,,16.23,30.88,84.0,1.0,,13.0,749.75,0.0
2021-05-22 20:00:00,2021-05-22 21:00:00,22.75,48.0,,,,,17.4,29.93,83.25,0.8,,13.0,751.0,0.0
2021-05-22 21:00:00,2021-05-22 22:00:00,26.5,59.75,,,,,17.38,30.22,83.5,0.65,,13.0,752.0,0.0
2021-05-22 22:00:00,2021-05-22 23:00:00,32.25,57.75,,,,,20.27,30.2,83.25,0.65,,13.0,752.0,0.0
2021-05-22 23:00:00,2021-05-23 00:00:00,35.75,51.75,,,,,20.6,30.43,84.75,0.82,,13.0,751.25,0.0
2021-05-23 00:00:00,2021-05-23 01:00:00,31.25,44.0,,,,,19.35,30.6,86.0,0.83,,13.0,749.5,0.0
2021-05-23 01:00:00,2021-05-23 02:00:00,19.5,40.0,,,,,18.25,31.0,86.75,0.5,,13.0,748.25,0.0
2021-05-23 02:00:00,2021-05-23 03:00:00,18.75,36.0,,,,,15.92,31.05,87.0,0.88,,13.0,747.0,0.0
2021-05-23 03:00:00,2021-05-23 04:00:00,23.0,35.5,,,,,15.45,30.82,87.25,0.62,,13.0,746.75,0.0
2021-05-23 04:00:00,2021-05-23 05:00:00,27.0,41.0,,,,,15.8,29.88,84.75,1.1,,13.0,746.5,0.0
2021-05-23 05:00:00,2021-05-23 06:00:00,19.5,33.0,,,,,15.93,30.15,80.75,1.15,,14.5,747.75,0.0
